date_obj,Rune%20brutal price
2017-02-22,825
2017-02-23,860
2017-02-24,860
2017-02-25,860
2017-02-26,860
2017-02-27,860
2017-02-28,860
2017-03-01,860
2017-03-02,860
2017-03-03,860
2017-03-04,860
2017-03-05,860
2017-03-06,860
2017-03-07,860
2017-03-08,860
2017-03-09,897
2017-03-10,897
2017-03-11,897
2017-03-12,897
2017-03-13,897
2017-03-14,897
2017-03-15,897
2017-03-16,897
2017-03-17,897
2017-03-18,897
2017-03-19,897
2017-03-20,897
2017-03-21,897
2017-03-22,897
2017-03-23,932
2017-03-24,932
2017-03-25,932
2017-03-26,932
2017-03-27,932
2017-03-28,932
2017-03-29,932
2017-03-30,932
2017-03-31,932
2017-04-01,932
2017-04-02,932
2017-04-03,932
2017-04-04,932
2017-04-12,970
2017-04-13,970
2017-04-14,970
2017-04-15,970
2017-04-16,970
2017-04-17,970
2017-04-18,970
2017-04-19,970
2017-04-20,1015
2017-04-21,1015
2017-04-22,1015
2017-04-23,1015
2017-04-24,1015
2017-04-25,1015
2017-04-26,1015
2017-04-27,1015
2017-04-28,1015
2017-04-29,1015
2017-04-30,1015
2017-05-01,1015
2017-05-02,1015
2017-05-03,1015
2017-05-04,1015
2017-05-05,1058
2017-05-06,1058
2017-05-07,1058
2017-05-08,1058
2017-05-09,1058
2017-05-10,1058
2017-05-11,1058
2017-05-12,1058
2017-05-13,1058
2017-05-14,1058
2017-05-15,1058
2017-05-16,1058
2017-05-17,1058
2017-05-18,1058
2017-05-19,1058
2017-05-20,1058
2017-05-21,1101
2017-05-22,1101
2017-05-23,1101
2017-05-24,1101
2017-05-25,1101
2017-05-26,1101
2017-05-27,1101
2017-05-28,1101
2017-05-29,1101
2017-05-30,1101
2017-05-31,1101
2017-06-01,1101
2017-06-02,1101
2017-06-03,1101
2017-06-06,1141
2017-06-07,1141
2017-06-08,1141
2017-06-09,1141
2017-06-10,1141
2017-06-11,1141
2017-06-12,1141
2017-06-13,1141
2017-06-14,1141
2017-06-15,1141
2017-06-16,1141
2017-06-17,1141
2017-06-18,1141
2017-06-19,1141
2017-06-20,1137
2017-06-21,1137
2017-06-22,1137
2017-06-23,1137
2017-06-24,1137
2017-06-25,1137
2017-06-26,1137
2017-06-27,1137
2017-06-28,1137
2017-06-29,1137
2017-06-30,1137
2017-07-01,1137
2017-07-02,1137
2017-07-03,1137
2017-07-04,1137
2017-07-05,1137
2017-07-06,1080
2017-07-07,1080
2017-07-08,1080
2017-07-13,1080
2017-07-14,1080
2017-07-15,1080
2017-07-16,1080
2017-07-17,1080
2017-07-18,1080
2017-07-19,1080
2017-07-20,1080
2017-07-21,1034
2017-07-22,1034
2017-07-23,1034
2017-07-24,1034
2017-07-25,1034
2017-07-26,1034
2017-07-27,1034
2017-07-28,1034
2017-07-29,1034
2017-07-30,1034
2017-07-31,1034
2017-08-01,1034
2017-08-02,1034
2017-08-03,1034
2017-08-04,1034
2017-08-05,1015
2017-08-06,1015
2017-08-09,1015
2017-08-10,1015
2017-08-11,1015
2017-08-12,1015
2017-08-13,1015
2017-08-14,1015
2017-08-15,1015
2017-08-17,1015
2017-08-18,1015
2017-08-19,1015
2017-08-20,1041
2017-08-21,1041
2017-08-22,1041
2017-08-23,1041
2017-08-24,1041
2017-08-25,1041
2017-08-26,1041
2017-08-27,1041
2017-08-28,1041
2017-08-29,1041
2017-08-30,1041
2017-08-31,1041
2017-09-01,1041
2017-09-02,1063
2017-09-03,1063
2017-09-04,1063
2017-09-05,1063
2017-09-06,1063
2017-09-07,1063
2017-09-08,1063
2017-09-09,1063
2017-09-10,1063
2017-09-11,1063
2017-09-12,1063
2017-09-13,1063
2017-09-14,1037
2017-09-15,1037
2017-09-16,1037
2017-09-17,1037
2017-09-19,1037
2017-09-20,1037
2017-09-21,1037
2017-09-22,1037
2017-09-23,1037
2017-09-24,1037
2017-09-25,1037
2017-09-26,1037
2017-09-27,1037
2017-09-28,1017
2017-09-29,1017
2017-09-30,1017
2017-10-01,1017
2017-10-02,1017
2017-10-03,1017
2017-10-04,1017
2017-10-05,1017
2017-10-06,1017
2017-10-07,1017
2017-10-08,1017
2017-10-09,1017
2017-10-10,1017
2017-10-11,1026
2017-10-12,1026
2017-10-13,1026
2017-10-14,1026
2017-10-15,1026
2017-10-16,1026
2017-10-17,1026
2017-10-18,1026
2017-10-19,1026
2017-10-20,1026
2017-10-21,1026
2017-10-22,1026
2017-10-23,1026
2017-10-24,1026
2017-10-25,1026
2017-10-26,1034
2017-10-27,1034
2017-10-28,1034
2017-10-29,1034
2017-10-30,1034
2017-10-31,1034
2017-11-01,1034
2017-11-02,1034
2017-11-03,1034
2017-11-04,1034
2017-11-05,1034
2017-11-06,1034
2017-11-07,1034
2017-11-08,1034
2017-11-09,1051
2017-11-10,1051
2017-11-11,1051
2017-11-12,1051
2017-11-13,1051
2017-11-14,1051
2017-11-15,1051
2017-11-16,1051
2017-11-17,1051
2017-11-18,1051
2017-11-19,1051
2017-11-20,1051
2017-11-21,1051
2017-11-22,1051
2017-11-23,1051
2017-11-24,1058
2017-11-25,1058
2017-11-26,1058
2017-11-27,1058
2017-11-28,1058
2017-11-29,1058
2017-11-30,1058
2017-12-01,1058
2017-12-02,1058
2017-12-03,1058
2017-12-04,1058
2017-12-05,1058
2017-12-06,1058
2017-12-07,1058
2017-12-08,1058
2017-12-09,1060
2017-12-10,1060
2017-12-11,1060
2017-12-12,1060
2017-12-13,1060
2017-12-14,1060
2017-12-15,1060
2017-12-16,1060
2017-12-17,1060
2017-12-18,1060
2017-12-19,1060
2017-12-20,1060
2017-12-21,1060
2017-12-22,1060
2017-12-23,1060
2017-12-24,1074
2017-12-25,1074
2017-12-26,1074
2017-12-27,1074
2017-12-28,1074
2017-12-29,1074
2017-12-30,1074
2017-12-31,1074
2018-01-01,1074
2018-01-02,1074
2018-01-03,1074
2018-01-04,1074
2018-01-05,1091
2018-01-06,1091
2018-01-07,1091
2018-01-08,1091
2018-01-09,1091
2018-01-10,1091
2018-01-11,1091
2018-01-12,1091
2018-01-13,1091
2018-01-14,1091
2018-01-15,1106
2018-01-16,1106
2018-01-17,1106
2018-01-18,1106
2018-01-19,1106
2018-01-20,1106
2018-01-21,1106
2018-01-22,1106
2018-01-23,1106
2018-01-24,1057
2018-01-25,1057
2018-01-26,1057
2018-01-27,1057
2018-01-28,1057
2018-01-29,1047
2018-01-30,1047
2018-01-31,1047
2018-02-01,1047
2018-02-02,1024
2018-02-03,1024
2018-02-04,1024
2018-02-05,1024
2018-02-06,1001
2018-02-07,1001
2018-02-08,1001
2018-02-09,1001
2018-02-10,1001
2018-02-11,1025
2018-02-12,1025
2018-02-13,1025
2018-02-14,1025
2018-02-15,1025
2018-02-16,1025
2018-02-17,981
2018-02-18,981
2018-02-19,981
2018-02-20,981
2018-02-21,931
2018-02-22,931
2018-02-23,931
2018-02-24,931
2018-02-25,926
2018-02-26,926
2018-02-27,926
2018-02-28,926
2018-03-01,934
2018-03-02,934
2018-03-03,934
2018-03-04,934
2018-03-05,955
2018-03-06,955
2018-03-07,955
2018-03-08,955
2018-03-09,982
2018-03-10,982
2018-03-11,982
2018-03-12,983
2018-03-13,983
2018-03-14,983
2018-03-15,983
2018-03-16,1020
2018-03-17,1020
2018-03-18,1020
2018-03-19,1020
2018-03-20,1020
2018-03-21,1031
2018-03-23,1031
2018-03-24,1031
2018-03-26,999
2018-03-27,999
2018-03-29,999
2018-03-30,1022
2018-03-31,1022
2018-04-01,1022
2018-04-02,1022
2018-04-03,1050
2018-04-04,1050
2018-04-05,1050
2018-04-06,1050
2018-04-08,1085
2018-04-09,1085
2018-04-10,1085
2018-04-11,1085
2018-04-12,1085
2018-04-13,1100
2018-04-14,1100
2018-04-15,1100
2018-04-16,1100
2018-04-17,1100
2018-04-18,1063
2018-04-19,1063
2018-04-20,1063
2018-04-21,1063
2018-04-22,1063
2018-04-23,1014
2018-04-24,1014
2018-04-25,1014
2018-04-26,1014
2018-04-27,1014
2018-04-28,1014
2018-04-29,1012
2018-04-30,1012
2018-05-01,1012
2018-05-02,1012
2018-05-03,1012
2018-05-04,1028
2018-05-05,1028
2018-05-06,1028
2018-05-07,1028
2018-05-08,1054
2018-05-09,1054
2018-05-10,1054
2018-05-11,1054
2018-05-12,1015
2018-05-13,1015
2018-05-14,1015
2018-05-15,1015
2018-05-16,1015
2018-05-17,999
2018-05-18,999
2018-05-19,999
2018-05-20,999
2018-05-21,974
2018-05-22,974
2018-05-23,974
2018-05-24,974
2018-05-25,951
2018-05-26,951
2018-05-27,951
2018-05-28,949
2018-05-29,949
2018-05-30,949
2018-05-31,949
2018-06-01,945
2018-06-02,945
2018-06-03,945
2018-06-04,980
2018-06-05,980
2018-06-06,980
2018-06-07,980
2018-06-08,969
2018-06-09,969
2018-06-10,969
2018-06-11,992
2018-06-12,992
2018-06-13,992
2018-06-14,1001
2018-06-15,1001
2018-06-16,1001
2018-06-17,1001
2018-06-18,1030
2018-06-19,1030
2018-06-20,1030
2018-06-21,1030
2018-06-22,1030
2018-06-23,1059
2018-06-24,1059
2018-06-25,1059
2018-06-26,1059
2018-06-27,1073
2018-06-28,1073
2018-06-29,1073
2018-06-30,1073
2018-07-01,1087
2018-07-02,1087
2018-07-03,1087
2018-07-04,1087
2018-07-05,1105
2018-07-06,1105
2018-07-07,1105
2018-07-08,1105
2018-07-09,1093
2018-07-10,1093
2018-07-11,1093
2018-07-12,1093
2018-07-13,1093
2018-07-14,1069
2018-07-15,1069
2018-07-16,1069
2018-07-17,1069
2018-07-18,1079
2018-07-19,1079
2018-07-20,1079
2018-07-21,1079
2018-07-22,1059
2018-07-23,1059
2018-07-24,1059
2018-07-25,1059
2018-07-26,1053
2018-07-27,1053
2018-07-28,1053
2018-07-29,1035
2018-07-30,1035
2018-07-31,1035
2018-08-01,1035
2018-08-02,996
2018-08-03,996
2018-08-04,996
2018-08-05,994
2018-08-06,994
2018-08-07,994
2018-08-08,975
2018-08-09,975
2018-08-10,975
2018-08-11,975
2018-08-12,991
2018-08-14,991
2018-08-16,1009
2018-08-17,1009
2018-08-18,1009
2018-08-19,1004
2018-08-20,1004
2018-08-21,1004
2018-08-22,1004
2018-08-23,1000
2018-08-24,1000
2018-08-25,1000
2018-08-26,1021
2018-08-27,1021
2018-08-28,1021
2018-08-29,1021
2018-08-30,1028
2018-08-31,1028
2018-09-01,1028
2018-09-02,1028
2018-09-03,1002
2018-09-04,1002
2018-09-05,1002
2018-09-06,1002
2018-09-07,973
2018-09-08,973
2018-09-09,973
2018-09-10,961
2018-09-11,961
2018-09-12,961
2018-09-13,961
2018-09-14,961
2018-09-15,961
2018-09-16,961
2018-09-17,961
2018-09-18,961
2018-09-19,978
2018-09-20,978
2018-09-21,978
2018-09-22,980
2018-09-23,980
2018-09-24,980
2018-09-25,980
2018-09-26,971
2018-09-27,971
2018-09-28,971
2018-09-29,971
2018-09-30,981
2018-10-02,981
2018-10-03,991
2018-10-04,991
2018-10-05,991
2018-10-06,991
2018-10-07,1006
2018-10-08,1006
2018-10-09,1006
2018-10-10,1017
2018-10-11,1017
2018-10-12,1017
2018-10-13,1017
2018-10-14,966
2018-10-15,966
2018-10-16,966
2018-10-17,917
2018-10-18,917
2018-10-19,917
2018-10-20,889
2018-10-21,889
2018-10-22,893
2018-10-23,893
2018-10-24,893
2018-10-25,905
2018-10-26,905
2018-10-27,905
2018-10-28,880
2018-10-29,880
2018-10-30,880
2018-10-31,860
2018-11-01,860
2018-11-03,891
2018-11-04,891
2018-11-05,915
2018-11-06,915
2018-11-07,915
2018-11-08,941
2018-11-09,941
2018-11-10,957
2018-11-11,957
2018-11-12,972
2018-11-13,972
2018-11-14,972
2018-11-15,979
2018-11-16,979
2018-11-17,996
2018-11-18,996
2018-11-19,1027
2018-11-20,1027
2018-11-21,1027
2018-11-22,1044
2018-11-23,1044
2018-11-24,1044
2018-11-25,1020
2018-11-26,1020
2018-11-27,1020
2018-11-28,1011
2018-11-29,1011
2018-12-01,994
2018-12-02,994
2018-12-03,994
2018-12-04,981
2018-12-05,981
2018-12-07,989
2018-12-09,1006
2018-12-10,1006
2018-12-11,1014
2018-12-12,1014
2018-12-13,1014
2018-12-14,999
2018-12-15,999
2018-12-16,996
2018-12-17,996
2018-12-18,980
2018-12-19,980
2018-12-20,948
2018-12-21,948
2018-12-22,941
2018-12-23,941
2018-12-24,963
2018-12-25,963
2018-12-26,963
2018-12-27,986
2018-12-28,986
2018-12-29,1000
2018-12-30,1000
2018-12-31,994
2019-01-01,994
2019-01-02,966
2019-01-03,966
2019-01-04,969
2019-01-05,969
2019-01-06,975
2019-01-08,975
2019-01-10,992
2019-01-11,992
2019-01-12,1001
2019-01-13,1001
2019-01-14,996
2019-01-15,996
2019-01-16,996
2019-01-17,978
2019-01-18,978
2019-01-19,942
2019-01-20,942
2019-01-21,956
2019-01-22,956
2019-01-23,966
2019-01-24,966
2019-01-25,984
2019-01-26,984
2019-01-27,1005
2019-01-28,1005
2019-01-29,1015
2019-01-30,1015
2019-01-31,1015
2019-02-01,1017
2019-02-02,1017
2019-02-03,1008
2019-02-04,1008
2019-02-05,1008
2019-02-06,1008
2019-02-07,1008
2019-02-08,991
2019-02-09,991
2019-02-10,977
2019-02-11,977
2019-02-12,997
2019-02-13,997
2019-02-14,997
2019-02-15,997
2019-02-16,980
2019-02-17,980
2019-02-18,1000
2019-02-19,1000
2019-02-20,1000
2019-02-21,972
2019-02-22,972
2019-02-23,937
2019-02-24,937
2019-02-25,933
2019-02-26,933
2019-02-27,933
2019-02-28,933
2019-03-01,962
2019-03-02,962
2019-03-03,981
2019-03-04,981
2019-03-05,995
2019-03-06,995
2019-03-07,1037
2019-03-08,1037
2019-03-09,1037
2019-03-10,1029
2019-03-11,1029
2019-03-12,1005
2019-03-13,1005
2019-03-14,1005
2019-03-15,978
2019-03-16,978
2019-03-17,950
2019-03-18,950
2019-03-19,950
2019-03-20,936
2019-03-21,936
2019-03-22,936
2019-03-23,948
2019-03-24,948
2019-03-25,948
2019-03-26,952
2019-03-27,952
2019-03-28,952
2019-03-29,965
2019-03-30,965
2019-03-31,965
2019-04-01,970
2019-04-02,970
2019-04-03,972
2019-04-04,972
2019-04-05,972
2019-04-06,966
2019-04-07,966
2019-04-08,981
2019-04-09,981
2019-04-10,981
2019-04-11,999
2019-04-12,999
2019-04-13,1026
2019-04-14,1026
2019-04-15,1026
2019-04-16,1019
2019-04-17,1019
2019-04-18,1019
2019-04-19,1016
2019-04-20,1016
2019-04-21,1016
2019-04-22,990
2019-04-23,990
2019-04-24,990
2019-04-25,975
2019-04-26,975
2019-04-27,975
2019-04-28,947
2019-04-29,947
2019-04-30,919
2019-05-01,919
2019-05-02,919
2019-05-03,923
2019-05-04,923
2019-05-05,923
2019-05-06,933
2019-05-07,933
2019-05-08,933
2019-05-09,949
2019-05-10,949
2019-05-11,944
2019-05-12,944
2019-05-13,952
2019-05-14,952
2019-05-15,952
2019-05-16,958
2019-05-17,958
2019-05-18,987
2019-05-19,987
2019-05-20,987
2019-05-21,1000
2019-05-22,1000
2019-05-23,1000
2019-05-24,960
2019-05-25,960
2019-05-26,960
2019-05-27,968
2019-05-28,968
2019-05-29,972
2019-05-30,972
2019-05-31,972
2019-06-01,986
2019-06-02,986
2019-06-03,981
2019-06-04,981
2019-06-05,981
2019-06-06,968
2019-06-07,968
2019-06-08,939
2019-06-09,939
2019-06-10,939
2019-06-11,926
2019-06-12,926
2019-06-13,948
2019-06-14,948
2019-06-15,948
2019-06-16,951
2019-06-17,951
2019-06-18,951
2019-06-19,921
2019-06-20,921
2019-06-21,900
2019-06-22,900
2019-06-23,914
2019-06-24,914
2019-06-25,914
2019-06-26,914
2019-06-27,914
2019-06-28,914
2019-06-29,932
2019-06-30,932
2019-07-01,932
2019-07-02,930
2019-07-03,930
2019-07-04,930
2019-07-05,938
2019-07-06,938
2019-07-07,960
2019-07-08,960
2019-07-09,984
2019-07-10,984
2019-07-11,984
2019-07-12,994
2019-07-13,994
2019-07-14,979
