date_obj,Black%20full%20helm%20(t) price
2016-11-15,14193
2016-12-07,14818
2016-12-08,14818
2016-12-09,14990
2016-12-10,14990
2016-12-11,14990
2016-12-12,14990
2016-12-13,14990
2016-12-14,14990
2016-12-15,14990
2016-12-16,14886
2016-12-17,14886
2016-12-18,14886
2016-12-19,14886
2016-12-20,14886
2016-12-21,15085
2016-12-22,15085
2016-12-23,15085
2016-12-24,15085
2016-12-25,15085
2016-12-26,15085
2016-12-27,15085
2016-12-28,15404
2016-12-29,15404
2016-12-30,15404
2016-12-31,15404
2017-01-01,15404
2017-01-02,15371
2017-01-03,15371
2017-01-04,15371
2017-01-05,15371
2017-01-06,15371
2017-01-07,15371
2017-01-08,15572
2017-01-09,15572
2017-01-10,15572
2017-01-11,15572
2017-01-12,15572
2017-01-13,15572
2017-01-14,15786
2017-01-15,15786
2017-01-16,15786
2017-01-17,15786
2017-01-18,15786
2017-01-19,15818
2017-01-20,15818
2017-01-21,15818
2017-01-22,15818
2017-01-23,15818
2017-01-27,15677
2017-01-28,15677
2017-01-29,15419
2017-01-30,15419
2017-01-31,15419
2017-02-01,15419
2017-02-02,15419
2017-02-03,15419
2017-02-04,15224
2017-02-05,15224
2017-02-06,15224
2017-02-07,15224
2017-02-08,15224
2017-02-09,15346
2017-02-10,15346
2017-02-11,15346
2017-02-12,15346
2017-02-13,15346
2017-02-14,15522
2017-02-15,15522
2017-02-16,15522
2017-02-18,15522
2017-02-19,15522
2017-02-20,16136
2017-02-21,16136
2017-02-22,16136
2017-02-23,16136
2017-02-24,16136
2017-02-25,16136
2017-02-26,16136
2017-02-27,16851
2017-02-28,16851
2017-03-01,16851
2017-03-02,16851
2017-03-03,16851
2017-03-04,17307
2017-03-05,17307
2017-03-06,17307
2017-03-07,17307
2017-03-08,17307
2017-03-09,17307
2017-03-10,18052
2017-03-11,18052
2017-03-12,18052
2017-03-13,18052
2017-03-14,18052
2017-03-15,18711
2017-03-16,18711
2017-03-17,18711
2017-03-18,18711
2017-03-19,18711
2017-03-20,18711
2017-03-21,18559
2017-03-22,18559
2017-03-23,18559
2017-03-24,18559
2017-03-25,18559
2017-03-26,18659
2017-03-27,18659
2017-03-28,18659
2017-03-29,18659
2017-03-30,18659
2017-03-31,18470
2017-04-01,18470
2017-04-02,18470
2017-04-03,18470
2017-04-04,18470
2017-04-12,17881
2017-04-13,17881
2017-04-14,17881
2017-04-15,17881
2017-04-16,18252
2017-04-17,18252
2017-04-18,18252
2017-04-19,18252
2017-04-20,18252
2017-04-21,18252
2017-04-22,18485
2017-04-23,18485
2017-04-24,18485
2017-04-25,18485
2017-04-26,18485
2017-04-27,18485
2017-04-28,19137
2017-04-29,19137
2017-04-30,19137
2017-05-01,19137
2017-05-02,19137
2017-05-03,19757
2017-05-04,19757
2017-05-05,19757
2017-05-06,19757
2017-05-07,19757
2017-05-08,19757
2017-05-09,20660
2017-05-10,20660
2017-05-11,20660
2017-05-12,20660
2017-05-13,20660
2017-05-14,20660
2017-05-15,20660
2017-05-16,21524
2017-05-17,21524
2017-05-18,21524
2017-05-19,21524
2017-05-20,21524
2017-05-21,21524
2017-05-22,22260
2017-05-23,22260
2017-05-24,22260
2017-05-25,22260
2017-05-26,22260
2017-05-27,22260
2017-05-28,22260
2017-05-29,21611
2017-05-30,21611
2017-05-31,21611
2017-06-01,21611
2017-06-02,21611
2017-06-03,20601
2017-06-04,20601
2017-06-05,20601
2017-06-06,20601
2017-06-07,20601
2017-06-08,20601
2017-06-09,20562
2017-06-10,20562
2017-06-11,20562
2017-06-12,20562
2017-06-13,20562
2017-06-14,20326
2017-06-15,20326
2017-06-16,20326
2017-06-17,20326
2017-06-18,20326
2017-06-19,20326
2017-06-20,20326
2017-06-21,20348
2017-06-22,20348
2017-06-23,20348
2017-06-24,20348
2017-06-25,20348
2017-06-26,20348
2017-06-27,20312
2017-06-28,20312
2017-06-29,20312
2017-06-30,20312
2017-07-01,20312
2017-07-02,20312
2017-07-03,20225
2017-07-04,20225
2017-07-05,20225
2017-07-06,20225
2017-07-07,20225
2017-07-08,20225
2017-07-13,20553
2017-07-14,20553
2017-07-15,20553
2017-07-16,20553
2017-07-17,20361
2017-07-18,20361
2017-07-19,20361
2017-07-20,20361
2017-07-21,20361
2017-07-22,20361
2017-07-23,20285
2017-07-24,20285
2017-07-25,20285
2017-07-26,20285
2017-07-27,20285
2017-07-28,20285
2017-07-29,20045
2017-07-30,20045
2017-07-31,20045
2017-08-01,20045
2017-08-02,20045
2017-08-03,20045
2017-08-04,19730
2017-08-05,19730
2017-08-06,19730
2017-08-07,19730
2017-08-08,19656
2017-08-09,19656
2017-08-10,19656
2017-08-11,19656
2017-08-12,19656
2017-08-13,19656
2017-08-14,18825
2017-08-15,18825
2017-08-16,18825
2017-08-17,18825
2017-08-18,18825
2017-08-19,18396
2017-08-20,18396
2017-08-21,18396
2017-08-22,18396
2017-08-23,18396
2017-08-24,18874
2017-08-25,18874
2017-08-26,18874
2017-08-27,18874
2017-08-28,18874
2017-08-29,18874
2017-08-30,19466
2017-08-31,19466
2017-09-01,19466
2017-09-02,19466
2017-09-03,19466
2017-09-04,19466
2017-09-05,20184
2017-09-06,20184
2017-09-07,20184
2017-09-08,20184
2017-09-09,20184
2017-09-10,20184
2017-09-11,21053
2017-09-12,21053
2017-09-13,21053
2017-09-14,21053
2017-09-15,21053
2017-09-16,21053
2017-09-17,21959
2017-09-18,21959
2017-09-19,21959
2017-09-20,21959
2017-09-22,21959
2017-09-23,21959
2017-09-24,22627
2017-09-25,22627
2017-09-26,22627
2017-09-27,22627
2017-09-28,22627
2017-09-29,22627
2017-09-30,22627
2017-10-01,23300
2017-10-02,23300
2017-10-03,23300
2017-10-04,23300
2017-10-05,23300
2017-10-06,23300
2017-10-07,23300
2017-10-08,23322
2017-10-09,23322
2017-10-10,23322
2017-10-11,23322
2017-10-12,23322
2017-10-13,23322
2017-10-14,23421
2017-10-15,23421
2017-10-16,23421
2017-10-17,23421
2017-10-18,23421
2017-10-19,23421
2017-10-20,23421
2017-10-21,23421
2017-10-22,22716
2017-10-23,22716
2017-10-24,22716
2017-10-25,22716
2017-10-26,22716
2017-10-27,22716
2017-10-28,22716
2017-10-29,22068
2017-10-30,22068
2017-10-31,22068
2017-11-01,22068
2017-11-02,22068
2017-11-03,22068
2017-11-04,21624
2017-11-05,21624
2017-11-06,21624
2017-11-07,21624
2017-11-08,21624
2017-11-09,21624
2017-11-10,21624
2017-11-11,21830
2017-11-12,21830
2017-11-13,21830
2017-11-14,21830
2017-11-15,21830
2017-11-16,21830
2017-11-17,21830
2017-11-18,21225
2017-11-19,21225
2017-11-20,21225
2017-11-21,21225
2017-11-22,21225
2017-11-23,21225
2017-11-24,21225
2017-11-25,21099
2017-11-26,21099
2017-11-27,21099
2017-11-28,21099
2017-11-29,21099
2017-11-30,21099
2017-12-01,21116
2017-12-02,21116
2017-12-03,21116
2017-12-04,21116
2017-12-05,21116
2017-12-06,21116
2017-12-07,21387
2017-12-08,21387
2017-12-09,21387
2017-12-10,21387
2017-12-11,21387
2017-12-12,21387
2017-12-13,20948
2017-12-14,20948
2017-12-15,20948
2017-12-16,20948
2017-12-17,20948
2017-12-18,20948
2017-12-19,21092
2017-12-20,21092
2017-12-21,21092
2017-12-22,21092
2017-12-23,21092
2017-12-24,21092
2017-12-25,21092
2017-12-26,21079
2017-12-27,21079
2017-12-28,21079
2017-12-29,21079
2017-12-30,21079
2017-12-31,21079
2018-01-01,21218
2018-01-02,21218
2018-01-03,21218
2018-01-04,21218
2018-01-05,21218
2018-01-06,21218
2018-01-07,21411
2018-01-08,21411
2018-01-09,21411
2018-01-10,21411
2018-01-11,21411
2018-01-12,21411
2018-01-13,21418
2018-01-14,21418
2018-01-15,21418
2018-01-16,21418
2018-01-17,21418
2018-01-18,21679
2018-01-19,21679
2018-01-20,21679
2018-01-21,21679
2018-01-22,21679
2018-01-23,21679
2018-01-24,21471
2018-01-25,21471
2018-01-26,21471
2018-01-27,21471
2018-01-28,21895
2018-01-29,21895
2018-01-30,21895
2018-01-31,21086
2018-02-01,21086
2018-02-02,21086
2018-02-03,20508
2018-02-04,20508
2018-02-05,20508
2018-02-06,19850
2018-02-07,19850
2018-02-08,19850
2018-02-09,19386
2018-02-10,19386
2018-02-11,19386
2018-02-12,19191
2018-02-13,19191
2018-02-14,19191
2018-02-15,19095
2018-02-16,19095
2018-02-17,19095
2018-02-18,19095
2018-02-19,18749
2018-02-20,18749
2018-02-21,18749
2018-02-22,18335
2018-02-23,18335
2018-02-24,18335
2018-02-25,18337
2018-02-26,18337
2018-02-27,18337
2018-02-28,18415
2018-03-01,18415
2018-03-02,18415
2018-03-03,18648
2018-03-04,18648
2018-03-05,18648
2018-03-06,18648
2018-03-07,18752
2018-03-08,18752
2018-03-09,18752
2018-03-10,18647
2018-03-11,18647
2018-03-12,18647
2018-03-13,18647
2018-03-14,18499
2018-03-15,18499
2018-03-16,18499
2018-03-17,18589
2018-03-18,18589
2018-03-20,18322
2018-03-21,18322
2018-03-22,18322
2018-03-23,18322
2018-03-24,17744
2018-03-25,17744
2018-03-26,17744
2018-03-27,17104
2018-03-28,17104
2018-03-29,17104
2018-03-30,17573
2018-03-31,17573
2018-04-01,17573
2018-04-02,16937
2018-04-03,16937
2018-04-04,16631
2018-04-05,16631
2018-04-06,16631
2018-04-07,16631
2018-04-08,17364
2018-04-09,17364
2018-04-10,17364
2018-04-11,18022
2018-04-12,18022
2018-04-13,18022
2018-04-14,18730
2018-04-15,18730
2018-04-16,18730
2018-04-17,19550
2018-04-18,19550
2018-04-19,19550
2018-04-20,19550
2018-04-21,19858
2018-04-22,19858
2018-04-23,19858
2018-04-24,19858
2018-04-25,19248
2018-04-26,19248
2018-04-27,19248
2018-04-28,19248
2018-04-29,19115
2018-04-30,19115
2018-05-01,19115
2018-05-02,19053
2018-05-03,19053
2018-05-04,19053
2018-05-05,19136
2018-05-06,19136
2018-05-07,19136
2018-05-08,19136
2018-05-09,19806
2018-05-10,19806
2018-05-11,19806
2018-05-12,20561
2018-05-13,20561
2018-05-14,20561
2018-05-15,20561
2018-05-16,20268
2018-05-17,20268
2018-05-18,20268
2018-05-19,20147
2018-05-20,20147
2018-05-21,20147
2018-05-22,20686
2018-05-23,20686
2018-05-24,20686
2018-05-25,20265
2018-05-26,20265
2018-05-27,20265
2018-05-28,20142
2018-05-29,20142
2018-05-30,20142
2018-05-31,20089
2018-06-01,20089
2018-06-02,20089
2018-06-03,20237
2018-06-04,20237
2018-06-05,20237
2018-06-06,20286
2018-06-07,20286
2018-06-08,20286
2018-06-09,20039
2018-06-10,20039
2018-06-11,20039
2018-06-12,20041
2018-06-13,20041
2018-06-14,20041
2018-06-15,19749
2018-06-16,19749
2018-06-17,19749
2018-06-18,19694
2018-06-19,19694
2018-06-20,19694
2018-06-21,19715
2018-06-22,19715
2018-06-23,19715
2018-06-24,19621
2018-06-25,19621
2018-06-26,19621
2018-06-27,20178
2018-06-28,20178
2018-06-29,20178
2018-06-30,20123
2018-07-01,20123
2018-07-02,20123
2018-07-03,20386
2018-07-04,20386
2018-07-05,20386
2018-07-06,20392
2018-07-07,20392
2018-07-08,20392
2018-07-09,19780
2018-07-10,19780
2018-07-11,19780
2018-07-12,19780
2018-07-13,19780
2018-07-14,19363
2018-07-15,19363
2018-07-16,19363
2018-07-17,19426
2018-07-18,19426
2018-07-19,19426
2018-07-20,19045
2018-07-21,19045
2018-07-22,18894
2018-07-23,18894
2018-07-24,18894
2018-07-25,18756
2018-07-26,18756
2018-07-27,19293
2018-07-28,19293
2018-07-29,19293
2018-07-30,19758
2018-07-31,19758
2018-08-01,19758
2018-08-02,19892
2018-08-03,19892
2018-08-04,20249
2018-08-05,20249
2018-08-06,20249
2018-08-07,20517
2018-08-08,20517
2018-08-09,20627
2018-08-10,20627
2018-08-11,20991
2018-08-12,20991
2018-08-14,21365
2018-08-16,21932
2018-08-17,21932
2018-08-18,21932
2018-08-19,22475
2018-08-20,22475
2018-08-21,22603
2018-08-22,22603
2018-08-23,22603
2018-08-24,23334
2018-08-25,23334
2018-08-26,23334
2018-08-27,23480
2018-08-28,23480
2018-08-29,23480
2018-08-30,24050
2018-08-31,24050
2018-09-01,24455
2018-09-02,24455
2018-09-03,24983
2018-09-04,24983
2018-09-05,25079
2018-09-06,25079
2018-09-07,24786
2018-09-08,24786
2018-09-09,25011
2018-09-10,25011
2018-09-11,24911
2018-09-12,24911
2018-09-13,25850
2018-09-14,25850
2018-09-15,26451
2018-09-16,26451
2018-09-17,26451
2018-09-18,26455
2018-09-19,26455
2018-09-20,26455
2018-09-21,26270
2018-09-22,26270
2018-09-23,25955
2018-09-24,25955
2018-09-25,26253
2018-09-26,26253
2018-09-27,26253
2018-09-28,27395
2018-09-29,27395
2018-09-30,27395
2018-10-01,28757
2018-10-02,28757
2018-10-03,29006
2018-10-04,29006
2018-10-05,29006
2018-10-06,28768
2018-10-07,28768
2018-10-08,28768
2018-10-09,30185
2018-10-10,30185
2018-10-11,30185
2018-10-12,31481
2018-10-13,31481
2018-10-14,31827
2018-10-15,31827
2018-10-16,31827
2018-10-17,32728
2018-10-18,32728
2018-10-19,32728
2018-10-20,33301
2018-10-21,33301
2018-10-22,32155
2018-10-23,32155
2018-10-24,32155
2018-10-25,31372
2018-10-26,31372
2018-10-27,31372
2018-10-28,30935
2018-10-29,30935
2018-10-30,30935
2018-10-31,31716
2018-11-01,32923
2018-11-03,34053
2018-11-04,33987
2018-11-05,34520
2018-11-06,34330
2018-11-08,34100
2018-11-09,34117
2018-11-10,34129
2018-11-11,33778
2018-11-12,33983
2018-11-13,35136
2018-11-15,34900
2018-11-16,34648
2018-11-17,34510
2018-11-18,33852
2018-11-19,33357
2018-11-20,32145
2018-11-21,32145
2018-11-22,31737
2018-11-23,31737
2018-11-24,30774
2018-11-25,30471
2018-11-26,30471
2018-11-27,31169
2018-11-28,31052
2018-11-29,31017
2018-12-01,30769
2018-12-02,29996
2018-12-03,29996
2018-12-04,29861
2018-12-05,29936
2018-12-07,29725
2018-12-09,29663
2018-12-10,29513
2018-12-11,29513
2018-12-12,29180
2018-12-13,29180
2018-12-14,28805
2018-12-15,28805
2018-12-16,28694
2018-12-17,28694
2018-12-18,28798
2018-12-19,28798
2018-12-20,28515
2018-12-21,28515
2018-12-22,28241
2018-12-23,28440
2018-12-24,28238
2018-12-25,28238
2018-12-26,28625
2018-12-27,28033
2018-12-28,28033
2018-12-29,27640
2018-12-30,27640
2018-12-31,28127
2019-01-01,28127
2019-01-02,28071
2019-01-03,28071
2019-01-04,27724
2019-01-05,27039
2019-01-06,26605
2019-01-08,27190
2019-01-10,28125
2019-01-11,28125
2019-01-12,28409
2019-01-13,28409
2019-01-14,28351
2019-01-15,28351
2019-01-16,27830
2019-01-17,27830
2019-01-18,28446
2019-01-19,28446
2019-01-20,28089
2019-01-21,28089
2019-01-22,28923
2019-01-23,28923
2019-01-24,30089
2019-01-25,30089
2019-01-26,30852
2019-01-27,30852
2019-01-28,32102
2019-01-29,32102
2019-01-30,32096
2019-01-31,32096
2019-02-01,31746
2019-02-02,31746
2019-02-03,30994
2019-02-04,30994
2019-02-05,30186
2019-02-06,30186
2019-02-07,31454
2019-02-08,31454
2019-02-09,32925
2019-02-10,32925
2019-02-11,34156
2019-02-12,34156
2019-02-13,35675
2019-02-14,35675
2019-02-15,35675
2019-02-16,35586
2019-02-17,35586
2019-02-18,35476
2019-02-19,35476
2019-02-20,35476
2019-02-21,34740
2019-02-22,34740
2019-02-23,33749
2019-02-24,33749
2019-02-25,33604
2019-02-26,33604
2019-02-27,34624
2019-02-28,34624
2019-03-01,33740
2019-03-02,33740
2019-03-03,33225
2019-03-04,33225
2019-03-05,31975
2019-03-06,31975
2019-03-07,30703
2019-03-08,30703
2019-03-09,29683
2019-03-10,29683
2019-03-11,28861
2019-03-12,28861
2019-03-13,29244
2019-03-14,29244
2019-03-15,30542
2019-03-16,30542
2019-03-17,30985
2019-03-18,30985
2019-03-19,30985
2019-03-20,30006
2019-03-21,30006
2019-03-22,29052
2019-03-23,27760
