date_obj,Villager%20sandals%20(blue) price
2016-04-21,33542
2016-04-22,33542
2016-04-23,33542
2016-04-24,33542
2016-04-25,33542
2016-04-26,33542
2016-04-27,33542
2016-04-28,33542
2016-04-29,33542
2016-04-30,33542
2016-05-01,33542
2016-05-02,33542
2016-05-03,33542
2016-05-04,33542
2016-05-05,33542
2016-05-06,33542
2016-05-07,33542
2016-05-08,33542
2016-05-09,33542
2016-05-10,33542
2016-05-11,33542
2016-05-12,33542
2016-05-13,33542
2016-05-14,32022
2016-05-15,32022
2016-05-16,32022
2016-05-17,32022
2016-05-18,32022
2016-05-19,32022
2016-05-20,32022
2016-05-21,32022
2016-05-22,32022
2016-05-23,32022
2016-05-24,32022
2016-05-25,32022
2016-05-26,32022
2016-05-27,32022
2016-05-28,32022
2016-05-29,32022
2016-05-30,32022
2016-05-31,32022
2016-06-01,32022
2016-06-02,32022
2016-06-03,32022
2016-06-04,32022
2016-06-05,32022
2016-06-06,32022
2016-06-07,32022
2016-06-08,32022
2016-06-09,32022
2016-06-10,32022
2016-06-11,32022
2016-06-12,32022
2016-06-13,32022
2016-06-14,32022
2016-06-15,32022
2016-06-16,32022
2016-06-17,32022
2016-06-18,32022
2016-06-19,32022
2016-06-20,32022
2016-06-21,30775
2016-06-22,30775
2016-06-23,30775
2016-06-24,30775
2016-06-25,30775
2016-06-26,30775
2016-06-27,30775
2016-06-28,30775
2016-06-29,30775
2016-06-30,30775
2016-07-01,30775
2016-07-02,30775
2016-07-03,30775
2016-07-04,30775
2016-07-05,30775
2016-07-06,30775
2016-07-07,30775
2016-07-08,30775
2016-07-09,30775
2016-07-10,30775
2016-07-11,30775
2016-07-12,30775
2016-07-13,30775
2016-07-14,30775
2016-07-15,30775
2016-07-16,30775
2016-07-17,30775
2016-07-18,30775
2016-07-19,30775
2016-07-20,30775
2016-07-21,30775
2016-07-22,30775
2016-07-23,30775
2016-07-24,30775
2016-07-25,30775
2016-07-26,29267
2016-07-27,29267
2016-07-28,29267
2016-07-29,29267
2016-07-30,29267
2016-07-31,29267
2016-08-01,29267
2016-08-02,29267
2016-08-03,29267
2016-08-04,29267
2016-08-05,29267
2016-08-06,29267
2016-08-07,29267
2016-08-08,29267
2016-08-09,29267
2016-08-10,29267
2016-08-11,29267
2016-08-12,29267
2016-08-13,29267
2016-08-14,29267
2016-08-15,29267
2016-08-16,29267
2016-08-17,29267
2016-08-18,29267
2016-08-19,29267
2016-08-20,29267
2016-08-21,29267
2016-08-22,29267
2016-08-23,29267
2016-08-24,29267
2016-08-25,29267
2016-08-26,29267
2016-08-27,29267
2016-08-28,29267
2016-08-29,29267
2016-08-30,29267
2016-08-31,29267
2016-09-01,29267
2016-09-02,29267
2016-09-03,29267
2016-09-04,27816
2016-09-05,27816
2016-09-06,27816
2016-09-07,27816
2016-09-08,27816
2016-09-09,27816
2016-09-10,27816
2016-09-11,27816
2016-09-12,27816
2016-09-13,27816
2016-09-14,27816
2016-09-15,27816
2016-09-16,27816
2016-09-17,27816
2016-09-18,27816
2016-09-19,27816
2016-09-20,27816
2016-09-21,27816
2016-09-22,27816
2016-09-23,27816
2016-09-24,27816
2016-09-25,27816
2016-09-26,27816
2016-09-27,27816
2016-09-28,27816
2016-09-29,27816
2016-09-30,27816
2016-10-01,27816
2016-10-02,27816
2016-10-03,27816
2016-10-04,27816
2016-10-05,27816
2016-10-06,27816
2016-10-07,27816
2016-10-08,27816
2016-10-09,27816
2016-10-10,27816
2016-10-11,27816
2016-10-12,27816
2016-10-13,27816
2016-10-14,27816
2016-10-15,26433
2016-10-16,26433
2016-10-17,26433
2016-10-18,26433
2016-10-19,26433
2016-10-20,26433
2016-10-21,26433
2016-10-22,26433
2016-10-23,26433
2016-10-24,26433
2016-10-25,26433
2016-10-26,26433
2016-10-27,26433
2016-10-28,26433
2016-10-29,26433
2016-10-30,26433
2016-10-31,26433
2016-11-01,26433
2016-11-02,26433
2016-11-03,26433
2016-11-04,26433
2016-11-05,26433
2016-11-06,26433
2016-11-07,26433
2016-11-08,26433
2016-11-09,26433
2016-11-10,26433
2016-11-11,26433
2016-11-12,26433
2016-11-13,26433
2016-11-14,26433
2016-11-15,26433
2016-11-16,26433
2016-11-17,25154
2016-11-18,25154
2016-11-19,25154
2016-11-20,25154
2016-11-21,25154
2016-11-22,25154
2016-11-23,25154
2016-11-24,25154
2016-11-25,25154
2016-11-26,25154
2016-11-27,25154
2016-11-28,25154
2016-11-29,25154
2016-11-30,25154
2016-12-01,25154
2016-12-02,25154
2016-12-03,25154
2016-12-04,25154
2016-12-05,25154
2016-12-06,25154
2016-12-07,25154
2016-12-08,25154
2016-12-09,25154
2016-12-10,25154
2016-12-11,25154
2016-12-12,25154
2016-12-13,25154
2016-12-14,25154
2016-12-15,25154
2016-12-16,25154
2016-12-17,25154
2016-12-18,25154
2016-12-19,25154
2016-12-20,25154
2016-12-21,25154
2016-12-22,25154
2016-12-23,25154
2016-12-24,25154
2016-12-25,25154
2016-12-26,25154
2016-12-27,25154
2016-12-28,25154
2016-12-29,25154
2016-12-30,25154
2016-12-31,23906
2017-01-01,23906
2017-01-02,23906
2017-01-03,23906
2017-01-04,23906
2017-01-05,23906
2017-01-06,23906
2017-01-07,23906
2017-01-08,23906
2017-01-09,23906
2017-01-10,23906
2017-01-11,23906
2017-01-12,23906
2017-01-13,23906
2017-01-14,23906
2017-01-15,23906
2017-01-16,23906
2017-01-17,23906
2017-01-18,23906
2017-01-19,23906
2017-01-20,23906
2017-01-21,23906
2017-01-22,23906
2017-01-23,23906
2017-01-24,23906
2017-01-25,23906
2017-01-26,23906
2017-01-27,23906
2017-01-28,23906
2017-01-29,23906
2017-01-30,23906
2017-01-31,23906
2017-02-01,23906
2017-02-02,22730
2017-02-03,22730
2017-02-04,22730
2017-02-05,22730
2017-02-06,22730
2017-02-07,22730
2017-02-08,22730
2017-02-09,22730
2017-02-10,22730
2017-02-11,22730
2017-02-12,22730
2017-02-13,22730
2017-02-14,22730
2017-02-15,22730
2017-02-16,22730
2017-02-17,22730
2017-02-18,22730
2017-02-19,22730
2017-02-20,22730
2017-02-21,22730
2017-02-22,22730
2017-02-23,22730
2017-02-24,22730
2017-02-25,22730
2017-02-26,22730
2017-02-27,22730
2017-02-28,22730
2017-03-01,22730
2017-03-02,22730
2017-03-03,22730
2017-03-04,21621
2017-03-05,21621
2017-03-06,21621
2017-03-07,21621
2017-03-08,21621
2017-03-09,21621
2017-03-10,21621
2017-03-11,21621
2017-03-12,21621
2017-03-13,21621
2017-03-14,21621
2017-03-15,21621
2017-03-16,21621
2017-03-17,21621
2017-03-18,21621
2017-03-19,21621
2017-03-20,21621
2017-03-21,21621
2017-03-22,21621
2017-03-23,21621
2017-03-24,21621
2017-03-25,21621
2017-03-26,21621
2017-03-27,21621
2017-03-28,21621
2017-03-29,21621
2017-03-30,21621
2017-03-31,21621
2017-04-01,21621
2017-04-02,21621
2017-04-03,20544
2017-04-04,20544
2017-04-05,20544
2017-04-06,20544
2017-04-07,20544
2017-04-08,20544
2017-04-09,20544
2017-04-10,20544
2017-04-11,20544
2017-04-12,20544
2017-04-13,20544
2017-04-14,20544
2017-04-15,20544
2017-04-16,20544
2017-04-17,20544
2017-04-18,20544
2017-04-19,20544
2017-04-20,20544
2017-04-21,20544
2017-04-22,20544
2017-04-23,20544
2017-04-24,20544
2017-04-25,20544
2017-04-26,20544
2017-04-27,20544
2017-04-28,20544
2017-04-29,20544
2017-04-30,19541
2017-05-01,19541
2017-05-02,19541
2017-05-03,19541
2017-05-04,19541
2017-05-05,19541
2017-05-06,19541
2017-05-07,19541
2017-05-08,19541
2017-05-09,19541
2017-05-10,19541
2017-05-11,19541
2017-05-12,19541
2017-05-13,19541
2017-05-14,19541
2017-05-15,19541
2017-05-16,19541
2017-05-17,19541
2017-05-18,19541
2017-05-19,19541
2017-05-20,18576
2017-05-21,18576
2017-05-22,18576
2017-05-23,18576
2017-05-24,18576
2017-05-25,18576
2017-05-26,18576
2017-05-27,18576
2017-05-28,18576
2017-05-29,18576
2017-05-30,18576
2017-05-31,18576
2017-06-01,18576
2017-06-02,18576
2017-06-03,18576
2017-06-04,18576
2017-06-05,18576
2017-06-06,18576
2017-06-07,18576
2017-06-08,18576
2017-06-09,18576
2017-06-10,18576
2017-06-11,18576
2017-06-12,18576
2017-06-13,17665
2017-06-14,17665
2017-06-15,17665
2017-06-16,17665
2017-06-17,17665
2017-06-18,17665
2017-06-19,17665
2017-06-20,17665
2017-06-21,17665
2017-06-22,17665
2017-06-23,17665
2017-06-24,17665
2017-06-25,17665
2017-06-26,17665
2017-06-27,17665
2017-06-28,17665
2017-06-29,17665
2017-06-30,17665
2017-07-01,17665
2017-07-02,17665
2017-07-03,17665
2017-07-04,17665
2017-07-05,17665
2017-07-06,17665
2017-07-07,17665
2017-07-08,17665
2017-07-09,17665
2017-07-10,16839
2017-07-11,16839
2017-07-12,16839
2017-07-13,16839
2017-07-14,16839
2017-07-15,16839
2017-07-16,16839
2017-07-17,16839
2017-07-18,16839
2017-07-19,16839
2017-07-20,16839
2017-07-21,16839
2017-07-22,16839
2017-07-23,16839
2017-07-24,16839
2017-07-25,16839
2017-07-26,16839
2017-07-27,16839
2017-07-28,16839
2017-07-29,16839
2017-07-30,16839
2017-07-31,16839
2017-08-01,16839
2017-08-02,16839
2017-08-03,16839
2017-08-04,16839
2017-08-05,16007
2017-08-06,16007
2017-08-07,16007
2017-08-08,16007
2017-08-09,16007
2017-08-10,16007
2017-08-11,16007
2017-08-12,16007
2017-08-13,16007
2017-08-14,16007
2017-08-15,16007
2017-08-16,16007
2017-08-17,16007
2017-08-18,16007
2017-08-19,16007
2017-08-20,16007
2017-08-21,16007
2017-08-22,16007
2017-08-23,16007
2017-08-24,16007
2017-08-25,16007
2017-08-26,16007
2017-08-27,16007
2017-08-28,16007
2017-08-29,16007
2017-08-30,16007
2017-08-31,16007
2017-09-01,15228
2017-09-02,15228
2017-09-03,15228
2017-09-04,15228
2017-09-05,15228
2017-09-06,15228
2017-09-07,15228
2017-09-08,15228
2017-09-09,15228
2017-09-10,15228
2017-09-11,15228
2017-09-12,15228
2017-09-13,15228
2017-09-14,15228
2017-09-15,15228
2017-09-16,15228
2017-09-17,15228
2017-09-18,15228
2017-09-19,15228
2017-09-20,15228
2017-09-21,15228
2017-09-22,15228
2017-09-23,15228
2017-09-24,15228
2017-09-25,15228
2017-09-26,15228
2017-09-27,15228
2017-09-28,15228
2017-09-29,15228
2017-09-30,15228
2017-10-01,15228
2017-10-02,15228
2017-10-03,15228
2017-10-04,15228
2017-10-05,15228
2017-10-06,15228
2017-10-07,14487
2017-10-08,14487
2017-10-09,14487
2017-10-10,14487
2017-10-11,14487
2017-10-12,14487
2017-10-13,14487
2017-10-14,14487
2017-10-15,14487
2017-10-16,14487
2017-10-17,14487
2017-10-18,14487
2017-10-19,14487
2017-10-20,14487
2017-10-21,14487
2017-10-22,14487
2017-10-23,14487
2017-10-24,14487
2017-10-25,14487
2017-10-26,14487
2017-10-27,14487
2017-10-28,14487
2017-10-29,13821
2017-10-30,13821
2017-10-31,13821
2017-11-01,13821
2017-11-02,13821
2017-11-03,13821
2017-11-04,13821
2017-11-05,13821
2017-11-06,13821
2017-11-07,13821
2017-11-08,13821
2017-11-09,13821
2017-11-10,13821
2017-11-11,13821
2017-11-12,13821
2017-11-13,13821
2017-11-14,13821
2017-11-15,13821
2017-11-16,13821
2017-11-17,13821
2017-11-18,13821
2017-11-19,13821
2017-11-20,13821
2017-11-21,13821
2017-11-22,13821
2017-11-23,13821
2017-11-24,13821
2017-11-25,13821
2017-11-26,13135
2017-11-27,13135
2017-11-28,13135
2017-11-29,13135
2017-11-30,13135
2017-12-01,13135
2017-12-02,13135
2017-12-03,13135
2017-12-04,13135
2017-12-05,13135
2017-12-06,13135
2017-12-07,13135
2017-12-08,13135
2017-12-09,13135
2017-12-10,13135
2017-12-11,13135
2017-12-12,13135
2017-12-13,13135
2017-12-14,13135
2017-12-15,13135
2017-12-16,13135
2017-12-17,13135
2017-12-18,13135
2017-12-19,12485
2017-12-20,12485
2017-12-21,12485
2017-12-22,12485
2017-12-23,12485
2017-12-24,12485
2017-12-25,12485
2017-12-26,12485
2017-12-27,12485
2017-12-28,12485
2017-12-29,12485
2017-12-30,12485
2017-12-31,12485
2018-01-01,12485
2018-01-02,12485
2018-01-03,12485
2018-01-04,12485
2018-01-05,12485
2018-01-06,12485
2018-01-07,12485
2018-01-08,12485
2018-01-09,12485
2018-01-10,12485
2018-01-11,12485
2018-01-12,12485
2018-01-13,12485
2018-01-14,12485
2018-01-15,11874
2018-01-16,11874
2018-01-17,11874
2018-01-18,11874
2018-01-19,11874
2018-01-20,11874
2018-01-21,11874
2018-01-22,11874
2018-01-23,11874
2018-01-24,11874
2018-01-25,11874
2018-01-26,11874
2018-01-27,11312
2018-01-28,11312
2018-01-29,11312
2018-01-30,11312
2018-02-01,11312
2018-02-02,11312
2018-02-03,11312
2018-02-04,11312
2018-02-05,10768
2018-02-06,10768
2018-02-07,10768
2018-02-08,10768
2018-02-09,10768
2018-02-10,10768
2018-02-11,10768
2018-02-12,10768
2018-02-13,10768
2018-02-14,10768
2018-02-15,10768
2018-02-16,10768
2018-02-17,10768
2018-02-18,10237
2018-02-19,10237
2018-02-20,10237
2018-02-21,10237
2018-02-22,10237
2018-02-23,10237
2018-02-24,10237
2018-02-25,10237
2018-02-26,10237
2018-02-27,10237
2018-02-28,10237
2018-03-01,10237
2018-03-02,9744
2018-03-03,9744
2018-03-04,9744
2018-03-05,9744
2018-03-06,9744
2018-03-07,9744
2018-03-08,9744
2018-03-09,9744
2018-03-10,9744
2018-03-11,9744
2018-03-12,9744
2018-03-13,9744
2018-03-14,9265
2018-03-15,9265
2018-03-16,9265
2018-03-17,9265
2018-03-18,9265
2018-03-19,9265
2018-03-20,9265
2018-03-21,9265
2018-03-23,9265
2018-03-24,9265
2018-03-26,9265
2018-03-27,9265
2018-03-28,9265
2018-03-29,8803
2018-03-30,8803
2018-03-31,8803
2018-04-01,8803
2018-04-02,8803
2018-04-03,8803
2018-04-04,8803
2018-04-05,8803
2018-04-06,8803
2018-04-08,8803
2018-04-09,8803
2018-04-10,8803
2018-04-11,8803
2018-04-12,8803
2018-04-13,8378
2018-04-14,8378
2018-04-16,8378
2018-04-17,8378
2018-04-18,8378
2018-04-19,8378
2018-04-20,8378
2018-04-21,8378
2018-04-22,8378
2018-04-23,8378
2018-04-24,8378
2018-04-25,8378
2018-04-26,8378
2018-04-27,8378
2018-04-28,8378
2018-04-29,8378
2018-04-30,7979
2018-05-02,7979
2018-05-03,7979
2018-05-04,7979
2018-05-05,7979
2018-05-06,7979
2018-05-07,7979
2018-05-08,7979
2018-05-09,7979
2018-05-10,7979
2018-05-11,7979
2018-05-12,7979
2018-05-13,7979
2018-05-14,7979
2018-05-15,7979
2018-05-16,7979
2018-05-17,7979
2018-05-18,7589
2018-05-19,7589
2018-05-20,7589
2018-05-21,7589
2018-05-22,7589
2018-05-23,7589
2018-05-24,7589
2018-05-25,7589
2018-05-26,7589
2018-05-27,7589
2018-05-28,7589
2018-05-29,7589
2018-05-30,7589
2018-05-31,7217
2018-06-01,7217
2018-06-02,7217
2018-06-03,7217
2018-06-04,7217
2018-06-05,7217
2018-06-06,7217
2018-06-07,7217
2018-06-08,7217
2018-06-09,7217
2018-06-10,7217
2018-06-11,7217
2018-06-12,6882
2018-06-13,6882
2018-06-14,6882
2018-06-15,6882
2018-06-16,6882
2018-06-17,6882
2018-06-18,6882
2018-06-19,6882
2018-06-20,6882
2018-06-21,6882
2018-06-22,6563
2018-06-23,6563
2018-06-24,6563
2018-06-25,6563
2018-06-26,6563
2018-06-27,6563
2018-06-28,6563
2018-06-29,6563
2018-06-30,6563
2018-07-01,6563
2018-07-02,6563
2018-07-03,6563
2018-07-04,6563
2018-07-05,6563
2018-07-06,6563
2018-07-07,6563
2018-07-08,6563
2018-07-09,6309
2018-07-10,6309
2018-07-11,6309
2018-07-12,6309
2018-07-13,6309
2018-07-14,6309
2018-07-15,6309
2018-07-16,6309
2018-07-17,6309
2018-07-18,6309
2018-07-19,6309
2018-07-20,6309
2018-07-21,6309
2018-07-22,6309
2018-07-23,6309
2018-07-24,6012
2018-07-25,6012
2018-07-26,6012
2018-07-27,6012
2018-07-28,6012
2018-07-29,6012
2018-07-30,6012
2018-07-31,6012
2018-08-01,6012
2018-08-02,5762
2018-08-03,5762
2018-08-04,5762
2018-08-05,5762
2018-08-06,5762
2018-08-07,5762
2018-08-08,5762
2018-08-09,5762
2018-08-10,5762
2018-08-11,5586
2018-08-12,5586
2018-08-14,5586
2018-08-16,5586
2018-08-17,5586
2018-08-18,5586
2018-08-19,5586
2018-08-20,5586
2018-08-21,5586
2018-08-22,5521
2018-08-23,5521
2018-08-24,5521
2018-08-25,5521
2018-08-26,5521
2018-08-27,5521
2018-08-28,5521
2018-08-29,5521
2018-08-30,5521
2018-08-31,5432
2018-09-01,5432
2018-09-02,5432
2018-09-03,5432
2018-09-04,5432
2018-09-05,5432
2018-09-06,5432
2018-09-07,5432
2018-09-08,5432
2018-09-09,5432
2018-09-10,5293
2018-09-11,5293
2018-09-12,5293
2018-09-13,5293
2018-09-14,5293
2018-09-15,5293
2018-09-16,5293
2018-09-17,5293
2018-09-18,5293
2018-09-19,5293
2018-09-20,5293
2018-09-21,5293
2018-09-22,5293
2018-09-23,5293
2018-09-24,5073
2018-09-25,5073
2018-09-26,5073
2018-09-27,5073
2018-09-28,5073
2018-09-29,5073
2018-09-30,5073
2018-10-02,5073
2018-10-03,5073
2018-10-04,5073
2018-10-05,5028
2018-10-06,5028
2018-10-07,5028
2018-10-08,5028
2018-10-09,5028
2018-10-10,5028
2018-10-11,5028
2018-10-12,5028
2018-10-13,4786
2018-10-14,4786
2018-10-15,4786
2018-10-16,4786
2018-10-17,4786
2018-10-18,4786
2018-10-19,4786
2018-10-20,4786
2018-10-21,4786
2018-10-22,4786
2018-10-23,4786
2018-10-24,4559
2018-10-25,4559
2018-10-26,4559
2018-10-27,4559
2018-10-28,4559
2018-10-29,4559
2018-10-30,4559
2018-10-31,4559
2018-11-01,4559
2018-11-03,4338
2018-11-04,4338
2018-11-05,4338
2018-11-06,4338
2018-11-07,4338
2018-11-08,4338
2018-11-09,4338
2018-11-10,4338
2018-11-11,4338
2018-11-12,4223
2018-11-13,4223
2018-11-14,4223
2018-11-15,4223
2018-11-16,4223
2018-11-17,4223
2018-11-18,4223
2018-11-19,4223
2018-11-20,4223
2018-11-21,4223
2018-11-22,4091
2018-11-23,4091
2018-11-24,4091
2018-11-25,4091
2018-11-26,4091
2018-11-27,4091
2018-11-28,4091
2018-11-29,4091
2018-12-01,4091
2018-12-02,3953
2018-12-03,3953
2018-12-04,3953
2018-12-05,3953
2018-12-07,3953
2018-12-09,3953
2018-12-10,3953
2018-12-11,3953
2018-12-12,3953
2018-12-13,3849
2018-12-14,3849
2018-12-15,3849
2018-12-16,3849
2018-12-17,3849
2018-12-18,3849
2018-12-19,3849
2018-12-20,3849
2018-12-21,3849
2018-12-22,3849
2018-12-23,3849
2018-12-24,3849
2018-12-25,3671
2018-12-26,3671
2018-12-27,3671
2018-12-28,3671
2018-12-29,3671
2018-12-30,3671
2018-12-31,3671
2019-01-01,3671
2019-01-02,3671
