date_obj,Raw%20monkfish price
2017-06-12,348
2017-06-13,333
2017-06-14,344
2017-06-15,353
2017-06-16,351
2017-06-17,347
2017-06-18,349
2017-06-19,355
2017-06-20,360
2017-06-21,367
2017-06-22,371
2017-06-23,373
2017-06-24,387
2017-06-25,393
2017-06-26,399
2017-06-27,387
2017-06-28,388
2017-06-29,386
2017-06-30,386
2017-07-01,382
2017-07-02,384
2017-07-03,394
2017-07-04,397
2017-07-05,389
2017-07-06,378
2017-07-07,378
2017-07-08,373
2017-07-13,381
2017-07-14,378
2017-07-15,371
2017-07-16,370
2017-07-17,367
2017-07-18,365
2017-07-19,361
2017-07-20,358
2017-07-21,357
2017-07-22,359
2017-07-23,359
2017-07-24,360
2017-07-25,364
2017-07-26,374
2017-07-27,376
2017-07-28,380
2017-07-29,385
2017-07-30,380
2017-07-31,380
2017-08-01,380
2017-08-02,384
2017-08-03,392
2017-08-04,397
2017-08-05,395
2017-08-06,400
2017-08-09,399
2017-08-10,393
2017-08-11,393
2017-08-12,401
2017-08-13,403
2017-08-14,410
2017-08-15,405
2017-08-16,403
2017-08-17,396
2017-08-18,392
2017-08-19,383
2017-08-20,383
2017-08-22,391
2017-08-23,390
2017-08-24,388
2017-08-25,391
2017-08-26,391
2017-08-27,401
2017-08-28,397
2017-08-29,396
2017-08-30,401
2017-08-31,396
2017-09-01,397
2017-09-02,391
2017-09-03,391
2017-09-04,394
2017-09-05,395
2017-09-06,397
2017-09-07,399
2017-09-08,399
2017-09-09,409
2017-09-10,413
2017-09-11,431
2017-09-12,453
2017-09-13,453
2017-09-14,438
2017-09-15,427
2017-09-16,419
2017-09-17,408
2017-09-19,407
2017-09-20,419
2017-09-21,429
2017-09-22,428
2017-09-23,422
2017-09-24,417
2017-09-25,412
2017-09-26,404
2017-09-27,393
2017-09-28,382
2017-09-29,372
2017-09-30,375
2017-10-01,385
2017-10-02,394
2017-10-03,410
2017-10-04,418
2017-10-05,412
2017-10-06,404
2017-10-07,395
2017-10-08,397
2017-10-09,394
2017-10-10,386
2017-10-11,384
2017-10-12,380
2017-10-13,384
2017-10-14,388
2017-10-15,399
2017-10-16,404
2017-10-17,415
2017-10-18,417
2017-10-19,416
2017-10-20,410
2017-10-21,403
2017-10-22,387
2017-10-23,380
2017-10-24,377
2017-10-25,370
2017-10-26,354
2017-10-27,350
2017-10-28,356
2017-10-29,350
2017-10-30,357
2017-10-31,362
2017-11-01,359
2017-11-02,362
2017-11-03,364
2017-11-04,357
2017-11-05,351
2017-11-06,350
2017-11-07,344
2017-11-08,346
2017-11-09,342
2017-11-10,336
2017-11-11,334
2017-11-12,337
2017-11-13,331
2017-11-14,327
2017-11-15,324
2017-11-16,326
2017-11-17,337
2017-11-18,335
2017-11-19,325
2017-11-20,319
2017-11-21,321
2017-11-22,316
2017-11-23,312
2017-11-24,310
2017-11-25,303
2017-11-26,296
2017-11-27,302
2017-11-28,308
2017-11-29,308
2017-11-30,306
2017-12-01,309
2017-12-02,310
2017-12-03,315
2017-12-04,318
2017-12-05,315
2017-12-06,315
2017-12-07,316
2017-12-08,314
2017-12-09,319
2017-12-10,325
2017-12-11,331
2017-12-12,336
2017-12-14,339
2017-12-15,337
2017-12-16,329
2017-12-17,320
2017-12-18,316
2017-12-19,325
2017-12-20,317
2017-12-21,312
2017-12-22,311
2017-12-23,312
2017-12-24,314
2017-12-25,320
2017-12-26,325
2017-12-27,329
2017-12-28,327
2017-12-29,326
2017-12-30,327
2017-12-31,332
2018-01-01,329
2018-01-02,333
2018-01-03,329
2018-01-04,328
2018-01-05,328
2018-01-06,321
2018-01-07,317
2018-01-08,317
2018-01-09,318
2018-01-10,316
2018-01-11,312
2018-01-12,316
2018-01-13,316
2018-01-14,318
2018-01-15,315
2018-01-16,319
2018-01-17,323
2018-01-18,325
2018-01-19,325
2018-01-20,322
2018-01-21,320
2018-01-22,328
2018-01-23,337
2018-01-24,334
2018-01-25,333
2018-01-26,334
2018-01-27,329
2018-01-28,324
2018-01-29,327
2018-01-31,337
2018-02-01,341
2018-02-02,344
2018-02-03,348
2018-02-04,351
2018-02-05,351
2018-02-06,344
2018-02-07,342
2018-02-08,338
2018-02-09,336
2018-02-10,328
2018-02-11,328
2018-02-12,331
2018-02-13,330
2018-02-14,334
2018-02-15,331
2018-02-16,331
2018-02-17,331
2018-02-18,329
2018-02-19,332
2018-02-20,333
2018-02-21,334
2018-02-22,334
2018-02-23,331
2018-02-24,330
2018-02-25,333
2018-02-26,337
2018-02-27,343
2018-02-28,350
2018-03-01,352
2018-03-02,356
2018-03-03,358
2018-03-04,362
2018-03-05,363
2018-03-06,354
2018-03-07,342
2018-03-08,347
2018-03-09,345
2018-03-10,336
2018-03-11,340
2018-03-12,341
2018-03-13,342
2018-03-14,344
2018-03-15,342
2018-03-16,343
2018-03-17,342
2018-03-18,338
2018-03-19,337
2018-03-20,336
2018-03-21,334
2018-03-23,329
2018-03-24,328
2018-03-26,328
2018-03-27,329
2018-03-28,330
2018-03-29,324
2018-03-30,329
2018-03-31,325
2018-04-01,324
2018-04-02,330
2018-04-03,328
2018-04-04,326
2018-04-05,327
2018-04-06,324
2018-04-08,326
2018-04-09,326
2018-04-10,326
2018-04-11,325
2018-04-12,326
2018-04-13,327
2018-04-14,330
2018-04-15,327
2018-04-16,321
2018-04-17,323
2018-04-18,328
2018-04-19,325
2018-04-20,328
2018-04-21,327
2018-04-22,330
2018-04-23,331
2018-04-24,331
2018-04-25,328
2018-04-26,325
2018-04-27,323
2018-04-28,326
2018-04-29,329
2018-04-30,329
2018-05-01,330
2018-05-02,330
2018-05-03,330
2018-05-04,328
2018-05-05,326
2018-05-06,323
2018-05-07,326
2018-05-08,321
2018-05-09,328
2018-05-10,327
2018-05-11,330
2018-05-12,330
2018-05-13,330
2018-05-14,329
2018-05-15,328
2018-05-16,332
2018-05-17,336
2018-05-18,337
2018-05-19,335
2018-05-20,329
2018-05-21,328
2018-05-22,327
2018-05-23,327
2018-05-24,327
2018-05-25,329
2018-05-26,329
2018-05-27,324
2018-05-28,323
2018-05-29,328
2018-05-30,324
2018-05-31,316
2018-06-01,315
2018-06-02,316
2018-06-03,323
2018-06-04,326
2018-06-05,328
2018-06-06,328
2018-06-07,319
2018-06-08,314
2018-06-09,303
2018-06-10,312
2018-06-11,316
2018-06-12,314
2018-06-13,314
2018-06-14,308
2018-06-15,313
2018-06-16,316
2018-06-17,320
2018-06-18,323
2018-06-19,327
2018-06-20,324
2018-06-21,329
2018-06-22,336
2018-06-23,340
2018-06-24,351
2018-06-25,361
2018-06-26,361
2018-06-27,369
2018-06-28,375
2018-06-29,379
2018-06-30,385
2018-07-01,384
2018-07-02,385
2018-07-03,390
2018-07-04,395
2018-07-05,400
2018-07-06,410
2018-07-07,421
2018-07-08,416
2018-07-09,416
2018-07-10,428
2018-07-11,434
2018-07-12,428
2018-07-13,408
2018-07-14,394
2018-07-15,397
2018-07-16,391
2018-07-17,400
2018-07-18,413
2018-07-19,425
2018-07-20,437
2018-07-21,448
2018-07-22,458
2018-07-23,480
2018-07-24,493
2018-07-25,497
2018-07-26,496
2018-07-27,474
2018-07-28,453
2018-07-29,439
2018-07-30,445
2018-07-31,443
2018-08-01,463
2018-08-02,483
2018-08-03,486
2018-08-04,475
2018-08-05,456
2018-08-06,446
2018-08-07,439
2018-08-08,448
2018-08-09,441
2018-08-10,454
2018-08-11,458
2018-08-12,462
2018-08-14,428
2018-08-16,425
2018-08-17,425
2018-08-18,421
2018-08-19,423
2018-08-20,441
2018-08-21,445
2018-08-22,452
2018-08-23,459
2018-08-24,463
2018-08-25,463
2018-08-26,466
2018-08-27,466
2018-08-28,463
2018-08-29,454
2018-08-30,449
2018-08-31,446
2018-09-01,446
2018-09-02,447
2018-09-03,442
2018-09-04,447
2018-09-05,462
2018-09-06,471
2018-09-07,482
2018-09-08,483
2018-09-09,469
2018-09-10,475
2018-09-11,467
2018-09-12,470
2018-09-13,473
2018-09-14,468
2018-09-15,456
2018-09-16,457
2018-09-17,458
2018-09-18,450
2018-09-19,448
2018-09-20,445
2018-09-21,446
2018-09-22,444
2018-09-23,439
2018-09-24,437
2018-09-25,436
2018-09-26,437
2018-09-27,439
2018-09-28,438
2018-09-29,433
2018-09-30,434
2018-10-02,427
2018-10-03,429
2018-10-04,431
2018-10-05,427
2018-10-06,421
2018-10-07,412
2018-10-08,413
2018-10-09,408
2018-10-10,406
2018-10-11,402
2018-10-12,393
2018-10-13,396
2018-10-14,405
2018-10-15,407
2018-10-16,408
2018-10-17,411
2018-10-18,414
2018-10-19,417
2018-10-20,407
2018-10-21,406
2018-10-22,400
2018-10-23,399
2018-10-24,398
2018-10-25,398
2018-10-26,403
2018-10-27,396
2018-10-28,397
2018-10-29,392
2018-10-30,390
2018-10-31,397
2018-11-01,409
2018-11-03,406
2018-11-04,402
2018-11-05,401
2018-11-06,393
2018-11-07,395
2018-11-08,391
2018-11-09,389
2018-11-10,386
2018-11-11,392
2018-11-12,401
2018-11-13,416
2018-11-14,426
2018-11-15,437
2018-11-16,438
2018-11-17,439
2018-11-18,424
2018-11-19,417
2018-11-20,414
2018-11-21,412
2018-11-22,414
2018-11-23,420
2018-11-24,424
2018-11-25,419
2018-11-26,417
2018-11-27,423
2018-11-28,424
2018-11-29,430
2018-12-01,434
2018-12-02,436
2018-12-03,437
2018-12-04,444
2018-12-05,452
2018-12-07,468
2018-12-09,474
2018-12-10,476
2018-12-11,476
2018-12-12,472
2018-12-13,470
2018-12-14,467
2018-12-15,461
2018-12-16,455
2018-12-17,449
2018-12-18,441
2018-12-19,435
2018-12-20,434
2018-12-21,447
2018-12-22,453
2018-12-23,464
2018-12-24,470
2018-12-25,477
2018-12-26,476
2018-12-27,486
2018-12-28,491
2018-12-29,488
2018-12-30,479
2018-12-31,471
2019-01-01,465
2019-01-02,459
2019-01-03,453
2019-01-04,449
2019-01-05,443
2019-01-06,436
2019-01-08,431
2019-01-10,405
2019-01-11,384
2019-01-12,366
2019-01-13,365
2019-01-14,379
2019-01-15,395
2019-01-16,407
2019-01-17,410
2019-01-18,406
2019-01-19,393
2019-01-20,390
2019-01-21,402
2019-01-22,408
2019-01-23,411
2019-01-24,413
2019-01-25,415
2019-01-26,414
2019-01-27,403
2019-01-28,394
2019-01-29,401
2019-01-30,408
2019-01-31,409
2019-02-01,409
2019-02-02,403
2019-02-03,401
2019-02-04,401
2019-02-05,397
2019-02-06,394
2019-02-07,392
2019-02-08,386
2019-02-09,391
2019-02-10,399
2019-02-11,402
2019-02-12,399
2019-02-13,405
2019-02-14,412
2019-02-15,408
2019-02-16,399
2019-02-17,395
2019-02-18,389
2019-02-19,386
2019-02-20,390
2019-02-21,395
2019-02-22,391
2019-02-23,383
2019-02-24,368
2019-02-25,366
2019-02-26,364
2019-02-27,370
2019-02-28,362
2019-03-01,360
2019-03-02,367
2019-03-03,371
2019-03-04,374
2019-03-05,376
2019-03-06,376
2019-03-07,370
2019-03-08,365
2019-03-09,360
2019-03-10,356
2019-03-11,354
2019-03-12,355
2019-03-13,356
2019-03-14,357
2019-03-15,358
2019-03-16,350
2019-03-17,346
2019-03-18,341
2019-03-19,341
2019-03-20,349
2019-03-21,347
2019-03-22,329
2019-03-23,320
2019-03-24,320
2019-03-25,322
2019-03-26,323
2019-03-27,315
2019-03-28,322
2019-03-29,332
2019-03-30,339
2019-03-31,339
2019-04-01,334
2019-04-02,334
2019-04-03,333
2019-04-04,330
2019-04-05,323
2019-04-06,321
2019-04-07,315
2019-04-08,310
2019-04-09,306
2019-04-10,300
2019-04-11,297
2019-04-12,295
2019-04-13,292
2019-04-14,304
2019-04-15,310
2019-04-16,313
2019-04-17,313
2019-04-18,312
2019-04-19,310
2019-04-20,311
2019-04-21,309
2019-04-22,312
2019-04-23,315
2019-04-24,310
2019-04-25,305
2019-04-26,298
2019-04-27,296
2019-04-28,294
2019-04-29,301
2019-04-30,303
2019-05-01,292
2019-05-02,294
2019-05-03,298
2019-05-04,299
2019-05-05,296
2019-05-06,292
2019-05-07,292
2019-05-08,290
2019-05-09,291
2019-05-10,299
2019-05-11,300
2019-05-12,294
2019-05-13,291
2019-05-14,290
2019-05-15,289
2019-05-16,288
2019-05-17,287
2019-05-18,286
2019-05-19,285
2019-05-20,291
2019-05-21,300
2019-05-22,310
2019-05-23,312
2019-05-24,311
2019-05-25,306
2019-05-26,310
2019-05-27,316
2019-05-28,321
2019-05-29,316
2019-05-30,312
2019-05-31,307
2019-06-01,300
2019-06-02,297
2019-06-03,305
2019-06-04,307
2019-06-05,312
2019-06-06,308
2019-06-07,308
2019-06-08,309
2019-06-09,307
2019-06-10,309
2019-06-11,311
2019-06-12,312
2019-06-13,313
2019-06-14,317
2019-06-15,315
2019-06-16,308
2019-06-17,304
2019-06-18,301
2019-06-19,290
2019-06-20,288
2019-06-21,291
2019-06-22,295
2019-06-23,297
2019-06-24,292
2019-06-25,291
2019-06-26,292
2019-06-27,292
2019-06-28,292
2019-06-29,290
2019-06-30,292
2019-07-01,300
2019-07-02,307
2019-07-03,303
2019-07-04,297
2019-07-05,294
2019-07-06,292
2019-07-07,295
2019-07-08,299
2019-07-09,303
2019-07-10,304
2019-07-11,296
2019-07-12,297
2019-07-13,293
2019-07-14,291
2019-07-15,294
2019-07-16,296
2019-07-17,297
2019-07-18,303
2019-07-19,305
2019-07-20,302
2019-07-21,299
2019-07-22,296
2019-07-23,296
2019-07-24,294
2019-07-25,297
2019-07-26,304
2019-07-27,308
2019-07-28,307
2019-07-29,308
2019-07-30,302
2019-07-31,297
2019-08-01,295
2019-08-02,294
2019-08-03,299
2019-08-04,302
2019-08-05,306
2019-08-06,308
2019-08-07,312
2019-08-08,317
2019-08-09,315
2019-08-10,308
2019-08-11,304
2019-08-12,304
2019-08-13,306
2019-08-14,309
2019-08-15,310
2019-08-16,303
2019-08-17,302
2019-08-18,304
2019-08-19,315
2019-08-20,320
2019-08-21,326
2019-08-22,330
2019-08-23,325
2019-08-24,315
2019-08-24,315
2019-08-25,300
2019-08-25,300
2019-08-26,299
2019-08-26,299
2019-08-27,302
2019-08-27,302
2019-08-28,307
2019-08-29,310
2019-08-30,307
2019-08-31,302
2019-09-01,303
2019-09-02,304
2019-09-03,304
