date_obj,Cosmic%20tiara price
2015-07-31,3155
2015-08-01,3155
2015-08-02,3000
2015-08-03,3000
2015-08-04,3000
2015-08-05,3000
2015-08-06,2855
2015-08-07,2855
2015-08-08,2855
2015-08-09,2855
2015-08-10,2717
2015-08-11,2717
2015-08-12,2717
2015-08-13,2717
2015-08-14,2717
2015-08-15,2717
2015-08-16,2586
2015-08-17,2586
2015-08-18,2586
2015-08-19,2586
2015-08-20,2586
2015-08-21,2459
2015-08-22,2459
2015-08-23,2459
2015-08-24,2459
2015-08-25,2459
2015-08-26,2339
2015-08-27,2339
2015-08-28,2339
2015-08-29,2339
2015-08-30,2339
2015-08-31,2224
2015-09-01,2224
2015-09-02,2224
2015-09-03,2224
2015-09-04,2224
2015-09-05,2115
2015-09-06,2115
2015-09-07,2115
2015-09-08,2115
2015-09-09,2115
2015-09-10,2012
2015-09-11,2012
2015-09-12,2012
2015-09-13,2012
2015-09-14,2012
2015-09-15,1914
2015-09-16,1914
2015-09-17,1914
2015-09-18,1914
2015-09-19,1914
2015-09-20,1914
2015-09-21,1821
2015-09-22,1821
2015-09-23,1821
2015-09-24,1821
2015-09-25,1821
2015-09-27,1821
2015-09-28,1732
2015-09-29,1732
2015-09-30,1732
2015-10-05,1646
2015-10-06,1646
2015-10-07,1646
2015-10-08,1646
2015-10-09,1646
2015-10-10,1564
2015-10-11,1564
2015-10-12,1564
2015-10-13,1564
2015-10-14,1564
2015-10-15,1488
2015-10-16,1488
2015-10-17,1488
2015-10-18,1488
2015-10-19,1488
2015-10-20,1488
2015-10-22,1415
2015-10-23,1415
2015-10-24,1415
2015-10-25,1415
2015-10-26,1346
2015-10-27,1346
2015-10-29,1346
2015-10-30,1346
2015-10-31,1346
2015-11-01,1346
2015-11-02,1280
2015-11-03,1280
2015-11-04,1280
2015-11-05,1280
2015-11-06,1280
2015-11-07,1280
2015-11-08,1280
2015-11-09,1218
2015-11-10,1218
2015-11-11,1218
2015-11-12,1218
2015-11-13,1218
2015-11-14,1218
2015-11-15,1218
2015-11-16,1159
2015-11-17,1159
2015-11-18,1159
2015-11-19,1159
2015-11-20,1159
2015-11-21,1159
2015-11-22,1102
2015-11-23,1102
2015-11-24,1102
2015-11-25,1102
2015-11-26,1102
2015-11-27,1102
2015-11-28,1048
2015-11-29,1048
2015-11-30,1048
2015-12-01,1048
2015-12-02,1048
2015-12-03,1048
2015-12-04,996
2015-12-05,996
2015-12-06,996
2015-12-07,996
2015-12-08,996
2015-12-09,951
2015-12-10,951
2015-12-11,951
2015-12-12,951
2015-12-13,951
2015-12-14,951
2015-12-15,904
2015-12-16,904
2015-12-17,904
2015-12-18,904
2015-12-19,904
2015-12-20,904
2015-12-21,859
2015-12-22,859
2015-12-23,859
2015-12-24,859
2015-12-25,859
2015-12-26,859
2015-12-27,817
2015-12-28,817
2015-12-29,817
2015-12-30,817
2015-12-31,817
2016-01-01,779
2016-01-02,779
2016-01-03,779
2016-01-04,779
2016-01-05,743
2016-01-06,743
2016-01-07,743
2016-01-08,743
2016-01-09,743
2016-01-10,706
2016-01-11,706
2016-01-12,706
2016-01-13,706
2016-01-14,706
2016-01-15,671
2016-01-16,671
2016-01-17,671
2016-01-18,671
2016-01-19,671
2016-01-20,637
2016-01-21,637
2016-01-22,637
2016-01-23,637
2016-01-24,637
2016-01-25,608
2016-01-26,608
2016-01-27,608
2016-01-28,608
2016-01-29,608
2016-01-30,608
2016-01-31,577
2016-02-01,577
2016-02-02,577
2016-02-03,577
2016-02-04,577
2016-02-05,577
2016-02-06,549
2016-02-07,549
2016-02-08,549
2016-02-09,549
2016-02-10,549
2016-02-11,549
2016-02-12,549
2016-02-13,522
2016-02-14,522
2016-02-15,522
2016-02-16,522
2016-02-17,522
2016-02-18,522
2016-02-19,496
2016-02-20,496
2016-02-21,496
2016-02-22,496
2016-02-23,473
2016-02-24,473
2016-02-25,473
2016-02-26,473
2016-02-27,473
2016-02-28,451
2016-03-01,451
2016-03-02,451
2016-03-03,451
2016-03-04,429
2016-03-05,429
2016-03-06,429
2016-03-07,429
2016-03-08,429
2016-03-09,407
2016-03-10,407
2016-03-11,407
2016-03-12,407
2016-03-13,407
2016-03-14,386
2016-03-15,386
2016-03-16,386
2016-03-17,386
2016-03-18,366
2016-03-19,366
2016-03-20,366
2016-03-21,366
2016-03-22,366
2016-03-23,347
2016-03-24,347
2016-03-25,347
2016-03-26,347
2016-03-27,347
2016-03-28,329
2016-03-29,329
2016-03-30,329
2016-03-31,329
2016-04-01,329
2016-04-02,329
2016-04-03,312
2016-04-04,312
2016-04-05,312
2016-04-06,312
2016-04-07,312
2016-04-08,296
2016-04-09,296
2016-04-10,296
2016-04-11,296
2016-04-12,281
2016-04-13,281
2016-04-14,281
2016-04-15,281
2016-04-16,266
2016-04-17,266
2016-04-18,266
2016-04-19,266
2016-04-20,252
2016-04-21,252
2016-04-22,252
2016-04-23,252
2016-04-24,239
2016-04-25,239
2016-04-26,239
2016-04-27,227
2016-04-28,227
2016-04-29,227
2016-04-30,227
2016-05-01,215
2016-05-02,215
2016-05-03,215
2016-05-04,204
2016-05-05,204
2016-05-06,204
2016-05-07,204
2016-05-08,193
2016-05-09,193
2016-05-10,193
2016-05-11,193
2016-05-12,183
2016-05-13,183
2016-05-14,183
2016-05-15,173
2016-05-16,173
2016-05-17,173
2016-05-18,173
2016-05-19,164
2016-05-22,164
2016-05-23,156
2016-05-24,156
2016-05-25,156
2016-05-26,156
2016-05-27,150
2016-05-28,150
2016-05-29,150
2016-05-30,150
2016-05-31,146
2016-06-01,146
2016-06-02,146
2016-06-03,146
2016-06-04,138
2016-06-05,138
2016-06-06,138
2016-06-07,138
2016-06-08,131
2016-06-09,131
2016-06-10,131
2016-06-11,124
2016-06-12,124
2016-06-13,124
2016-06-14,124
2016-06-15,117
2016-06-16,117
2016-06-17,117
2016-06-18,117
2016-06-19,111
2016-06-20,111
2016-06-21,111
2016-06-22,106
2016-06-23,106
2016-06-24,106
2016-06-25,106
2016-06-26,100
2016-06-27,100
2016-06-28,100
2016-06-29,100
2016-06-30,96
2016-07-01,96
2016-07-02,96
2016-07-03,96
2016-07-04,92
2016-07-05,92
2016-07-06,92
2016-07-07,92
2016-07-08,87
2016-07-09,87
2016-07-10,87
2016-07-11,83
2016-07-12,83
2016-07-13,83
2016-07-14,83
2016-07-15,83
2016-07-16,83
2016-07-17,83
2016-07-18,83
2016-07-23,81
2016-07-24,81
2016-07-25,81
2016-07-26,81
2016-07-27,85
2016-07-28,85
2016-07-29,85
2016-07-30,85
2016-07-31,87
2016-08-01,87
2016-08-02,87
2016-08-03,87
2016-08-04,88
2016-08-05,88
2016-08-06,88
2016-08-07,88
2016-08-08,88
2016-08-09,86
2016-08-10,86
2016-08-11,86
2016-08-12,86
2016-08-13,86
2016-08-14,84
2016-08-15,84
2016-08-16,84
2016-08-17,84
2016-08-18,84
2016-08-19,79
2016-08-20,79
2016-08-21,79
2016-08-22,79
2016-08-23,75
2016-08-24,75
2016-08-25,75
2016-08-26,75
2016-08-28,71
2016-08-31,71
2016-09-01,71
2016-09-02,67
2016-09-03,67
2016-09-04,67
2016-09-05,67
2016-09-06,66
2016-09-07,66
2016-09-08,66
2016-09-09,66
2016-09-10,66
2016-09-11,66
2016-09-12,65
2016-09-13,65
2016-09-14,65
2016-09-15,65
2016-09-16,65
2016-09-17,67
2016-09-18,67
2016-09-19,67
2016-09-20,67
2016-09-21,67
2016-09-22,71
2016-09-23,71
2016-09-24,71
2016-09-25,71
2016-09-26,71
2016-09-27,71
2016-09-28,68
2016-09-29,68
2016-09-30,68
2016-10-01,68
2016-10-02,68
2016-10-03,66
2016-10-04,66
2016-10-05,66
2016-10-06,66
2016-10-07,66
2016-10-08,67
2016-10-09,67
2016-10-10,67
2016-10-11,67
2016-10-12,67
2016-10-13,67
2016-10-14,68
2016-10-15,68
2016-10-16,68
2016-10-17,68
2016-10-18,68
2016-10-19,65
2016-10-20,65
2016-10-21,65
2016-10-22,65
2016-10-23,65
2016-10-24,65
2016-10-25,65
2016-10-26,65
2016-10-27,65
2016-10-28,65
2016-10-29,67
2016-10-30,67
2016-10-31,67
2016-11-01,67
2016-11-02,67
2016-11-03,70
2016-11-04,70
2016-11-05,70
2016-11-06,70
2016-11-07,70
2016-11-08,68
2016-11-09,68
2016-11-10,68
2016-11-11,68
2016-11-12,68
2016-11-13,67
2016-11-14,67
2016-11-15,67
2016-12-07,52
2016-12-08,52
2016-12-09,49
2016-12-10,49
2016-12-11,49
2016-12-12,49
2016-12-13,47
2016-12-14,47
2016-12-15,47
2016-12-16,47
2016-12-17,46
2016-12-18,46
2016-12-19,46
2016-12-20,46
2016-12-21,46
2016-12-22,46
2016-12-23,46
2016-12-24,46
2016-12-25,44
2016-12-26,44
2016-12-27,44
2016-12-28,44
2016-12-29,44
2016-12-30,44
2016-12-31,44
2017-01-01,44
2017-01-02,44
2017-01-03,44
2017-01-04,44
2017-01-05,44
2017-01-06,42
2017-01-07,42
2017-01-08,42
2017-01-09,39
2017-01-10,39
2017-01-11,39
2017-01-12,39
2017-01-13,38
2017-01-14,38
2017-01-15,38
2017-01-16,38
2017-01-17,38
2017-01-18,38
2017-01-19,38
2017-01-20,38
2017-01-21,38
2017-01-22,38
2017-01-23,38
2017-01-27,39
2017-01-28,39
2017-01-29,41
2017-01-30,41
2017-01-31,41
2017-02-01,41
2017-02-02,41
2017-02-03,41
2017-02-04,41
2017-02-05,41
2017-02-06,41
2017-02-07,41
2017-02-08,43
2017-02-09,43
2017-02-10,43
2017-02-11,43
2017-02-12,43
2017-02-13,43
2017-02-14,44
2017-02-15,44
2017-02-16,44
2017-02-18,44
2017-02-19,44
2017-02-20,44
2017-02-21,46
2017-02-22,46
2017-02-23,46
2017-02-24,46
2017-02-25,47
2017-02-26,47
2017-02-27,47
2017-02-28,47
2017-03-01,46
2017-03-02,46
2017-03-03,46
2017-03-04,46
2017-03-05,45
2017-03-06,45
2017-03-07,45
2017-03-08,45
2017-03-09,47
2017-03-10,47
2017-03-11,47
2017-03-12,47
2017-03-13,47
2017-03-14,47
2017-03-15,48
2017-03-16,48
2017-03-17,48
2017-03-18,48
2017-03-19,48
2017-03-20,48
2017-03-21,48
2017-03-22,48
2017-03-23,48
2017-03-24,48
2017-03-25,48
2017-03-26,48
2017-03-27,46
2017-03-28,46
2017-03-29,46
2017-03-30,46
2017-03-31,48
2017-04-01,48
2017-04-02,48
2017-04-03,48
2017-04-04,49
2017-04-12,49
2017-04-13,48
2017-04-14,48
2017-04-15,48
2017-04-16,48
2017-04-17,48
2017-04-18,48
2017-04-19,48
2017-04-20,46
2017-04-21,46
2017-04-22,46
2017-04-23,46
2017-04-24,43
2017-04-25,43
2017-04-26,43
2017-04-27,43
2017-04-28,43
2017-04-29,43
2017-04-30,43
2017-05-01,43
2017-05-02,45
2017-05-03,45
2017-05-04,45
2017-05-05,46
2017-05-06,46
2017-05-07,46
2017-05-08,46
2017-05-09,45
2017-05-10,45
2017-05-11,45
2017-05-12,45
2017-05-13,42
2017-05-14,42
2017-05-15,42
2017-05-16,42
2017-05-17,39
2017-05-18,39
2017-05-19,39
2017-05-20,37
2017-05-21,37
2017-05-22,37
2017-05-23,37
2017-05-24,35
2017-05-25,35
2017-05-26,35
2017-05-27,35
2017-05-28,33
2017-05-29,33
2017-05-30,33
2017-05-31,33
2017-06-01,31
2017-06-02,31
2017-06-03,31
2017-06-04,31
2017-06-05,29
2017-06-06,29
2017-06-07,29
2017-06-08,27
2017-06-09,27
2017-06-10,27
2017-06-11,25
2017-06-12,25
2017-06-13,25
2017-06-14,25
2017-06-15,23
2017-06-16,23
2017-06-17,23
2017-06-18,21
2017-06-19,21
2017-06-20,21
2017-06-21,21
2017-06-22,19
2017-06-23,19
2017-06-24,19
2017-06-25,19
2017-06-26,18
2017-06-27,18
2017-06-28,18
2017-06-29,17
2017-06-30,17
2017-07-01,17
2017-07-02,17
2017-07-03,16
2017-07-04,16
2017-07-05,16
2017-07-06,16
2017-07-07,16
2017-07-08,15
2017-07-13,14
2017-07-14,14
2017-07-15,14
2017-07-16,13
2017-07-17,13
2017-07-18,13
2017-07-19,13
2017-07-20,14
2017-07-21,14
2017-07-22,14
2017-07-23,14
2017-07-24,15
2017-07-25,15
2017-07-26,15
2017-07-27,15
2017-07-28,15
2017-07-29,15
2017-07-30,15
2017-07-31,16
2017-08-01,16
2017-08-02,16
2017-08-03,16
2017-08-04,15
2017-08-05,15
2017-08-06,15
2017-08-09,15
2017-08-10,14
2017-08-11,14
2017-08-12,14
2017-08-13,14
2017-08-14,14
2017-08-15,14
2017-08-16,14
2017-08-17,13
2017-08-18,13
2017-08-19,13
2017-08-20,13
2017-08-21,14
2017-08-22,14
2017-08-23,14
2017-08-24,14
2017-08-25,15
2017-08-26,15
2017-08-27,15
2017-08-28,16
2017-08-29,16
2017-08-30,16
2017-08-31,16
2017-09-01,17
2017-09-03,17
2017-09-04,17
2017-09-05,18
2017-09-06,18
2017-09-07,18
2017-09-08,18
2017-09-09,18
2017-09-10,18
2017-09-11,18
2017-09-12,18
2017-09-13,17
2017-09-14,17
2017-09-15,17
2017-09-16,17
2017-09-17,17
2017-09-18,17
2017-09-19,17
2017-09-20,17
2017-09-21,18
2017-09-22,18
2017-09-23,18
2017-09-24,18
2017-09-25,18
2017-09-26,18
2017-09-27,18
2017-09-28,18
2017-09-29,19
2017-09-30,19
2017-10-01,19
2017-10-02,19
2017-10-03,19
2017-10-04,19
2017-10-05,19
2017-10-06,19
2017-10-07,19
2017-10-08,20
2017-10-09,20
2017-10-10,20
2017-10-11,20
2017-10-12,21
2017-10-13,21
2017-10-14,21
2017-10-15,21
2017-10-16,23
2017-10-17,23
2017-10-18,23
2017-10-19,23
2017-10-20,23
2017-10-21,25
2017-10-22,25
2017-10-23,25
2017-10-24,25
2017-10-25,26
2017-10-26,26
2017-10-27,26
2017-10-28,26
2017-10-29,27
2017-10-30,27
2017-10-31,27
2017-11-01,27
2017-11-02,27
2017-11-03,27
2017-11-04,27
2017-11-05,27
2017-11-06,27
2017-11-07,27
2017-11-08,27
2017-11-09,27
2017-11-10,27
2017-11-11,27
2017-11-12,27
2017-11-13,28
2017-11-14,28
2017-11-15,28
2017-11-16,28
2017-11-17,27
2017-11-18,27
2017-11-19,27
2017-11-20,27
2017-11-21,29
2017-11-22,29
2017-11-23,29
2017-11-24,29
2017-11-25,28
2017-11-26,28
2017-11-27,28
2017-11-28,28
2017-11-29,28
2017-11-30,28
2017-12-01,28
2017-12-02,28
2017-12-03,27
2017-12-04,27
2017-12-05,27
2017-12-06,27
2017-12-07,26
2017-12-08,26
2017-12-09,26
2017-12-10,26
2017-12-11,25
2017-12-12,25
2017-12-13,25
2017-12-14,25
2017-12-15,23
2017-12-16,23
2017-12-17,23
2017-12-18,23
2017-12-19,21
2017-12-20,21
2017-12-21,21
2017-12-22,21
2017-12-23,20
2017-12-24,20
2017-12-25,20
2017-12-26,20
2017-12-27,21
2017-12-28,21
2017-12-29,21
2017-12-30,22
2017-12-31,22
2018-01-01,22
2018-01-02,22
2018-01-03,23
2018-01-04,23
2018-01-05,23
2018-01-06,25
2018-01-07,25
2018-01-08,25
2018-01-09,24
2018-01-10,24
2018-01-11,24
2018-01-12,24
2018-01-13,23
2018-01-14,23
2018-01-15,23
2018-01-16,24
2018-01-17,24
2018-01-18,24
2018-01-19,24
2018-01-20,23
2018-01-21,23
2018-01-22,23
2018-01-23,25
2018-01-24,25
2018-01-25,26
2018-01-26,26
2018-01-27,25
2018-01-28,25
2018-01-29,24
2018-01-30,24
2018-01-31,23
2018-02-01,23
2018-02-02,23
2018-02-03,24
2018-02-04,24
2018-02-05,24
2018-02-06,24
2018-02-07,25
2018-02-08,25
2018-02-09,26
2018-02-10,26
2018-02-11,26
2018-02-12,26
2018-02-13,27
2018-02-14,27
2018-02-15,26
2018-02-16,26
2018-02-17,26
2018-02-18,26
2018-02-19,27
2018-02-20,27
2018-02-21,28
2018-02-22,28
2018-02-23,28
2018-02-24,28
2018-02-25,28
2018-02-26,28
2018-02-27,28
2018-02-28,29
2018-03-01,29
2018-03-02,31
2018-03-03,31
2018-03-04,31
2018-03-05,33
2018-03-06,33
2018-03-07,35
2018-03-08,35
2018-03-09,33
2018-03-10,33
2018-03-11,33
2018-03-12,33
2018-03-13,35
2018-03-14,35
2018-03-15,36
2018-03-16,36
2018-03-17,36
2018-03-18,36
2018-03-19,36
2018-03-20,38
2018-03-21,38
2018-03-23,40
2018-03-24,40
2018-03-25,42
2018-03-26,42
2018-03-27,43
2018-03-28,43
2018-03-29,43
2018-03-30,46
2018-03-31,46
2018-04-02,48
2018-04-03,48
2018-04-04,51
2018-04-05,51
2018-04-06,51
2018-04-07,51
2018-04-08,51
2018-04-09,51
2018-04-10,51
2018-04-11,51
2018-04-12,51
2018-04-13,51
2018-04-14,51
2018-04-15,50
2018-04-16,50
2018-04-17,50
2018-04-18,47
2018-04-19,47
2018-04-20,47
2018-04-21,46
2018-04-22,46
2018-04-23,46
2018-04-24,45
2018-04-25,45
2018-04-26,45
2018-04-27,47
2018-04-28,47
2018-04-29,44
2018-04-30,44
2018-05-01,41
2018-05-03,41
2018-05-04,39
2018-05-05,39
2018-05-07,39
2018-05-08,41
2018-05-09,41
2018-05-10,44
2018-05-11,44
2018-05-12,47
2018-05-13,47
2018-05-14,47
2018-05-15,50
2018-05-16,50
2018-05-17,50
2018-05-18,52
2018-05-19,52
2018-05-20,53
2018-05-21,53
2018-05-22,53
2018-05-23,53
2018-05-24,53
2018-05-25,53
2018-05-26,50
2018-05-27,50
2018-05-28,48
2018-05-29,48
2018-05-30,48
2018-05-31,45
2018-06-01,45
2018-06-02,43
2018-06-03,43
2018-06-04,43
2018-06-05,41
2018-06-06,41
2018-06-07,41
2018-06-08,38
2018-06-09,38
2018-06-10,36
2018-06-11,36
2018-06-12,36
2018-06-13,34
2018-06-14,34
2018-06-15,34
2018-06-16,32
2018-06-17,32
2018-06-18,30
2018-06-19,30
2018-06-20,30
2018-06-21,30
2018-06-22,30
2018-06-23,30
2018-06-24,28
2018-06-25,28
2018-06-26,26
2018-06-27,26
2018-06-28,24
2018-06-29,24
2018-06-30,22
2018-07-01,22
2018-07-02,21
2018-07-03,21
2018-07-04,19
2018-07-05,19
2018-07-06,18
2018-07-07,18
2018-07-08,18
2018-07-09,17
2018-07-10,17
2018-07-11,17
2018-07-12,17
2018-07-13,16
2018-07-14,16
2018-07-15,15
2018-07-16,15
2018-07-17,14
2018-07-18,14
2018-07-19,14
2018-07-20,13
2018-07-21,13
2018-07-22,12
2018-07-23,12
2018-07-24,12
2018-07-25,12
2018-07-26,11
2018-07-27,10
2018-07-28,10
2018-07-29,10
2018-07-30,10
2018-07-31,9
2018-08-01,9
2018-08-02,9
2018-08-03,9
2018-08-04,8
2018-08-05,8
2018-08-06,8
2018-08-07,8
2018-08-08,8
2018-08-09,8
2018-08-10,8
2018-08-11,8
2018-08-12,7
2018-08-14,6
2018-08-16,6
2018-08-17,6
2018-08-18,6
2018-08-19,6
2018-08-20,6
2018-08-21,6
2018-08-22,5
2018-08-23,5
2018-08-24,6
2018-08-25,6
2018-08-26,7
2018-08-27,7
2018-08-28,7
2018-08-29,7
2018-08-30,7
2018-08-31,7
2018-09-01,8
2018-09-02,8
2018-09-03,8
2018-09-04,8
2018-09-05,8
2018-09-06,8
2018-09-07,8
2018-09-08,8
2018-09-09,8
2018-09-10,8
2018-09-11,8
2018-09-12,8
2018-09-13,8
2018-09-14,8
2018-09-15,8
2018-09-16,8
2018-09-17,8
2018-09-18,9
2018-09-19,9
2018-09-20,10
2018-09-21,10
2018-09-22,11
2018-09-23,11
2018-09-24,12
2018-09-25,12
2018-09-26,13
2018-09-27,13
2018-09-28,14
2018-09-29,14
2018-09-30,15
2018-10-01,15
2018-10-02,16
2018-10-03,16
2018-10-04,16
2018-10-05,16
2018-10-06,17
2018-10-07,17
2018-10-08,17
2018-10-09,17
2018-10-10,16
2018-10-11,16
2018-10-12,15
2018-10-13,15
2018-10-14,15
2018-10-15,15
2018-10-16,16
2018-10-17,16
2018-10-18,16
2018-10-19,16
2018-10-20,17
2018-10-21,17
2018-10-22,18
2018-10-23,18
2018-10-24,18
2018-10-25,18
2018-10-26,17
2018-10-27,17
2018-10-28,17
2018-10-29,17
2018-10-30,17
2018-10-31,16
2018-11-01,16
2018-11-03,15
2018-11-04,14
2018-11-05,14
2018-11-06,14
2018-11-07,13
2018-11-08,13
2018-11-09,12
2018-11-10,12
2018-11-11,12
2018-11-12,11
2018-11-13,10
2018-11-14,10
2018-11-15,10
2018-11-16,11
2018-11-17,11
2018-11-18,11
2018-11-19,11
2018-11-20,11
2018-11-21,11
2018-11-22,11
2018-11-23,11
2018-11-24,11
2018-11-25,12
2018-11-26,12
2018-11-27,13
2018-11-28,13
2018-11-29,13
2018-12-01,14
2018-12-02,15
2018-12-03,15
2018-12-04,15
2018-12-05,16
2018-12-07,17
2018-12-09,18
2018-12-10,19
2018-12-11,19
2018-12-12,19
2018-12-13,20
2018-12-14,20
2018-12-15,21
2018-12-16,21
2018-12-17,21
2018-12-18,23
2018-12-19,25
2018-12-20,26
2018-12-21,28
2018-12-22,28
2018-12-23,27
2018-12-24,25
2018-12-25,25
2018-12-26,25
2018-12-27,25
2018-12-28,25
2018-12-29,25
2018-12-30,27
2018-12-31,26
2019-01-01,26
2019-01-02,25
2019-01-03,26
2019-01-04,26
2019-01-05,26
2019-01-06,26
2019-01-08,25
2019-01-10,27
2019-01-11,27
2019-01-12,27
2019-01-13,25
2019-01-14,23
2019-01-15,21
2019-01-16,19
2019-01-17,18
2019-01-18,17
2019-01-19,16
2019-01-20,16
2019-01-21,16
2019-01-22,16
2019-01-23,17
2019-01-24,17
2019-01-25,17
2019-01-26,17
2019-01-27,16
2019-01-28,16
2019-01-29,15
2019-01-30,14
2019-01-31,14
2019-02-01,14
2019-02-02,14
2019-02-03,14
2019-02-04,14
2019-02-05,13
2019-02-06,13
2019-02-07,12
2019-02-08,11
2019-02-09,10
2019-02-10,9
2019-02-11,8
2019-02-12,8
2019-02-13,8
2019-02-14,8
2019-02-15,7
2019-02-16,7
2019-02-17,7
2019-02-18,7
2019-02-19,8
2019-02-20,7
2019-02-21,7
2019-02-22,7
2019-02-23,7
2019-02-24,6
2019-02-25,6
2019-02-26,6
2019-02-27,5
2019-02-28,5
2019-03-01,4
2019-03-02,4
2019-03-03,3
2019-03-04,3
2019-03-05,3
2019-03-06,3
2019-03-07,3
2019-03-08,3
2019-03-09,3
2019-03-10,3
2019-03-11,3
2019-03-12,3
2019-03-13,3
2019-03-14,4
2019-03-15,4
2019-03-16,3
2019-03-17,2
2019-03-18,2
2019-03-19,2
2019-03-20,2
2019-03-21,2
2019-03-22,3
2019-03-23,3
2019-03-24,3
2019-03-25,3
2019-03-26,4
2019-03-27,4
2019-03-28,4
2019-03-29,5
2019-03-30,5
2019-03-31,5
2019-04-01,5
2019-04-02,5
2019-04-03,4
2019-04-04,4
2019-04-05,4
2019-04-06,4
2019-04-07,5
2019-04-08,5
2019-04-09,4
2019-04-10,4
2019-04-11,4
2019-04-12,4
2019-04-13,4
2019-04-14,5
2019-04-15,5
2019-04-16,5
2019-04-17,5
2019-04-18,5
2019-04-19,5
2019-04-20,4
2019-04-21,4
2019-04-22,4
2019-04-23,3
2019-04-24,3
2019-04-25,3
2019-04-26,3
2019-04-27,3
2019-04-28,3
2019-04-29,3
2019-04-30,4
2019-05-01,4
2019-05-02,4
2019-05-03,4
2019-05-04,4
2019-05-05,4
2019-05-06,5
2019-05-07,6
2019-05-08,6
2019-05-09,6
2019-05-10,6
2019-05-11,5
2019-05-12,5
2019-05-13,4
2019-05-14,4
2019-05-15,4
2019-05-16,4
2019-05-17,4
2019-05-18,5
2019-05-19,5
2019-05-20,6
2019-05-21,6
2019-05-22,7
2019-05-23,8
2019-05-24,8
2019-05-25,9
2019-05-26,9
2019-05-27,10
2019-05-28,10
2019-05-29,11
2019-05-30,11
2019-05-31,12
2019-06-01,12
2019-06-02,12
2019-06-03,12
2019-06-04,13
2019-06-05,13
2019-06-06,14
2019-06-07,14
2019-06-08,14
2019-06-09,15
2019-06-10,15
2019-06-11,16
2019-06-12,16
2019-06-13,17
2019-06-14,17
2019-06-15,18
2019-06-16,19
2019-06-17,19
2019-06-18,19
2019-06-19,19
2019-06-20,20
2019-06-21,20
2019-06-22,21
2019-06-23,21
2019-06-24,23
2019-06-25,23
2019-06-26,24
2019-06-27,24
2019-06-28,24
2019-06-29,24
2019-06-30,25
2019-07-01,25
2019-07-02,24
2019-07-03,24
2019-07-04,23
2019-07-05,23
2019-07-06,21
2019-07-07,21
2019-07-08,20
2019-07-09,20
2019-07-10,20
2019-07-11,20
2019-07-12,21
2019-07-13,21
2019-07-14,21
2019-07-15,21
2019-07-16,23
2019-07-17,25
2019-07-18,25
2019-07-19,27
2019-07-20,27
2019-07-21,28
2019-07-22,28
2019-07-23,28
2019-07-24,28
2019-07-25,28
2019-07-26,28
2019-07-27,29
2019-07-28,29
2019-07-29,28
2019-07-30,28
2019-07-31,29
2019-08-01,29
2019-08-02,29
2019-08-03,28
