date_obj,Paddewwa%20teleport%20(tablet) price
2016-09-01,2474
2016-09-02,2474
2016-09-03,2474
2016-09-04,2474
2016-09-05,2474
2016-09-06,2474
2016-09-07,2474
2016-09-08,2474
2016-09-09,2474
2016-09-10,2474
2016-09-11,2474
2016-09-12,2474
2016-09-13,2474
2016-09-14,2474
2016-09-15,2474
2016-09-16,2474
2016-09-17,2474
2016-09-18,2474
2016-09-19,2474
2016-09-20,2474
2016-09-21,2474
2016-09-22,2474
2016-09-23,2474
2016-09-24,2474
2016-09-25,2398
2016-09-26,2398
2016-09-27,2398
2016-09-28,2398
2016-09-29,2398
2016-09-30,2398
2016-10-01,2398
2016-10-02,2398
2016-10-03,2398
2016-10-04,2398
2016-10-05,2398
2016-10-06,2398
2016-10-07,2398
2016-10-08,2375
2016-10-09,2375
2016-10-10,2375
2016-10-11,2375
2016-10-12,2375
2016-10-13,2375
2016-10-14,2375
2016-10-15,2375
2016-10-16,2375
2016-10-17,2375
2016-10-18,2375
2016-10-19,2375
2016-10-20,2375
2016-10-21,2307
2016-10-22,2307
2016-10-23,2307
2016-10-24,2307
2016-10-25,2307
2016-10-26,2307
2016-10-27,2307
2016-10-28,2307
2016-10-29,2307
2016-10-30,2307
2016-10-31,2307
2016-11-01,2307
2016-11-02,2332
2016-11-03,2332
2016-11-04,2332
2016-11-05,2332
2016-11-06,2332
2016-11-07,2332
2016-11-08,2332
2016-11-09,2332
2016-11-10,2332
2016-11-11,2332
2016-11-12,2332
2016-11-13,2332
2016-11-14,2332
2016-12-07,2273
2016-12-08,2273
2016-12-09,2279
2016-12-10,2279
2016-12-11,2279
2016-12-12,2279
2016-12-13,2279
2016-12-14,2279
2016-12-15,2279
2016-12-16,2279
2016-12-17,2279
2016-12-18,2279
2016-12-19,2279
2016-12-20,2279
2016-12-21,2330
2016-12-22,2330
2016-12-23,2330
2016-12-24,2330
2016-12-25,2330
2016-12-26,2330
2016-12-27,2330
2016-12-28,2330
2016-12-29,2330
2016-12-30,2330
2016-12-31,2330
2017-01-01,2436
2017-01-02,2436
2017-01-03,2436
2017-01-04,2436
2017-01-05,2436
2017-01-06,2436
2017-01-07,2436
2017-01-08,2436
2017-01-09,2436
2017-01-10,2500
2017-01-11,2500
2017-01-12,2500
2017-01-13,2500
2017-01-14,2500
2017-01-15,2500
2017-01-16,2500
2017-01-17,2500
2017-01-18,2500
2017-01-19,2478
2017-01-20,2478
2017-01-21,2478
2017-01-22,2478
2017-01-27,2478
2017-01-28,2425
2017-01-29,2425
2017-01-30,2425
2017-01-31,2425
2017-02-01,2425
2017-02-02,2425
2017-02-03,2425
2017-02-04,2425
2017-02-05,2425
2017-02-06,2429
2017-02-07,2429
2017-02-08,2429
2017-02-09,2429
2017-02-10,2429
2017-02-11,2429
2017-02-12,2429
2017-02-13,2429
2017-02-14,2429
2017-02-15,2417
2017-02-16,2417
2017-02-18,2417
2017-02-19,2417
2017-02-20,2417
2017-02-21,2417
2017-02-22,2417
2017-02-23,2417
2017-02-24,2417
2017-02-25,2417
2017-02-26,2383
2017-02-27,2383
2017-02-28,2383
2017-03-01,2383
2017-03-02,2383
2017-03-03,2383
2017-03-04,2383
2017-03-05,2383
2017-03-06,2383
2017-03-07,2383
2017-03-08,2383
2017-03-09,2372
2017-03-10,2372
2017-03-11,2372
2017-03-12,2372
2017-03-13,2372
2017-03-14,2372
2017-03-15,2372
2017-03-16,2372
2017-03-17,2372
2017-03-18,2372
2017-03-19,2272
2017-03-20,2272
2017-03-21,2272
2017-03-22,2272
2017-03-23,2272
2017-03-24,2272
2017-03-25,2272
2017-03-26,2272
2017-03-27,2272
2017-03-28,2272
2017-03-29,2272
2017-03-30,2272
2017-03-31,2264
2017-04-01,2264
2017-04-02,2264
2017-04-03,2264
2017-04-04,2264
2017-04-12,2284
2017-04-13,2284
2017-04-14,2284
2017-04-15,2284
2017-04-16,2284
2017-04-17,2284
2017-04-18,2284
2017-04-19,2284
2017-04-20,2321
2017-04-21,2321
2017-04-22,2321
2017-04-23,2321
2017-04-24,2321
2017-04-25,2321
2017-04-26,2321
2017-04-27,2321
2017-04-28,2321
2017-04-29,2321
2017-04-30,2393
2017-05-01,2393
2017-05-02,2393
2017-05-03,2393
2017-05-04,2393
2017-05-05,2393
2017-05-06,2393
2017-05-07,2393
2017-05-08,2393
2017-05-09,2393
2017-05-10,2393
2017-05-11,2379
2017-05-12,2379
2017-05-13,2379
2017-05-14,2379
2017-05-15,2379
2017-05-16,2379
2017-05-17,2379
2017-05-18,2379
2017-05-19,2379
2017-05-20,2379
2017-05-21,2379
2017-05-22,2379
2017-05-23,2414
2017-05-24,2414
2017-05-25,2414
2017-05-26,2414
2017-05-27,2414
2017-05-28,2414
2017-05-29,2414
2017-05-30,2414
2017-05-31,2414
2017-06-01,2414
2017-06-02,2414
2017-06-03,2414
2017-06-06,2376
2017-06-07,2376
2017-06-08,2376
2017-06-09,2376
2017-06-10,2376
2017-06-11,2304
2017-06-12,2304
2017-06-13,2304
2017-06-14,2304
2017-06-15,2304
2017-06-16,2304
2017-06-17,2304
2017-06-18,2304
2017-06-19,2304
2017-06-20,2304
2017-06-21,2229
2017-06-22,2229
2017-06-23,2229
2017-06-24,2229
2017-06-25,2229
2017-06-26,2229
2017-06-27,2229
2017-06-28,2229
2017-06-29,2229
2017-06-30,2229
2017-07-01,2229
2017-07-02,2229
2017-07-03,2134
2017-07-04,2134
2017-07-05,2134
2017-07-06,2134
2017-07-07,2134
2017-07-08,2134
2017-07-13,2134
2017-07-14,2134
2017-07-15,2134
2017-07-16,2110
2017-07-17,2110
2017-07-18,2110
2017-07-19,2110
2017-07-20,2110
2017-07-21,2110
2017-07-22,2110
2017-07-23,2110
2017-07-24,2110
2017-07-25,2110
2017-07-26,2110
2017-07-27,2132
2017-07-28,2132
2017-07-29,2132
2017-07-30,2132
2017-07-31,2132
2017-08-01,2132
2017-08-02,2132
2017-08-03,2132
2017-08-04,2132
2017-08-05,2132
2017-08-06,2132
2017-08-09,2107
2017-08-10,2107
2017-08-11,2107
2017-08-12,2107
2017-08-13,2107
2017-08-14,2107
2017-08-15,2107
2017-08-17,2107
2017-08-18,2107
2017-08-19,2053
2017-08-20,2053
2017-08-21,2053
2017-08-22,2053
2017-08-23,2053
2017-08-24,2053
2017-08-25,2053
2017-08-26,2053
2017-08-27,2053
2017-08-28,2053
2017-08-29,2053
2017-08-30,2025
2017-08-31,2025
2017-09-01,2025
2017-09-02,2025
2017-09-03,2025
2017-09-04,2025
2017-09-05,2025
2017-09-06,2025
2017-09-07,2025
2017-09-08,2025
2017-09-09,1990
2017-09-10,1990
2017-09-11,1990
2017-09-12,1990
2017-09-13,1990
2017-09-14,1990
2017-09-15,1990
2017-09-16,1990
2017-09-17,1990
2017-09-19,1990
2017-09-20,1990
2017-09-21,1989
2017-09-22,1989
2017-09-23,1989
2017-09-24,1989
2017-09-25,1989
2017-09-26,1989
2017-09-27,1989
2017-09-28,1989
2017-09-29,1989
2017-09-30,1989
2017-10-01,1989
2017-10-02,1989
2017-10-03,1989
2017-10-04,1988
2017-10-05,1988
2017-10-06,1988
2017-10-07,1988
2017-10-08,1988
2017-10-09,1988
2017-10-10,1988
2017-10-11,1988
2017-10-12,1988
2017-10-13,1988
2017-10-14,1988
2017-10-15,1988
2017-10-16,2042
2017-10-17,2042
2017-10-18,2042
2017-10-19,2042
2017-10-20,2042
2017-10-21,2042
2017-10-22,2042
2017-10-23,2042
2017-10-24,2042
2017-10-25,2042
2017-10-26,2042
2017-10-27,2042
2017-10-28,2042
2017-10-29,1962
2017-10-30,1962
2017-10-31,1962
2017-11-01,1962
2017-11-02,1962
2017-11-03,1962
2017-11-04,1962
2017-11-05,1962
2017-11-06,1962
2017-11-07,1962
2017-11-08,1962
2017-11-09,1923
2017-11-10,1923
2017-11-11,1923
2017-11-12,1923
2017-11-13,1923
2017-11-14,1923
2017-11-15,1923
2017-11-16,1923
2017-11-17,1923
2017-11-18,1923
2017-11-19,1923
2017-11-20,1923
2017-11-21,1923
2017-11-22,1923
2017-11-23,1969
2017-11-24,1969
2017-11-25,1969
2017-11-26,1969
2017-11-27,1969
2017-11-28,1969
2017-11-29,1969
2017-11-30,1969
2017-12-01,1969
2017-12-02,1969
2017-12-03,1969
2017-12-04,1969
2017-12-05,1969
2017-12-06,1884
2017-12-07,1884
2017-12-08,1884
2017-12-09,1884
2017-12-10,1884
2017-12-11,1884
2017-12-12,1884
2017-12-14,1884
2017-12-15,1884
2017-12-16,1884
2017-12-17,1884
2017-12-18,1884
2017-12-19,1884
2017-12-20,1863
2017-12-21,1863
2017-12-22,1863
2017-12-23,1863
2017-12-24,1863
2017-12-25,1863
2017-12-26,1863
2017-12-27,1863
2017-12-28,1863
2017-12-29,1863
2017-12-30,1863
2017-12-31,1863
2018-01-01,1861
2018-01-02,1861
2018-01-03,1861
2018-01-04,1861
2018-01-05,1861
2018-01-06,1861
2018-01-07,1861
2018-01-08,1861
2018-01-09,1861
2018-01-10,1861
2018-01-11,1861
2018-01-12,1899
2018-01-13,1899
2018-01-14,1899
2018-01-15,1899
2018-01-16,1899
2018-01-17,1899
2018-01-18,1899
2018-01-19,1899
2018-01-20,1899
2018-01-21,1899
2018-01-22,1871
2018-01-23,1871
2018-01-24,1871
2018-01-25,1871
2018-01-26,1871
2018-01-27,1871
2018-01-28,1920
2018-01-29,1920
2018-01-31,1920
2018-02-01,1920
2018-02-02,1920
2018-02-03,1920
2018-02-04,1965
2018-02-05,1965
2018-02-06,1965
2018-02-07,1965
2018-02-08,1965
2018-02-09,1965
2018-02-10,1965
2018-02-11,1978
2018-02-12,1978
2018-02-13,1978
2018-02-14,1978
2018-02-15,1978
2018-02-16,1978
2018-02-17,1978
2018-02-18,2035
2018-02-19,2035
2018-02-20,2035
2018-02-21,2035
2018-02-22,2035
2018-02-23,2035
2018-02-24,2035
2018-02-25,1996
2018-02-26,1996
2018-02-27,1996
2018-03-01,1996
2018-03-02,1996
2018-03-03,1996
2018-03-04,1992
2018-03-05,1992
2018-03-06,1992
2018-03-07,1992
2018-03-08,1992
2018-03-09,1992
2018-03-10,1992
2018-03-11,2026
2018-03-12,2026
2018-03-13,2026
2018-03-14,2026
2018-03-15,2026
2018-03-16,2026
2018-03-17,2026
2018-03-18,2026
2018-03-19,2054
2018-03-20,2054
2018-03-21,2054
2018-03-23,2054
2018-03-24,2054
2018-03-26,2054
2018-03-27,2098
2018-03-28,2098
2018-03-29,2098
2018-03-30,2098
2018-03-31,2098
2018-04-01,2098
2018-04-02,2098
2018-04-03,2098
2018-04-04,2098
2018-04-05,2022
2018-04-06,2022
2018-04-08,2022
2018-04-09,2022
2018-04-10,2022
2018-04-11,2022
2018-04-12,2022
2018-04-13,2022
2018-04-14,1984
2018-04-15,1984
2018-04-16,1984
2018-04-17,1984
2018-04-18,1984
2018-04-19,1984
2018-04-20,1984
2018-04-21,1984
2018-04-22,1984
2018-04-23,2083
2018-04-24,2083
2018-04-25,2083
2018-04-26,2083
2018-04-27,2083
2018-04-28,2083
2018-04-29,2083
2018-04-30,2083
2018-05-01,2083
2018-05-02,2083
2018-05-04,2185
2018-05-05,2185
2018-05-06,2185
2018-05-07,2185
2018-05-08,2185
2018-05-09,2185
2018-05-10,2185
2018-05-11,2183
2018-05-12,2183
2018-05-13,2183
2018-05-14,2183
2018-05-15,2183
2018-05-16,2183
2018-05-17,2183
2018-05-18,2183
2018-05-19,2210
2018-05-20,2210
2018-05-21,2210
2018-05-22,2210
2018-05-23,2210
2018-05-24,2210
2018-05-25,2210
2018-05-26,2210
2018-05-27,2149
2018-05-28,2149
2018-05-29,2149
2018-05-30,2149
2018-05-31,2149
2018-06-01,2149
2018-06-02,2149
2018-06-03,2079
2018-06-04,2079
2018-06-05,2079
2018-06-06,2079
2018-06-07,2079
2018-06-08,2079
2018-06-09,2079
2018-06-10,1995
2018-06-11,1995
2018-06-12,1995
2018-06-13,1995
2018-06-14,1995
2018-06-15,1995
2018-06-16,1995
2018-06-17,1980
2018-06-18,1980
2018-06-19,1980
2018-06-20,1980
2018-06-21,1980
2018-06-22,1980
2018-06-23,1980
2018-06-24,1992
2018-06-25,1992
2018-06-26,1992
2018-06-27,1992
2018-06-28,1992
2018-06-29,1992
2018-06-30,1992
2018-07-01,1992
2018-07-02,1992
2018-07-03,2049
2018-07-04,2049
2018-07-05,2049
2018-07-06,2049
2018-07-07,2049
2018-07-08,2049
2018-07-09,2049
2018-07-10,2049
2018-07-11,2049
2018-07-12,2049
2018-07-13,2049
2018-07-14,2049
2018-07-15,2049
2018-07-16,2049
2018-07-17,2049
2018-07-18,2049
2018-07-19,2091
2018-07-20,2091
2018-07-21,2091
2018-07-22,2091
2018-07-23,2091
2018-07-24,2091
2018-07-25,2091
2018-07-26,2063
2018-07-27,2063
2018-07-28,2063
2018-07-29,2063
2018-07-30,2063
2018-07-31,2063
2018-08-01,2063
2018-08-02,2069
2018-08-03,2069
2018-08-04,2069
2018-08-05,2069
2018-08-06,2069
2018-08-07,2069
2018-08-08,2069
2018-08-09,2088
2018-08-10,2088
2018-08-11,2088
2018-08-12,2088
2018-08-14,2088
2018-08-16,2109
2018-08-17,2109
2018-08-18,2109
2018-08-19,2109
2018-08-20,2109
2018-08-21,2109
2018-08-22,2138
2018-08-23,2138
2018-08-24,2138
2018-08-25,2138
2018-08-26,2138
2018-08-27,2138
2018-08-28,2138
2018-08-29,2217
2018-08-30,2217
2018-08-31,2217
2018-09-01,2217
2018-09-02,2217
2018-09-03,2217
2018-09-04,2217
2018-09-05,2304
2018-09-06,2304
2018-09-07,2304
2018-09-08,2304
2018-09-09,2304
2018-09-10,2304
2018-09-11,2304
2018-09-12,2370
2018-09-13,2370
2018-09-14,2370
2018-09-15,2370
2018-09-16,2370
2018-09-17,2370
2018-09-18,2370
2018-09-19,2449
2018-09-20,2449
2018-09-21,2449
2018-09-22,2449
2018-09-23,2449
2018-09-24,2449
2018-09-25,2449
2018-09-26,2447
2018-09-27,2447
2018-09-28,2447
2018-09-29,2447
2018-09-30,2447
2018-10-02,2447
2018-10-03,2506
2018-10-04,2506
2018-10-05,2506
2018-10-06,2506
2018-10-07,2506
2018-10-08,2506
2018-10-09,2506
2018-10-10,2494
2018-10-11,2494
2018-10-12,2494
2018-10-13,2494
2018-10-14,2494
2018-10-15,2494
2018-10-16,2494
2018-10-17,2496
2018-10-18,2496
2018-10-19,2496
2018-10-20,2496
2018-10-21,2496
2018-10-22,2496
2018-10-23,2496
2018-10-24,2496
2018-10-25,2428
2018-10-26,2428
2018-10-27,2428
2018-10-28,2428
2018-10-29,2428
2018-10-30,2428
2018-10-31,2419
2018-11-01,2419
2018-11-03,2419
2018-11-04,2419
2018-11-05,2419
2018-11-06,2446
2018-11-07,2446
2018-11-08,2446
2018-11-09,2446
2018-11-10,2446
2018-11-11,2446
2018-11-12,2476
2018-11-13,2476
2018-11-15,2476
2018-11-16,2491
2018-11-17,2491
2018-11-18,2491
2018-11-19,2491
2018-11-20,2491
2018-11-21,2473
2018-11-22,2473
2018-11-23,2473
2018-11-24,2473
2018-11-25,2361
2018-11-26,2361
2018-11-27,2361
2018-11-28,2361
2018-11-29,2361
2018-12-01,2351
2018-12-02,2351
2018-12-03,2351
2018-12-04,2351
2018-12-05,2351
2018-12-07,2311
2018-12-09,2311
2018-12-10,2368
2018-12-11,2368
2018-12-12,2368
2018-12-13,2368
2018-12-14,2368
2018-12-15,2355
2018-12-16,2355
2018-12-17,2355
2018-12-18,2355
2018-12-19,2355
2018-12-20,2304
2018-12-21,2304
2018-12-22,2304
2018-12-23,2304
2018-12-24,2298
2018-12-25,2298
2018-12-26,2298
2018-12-27,2298
2018-12-28,2298
2018-12-29,2320
2018-12-30,2320
2018-12-31,2320
2019-01-01,2320
2019-01-02,2385
2019-01-03,2385
2019-01-04,2385
2019-01-05,2385
2019-01-06,2452
2019-01-08,2452
2019-01-10,2348
2019-01-11,2348
2019-01-12,2348
2019-01-13,2348
2019-01-14,2230
2019-01-15,2230
2019-01-16,2230
2019-01-17,2230
2019-01-18,2120
2019-01-19,2120
2019-01-20,2120
2019-01-21,2120
2019-01-22,2069
2019-01-23,2069
2019-01-24,2069
2019-01-25,2069
2019-01-26,2065
2019-01-27,2065
2019-01-28,2065
2019-01-29,2065
2019-01-30,2102
2019-01-31,2102
2019-02-01,2102
2019-02-02,2102
2019-02-03,2152
2019-02-04,2152
2019-02-05,2152
2019-02-06,2152
2019-02-07,2152
2019-02-08,2152
2019-02-09,2185
2019-02-10,2185
2019-02-11,2185
2019-02-12,2185
2019-02-13,2185
2019-02-14,2285
2019-02-15,2285
2019-02-16,2285
2019-02-17,2285
2019-02-18,2285
2019-02-19,2377
2019-02-20,2377
2019-02-21,2377
2019-02-22,2377
2019-02-23,2377
2019-02-24,2425
2019-02-25,2425
2019-02-26,2425
2019-02-27,2425
2019-02-28,2425
2019-03-01,2425
2019-03-02,2425
2019-03-03,2425
2019-03-04,2326
2019-03-05,2326
2019-03-06,2326
2019-03-07,2326
2019-03-08,2326
2019-03-09,2298
2019-03-10,2298
2019-03-11,2298
2019-03-12,2298
2019-03-13,2298
2019-03-14,2367
2019-03-15,2367
2019-03-16,2367
2019-03-17,2367
2019-03-18,2367
2019-03-19,2367
2019-03-20,2429
2019-03-21,2429
2019-03-22,2429
2019-03-23,2429
2019-03-24,2429
2019-03-25,2450
2019-03-26,2450
2019-03-27,2450
2019-03-28,2450
2019-03-29,2450
2019-03-30,2450
2019-03-31,2528
2019-04-01,2528
2019-04-02,2528
2019-04-03,2528
2019-04-04,2528
2019-04-05,2528
