date_obj,Sinister%20key price
2015-07-16,25180
2015-07-17,24359
2015-07-18,24359
2015-07-19,24359
2015-07-20,24359
2015-07-21,24359
2015-07-22,24371
2015-07-23,24371
2015-07-24,24371
2015-07-25,24371
2015-07-26,24371
2015-07-27,25393
2015-07-28,25393
2015-07-29,25393
2015-07-30,25393
2015-07-31,25393
2015-08-01,26514
2015-08-02,26514
2015-08-03,26514
2015-08-04,26514
2015-08-05,26514
2015-08-06,26480
2015-08-07,26480
2015-08-08,26480
2015-08-09,26480
2015-08-10,26480
2015-08-11,27760
2015-08-12,27760
2015-08-13,27760
2015-08-14,27760
2015-08-15,27760
2015-08-16,27760
2015-08-17,29047
2015-08-18,29047
2015-08-19,29047
2015-08-20,29047
2015-08-21,29047
2015-08-22,29534
2015-08-23,29534
2015-08-24,29534
2015-08-25,29534
2015-08-26,29534
2015-08-27,30053
2015-08-28,30053
2015-08-29,30053
2015-08-30,30053
2015-08-31,31062
2015-09-01,31062
2015-09-02,31062
2015-09-03,31062
2015-09-04,32310
2015-09-05,32310
2015-09-06,32310
2015-09-07,32310
2015-09-08,32310
2015-09-09,32576
2015-09-10,32576
2015-09-11,32576
2015-09-12,32576
2015-09-13,32666
2015-09-14,32666
2015-09-15,32666
2015-09-16,32666
2015-09-17,32666
2015-09-18,31161
2015-09-19,31161
2015-09-20,31161
2015-09-21,31161
2015-09-22,29953
2015-09-23,29953
2015-09-24,29953
2015-09-25,29953
2015-09-27,29953
2015-09-28,29415
2015-09-29,29415
2015-09-30,29415
2015-10-05,29351
2015-10-06,29351
2015-10-07,29351
2015-10-08,29648
2015-10-09,29648
2015-10-10,29648
2015-10-11,29648
2015-10-12,29940
2015-10-13,29940
2015-10-14,29940
2015-10-15,29940
2015-10-16,29940
2015-10-17,29940
2015-10-18,30413
2015-10-19,30413
2015-10-20,30413
2015-10-22,30413
2015-10-23,31754
2015-10-24,31754
2015-10-25,31754
2015-10-26,31754
2015-10-27,31754
2015-10-29,32809
2015-10-30,32809
2015-10-31,32809
2015-11-01,32809
2015-11-02,32809
2015-11-03,32809
2015-11-04,33573
2015-11-05,33573
2015-11-06,33573
2015-11-07,33573
2015-11-08,33573
2015-11-09,33573
2015-11-10,33573
2015-11-11,33505
2015-11-12,33505
2015-11-13,33505
2015-11-14,33505
2015-11-15,33505
2015-11-16,33505
2015-11-17,33505
2015-11-18,34091
2015-11-19,34091
2015-11-20,34091
2015-11-21,34091
2015-11-22,34091
2015-11-23,34091
2015-11-24,34445
2015-11-25,34445
2015-11-26,34445
2015-11-27,34445
2015-11-28,34445
2015-11-29,34445
2015-11-30,35114
2015-12-01,35114
2015-12-02,35114
2015-12-03,35114
2015-12-04,35114
2015-12-05,35114
2015-12-06,35114
2015-12-07,36484
2015-12-08,36484
2015-12-09,36484
2015-12-10,36484
2015-12-11,36484
2015-12-12,36484
2015-12-13,37802
2015-12-14,37802
2015-12-15,37802
2015-12-16,37802
2015-12-17,37802
2015-12-18,37802
2015-12-19,39151
2015-12-20,39151
2015-12-21,39151
2015-12-22,39151
2015-12-23,39151
2015-12-24,39477
2015-12-25,39477
2015-12-26,39477
2015-12-27,39477
2015-12-28,39477
2015-12-29,39465
2015-12-30,39465
2015-12-31,39465
2016-01-01,39465
2016-01-02,39465
2016-01-03,37960
2016-01-04,37960
2016-01-05,37960
2016-01-06,37960
2016-01-07,37960
2016-01-08,37353
2016-01-09,37353
2016-01-10,37353
2016-01-11,37353
2016-01-12,37799
2016-01-13,37799
2016-01-14,37799
2016-01-15,37799
2016-01-16,38683
2016-01-17,38683
2016-01-18,38683
2016-01-19,38683
2016-01-20,39737
2016-01-21,39737
2016-01-22,39737
2016-01-23,39737
2016-01-24,41451
2016-01-25,41451
2016-01-26,41451
2016-01-27,41451
2016-01-28,41268
2016-01-29,41268
2016-01-30,41268
2016-01-31,41268
2016-02-01,40146
2016-02-02,40146
2016-02-03,40146
2016-02-04,40146
2016-02-05,40146
2016-02-06,40284
2016-02-07,40284
2016-02-08,40284
2016-02-09,40284
2016-02-10,40284
2016-02-11,41695
2016-02-12,41695
2016-02-13,41695
2016-02-14,41695
2016-02-15,42646
2016-02-16,42646
2016-02-17,42646
2016-02-18,42646
2016-02-19,42646
2016-02-20,43663
2016-02-21,43663
2016-02-22,43663
2016-02-23,43663
2016-02-24,44026
2016-02-25,44026
2016-02-26,44026
2016-02-27,44026
2016-02-28,42679
2016-02-29,42679
2016-03-01,42679
2016-03-02,42679
2016-03-03,41764
2016-03-04,41764
2016-03-05,41764
2016-03-06,41764
2016-03-07,41764
2016-03-08,41301
2016-03-09,41301
2016-03-10,41301
2016-03-11,41301
2016-03-12,40518
2016-03-13,40518
2016-03-14,40518
2016-03-15,40518
2016-03-16,39297
2016-03-17,39297
2016-03-18,39297
2016-03-19,39297
2016-03-20,38784
2016-03-21,38784
2016-03-22,38784
2016-03-23,38784
2016-03-24,38784
2016-03-25,38835
2016-03-26,38835
2016-03-27,38835
2016-03-28,38835
2016-03-29,39384
2016-03-30,39384
2016-03-31,39384
2016-04-01,39384
2016-04-02,39384
2016-04-03,39384
2016-04-04,38582
2016-04-05,38582
2016-04-06,38582
2016-04-07,38582
2016-04-08,38582
2016-04-09,37503
2016-04-10,37503
2016-04-11,37503
2016-04-12,37503
2016-04-13,37503
2016-04-14,36694
2016-04-15,36694
2016-04-16,36694
2016-04-17,36694
2016-04-18,37880
2016-04-19,37880
2016-04-20,37880
2016-04-21,37880
2016-04-22,38113
2016-04-23,38113
2016-04-24,38113
2016-04-25,37898
2016-04-26,37898
2016-04-27,37898
2016-04-28,37898
2016-04-29,37548
2016-04-30,37548
2016-05-01,37548
2016-05-02,37548
2016-05-03,37597
2016-05-04,37597
2016-05-05,37597
2016-05-06,37597
2016-05-07,39138
2016-05-08,39138
2016-05-09,39138
2016-05-10,38868
2016-05-11,38868
2016-05-12,38868
2016-05-13,38868
2016-05-14,39082
2016-05-15,39082
2016-05-16,39082
2016-05-17,39082
2016-05-18,38913
2016-05-19,38913
2016-05-22,38913
2016-05-23,39220
2016-05-24,39220
2016-05-25,39220
2016-05-26,39220
2016-05-27,40070
2016-05-28,40070
2016-05-29,40070
2016-05-30,40070
2016-05-31,39520
2016-06-01,39520
2016-06-02,39520
2016-06-03,39520
2016-06-04,39258
2016-06-05,39258
2016-06-06,39258
2016-06-07,39258
2016-06-08,39258
2016-06-09,38594
2016-06-10,38594
2016-06-11,38594
2016-06-12,38594
2016-06-13,38594
2016-06-14,38426
2016-06-15,38426
2016-06-16,38426
2016-06-17,38426
2016-06-18,38426
2016-06-19,39521
2016-06-20,39521
2016-06-21,39521
2016-06-22,39521
2016-06-23,39993
2016-06-24,39993
2016-06-25,39993
2016-06-26,39993
2016-06-27,39993
2016-06-28,40464
2016-06-29,40464
2016-06-30,40464
2016-07-01,40464
2016-07-02,40464
2016-07-03,39575
2016-07-04,39575
2016-07-05,39575
2016-07-06,39629
2016-07-07,39629
2016-07-08,39629
2016-07-09,39733
2016-07-10,39733
2016-07-11,38178
2016-07-12,38178
2016-07-13,38178
2016-07-14,38781
2016-07-15,38781
2016-07-16,38781
2016-07-17,38781
2016-07-18,39209
2016-07-24,39492
2016-07-25,39492
2016-07-26,39983
2016-07-27,39983
2016-07-28,39983
2016-07-29,39983
2016-07-30,38470
2016-07-31,38470
2016-08-01,38470
2016-08-02,38470
2016-08-03,38470
2016-08-04,38487
2016-08-05,38487
2016-08-06,38487
2016-08-07,38487
2016-08-08,39407
2016-08-09,39407
2016-08-10,39407
2016-08-11,39407
2016-08-12,38535
2016-08-13,38535
2016-08-14,38535
2016-08-15,38535
2016-08-16,38025
2016-08-17,38025
2016-08-18,38025
2016-08-19,38025
2016-08-20,38025
2016-08-21,36839
2016-08-22,36839
2016-08-23,36839
2016-08-24,36839
2016-08-25,35675
2016-08-26,35675
2016-08-28,35675
2016-08-31,34093
2016-09-01,34093
2016-09-02,34093
2016-09-03,34093
2016-09-04,33852
2016-09-05,33852
2016-09-06,33852
2016-09-07,33852
2016-09-08,33852
2016-09-09,34826
2016-09-10,34826
2016-09-11,34826
2016-09-12,34826
2016-09-13,34826
2016-09-14,34826
2016-09-15,33481
2016-09-16,33481
2016-09-17,33481
2016-09-18,33481
2016-09-19,33481
2016-09-20,33481
2016-09-21,32655
2016-09-22,32655
2016-09-23,32655
2016-09-24,32655
2016-09-25,32655
2016-09-26,32655
2016-09-27,31423
2016-09-28,31423
2016-09-29,31423
2016-09-30,31423
2016-10-01,31423
2016-10-02,30850
2016-10-03,30850
2016-10-04,30850
2016-10-05,30850
2016-10-06,30850
2016-10-07,30850
2016-10-08,30998
2016-10-09,30998
2016-10-11,30998
2016-10-12,30998
2016-10-13,30998
2016-10-14,31592
2016-10-15,31592
2016-10-16,31592
2016-10-17,31592
2016-10-18,31592
2016-10-19,31592
2016-10-20,31716
2016-10-21,31716
2016-10-22,31716
2016-10-23,31716
2016-10-24,31716
2016-10-25,31716
2016-10-26,32823
2016-10-27,32823
2016-10-28,32823
2016-10-29,32823
2016-10-30,32823
2016-10-31,33790
2016-11-01,33790
2016-11-02,33790
2016-11-03,33790
2016-11-04,33790
2016-11-05,33790
2016-11-06,33534
2016-11-07,33534
2016-11-08,33534
2016-11-09,33534
2016-11-10,33534
2016-11-11,33534
2016-11-12,34348
2016-11-13,34348
2016-11-14,34348
2016-12-08,35308
2016-12-09,35308
2016-12-10,34412
2016-12-11,34412
2016-12-12,34412
2016-12-13,34412
2016-12-14,33923
2016-12-15,33923
2016-12-16,33923
2016-12-17,33923
2016-12-18,33923
2016-12-19,34124
2016-12-20,34124
2016-12-21,34124
2016-12-22,34124
2016-12-23,33537
2016-12-24,33537
2016-12-25,33537
2016-12-26,33537
2016-12-27,33537
2016-12-28,32986
2016-12-29,32986
2016-12-30,32986
2016-12-31,32986
2017-01-01,32986
2017-01-02,32867
2017-01-03,32867
2017-01-04,32867
2017-01-05,32867
2017-01-06,32867
2017-01-07,32934
2017-01-08,32934
2017-01-09,32934
2017-01-10,32934
2017-01-11,33293
2017-01-12,33293
2017-01-13,33293
2017-01-14,33293
2017-01-15,33771
2017-01-16,33771
2017-01-17,33771
2017-01-18,33771
2017-01-19,33010
2017-01-20,33010
2017-01-21,33010
2017-01-22,33010
2017-01-27,32448
2017-01-28,31553
2017-01-29,31553
2017-01-30,31553
2017-01-31,31553
2017-02-01,30433
2017-02-02,30433
2017-02-03,30433
2017-02-04,30433
2017-02-05,30433
2017-02-06,30239
2017-02-07,30239
2017-02-08,30239
2017-02-09,30239
2017-02-10,29290
2017-02-11,29290
2017-02-12,29290
2017-02-13,29290
2017-02-14,29908
2017-02-15,29908
2017-02-16,29908
2017-02-18,29908
2017-02-19,29730
2017-02-20,29730
2017-02-21,29730
2017-02-22,29730
2017-02-23,29730
2017-02-24,29004
2017-02-25,29004
2017-02-26,29004
2017-02-27,29004
2017-02-28,28089
2017-03-01,28089
2017-03-02,28089
2017-03-03,28089
2017-03-04,28885
2017-03-05,28885
2017-03-06,29612
2017-03-07,29612
2017-03-08,29612
2017-03-09,29612
2017-03-10,31093
2017-03-11,31093
2017-03-12,31093
2017-03-13,31470
2017-03-14,31470
2017-03-15,31470
2017-03-16,31111
2017-03-17,31111
2017-03-18,31111
2017-03-19,30702
2017-03-20,30702
2017-03-21,30702
2017-03-22,30778
2017-03-23,30778
2017-03-24,30778
2017-03-25,30778
2017-03-26,30658
2017-03-27,30658
2017-03-28,30658
2017-03-29,30658
2017-03-30,29922
2017-03-31,29922
2017-04-01,29922
2017-04-02,29922
2017-04-03,29619
2017-04-04,29619
2017-04-12,29679
2017-04-13,29679
2017-04-14,29679
2017-04-15,29953
2017-04-16,29953
2017-04-17,29953
2017-04-18,30125
2017-04-19,30125
2017-04-20,30125
2017-04-21,30125
2017-04-22,30367
2017-04-23,30367
2017-04-24,30367
2017-04-25,30491
2017-04-26,30491
2017-04-27,30491
2017-04-28,30491
2017-04-29,30836
2017-04-30,30836
2017-05-01,30836
2017-05-02,30836
2017-05-03,31749
2017-05-04,31749
2017-05-05,31749
2017-05-06,31749
2017-05-07,32787
2017-05-08,32787
2017-05-09,32787
2017-05-10,32787
2017-05-11,34175
2017-05-12,34175
2017-05-13,34175
2017-05-14,34175
2017-05-15,34599
2017-05-16,34599
2017-05-17,34599
2017-05-18,34599
2017-05-19,34483
2017-05-20,34483
2017-05-21,34483
2017-05-22,34483
2017-05-23,34677
2017-05-24,34677
2017-05-25,34677
2017-05-26,34677
2017-05-27,34310
2017-05-28,34310
2017-05-29,34310
2017-05-30,34310
2017-05-31,33954
2017-06-01,33954
2017-06-02,33954
2017-06-03,33954
2017-06-06,33221
2017-06-07,32325
2017-06-08,32325
2017-06-09,32325
2017-06-10,32325
2017-06-11,32180
2017-06-12,32180
2017-06-13,32180
2017-06-14,32180
2017-06-15,31768
2017-06-16,31768
2017-06-17,31768
2017-06-18,31768
2017-06-19,31012
2017-06-20,31012
2017-06-21,31012
2017-06-22,31012
2017-06-23,31277
2017-06-24,31277
2017-06-25,31277
2017-06-26,31277
2017-06-27,31825
2017-06-28,31825
2017-06-29,31825
2017-06-30,31825
2017-07-01,31825
2017-07-02,31751
2017-07-03,31751
2017-07-04,31751
2017-07-05,31751
2017-07-06,31604
2017-07-07,31604
2017-07-08,31604
2017-07-13,31008
2017-07-14,30668
2017-07-15,30668
2017-07-16,30668
2017-07-17,30668
2017-07-18,30844
2017-07-19,30844
2017-07-20,30844
2017-07-21,30844
2017-07-22,31222
2017-07-23,31222
2017-07-24,31222
2017-07-25,31222
2017-07-26,32471
2017-07-27,32471
2017-07-28,32471
2017-07-29,32471
2017-07-30,34060
2017-07-31,34060
2017-08-01,34060
2017-08-02,34060
2017-08-03,35478
2017-08-04,35478
2017-08-05,35478
2017-08-06,35478
2017-08-09,36750
2017-08-10,37191
2017-08-11,37191
2017-08-12,37191
2017-08-13,37191
2017-08-14,37603
2017-08-15,37603
2017-08-17,37374
2017-08-18,37374
2017-08-19,37374
2017-08-20,37374
2017-08-21,37264
2017-08-22,37264
2017-08-23,37264
2017-08-24,37264
2017-08-25,37030
2017-08-26,37030
2017-08-27,37030
2017-08-28,37030
2017-08-29,36902
2017-08-30,36902
2017-08-31,36902
2017-09-01,36902
2017-09-02,37557
2017-09-03,37557
2017-09-04,37557
2017-09-05,37557
2017-09-06,37788
2017-09-07,37788
2017-09-08,37788
2017-09-09,37580
2017-09-10,37580
2017-09-11,37580
2017-09-12,37580
2017-09-13,37219
2017-09-14,37219
2017-09-15,37219
2017-09-16,37219
2017-09-17,35580
2017-09-19,35580
2017-09-20,35580
2017-09-21,34684
2017-09-22,34684
2017-09-23,34684
2017-09-24,34684
2017-09-25,33199
2017-09-26,33199
2017-09-27,33199
2017-09-28,33199
2017-09-29,33199
2017-09-30,33039
2017-10-01,33039
2017-10-02,33039
2017-10-03,33039
2017-10-04,33039
2017-10-05,33011
2017-10-06,33011
2017-10-07,33011
2017-10-08,33011
2017-10-09,32939
2017-10-10,32939
2017-10-11,32939
2017-10-12,32939
2017-10-13,33000
2017-10-14,33000
2017-10-15,33000
2017-10-16,33000
2017-10-17,33000
2017-10-18,33003
2017-10-19,33003
2017-10-20,33003
2017-10-21,33003
2017-10-22,31872
2017-10-23,31872
2017-10-24,31872
2017-10-25,31872
2017-10-26,32011
2017-10-27,32011
2017-10-28,32011
2017-10-29,32011
2017-10-30,31288
2017-10-31,31288
2017-11-01,31288
2017-11-02,32254
2017-11-03,32254
2017-11-04,33481
2017-11-05,33481
2017-11-06,33481
2017-11-07,33481
2017-11-08,35146
2017-11-09,35146
2017-11-10,35146
2017-11-11,35717
2017-11-12,35717
2017-11-13,35717
2017-11-14,34814
2017-11-15,34814
2017-11-16,34814
2017-11-17,34814
2017-11-18,33328
2017-11-19,33328
2017-11-20,33328
2017-11-21,32090
2017-11-22,32090
2017-11-23,32090
2017-11-24,32090
2017-11-25,31654
2017-11-26,31654
2017-11-27,31654
2017-11-28,31654
2017-11-29,31365
2017-11-30,31365
2017-12-01,31365
2017-12-02,31917
2017-12-03,31917
2017-12-04,31917
2017-12-05,32458
2017-12-06,32458
2017-12-07,32458
2017-12-08,32458
2017-12-09,33610
2017-12-10,33610
2017-12-11,33610
2017-12-12,33582
2017-12-13,33582
2017-12-14,33582
2017-12-15,33393
2017-12-16,33393
2017-12-17,33393
2017-12-18,33299
2017-12-19,33299
2017-12-20,33299
2017-12-21,33299
2017-12-22,33635
2017-12-23,33635
2017-12-24,33635
2017-12-25,33635
2017-12-26,33004
2017-12-27,33004
2017-12-28,33004
2017-12-29,32275
2017-12-30,32275
2017-12-31,32275
2018-01-01,31007
2018-01-02,31007
2018-01-03,31007
2018-01-04,31270
2018-01-05,31270
2018-01-06,32141
2018-01-07,32141
2018-01-08,32141
2018-01-09,33191
2018-01-10,33191
2018-01-11,33191
2018-01-12,34589
2018-01-13,34589
2018-01-14,34589
2018-01-15,35960
2018-01-16,35960
2018-01-17,35960
2018-01-18,36359
2018-01-19,36359
2018-01-20,36359
2018-01-21,36359
2018-01-22,35967
2018-01-23,35967
2018-01-24,35728
2018-01-25,35728
2018-01-26,35728
2018-01-27,35653
2018-01-28,36263
2018-01-29,36263
2018-01-30,36195
2018-01-31,36195
2018-02-01,36195
2018-02-02,36055
2018-02-03,36471
2018-02-04,36471
2018-02-05,36471
2018-02-06,36514
2018-02-07,36514
2018-02-08,37544
2018-02-09,37544
2018-02-10,37466
2018-02-11,37466
2018-02-12,37765
2018-02-13,37765
2018-02-14,38997
2018-02-15,38997
2018-02-16,38955
2018-02-17,38955
2018-02-18,39325
2018-02-19,39325
2018-02-20,40041
2018-02-21,40041
2018-02-22,40242
2018-02-23,40242
2018-02-24,40678
2018-02-25,40678
2018-02-26,40847
2018-02-27,40847
2018-02-28,39784
2018-03-01,39784
2018-03-02,39809
2018-03-03,39809
2018-03-04,39956
2018-03-05,39956
2018-03-06,40386
2018-03-07,40386
2018-03-08,41249
2018-03-09,41249
2018-03-10,41352
2018-03-11,41352
2018-03-12,41032
2018-03-13,41032
2018-03-14,40076
2018-03-15,40076
2018-03-16,40076
2018-03-17,39622
2018-03-18,39622
2018-03-19,39622
2018-03-20,39417
2018-03-21,39417
2018-03-23,37853
2018-03-24,37853
2018-03-26,37369
2018-03-27,36342
2018-03-28,36342
2018-03-29,37390
2018-03-30,37390
2018-03-31,36714
2018-04-01,36714
2018-04-02,35995
2018-04-03,35995
2018-04-04,35930
2018-04-05,35930
2018-04-06,35930
2018-04-08,36535
2018-04-09,36006
2018-04-10,36006
2018-04-11,36051
2018-04-12,36051
2018-04-13,36063
2018-04-14,36063
2018-04-16,37255
2018-04-17,36794
2018-04-18,36794
2018-04-19,36794
2018-04-20,36867
2018-04-21,36867
2018-04-22,37075
2018-04-23,37075
2018-04-24,36930
2018-04-25,36930
2018-04-26,37303
2018-04-27,37303
2018-04-28,36566
2018-04-29,36566
2018-04-30,36154
2018-05-01,36154
2018-05-02,36876
2018-05-03,36876
2018-05-04,37916
2018-05-05,36628
2018-05-06,36628
2018-05-07,37047
2018-05-08,37047
2018-05-09,37184
2018-05-10,37184
2018-05-11,37840
2018-05-12,37840
2018-05-13,37120
2018-05-14,37120
2018-05-15,37013
2018-05-16,37013
2018-05-17,37322
2018-05-18,37277
2018-05-19,37277
2018-05-20,37159
2018-05-21,37159
2018-05-22,37491
2018-05-23,37682
2018-05-24,37682
2018-05-25,37998
2018-05-26,37943
2018-05-27,37943
2018-05-28,38364
2018-05-29,38364
2018-05-30,38405
2018-05-31,38405
2018-06-01,38687
2018-06-02,38332
2018-06-03,38332
2018-06-04,38594
2018-06-05,38893
2018-06-06,38778
2018-06-07,38778
2018-06-08,37893
2018-06-09,37893
2018-06-10,36981
2018-06-11,36981
2018-06-12,35920
2018-06-13,35281
2018-06-14,35281
2018-06-15,34714
2018-06-16,34714
2018-06-17,34495
2018-06-18,34495
2018-06-19,35123
2018-06-20,35123
2018-06-21,35047
2018-06-22,35047
2018-06-23,34935
2018-06-24,34935
2018-06-25,35465
2018-06-26,35465
2018-06-27,34949
2018-06-28,34949
2018-06-29,35291
2018-06-30,35291
2018-07-01,35683
2018-07-02,35683
2018-07-03,35091
2018-07-04,35091
2018-07-05,35091
2018-07-06,35558
2018-07-07,35558
2018-07-08,35558
2018-07-09,35695
2018-07-10,35695
2018-07-11,35259
2018-07-12,35259
2018-07-13,35259
2018-07-14,35259
2018-07-15,35594
2018-07-16,35594
2018-07-17,34677
2018-07-18,34677
2018-07-19,35486
2018-07-20,35486
2018-07-21,35268
2018-07-22,35268
2018-07-23,35541
2018-07-24,35541
2018-07-25,35541
2018-07-26,35200
2018-07-27,35200
2018-07-28,34766
2018-07-29,34766
2018-07-30,35380
2018-07-31,35774
2018-08-01,35774
2018-08-02,36659
2018-08-03,36659
2018-08-04,36843
2018-08-05,36843
2018-08-06,36618
2018-08-07,36618
2018-08-08,36814
2018-08-09,36814
2018-08-10,36814
2018-08-11,36779
2018-08-12,36779
2018-08-14,36976
2018-08-16,37904
2018-08-17,37386
2018-08-18,37386
2018-08-19,37386
2018-08-20,37384
2018-08-21,37384
2018-08-22,37672
2018-08-23,37672
2018-08-24,38042
2018-08-25,38042
2018-08-26,37971
2018-08-27,37971
2018-08-28,37919
2018-08-29,37919
2018-08-30,37919
2018-08-31,37697
2018-09-01,37697
2018-09-02,37940
2018-09-03,37940
2018-09-04,37974
2018-09-05,37974
2018-09-06,37974
2018-09-07,37813
2018-09-08,37813
2018-09-09,38123
2018-09-10,38123
2018-09-11,38049
2018-09-12,38049
2018-09-13,37168
2018-09-14,37168
2018-09-15,36532
2018-09-16,36532
2018-09-17,36532
2018-09-18,36453
2018-09-19,36453
2018-09-20,36850
2018-09-21,36850
2018-09-22,37147
2018-09-23,37147
2018-09-24,37808
2018-09-25,37808
2018-09-26,38044
2018-09-27,38044
2018-09-28,37890
2018-09-29,37890
2018-09-30,37721
2018-10-02,38264
2018-10-03,38264
2018-10-04,38191
2018-10-05,38191
2018-10-06,38534
2018-10-07,38534
2018-10-08,38534
2018-10-09,38775
2018-10-10,38775
2018-10-11,38432
2018-10-12,38432
2018-10-13,37889
2018-10-14,37889
2018-10-15,37526
2018-10-16,37526
2018-10-17,37439
2018-10-18,37439
2018-10-19,38134
2018-10-20,38134
2018-10-21,38134
2018-10-22,38343
2018-10-23,38343
2018-10-24,38655
2018-10-25,38655
2018-10-26,39382
2018-10-27,39382
2018-10-28,40247
2018-10-29,40247
2018-10-30,40247
2018-10-31,41323
2018-11-01,41323
2018-11-03,41278
2018-11-04,41351
2018-11-05,41351
2018-11-06,41223
2018-11-07,41223
2018-11-08,41412
2018-11-09,41412
2018-11-10,41187
2018-11-11,41187
2018-11-12,40932
2018-11-13,40932
2018-11-14,40759
2018-11-15,40759
2018-11-16,39615
2018-11-17,39615
2018-11-18,38249
2018-11-19,38249
2018-11-20,38059
2018-11-21,38059
2018-11-22,37599
2018-11-23,37599
2018-11-24,38268
2018-11-25,37776
2018-11-26,37776
2018-11-27,37801
2018-11-28,37801
2018-11-29,38282
2018-12-01,38648
2018-12-02,38648
2018-12-03,38979
2018-12-04,38979
2018-12-05,38998
2018-12-07,39157
2018-12-09,39395
2018-12-10,39668
2018-12-11,39668
2018-12-12,39932
2018-12-13,39932
2018-12-14,39946
2018-12-15,39946
2018-12-16,39417
2018-12-17,39417
2018-12-18,39163
2018-12-19,39163
2018-12-20,39188
2018-12-21,39188
2018-12-22,39431
2018-12-23,39883
2018-12-24,39883
2018-12-25,39011
2018-12-26,39011
2018-12-27,38235
2018-12-28,38235
2018-12-29,38338
2018-12-30,38338
2018-12-31,38160
2019-01-01,38160
2019-01-02,38671
2019-01-03,38671
2019-01-04,39399
2019-01-05,39862
2019-01-06,39400
2019-01-08,39775
2019-01-10,39334
2019-01-11,39334
2019-01-12,37428
2019-01-13,37428
2019-01-14,35796
2019-01-15,35731
2019-01-16,35731
2019-01-17,35799
2019-01-18,35799
2019-01-19,35018
2019-01-20,35011
2019-01-21,35011
2019-01-22,35234
2019-01-23,35234
2019-01-24,35338
2019-01-25,35379
2019-01-26,35379
2019-01-27,35096
2019-01-28,35096
2019-01-29,34581
2019-01-30,35393
2019-01-31,35393
2019-02-01,34787
2019-02-02,34787
2019-02-03,34960
2019-02-04,34960
2019-02-05,34866
2019-02-06,34866
2019-02-07,34205
2019-02-08,34205
2019-02-09,34161
2019-02-10,34161
2019-02-11,33714
2019-02-12,33714
2019-02-13,33185
2019-02-14,33185
2019-02-15,32395
2019-02-16,32395
2019-02-17,32535
2019-02-18,32535
2019-02-19,31892
2019-02-20,31892
2019-02-21,31453
2019-02-22,31453
2019-02-23,31731
2019-02-24,30998
2019-02-25,31117
2019-02-26,31117
2019-02-27,30788
2019-02-28,30788
2019-03-01,31040
2019-03-02,31040
2019-03-03,31465
2019-03-04,31269
2019-03-05,31269
2019-03-06,30906
2019-03-07,30906
2019-03-08,29912
2019-03-09,29912
2019-03-10,29539
2019-03-11,29539
2019-03-12,29544
2019-03-13,29544
2019-03-14,29602
2019-03-15,29602
2019-03-16,29532
2019-03-17,29702
2019-03-18,29702
2019-03-19,29362
2019-03-20,29362
2019-03-21,30429
2019-03-22,30429
2019-03-23,30233
2019-03-24,30233
2019-03-25,30072
2019-03-26,30072
2019-03-27,30191
2019-03-28,30191
2019-03-29,29969
2019-03-30,29969
2019-03-31,29581
2019-04-01,29581
2019-04-02,29722
2019-04-03,29722
2019-04-04,29796
2019-04-05,29796
2019-04-06,29662
