date_obj,Tall%20box%20hedge%20(bagged) price
2016-06-20,101000
2016-06-21,101000
2016-06-22,101000
2016-06-23,101000
2016-06-24,101000
2016-06-25,101000
2016-06-26,101000
2016-06-27,101000
2016-06-28,101000
2016-06-29,101000
2016-06-30,101000
2016-07-01,101000
2016-07-02,101000
2016-07-03,101000
2016-07-04,101000
2016-07-05,101000
2016-07-06,101000
2016-07-07,101000
2016-07-08,101000
2016-07-09,101000
2016-07-10,101000
2016-07-11,101000
2016-07-12,101000
2016-07-13,101000
2016-07-14,101000
2016-07-15,101000
2016-07-16,101000
2016-07-17,101000
2016-07-18,101000
2016-07-24,101000
2016-07-25,101000
2016-07-26,101000
2016-07-27,101000
2016-07-28,101000
2016-07-29,101000
2016-07-30,101000
2016-07-31,101000
2016-08-01,101000
2016-08-02,101000
2016-08-03,101000
2016-08-04,101000
2016-08-05,101000
2016-08-06,101000
2016-08-07,101000
2016-08-08,101000
2016-08-09,101000
2016-08-10,101000
2016-08-11,101000
2016-08-12,101000
2016-08-13,101000
2016-08-14,101000
2016-08-15,101000
2016-08-16,101000
2016-08-17,101000
2016-08-18,101000
2016-08-19,101000
2016-08-20,101000
2016-08-21,101000
2016-08-22,101000
2016-08-23,101000
2016-08-24,101000
2016-08-25,101000
2016-08-26,101000
2016-08-28,101000
2016-08-31,101000
2016-09-01,101000
2016-09-02,101000
2016-09-03,101000
2016-09-04,101000
2016-09-05,101000
2016-09-06,101000
2016-09-07,101000
2016-09-08,101000
2016-09-09,101000
2016-09-10,101000
2016-09-11,101000
2016-09-12,101000
2016-09-13,101000
2016-09-14,101000
2016-09-15,101000
2016-09-16,101000
2016-09-17,101000
2016-09-18,101000
2016-09-19,101000
2016-09-20,101000
2016-09-21,101000
2016-09-22,101000
2016-09-23,101000
2016-09-24,101000
2016-09-25,101000
2016-09-26,101000
2016-09-27,99718
2016-09-28,99718
2016-09-29,99718
2016-09-30,99718
2016-10-01,99718
2016-10-02,99718
2016-10-03,99718
2016-10-04,99718
2016-10-05,99718
2016-10-06,99718
2016-10-07,99718
2016-10-08,99718
2016-10-09,99718
2016-10-10,99718
2016-10-11,99718
2016-10-12,99718
2016-10-13,99718
2016-10-14,99718
2016-10-15,99718
2016-10-16,99718
2016-10-17,99718
2016-10-18,99718
2016-10-19,99718
2016-10-20,99718
2016-10-21,99718
2016-10-22,99718
2016-10-23,99718
2016-10-24,99718
2016-10-25,99718
2016-10-26,99718
2016-10-27,99718
2016-10-28,99718
2016-10-29,99718
2016-10-30,99718
2016-10-31,99718
2016-11-01,99718
2016-11-02,99718
2016-11-03,99718
2016-11-04,99718
2016-11-05,99718
2016-11-06,99718
2016-11-07,99718
2016-11-08,99718
2016-11-09,99718
2016-11-10,99718
2016-11-11,99718
2016-11-12,99718
2016-11-13,99718
2016-11-14,99718
2016-12-08,99718
2016-12-09,99718
2016-12-10,99718
2016-12-11,99718
2016-12-12,99718
2016-12-13,99718
2016-12-14,99718
2016-12-15,99718
2016-12-16,99718
2016-12-17,99718
2016-12-18,99718
2016-12-19,99718
2016-12-20,99718
2016-12-21,99718
2016-12-22,99718
2016-12-23,99718
2016-12-24,99718
2016-12-25,99718
2016-12-26,99718
2016-12-27,99718
2016-12-28,99718
2016-12-29,99718
2016-12-30,99718
2016-12-31,99718
2017-01-01,99718
2017-01-02,99718
2017-01-03,99718
2017-01-04,99718
2017-01-05,99718
2017-01-06,99718
2017-01-07,99718
2017-01-08,99718
2017-01-09,99718
2017-01-10,99718
2017-01-11,99718
2017-01-12,99718
2017-01-13,99718
2017-01-14,99718
2017-01-15,99718
2017-01-16,99718
2017-01-17,99718
2017-01-18,99718
2017-01-19,99718
2017-01-20,99718
2017-01-21,99718
2017-01-22,99718
2017-01-27,99718
2017-01-28,99718
2017-01-29,99718
2017-01-30,99718
2017-01-31,99718
2017-02-01,99718
2017-02-02,99718
2017-02-03,100370
2017-02-04,100370
2017-02-05,100370
2017-02-06,100370
2017-02-07,100370
2017-02-08,100370
2017-02-09,100370
2017-02-10,100370
2017-02-11,100370
2017-02-12,100370
2017-02-13,100370
2017-02-14,100370
2017-02-15,100370
2017-02-16,100370
2017-02-18,100370
2017-02-19,100370
2017-02-20,100370
2017-02-21,100370
2017-02-22,100370
2017-02-23,100370
2017-02-24,100370
2017-02-25,100370
2017-02-26,100370
2017-02-27,100370
2017-02-28,100370
2017-03-01,100370
2017-03-02,100370
2017-03-03,100370
2017-03-04,100370
2017-03-05,100370
2017-03-06,100370
2017-03-07,100370
2017-03-08,100370
2017-03-09,100370
2017-03-10,100370
2017-03-11,100370
2017-03-12,100370
2017-03-13,100370
2017-03-14,100370
2017-03-15,100370
2017-03-16,100370
2017-03-17,100370
2017-03-18,100370
2017-03-19,100370
2017-03-20,100370
2017-03-21,100370
2017-03-22,100370
2017-03-23,100370
2017-03-24,100370
2017-03-25,100370
2017-03-26,100370
2017-03-27,100370
2017-03-28,100370
2017-03-29,100370
2017-03-30,100370
2017-03-31,100370
2017-04-01,100370
2017-04-02,100370
2017-04-03,100370
2017-04-04,100370
2017-04-12,100370
2017-04-13,100370
2017-04-14,100370
2017-04-15,100370
2017-04-16,100370
2017-04-17,100370
2017-04-18,100370
2017-04-19,100370
2017-04-20,100370
2017-04-21,100370
2017-04-22,100370
2017-04-23,100370
2017-04-24,100370
2017-04-25,100370
2017-04-26,100370
2017-04-27,100370
2017-04-28,100370
2017-04-29,100370
2017-04-30,100370
2017-05-01,100370
2017-05-02,100370
2017-05-03,100370
2017-05-04,100370
2017-05-05,100370
2017-05-06,100370
2017-05-07,100370
2017-05-08,100370
2017-05-09,100370
2017-05-10,100370
2017-05-11,100370
2017-05-12,100370
2017-05-13,100370
2017-05-14,100370
2017-05-15,100370
2017-05-16,100370
2017-05-17,100370
2017-05-18,102508
2017-05-19,102508
2017-05-20,102508
2017-05-21,102508
2017-05-22,102508
2017-05-23,102508
2017-05-24,102508
2017-05-25,102508
2017-05-26,102508
2017-05-27,102508
2017-05-28,102508
2017-05-29,102508
2017-05-30,102508
2017-05-31,102508
2017-06-01,102508
2017-06-02,102508
2017-06-03,102508
2017-06-06,102508
2017-06-07,102508
2017-06-08,102508
2017-06-09,102508
2017-06-10,102508
2017-06-11,102508
2017-06-12,102508
2017-06-13,102508
2017-06-14,102508
2017-06-15,102508
2017-06-16,102508
2017-06-17,102508
2017-06-18,102508
2017-06-19,102508
2017-06-20,102508
2017-06-21,102508
2017-06-22,102508
2017-06-23,102508
2017-06-24,102508
2017-06-25,102508
2017-06-26,102508
2017-06-27,102508
2017-06-28,102508
2017-06-29,102508
2017-06-30,102508
2017-07-01,102508
2017-07-02,102508
2017-07-03,102508
2017-07-04,102508
2017-07-05,102508
2017-07-06,102508
2017-07-07,102508
2017-07-08,102508
2017-07-13,102508
2017-07-14,102508
2017-07-15,102508
2017-07-16,102508
2017-07-17,102508
2017-07-18,102508
2017-07-19,102508
2017-07-20,102508
2017-07-21,102508
2017-07-22,102508
2017-07-23,102508
2017-07-24,102508
2017-07-25,102508
2017-07-26,102508
2017-07-27,102508
2017-07-28,102508
2017-07-29,102508
2017-07-30,102508
2017-07-31,102508
2017-08-01,102508
2017-08-02,102508
2017-08-03,102508
2017-08-04,102508
2017-08-05,102508
2017-08-06,102508
2017-08-09,102508
2017-08-10,102508
2017-08-11,102508
2017-08-12,102508
2017-08-13,102508
2017-08-14,102508
2017-08-15,102508
2017-08-16,102508
2017-08-17,102508
2017-08-18,102508
2017-08-19,102508
2017-08-20,102508
2017-08-21,102508
2017-08-22,102508
2017-08-23,102508
2017-08-24,102508
2017-08-25,102508
2017-08-26,102508
2017-08-27,102508
2017-08-28,102508
2017-08-29,102508
2017-08-30,102508
2017-08-31,103497
2017-09-01,103497
2017-09-02,103497
2017-09-03,103497
2017-09-04,103497
2017-09-05,103497
2017-09-06,103497
2017-09-07,103497
2017-09-08,103497
2017-09-09,103497
2017-09-10,103497
2017-09-11,103497
2017-09-12,103497
2017-09-13,103497
2017-09-14,103497
2017-09-15,103497
2017-09-16,103497
2017-09-17,103497
2017-09-19,103497
2017-09-20,103497
2017-09-21,103497
2017-09-22,103497
2017-09-23,103497
2017-09-24,103497
2017-09-25,103497
2017-09-26,103497
2017-09-27,103497
2017-09-28,103497
2017-09-29,103497
2017-09-30,103497
2017-10-01,103497
2017-10-02,103497
2017-10-03,103497
2017-10-04,103497
2017-10-05,103497
2017-10-06,103497
2017-10-07,103497
2017-10-08,103497
2017-10-09,103497
2017-10-10,103497
2017-10-11,103497
2017-10-12,103497
2017-10-13,103497
2017-10-14,103497
2017-10-15,103497
2017-10-16,103497
2017-10-17,103497
2017-10-18,103497
2017-10-19,103497
2017-10-20,103497
2017-10-21,103497
2017-10-22,103497
2017-10-23,103497
2017-10-24,103497
2017-10-25,103497
2017-10-26,103497
2017-10-27,103497
2017-10-28,103497
2017-10-29,103497
2017-10-30,103497
2017-10-31,103497
2017-11-01,103497
2017-11-02,103497
2017-11-03,103497
2017-11-04,103497
2017-11-05,103497
2017-11-06,103497
2017-11-07,103497
2017-11-08,103497
2017-11-09,103497
2017-11-10,103497
2017-11-11,103497
2017-11-12,103497
2017-11-13,103497
2017-11-14,103497
2017-11-15,103497
2017-11-16,103497
2017-11-17,103497
2017-11-18,103497
2017-11-19,103497
2017-11-20,103497
2017-11-21,103497
2017-11-22,103497
2017-11-23,103497
2017-11-24,103497
2017-11-25,103497
2017-11-26,103497
2017-11-27,103497
2017-11-28,103497
2017-11-29,103497
2017-11-30,103497
2017-12-01,103497
2017-12-02,103497
2017-12-03,103497
2017-12-04,103497
2017-12-05,103497
2017-12-06,103497
2017-12-07,103497
2017-12-08,103497
2017-12-09,103497
2017-12-10,103497
2017-12-11,103497
2017-12-12,103497
2017-12-13,103497
2017-12-14,103497
2017-12-15,103497
2017-12-16,103497
2017-12-17,103497
2017-12-18,103497
2017-12-19,103497
2017-12-20,103497
2017-12-21,103497
2017-12-22,103497
2017-12-23,103497
2017-12-24,103497
2017-12-25,103497
2017-12-26,103497
2017-12-27,103497
2017-12-28,103497
2017-12-29,103497
2017-12-30,103070
2017-12-31,103070
2018-01-01,103070
2018-01-02,103070
2018-01-03,103070
2018-01-04,103070
2018-01-05,103070
2018-01-06,103070
2018-01-07,103070
2018-01-08,103070
2018-01-09,103070
2018-01-10,103070
2018-01-11,103070
2018-01-12,103070
2018-01-13,103070
2018-01-14,103070
2018-01-15,103070
2018-01-16,103070
2018-01-17,103070
2018-01-18,103070
2018-01-19,103070
2018-01-20,103070
2018-01-21,103070
2018-01-22,103070
2018-01-23,103070
2018-01-24,103070
2018-01-25,103070
2018-01-26,103070
2018-01-27,103070
2018-01-28,103070
2018-01-29,103070
2018-01-30,103070
2018-02-01,103070
2018-02-02,103070
2018-02-03,103070
2018-02-04,103070
2018-02-05,103070
2018-02-06,103070
2018-02-07,103070
2018-02-08,103070
2018-02-09,103070
2018-02-10,103070
2018-02-11,103070
2018-02-12,103070
2018-02-13,103070
2018-02-14,103070
2018-02-15,103070
2018-02-16,103070
2018-02-17,103070
2018-02-18,103070
2018-02-19,103070
2018-02-20,103070
2018-02-21,103070
2018-02-22,103070
2018-02-23,103070
2018-02-24,103070
2018-02-25,103070
2018-02-26,103070
2018-02-27,103070
2018-02-28,103070
2018-03-01,103070
2018-03-02,103070
2018-03-03,103070
2018-03-04,103070
2018-03-05,103070
2018-03-06,103070
2018-03-07,103070
2018-03-08,103070
2018-03-09,103070
2018-03-10,103070
2018-03-11,104407
2018-03-12,104407
2018-03-13,104407
2018-03-14,104407
2018-03-15,104407
2018-03-16,104407
2018-03-17,104407
2018-03-18,104407
2018-03-19,104407
2018-03-20,104407
2018-03-21,104407
2018-03-23,104407
2018-03-24,104407
2018-03-26,104407
2018-03-27,104407
2018-03-28,104407
2018-03-29,104407
2018-03-30,104407
2018-03-31,104407
2018-04-01,104407
2018-04-02,104407
2018-04-03,104407
2018-04-04,104407
2018-04-05,104407
2018-04-06,104407
2018-04-08,104407
2018-04-09,104407
2018-04-10,104407
2018-04-11,104407
2018-04-12,104407
2018-04-13,104407
2018-04-14,104407
2018-04-16,104407
2018-04-17,104407
2018-04-18,104407
2018-04-19,104407
2018-04-20,104407
2018-04-21,104407
2018-04-22,104407
2018-04-23,104407
2018-04-24,104407
2018-04-25,104407
2018-04-26,104407
2018-04-27,104407
2018-04-28,104407
2018-04-29,104407
2018-04-30,104407
2018-05-02,104407
2018-05-03,104407
2018-05-04,104407
2018-05-05,104407
2018-05-06,104407
2018-05-07,104407
2018-05-08,104407
2018-05-09,104407
2018-05-10,104407
2018-05-11,104407
2018-05-12,104407
2018-05-13,104407
2018-05-14,104407
2018-05-15,104407
2018-05-16,104407
2018-05-17,104407
2018-05-18,104407
2018-05-19,104407
2018-05-20,104407
2018-05-21,104407
2018-05-22,104407
2018-05-23,104407
2018-05-24,104407
2018-05-25,104407
2018-05-26,106388
2018-05-27,106388
2018-05-28,106388
2018-05-29,106388
2018-05-30,106388
2018-05-31,106388
2018-06-01,106388
2018-06-02,106388
2018-06-03,106388
2018-06-04,106388
2018-06-05,106388
2018-06-06,106388
2018-06-07,106388
2018-06-08,106388
2018-06-09,106388
2018-06-10,106388
2018-06-11,106388
2018-06-12,106388
2018-06-13,106388
2018-06-14,106388
2018-06-15,106388
2018-06-16,106388
2018-06-17,106388
2018-06-18,106388
2018-06-19,106388
2018-06-20,106388
2018-06-21,106388
2018-06-22,106388
2018-06-23,106388
2018-06-24,106388
2018-06-25,106388
2018-06-26,106388
2018-06-27,106388
2018-06-28,106388
2018-06-29,106388
2018-06-30,106388
2018-07-01,106388
2018-07-02,106388
2018-07-03,106388
2018-07-04,106388
2018-07-05,106388
2018-07-06,106388
2018-07-07,106388
2018-07-08,106388
2018-07-09,106388
2018-07-10,106388
2018-07-11,106388
2018-07-12,106388
2018-07-13,106388
2018-07-14,106388
2018-07-15,106388
2018-07-16,106388
2018-07-17,106388
2018-07-18,106388
2018-07-19,106388
2018-07-20,106388
2018-07-21,106388
2018-07-22,106388
2018-07-23,106388
2018-07-24,106388
2018-07-25,106388
2018-07-26,106388
2018-07-27,106388
2018-07-28,106388
2018-07-29,106388
2018-07-30,106388
2018-07-31,106388
2018-08-01,106388
2018-08-02,106388
2018-08-03,106388
2018-08-04,106388
2018-08-05,106388
2018-08-06,106388
2018-08-07,106388
2018-08-08,106388
2018-08-09,106388
2018-08-10,106388
2018-08-11,106388
2018-08-12,106388
2018-08-14,106388
2018-08-16,106388
2018-08-17,106388
2018-08-18,106388
2018-08-19,106388
2018-08-20,106388
2018-08-21,106388
2018-08-22,106388
2018-08-23,106388
2018-08-24,106388
2018-08-25,106388
2018-08-26,106388
2018-08-27,106388
2018-08-28,106388
2018-08-29,106388
2018-08-30,106388
2018-08-31,106388
2018-09-01,106388
2018-09-02,106388
2018-09-03,106388
2018-09-04,106388
2018-09-05,106388
2018-09-06,106388
2018-09-07,106388
2018-09-08,106388
2018-09-09,106388
2018-09-10,106388
2018-09-11,106388
2018-09-12,106388
2018-09-13,106388
2018-09-14,106388
2018-09-15,106388
2018-09-16,106388
2018-09-17,105647
2018-09-18,105647
2018-09-19,105647
2018-09-20,105647
2018-09-21,105647
2018-09-22,105647
2018-09-23,105647
2018-09-24,105647
2018-09-25,105647
2018-09-26,105647
2018-09-27,105647
2018-09-28,105647
2018-09-29,105647
2018-09-30,105647
2018-10-02,105647
2018-10-03,105647
2018-10-04,105647
2018-10-05,105647
2018-10-06,105647
2018-10-07,105647
2018-10-08,105647
2018-10-09,105647
2018-10-10,105647
2018-10-11,105647
2018-10-12,105647
2018-10-13,105647
2018-10-14,105647
2018-10-15,105647
2018-10-16,105647
2018-10-17,105647
2018-10-18,105647
2018-10-19,105647
2018-10-20,105647
2018-10-21,105647
2018-10-22,105647
2018-10-23,105647
2018-10-24,105647
2018-10-25,105647
2018-10-26,105647
2018-10-27,105647
2018-10-28,105647
2018-10-29,105647
2018-10-30,105647
2018-10-31,105647
2018-11-01,105647
2018-11-03,105647
2018-11-04,105647
2018-11-05,105647
2018-11-06,105647
2018-11-07,105647
2018-11-08,105647
2018-11-09,105647
2018-11-10,105647
2018-11-11,105647
2018-11-12,105647
2018-11-13,105647
2018-11-14,105647
2018-11-15,105647
2018-11-16,105647
2018-11-17,105647
2018-11-18,105647
2018-11-19,105647
2018-11-20,105647
2018-11-21,107349
2018-11-22,107349
2018-11-23,107349
2018-11-24,107349
2018-11-25,107349
2018-11-26,107349
2018-11-27,107349
2018-11-28,107349
2018-11-29,107349
2018-12-01,107349
2018-12-02,107349
2018-12-03,107349
2018-12-04,107349
2018-12-05,107349
2018-12-07,107349
2018-12-09,107349
2018-12-10,107349
2018-12-11,107349
2018-12-12,107349
2018-12-13,107349
2018-12-14,107349
2018-12-15,107349
2018-12-16,107349
2018-12-17,107349
2018-12-18,107349
2018-12-19,107349
2018-12-20,107349
2018-12-21,107349
2018-12-22,107349
2018-12-23,107349
2018-12-24,107349
2018-12-25,107349
2018-12-26,107349
2018-12-27,107349
2018-12-28,107349
2018-12-29,107349
2018-12-30,107349
2018-12-31,107349
2019-01-01,107349
2019-01-02,107349
2019-01-03,107349
2019-01-04,107349
2019-01-05,107349
2019-01-06,107349
2019-01-08,107349
2019-01-10,107349
2019-01-11,107349
2019-01-12,107349
2019-01-13,107349
2019-01-14,107349
2019-01-15,107349
2019-01-16,107349
2019-01-17,107349
2019-01-18,107349
2019-01-19,107349
2019-01-20,107349
2019-01-21,107349
2019-01-23,105206
2019-01-24,105206
2019-01-25,105206
2019-01-26,105206
2019-01-27,105206
2019-01-28,105206
2019-01-29,105206
2019-01-30,105206
2019-01-31,105206
2019-02-01,105206
2019-02-02,105206
2019-02-03,105206
2019-02-04,105206
2019-02-05,105206
2019-02-06,105206
2019-02-07,105206
2019-02-08,105206
2019-02-09,105206
2019-02-10,105206
2019-02-11,105206
2019-02-12,105206
2019-02-13,105206
2019-02-14,105206
2019-02-15,105206
2019-02-16,105206
2019-02-17,105206
2019-02-18,105206
2019-02-19,105206
2019-02-20,105206
2019-02-21,105206
2019-02-22,105206
2019-02-23,105206
2019-02-24,105206
2019-02-25,105206
2019-02-26,105206
2019-02-27,105206
2019-02-28,105206
2019-03-01,105206
2019-03-02,105206
2019-03-03,105206
2019-03-04,105206
2019-03-05,105206
2019-03-06,105206
2019-03-07,105206
2019-03-08,105206
2019-03-09,105206
2019-03-10,105206
2019-03-11,105206
2019-03-12,105206
2019-03-13,105206
2019-03-14,105206
2019-03-15,105206
2019-03-16,105206
2019-03-17,105206
2019-03-18,105206
2019-03-19,105206
2019-03-20,105206
2019-03-21,105206
2019-03-22,105206
2019-03-23,105206
2019-03-24,105206
2019-03-25,105206
2019-03-26,105206
2019-03-27,105206
2019-03-28,105206
2019-03-29,105206
2019-03-30,105206
2019-03-31,105206
