date_obj,Barrel price
2017-07-04,204
2017-07-05,204
2017-07-06,204
2017-07-07,204
2017-07-08,197
2017-07-09,197
2017-07-13,203
2017-07-14,195
2017-07-15,195
2017-07-16,195
2017-07-17,188
2017-07-18,188
2017-07-19,188
2017-07-20,183
2017-07-21,183
2017-07-22,180
2017-07-23,180
2017-07-24,180
2017-07-25,183
2017-07-26,183
2017-07-27,178
2017-07-28,178
2017-07-29,178
2017-07-30,174
2017-07-31,174
2017-08-01,174
2017-08-02,169
2017-08-03,169
2017-08-04,169
2017-08-05,163
2017-08-06,163
2017-08-07,163
2017-08-08,158
2017-08-09,158
2017-08-10,158
2017-08-11,158
2017-08-12,158
2017-08-13,158
2017-08-14,163
2017-08-15,163
2017-08-16,163
2017-08-17,170
2017-08-18,170
2017-08-19,170
2017-08-20,175
2017-08-21,175
2017-08-22,183
2017-08-23,183
2017-08-24,183
2017-08-25,183
2017-08-26,191
2017-08-27,191
2017-08-28,191
2017-08-29,196
2017-08-30,196
2017-08-31,203
2017-09-01,203
2017-09-02,214
2017-09-03,214
2017-09-04,214
2017-09-05,217
2017-09-06,217
2017-09-07,217
2017-09-08,211
2017-09-09,211
2017-09-10,203
2017-09-11,203
2017-09-12,203
2017-09-13,199
2017-09-14,199
2017-09-15,199
2017-09-16,193
2017-09-17,193
2017-09-18,188
2017-09-19,188
2017-09-20,188
2017-09-22,181
2017-09-23,181
2017-09-24,174
2017-09-25,174
2017-09-26,174
2017-09-27,168
2017-09-28,168
2017-09-29,168
2017-09-30,166
2017-10-01,166
2017-10-02,166
2017-10-03,166
2017-10-04,164
2017-10-05,164
2017-10-06,164
2017-10-07,164
2017-10-08,160
2017-10-09,160
2017-10-10,160
2017-10-11,154
2017-10-12,154
2017-10-13,154
2017-10-14,150
2017-10-15,150
2017-10-16,150
2017-10-17,147
2017-10-18,147
2017-10-19,147
2017-10-20,143
2017-10-21,143
2017-10-22,141
2017-10-23,141
2017-10-24,141
2017-10-25,136
2017-10-26,136
2017-10-27,136
2017-10-28,136
2017-10-29,134
2017-10-30,134
2017-10-31,134
2017-11-01,131
2017-11-02,131
2017-11-03,131
2017-11-04,128
2017-11-05,128
2017-11-06,128
2017-11-07,128
2017-11-08,123
2017-11-09,123
2017-11-10,123
2017-11-11,120
2017-11-12,120
2017-11-13,120
2017-11-14,120
2017-11-15,117
2017-11-16,117
2017-11-17,117
2017-11-18,113
2017-11-19,113
2017-11-20,113
2017-11-21,111
2017-11-22,111
2017-11-23,111
2017-11-24,111
2017-11-25,110
2017-11-26,110
2017-11-27,110
2017-11-28,110
2017-11-29,110
2017-11-30,110
2017-12-01,110
2017-12-02,109
2017-12-03,109
2017-12-04,109
2017-12-05,108
2017-12-06,108
2017-12-07,108
2017-12-08,108
2017-12-09,108
2017-12-10,108
2017-12-11,108
2017-12-12,109
2017-12-13,109
2017-12-14,109
2017-12-15,110
2017-12-16,110
2017-12-17,110
2017-12-18,110
2017-12-19,110
2017-12-20,110
2017-12-21,110
2017-12-22,110
2017-12-23,110
2017-12-24,110
2017-12-25,110
2017-12-26,110
2017-12-27,110
2017-12-28,111
2017-12-29,111
2017-12-30,110
2017-12-31,110
2018-01-01,110
2018-01-02,111
2018-01-03,111
2018-01-04,111
2018-01-05,114
2018-01-06,114
2018-01-07,115
2018-01-08,115
2018-01-09,116
2018-01-10,116
2018-01-11,117
2018-01-12,117
2018-01-13,118
2018-01-14,118
2018-01-15,118
2018-01-16,122
2018-01-17,122
2018-01-18,129
2018-01-19,129
2018-01-20,135
2018-01-21,135
2018-01-22,135
2018-01-23,137
2018-01-24,137
2018-01-25,137
2018-01-26,139
2018-01-27,139
2018-01-28,142
2018-01-29,142
2018-01-30,142
2018-01-31,143
2018-02-01,143
2018-02-02,143
2018-02-03,144
2018-02-04,144
2018-02-05,144
2018-02-06,145
2018-02-07,145
2018-02-08,145
2018-02-09,145
2018-02-10,145
2018-02-11,145
2018-02-12,146
2018-02-13,146
2018-02-14,146
2018-02-15,146
2018-02-16,146
2018-02-17,146
2018-02-18,146
2018-02-19,146
2018-02-20,146
2018-02-21,146
2018-02-22,146
2018-02-23,148
2018-02-24,148
2018-02-25,153
2018-02-26,153
2018-02-27,153
2018-02-28,153
2018-03-01,153
2018-03-02,155
2018-03-03,155
2018-03-04,155
2018-03-05,153
2018-03-06,153
2018-03-07,153
2018-03-08,154
2018-03-09,154
2018-03-10,154
2018-03-11,152
2018-03-12,152
2018-03-13,152
2018-03-14,148
2018-03-15,148
2018-03-16,148
2018-03-17,152
2018-03-18,152
2018-03-20,160
2018-03-21,160
2018-03-22,160
2018-03-23,167
2018-03-24,167
2018-03-25,174
2018-03-26,174
2018-03-27,181
2018-03-28,181
2018-03-29,186
2018-03-30,186
2018-03-31,186
2018-04-01,195
2018-04-02,195
2018-04-03,200
2018-04-04,200
2018-04-05,200
2018-04-06,209
2018-04-07,209
2018-04-08,209
2018-04-09,220
2018-04-10,220
2018-04-11,220
2018-04-12,228
2018-04-13,228
2018-04-14,228
2018-04-15,239
2018-04-16,239
2018-04-17,239
2018-04-18,251
2018-04-19,251
2018-04-20,264
2018-04-21,264
2018-04-22,264
2018-04-23,276
2018-04-24,276
2018-04-25,276
2018-04-26,281
2018-04-27,281
2018-04-28,281
2018-04-29,296
2018-04-30,296
2018-05-01,296
2018-05-02,310
2018-05-03,310
2018-05-04,310
2018-05-05,318
2018-05-06,318
2018-05-07,318
2018-05-08,318
2018-05-09,318
2018-05-10,318
2018-05-11,318
2018-05-12,318
2018-05-13,318
2018-05-14,321
2018-05-15,321
2018-05-16,321
2018-05-17,314
2018-05-18,314
2018-05-19,308
2018-05-20,308
2018-05-21,306
2018-05-22,306
2018-05-23,306
2018-05-24,306
2018-05-25,306
2018-05-26,305
2018-05-27,305
2018-05-28,305
2018-05-29,305
2018-05-30,308
2018-05-31,308
2018-06-01,308
2018-06-02,305
2018-06-03,305
2018-06-04,305
2018-06-05,305
2018-06-06,305
2018-06-07,305
2018-06-08,293
2018-06-09,293
2018-06-10,286
2018-06-11,286
2018-06-12,286
2018-06-13,281
2018-06-14,281
2018-06-15,281
2018-06-16,269
2018-06-17,269
2018-06-18,259
2018-06-19,259
2018-06-20,259
2018-06-21,248
2018-06-22,248
2018-06-23,237
2018-06-24,237
2018-06-25,226
2018-06-26,226
2018-06-27,216
2018-06-28,216
2018-06-29,214
2018-06-30,214
2018-07-01,214
2018-07-02,209
2018-07-03,209
2018-07-04,209
2018-07-05,209
2018-07-06,202
2018-07-07,202
2018-07-08,202
2018-07-09,198
2018-07-10,198
2018-07-11,193
2018-07-12,193
2018-07-13,186
2018-07-14,186
2018-07-15,182
2018-07-16,182
2018-07-17,177
2018-07-18,177
2018-07-19,177
2018-07-20,173
2018-07-21,173
2018-07-22,170
2018-07-23,170
2018-07-24,168
2018-07-25,168
2018-07-26,168
2018-07-27,170
2018-07-28,170
2018-07-29,170
2018-07-30,171
2018-07-31,174
2018-08-01,174
2018-08-02,168
2018-08-03,168
2018-08-04,163
2018-08-05,163
2018-08-06,162
2018-08-07,162
2018-08-08,163
2018-08-09,163
2018-08-10,163
2018-08-11,164
2018-08-12,164
2018-08-14,165
2018-08-16,169
2018-08-17,172
2018-08-18,172
2018-08-19,172
2018-08-20,174
2018-08-21,174
2018-08-22,173
2018-08-23,173
2018-08-24,170
2018-08-25,170
2018-08-26,170
2018-08-27,178
2018-08-28,186
2018-08-29,186
2018-08-30,186
2018-08-31,196
2018-09-01,196
2018-09-02,203
2018-09-03,203
2018-09-04,207
2018-09-05,207
2018-09-06,207
2018-09-07,202
2018-09-08,202
2018-09-09,202
2018-09-10,201
2018-09-11,201
2018-09-12,201
2018-09-13,201
2018-09-14,201
2018-09-15,202
2018-09-16,202
2018-09-17,202
2018-09-18,202
2018-09-19,202
2018-09-20,202
2018-09-21,205
2018-09-22,205
2018-09-23,204
2018-09-24,204
2018-09-25,204
2018-09-26,207
2018-09-27,207
2018-09-28,207
2018-09-29,208
2018-09-30,208
2018-10-01,210
2018-10-02,210
2018-10-03,214
2018-10-04,214
2018-10-05,214
2018-10-06,211
2018-10-07,211
2018-10-08,213
2018-10-09,213
2018-10-10,214
2018-10-11,214
2018-10-12,217
2018-10-13,217
2018-10-14,217
2018-10-15,217
2018-10-16,217
2018-10-17,219
2018-10-18,219
2018-10-19,219
2018-10-20,218
2018-10-21,218
2018-10-22,213
2018-10-23,213
2018-10-24,213
2018-10-25,213
2018-10-26,213
2018-10-27,213
2018-10-28,213
2018-10-29,213
2018-10-30,213
2018-10-31,213
2018-11-01,209
2018-11-03,211
2018-11-04,211
2018-11-05,215
2018-11-06,215
2018-11-07,217
2018-11-08,217
2018-11-09,218
2018-11-10,218
2018-11-11,216
2018-11-12,216
2018-11-13,215
2018-11-14,215
2018-11-15,212
2018-11-16,212
2018-11-17,212
2018-11-18,212
2018-11-19,212
2018-11-20,219
2018-11-21,219
2018-11-22,217
2018-11-23,217
2018-11-24,213
2018-11-25,214
2018-11-26,214
2018-11-27,214
2018-11-28,214
2018-11-29,215
2018-12-01,216
2018-12-02,216
2018-12-03,215
2018-12-04,215
2018-12-05,217
2018-12-07,218
2018-12-09,217
2018-12-10,216
2018-12-11,216
2018-12-12,214
2018-12-13,214
2018-12-14,213
2018-12-15,213
2018-12-16,214
2018-12-17,214
2018-12-18,213
2018-12-19,213
2018-12-20,210
2018-12-21,210
2018-12-22,212
2018-12-23,209
2018-12-24,209
2018-12-25,208
2018-12-26,208
2018-12-27,206
2018-12-28,206
2018-12-29,209
2018-12-30,209
2018-12-31,214
2019-01-01,214
2019-01-02,209
2019-01-03,209
2019-01-04,213
2019-01-05,212
2019-01-06,212
2019-01-08,209
2019-01-10,215
2019-01-11,215
2019-01-12,218
2019-01-13,218
2019-01-14,226
2019-01-15,232
2019-01-16,232
2019-01-17,236
2019-01-18,236
2019-01-19,240
2019-01-20,234
2019-01-21,234
2019-01-22,227
2019-01-23,227
2019-01-24,226
2019-01-25,225
2019-01-26,225
2019-01-27,219
2019-01-28,219
2019-01-29,221
2019-01-30,222
2019-01-31,222
2019-02-01,221
2019-02-02,221
2019-02-03,221
2019-02-04,221
2019-02-05,219
2019-02-06,219
2019-02-07,220
2019-02-08,220
2019-02-09,221
2019-02-10,221
2019-02-11,223
2019-02-12,223
2019-02-13,221
2019-02-14,221
2019-02-15,222
2019-02-16,211
2019-02-17,203
2019-02-18,203
2019-02-19,212
2019-02-20,212
2019-02-21,206
2019-02-22,206
2019-02-23,204
2019-02-24,202
2019-02-25,210
2019-02-26,210
2019-02-27,211
2019-02-28,211
2019-03-01,204
2019-03-02,195
2019-03-03,187
2019-03-04,178
2019-03-05,178
2019-03-06,170
2019-03-07,170
2019-03-08,164
2019-03-09,156
2019-03-10,151
2019-03-11,151
2019-03-12,145
2019-03-13,145
2019-03-14,139
2019-03-15,139
2019-03-16,137
2019-03-17,140
2019-03-18,140
2019-03-19,140
2019-03-20,145
2019-03-21,153
2019-03-22,153
2019-03-23,158
2019-03-24,152
2019-03-25,152
2019-03-26,146
2019-03-27,146
2019-03-28,141
2019-03-29,137
2019-03-30,137
2019-03-31,132
2019-04-01,132
2019-04-02,127
2019-04-03,122
2019-04-04,122
2019-04-05,119
2019-04-06,119
2019-04-07,117
2019-04-08,117
2019-04-09,112
2019-04-10,112
2019-04-11,109
2019-04-12,105
2019-04-13,101
2019-04-14,98
2019-04-15,98
2019-04-16,99
2019-04-17,99
2019-04-18,97
2019-04-19,97
2019-04-20,95
2019-04-21,95
2019-04-22,93
2019-04-23,93
2019-04-24,93
2019-04-25,91
2019-04-26,88
2019-04-27,88
2019-04-28,84
2019-04-29,84
2019-04-30,83
2019-05-01,83
2019-05-02,80
2019-05-03,78
2019-05-04,75
2019-05-05,75
2019-05-06,72
2019-05-07,72
2019-05-08,69
2019-05-09,69
2019-05-10,68
2019-05-11,68
2019-05-12,67
2019-05-13,64
2019-05-14,61
2019-05-15,61
2019-05-16,58
2019-05-17,58
2019-05-18,56
2019-05-19,56
2019-05-20,55
2019-05-21,55
2019-05-22,55
2019-05-23,55
2019-05-24,55
2019-05-25,52
2019-05-26,52
2019-05-27,52
2019-05-28,52
2019-05-29,49
2019-05-30,49
2019-05-31,48
2019-06-01,48
2019-06-02,46
2019-06-03,46
2019-06-04,45
2019-06-05,45
2019-06-06,43
2019-06-07,43
2019-06-08,42
2019-06-09,42
2019-06-10,40
2019-06-11,40
2019-06-12,39
2019-06-13,39
2019-06-14,39
2019-06-15,39
2019-06-16,38
2019-06-17,38
2019-06-18,38
2019-06-19,38
2019-06-20,39
2019-06-21,39
2019-06-22,40
2019-06-23,40
2019-06-24,40
2019-06-25,40
2019-06-26,40
2019-06-27,40
2019-06-28,41
2019-06-29,41
2019-06-30,41
2019-07-01,41
2019-07-02,42
2019-07-03,42
2019-07-04,42
2019-07-05,42
2019-07-06,39
2019-07-07,39
2019-07-08,39
2019-07-09,39
2019-07-10,39
2019-07-11,39
2019-07-12,40
2019-07-13,40
2019-07-14,40
2019-07-15,40
2019-07-16,40
2019-07-17,41
2019-07-18,41
2019-07-19,43
2019-07-20,43
2019-07-21,46
2019-07-22,49
2019-07-23,52
2019-07-24,55
2019-07-25,58
2019-07-26,58
2019-07-27,61
2019-07-28,65
2019-07-29,69
2019-07-30,73
2019-07-31,77
2019-08-01,77
2019-08-02,81
2019-08-03,86
2019-08-04,86
2019-08-05,91
2019-08-06,91
2019-08-07,96
2019-08-08,96
2019-08-09,100
2019-08-10,103
2019-08-11,103
2019-08-12,109
2019-08-13,109
2019-08-14,115
2019-08-15,115
2019-08-16,121
2019-08-17,121
2019-08-18,128
2019-08-19,128
2019-08-20,135
2019-08-21,135
2019-08-22,142
2019-08-23,142
2019-08-24,150
2019-08-24,150
