date_obj,Pegasian%20crystal price
2015-12-15,1871555
2015-12-16,1780200
2015-12-17,1780200
2015-12-18,1780200
2015-12-19,1780200
2015-12-20,1692566
2015-12-21,1692566
2015-12-22,1692566
2015-12-23,1692566
2015-12-24,1610733
2015-12-25,1610733
2015-12-26,1610733
2015-12-27,1531340
2015-12-28,1531340
2015-12-29,1456751
2015-12-30,1385217
2015-12-31,1385217
2016-01-01,1385217
2016-01-02,1316414
2016-01-03,1316414
2016-01-04,1316414
2016-01-05,1250593
2016-01-06,1250593
2016-01-07,1250593
2016-01-08,1188844
2016-01-09,1188844
2016-01-10,1188844
2016-01-11,1130327
2016-01-12,1130327
2016-01-13,1130327
2016-01-14,1074972
2016-01-15,1074972
2016-01-16,1074972
2016-01-17,1074972
2016-01-18,1022108
2016-01-19,1022108
2016-01-20,1022108
2016-01-21,1022108
2016-01-22,972229
2016-01-23,972229
2016-01-24,925427
2016-01-25,925427
2016-01-26,880288
2016-01-27,880288
2016-01-28,880288
2016-01-29,836273
2016-01-30,836273
2016-01-31,795113
2016-02-01,795113
2016-02-02,756145
2016-02-03,756145
2016-02-04,756145
2016-02-05,718958
2016-02-06,718958
2016-02-07,718958
2016-02-08,684557
2016-02-09,684557
2016-02-10,684557
2016-02-11,651448
2016-02-12,651448
2016-02-13,619536
2016-02-14,619536
2016-02-15,619536
2016-02-16,619536
2016-02-17,589049
2016-02-18,589049
2016-02-19,589049
2016-02-20,589049
2016-02-21,559990
2016-02-22,559990
2016-02-23,559990
2016-02-24,559990
2016-02-25,532319
2016-02-26,532319
2016-02-27,532319
2016-02-28,506058
2016-02-29,506058
2016-03-01,506058
2016-03-02,506058
2016-03-03,481110
2016-03-04,481110
2016-03-05,481110
2016-03-06,457337
2016-03-07,457337
2016-03-08,457337
2016-03-09,457337
2016-03-10,435267
2016-03-11,435267
2016-03-12,435267
2016-03-13,435267
2016-03-14,413938
2016-03-15,413938
2016-03-16,413938
2016-03-17,413938
2016-03-18,394366
2016-03-19,394366
2016-03-20,394366
2016-03-21,394366
2016-03-22,375599
2016-03-23,375599
2016-03-24,375599
2016-03-25,375599
2016-03-26,357555
2016-03-27,357555
2016-03-28,357555
2016-03-29,340422
2016-03-30,340422
2016-03-31,340422
2016-04-01,340422
2016-04-02,323671
2016-04-03,323671
2016-04-04,323671
2016-04-05,323671
2016-04-06,307810
2016-04-07,307810
2016-04-08,307810
2016-04-09,293779
2016-04-10,293779
2016-04-11,293779
2016-04-12,293779
2016-04-13,279504
2016-04-14,279504
2016-04-15,279504
2016-04-16,279504
2016-04-17,266082
2016-04-18,266082
2016-04-19,266082
2016-04-20,266082
2016-04-21,252777
2016-04-22,252777
2016-04-23,252777
2016-04-24,252777
2016-04-25,240856
2016-04-26,240856
2016-04-27,240856
2016-04-28,240856
2016-04-29,232913
2016-04-30,232913
2016-05-01,232913
2016-05-02,232913
2016-05-03,221821
2016-05-04,221821
2016-05-05,221821
2016-05-06,221821
2016-05-07,212951
2016-05-08,212951
2016-05-09,212951
2016-05-10,212951
2016-05-11,203188
2016-05-12,203188
2016-05-13,203188
2016-05-14,203188
2016-05-15,193028
2016-05-16,193028
2016-05-17,193028
2016-05-18,193028
2016-05-19,183376
2016-05-22,183376
2016-05-23,174257
2016-05-24,174257
2016-05-25,174257
2016-05-26,174257
2016-05-27,165544
2016-05-28,165544
2016-05-29,165544
2016-05-30,165544
2016-05-31,157835
2016-06-01,157835
2016-06-02,157835
2016-06-03,157835
2016-06-04,149943
2016-06-05,149943
2016-06-06,149943
2016-06-07,149943
2016-06-08,142445
2016-06-09,142445
2016-06-10,142445
2016-06-11,139026
2016-06-12,139026
2016-06-13,139026
2016-06-14,139026
2016-06-15,132495
2016-06-16,132495
2016-06-17,132495
2016-06-18,132495
2016-06-19,129111
2016-06-20,129111
2016-06-21,129111
2016-06-22,129111
2016-06-23,129111
2016-06-24,128185
2016-06-25,128185
2016-06-26,128185
2016-06-27,128185
2016-06-28,134006
2016-06-29,134006
2016-06-30,134006
2016-07-01,134006
2016-07-02,134006
2016-07-03,140136
2016-07-04,140136
2016-07-05,140136
2016-07-06,140136
2016-07-07,147143
2016-07-08,147143
2016-07-09,154080
2016-07-10,154080
2016-07-11,161489
2016-07-12,161489
2016-07-13,161489
2016-07-14,169298
2016-07-15,169298
2016-07-16,169298
2016-07-17,177763
2016-07-18,177763
2016-07-23,186397
2016-07-24,195593
2016-07-25,195593
2016-07-26,195593
2016-07-27,195593
2016-07-28,195593
2016-07-29,204967
2016-07-30,204967
2016-07-31,204967
2016-08-01,204967
2016-08-02,204967
2016-08-03,214870
2016-08-04,214870
2016-08-05,214870
2016-08-06,214870
2016-08-07,214870
2016-08-08,214870
2016-08-09,207390
2016-08-10,207390
2016-08-11,207390
2016-08-12,207390
2016-08-13,207390
2016-08-14,199231
2016-08-15,199231
2016-08-16,199231
2016-08-17,199231
2016-08-18,199231
2016-08-19,199231
2016-08-20,190473
2016-08-21,190473
2016-08-22,190473
2016-08-23,190473
2016-08-24,190473
2016-08-25,181461
2016-08-26,181461
2016-08-28,181461
2016-08-31,173587
2016-09-01,173587
2016-09-02,173587
2016-09-03,173587
2016-09-04,173587
2016-09-05,173587
2016-09-06,165555
2016-09-07,165555
2016-09-08,165555
2016-09-09,165555
2016-09-10,165555
2016-09-11,165555
2016-09-12,165555
2016-09-13,158280
2016-09-14,158280
2016-09-15,158280
2016-09-16,158280
2016-09-17,158280
2016-09-18,158280
2016-09-19,150366
2016-09-20,150366
2016-09-21,150366
2016-09-22,150366
2016-09-23,150366
2016-09-24,150366
2016-09-25,143089
2016-09-26,143089
2016-09-27,143089
2016-09-28,143089
2016-09-29,143089
2016-09-30,143089
2016-10-01,135934
2016-10-02,135934
2016-10-03,135934
2016-10-04,135934
2016-10-05,135934
2016-10-06,135934
2016-10-07,129352
2016-10-08,129352
2016-10-09,129352
2016-10-10,129352
2016-10-11,129352
2016-10-12,123026
2016-10-13,123026
2016-10-14,123026
2016-10-15,123026
2016-10-16,123026
2016-10-17,117119
2016-10-18,117119
2016-10-19,117119
2016-10-20,117119
2016-10-21,117145
2016-10-22,117145
2016-10-23,117145
2016-10-24,117145
2016-10-25,117145
2016-10-26,122622
2016-10-27,122622
2016-10-28,122622
2016-10-29,122622
2016-10-30,122622
2016-10-31,128437
2016-11-01,128437
2016-11-02,128437
2016-11-03,128437
2016-11-04,128437
2016-11-05,129694
2016-11-06,129694
2016-11-07,129694
2016-11-08,129694
2016-11-09,135769
2016-11-10,135769
2016-11-11,135769
2016-11-12,142182
2016-11-13,142182
2016-11-14,142182
2016-12-07,178152
2016-12-08,178152
2016-12-09,184101
2016-12-10,184101
2016-12-11,184101
2016-12-12,184101
2016-12-13,184101
2016-12-14,183706
2016-12-15,183706
2016-12-16,183706
2016-12-17,183706
2016-12-18,183706
2016-12-19,187120
2016-12-20,187120
2016-12-21,187120
2016-12-22,187120
2016-12-23,189687
2016-12-24,189687
2016-12-25,189687
2016-12-26,189687
2016-12-27,181744
2016-12-28,181744
2016-12-29,181744
2016-12-30,181744
2016-12-31,174440
2017-01-01,174440
2017-01-02,174440
2017-01-03,174440
2017-01-04,168478
2017-01-05,168478
2017-01-06,168478
2017-01-07,174681
2017-01-08,174681
2017-01-09,174681
2017-01-10,169854
2017-01-11,169854
2017-01-12,169854
2017-01-13,169854
2017-01-14,161425
2017-01-15,161425
2017-01-16,161425
2017-01-17,153710
2017-01-18,153710
2017-01-19,153710
2017-01-20,153710
2017-01-21,146199
2017-01-22,146199
2017-01-27,139744
2017-01-28,139744
2017-01-29,133061
2017-01-30,133061
2017-01-31,133061
2017-02-01,133061
2017-02-02,131457
2017-02-03,131457
2017-02-04,131457
2017-02-05,131457
2017-02-06,135007
2017-02-07,135007
2017-02-08,135007
2017-02-09,135007
2017-02-10,135872
2017-02-11,135872
2017-02-12,135872
2017-02-13,135872
2017-02-14,139110
2017-02-15,139110
2017-02-16,139110
2017-02-18,139110
2017-02-19,140855
2017-02-20,140855
2017-02-21,140855
2017-02-22,140855
2017-02-23,140855
2017-02-24,140855
2017-02-25,144782
2017-02-26,144782
2017-02-27,144782
2017-02-28,151178
2017-03-01,151178
2017-03-02,151178
2017-03-03,151178
2017-03-04,158305
2017-03-05,158305
2017-03-06,158305
2017-03-07,158305
2017-03-08,163551
2017-03-09,163551
2017-03-10,163551
2017-03-11,163551
2017-03-12,164886
2017-03-13,164886
2017-03-14,164886
2017-03-15,164886
2017-03-16,159423
2017-03-17,159423
2017-03-18,159423
2017-03-19,159423
2017-03-20,154917
2017-03-21,154917
2017-03-22,154917
2017-03-23,154917
2017-03-24,160624
2017-03-25,160624
2017-03-26,160624
2017-03-27,160624
2017-03-28,160624
2017-03-29,153801
2017-03-30,153801
2017-03-31,153801
2017-04-01,153801
2017-04-02,153801
2017-04-03,146273
2017-04-04,146273
2017-04-12,137425
2017-04-13,137425
2017-04-14,137425
2017-04-15,137425
2017-04-16,138369
2017-04-17,138369
2017-04-18,138369
2017-04-19,136553
2017-04-20,136553
2017-04-21,136553
2017-04-22,136553
2017-04-23,142518
2017-04-24,142518
2017-04-25,142518
2017-04-26,149094
2017-04-27,149094
2017-04-28,149094
2017-04-29,156549
2017-04-30,156549
2017-05-01,156549
2017-05-02,156549
2017-05-03,164270
2017-05-04,164270
2017-05-05,164270
2017-05-06,172056
2017-05-07,172056
2017-05-08,172056
2017-05-09,180659
2017-05-10,180659
2017-05-11,180659
2017-05-12,180659
2017-05-13,182144
2017-05-14,182144
2017-05-15,182144
2017-05-16,182144
2017-05-17,181895
2017-05-18,181895
2017-05-19,181895
2017-05-20,175515
2017-05-21,175515
2017-05-22,175515
2017-05-23,175515
2017-05-24,178343
2017-05-25,178343
2017-05-26,178343
2017-05-27,175805
2017-05-28,175805
2017-05-29,175805
2017-05-30,175805
2017-05-31,169208
2017-06-01,169208
2017-06-02,169208
2017-06-03,169208
2017-06-06,160747
2017-06-07,152709
2017-06-08,152709
2017-06-09,152709
2017-06-10,152709
2017-06-11,145073
2017-06-12,145073
2017-06-13,145073
2017-06-14,138042
2017-06-15,138042
2017-06-16,138042
2017-06-17,138042
2017-06-18,133121
2017-06-19,133121
2017-06-20,133121
2017-06-21,133121
2017-06-22,133121
2017-06-23,133829
2017-06-24,133829
2017-06-25,133829
2017-06-26,133829
2017-06-27,130607
2017-06-28,130607
2017-06-29,130607
2017-06-30,130607
2017-07-01,130607
2017-07-02,127819
2017-07-03,127819
2017-07-04,127819
2017-07-05,127819
2017-07-06,122685
2017-07-07,122685
2017-07-08,122685
2017-07-13,121732
2017-07-14,123398
2017-07-15,123398
2017-07-16,123398
2017-07-17,123398
2017-07-18,120893
2017-07-19,120893
2017-07-20,120893
2017-07-21,115768
2017-07-22,115768
2017-07-23,115768
2017-07-24,115768
2017-07-25,115768
2017-07-26,113602
2017-07-27,113602
2017-07-28,113602
2017-07-29,113602
2017-07-30,115342
2017-07-31,115342
2017-08-01,115342
2017-08-02,115342
2017-08-03,110387
2017-08-04,110387
2017-08-05,110387
2017-08-06,110387
2017-08-09,104973
2017-08-10,104973
2017-08-11,99945
2017-08-12,99945
2017-08-13,99945
2017-08-14,99945
2017-08-15,94965
2017-08-17,94965
2017-08-18,94965
2017-08-19,90765
2017-08-20,90765
2017-08-21,90765
2017-08-22,87207
2017-08-23,87207
2017-08-24,87207
2017-08-25,87207
2017-08-26,86391
2017-08-27,86391
2017-08-28,86391
2017-08-29,86391
2017-08-30,89462
2017-08-31,89462
2017-09-01,89462
2017-09-02,89462
2017-09-03,91799
2017-09-04,91799
2017-09-05,91799
2017-09-06,93416
2017-09-07,93416
2017-09-08,93416
2017-09-09,93416
2017-09-10,92541
2017-09-11,92541
2017-09-12,92541
2017-09-13,95242
2017-09-14,95242
2017-09-15,95242
2017-09-16,95242
2017-09-17,95411
2017-09-19,95411
2017-09-20,95411
2017-09-21,93925
2017-09-22,93925
2017-09-23,93925
2017-09-24,93925
2017-09-25,89649
2017-09-26,89649
2017-09-27,89649
2017-09-28,89649
2017-09-29,85181
2017-09-30,85181
2017-10-01,85181
2017-10-02,85181
2017-10-03,84298
2017-10-04,84298
2017-10-05,84298
2017-10-06,84298
2017-10-07,83236
2017-10-08,83236
2017-10-09,83236
2017-10-10,83236
2017-10-11,81863
2017-10-12,81863
2017-10-13,81863
2017-10-14,81863
2017-10-15,82202
2017-10-16,82202
2017-10-17,82202
2017-10-18,82202
2017-10-19,80433
2017-10-20,80433
2017-10-21,80433
2017-10-22,80433
2017-10-23,81914
2017-10-24,81914
2017-10-25,81914
2017-10-26,81914
2017-10-27,83803
2017-10-28,83803
2017-10-29,83803
2017-10-30,83803
2017-10-31,85194
2017-11-01,85194
2017-11-02,85194
2017-11-03,85194
2017-11-04,86568
2017-11-05,86568
2017-11-06,86568
2017-11-07,86568
2017-11-08,86568
2017-11-09,85476
2017-11-10,85476
2017-11-11,85476
2017-11-12,85476
2017-11-13,86682
2017-11-14,86682
2017-11-15,86682
2017-11-16,86682
2017-11-17,85230
2017-11-18,85230
2017-11-19,85230
2017-11-20,85230
2017-11-21,81870
2017-11-22,81870
2017-11-23,81870
2017-11-24,81870
2017-11-25,80927
2017-11-26,80927
2017-11-27,80927
2017-11-28,80927
2017-11-29,79599
2017-11-30,79599
2017-12-01,79599
2017-12-02,79599
2017-12-03,80963
2017-12-04,80963
2017-12-05,80963
2017-12-06,80963
2017-12-07,78987
2017-12-08,78987
2017-12-09,78987
2017-12-10,78987
2017-12-11,78830
2017-12-12,78830
2017-12-14,78830
2017-12-15,78830
2017-12-16,78011
2017-12-17,78011
2017-12-18,78011
2017-12-19,78011
2017-12-20,77985
2017-12-21,77985
2017-12-22,77985
2017-12-23,81328
2017-12-24,81328
2017-12-25,81328
2017-12-26,84866
2017-12-27,84866
2017-12-28,84866
2017-12-29,89110
2017-12-30,89110
2017-12-31,89110
2018-01-01,91710
2018-01-02,91710
2018-01-03,91710
2018-01-04,89732
2018-01-05,89732
2018-01-06,85245
2018-01-07,85245
2018-01-08,85245
2018-01-09,81182
2018-01-10,81182
2018-01-11,81182
2018-01-12,81516
2018-01-13,81516
2018-01-14,81516
2018-01-15,81140
2018-01-16,81140
2018-01-17,81140
2018-01-18,80970
2018-01-19,80970
2018-01-20,80970
2018-01-21,80970
2018-01-22,83856
2018-01-23,83856
2018-01-24,87137
2018-01-25,87137
2018-01-26,86158
2018-01-27,86158
2018-01-28,83048
2018-01-29,83048
2018-01-31,81392
2018-02-01,82223
2018-02-02,82223
2018-02-03,83978
2018-02-04,83978
2018-02-05,86136
2018-02-06,87745
2018-02-07,88965
2018-02-08,88965
2018-02-09,92277
2018-02-10,92277
2018-02-11,95614
2018-02-12,99470
2018-02-13,99470
2018-02-14,104444
2018-02-15,109430
2018-02-16,109430
2018-02-17,114902
2018-02-18,114902
2018-02-19,120648
2018-02-20,126681
2018-02-21,133016
2018-02-22,133016
2018-02-23,139667
2018-02-24,139667
2018-02-25,146651
2018-02-26,146651
2018-02-27,153916
2018-03-01,158882
2018-03-02,150969
2018-03-03,143853
2018-03-04,143853
2018-03-05,137466
2018-03-06,142276
2018-03-07,149311
2018-03-08,156777
2018-03-09,164616
2018-03-10,172312
2018-03-11,180928
2018-03-12,189600
2018-03-13,189600
2018-03-14,198998
2018-03-15,198998
2018-03-16,208948
2018-03-17,219232
2018-03-18,219232
2018-03-19,228970
2018-03-20,232658
2018-03-21,232658
2018-03-23,237189
2018-03-24,231455
2018-03-26,221912
2018-03-27,225395
2018-03-28,225395
2018-03-29,218920
2018-03-30,218920
2018-03-31,211648
2018-04-01,211648
2018-04-02,213040
2018-04-03,213040
2018-04-04,212456
2018-04-05,212456
2018-04-06,215298
2018-04-08,220501
2018-04-09,220501
2018-04-10,230309
2018-04-11,230309
2018-04-12,236322
2018-04-13,236322
2018-04-14,236322
2018-04-15,229248
2018-04-16,229248
2018-04-17,217785
2018-04-18,217785
2018-04-19,207733
2018-04-20,207733
2018-04-21,197346
2018-04-22,197346
2018-04-23,190526
2018-04-24,190526
2018-04-25,181249
2018-04-26,181249
2018-04-27,172471
2018-04-28,164534
2018-04-29,156381
2018-04-30,156381
2018-05-01,153855
2018-05-02,153855
2018-05-03,147671
2018-05-04,147671
2018-05-05,141660
2018-05-06,141660
2018-05-07,144640
2018-05-08,144640
2018-05-09,150948
2018-05-10,150948
2018-05-11,155016
2018-05-12,155066
2018-05-13,155066
2018-05-14,151039
2018-05-15,151039
2018-05-16,147410
2018-05-17,147410
2018-05-18,148219
2018-05-19,148219
2018-05-20,147449
2018-05-21,147449
2018-05-22,140897
2018-05-23,136366
2018-05-24,136366
2018-05-25,137714
2018-05-26,133306
2018-05-27,133306
2018-05-28,137576
2018-05-29,137576
2018-05-30,139347
2018-05-31,139347
2018-06-01,138979
2018-06-02,140565
2018-06-03,140565
2018-06-04,138772
2018-06-05,138772
2018-06-06,142971
2018-06-07,142971
2018-06-08,137517
2018-06-09,137517
2018-06-10,134197
2018-06-11,134197
2018-06-12,130003
2018-06-13,127026
2018-06-14,127026
2018-06-15,125007
2018-06-16,125007
2018-06-17,120174
2018-06-18,120174
2018-06-19,116000
2018-06-20,116000
2018-06-21,117893
2018-06-22,117893
2018-06-23,112717
2018-06-24,107439
2018-06-25,107439
2018-06-26,102399
2018-06-27,102399
2018-06-28,98065
2018-06-29,97657
2018-06-30,97657
2018-07-01,100570
2018-07-02,100570
2018-07-03,105421
2018-07-04,105421
2018-07-05,110086
2018-07-06,110086
2018-07-07,114860
2018-07-08,114860
2018-07-09,112514
2018-07-10,112514
2018-07-11,116823
2018-07-12,116823
2018-07-13,117992
2018-07-14,118378
2018-07-15,118378
2018-07-16,117278
2018-07-17,120523
2018-07-18,120523
2018-07-19,121686
2018-07-20,121686
2018-07-21,118206
2018-07-22,118206
2018-07-23,114342
2018-07-24,114342
2018-07-25,115922
2018-07-26,115922
2018-07-27,116111
2018-07-28,116111
2018-07-29,116286
2018-07-30,116286
2018-07-31,114008
2018-08-01,114008
2018-08-02,111953
2018-08-03,111953
2018-08-04,112253
2018-08-05,112253
2018-08-06,112983
2018-08-07,112983
2018-08-08,115487
2018-08-09,115487
2018-08-10,119291
2018-08-11,119291
2018-08-12,118455
2018-08-14,116400
2018-08-16,115649
2018-08-17,120898
2018-08-18,120898
2018-08-19,124522
2018-08-20,122833
2018-08-21,122833
2018-08-22,118724
2018-08-23,118724
2018-08-24,123660
2018-08-25,128036
2018-08-26,128036
2018-08-27,127912
2018-08-28,132115
2018-08-29,132115
2018-08-30,132481
2018-08-31,132481
2018-09-01,137283
2018-09-02,137283
2018-09-03,140469
2018-09-04,140469
2018-09-05,143209
2018-09-06,143209
2018-09-07,139259
2018-09-08,139259
2018-09-09,140076
2018-09-10,140076
2018-09-11,141597
2018-09-12,141597
2018-09-13,143392
2018-09-14,143392
2018-09-15,142393
2018-09-16,142393
2018-09-17,142393
2018-09-18,143797
2018-09-19,143797
2018-09-20,144766
2018-09-21,144766
2018-09-22,143142
2018-09-23,143142
2018-09-24,143383
2018-09-25,143383
2018-09-26,140533
2018-09-27,140533
2018-09-28,138079
2018-09-29,138079
2018-09-30,133417
2018-10-02,135109
2018-10-03,136816
2018-10-04,136816
2018-10-05,138834
2018-10-06,139456
2018-10-07,139456
2018-10-08,142815
2018-10-09,148933
2018-10-10,148933
2018-10-11,149358
2018-10-12,149358
2018-10-13,146476
2018-10-14,146476
2018-10-15,144483
2018-10-16,144483
2018-10-17,145292
2018-10-18,145292
2018-10-19,142597
2018-10-20,142597
2018-10-21,139825
2018-10-22,143453
2018-10-23,143453
2018-10-24,148612
2018-10-25,148612
2018-10-26,147627
2018-10-27,147627
2018-10-28,142732
2018-10-29,142732
2018-10-30,142514
2018-10-31,142514
2018-11-01,143109
2018-11-03,141851
2018-11-04,141851
2018-11-05,141956
2018-11-06,141956
2018-11-07,143416
2018-11-08,143416
2018-11-09,140812
2018-11-10,140812
2018-11-11,140456
2018-11-12,142250
2018-11-13,142250
2018-11-15,140501
2018-11-16,135462
2018-11-17,135462
2018-11-18,129626
2018-11-19,129626
2018-11-20,126414
2018-11-21,126414
2018-11-22,120093
2018-11-23,120093
2018-11-24,115442
2018-11-25,117251
2018-11-26,117251
2018-11-27,120709
2018-11-28,120709
2018-11-29,126312
2018-12-01,132468
2018-12-02,130391
2018-12-03,130391
2018-12-04,128712
2018-12-05,126837
2018-12-07,123709
2018-12-09,122589
2018-12-10,126853
2018-12-11,126853
2018-12-12,128008
2018-12-13,131644
2018-12-14,131644
2018-12-15,131501
2018-12-16,127593
2018-12-17,127593
2018-12-18,125702
2018-12-19,125702
2018-12-20,124151
2018-12-21,124790
2018-12-22,124790
2018-12-23,129043
2018-12-24,127580
2018-12-25,127580
2018-12-26,125345
2018-12-27,127911
2018-12-28,127911
2018-12-29,125971
2018-12-30,125971
2018-12-31,122638
2019-01-01,122638
2019-01-02,117910
2019-01-03,117910
2019-01-04,120248
2019-01-05,121937
2019-01-06,123451
2019-01-08,124373
2019-01-10,117928
2019-01-11,117928
2019-01-12,114283
2019-01-13,114283
2019-01-14,118680
2019-01-15,118680
2019-01-16,114868
2019-01-17,114868
2019-01-18,112805
2019-01-19,112805
2019-01-20,111034
2019-01-21,111034
2019-01-22,105482
2019-01-23,106245
2019-01-24,106245
2019-01-25,107314
2019-01-26,107314
2019-01-27,108555
2019-01-29,110420
2019-01-30,110420
2019-01-31,113258
2019-02-01,112551
2019-02-02,112551
2019-02-03,111929
2019-02-04,111929
2019-02-05,108134
2019-02-06,108134
2019-02-07,105649
2019-02-08,105649
2019-02-09,104783
2019-02-10,104783
2019-02-11,104134
2019-02-12,104134
2019-02-13,105274
2019-02-14,105274
2019-02-15,105408
2019-02-16,105408
2019-02-17,106162
2019-02-18,106162
2019-02-19,109455
2019-02-20,109455
2019-02-21,112450
2019-02-22,112450
2019-02-23,117599
2019-02-24,117599
2019-02-25,122460
2019-02-26,122460
2019-02-27,125088
2019-02-28,125088
2019-03-01,123564
2019-03-02,123564
2019-03-03,124381
2019-03-04,127202
2019-03-05,127202
2019-03-06,131233
2019-03-07,131233
2019-03-08,129013
