date_obj,Mummy's%20body price
2016-12-25,9769085
2016-12-26,9769085
2016-12-27,9769085
2016-12-28,9769085
2016-12-29,9769085
2016-12-30,9769085
2016-12-31,9769085
2017-01-01,9769085
2017-01-02,9280630
2017-01-03,9280630
2017-01-04,9280630
2017-01-05,9280630
2017-01-06,9280630
2017-01-07,9280630
2017-01-08,9280630
2017-01-09,9280630
2017-01-10,9280630
2017-01-11,9280630
2017-01-12,9280630
2017-01-13,9280630
2017-01-14,9280630
2017-01-15,9280630
2017-01-16,9280630
2017-01-17,9280630
2017-01-18,9280630
2017-01-19,9280630
2017-01-20,9280630
2017-01-21,9280630
2017-01-22,9280630
2017-01-27,9280630
2017-01-28,9280630
2017-01-29,9280630
2017-01-30,9280630
2017-01-31,9280630
2017-02-01,9280630
2017-02-02,9280630
2017-02-03,9280630
2017-02-04,9280630
2017-02-05,9280630
2017-02-06,9280630
2017-02-07,9280630
2017-02-08,9280630
2017-02-09,9280630
2017-02-10,9280630
2017-02-11,9280630
2017-02-12,9280630
2017-02-13,8818953
2017-02-14,8818953
2017-02-15,8818953
2017-02-16,8818953
2017-02-18,8818953
2017-02-19,8818953
2017-02-20,8818953
2017-02-21,8818953
2017-02-22,8818953
2017-02-23,8818953
2017-02-24,8818953
2017-02-25,8818953
2017-02-26,8818953
2017-02-27,8818953
2017-02-28,8818953
2017-03-01,8818953
2017-03-02,8818953
2017-03-03,8818953
2017-03-04,8818953
2017-03-05,8818953
2017-03-06,8818953
2017-03-07,8818953
2017-03-08,8818953
2017-03-09,8818953
2017-03-10,8818953
2017-03-11,8818953
2017-03-12,8818953
2017-03-13,8818953
2017-03-14,8818953
2017-03-15,8818953
2017-03-16,8818953
2017-03-17,8818953
2017-03-18,8818953
2017-03-19,8818953
2017-03-20,8818953
2017-03-21,8818953
2017-03-22,8818953
2017-03-23,8818953
2017-03-24,8818953
2017-03-25,8818953
2017-03-26,8818953
2017-03-27,8818953
2017-03-28,8818953
2017-03-29,8818953
2017-03-30,8818953
2017-03-31,8818953
2017-04-01,8378005
2017-04-02,8378005
2017-04-03,8378005
2017-04-04,8378005
2017-04-12,1699870
2017-04-13,1699870
2017-04-14,1699870
2017-04-15,1699870
2017-04-16,1699870
2017-04-17,1699870
2017-04-18,1699870
2017-04-19,1699870
2017-04-20,1699870
2017-04-21,1699870
2017-04-22,1699870
2017-04-23,1699870
2017-04-24,1699870
2017-04-25,1699870
2017-04-26,1699870
2017-04-27,1699870
2017-04-28,1699870
2017-04-29,1699870
2017-04-30,1699870
2017-05-01,1699870
2017-05-02,1699870
2017-05-03,1699870
2017-05-04,1699870
2017-05-05,1699870
2017-05-06,1699870
2017-05-07,1699870
2017-05-08,1699870
2017-05-09,1699870
2017-05-10,1699870
2017-05-11,1699870
2017-05-12,1699870
2017-05-13,1699870
2017-05-14,1699870
2017-05-15,1699870
2017-05-16,1776352
2017-05-17,1776352
2017-05-18,1776352
2017-05-19,1776352
2017-05-20,1776352
2017-05-21,1776352
2017-05-22,1776352
2017-05-23,1776352
2017-05-24,1776352
2017-05-25,1776352
2017-05-26,1776352
2017-05-27,1776352
2017-05-28,1776352
2017-05-29,1776352
2017-05-30,1776352
2017-05-31,1776352
2017-06-01,1776352
2017-06-02,1776352
2017-06-03,1776352
2017-06-06,1776352
2017-06-07,1776352
2017-06-08,1776352
2017-06-09,1776352
2017-06-10,1776352
2017-06-11,1776352
2017-06-12,1776352
2017-06-13,1776352
2017-06-14,1776352
2017-06-15,1776352
2017-06-16,1776352
2017-06-17,1776352
2017-06-18,1718728
2017-06-19,1718728
2017-06-20,1718728
2017-06-21,1718728
2017-06-22,1718728
2017-06-23,1718728
2017-06-24,1718728
2017-06-25,1718728
2017-06-26,1718728
2017-06-27,1718728
2017-06-28,1718728
2017-06-29,1718728
2017-06-30,1718728
2017-07-01,1718728
2017-07-02,1718728
2017-07-03,1718728
2017-07-04,1718728
2017-07-05,1718728
2017-07-06,1718728
2017-07-07,1718728
2017-07-08,1718728
2017-07-13,1718728
2017-07-14,1718728
2017-07-15,1718728
2017-07-16,1718728
2017-07-17,1718728
2017-07-18,1639302
2017-07-19,1639302
2017-07-20,1639302
2017-07-21,1639302
2017-07-22,1639302
2017-07-23,1639302
2017-07-24,1639302
2017-07-25,1639302
2017-07-26,1639302
2017-07-27,1639302
2017-07-28,1639302
2017-07-29,1639302
2017-07-30,1639302
2017-07-31,1639302
2017-08-01,1639302
2017-08-02,1639302
2017-08-03,1639302
2017-08-04,1639302
2017-08-05,1639302
2017-08-06,1639302
2017-08-09,1606547
2017-08-10,1606547
2017-08-11,1606547
2017-08-12,1606547
2017-08-13,1606547
2017-08-14,1606547
2017-08-15,1606547
2017-08-16,1606547
2017-08-17,1606547
2017-08-18,1606547
2017-08-19,1606547
2017-08-20,1606547
2017-08-22,1606547
2017-08-23,1606547
2017-08-24,1606547
2017-08-25,1606547
2017-08-26,1606547
2017-08-27,1606547
2017-08-28,1657181
2017-08-29,1657181
2017-08-30,1657181
2017-08-31,1657181
2017-09-01,1657181
2017-09-02,1657181
2017-09-03,1657181
2017-09-04,1657181
2017-09-05,1657181
2017-09-06,1657181
2017-09-07,1657181
2017-09-08,1657181
2017-09-09,1657181
2017-09-10,1657181
2017-09-11,1657181
2017-09-12,1657181
2017-09-13,1657181
2017-09-14,1657181
2017-09-15,1657181
2017-09-16,1657181
2017-09-17,1657181
2017-09-19,1657181
2017-09-20,1657181
2017-09-21,1657181
2017-09-22,1657181
2017-09-23,1657181
2017-09-24,1657181
2017-09-25,1657181
2017-09-26,1657181
2017-09-27,1657181
2017-09-28,1696846
2017-09-29,1696846
2017-09-30,1696846
2017-10-01,1696846
2017-10-02,1696846
2017-10-03,1696846
2017-10-04,1696846
2017-10-05,1696846
2017-10-06,1696846
2017-10-07,1696846
2017-10-08,1696846
2017-10-09,1696846
2017-10-10,1696846
2017-10-11,1696846
2017-10-12,1696846
2017-10-13,1696846
2017-10-14,1696846
2017-10-15,1696846
2017-10-16,1696846
2017-10-17,1696846
2017-10-18,1696846
2017-10-19,1696846
2017-10-20,1696846
2017-10-21,1696846
2017-10-22,1696846
2017-10-23,1696846
2017-10-24,1696846
2017-10-25,1696846
2017-10-26,1696846
2017-10-27,1696846
2017-10-28,1696846
2017-10-29,1696846
2017-10-30,1696846
2017-10-31,1696846
2017-11-01,1696846
2017-11-02,1694484
2017-11-03,1694484
2017-11-04,1694484
2017-11-05,1694484
2017-11-06,1694484
2017-11-07,1694484
2017-11-08,1694484
2017-11-09,1694484
2017-11-10,1694484
2017-11-11,1694484
2017-11-12,1694484
2017-11-13,1694484
2017-11-14,1694484
2017-11-15,1694484
2017-11-16,1694484
2017-11-17,1694484
2017-11-18,1694484
2017-11-19,1694484
2017-11-20,1694484
2017-11-21,1694484
2017-11-22,1694484
2017-11-23,1694484
2017-11-24,1694484
2017-11-25,1694484
2017-11-26,1694484
2017-11-27,1694484
2017-11-28,1694484
2017-11-29,1694484
2017-11-30,1694484
2017-12-01,1694484
2017-12-02,1694484
2017-12-03,1694484
2017-12-04,1694484
2017-12-05,1694484
2017-12-06,1694484
2017-12-07,1694484
2017-12-08,1694484
2017-12-09,1694484
2017-12-10,1694484
2017-12-11,1694484
2017-12-12,1694484
2017-12-14,1633973
2017-12-15,1633973
2017-12-17,1633973
2017-12-18,1633973
2017-12-19,1633973
2017-12-20,1633973
2017-12-21,1633973
2017-12-22,1633973
2017-12-23,1633973
2017-12-24,1633973
2017-12-25,1633973
2017-12-26,1633973
2017-12-27,1633973
2017-12-28,1633973
2017-12-29,1633973
2017-12-30,1633973
2017-12-31,1633973
2018-01-01,1633973
2018-01-02,1633973
2018-01-03,1633973
2018-01-04,1633973
2018-01-05,1633973
2018-01-06,1633973
2018-01-07,1633973
2018-01-08,1633973
2018-01-09,1633973
2018-01-10,1633973
2018-01-11,1633973
2018-01-12,1633973
2018-01-13,1633973
2018-01-14,1633973
2018-01-15,1633973
2018-01-16,1633973
2018-01-17,1616604
2018-01-18,1616604
2018-01-19,1616604
2018-01-20,1616604
2018-01-21,1616604
2018-01-22,1616604
2018-01-23,1616604
2018-01-25,1616604
2018-01-26,1616604
2018-01-27,1616604
2018-01-28,1616604
2018-01-29,1616604
2018-01-31,1588958
2018-02-01,1588958
2018-02-02,1588958
2018-02-03,1588958
2018-02-04,1588958
2018-02-05,1588958
2018-02-06,1588958
2018-02-07,1588958
2018-02-08,1588958
2018-02-09,1588958
2018-02-10,1588958
2018-02-11,1588958
2018-02-12,1588958
2018-02-13,1639204
2018-02-14,1639204
2018-02-15,1639204
2018-02-16,1639204
2018-02-17,1639204
2018-02-18,1639204
2018-02-19,1639204
2018-02-20,1639204
2018-02-21,1639204
2018-02-22,1639204
2018-02-23,1639204
2018-02-24,1716631
2018-02-25,1716631
2018-02-26,1716631
2018-02-27,1716631
2018-03-01,1716631
2018-03-02,1716631
2018-03-03,1716631
2018-03-04,1716631
2018-03-05,1716631
2018-03-06,1716631
2018-03-07,1716631
2018-03-08,1716631
2018-03-09,1768282
2018-03-10,1768282
2018-03-11,1768282
2018-03-12,1768282
2018-03-13,1768282
2018-03-14,1768282
2018-03-15,1768282
2018-03-16,1768282
2018-03-17,1768282
2018-03-18,1768282
2018-03-19,1768282
2018-03-20,1768282
2018-03-21,1768282
2018-03-23,1727237
2018-03-24,1727237
2018-03-26,1727237
2018-03-27,1727237
2018-03-28,1727237
2018-03-29,1727237
2018-03-30,1727237
2018-03-31,1727237
2018-04-01,1727237
2018-04-02,1727237
2018-04-03,1701873
2018-04-04,1701873
2018-04-05,1701873
2018-04-06,1701873
2018-04-07,1701873
2018-04-08,1701873
2018-04-09,1701873
2018-04-10,1701873
2018-04-11,1701873
2018-04-12,1701873
2018-04-13,1701873
2018-04-14,1701873
2018-04-15,1701873
2018-04-16,1701873
2018-04-17,1701873
2018-04-18,1701873
2018-04-19,1701873
2018-04-20,1701873
2018-04-21,1701873
2018-04-22,1645955
2018-04-23,1645955
2018-04-24,1645955
2018-04-25,1645955
2018-04-26,1645955
2018-04-27,1645955
2018-04-28,1645955
2018-04-29,1645955
2018-04-30,1645955
2018-05-01,1645955
2018-05-04,1645955
2018-05-05,1671687
2018-05-06,1671687
2018-05-07,1671687
2018-05-08,1671687
2018-05-09,1671687
2018-05-10,1671687
2018-05-11,1671687
2018-05-12,1671687
2018-05-13,1671687
2018-05-14,1671687
2018-05-15,1671687
2018-05-16,1735291
2018-05-17,1735291
2018-05-18,1735291
2018-05-19,1735291
2018-05-20,1735291
2018-05-21,1735291
2018-05-22,1735291
2018-05-23,1735291
2018-05-24,1735291
2018-05-25,1735291
2018-05-26,1735291
2018-05-27,1735291
2018-05-28,1735291
2018-05-29,1735291
2018-05-30,1779456
2018-05-31,1779456
2018-06-01,1779456
2018-06-02,1779456
2018-06-03,1779456
2018-06-04,1779456
2018-06-05,1779456
2018-06-06,1779456
2018-06-07,1779456
2018-06-08,1797646
2018-06-09,1797646
2018-06-10,1797646
2018-06-11,1797646
2018-06-12,1797646
2018-06-13,1797646
2018-06-14,1797646
2018-06-15,1797646
2018-06-16,1797646
2018-06-17,1797646
2018-06-18,1797646
2018-06-19,1797646
2018-06-20,1797646
2018-06-21,1730652
2018-06-22,1730652
2018-06-23,1730652
2018-06-24,1730652
2018-06-25,1730652
2018-06-26,1730652
2018-06-27,1730652
2018-06-28,1730652
2018-06-29,1730652
2018-06-30,1730652
2018-07-01,1730652
2018-07-02,1730652
2018-07-03,1653317
2018-07-04,1653317
2018-07-05,1653317
2018-07-06,1653317
2018-07-07,1653317
2018-07-08,1653317
2018-07-09,1653317
2018-07-10,1653317
2018-07-11,1653317
2018-07-12,1653317
2018-07-13,1653317
2018-07-14,1653317
2018-07-15,1653317
2018-07-16,1653317
2018-07-17,1653317
2018-07-18,1653317
2018-07-19,1653317
2018-07-20,1653317
2018-07-21,1572544
2018-07-22,1572544
2018-07-23,1572544
2018-07-24,1572544
2018-07-25,1572544
2018-07-26,1572544
2018-07-27,1572544
2018-07-28,1572544
2018-07-29,1572544
2018-07-30,1572544
2018-07-31,1572544
2018-08-01,1495913
2018-08-02,1495913
2018-08-03,1495913
2018-08-04,1495913
2018-08-05,1495913
2018-08-06,1495913
2018-08-07,1495913
2018-08-08,1495913
2018-08-09,1495913
2018-08-10,1495913
2018-08-11,1495913
2018-08-12,1421526
2018-08-14,1421526
2018-08-16,1421526
2018-08-17,1421526
2018-08-18,1421526
2018-08-19,1421526
2018-08-20,1421526
2018-08-21,1421526
2018-08-22,1421526
2018-08-23,1356313
2018-08-24,1356313
2018-08-25,1356313
2018-08-26,1356313
2018-08-27,1356313
2018-08-28,1356313
2018-08-29,1356313
2018-08-30,1356313
2018-08-31,1356313
2018-09-01,1356313
2018-09-02,1290104
2018-09-03,1290104
2018-09-04,1290104
2018-09-05,1290104
2018-09-06,1290104
2018-09-07,1290104
2018-09-08,1290104
2018-09-09,1290104
2018-09-10,1290104
2018-09-11,1290104
2018-09-12,1228274
2018-09-13,1228274
2018-09-14,1228274
2018-09-15,1228274
2018-09-16,1228274
2018-09-17,1228274
2018-09-18,1228274
2018-09-19,1228274
2018-09-20,1228274
2018-09-21,1228274
2018-09-22,1168036
2018-09-23,1168036
2018-09-24,1168036
2018-09-25,1168036
2018-09-26,1168036
2018-09-27,1168036
2018-09-28,1168036
2018-09-29,1168036
2018-09-30,1168036
2018-10-02,1168036
2018-10-03,1113441
2018-10-04,1113441
2018-10-05,1113441
2018-10-06,1113441
2018-10-07,1113441
2018-10-08,1113441
2018-10-09,1113441
2018-10-10,1113441
2018-10-11,1113441
2018-10-12,1113441
2018-10-13,1058435
2018-10-14,1058435
2018-10-15,1058435
2018-10-16,1058435
2018-10-17,1058435
2018-10-18,1058435
2018-10-19,1058435
2018-10-20,1058435
2018-10-21,1058435
2018-10-22,1009334
2018-10-23,1009334
2018-10-24,1009334
2018-10-25,1009334
2018-10-26,1009334
2018-10-27,1009334
2018-10-28,1009334
2018-10-29,1009334
2018-10-30,1009334
2018-10-31,963356
2018-11-01,963356
2018-11-03,963356
2018-11-04,963356
2018-11-05,963356
2018-11-06,963356
2018-11-07,963356
2018-11-08,963356
2018-11-09,917345
2018-11-10,917345
2018-11-11,917345
2018-11-12,917345
2018-11-13,917345
2018-11-15,917345
2018-11-16,875612
2018-11-17,875612
2018-11-18,875612
2018-11-19,875612
2018-11-20,875612
2018-11-21,875612
2018-11-22,875612
2018-11-23,875612
2018-11-24,833893
2018-11-25,833893
2018-11-26,833893
2018-11-27,833893
2018-11-28,833893
2018-11-29,833893
2018-12-01,798142
2018-12-02,798142
2018-12-03,798142
2018-12-04,798142
2018-12-05,798142
2018-12-07,798142
2018-12-09,818546
2018-12-10,818546
2018-12-11,818546
2018-12-12,818546
2018-12-13,818546
2018-12-14,818546
2018-12-15,818546
2018-12-16,856011
2018-12-17,856011
2018-12-18,856011
2018-12-19,856011
2018-12-20,856011
2018-12-21,856011
2018-12-22,856011
2018-12-23,856011
2018-12-24,856011
2018-12-25,890347
2018-12-26,890347
2018-12-27,890347
2018-12-28,890347
2018-12-29,890347
2018-12-30,890347
2018-12-31,890347
2019-01-01,890347
2019-01-02,890347
2019-01-03,890347
2019-01-04,904990
2019-01-05,904990
2019-01-06,904990
2019-01-08,904990
2019-01-10,904990
2019-01-11,904990
2019-01-12,904990
2019-01-13,892569
2019-01-14,892569
2019-01-15,892569
2019-01-16,892569
2019-01-17,892569
2019-01-18,892569
2019-01-19,892569
2019-01-20,892569
2019-01-21,892569
2019-01-22,850115
2019-01-23,850115
2019-01-24,850115
2019-01-25,850115
2019-01-26,850115
2019-01-27,850115
2019-01-29,811619
2019-01-30,811619
2019-01-31,811619
2019-02-01,811619
2019-02-02,811619
2019-02-03,811619
2019-02-04,811619
2019-02-05,811619
2019-02-06,773931
2019-02-07,773931
2019-02-08,773931
2019-02-09,773931
2019-02-10,773931
2019-02-11,773931
2019-02-12,773931
2019-02-13,745218
2019-02-14,745218
2019-02-15,745218
2019-02-16,745218
2019-02-17,745218
2019-02-18,745218
2019-02-19,745218
2019-02-20,745218
2019-02-21,722005
2019-02-22,722005
2019-02-23,722005
2019-02-24,722005
2019-02-25,693117
2019-02-26,693117
2019-02-27,693117
2019-02-28,693117
2019-03-01,693117
2019-03-02,693117
2019-03-03,693117
2019-03-04,693117
2019-03-05,665762
2019-03-06,665762
2019-03-07,665762
2019-03-08,665762
2019-03-09,665762
2019-03-10,665762
2019-03-11,648740
2019-03-12,648740
2019-03-13,648740
2019-03-14,648740
2019-03-15,648740
2019-03-16,648740
2019-03-17,648740
2019-03-18,636610
2019-03-19,636610
2019-03-20,636610
2019-03-21,636610
2019-03-22,636610
2019-03-23,636610
2019-03-24,621324
2019-03-25,621324
2019-03-26,621324
2019-03-27,621324
2019-03-28,621324
2019-03-29,608759
2019-03-30,608759
2019-03-31,608759
2019-04-01,608759
2019-04-02,608759
2019-04-03,608759
2019-04-04,608759
2019-04-05,608759
2019-04-06,612172
2019-04-07,612172
2019-04-08,612172
2019-04-09,612172
2019-04-10,612172
2019-04-11,612172
2019-04-12,628969
2019-04-13,628969
2019-04-14,628969
2019-04-15,628969
2019-04-16,628969
2019-04-17,645440
2019-04-18,645440
2019-04-19,645440
2019-04-20,645440
2019-04-21,645440
2019-04-22,665249
2019-04-23,665249
2019-04-24,665249
2019-04-25,665249
2019-04-26,665249
2019-04-27,665249
2019-04-28,675574
2019-04-29,675574
2019-04-30,675574
2019-05-01,675574
2019-05-02,675574
2019-05-03,652863
2019-05-04,652863
2019-05-05,652863
2019-05-06,652863
2019-05-07,652863
2019-05-08,652863
2019-05-09,629433
2019-05-10,629433
2019-05-11,629433
2019-05-12,629433
2019-05-13,629433
2019-05-14,617777
2019-05-15,617777
2019-05-16,617777
2019-05-17,617777
2019-05-18,617777
2019-05-19,617777
2019-05-20,617777
2019-05-21,611436
2019-05-22,611436
2019-05-23,611436
2019-05-24,611436
2019-05-25,611436
2019-05-26,611436
2019-05-27,593535
2019-05-28,593535
2019-05-29,593535
2019-05-30,593535
2019-05-31,593535
2019-06-01,593535
2019-06-02,593535
2019-06-03,575055
2019-06-04,575055
2019-06-05,575055
2019-06-06,575055
2019-06-07,575055
2019-06-08,575055
2019-06-09,562654
2019-06-10,562654
2019-06-11,562654
2019-06-12,562654
2019-06-13,562654
2019-06-14,562654
2019-06-15,562654
2019-06-16,558181
2019-06-17,558181
2019-06-18,558181
2019-06-19,558181
2019-06-20,558181
2019-06-21,558181
2019-06-22,544972
2019-06-23,544972
2019-06-24,544972
2019-06-25,544972
2019-06-26,544972
2019-06-27,544972
2019-06-28,544972
2019-06-29,526943
2019-06-30,526943
2019-07-01,526943
2019-07-02,526943
2019-07-03,526943
2019-07-04,526943
2019-07-05,513007
2019-07-06,513007
2019-07-07,513007
2019-07-08,513007
2019-07-09,513007
2019-07-10,502723
2019-07-11,502723
2019-07-12,502723
2019-07-13,502723
2019-07-14,502723
2019-07-15,502723
2019-07-16,502723
2019-07-17,487828
2019-07-18,487828
2019-07-19,487828
2019-07-20,487828
2019-07-21,487828
2019-07-22,487828
2019-07-23,487129
2019-07-24,487129
2019-07-25,487129
2019-07-26,487129
2019-07-27,487129
2019-07-28,487129
2019-07-29,487129
2019-07-30,505930
2019-07-31,505930
2019-08-01,505930
2019-08-02,505930
2019-08-03,505930
2019-08-04,505930
2019-08-05,505930
2019-08-06,505930
2019-08-07,527170
2019-08-08,527170
2019-08-09,527170
2019-08-10,527170
2019-08-11,527170
2019-08-12,527170
2019-08-13,527170
2019-08-14,544768
2019-08-15,544768
2019-08-16,544768
2019-08-17,544768
2019-08-18,544768
2019-08-19,544768
2019-08-20,549134
2019-08-21,549134
2019-08-22,549134
2019-08-23,549134
2019-08-24,549134
2019-08-24,549134
2019-08-25,549134
2019-08-25,549134
2019-08-26,566736
2019-08-26,566736
2019-08-27,566736
2019-08-27,566736
2019-08-28,566736
2019-08-29,566736
2019-08-30,566736
2019-08-31,566736
2019-09-01,566736
2019-09-02,566736
2019-09-03,588121
2019-09-04,588121
2019-09-05,588121
2019-09-06,588121
2019-09-07,588121
2019-09-08,588121
2019-09-09,588121
2019-09-10,609588
2019-09-11,609588
2019-09-12,609588
2019-09-13,609588
2019-09-14,609588
2019-09-15,609588
2019-09-16,631798
2019-09-17,631798
2019-09-18,631798
2019-09-19,631798
2019-09-20,631798
2019-09-21,631798
2019-09-22,631798
2019-09-23,655018
2019-09-24,655018
2019-09-25,655018
2019-09-26,655018
2019-09-27,655018
2019-09-28,655018
2019-09-29,655018
2019-09-30,655018
2019-10-01,675246
2019-10-02,675246
2019-10-03,675246
2019-10-04,675246
2019-10-05,675246
2019-10-06,675246
2019-10-07,675246
2019-10-08,689524
2019-10-09,689524
2019-10-10,689524
2019-10-11,689524
2019-10-12,689524
2019-10-13,717718
2019-10-14,717718
2019-10-15,717718
2019-10-16,717718
2019-10-17,717718
2019-10-18,717718
2019-10-19,731369
2019-10-20,731369
2019-10-21,731369
2019-10-22,731369
2019-10-23,731369
2019-10-24,731369
2019-10-25,718479
2019-10-26,718479
2019-10-27,718479
2019-10-28,718479
2019-10-29,718479
2019-10-30,718479
2019-10-31,718479
2019-11-01,703321
2019-11-02,703321
2019-11-03,703321
2019-11-04,703321
2019-11-05,703321
2019-11-06,703321
2019-11-07,703321
2019-11-08,703321
2019-11-09,683825
2019-11-10,683825
2019-11-11,683825
2019-11-12,683825
2019-11-13,683825
2019-11-14,683825
2019-11-15,683825
2019-11-16,663023
2019-11-17,663023
2019-11-18,663023
2019-11-19,663023
2019-11-20,663023
2019-11-21,663023
2019-11-22,663023
2019-11-23,633135
2019-11-24,633135
2019-11-25,633135
2019-11-26,633135
2019-11-27,633135
2019-11-28,633135
2019-11-29,633135
2019-11-30,614321
2019-12-01,614321
2019-12-02,614321
2019-12-03,614321
2019-12-04,614321
2019-12-05,614321
2019-12-06,614321
2019-12-07,614321
2019-12-08,604185
2019-12-09,604185
2019-12-10,604185
2019-12-11,604185
2019-12-12,604185
2019-12-13,604185
2019-12-14,604185
2019-12-15,604185
2019-12-16,604185
2019-12-17,595449
2019-12-18,595449
2019-12-19,595449
2019-12-20,595449
2019-12-21,595449
2019-12-22,595449
2019-12-23,595449
2019-12-24,595449
2019-12-25,595449
2019-12-26,575124
2019-12-27,575124
2019-12-28,575124
2019-12-29,575124
2019-12-30,575124
2019-12-31,575124
2020-01-01,565966
2020-01-02,565966
2020-01-03,565966
2020-01-04,565966
2020-01-05,565966
2020-01-06,565966
2020-01-07,569302
2020-01-08,569302
2020-01-09,569302
2020-01-10,569302
2020-01-11,569302
2020-01-12,569302
2020-01-13,569302
2020-01-14,569302
2020-01-15,583146
2020-01-16,583146
2020-01-17,583146
2020-01-18,583146
2020-01-19,583146
2020-01-20,583146
2020-01-21,583146
2020-01-22,559405
2020-01-23,559405
2020-01-24,559405
2020-01-25,559405
2020-01-26,559405
2020-01-27,559405
2020-01-28,540470
2020-01-29,540470
2020-01-30,540470
2020-01-31,540470
2020-02-01,540470
2020-02-02,540470
2020-02-03,527341
2020-02-04,527341
2020-02-05,527341
2020-02-06,527341
2020-02-07,527341
2020-02-08,527341
2020-02-09,527341
2020-02-10,513784
2020-02-11,513784
2020-02-12,513784
2020-02-13,513784
2020-02-14,513784
2020-02-15,513784
2020-02-16,513784
2020-02-17,502335
2020-02-18,502335
2020-02-19,502335
2020-02-20,502335
2020-02-21,502335
2020-02-22,502335
2020-02-23,502335
2020-02-24,491151
2020-02-25,491151
2020-02-26,491151
2020-02-27,491151
2020-02-28,491151
2020-02-29,491151
2020-03-01,491151
2020-03-02,475029
2020-03-03,475029
2020-03-04,475029
2020-03-05,475029
2020-03-06,475029
2020-03-07,475029
2020-03-08,456704
2020-03-09,456704
2020-03-10,456704
2020-03-11,456704
2020-03-12,456704
2020-03-13,447694
2020-03-14,447694
2020-03-15,447694
2020-03-16,447694
2020-03-17,447694
2020-03-18,426736
2020-03-19,426736
2020-03-20,426736
2020-03-21,426736
2020-03-22,426736
2020-03-23,426736
2020-03-24,406318
2020-03-25,406318
2020-03-26,406318
2020-03-27,406318
2020-03-28,406318
2020-03-29,389326
2020-03-30,389326
2020-03-31,389326
2020-04-01,389326
2020-04-02,384294
2020-04-03,384294
2020-04-04,384294
2020-04-05,384294
2020-04-06,384294
2020-04-07,384294
2020-04-08,372828
2020-04-09,372828
2020-04-10,372828
2020-04-11,372828
2020-04-12,372828
2020-04-13,359758
2020-04-14,359758
2020-04-15,359758
2020-04-16,359758
2020-04-17,359758
2020-04-18,346018
2020-04-19,346018
2020-04-20,346018
