date_obj,Gilded%20bench%20(flatpack) price
2015-06-18,180000
2015-06-19,180000
2015-06-20,180000
2015-06-21,180000
2015-06-22,180000
2015-06-23,180000
2015-06-24,180000
2015-06-25,180000
2015-06-26,180000
2015-06-27,180000
2015-06-28,180000
2015-06-29,180000
2015-06-30,180000
2015-07-01,180000
2015-07-02,180000
2015-07-03,180000
2015-07-04,180000
2015-07-05,180000
2015-07-06,180000
2015-07-07,180000
2015-07-08,180000
2015-07-09,180000
2015-07-10,180000
2015-07-11,180000
2015-07-12,180000
2015-07-13,180000
2015-07-14,180000
2015-07-15,180000
2015-07-16,180000
2015-07-17,180000
2015-07-18,180000
2015-07-19,180000
2015-07-20,180000
2015-07-21,180000
2015-07-22,180000
2015-07-23,180000
2015-07-24,180000
2015-07-25,180000
2015-07-26,180000
2015-07-27,180000
2015-07-28,180000
2015-07-29,180000
2015-07-30,180000
2015-07-31,180000
2015-08-01,180000
2015-08-02,180000
2015-08-03,180000
2015-08-04,180000
2015-08-05,180000
2015-08-06,180000
2015-08-07,180000
2015-08-08,180000
2015-08-09,180000
2015-08-10,180000
2015-08-11,180000
2015-08-12,180000
2015-08-13,180000
2015-08-14,180000
2015-08-15,180000
2015-08-16,180000
2015-08-17,180000
2015-08-18,180000
2015-08-19,180000
2015-08-20,180000
2015-08-21,180000
2015-08-22,180000
2015-08-23,180000
2015-08-24,180000
2015-08-25,180000
2015-08-26,180000
2015-08-27,180000
2015-08-28,180000
2015-08-29,180000
2015-08-30,180000
2015-08-31,180000
2015-09-02,180000
2015-09-07,180000
2015-09-08,180000
2015-09-10,180000
2015-09-14,180000
2015-09-16,180000
2015-09-22,180000
2015-09-23,180000
2015-09-24,180000
2015-09-25,180000
2015-09-27,180000
2015-09-28,180000
2015-09-29,180000
2015-09-30,180000
2015-10-05,180000
2015-10-06,180000
2015-10-07,180000
2015-10-08,180000
2015-10-09,180000
2015-10-10,180000
2015-10-11,180000
2015-10-12,180000
2015-10-13,180000
2015-10-14,180000
2015-10-15,180000
2015-10-16,180000
2015-10-17,180000
2015-10-18,180000
2015-10-19,180000
2015-10-20,180000
2015-10-22,180000
2015-10-23,180000
2015-10-24,180000
2015-10-25,180000
2015-10-26,180000
2015-10-27,180000
2015-10-29,180000
2015-10-30,180000
2015-10-31,180000
2015-11-01,180000
2015-11-02,180000
2015-11-03,180000
2015-11-04,180000
2015-11-05,180000
2015-11-06,180000
2015-11-07,180000
2015-11-08,180000
2015-11-09,180000
2015-11-10,180000
2015-11-11,180000
2015-11-12,180000
2015-11-13,180000
2015-11-14,180000
2015-11-15,180000
2015-11-16,180000
2015-11-17,180000
2015-11-18,180000
2015-11-19,180000
2015-11-20,180000
2015-11-21,180000
2015-11-22,180000
2015-11-23,180000
2015-11-24,180000
2015-11-25,180000
2015-11-26,180000
2015-11-27,180000
2015-11-28,180000
2015-11-29,180000
2015-11-30,180000
2015-12-01,180000
2015-12-02,180000
2015-12-03,180000
2015-12-04,180000
2015-12-05,180000
2015-12-06,180000
2015-12-07,180000
2015-12-08,180000
2015-12-09,180000
2015-12-10,180000
2015-12-11,180000
2015-12-12,180000
2015-12-13,180000
2015-12-14,180000
2015-12-15,180000
2015-12-16,180000
2015-12-17,180000
2015-12-18,180000
2015-12-19,180000
2015-12-20,180000
2015-12-21,180000
2015-12-22,180000
2015-12-23,180000
2015-12-24,180000
2015-12-25,180000
2015-12-26,180000
2015-12-27,180000
2015-12-28,180000
2015-12-29,180000
2015-12-30,180000
2015-12-31,180000
2016-01-01,180000
2016-01-02,180000
2016-01-03,180000
2016-01-04,180000
2016-01-05,180000
2016-01-06,180000
2016-01-07,180000
2016-01-08,180000
2016-01-09,180000
2016-01-10,180000
2016-01-11,180000
2016-01-12,180000
2016-01-13,180000
2016-01-14,180000
2016-01-15,180000
2016-01-16,180000
2016-01-17,180000
2016-01-18,180000
2016-01-19,180000
2016-01-20,180000
2016-01-21,180000
2016-01-22,180000
2016-01-23,180000
2016-01-24,180000
2016-01-25,180000
2016-01-26,180000
2016-01-27,180000
2016-01-28,180000
2016-01-29,180000
2016-01-30,180000
2016-01-31,180000
2016-02-01,180000
2016-02-02,180000
2016-02-03,180000
2016-02-04,180000
2016-02-05,180000
2016-02-06,180000
2016-02-07,180000
2016-02-08,180000
2016-02-09,180000
2016-02-10,180000
2016-02-11,180000
2016-02-12,180000
2016-02-13,180000
2016-02-14,180000
2016-02-15,180000
2016-02-16,180000
2016-02-17,180000
2016-02-18,180000
2016-02-19,180000
2016-02-20,180000
2016-02-21,180000
2016-02-22,180000
2016-02-23,180000
2016-02-24,180000
2016-02-25,180000
2016-02-26,180000
2016-02-27,180000
2016-02-28,180000
2016-02-29,180000
2016-03-01,180000
2016-03-02,180000
2016-03-03,180000
2016-03-04,180000
2016-03-05,180000
2016-03-06,180000
2016-03-07,180000
2016-03-08,180000
2016-03-09,180000
2016-03-10,180000
2016-03-11,180000
2016-03-12,180000
2016-03-13,180000
2016-03-14,180000
2016-03-15,180000
2016-03-16,180000
2016-03-17,180000
2016-03-18,180000
2016-03-19,180000
2016-03-20,180000
2016-03-21,180000
2016-03-22,180000
2016-03-23,180000
2016-03-24,180000
2016-03-25,180000
2016-03-26,180000
2016-03-27,180000
2016-03-28,180000
2016-03-29,180000
2016-03-30,180000
2016-03-31,180000
2016-04-01,180000
2016-04-02,180000
2016-04-03,180000
2016-04-04,180000
2016-04-05,180000
2016-04-06,180000
2016-04-07,180000
2016-04-08,180000
2016-04-09,180000
2016-04-10,180000
2016-04-11,180000
2016-04-12,180000
2016-04-13,180000
2016-04-14,180000
2016-04-15,180000
2016-04-16,180000
2016-04-17,180000
2016-04-18,180000
2016-04-19,180000
2016-04-20,180000
2016-04-21,180000
2016-04-22,180000
2016-04-23,180000
2016-04-24,180000
2016-04-25,180000
2016-04-26,180000
2016-04-27,180000
2016-04-28,180000
2016-04-29,180000
2016-04-30,180000
2016-05-01,180000
2016-05-02,180000
2016-05-03,180000
2016-05-04,180000
2016-05-05,180000
2016-05-06,180000
2016-05-07,180000
2016-05-08,180000
2016-05-09,180000
2016-05-10,180000
2016-05-11,180000
2016-05-12,180000
2016-05-13,180000
2016-05-14,180000
2016-05-15,180000
2016-05-16,180000
2016-05-17,180000
2016-05-18,180000
2016-05-19,180000
2016-05-22,180000
2016-05-23,180000
2016-05-24,180000
2016-05-25,180000
2016-05-26,180000
2016-05-27,180000
2016-05-28,180000
2016-05-29,180000
2016-05-30,180000
2016-05-31,180000
2016-06-01,180000
2016-06-02,180000
2016-06-03,180000
2016-06-04,180000
2016-06-05,180000
2016-06-06,180000
2016-06-07,180000
2016-06-08,180000
2016-06-09,180000
2016-06-10,180000
2016-06-11,180000
2016-06-12,180000
2016-06-13,180000
2016-06-14,180000
2016-06-15,180000
2016-06-16,180000
2016-06-17,180000
2016-06-18,180000
2016-06-19,180000
2016-06-20,180000
2016-06-21,180000
2016-06-22,180000
2016-06-23,180000
2016-06-24,180000
2016-06-25,180000
2016-06-26,180000
2016-06-27,180000
2016-06-28,180000
2016-06-29,180000
2016-06-30,180000
2016-07-01,180000
2016-07-02,180000
2016-07-03,180000
2016-07-04,180000
2016-07-05,180000
2016-07-06,180000
2016-07-07,180000
2016-07-08,180000
2016-07-09,180000
2016-07-10,180000
2016-07-11,180000
2016-07-12,180000
2016-07-13,180000
2016-07-14,180000
2016-07-15,180000
2016-07-16,180000
2016-07-17,180000
2016-07-18,180000
2016-07-23,180000
2016-07-24,180000
2016-07-25,180000
2016-07-26,180000
2016-07-27,180000
2016-07-28,180000
2016-07-29,180000
2016-07-30,180000
2016-07-31,180000
2016-08-01,180000
2016-08-02,180000
2016-08-03,180000
2016-08-04,180000
2016-08-05,180000
2016-08-06,180000
2016-08-07,180000
2016-08-08,180000
2016-08-09,180000
2016-08-10,180000
2016-08-11,180000
2016-08-12,180000
2016-08-13,180000
2016-08-14,180000
2016-08-15,185320
2016-08-16,185320
2016-08-17,185320
2016-08-18,185320
2016-08-19,185320
2016-08-20,185320
2016-08-21,185320
2016-08-22,185320
2016-08-23,185320
2016-08-24,185320
2016-08-25,185320
2016-08-26,185320
2016-08-28,185320
2016-08-31,185320
2016-09-01,185320
2016-09-02,185320
2016-09-03,185320
2016-09-04,185320
2016-09-05,185320
2016-09-06,185320
2016-09-07,185320
2016-09-08,185320
2016-09-09,185320
2016-09-10,185320
2016-09-11,185320
2016-09-12,185320
2016-09-13,185320
2016-09-14,185320
2016-09-15,185320
2016-09-16,185320
2016-09-17,185320
2016-09-18,185320
2016-09-19,185320
2016-09-20,185320
2016-09-21,185320
2016-09-22,185320
2016-09-23,185320
2016-09-24,185320
2016-09-25,185320
2016-09-26,185320
2016-09-27,185320
2016-09-28,185320
2016-09-29,185320
2016-09-30,185320
2016-10-01,185320
2016-10-02,185320
2016-10-03,185320
2016-10-04,185320
2016-10-05,185320
2016-10-06,185320
2016-10-07,185320
2016-10-08,185320
2016-10-09,185320
2016-10-10,185320
2016-10-11,185320
2016-10-12,185320
2016-10-13,185320
2016-10-14,185320
2016-10-15,185320
2016-10-16,185320
2016-10-17,185320
2016-10-18,185320
2016-10-19,185320
2016-10-20,185320
2016-10-21,185320
2016-10-22,185320
2016-10-23,185320
2016-10-24,185320
2016-10-25,185320
2016-10-26,185320
2016-10-27,185320
2016-10-28,185320
2016-10-29,185320
2016-10-30,185320
2016-10-31,185320
2016-11-01,185320
2016-11-02,185320
2016-11-03,185320
2016-11-04,185320
2016-11-05,185320
2016-11-06,185320
2016-11-07,185320
2016-11-08,185320
2016-11-09,185320
2016-11-10,185320
2016-11-11,185320
2016-11-12,185320
2016-11-13,185320
2016-11-14,185320
2016-11-15,185320
2016-12-07,185320
2016-12-08,185320
2016-12-09,185320
2016-12-10,185320
2016-12-11,185320
2016-12-12,185320
2016-12-13,185320
2016-12-14,185320
2016-12-15,185320
2016-12-16,185320
2016-12-17,185320
2016-12-18,185320
2016-12-19,185320
2016-12-20,185320
2016-12-21,185320
2016-12-22,185320
2016-12-23,185320
2016-12-24,185320
2016-12-25,185320
2016-12-26,185320
2016-12-27,185320
2016-12-28,185320
2016-12-29,185320
2016-12-30,185320
2016-12-31,185320
2017-01-01,185320
2017-01-02,185320
2017-01-03,185320
2017-01-04,185320
2017-01-05,185320
2017-01-06,185320
2017-01-07,185320
2017-01-08,185320
2017-01-09,185320
2017-01-10,185320
2017-01-11,185320
2017-01-12,185320
2017-01-13,185320
2017-01-14,185320
2017-01-15,185320
2017-01-16,185320
2017-01-17,185320
2017-01-18,185320
2017-01-19,185320
2017-01-20,185320
2017-01-21,185320
2017-01-22,185320
2017-01-23,185320
2017-01-27,185320
2017-01-28,185320
2017-01-29,185320
2017-01-30,185320
2017-01-31,185320
2017-02-01,185320
2017-02-02,185320
2017-02-03,185320
2017-02-04,185320
2017-02-05,185320
2017-02-06,185320
2017-02-07,185320
2017-02-08,185320
2017-02-09,185320
2017-02-10,185320
2017-02-11,185320
2017-02-12,185320
2017-02-13,185320
2017-02-14,185320
2017-02-15,185320
2017-02-16,185320
2017-02-18,185320
2017-02-19,185320
2017-02-20,185320
2017-02-21,185320
2017-02-22,185320
2017-02-23,185320
2017-02-24,185320
2017-02-25,185320
2017-02-26,185320
2017-02-27,185320
2017-02-28,185320
2017-03-01,185320
2017-03-02,185320
2017-03-03,185320
2017-03-04,185320
2017-03-05,185320
2017-03-06,185320
2017-03-07,185320
2017-03-08,185320
2017-03-09,185320
2017-03-10,185320
2017-03-11,185320
2017-03-12,185320
2017-03-13,185320
2017-03-14,185320
2017-03-15,185320
2017-03-16,185320
2017-03-17,185320
2017-03-18,185320
2017-03-19,185320
2017-03-20,185320
2017-03-21,185320
2017-03-22,185320
2017-03-23,185320
2017-03-24,185320
2017-03-25,185320
2017-03-26,185320
2017-03-27,185320
2017-03-28,185320
2017-03-29,185320
2017-03-30,185320
2017-03-31,185320
2017-04-01,185320
2017-04-02,185320
2017-04-03,185320
2017-04-04,185320
2017-04-12,185320
2017-04-13,185320
2017-04-14,185320
2017-04-15,185320
2017-04-16,185320
2017-04-17,185320
2017-04-18,185320
2017-04-19,185320
2017-04-20,185320
2017-04-21,185320
2017-04-22,185320
2017-04-23,185320
2017-04-24,185320
2017-04-25,185320
2017-04-26,185320
2017-04-27,185320
2017-04-28,185320
2017-04-29,185320
2017-04-30,185320
2017-05-01,185320
2017-05-02,185320
2017-05-03,185320
2017-05-04,185320
2017-05-05,185320
2017-05-06,185320
2017-05-07,185320
2017-05-08,185320
2017-05-09,185320
2017-05-10,185320
2017-05-11,185320
2017-05-12,185320
2017-05-13,185320
2017-05-14,185320
2017-05-15,185320
2017-05-16,185320
2017-05-17,185320
2017-05-18,185320
2017-05-19,185320
2017-05-20,185320
2017-05-21,185320
2017-05-22,185320
2017-05-23,185320
2017-05-24,185320
2017-05-25,185320
2017-05-26,185320
2017-05-27,185320
2017-05-28,185320
2017-05-29,185320
2017-05-30,185320
2017-05-31,185320
2017-06-01,185320
2017-06-02,185320
2017-06-03,185320
2017-06-04,185320
2017-06-05,192475
2017-06-06,192475
2017-06-07,192475
2017-06-08,192475
2017-06-09,192475
2017-06-10,192475
2017-06-11,192475
2017-06-12,192475
2017-06-13,192475
2017-06-14,192475
2017-06-15,192475
2017-06-16,192475
2017-06-17,192475
2017-06-18,192475
2017-06-19,192475
2017-06-20,192475
2017-06-21,192475
2017-06-22,192475
2017-06-23,192475
2017-06-24,192475
2017-06-25,192475
2017-06-26,192475
2017-06-27,192475
2017-06-28,192475
2017-06-29,192475
2017-06-30,192475
2017-07-01,192475
2017-07-02,192475
2017-07-03,192475
2017-07-04,192475
2017-07-05,192475
2017-07-06,192475
2017-07-07,192475
2017-07-08,192475
2017-07-13,192475
2017-07-14,192475
2017-07-15,192475
2017-07-16,192475
2017-07-17,192475
2017-07-18,192475
2017-07-19,192475
2017-07-20,192475
2017-07-21,192475
2017-07-22,192475
2017-07-23,192475
2017-07-24,192475
2017-07-25,192475
2017-07-26,192475
2017-07-27,192475
2017-07-28,192475
2017-07-29,192475
2017-07-30,192475
2017-07-31,192475
2017-08-01,192475
2017-08-02,192475
2017-08-03,192475
2017-08-04,192475
2017-08-05,192475
2017-08-06,192475
2017-08-09,192475
2017-08-10,192475
2017-08-11,192475
2017-08-12,192475
2017-08-13,192475
2017-08-14,192475
2017-08-15,192475
2017-08-16,192475
2017-08-17,192475
2017-08-18,192475
2017-08-19,192475
2017-08-20,192475
2017-08-21,192475
2017-08-22,192475
2017-08-23,192475
2017-08-24,192475
2017-08-25,192475
2017-08-26,192475
2017-08-27,192475
2017-08-28,192475
2017-08-29,192475
2017-08-30,192475
2017-08-31,192475
2017-09-01,192475
2017-09-02,192475
2017-09-03,192475
2017-09-04,192475
2017-09-05,192475
2017-09-06,192475
2017-09-07,192475
2017-09-08,192475
2017-09-09,192475
2017-09-10,192475
2017-09-11,192475
2017-09-12,192475
2017-09-13,192475
2017-09-14,192475
2017-09-15,192475
2017-09-16,192475
2017-09-17,192475
2017-09-18,192475
2017-09-19,192475
2017-09-20,192475
2017-09-21,192475
2017-09-22,192475
2017-09-23,192475
2017-09-24,192475
2017-09-25,192475
2017-09-26,192475
2017-09-27,192475
2017-09-28,192475
2017-09-29,192475
2017-09-30,192475
2017-10-01,192475
2017-10-02,192475
2017-10-03,192475
2017-10-04,192475
2017-10-05,192475
2017-10-06,192475
2017-10-07,192475
2017-10-08,192475
2017-10-09,192475
2017-10-10,192475
2017-10-11,192475
2017-10-12,192475
2017-10-13,192475
2017-10-14,192475
2017-10-15,192475
2017-10-16,192475
2017-10-17,192475
2017-10-18,192475
2017-10-19,192475
2017-10-20,192475
2017-10-21,192475
2017-10-22,192475
2017-10-23,192475
2017-10-24,192475
2017-10-25,192475
2017-10-26,192475
2017-10-27,192475
2017-10-28,192475
2017-10-29,192475
2017-10-30,192475
2017-10-31,192475
2017-11-01,192475
2017-11-02,192475
2017-11-03,192475
2017-11-04,192475
2017-11-05,192475
2017-11-06,192475
2017-11-07,192475
2017-11-08,192475
2017-11-09,192475
2017-11-10,192475
2017-11-11,192475
2017-11-12,192475
2017-11-13,192475
2017-11-14,192475
2017-11-15,192475
2017-11-16,192475
2017-11-17,192475
2017-11-18,192475
2017-11-19,192475
2017-11-20,192475
2017-11-21,192475
2017-11-22,192475
2017-11-23,192475
2017-11-24,192475
2017-11-25,192475
2017-11-26,192475
2017-11-27,192475
2017-11-28,192475
2017-11-29,192475
2017-11-30,192475
2017-12-01,192475
2017-12-02,192475
2017-12-03,192475
2017-12-04,192475
2017-12-05,192475
2017-12-06,192475
2017-12-07,192475
2017-12-08,192475
2017-12-09,192475
2017-12-10,192475
2017-12-11,192475
2017-12-12,192475
2017-12-13,192475
2017-12-14,192475
2017-12-15,192475
2017-12-16,192475
2017-12-17,192475
2017-12-18,192475
2017-12-19,192475
2017-12-20,192475
2017-12-21,192475
2017-12-22,192475
2017-12-23,192475
2017-12-24,192475
2017-12-25,192475
2017-12-26,192475
2017-12-27,192475
2017-12-28,192475
2017-12-29,192475
2017-12-30,192475
2017-12-31,192475
2018-01-01,192475
2018-01-02,192475
2018-01-03,192475
2018-01-04,192475
2018-01-05,192475
2018-01-06,192475
2018-01-07,192475
2018-01-08,192475
2018-01-09,192475
2018-01-10,192475
2018-01-11,192475
2018-01-12,192475
2018-01-13,192475
2018-01-14,192475
2018-01-15,192475
2018-01-16,192475
2018-01-17,192475
2018-01-18,192475
2018-01-19,192475
2018-01-20,192475
2018-01-21,192475
2018-01-22,192475
2018-01-23,192475
2018-01-24,200111
2018-01-25,200111
2018-01-26,200111
2018-01-27,200111
2018-01-28,200111
2018-01-29,200111
2018-01-30,200111
2018-01-31,200111
2018-02-01,200111
2018-02-02,200111
2018-02-03,200111
2018-02-04,200111
2018-02-05,200111
2018-02-06,200111
2018-02-07,200111
2018-02-08,200111
2018-02-09,200111
2018-02-10,200111
2018-02-11,200111
2018-02-12,200111
2018-02-13,200111
2018-02-14,200111
2018-02-15,200111
2018-02-16,200111
2018-02-17,200111
2018-02-18,200111
2018-02-19,200111
2018-02-20,200111
2018-02-21,200111
2018-02-22,200111
2018-02-23,200111
2018-02-24,200111
2018-02-25,200111
2018-02-26,200111
2018-02-27,200111
2018-02-28,200111
2018-03-01,200111
2018-03-02,200111
2018-03-03,200111
2018-03-04,200111
2018-03-05,200111
2018-03-06,200111
2018-03-07,200111
2018-03-08,200111
2018-03-09,200111
2018-03-10,200111
2018-03-11,200111
2018-03-12,200111
2018-03-13,200111
2018-03-14,200111
2018-03-15,200111
2018-03-16,200111
2018-03-17,200111
2018-03-18,200111
2018-03-20,200111
2018-03-21,200111
2018-03-23,200111
2018-03-24,200111
2018-03-25,200111
2018-03-26,200111
2018-03-27,200111
2018-03-28,200111
2018-03-29,200111
2018-03-30,200111
2018-03-31,200111
2018-04-01,200111
2018-04-02,200111
2018-04-03,200111
2018-04-04,200111
2018-04-05,200111
2018-04-06,200111
2018-04-07,200111
2018-04-08,200111
2018-04-09,200111
2018-04-10,200111
2018-04-11,200111
2018-04-12,200111
2018-04-13,200111
2018-04-14,200111
2018-04-15,200111
2018-04-16,200111
2018-04-17,200111
2018-04-18,200111
2018-04-19,200111
2018-04-20,200111
2018-04-21,200111
2018-04-22,200111
2018-04-23,200111
2018-04-24,200111
2018-04-25,200111
2018-04-26,200111
2018-04-27,200111
2018-04-28,200111
2018-04-29,200111
2018-04-30,200111
2018-05-01,200111
2018-05-02,200111
2018-05-03,200111
2018-05-04,200111
2018-05-05,200111
2018-05-06,200111
2018-05-07,200111
2018-05-08,200111
2018-05-09,200111
2018-05-10,200111
2018-05-11,200111
2018-05-12,200111
2018-05-13,200111
2018-05-14,200111
2018-05-15,200111
2018-05-16,200111
2018-05-17,200111
2018-05-18,200111
2018-05-19,200111
2018-05-20,200111
2018-05-21,200111
2018-05-22,200111
2018-05-23,200111
2018-05-24,200111
2018-05-25,200111
2018-05-26,200111
2018-05-27,200111
2018-05-28,200111
2018-05-29,200111
2018-05-30,200111
2018-05-31,200111
2018-06-01,200111
2018-06-02,200111
2018-06-03,200111
2018-06-04,200111
2018-06-05,200111
2018-06-06,200111
2018-06-07,200111
2018-06-08,200111
2018-06-09,200111
2018-06-10,200111
2018-06-11,200111
2018-06-12,200111
2018-06-13,200111
2018-06-14,200111
2018-06-15,200111
2018-06-16,200111
2018-06-17,200111
2018-06-18,200111
2018-06-19,200111
2018-06-20,200111
2018-06-21,200111
2018-06-22,200111
2018-06-23,200111
2018-06-24,200111
2018-06-25,200111
2018-06-26,200111
2018-06-27,200111
2018-06-28,200111
2018-06-29,200111
2018-06-30,200111
2018-07-01,200111
2018-07-02,200111
2018-07-03,200111
2018-07-04,200111
2018-07-05,200111
2018-07-06,200111
2018-07-07,200111
2018-07-08,200111
2018-07-09,200111
2018-07-10,200111
2018-07-11,200111
2018-07-12,200111
2018-07-13,200111
2018-07-14,200111
2018-07-15,200111
2018-07-16,200111
2018-07-17,200111
2018-07-18,200111
2018-07-19,200111
2018-07-20,200111
2018-07-21,200111
2018-07-22,200111
2018-07-23,200111
2018-07-24,200111
2018-07-25,200111
2018-07-26,200111
2018-07-27,200111
2018-07-28,200111
2018-07-29,200111
2018-07-30,200111
2018-07-31,200111
2018-08-01,200111
2018-08-02,200111
2018-08-03,200111
2018-08-04,200111
2018-08-05,200111
2018-08-06,200111
2018-08-07,200111
2018-08-08,200111
2018-08-09,200111
2018-08-10,200111
2018-08-11,200111
2018-08-12,200111
2018-08-14,200111
2018-08-16,200111
2018-08-17,200111
2018-08-18,200111
2018-08-19,200111
2018-08-20,200111
2018-08-21,200111
2018-08-22,200111
2018-08-23,200111
2018-08-24,200111
2018-08-25,200111
2018-08-26,200111
2018-08-27,200111
2018-08-28,200111
2018-08-29,200111
2018-08-30,200111
2018-08-31,200111
2018-09-01,200111
2018-09-02,200111
2018-09-03,200111
2018-09-04,200111
2018-09-05,200111
2018-09-06,200111
2018-09-07,200111
2018-09-08,200111
2018-09-09,200111
2018-09-10,200111
2018-09-11,200111
2018-09-12,200111
2018-09-13,200111
2018-09-14,200111
2018-09-15,200111
2018-09-16,200111
2018-09-17,200111
2018-09-18,200111
2018-09-19,200111
2018-09-20,200111
2018-09-21,200111
2018-09-22,200111
2018-09-23,200111
2018-09-24,200111
2018-09-25,200111
2018-09-26,200111
2018-09-27,200111
2018-09-28,200111
2018-09-29,200111
2018-09-30,200111
2018-10-01,200111
2018-10-02,200111
2018-10-03,200111
2018-10-04,200111
2018-10-05,200111
2018-10-06,200111
2018-10-07,200111
2018-10-08,200111
2018-10-09,200111
2018-10-10,200111
2018-10-11,200111
2018-10-12,200111
2018-10-13,200111
2018-10-14,200111
2018-10-15,200111
2018-10-16,200111
2018-10-17,200111
2018-10-18,200111
2018-10-19,200111
2018-10-20,200111
2018-10-21,200111
2018-10-22,200111
2018-10-23,200111
2018-10-24,200111
2018-10-25,200111
2018-10-26,200111
2018-10-27,200111
2018-10-28,200111
2018-10-29,200111
2018-10-30,200111
2018-10-31,200111
2018-11-01,200111
2018-11-03,200111
2018-11-04,200111
2018-11-05,200111
2018-11-06,200111
2018-11-07,200111
2018-11-08,200111
2018-11-09,200111
2018-11-10,200111
2018-11-11,200111
2018-11-12,200111
2018-11-13,207668
2018-11-14,207668
2018-11-15,207668
2018-11-16,207668
2018-11-17,207668
2018-11-18,207668
2018-11-19,207668
2018-11-20,207668
2018-11-21,207668
2018-11-22,207668
2018-11-23,207668
2018-11-24,207668
2018-11-25,207668
2018-11-26,207668
2018-11-27,207668
2018-11-28,207668
2018-11-29,207668
2018-12-01,207668
2018-12-02,207668
2018-12-03,207668
2018-12-04,207668
2018-12-05,207668
2018-12-07,207668
2018-12-09,207668
2018-12-10,207668
2018-12-11,207668
2018-12-12,207668
2018-12-13,207668
2018-12-14,207668
2018-12-15,207668
2018-12-16,207668
2018-12-17,207668
2018-12-18,207668
2018-12-19,207668
2018-12-20,207668
2018-12-21,207668
2018-12-22,207668
2018-12-23,207668
2018-12-24,207668
2018-12-25,207668
2018-12-26,207668
2018-12-27,207668
2018-12-28,207668
2018-12-29,207668
2018-12-30,207668
2018-12-31,207668
2019-01-01,207668
2019-01-02,207668
2019-01-03,207668
2019-01-04,207668
2019-01-05,207668
2019-01-06,207668
2019-01-08,207668
2019-01-10,207668
2019-01-11,207668
2019-01-12,207668
2019-01-13,207668
2019-01-14,207668
2019-01-15,207668
2019-01-17,207668
2019-01-18,207668
2019-01-19,207668
2019-01-20,207668
2019-01-21,207668
2019-01-22,207668
2019-01-23,207668
2019-01-24,207668
2019-01-25,207668
2019-01-26,207668
2019-01-27,207668
2019-01-28,207668
2019-01-29,207668
2019-01-30,207668
2019-01-31,207668
2019-02-01,207668
2019-02-02,207668
2019-02-03,207668
2019-02-04,207668
2019-02-05,207668
2019-02-06,207668
2019-02-07,207668
2019-02-08,207668
2019-02-09,207668
2019-02-10,207668
2019-02-11,207668
2019-02-12,207668
2019-02-13,207668
2019-02-14,207668
2019-02-15,207668
2019-02-16,207668
2019-02-17,207668
2019-02-18,213802
2019-02-19,213802
2019-02-20,213802
2019-02-21,213802
2019-02-22,213802
2019-02-23,213802
2019-02-24,213802
2019-02-25,213802
2019-02-26,213802
2019-02-27,213802
2019-02-28,213802
2019-03-01,213802
2019-03-02,213802
2019-03-03,213802
2019-03-04,213802
2019-03-05,213802
2019-03-06,213802
2019-03-07,213802
2019-03-08,213802
2019-03-09,213802
2019-03-10,213802
2019-03-11,213802
2019-03-12,213802
2019-03-13,213802
2019-03-14,213802
2019-03-15,213802
2019-03-16,213802
2019-03-17,213802
2019-03-18,213802
