date_obj,Gilded%20magic%20wardrobe%20(flatpack) price
2019-06-13,2015
2019-06-14,2015
2019-06-15,2015
2019-06-16,2015
2019-06-17,2015
2019-06-18,2015
2019-06-19,2015
2019-06-20,2015
2019-06-21,2015
2019-06-22,2015
2019-06-23,2015
2019-06-24,2015
2019-06-25,2015
2019-06-26,2015
2019-06-27,2015
2019-06-28,2015
2019-06-29,2015
2019-06-30,2015
2019-07-01,2015
2019-07-02,2015
2019-07-03,2015
2019-07-04,2015
2019-07-05,2015
2019-07-06,2015
2019-07-07,2015
2019-07-08,2015
2019-07-09,2015
2019-07-10,2015
2019-07-11,2015
2019-07-12,2112
2019-07-13,2112
2019-07-14,2112
2019-07-15,2112
2019-07-16,2112
2019-07-17,2112
2019-07-18,2112
2019-07-19,2112
2019-07-20,2112
2019-07-21,2112
2019-07-22,2112
2019-07-23,2112
2019-07-24,2112
2019-07-25,2112
2019-07-26,2112
2019-07-27,2112
2019-07-28,2112
2019-07-29,2112
2019-07-30,2112
2019-07-31,2112
2019-08-01,2112
2019-08-02,2112
2019-08-03,2112
2019-08-04,2112
2019-08-05,2112
2019-08-06,2112
2019-08-07,2112
2019-08-08,2112
2019-08-09,2112
2019-08-10,2112
2019-08-11,2112
2019-08-12,2112
2019-08-13,2112
2019-08-14,2212
2019-08-15,2212
2019-08-16,2212
2019-08-17,2212
2019-08-18,2212
2019-08-19,2212
2019-08-20,2212
2019-08-21,2212
2019-08-22,2212
2019-08-23,2212
2019-08-24,2212
2019-08-24,2212
2019-08-25,2212
2019-08-25,2212
2019-08-26,2212
2019-08-26,2212
2019-08-27,2212
2019-08-27,2212
2019-08-28,2212
2019-08-29,2212
2019-08-30,2212
2019-08-31,2212
2019-09-01,2212
2019-09-02,2212
2019-09-03,2212
2019-09-04,2317
2019-09-05,2317
2019-09-06,2317
2019-09-07,2317
2019-09-08,2317
2019-09-09,2317
2019-09-10,2317
2019-09-11,2317
2019-09-12,2317
2019-09-13,2317
2019-09-14,2317
2019-09-15,2317
2019-09-16,2317
2019-09-17,2317
2019-09-18,2317
2019-09-19,2317
2019-09-20,2317
2019-09-21,2317
2019-09-22,2317
2019-09-23,2317
2019-09-24,2317
2019-09-25,2317
2019-09-26,2317
2019-09-27,2317
2019-09-28,2317
2019-09-29,2317
2019-09-30,2317
2019-10-01,2317
2019-10-02,2424
2019-10-03,2424
2019-10-04,2424
2019-10-05,2424
2019-10-06,2424
2019-10-07,2424
2019-10-08,2424
2019-10-09,2424
2019-10-10,2424
2019-10-11,2424
2019-10-12,2424
2019-10-13,2424
2019-10-14,2424
2019-10-15,2424
2019-10-16,2424
2019-10-17,2424
2019-10-18,2424
2019-10-19,2424
2019-10-20,2424
2019-10-21,2424
2019-10-22,2424
2019-10-23,2424
2019-10-24,2424
2019-10-25,2424
2019-10-26,2424
2019-10-27,2424
2019-10-28,2540
2019-10-29,2540
2019-10-30,2540
2019-10-31,2540
2019-11-01,2540
2019-11-02,2540
2019-11-03,2540
2019-11-04,2540
2019-11-05,2540
2019-11-06,2540
2019-11-07,2540
2019-11-08,2540
2019-11-09,2540
2019-11-10,2540
2019-11-11,2540
2019-11-12,2540
2019-11-13,2540
2019-11-14,2540
2019-11-15,2540
2019-11-16,2540
2019-11-17,2540
2019-11-18,2540
2019-11-19,2540
2019-11-20,2540
2019-11-21,2540
2019-11-22,2540
2019-11-23,2540
2019-11-24,2540
2019-11-25,2540
2019-11-26,2540
2019-11-27,2540
2019-11-28,2540
2019-11-29,2540
2019-11-30,2540
2019-12-01,2540
2019-12-02,2540
2019-12-03,2661
2019-12-04,2661
2019-12-05,2661
2019-12-06,2661
2019-12-07,2661
2019-12-08,2661
2019-12-09,2661
2019-12-10,2661
2019-12-11,2661
2019-12-12,2661
2019-12-13,2661
2019-12-14,2661
2019-12-15,2661
2019-12-16,2661
2019-12-17,2661
2019-12-18,2661
2019-12-19,2661
2019-12-20,2661
2019-12-21,2661
2019-12-22,2661
2019-12-23,2661
2019-12-24,2661
2019-12-25,2661
2019-12-26,2661
2019-12-27,2661
2019-12-28,2661
2019-12-29,2661
2019-12-30,2661
2019-12-31,2661
2020-01-01,2661
2020-01-02,2661
2020-01-03,2661
2020-01-04,2661
2020-01-05,2661
2020-01-06,2661
2020-01-07,2661
2020-01-08,2661
2020-01-09,2661
2020-01-10,2788
2020-01-11,2788
2020-01-12,2788
2020-01-13,2788
2020-01-14,2788
2020-01-15,2788
2020-01-16,2788
2020-01-17,2788
2020-01-18,2788
2020-01-19,2788
2020-01-20,2788
2020-01-21,2788
2020-01-22,2788
2020-01-23,2788
2020-01-24,2788
2020-01-25,2788
2020-01-26,2788
2020-01-27,2788
2020-01-28,2788
2020-01-29,2788
2020-01-30,2788
2020-01-31,2788
2020-02-01,2788
2020-02-02,2788
2020-02-03,2788
2020-02-04,2788
2020-02-05,2788
2020-02-06,2788
2020-02-07,2788
2020-02-08,2788
2020-02-09,2788
2020-02-10,2788
2020-02-11,2788
2020-02-12,2788
2020-02-13,2920
2020-02-14,2920
2020-02-15,2920
2020-02-16,2920
2020-02-17,2920
2020-02-18,2920
2020-02-19,2920
2020-02-20,2920
2020-02-21,2920
2020-02-22,2920
2020-02-23,2920
2020-02-24,2920
2020-02-25,2920
2020-02-26,2920
2020-02-27,2920
2020-02-28,2920
2020-02-29,2920
2020-03-01,2920
2020-03-02,2920
2020-03-03,2920
2020-03-04,2920
2020-03-05,2920
2020-03-06,2920
2020-03-07,2920
2020-03-08,2920
2020-03-09,2920
2020-03-10,2920
2020-03-11,2920
2020-03-12,2920
2020-03-13,2920
2020-03-14,2920
2020-03-15,2920
2020-03-16,3064
2020-03-17,3064
2020-03-18,3064
2020-03-19,3064
2020-03-20,3064
2020-03-21,3064
2020-03-22,3064
2020-03-23,3064
2020-03-24,3064
2020-03-25,3064
2020-03-26,3064
2020-03-27,3064
2020-03-28,3064
2020-03-29,3064
2020-03-30,3064
2020-03-31,3064
2020-04-01,3064
2020-04-02,3209
2020-04-03,3209
2020-04-04,3209
2020-04-05,3209
2020-04-06,3209
2020-04-07,3209
2020-04-08,3209
2020-04-09,3209
2020-04-10,3209
2020-04-11,3209
2020-04-12,3209
2020-04-13,3209
2020-04-14,3209
2020-04-15,3209
2020-04-16,3209
2020-04-17,3209
2020-04-18,3209
2020-04-19,3209
2020-04-20,3209
2020-04-21,3209
2020-04-22,3361
2020-04-23,3361
2020-04-24,3361
2020-04-25,3361
2020-04-26,3361
2020-04-27,3361
2020-04-28,3361
2020-04-29,3361
2020-04-30,3361
2020-05-01,3361
2020-05-02,3361
2020-05-03,3361
2020-05-04,3361
2020-05-05,3361
2020-05-06,3361
2020-05-07,3361
2020-05-08,3361
2020-05-09,3361
2020-05-10,3361
2020-05-11,3361
2020-05-12,3361
2020-05-13,3520
