date_obj,Ruby%20ring price
2015-10-30,1127
2015-10-31,1104
2015-11-01,1104
2015-11-02,1104
2015-11-03,1101
2015-11-04,1101
2015-11-05,1101
2015-11-06,1105
2015-11-07,1105
2015-11-08,1105
2015-11-09,1111
2015-11-10,1111
2015-11-11,1111
2015-11-12,1132
2015-11-13,1132
2015-11-14,1132
2015-11-15,1143
2015-11-16,1143
2015-11-17,1143
2015-11-18,1118
2015-11-19,1118
2015-11-20,1132
2015-11-21,1132
2015-11-22,1132
2015-11-23,1111
2015-11-24,1111
2015-11-25,1113
2015-11-26,1113
2015-11-27,1113
2015-11-28,1105
2015-11-29,1105
2015-11-30,1102
2015-12-01,1102
2015-12-02,1102
2015-12-03,1106
2015-12-04,1106
2015-12-05,1106
2015-12-06,1138
2015-12-07,1138
2015-12-08,1138
2015-12-09,1135
2015-12-10,1135
2015-12-11,1135
2015-12-12,1138
2015-12-13,1138
2015-12-14,1138
2015-12-15,1131
2015-12-16,1131
2015-12-17,1131
2015-12-18,1134
2015-12-19,1134
2015-12-20,1119
2015-12-21,1119
2015-12-22,1119
2015-12-23,1117
2015-12-24,1117
2015-12-25,1117
2015-12-26,1107
2015-12-27,1107
2015-12-28,1084
2015-12-29,1084
2015-12-30,1080
2015-12-31,1080
2016-01-01,1080
2016-01-02,1094
2016-01-03,1094
2016-01-04,1105
2016-01-05,1105
2016-01-06,1110
2016-01-07,1110
2016-01-08,1106
2016-01-09,1106
2016-01-10,1126
2016-01-11,1126
2016-01-12,1118
2016-01-13,1118
2016-01-14,1113
2016-01-15,1113
2016-01-16,1098
2016-01-17,1098
2016-01-18,1103
2016-01-19,1103
2016-01-20,1125
2016-01-21,1125
2016-01-22,1099
2016-01-23,1099
2016-01-24,1099
2016-01-25,1107
2016-01-26,1107
2016-01-27,1126
2016-01-28,1126
2016-01-29,1111
2016-01-30,1111
2016-01-31,1101
2016-02-01,1101
2016-02-02,1079
2016-02-03,1079
2016-02-04,1087
2016-02-05,1087
2016-02-06,1095
2016-02-07,1095
2016-02-08,1095
2016-02-09,1099
2016-02-10,1099
2016-02-11,1097
2016-02-12,1097
2016-02-13,1095
2016-02-14,1095
2016-02-15,1095
2016-02-16,1086
2016-02-17,1086
2016-02-18,1063
2016-02-19,1063
2016-02-20,1041
2016-02-21,1059
2016-02-22,1059
2016-02-23,1059
2016-02-24,1087
2016-02-25,1087
2016-02-26,1133
2016-02-27,1133
2016-02-28,1122
2016-02-29,1122
2016-03-01,1093
2016-03-02,1093
2016-03-03,1090
2016-03-04,1090
2016-03-05,1056
2016-03-06,1056
2016-03-07,1068
2016-03-08,1068
2016-03-09,1085
2016-03-10,1085
2016-03-11,1086
2016-03-12,1086
2016-03-13,1088
2016-03-14,1088
2016-03-15,1087
2016-03-16,1087
2016-03-17,1065
2016-03-18,1065
2016-03-19,1043
2016-03-20,1043
2016-03-21,1054
2016-03-22,1054
2016-03-23,1086
2016-03-24,1086
2016-03-25,1098
2016-03-26,1098
2016-03-27,1085
2016-03-28,1085
2016-03-29,1109
2016-03-30,1109
2016-03-31,1109
2016-04-01,1085
2016-04-02,1085
2016-04-03,1070
2016-04-04,1070
2016-04-05,1057
2016-04-06,1057
2016-04-07,1069
2016-04-08,1069
2016-04-09,1067
2016-04-10,1067
2016-04-11,1080
2016-04-12,1080
2016-04-13,1081
2016-04-14,1081
2016-04-15,1102
2016-04-16,1102
2016-04-17,1110
2016-04-18,1110
2016-04-19,1094
2016-04-20,1094
2016-04-21,1095
2016-04-22,1095
2016-04-23,1106
2016-04-24,1106
2016-04-25,1108
2016-04-26,1108
2016-04-27,1100
2016-04-28,1100
2016-04-29,1094
2016-04-30,1094
2016-05-01,1081
2016-05-02,1081
2016-05-03,1067
2016-05-04,1067
2016-05-05,1090
2016-05-06,1090
2016-05-07,1089
2016-05-08,1089
2016-05-09,1079
2016-05-10,1079
2016-05-11,1079
2016-05-12,1079
2016-05-13,1085
2016-05-14,1085
2016-05-15,1102
2016-05-16,1102
2016-05-17,1089
2016-05-18,1089
2016-05-19,1106
2016-05-22,1083
2016-05-23,1087
2016-05-24,1087
2016-05-25,1078
2016-05-26,1078
2016-05-27,1083
2016-05-28,1083
2016-05-29,1076
2016-05-30,1076
2016-05-31,1094
2016-06-01,1094
2016-06-02,1097
2016-06-03,1097
2016-06-04,1117
2016-06-05,1117
2016-06-06,1086
2016-06-07,1086
2016-06-08,1090
2016-06-09,1090
2016-06-10,1107
2016-06-11,1107
2016-06-12,1127
2016-06-13,1127
2016-06-14,1120
2016-06-15,1120
2016-06-16,1120
2016-06-17,1103
2016-06-18,1103
2016-06-19,1083
2016-06-20,1083
2016-06-21,1099
2016-06-22,1099
2016-06-23,1097
2016-06-24,1097
2016-06-25,1080
2016-06-26,1080
2016-06-27,1091
2016-06-28,1091
2016-06-29,1099
2016-06-30,1099
2016-07-01,1094
2016-07-02,1094
2016-07-03,1089
2016-07-04,1107
2016-07-05,1107
2016-07-06,1110
2016-07-07,1110
2016-07-08,1098
2016-07-09,1098
2016-07-10,1106
2016-07-11,1106
2016-07-12,1102
2016-07-13,1102
2016-07-14,1105
2016-07-15,1105
2016-07-16,1108
2016-07-17,1108
2016-07-18,1093
2016-07-23,1131
2016-07-24,1129
2016-07-25,1129
2016-07-26,1097
2016-07-27,1097
2016-07-28,1093
2016-07-29,1093
2016-07-30,1082
2016-07-31,1082
2016-08-01,1082
2016-08-02,1097
2016-08-03,1097
2016-08-04,1098
2016-08-05,1098
2016-08-06,1128
2016-08-07,1128
2016-08-08,1125
2016-08-09,1125
2016-08-10,1150
2016-08-11,1150
2016-08-12,1150
2016-08-13,1119
2016-08-14,1119
2016-08-15,1134
2016-08-16,1134
2016-08-17,1131
2016-08-18,1131
2016-08-19,1108
2016-08-20,1108
2016-08-21,1110
2016-08-22,1110
2016-08-23,1086
2016-08-24,1086
2016-08-25,1080
2016-08-26,1080
2016-08-28,1060
2016-08-31,1064
2016-09-01,1063
2016-09-02,1063
2016-09-03,1063
2016-09-04,1074
2016-09-05,1074
2016-09-06,1081
2016-09-07,1081
2016-09-08,1081
2016-09-09,1066
2016-09-10,1066
2016-09-11,1048
2016-09-12,1048
2016-09-13,1074
2016-09-14,1074
2016-09-15,1074
2016-09-16,1071
2016-09-17,1071
2016-09-18,1066
2016-09-19,1066
2016-09-20,1066
2016-09-21,1078
2016-09-22,1078
2016-09-23,1069
2016-09-24,1069
2016-09-25,1069
2016-09-26,1066
2016-09-27,1066
2016-09-28,1062
2016-09-29,1062
2016-09-30,1044
2016-10-01,1044
2016-10-02,1044
2016-10-03,1039
2016-10-04,1039
2016-10-05,1061
2016-10-06,1061
2016-10-07,1061
2016-10-08,1096
2016-10-09,1096
2016-10-10,1096
2016-10-11,1100
2016-10-12,1100
2016-10-13,1100
2016-10-14,1096
2016-10-15,1096
2016-10-16,1086
2016-10-17,1086
2016-10-18,1090
2016-10-19,1090
2016-10-20,1090
2016-10-21,1065
2016-10-22,1065
2016-10-23,1076
2016-10-24,1076
2016-10-25,1105
2016-10-26,1105
2016-10-27,1116
2016-10-28,1116
2016-10-29,1098
2016-10-30,1098
2016-10-31,1105
2016-11-01,1105
2016-11-02,1105
2016-11-03,1100
2016-11-04,1100
2016-11-05,1098
2016-11-06,1098
2016-11-07,1076
2016-11-08,1076
2016-11-09,1098
2016-11-10,1098
2016-11-11,1098
2016-11-12,1140
2016-11-13,1140
2016-11-14,1191
2016-12-08,1089
2016-12-09,1079
2016-12-10,1079
2016-12-11,1070
2016-12-12,1070
2016-12-13,1055
2016-12-14,1055
2016-12-15,1068
2016-12-16,1068
2016-12-17,1096
2016-12-18,1096
2016-12-19,1064
2016-12-20,1064
2016-12-21,1095
2016-12-22,1095
2016-12-23,1150
2016-12-24,1150
2016-12-25,1159
2016-12-26,1159
2016-12-27,1105
2016-12-28,1105
2016-12-29,1089
2016-12-30,1089
2016-12-31,1091
2017-01-01,1091
2017-01-02,1089
2017-01-03,1089
2017-01-04,1081
2017-01-05,1081
2017-01-06,1077
2017-01-07,1089
2017-01-08,1089
2017-01-09,1102
2017-01-10,1102
2017-01-11,1114
2017-01-12,1114
2017-01-13,1131
2017-01-14,1131
2017-01-15,1117
2017-01-16,1117
2017-01-17,1112
2017-01-18,1112
2017-01-19,1116
2017-01-20,1116
2017-01-21,1110
2017-01-22,1110
2017-01-27,1067
2017-01-28,1066
2017-01-29,1066
2017-01-30,1059
2017-01-31,1059
2017-02-01,1060
2017-02-02,1060
2017-02-03,1064
2017-02-04,1064
2017-02-05,1078
2017-02-06,1078
2017-02-07,1048
2017-02-08,1044
2017-02-09,1044
2017-02-10,1051
2017-02-11,1051
2017-02-12,1042
2017-02-13,1042
2017-02-14,1065
2017-02-15,1065
2017-02-16,1051
2017-02-18,1043
2017-02-19,1032
2017-02-20,1032
2017-02-21,1065
2017-02-22,1065
2017-02-23,1064
2017-02-24,1064
2017-02-25,1071
2017-02-26,1071
2017-02-27,1050
2017-02-28,1057
2017-03-01,1057
2017-03-02,1068
2017-03-03,1068
2017-03-04,1068
2017-03-05,1068
2017-03-06,1084
2017-03-07,1084
2017-03-08,1076
2017-03-09,1076
2017-03-10,1074
2017-03-11,1074
2017-03-12,1055
2017-03-13,1061
2017-03-14,1061
2017-03-15,1065
2017-03-16,1065
2017-03-17,1074
2017-03-18,1074
2017-03-19,1072
2017-03-20,1072
2017-03-21,1080
2017-03-22,1080
2017-03-23,1085
2017-03-24,1085
2017-03-25,1121
2017-03-26,1121
2017-03-27,1088
2017-03-28,1088
2017-03-29,1112
2017-03-30,1112
2017-03-31,1071
2017-04-01,1071
2017-04-02,1056
2017-04-03,1060
2017-04-04,1060
2017-04-12,1093
2017-04-13,1109
2017-04-14,1109
2017-04-15,1076
2017-04-16,1094
2017-04-17,1097
2017-04-18,1097
2017-04-19,1101
2017-04-20,1101
2017-04-21,1095
2017-04-22,1095
2017-04-23,1099
2017-04-24,1099
2017-04-25,1092
2017-04-26,1092
2017-04-27,1092
2017-04-28,1092
2017-04-29,1110
2017-04-30,1110
2017-05-01,1081
2017-05-02,1081
2017-05-03,1101
2017-05-04,1101
2017-05-05,1109
2017-05-06,1109
2017-05-07,1095
2017-05-08,1095
2017-05-09,1100
2017-05-10,1100
2017-05-11,1077
2017-05-12,1090
2017-05-13,1099
2017-05-14,1099
2017-05-15,1111
2017-05-16,1078
2017-05-17,1078
2017-05-18,1046
2017-05-19,1046
2017-05-20,1063
2017-05-21,1063
2017-05-22,1084
2017-05-23,1084
2017-05-24,1091
2017-05-25,1091
2017-05-26,1071
2017-05-27,1057
2017-05-28,1057
2017-05-29,1076
2017-05-30,1076
2017-05-31,1064
2017-06-01,1064
2017-06-02,1051
2017-06-03,1051
2017-06-06,1048
2017-06-07,1048
2017-06-08,1062
2017-06-09,1062
2017-06-10,1054
2017-06-11,1023
2017-06-12,1023
2017-06-13,1067
2017-06-14,1067
2017-06-15,1067
2017-06-16,1067
2017-06-17,1078
2017-06-18,1104
2017-06-19,1104
2017-06-20,1127
2017-06-21,1127
2017-06-22,1120
2017-06-23,1120
2017-06-24,1110
2017-06-25,1110
2017-06-26,1063
2017-06-27,1063
2017-06-28,1069
2017-06-29,1069
2017-06-30,1094
2017-07-01,1094
2017-07-02,1101
2017-07-03,1101
2017-07-04,1127
2017-07-05,1127
2017-07-06,1158
2017-07-07,1158
2017-07-08,1111
2017-07-13,1093
2017-07-14,1081
2017-07-15,1081
2017-07-16,1072
2017-07-17,1105
2017-07-18,1105
2017-07-19,1063
2017-07-20,1063
2017-07-21,1060
2017-07-22,1060
2017-07-23,1071
2017-07-24,1071
2017-07-25,1071
2017-07-26,1071
2017-07-27,1075
2017-07-28,1075
2017-07-29,1078
2017-07-30,1088
2017-07-31,1088
2017-08-01,1091
2017-08-02,1124
2017-08-03,1124
2017-08-04,1110
2017-08-05,1065
2017-08-06,1065
2017-08-09,1073
2017-08-10,1073
2017-08-11,1077
2017-08-12,1077
2017-08-13,1086
2017-08-14,1086
2017-08-15,1061
2017-08-17,1097
2017-08-18,1097
2017-08-19,1097
2017-08-20,1127
2017-08-21,1127
2017-08-22,1121
2017-08-23,1121
2017-08-24,1077
2017-08-25,1077
2017-08-26,1081
2017-08-27,1081
2017-08-28,1081
2017-08-29,1081
2017-08-30,1092
2017-08-31,1092
2017-09-01,1089
2017-09-02,1131
2017-09-03,1131
2017-09-04,1136
2017-09-05,1099
2017-09-06,1099
2017-09-07,1102
2017-09-08,1102
2017-09-09,1127
2017-09-10,1127
2017-09-11,1096
2017-09-12,1096
2017-09-13,1100
2017-09-14,1100
2017-09-15,1071
2017-09-16,1071
2017-09-17,1063
2017-09-19,1063
2017-09-20,1075
2017-09-21,1075
2017-09-22,1073
2017-09-23,1073
2017-09-24,1049
2017-09-25,1049
2017-09-26,1048
2017-09-27,1048
2017-09-28,1071
2017-09-29,1071
2017-09-30,1059
2017-10-01,1059
2017-10-02,1062
2017-10-03,1062
2017-10-04,1062
2017-10-05,1065
2017-10-06,1065
2017-10-07,1091
2017-10-08,1091
2017-10-09,1080
2017-10-10,1080
2017-10-11,1066
2017-10-12,1077
2017-10-13,1045
2017-10-14,1045
2017-10-15,1055
2017-10-16,1052
2017-10-17,1052
2017-10-18,1059
2017-10-19,1059
2017-10-20,1059
2017-10-21,1059
2017-10-22,1047
2017-10-23,1047
2017-10-24,1074
2017-10-25,1079
2017-10-26,1079
2017-10-27,1087
2017-10-28,1087
2017-10-29,1060
2017-10-30,1060
2017-10-31,1055
2017-11-01,1055
2017-11-02,1070
2017-11-03,1070
2017-11-04,1061
2017-11-05,1061
2017-11-06,1068
2017-11-07,1068
2017-11-08,1118
2017-11-09,1118
2017-11-10,1107
2017-11-11,1107
2017-11-12,1062
2017-11-13,1062
2017-11-14,1075
2017-11-15,1075
2017-11-16,1060
2017-11-17,1060
2017-11-18,1097
2017-11-19,1115
2017-11-20,1115
2017-11-21,1125
2017-11-22,1125
2017-11-23,1100
2017-11-24,1100
2017-11-25,1106
2017-11-26,1106
2017-11-27,1071
2017-11-28,1068
2017-11-29,1068
2017-11-30,1068
2017-12-01,1068
2017-12-02,1068
2017-12-03,1090
2017-12-04,1090
2017-12-05,1076
2017-12-06,1076
2017-12-07,1082
2017-12-08,1082
2017-12-09,1054
2017-12-10,1055
2017-12-11,1055
2017-12-12,1059
2017-12-13,1059
2017-12-14,1067
2017-12-15,1079
2017-12-16,1079
2017-12-17,1085
2017-12-18,1088
2017-12-19,1088
2017-12-20,1108
2017-12-21,1095
2017-12-22,1095
2017-12-23,1086
2017-12-24,1086
2017-12-25,1076
2017-12-26,1076
2017-12-27,1071
2017-12-28,1071
2017-12-29,1055
2017-12-30,1038
2017-12-31,1038
2018-01-01,1056
2018-01-02,1056
2018-01-03,1062
2018-01-04,1062
2018-01-05,1073
2018-01-06,1056
2018-01-07,1056
2018-01-08,1057
2018-01-09,1070
2018-01-10,1070
2018-01-11,1074
2018-01-12,1074
2018-01-13,1064
2018-01-14,1064
2018-01-15,1055
2018-01-16,1083
2018-01-17,1089
2018-01-18,1111
2018-01-19,1111
2018-01-20,1117
2018-01-21,1117
2018-01-22,1114
2018-01-23,1111
2018-01-24,1107
2018-01-25,1107
2018-01-26,1112
2018-01-27,1094
2018-01-28,1114
2018-01-29,1093
2018-01-30,1082
2018-01-31,1082
2018-02-01,1062
2018-02-02,1062
2018-02-03,1062
2018-02-04,1088
2018-02-05,1088
2018-02-06,1087
2018-02-07,1075
2018-02-08,1075
2018-02-09,1058
2018-02-10,1058
2018-02-11,1062
2018-02-12,1057
2018-02-13,1057
2018-02-14,1036
2018-02-15,1040
2018-02-16,1040
2018-02-17,1061
2018-02-18,1070
2018-02-19,1089
2018-02-20,1089
2018-02-21,1091
2018-02-22,1091
2018-02-23,1135
2018-02-24,1135
2018-02-25,1108
2018-02-26,1101
2018-02-27,1060
2018-02-28,1060
2018-03-01,1079
2018-03-02,1047
2018-03-03,1047
2018-03-04,1047
2018-03-05,1048
2018-03-06,1060
2018-03-07,1061
2018-03-08,1061
2018-03-09,1068
2018-03-10,1069
2018-03-11,1090
2018-03-12,1095
2018-03-13,1095
2018-03-14,1090
2018-03-15,1090
2018-03-16,1077
2018-03-17,1075
2018-03-18,1069
2018-03-19,1069
2018-03-20,1071
2018-03-21,1071
2018-03-23,1081
2018-03-24,1073
2018-03-26,1071
2018-03-27,1056
2018-03-29,1067
2018-03-30,1067
2018-03-31,1072
2018-04-01,1072
2018-04-02,1074
2018-04-03,1075
2018-04-04,1089
2018-04-05,1089
2018-04-06,1112
2018-04-08,1099
2018-04-09,1093
2018-04-10,1093
2018-04-11,1100
2018-04-12,1103
2018-04-13,1103
2018-04-14,1103
2018-04-15,1134
2018-04-16,1134
2018-04-17,1132
2018-04-18,1132
2018-04-19,1126
2018-04-20,1134
2018-04-21,1145
2018-04-22,1145
2018-04-23,1142
2018-04-24,1142
2018-04-25,1120
2018-04-26,1120
2018-04-27,1096
2018-04-28,1062
2018-04-29,1065
2018-04-30,1053
2018-05-01,1048
2018-05-02,1048
2018-05-03,1048
2018-05-04,1048
2018-05-05,1069
2018-05-06,1069
2018-05-07,1088
2018-05-08,1088
2018-05-09,1074
2018-05-10,1084
2018-05-11,1084
2018-05-12,1091
2018-05-13,1091
2018-05-14,1063
2018-05-15,1063
2018-05-16,1075
2018-05-17,1075
2018-05-18,1058
2018-05-19,1057
2018-05-20,1068
2018-05-21,1074
2018-05-22,1074
2018-05-23,1069
2018-05-24,1082
2018-05-25,1082
2018-05-26,1077
2018-05-27,1077
2018-05-28,1060
2018-05-29,1069
2018-05-30,1069
2018-05-31,1057
2018-06-01,1095
2018-06-02,1087
2018-06-03,1087
2018-06-04,1058
2018-06-05,1056
2018-06-06,1073
2018-06-07,1073
2018-06-08,1085
2018-06-09,1085
2018-06-10,1102
2018-06-11,1138
2018-06-12,1122
2018-06-13,1097
2018-06-14,1064
2018-06-15,1067
2018-06-16,1044
2018-06-17,1043
2018-06-18,1024
2018-06-19,1041
2018-06-20,1041
2018-06-21,1046
2018-06-22,1041
2018-06-23,1041
2018-06-24,1049
2018-06-25,1059
2018-06-26,1081
2018-06-27,1082
2018-06-28,1114
2018-06-29,1108
2018-06-30,1107
2018-07-01,1086
2018-07-02,1086
2018-07-03,1072
2018-07-04,1063
2018-07-05,1063
2018-07-06,1072
2018-07-07,1069
2018-07-08,1069
2018-07-09,1070
2018-07-10,1054
2018-07-11,1061
2018-07-12,1068
2018-07-13,1061
2018-07-14,1059
2018-07-15,1059
2018-07-16,1050
2018-07-17,1055
2018-07-18,1049
2018-07-19,1073
2018-07-20,1113
2018-07-21,1145
2018-07-22,1192
2018-07-23,1227
2018-07-24,1172
2018-07-25,1133
2018-07-26,1104
2018-07-27,1068
2018-07-28,1075
2018-07-29,1055
2018-07-30,1053
2018-07-31,1072
2018-08-01,1072
2018-08-02,1073
2018-08-03,1075
2018-08-04,1055
2018-08-05,1064
2018-08-06,1051
2018-08-07,1067
2018-08-08,1083
2018-08-09,1083
2018-08-10,1059
2018-08-11,1045
2018-08-12,1041
2018-08-14,1041
2018-08-16,1046
2018-08-17,1037
2018-08-18,1037
2018-08-19,1046
2018-08-20,1060
2018-08-21,1075
2018-08-22,1054
2018-08-23,1057
2018-08-24,1054
2018-08-25,1061
2018-08-26,1051
2018-08-27,1055
2018-08-28,1059
2018-08-29,1053
2018-08-30,1060
2018-08-31,1058
2018-09-01,1076
2018-09-02,1050
2018-09-03,1024
2018-09-04,1013
2018-09-05,1052
2018-09-06,1052
2018-09-07,1073
2018-09-08,1053
2018-09-09,1027
2018-09-10,1032
2018-09-11,1032
2018-09-12,1035
2018-09-13,1041
2018-09-14,1037
2018-09-15,1056
2018-09-16,1056
2018-09-17,1067
2018-09-18,1080
2018-09-19,1048
2018-09-20,1051
2018-09-21,1034
2018-09-22,1050
2018-09-23,1056
2018-09-24,1080
2018-09-25,1080
2018-09-26,1097
2018-09-27,1073
2018-09-28,1041
2018-09-29,1042
2018-09-30,1027
2018-10-02,1076
2018-10-03,1078
2018-10-04,1078
2018-10-05,1079
2018-10-06,1078
2018-10-07,1066
2018-10-08,1065
2018-10-09,1064
2018-10-10,1055
2018-10-11,1082
2018-10-12,1057
2018-10-13,1055
2018-10-14,1058
2018-10-15,1051
2018-10-16,1042
2018-10-17,1073
2018-10-18,1070
2018-10-19,1073
2018-10-20,1073
2018-10-21,1079
2018-10-22,1063
2018-10-23,1103
2018-10-24,1098
2018-10-25,1107
2018-10-26,1119
2018-10-27,1123
2018-10-28,1103
2018-10-29,1057
2018-10-30,1039
2018-10-31,1035
2018-11-01,1041
2018-11-03,1057
2018-11-04,1101
2018-11-05,1109
2018-11-06,1104
2018-11-07,1143
2018-11-08,1187
2018-11-09,1231
2018-11-10,1200
2018-11-11,1164
2018-11-12,1175
2018-11-13,1168
2018-11-14,1131
2018-11-15,1145
2018-11-16,1101
2018-11-17,1069
2018-11-18,1080
2018-11-19,1063
2018-11-20,1077
2018-11-21,1062
2018-11-22,1084
2018-11-23,1111
2018-11-24,1082
2018-11-25,1076
2018-11-26,1063
2018-11-27,1072
2018-11-28,1087
2018-11-29,1087
2018-12-01,1077
2018-12-02,1072
2018-12-03,1087
2018-12-04,1077
2018-12-05,1059
2018-12-07,1027
2018-12-09,1024
2018-12-10,1043
2018-12-11,1037
2018-12-13,1065
2018-12-14,1056
2018-12-15,1051
2018-12-16,1049
2018-12-17,1050
2018-12-18,1066
2018-12-19,1050
2018-12-20,1032
2018-12-21,1039
2018-12-22,1046
2018-12-23,1062
2018-12-24,1089
2018-12-25,1095
2018-12-26,1086
2018-12-27,1072
2018-12-28,1039
2018-12-29,1021
2018-12-30,1034
2018-12-31,1049
2019-01-01,1010
2019-01-02,1051
2019-01-03,1042
2019-01-04,1074
2019-01-05,1068
2019-01-06,1038
2019-01-08,1016
2019-01-10,1036
2019-01-11,1030
2019-01-12,1036
2019-01-13,1033
2019-01-14,1037
2019-01-15,1053
2019-01-16,1081
2019-01-17,1070
2019-01-18,1063
2019-01-19,1060
2019-01-20,1068
2019-01-21,1052
2019-01-22,1056
2019-01-23,1070
2019-01-24,1062
2019-01-25,1041
2019-01-26,1016
2019-01-27,997
2019-01-28,1022
2019-01-29,1051
2019-01-30,1053
2019-01-31,1041
2019-02-01,1070
2019-02-02,1057
2019-02-03,1054
2019-02-04,1045
2019-02-05,1043
2019-02-06,1096
2019-02-07,1105
2019-02-08,1161
2019-02-09,1217
2019-02-10,1266
2019-02-11,1214
2019-02-12,1154
2019-02-13,1138
2019-02-14,1166
2019-02-15,1154
2019-02-16,1101
2019-02-17,1066
2019-02-18,1044
2019-02-19,1038
2019-02-20,1033
2019-02-21,1074
2019-02-22,1045
2019-02-23,1040
2019-02-24,1050
2019-02-25,1068
2019-02-26,1084
2019-02-27,1081
2019-02-28,1088
2019-03-01,1116
2019-03-02,1109
2019-03-03,1110
2019-03-04,1126
2019-03-05,1095
2019-03-06,1102
2019-03-07,1078
2019-03-08,1111
2019-03-09,1085
2019-03-10,1067
2019-03-11,1061
2019-03-12,1063
2019-03-13,1082
2019-03-14,1075
2019-03-15,1077
2019-03-16,1080
2019-03-17,1079
2019-03-18,1070
2019-03-19,1104
2019-03-20,1089
2019-03-21,1083
2019-03-22,1058
2019-03-23,1062
2019-03-24,1075
2019-03-25,1064
2019-03-26,1095
2019-03-27,1129
2019-03-28,1122
2019-03-29,1108
2019-03-30,1108
2019-03-31,1090
2019-04-01,1062
2019-04-02,1048
2019-04-03,1026
2019-04-04,1034
2019-04-05,1048
