date_obj,Dashing%20kebbit%20fur price
2016-03-31,2777
2016-04-01,2777
2016-04-02,2784
2016-04-03,2784
2016-04-04,2784
2016-04-05,2784
2016-04-06,2784
2016-04-07,2812
2016-04-08,2812
2016-04-09,2812
2016-04-10,2812
2016-04-11,2812
2016-04-12,2780
2016-04-13,2780
2016-04-14,2780
2016-04-15,2780
2016-04-16,2780
2016-04-17,2780
2016-04-18,2769
2016-04-19,2769
2016-04-20,2769
2016-04-21,2769
2016-04-22,2769
2016-04-23,2805
2016-04-24,2805
2016-04-25,2805
2016-04-26,2805
2016-04-27,2805
2016-04-28,2715
2016-04-29,2715
2016-04-30,2715
2016-05-01,2715
2016-05-02,2715
2016-05-03,2640
2016-05-04,2640
2016-05-05,2640
2016-05-06,2640
2016-05-07,2640
2016-05-08,2746
2016-05-09,2746
2016-05-10,2746
2016-05-11,2746
2016-05-12,2746
2016-05-13,2812
2016-05-14,2812
2016-05-15,2812
2016-05-16,2812
2016-05-17,2719
2016-05-18,2719
2016-05-19,2719
2016-05-22,2728
2016-05-23,2728
2016-05-24,2728
2016-05-25,2658
2016-05-26,2658
2016-05-27,2658
2016-05-28,2658
2016-05-29,2589
2016-05-30,2589
2016-05-31,2589
2016-06-01,2589
2016-06-02,2583
2016-06-03,2583
2016-06-04,2583
2016-06-05,2583
2016-06-06,2457
2016-06-07,2457
2016-06-08,2457
2016-06-09,2457
2016-06-10,2392
2016-06-11,2392
2016-06-12,2392
2016-06-13,2392
2016-06-14,2392
2016-06-15,2359
2016-06-16,2359
2016-06-17,2359
2016-06-18,2359
2016-06-19,2327
2016-06-20,2327
2016-06-21,2327
2016-06-22,2327
2016-06-23,2359
2016-06-24,2359
2016-06-25,2359
2016-06-26,2359
2016-06-27,2385
2016-06-28,2385
2016-06-29,2385
2016-06-30,2385
2016-07-01,2454
2016-07-02,2454
2016-07-03,2454
2016-07-04,2454
2016-07-05,2371
2016-07-06,2371
2016-07-07,2371
2016-07-08,2371
2016-07-09,2338
2016-07-10,2338
2016-07-11,2338
2016-07-12,2338
2016-07-13,2229
2016-07-14,2229
2016-07-15,2229
2016-07-16,2229
2016-07-17,2252
2016-07-18,2252
2016-07-23,2301
2016-07-24,2384
2016-07-25,2384
2016-07-26,2384
2016-07-27,2384
2016-07-28,2462
2016-07-29,2462
2016-07-30,2462
2016-07-31,2462
2016-08-01,2462
2016-08-02,2384
2016-08-03,2384
2016-08-04,2384
2016-08-05,2384
2016-08-06,2384
2016-08-07,2315
2016-08-08,2315
2016-08-09,2315
2016-08-10,2315
2016-08-11,2228
2016-08-12,2228
2016-08-13,2228
2016-08-14,2228
2016-08-15,2234
2016-08-16,2234
2016-08-17,2234
2016-08-18,2234
2016-08-19,2234
2016-08-20,2338
2016-08-21,2338
2016-08-22,2338
2016-08-23,2338
2016-08-24,2338
2016-08-25,2414
2016-08-26,2414
2016-08-28,2414
2016-08-31,2293
2016-09-01,2293
2016-09-02,2293
2016-09-03,2293
2016-09-04,2197
2016-09-05,2197
2016-09-06,2197
2016-09-07,2197
2016-09-08,2197
2016-09-09,2197
2016-09-10,2147
2016-09-11,2147
2016-09-12,2147
2016-09-13,2147
2016-09-14,2147
2016-09-15,2147
2016-09-16,2125
2016-09-17,2125
2016-09-18,2125
2016-09-19,2125
2016-09-20,2125
2016-09-21,2125
2016-09-22,2018
2016-09-23,2018
2016-09-24,2018
2016-09-25,2018
2016-09-26,2018
2016-09-27,2018
2016-09-28,1917
2016-09-29,1917
2016-09-30,1917
2016-10-01,1917
2016-10-02,1917
2016-10-03,1917
2016-10-04,1821
2016-10-05,1821
2016-10-06,1821
2016-10-07,1821
2016-10-08,1821
2016-10-09,1821
2016-10-10,1753
2016-10-11,1753
2016-10-12,1753
2016-10-13,1753
2016-10-14,1753
2016-10-15,1840
2016-10-16,1840
2016-10-17,1840
2016-10-18,1840
2016-10-19,1840
2016-10-20,1840
2016-10-21,1790
2016-10-22,1790
2016-10-23,1790
2016-10-24,1790
2016-10-25,1790
2016-10-26,1785
2016-10-27,1785
2016-10-28,1785
2016-10-29,1785
2016-10-30,1785
2016-10-31,1785
2016-11-01,1818
2016-11-02,1818
2016-11-03,1818
2016-11-04,1818
2016-11-05,1818
2016-11-06,1886
2016-11-07,1886
2016-11-08,1886
2016-11-09,1886
2016-11-10,1886
2016-11-11,1963
2016-11-12,1963
2016-11-13,1963
2016-11-14,1963
2016-11-15,1963
2016-12-07,2021
2016-12-08,2021
2016-12-09,2021
2016-12-10,2021
2016-12-11,2027
2016-12-12,2027
2016-12-13,2027
2016-12-14,2027
2016-12-15,2027
2016-12-16,2036
2016-12-17,2036
2016-12-18,2036
2016-12-19,2036
2016-12-20,2044
2016-12-21,2044
2016-12-22,2044
2016-12-23,2044
2016-12-24,2093
2016-12-25,2093
2016-12-26,2093
2016-12-27,2093
2016-12-28,2139
2016-12-29,2139
2016-12-30,2139
2016-12-31,2139
2017-01-01,2196
2017-01-02,2196
2017-01-03,2196
2017-01-04,2292
2017-01-05,2292
2017-01-06,2292
2017-01-07,2292
2017-01-08,2292
2017-01-09,2283
2017-01-10,2283
2017-01-11,2283
2017-01-12,2283
2017-01-13,2315
2017-01-14,2315
2017-01-15,2315
2017-01-16,2315
2017-01-17,2335
2017-01-18,2335
2017-01-19,2335
2017-01-20,2335
2017-01-21,2296
2017-01-22,2296
2017-01-23,2296
2017-01-27,2229
2017-01-28,2228
2017-01-29,2228
2017-01-30,2228
2017-01-31,2228
2017-02-01,2128
2017-02-02,2128
2017-02-03,2128
2017-02-04,2128
2017-02-05,2021
2017-02-06,2021
2017-02-07,2021
2017-02-08,2021
2017-02-09,1940
2017-02-10,1940
2017-02-11,1940
2017-02-12,1901
2017-02-13,1901
2017-02-14,1901
2017-02-15,1901
2017-02-16,1922
2017-02-18,1922
2017-02-19,1922
2017-02-20,1953
2017-02-21,1953
2017-02-22,1953
2017-02-23,1953
2017-02-24,1953
2017-02-25,1946
2017-02-26,1946
2017-02-27,1946
2017-02-28,1964
2017-03-01,1964
2017-03-02,1964
2017-03-03,1964
2017-03-04,1980
2017-03-05,1980
2017-03-06,1980
2017-03-07,2020
2017-03-08,2020
2017-03-09,2020
2017-03-10,2020
2017-03-11,2027
2017-03-12,2027
2017-03-13,2027
2017-03-14,2109
2017-03-15,2109
2017-03-16,2109
2017-03-17,2150
2017-03-18,2150
2017-03-19,2150
2017-03-20,2162
2017-03-21,2162
2017-03-22,2162
2017-03-23,2162
2017-03-24,2101
2017-03-25,2101
2017-03-26,2101
2017-03-27,2101
2017-03-28,2049
2017-03-29,2049
2017-03-30,2049
2017-03-31,1998
2017-04-01,1998
2017-04-02,1998
2017-04-03,1998
2017-04-04,1940
2017-04-12,1967
2017-04-13,1967
2017-04-14,2030
2017-04-15,2030
2017-04-16,2030
2017-04-17,1936
2017-04-18,1936
2017-04-19,1936
2017-04-20,1936
2017-04-21,1839
2017-04-22,1839
2017-04-23,1839
2017-04-24,1762
2017-04-25,1762
2017-04-26,1762
2017-04-27,1782
2017-04-28,1782
2017-04-29,1782
2017-04-30,1795
2017-05-01,1795
2017-05-02,1795
2017-05-03,1795
2017-05-04,1787
2017-05-05,1787
2017-05-06,1787
2017-05-07,1787
2017-05-08,1807
2017-05-09,1807
2017-05-10,1807
2017-05-11,1760
2017-05-12,1760
2017-05-13,1760
2017-05-14,1774
2017-05-15,1774
2017-05-16,1774
2017-05-17,1774
2017-05-18,1780
2017-05-19,1780
2017-05-20,1780
2017-05-21,1780
2017-05-22,1691
2017-05-23,1691
2017-05-24,1691
2017-05-25,1691
2017-05-26,1658
2017-05-27,1658
2017-05-28,1658
2017-05-29,1581
2017-05-30,1581
2017-05-31,1581
2017-06-01,1501
2017-06-02,1501
2017-06-03,1501
2017-06-04,1499
2017-06-05,1499
2017-06-06,1499
2017-06-07,1442
2017-06-08,1442
2017-06-09,1442
2017-06-10,1443
2017-06-11,1443
2017-06-12,1443
2017-06-13,1428
2017-06-14,1428
2017-06-15,1428
2017-06-16,1424
2017-06-17,1424
2017-06-18,1424
2017-06-19,1424
2017-06-20,1440
2017-06-21,1440
2017-06-22,1440
2017-06-23,1440
2017-06-24,1475
2017-06-25,1475
2017-06-26,1475
2017-06-27,1510
2017-06-28,1510
2017-06-29,1510
2017-06-30,1550
2017-07-01,1550
2017-07-02,1550
2017-07-03,1608
2017-07-04,1608
2017-07-05,1608
2017-07-06,1572
2017-07-07,1572
2017-07-08,1572
2017-07-13,1452
2017-07-14,1452
2017-07-15,1387
2017-07-16,1387
2017-07-17,1427
2017-07-18,1427
2017-07-19,1427
2017-07-20,1458
2017-07-21,1458
2017-07-22,1482
2017-07-23,1482
2017-07-24,1482
2017-07-25,1506
2017-07-26,1506
2017-07-27,1556
2017-07-28,1556
2017-07-29,1556
2017-07-30,1632
2017-07-31,1632
2017-08-01,1632
2017-08-02,1608
2017-08-03,1608
2017-08-04,1608
2017-08-05,1676
2017-08-06,1676
2017-08-09,1748
2017-08-10,1748
2017-08-11,1739
2017-08-12,1739
2017-08-13,1739
2017-08-14,1739
2017-08-15,1787
2017-08-16,1787
2017-08-17,1787
2017-08-18,1827
2017-08-19,1827
2017-08-20,1827
2017-08-21,1831
2017-08-22,1831
2017-08-23,1831
2017-08-24,1899
2017-08-25,1899
2017-08-26,1899
2017-08-27,1921
2017-08-28,1921
2017-08-29,1921
2017-08-30,1941
2017-08-31,1941
2017-09-01,1941
2017-09-03,1976
2017-09-04,1976
2017-09-05,2046
2017-09-06,2046
2017-09-07,2149
2017-09-08,2149
2017-09-09,2149
2017-09-10,2257
2017-09-11,2257
2017-09-12,2257
2017-09-13,2370
2017-09-14,2370
2017-09-15,2370
2017-09-16,2489
2017-09-17,2489
2017-09-18,2489
2017-09-19,2614
2017-09-20,2614
2017-09-21,2614
2017-09-22,2745
2017-09-23,2745
2017-09-24,2745
2017-09-25,2745
2017-09-26,2629
2017-09-27,2629
2017-09-28,2629
2017-09-29,2510
2017-09-30,2510
2017-10-01,2510
2017-10-02,2465
2017-10-03,2465
2017-10-04,2465
2017-10-05,2465
2017-10-06,2367
2017-10-07,2367
2017-10-08,2367
2017-10-09,2266
2017-10-10,2266
2017-10-11,2266
2017-10-12,2244
2017-10-13,2244
2017-10-14,2255
2017-10-15,2255
2017-10-16,2255
2017-10-17,2255
2017-10-18,2161
2017-10-19,2161
2017-10-20,2161
2017-10-21,2084
2017-10-22,2084
2017-10-23,2118
2017-10-24,2118
2017-10-25,2118
2017-10-26,2110
2017-10-27,2110
2017-10-28,2110
2017-10-29,2110
2017-10-30,2110
2017-10-31,2110
2017-11-01,2103
2017-11-02,2103
2017-11-03,2103
2017-11-04,2126
2017-11-05,2126
2017-11-06,2126
2017-11-07,2172
2017-11-08,2172
2017-11-09,2172
2017-11-10,2076
2017-11-11,2076
2017-11-12,2076
2017-11-13,1995
2017-11-14,1995
2017-11-15,1995
2017-11-16,2040
2017-11-17,2040
2017-11-18,2040
2017-11-19,2123
2017-11-20,2123
2017-11-21,2019
2017-11-22,2019
2017-11-23,2019
2017-11-24,1918
2017-11-25,1918
2017-11-26,1918
2017-11-27,1822
2017-11-28,1822
2017-11-29,1822
2017-11-30,1742
2017-12-01,1742
2017-12-02,1742
2017-12-03,1707
2017-12-04,1707
2017-12-05,1707
2017-12-06,1652
2017-12-07,1652
2017-12-08,1652
2017-12-09,1652
2017-12-10,1621
2017-12-11,1621
2017-12-12,1621
2017-12-13,1607
2017-12-14,1607
2017-12-15,1607
2017-12-16,1659
2017-12-17,1659
2017-12-18,1659
2017-12-19,1679
2017-12-20,1679
2017-12-21,1679
2017-12-22,1700
2017-12-23,1700
2017-12-24,1700
2017-12-25,1696
2017-12-26,1696
2017-12-27,1736
2017-12-28,1736
2017-12-29,1736
2017-12-30,1787
2017-12-31,1787
2018-01-01,1787
2018-01-02,1740
2018-01-03,1740
2018-01-04,1740
2018-01-05,1786
2018-01-06,1786
2018-01-07,1786
2018-01-08,1806
2018-01-09,1806
2018-01-10,1806
2018-01-11,1724
2018-01-12,1724
2018-01-13,1666
2018-01-14,1666
2018-01-15,1746
2018-01-16,1746
2018-01-17,1726
2018-01-18,1726
2018-01-19,1726
2018-01-20,1734
2018-01-21,1734
2018-01-22,1734
2018-01-23,1736
2018-01-25,1706
2018-01-26,1771
2018-01-27,1765
2018-01-28,1734
2018-01-29,1814
2018-01-30,1905
2018-01-31,1905
2018-02-01,1918
2018-02-02,1918
2018-02-03,1883
2018-02-04,1820
2018-02-05,1820
2018-02-06,1806
2018-02-07,1727
2018-02-08,1727
2018-02-09,1742
2018-02-10,1742
2018-02-11,1661
2018-02-12,1661
2018-02-13,1594
2018-02-14,1594
2018-02-15,1544
2018-02-16,1544
2018-02-17,1479
2018-02-18,1479
2018-02-19,1411
2018-02-20,1411
2018-02-21,1340
2018-02-22,1340
2018-02-23,1273
2018-02-24,1273
2018-02-25,1248
2018-02-26,1248
2018-02-27,1260
2018-02-28,1260
2018-03-01,1288
2018-03-02,1337
2018-03-03,1367
2018-03-04,1367
2018-03-05,1395
2018-03-06,1448
2018-03-07,1458
2018-03-08,1458
2018-03-09,1463
2018-03-10,1463
2018-03-11,1475
2018-03-12,1456
2018-03-13,1456
2018-03-14,1513
2018-03-15,1513
2018-03-16,1532
2018-03-17,1589
2018-03-18,1589
2018-03-19,1631
2018-03-20,1711
2018-03-21,1711
2018-03-23,1797
2018-03-24,1880
2018-03-25,1900
2018-03-26,1900
2018-03-27,1822
2018-03-28,1822
2018-03-29,1761
2018-03-30,1761
2018-03-31,1672
2018-04-01,1672
2018-04-02,1588
2018-04-03,1588
2018-04-04,1519
2018-04-05,1519
2018-04-06,1443
2018-04-07,1443
2018-04-08,1370
2018-04-09,1326
2018-04-10,1326
2018-04-11,1259
2018-04-12,1196
2018-04-13,1196
2018-04-14,1136
2018-04-15,1079
2018-04-16,1079
2018-04-17,1025
2018-04-18,1025
2018-04-19,973
2018-04-20,935
2018-04-21,942
2018-04-22,942
2018-04-23,966
2018-04-24,966
2018-04-25,985
2018-04-26,985
2018-04-27,986
2018-04-28,1011
2018-04-29,1046
2018-04-30,1046
2018-05-01,1060
2018-05-03,1079
2018-05-04,1079
2018-05-05,1113
2018-05-07,1114
2018-05-08,1114
2018-05-09,1149
2018-05-10,1171
2018-05-11,1171
2018-05-12,1222
2018-05-13,1222
2018-05-14,1284
2018-05-15,1284
2018-05-16,1336
2018-05-17,1336
2018-05-18,1393
2018-05-19,1411
2018-05-20,1411
2018-05-21,1419
2018-05-22,1419
2018-05-23,1403
2018-05-24,1403
2018-05-25,1432
2018-05-26,1434
2018-05-27,1434
2018-05-28,1424
2018-05-29,1454
2018-05-30,1454
2018-05-31,1424
2018-06-01,1424
2018-06-02,1465
2018-06-03,1465
2018-06-04,1497
2018-06-05,1519
2018-06-06,1531
2018-06-07,1531
2018-06-08,1557
2018-06-09,1557
2018-06-10,1577
2018-06-11,1577
2018-06-12,1621
2018-06-13,1600
2018-06-14,1600
2018-06-15,1579
2018-06-16,1579
2018-06-17,1544
2018-06-18,1507
2018-06-19,1485
2018-06-20,1485
2018-06-21,1465
2018-06-22,1429
2018-06-23,1429
2018-06-24,1381
2018-06-25,1378
2018-06-26,1378
2018-06-27,1349
2018-06-28,1302
2018-06-29,1273
2018-06-30,1273
2018-07-01,1248
2018-07-02,1248
2018-07-03,1226
2018-07-04,1226
2018-07-05,1185
2018-07-06,1164
2018-07-07,1164
2018-07-08,1179
2018-07-09,1170
2018-07-10,1196
2018-07-11,1231
2018-07-12,1231
2018-07-13,1247
2018-07-14,1282
2018-07-15,1282
2018-07-16,1318
2018-07-17,1369
2018-07-18,1369
2018-07-19,1411
2018-07-20,1413
2018-07-21,1451
2018-07-22,1499
2018-07-23,1570
2018-07-24,1570
2018-07-25,1640
2018-07-26,1711
2018-07-27,1770
2018-07-28,1770
2018-07-29,1838
2018-07-30,1924
2018-07-31,1938
2018-08-01,1938
2018-08-02,1940
2018-08-03,1940
2018-08-04,1910
2018-08-05,1910
2018-08-06,1859
2018-08-07,1921
2018-08-08,1945
2018-08-09,1945
2018-08-10,1901
2018-08-11,1862
2018-08-12,1847
2018-08-14,1850
2018-08-16,1777
2018-08-17,1732
2018-08-18,1732
2018-08-19,1704
2018-08-20,1684
2018-08-21,1684
2018-08-22,1685
2018-08-23,1685
2018-08-24,1692
2018-08-25,1672
2018-08-26,1672
2018-08-27,1666
2018-08-28,1692
2018-08-29,1692
2018-08-30,1758
2018-08-31,1846
2018-09-01,1911
2018-09-02,1911
2018-09-03,1921
2018-09-04,1839
2018-09-05,1750
2018-09-06,1750
2018-09-07,1670
2018-09-08,1593
2018-09-09,1593
2018-09-10,1601
2018-09-11,1601
2018-09-12,1600
2018-09-13,1589
2018-09-14,1554
2018-09-15,1476
2018-09-16,1476
2018-09-17,1464
2018-09-18,1518
2018-09-19,1518
2018-09-20,1567
2018-09-21,1567
2018-09-22,1584
2018-09-23,1550
2018-09-24,1602
2018-09-25,1602
2018-09-26,1670
2018-09-27,1670
2018-09-28,1701
2018-09-29,1701
2018-09-30,1740
2018-10-01,1800
2018-10-02,1833
2018-10-03,1911
2018-10-04,1911
2018-10-05,1951
2018-10-06,1917
2018-10-07,1917
2018-10-08,1870
2018-10-09,1826
2018-10-10,1737
2018-10-11,1650
2018-10-12,1650
2018-10-13,1567
2018-10-14,1489
2018-10-15,1414
2018-10-16,1373
2018-10-17,1304
2018-10-18,1239
2018-10-19,1194
2018-10-20,1194
2018-10-21,1181
2018-10-22,1129
2018-10-23,1129
2018-10-24,1142
2018-10-25,1140
2018-10-26,1140
2018-10-27,1157
2018-10-28,1206
2018-10-29,1206
2018-10-30,1225
2018-10-31,1250
2018-11-01,1237
2018-11-03,1239
2018-11-04,1243
2018-11-05,1261
2018-11-06,1272
2018-11-07,1272
2018-11-08,1270
2018-11-09,1284
2018-11-10,1282
2018-11-11,1280
2018-11-12,1290
2018-11-13,1272
2018-11-14,1272
2018-11-15,1274
2018-11-16,1254
2018-11-17,1254
2018-11-18,1275
2018-11-19,1278
2018-11-20,1290
2018-11-21,1347
2018-11-22,1397
2018-11-23,1403
2018-11-24,1442
2018-11-25,1486
2018-11-26,1486
2018-11-27,1536
2018-11-28,1612
2018-11-29,1688
2018-12-01,1737
2018-12-02,1803
2018-12-03,1803
2018-12-04,1886
2018-12-05,1942
2018-12-07,1943
2018-12-09,1915
2018-12-10,1886
2018-12-11,1886
2018-12-12,1867
2018-12-13,1933
2018-12-14,1943
2018-12-15,1918
2018-12-16,1822
2018-12-17,1822
2018-12-18,1767
2018-12-19,1761
2018-12-20,1741
2018-12-21,1738
2018-12-22,1709
2018-12-23,1703
2018-12-24,1688
2018-12-25,1688
2018-12-26,1654
2018-12-27,1629
2018-12-28,1595
2018-12-29,1591
2018-12-30,1570
2018-12-31,1564
2019-01-01,1550
2019-01-02,1508
2019-01-03,1462
2019-01-04,1488
2019-01-05,1518
2019-01-06,1506
2019-01-08,1545
2019-01-10,1601
2019-01-11,1601
2019-01-12,1673
2019-01-13,1638
2019-01-14,1677
2019-01-15,1610
2019-01-16,1584
2019-01-17,1522
2019-01-18,1499
2019-01-19,1498
2019-01-20,1525
2019-01-21,1455
2019-01-22,1432
2019-01-23,1412
2019-01-24,1438
2019-01-25,1466
2019-01-26,1413
2019-01-27,1437
2019-01-28,1389
2019-01-29,1408
2019-01-30,1470
2019-01-31,1536
2019-02-01,1596
2019-02-02,1674
2019-02-03,1740
2019-02-04,1827
2019-02-05,1898
2019-02-06,1808
2019-02-07,1739
2019-02-08,1766
2019-02-09,1784
2019-02-10,1788
2019-02-11,1781
2019-02-12,1853
2019-02-13,1871
2019-02-14,1871
2019-02-15,1804
2019-02-16,1798
2019-02-17,1751
2019-02-18,1682
2019-02-19,1604
2019-02-20,1550
2019-02-21,1540
2019-02-22,1501
2019-02-23,1443
2019-02-24,1409
2019-02-25,1365
2019-02-26,1370
2019-02-27,1313
2019-02-28,1296
2019-03-01,1284
2019-03-02,1300
2019-03-03,1245
2019-03-04,1214
2019-03-05,1211
2019-03-06,1238
2019-03-07,1257
2019-03-08,1257
2019-03-09,1245
2019-03-10,1265
2019-03-11,1251
2019-03-12,1223
2019-03-13,1223
2019-03-14,1243
2019-03-15,1232
2019-03-16,1243
2019-03-17,1270
2019-03-18,1270
2019-03-19,1276
2019-03-20,1317
2019-03-21,1373
2019-03-22,1442
2019-03-23,1515
2019-03-24,1591
2019-03-25,1591
2019-03-26,1617
2019-03-27,1617
2019-03-28,1597
