date_obj,Maple%20blackjack(o) price
2015-08-07,1966
2015-08-08,1966
2015-08-09,1966
2015-08-10,1966
2015-08-11,1966
2015-08-12,2038
2015-08-13,2038
2015-08-14,2038
2015-08-15,2038
2015-08-16,2038
2015-08-17,2135
2015-08-18,2135
2015-08-19,2135
2015-08-20,2135
2015-08-21,2135
2015-08-22,2198
2015-08-23,2198
2015-08-24,2198
2015-08-25,2198
2015-08-26,2198
2015-08-27,2256
2015-08-28,2256
2015-08-29,2256
2015-08-30,2256
2015-08-31,2256
2015-09-02,2339
2015-09-07,2430
2015-09-08,2430
2015-09-10,2430
2015-09-14,2486
2015-09-16,2486
2015-09-22,2577
2015-09-23,2577
2015-09-24,2569
2015-09-25,2569
2015-09-27,2569
2015-09-28,2569
2015-09-29,2569
2015-09-30,2440
2015-10-05,2440
2015-10-06,2440
2015-10-07,2342
2015-10-08,2342
2015-10-09,2342
2015-10-10,2342
2015-10-11,2342
2015-10-12,2409
2015-10-13,2409
2015-10-14,2409
2015-10-15,2409
2015-10-16,2409
2015-10-17,2409
2015-10-18,2409
2015-10-19,2474
2015-10-20,2474
2015-10-22,2474
2015-10-23,2474
2015-10-24,2474
2015-10-25,2558
2015-10-26,2558
2015-10-27,2558
2015-10-29,2558
2015-10-30,2558
2015-10-31,2622
2015-11-01,2622
2015-11-02,2622
2015-11-03,2622
2015-11-04,2622
2015-11-05,2622
2015-11-06,2711
2015-11-07,2711
2015-11-08,2711
2015-11-09,2711
2015-11-10,2711
2015-11-11,2805
2015-11-12,2805
2015-11-13,2805
2015-11-14,2805
2015-11-15,2805
2015-11-16,2805
2015-11-17,2805
2015-11-18,2904
2015-11-19,2904
2015-11-20,2904
2015-11-21,2904
2015-11-22,2904
2015-11-23,2904
2015-11-24,2962
2015-11-25,2962
2015-11-26,2962
2015-11-27,2962
2015-11-28,2962
2015-11-29,2975
2015-11-30,2975
2015-12-01,2975
2015-12-02,2975
2015-12-03,2975
2015-12-04,2975
2015-12-05,2960
2015-12-06,2960
2015-12-07,2960
2015-12-08,2960
2015-12-09,2960
2015-12-10,3016
2015-12-11,3016
2015-12-12,3016
2015-12-13,3016
2015-12-14,3016
2015-12-15,3016
2015-12-16,3082
2015-12-17,3082
2015-12-18,3082
2015-12-19,3082
2015-12-20,3082
2015-12-21,3190
2015-12-22,3190
2015-12-23,3190
2015-12-24,3190
2015-12-25,3190
2015-12-26,3190
2015-12-27,3156
2015-12-28,3156
2015-12-29,3156
2015-12-30,3156
2015-12-31,3156
2016-01-01,2999
2016-01-02,2999
2016-01-03,2999
2016-01-04,2999
2016-01-05,2880
2016-01-06,2880
2016-01-07,2880
2016-01-08,2880
2016-01-09,2880
2016-01-10,2949
2016-01-11,2949
2016-01-12,2949
2016-01-13,2949
2016-01-14,3045
2016-01-15,3045
2016-01-16,3045
2016-01-17,3045
2016-01-18,3123
2016-01-19,3123
2016-01-20,3123
2016-01-21,3123
2016-01-22,3123
2016-01-23,3202
2016-01-24,3202
2016-01-25,3202
2016-01-26,3202
2016-01-27,3228
2016-01-28,3228
2016-01-29,3228
2016-01-30,3228
2016-01-31,3228
2016-02-01,3066
2016-02-02,3066
2016-02-03,3066
2016-02-04,3066
2016-02-05,3066
2016-02-06,2951
2016-02-07,2951
2016-02-08,2951
2016-02-09,2951
2016-02-10,2951
2016-02-11,3038
2016-02-12,3038
2016-02-13,3038
2016-02-14,3038
2016-02-15,3097
2016-02-16,3097
2016-02-17,3097
2016-02-18,3097
2016-02-19,3097
2016-02-20,3003
2016-02-21,3003
2016-02-22,3003
2016-02-23,3003
2016-02-24,2909
2016-02-25,2909
2016-02-26,2909
2016-02-27,2909
2016-02-28,2909
2016-02-29,2763
2016-03-01,2763
2016-03-02,2763
2016-03-03,2763
2016-03-04,2667
2016-03-05,2667
2016-03-06,2667
2016-03-07,2667
2016-03-08,2682
2016-03-09,2682
2016-03-10,2682
2016-03-11,2682
2016-03-12,2597
2016-03-13,2597
2016-03-14,2597
2016-03-15,2597
2016-03-16,2597
2016-03-17,2661
2016-03-18,2661
2016-03-19,2661
2016-03-20,2661
2016-03-21,2784
2016-03-22,2784
2016-03-23,2784
2016-03-24,2784
2016-03-25,2781
2016-03-26,2781
2016-03-27,2781
2016-03-28,2781
2016-03-29,2642
2016-03-30,2642
2016-03-31,2642
2016-04-01,2642
2016-04-02,2642
2016-04-03,2509
2016-04-04,2509
2016-04-05,2509
2016-04-06,2509
2016-04-07,2383
2016-04-08,2383
2016-04-09,2383
2016-04-10,2263
2016-04-11,2263
2016-04-12,2263
2016-04-13,2263
2016-04-14,2290
2016-04-15,2290
2016-04-16,2290
2016-04-17,2290
2016-04-18,2367
2016-04-19,2367
2016-04-20,2367
2016-04-21,2367
2016-04-22,2367
2016-04-23,2452
2016-04-24,2452
2016-04-25,2452
2016-04-26,2452
2016-04-27,2535
2016-04-28,2535
2016-04-29,2535
2016-04-30,2535
2016-05-01,2575
2016-05-02,2575
2016-05-03,2575
2016-05-04,2651
2016-05-05,2651
2016-05-06,2651
2016-05-07,2749
2016-05-08,2749
2016-05-09,2749
2016-05-10,2749
2016-05-11,2861
2016-05-12,2861
2016-05-13,2861
2016-05-14,2838
2016-05-15,2838
2016-05-16,2838
2016-05-17,2881
2016-05-18,2881
2016-05-19,2881
2016-05-22,2974
2016-05-23,2974
2016-05-24,3041
2016-05-25,3041
2016-05-26,3041
2016-05-27,2989
2016-05-28,2989
2016-05-29,2989
2016-05-30,2989
2016-05-31,2960
2016-06-01,2960
2016-06-02,2960
2016-06-03,2960
2016-06-04,2838
2016-06-05,2838
2016-06-06,2838
2016-06-07,2759
2016-06-08,2759
2016-06-09,2759
2016-06-10,2834
2016-06-11,2834
2016-06-12,2834
2016-06-13,2693
2016-06-14,2693
2016-06-15,2693
2016-06-16,2673
2016-06-17,2673
2016-06-18,2673
2016-06-19,2776
2016-06-20,2776
2016-06-21,2776
2016-06-22,2887
2016-06-23,2887
2016-06-24,2887
2016-06-25,2830
2016-06-26,2830
2016-06-27,2830
2016-06-28,2924
2016-06-29,2924
2016-06-30,2924
2016-07-01,3018
2016-07-02,3018
2016-07-03,3018
2016-07-04,3049
2016-07-05,3049
2016-07-06,3049
2016-07-07,3098
2016-07-08,3098
2016-07-09,3198
2016-07-10,3198
2016-07-11,3333
2016-07-12,3333
2016-07-13,3333
2016-07-14,3398
2016-07-15,3398
2016-07-16,3398
2016-07-17,3365
2016-07-18,3365
2016-07-23,3187
2016-07-24,3187
2016-07-25,3187
2016-07-26,3050
2016-07-27,3050
2016-07-28,3050
2016-07-29,3009
2016-07-30,3009
2016-07-31,3009
2016-08-01,3009
2016-08-02,3030
2016-08-03,3030
2016-08-04,3030
2016-08-05,3030
2016-08-06,3005
2016-08-07,3005
2016-08-08,3005
2016-08-09,2910
2016-08-10,2910
2016-08-11,2910
2016-08-12,2910
2016-08-13,2764
2016-08-14,2764
2016-08-15,2764
2016-08-16,2625
2016-08-17,2625
2016-08-18,2625
2016-08-19,2625
2016-08-20,2496
2016-08-21,2496
2016-08-22,2496
2016-08-23,2496
2016-08-24,2471
2016-08-25,2471
2016-08-26,2471
2016-08-28,2471
2016-08-31,2471
2016-09-01,2446
2016-09-02,2446
2016-09-03,2446
2016-09-04,2473
2016-09-05,2473
2016-09-06,2473
2016-09-07,2473
2016-09-08,2573
2016-09-09,2573
2016-09-10,2573
2016-09-11,2573
2016-09-12,2614
2016-09-13,2614
2016-09-14,2614
2016-09-15,2614
2016-09-16,2662
2016-09-17,2662
2016-09-18,2662
2016-09-19,2662
2016-09-20,2716
2016-09-21,2716
2016-09-22,2716
2016-09-23,2716
2016-09-24,2716
2016-09-25,2690
2016-09-26,2690
2016-09-27,2690
2016-09-28,2690
2016-09-29,2558
2016-09-30,2558
2016-10-01,2558
2016-10-02,2558
2016-10-03,2484
2016-10-04,2484
2016-10-05,2484
2016-10-06,2484
2016-10-07,2419
2016-10-08,2419
2016-10-09,2419
2016-10-10,2419
2016-10-11,2450
2016-10-12,2450
2016-10-13,2450
2016-10-14,2450
2016-10-15,2467
2016-10-16,2467
2016-10-17,2467
2016-10-18,2467
2016-10-19,2514
2016-10-20,2514
2016-10-21,2514
2016-10-22,2514
2016-10-23,2586
2016-10-24,2586
2016-10-25,2586
2016-10-26,2642
2016-10-27,2642
2016-10-28,2642
2016-10-29,2642
2016-10-30,2643
2016-10-31,2643
2016-11-01,2643
2016-11-02,2643
2016-11-03,2731
2016-11-04,2731
2016-11-05,2731
2016-11-06,2731
2016-11-07,2815
2016-11-08,2815
2016-11-09,2815
2016-11-10,2815
2016-11-11,2890
2016-11-12,2890
2016-11-13,2890
2016-11-14,2956
2016-12-07,3341
2016-12-08,3228
2016-12-09,3228
2016-12-10,3228
2016-12-11,3224
2016-12-12,3224
2016-12-13,3224
2016-12-14,3221
2016-12-15,3221
2016-12-16,3221
2016-12-17,3159
2016-12-18,3159
2016-12-19,3159
2016-12-20,3001
2016-12-21,3001
2016-12-22,3001
2016-12-23,3079
2016-12-24,3079
2016-12-25,3079
2016-12-26,3160
2016-12-27,3160
2016-12-28,3228
2016-12-29,3228
2016-12-30,3228
2016-12-31,3132
2017-01-01,3132
2017-01-02,3056
2017-01-03,3056
2017-01-04,3161
2017-01-05,3161
2017-01-06,3161
2017-01-07,3235
2017-01-08,3235
2017-01-09,3340
2017-01-10,3340
2017-01-11,3340
2017-01-12,3441
2017-01-13,3441
2017-01-14,3441
2017-01-15,3514
2017-01-16,3514
2017-01-17,3576
2017-01-18,3576
2017-01-19,3576
2017-01-20,3515
2017-01-21,3515
2017-01-22,3461
2017-01-27,3594
2017-01-28,3594
2017-01-29,3583
2017-01-30,3583
2017-01-31,3583
2017-02-01,3502
2017-02-02,3502
2017-02-03,3502
2017-02-04,3396
2017-02-05,3396
2017-02-06,3396
2017-02-07,3279
2017-02-08,3279
2017-02-09,3279
2017-02-10,3212
2017-02-11,3212
2017-02-12,3212
2017-02-13,3140
2017-02-14,3140
2017-02-15,3140
2017-02-16,3126
2017-02-18,3126
2017-02-19,3028
2017-02-20,3028
2017-02-21,3028
2017-02-22,2969
2017-02-23,2969
2017-02-24,2969
2017-02-25,2986
2017-02-26,2986
2017-02-27,2986
2017-02-28,2965
2017-03-01,2965
2017-03-02,2965
2017-03-03,2962
2017-03-04,2962
2017-03-05,2962
2017-03-06,2982
2017-03-07,2982
2017-03-08,2982
2017-03-09,2969
2017-03-10,2969
2017-03-11,2871
2017-03-12,2871
2017-03-13,2728
2017-03-14,2728
2017-03-15,2695
2017-03-16,2695
2017-03-17,2695
2017-03-18,2659
2017-03-19,2659
2017-03-20,2626
2017-03-21,2626
2017-03-22,2626
2017-03-23,2597
2017-03-24,2597
2017-03-25,2597
2017-03-26,2610
2017-03-27,2610
2017-03-28,2610
2017-03-29,2678
2017-03-30,2678
2017-03-31,2678
2017-04-01,2710
2017-04-02,2710
2017-04-03,2829
2017-04-04,2829
2017-04-12,2724
2017-04-13,2588
2017-04-14,2588
2017-04-15,2588
2017-04-16,2620
2017-04-17,2620
2017-04-18,2688
2017-04-19,2688
2017-04-20,2688
2017-04-21,2790
2017-04-22,2790
2017-04-23,2790
2017-04-24,2889
2017-04-25,2889
2017-04-26,2889
2017-04-27,2984
2017-04-28,2984
2017-04-29,3083
2017-04-30,3083
2017-05-01,3083
2017-05-02,3184
2017-05-03,3184
2017-05-04,3246
2017-05-05,3246
2017-05-06,3246
2017-05-07,3230
2017-05-08,3230
2017-05-09,3297
2017-05-10,3297
2017-05-11,3297
2017-05-12,3363
2017-05-13,3363
2017-05-14,3363
2017-05-15,3216
2017-05-16,3216
2017-05-17,3216
2017-05-18,3114
2017-05-19,3114
2017-05-20,3114
2017-05-21,3002
2017-05-22,3002
2017-05-23,3002
2017-05-24,2976
2017-05-25,2976
2017-05-26,2976
2017-05-27,2971
2017-05-28,2971
2017-05-29,2971
2017-05-30,3062
2017-05-31,3062
2017-06-01,3152
2017-06-02,3152
2017-06-03,3152
2017-06-06,3087
2017-06-07,3087
2017-06-08,3087
2017-06-09,2983
2017-06-10,2983
2017-06-11,2890
2017-06-12,2890
2017-06-13,2812
2017-06-14,2812
2017-06-15,2812
2017-06-16,2836
2017-06-17,2836
2017-06-18,2843
2017-06-19,2843
2017-06-20,2776
2017-06-21,2776
2017-06-22,2776
2017-06-23,2842
2017-06-24,2842
2017-06-25,2911
2017-06-26,2911
2017-06-27,3001
2017-06-28,3001
2017-06-29,3001
2017-06-30,3008
2017-07-01,3008
2017-07-02,3008
2017-07-03,2898
2017-07-04,2898
2017-07-05,2898
2017-07-06,2851
2017-07-07,2851
2017-07-08,2851
2017-07-13,2844
2017-07-14,2844
2017-07-15,2940
2017-07-16,2940
2017-07-17,2936
2017-07-18,2936
2017-07-19,2936
2017-07-20,2961
2017-07-21,2961
2017-07-22,2961
2017-07-23,3046
2017-07-24,3046
2017-07-25,3046
2017-07-26,3035
2017-07-27,3035
2017-07-28,3035
2017-07-29,3065
2017-07-30,3065
2017-07-31,3065
2017-08-01,3128
2017-08-02,3128
2017-08-03,3128
2017-08-04,3198
2017-08-05,3198
2017-08-06,3242
2017-08-09,3146
2017-08-10,3146
2017-08-11,3146
2017-08-12,2988
2017-08-13,2988
2017-08-14,2988
2017-08-15,2924
2017-08-16,2924
2017-08-17,2924
2017-08-18,2805
2017-08-19,2805
2017-08-20,2673
2017-08-21,2673
2017-08-22,2599
2017-08-23,2599
2017-08-24,2599
2017-08-25,2653
2017-08-26,2653
2017-08-27,2617
2017-08-28,2617
2017-08-29,2617
2017-08-30,2623
2017-08-31,2623
2017-09-01,2623
2017-09-02,2698
2017-09-03,2698
2017-09-04,2698
2017-09-05,2800
2017-09-06,2800
2017-09-07,2800
2017-09-08,2769
2017-09-09,2769
2017-09-10,2803
2017-09-11,2803
2017-09-12,2803
2017-09-13,2744
2017-09-14,2744
2017-09-15,2744
2017-09-16,2866
2017-09-17,2866
2017-09-19,2907
2017-09-20,2907
2017-09-21,2907
2017-09-22,2881
2017-09-23,2881
2017-09-24,2881
2017-09-25,2984
2017-09-26,2984
2017-09-27,2984
2017-09-28,2955
2017-09-29,2955
2017-09-30,2955
2017-10-01,2980
2017-10-02,2980
2017-10-03,2980
2017-10-04,3024
2017-10-05,3024
2017-10-06,2931
2017-10-07,2931
2017-10-08,2931
2017-10-09,2784
2017-10-10,2784
2017-10-11,2784
2017-10-12,2660
2017-10-13,2660
2017-10-14,2767
2017-10-15,2767
2017-10-16,2767
2017-10-17,2814
2017-10-18,2814
2017-10-19,2814
2017-10-20,2955
2017-10-21,2955
2017-10-22,3103
2017-10-23,3103
2017-10-24,3103
2017-10-25,3224
2017-10-26,3224
2017-10-27,3224
2017-10-28,3224
2017-10-29,3097
2017-10-30,3097
2017-10-31,2942
2017-11-02,2942
2017-11-03,3015
2017-11-04,3015
2017-11-05,3015
2017-11-06,3015
2017-11-07,3015
2017-11-08,2922
2017-11-09,2922
2017-11-10,2922
2017-11-11,2918
2017-11-12,2918
2017-11-13,2918
2017-11-14,2872
2017-11-15,2872
2017-11-16,2736
2017-11-17,2736
2017-11-18,2736
2017-11-19,2611
2017-11-20,2611
2017-11-21,2611
2017-11-22,2635
2017-11-23,2635
2017-11-24,2635
2017-11-25,2609
2017-11-26,2609
2017-11-27,2609
2017-11-28,2481
2017-11-29,2481
2017-11-30,2481
2017-12-01,2373
2017-12-02,2373
2017-12-03,2373
2017-12-04,2345
2017-12-05,2345
2017-12-06,2345
2017-12-07,2320
2017-12-08,2320
2017-12-09,2320
2017-12-10,2299
2017-12-11,2299
2017-12-12,2299
2017-12-14,2252
2017-12-15,2252
2017-12-17,2237
2017-12-18,2243
2017-12-19,2243
2017-12-20,2243
2017-12-21,2236
2017-12-22,2236
2017-12-23,2236
2017-12-24,2295
2017-12-25,2295
2017-12-26,2295
2017-12-27,2194
2017-12-28,2194
2017-12-29,2194
2017-12-30,2120
2017-12-31,2120
2018-01-01,2120
2018-01-02,2150
2018-01-03,2150
2018-01-04,2253
2018-01-05,2253
2018-01-06,2355
2018-01-07,2355
2018-01-08,2355
2018-01-09,2345
2018-01-10,2345
2018-01-11,2345
2018-01-12,2393
2018-01-13,2393
2018-01-14,2273
2018-01-15,2273
2018-01-16,2174
2018-01-17,2174
2018-01-18,2167
2018-01-19,2167
2018-01-20,2167
2018-01-21,2205
2018-01-22,2205
2018-01-23,2292
2018-01-25,2405
2018-01-26,2492
2018-01-27,2605
2018-01-28,2722
2018-01-29,2722
2018-01-31,2827
2018-02-01,2753
2018-02-02,2753
2018-02-03,2778
2018-02-04,2778
2018-02-05,2676
2018-02-06,2727
2018-02-07,2789
2018-02-08,2789
2018-02-09,2865
2018-02-10,2865
2018-02-11,2924
2018-02-12,3026
2018-02-13,3026
2018-02-14,2961
2018-02-15,2961
2018-02-16,2812
2018-02-17,2674
2018-02-18,2674
2018-02-19,2695
2018-02-20,2695
2018-02-21,2770
2018-02-22,2770
2018-02-23,2811
2018-02-24,2811
2018-02-25,2846
2018-02-26,2846
2018-02-27,2940
2018-03-01,3008
2018-03-02,2931
2018-03-03,2986
2018-03-04,2986
2018-03-05,3050
2018-03-06,3099
2018-03-07,3182
2018-03-08,3182
2018-03-09,3111
2018-03-10,3111
2018-03-11,2959
2018-03-12,2816
2018-03-13,2816
2018-03-14,2901
2018-03-15,2901
2018-03-16,2972
2018-03-17,3006
2018-03-18,3006
2018-03-19,3087
2018-03-20,3158
2018-03-21,3158
2018-03-23,3244
2018-03-24,3292
2018-03-26,3235
2018-03-27,3111
2018-03-28,3111
2018-03-29,3149
2018-03-30,3149
2018-03-31,3225
2018-04-01,3225
2018-04-02,3190
2018-04-03,3117
2018-04-04,2984
2018-04-05,2984
2018-04-06,2964
2018-04-07,2964
2018-04-08,2959
2018-04-09,3046
2018-04-10,3046
2018-04-11,3127
2018-04-12,3220
2018-04-13,3220
2018-04-14,3292
2018-04-15,3279
2018-04-16,3279
2018-04-17,3115
2018-04-18,3115
2018-04-19,3209
2018-04-20,3209
2018-04-21,3283
2018-04-22,3283
2018-04-23,3163
2018-04-24,3163
2018-04-25,3004
2018-04-26,3004
2018-04-27,2909
2018-04-28,2909
2018-04-29,3011
2018-04-30,3114
2018-05-01,3114
2018-05-04,3074
2018-05-05,2979
2018-05-06,2979
2018-05-07,2956
2018-05-08,2956
2018-05-09,2998
2018-05-10,3060
2018-05-11,3060
2018-05-12,3066
2018-05-13,3066
2018-05-14,3090
2018-05-15,3090
2018-05-16,3063
2018-05-17,3063
2018-05-18,3049
2018-05-19,3089
2018-05-20,3089
2018-05-21,3207
2018-05-22,3207
2018-05-23,3309
2018-05-24,3323
2018-05-25,3323
2018-05-26,3194
2018-05-27,3194
2018-05-28,3056
2018-05-29,2933
2018-05-30,2933
2018-05-31,2861
2018-06-01,2830
2018-06-02,2864
2018-06-03,2864
2018-06-04,2881
2018-06-05,2878
2018-06-06,2922
2018-06-07,2922
2018-06-08,2919
2018-06-09,2919
2018-06-10,2871
2018-06-11,2853
2018-06-12,2775
2018-06-13,2847
2018-06-14,2821
2018-06-15,2821
2018-06-16,2933
2018-06-17,3032
2018-06-18,2966
2018-06-19,2825
2018-06-20,2825
2018-06-21,2783
2018-06-22,2852
2018-06-23,2852
2018-06-24,2934
2018-06-25,2997
2018-06-26,2997
2018-06-27,3067
2018-06-28,3160
2018-06-29,3253
2018-06-30,3253
2018-07-01,3325
2018-07-02,3325
2018-07-03,3342
2018-07-04,3342
2018-07-05,3309
2018-07-06,3143
2018-07-07,3143
2018-07-08,2992
2018-07-09,2920
2018-07-10,2989
2018-07-11,2940
2018-07-12,2940
2018-07-13,2861
2018-07-14,2951
2018-07-15,2951
2018-07-16,3068
2018-07-17,3059
2018-07-18,3059
2018-07-19,3062
2018-07-20,3087
2018-07-21,3035
2018-07-22,3036
2018-07-23,3057
2018-07-24,3057
2018-07-25,3137
2018-07-26,3125
2018-07-27,3170
2018-07-28,3170
2018-07-29,3054
2018-07-30,2902
2018-07-31,2790
2018-08-01,2790
2018-08-02,2769
2018-08-03,2769
2018-08-04,2855
2018-08-05,2998
2018-08-06,3073
2018-08-07,3111
2018-08-08,3208
2018-08-09,3208
2018-08-10,3057
2018-08-11,2917
2018-08-12,2886
2018-08-14,2865
2018-08-16,2947
2018-08-17,2999
2018-08-18,2999
2018-08-19,2970
2018-08-20,2980
2018-08-21,2980
2018-08-22,2992
2018-08-23,3023
2018-08-24,3054
2018-08-25,3056
2018-08-26,3056
2018-08-27,3046
2018-08-28,3140
2018-08-29,3195
2018-08-30,3038
2018-08-31,2998
2018-09-01,3013
2018-09-02,3013
2018-09-03,3008
2018-09-04,3044
2018-09-05,2997
2018-09-06,2997
2018-09-07,2986
2018-09-08,3060
2018-09-09,3060
2018-09-10,3023
2018-09-11,3023
2018-09-12,3037
2018-09-13,3031
2018-09-14,2968
2018-09-15,2991
2018-09-16,2991
2018-09-17,2997
2018-09-18,2990
2018-09-19,2977
2018-09-20,2997
2018-09-21,2997
2018-09-22,2981
2018-09-23,2980
2018-09-24,2973
2018-09-25,2973
2018-09-26,2980
2018-09-27,2980
2018-09-28,2926
2018-09-29,2964
2018-09-30,2963
2018-10-02,3025
2018-10-03,3037
2018-10-04,3037
2018-10-05,3061
2018-10-06,2936
2018-10-07,2936
2018-10-08,2840
2018-10-09,2735
2018-10-10,2810
2018-10-11,2882
2018-10-12,2882
2018-10-13,2968
2018-10-14,2955
2018-10-15,2943
2018-10-16,2968
2018-10-17,2967
2018-10-18,3001
2018-10-19,2993
2018-10-20,2993
2018-10-21,2843
2018-10-22,2700
2018-10-23,2568
2018-10-24,2439
2018-10-25,2317
2018-10-26,2202
2018-10-27,2091
2018-10-28,1986
2018-10-29,1986
2018-10-30,1960
2018-10-31,1951
2018-11-01,2007
2018-11-03,2134
2018-11-04,2216
2018-11-05,2309
2018-11-06,2388
2018-11-07,2469
2018-11-08,2562
2018-11-09,2594
2018-11-10,2654
2018-11-11,2725
2018-11-12,2785
2018-11-13,2855
2018-11-14,2904
2018-11-15,3012
2018-11-16,3018
2018-11-17,3168
2018-11-18,3203
2018-11-19,3084
2018-11-20,2946
2018-11-21,2798
2018-11-22,2658
2018-11-23,2581
2018-11-24,2678
2018-11-25,2761
2018-11-26,2879
2018-11-27,2842
2018-11-28,2862
2018-11-29,2923
2018-12-01,3056
2018-12-02,3044
2018-12-03,3044
2018-12-04,3062
2018-12-05,3033
2018-12-07,3001
2018-12-09,3091
2018-12-10,3106
2018-12-11,3162
2018-12-12,3250
2018-12-13,3165
2018-12-14,3113
2018-12-15,3082
2018-12-16,3128
2018-12-17,3281
2018-12-18,3436
2018-12-19,3507
2018-12-20,3607
2018-12-21,3612
2018-12-22,3547
2018-12-23,3522
2018-12-24,3470
2018-12-25,3456
2018-12-26,3327
2018-12-27,3160
2018-12-28,3104
2018-12-29,3137
2018-12-30,3129
2018-12-31,3131
2019-01-01,3088
2019-01-02,3027
2019-01-03,3018
2019-01-04,3041
2019-01-05,3089
2019-01-06,3194
2019-01-08,3128
2019-01-10,3216
2019-01-11,3115
2019-01-12,3044
2019-01-13,3045
2019-01-14,2988
2019-01-15,2983
2019-01-16,2964
2019-01-17,2932
2019-01-18,2893
2019-01-19,2863
2019-01-20,2819
2019-01-21,2759
2019-01-22,2805
2019-01-23,2899
2019-01-24,2997
2019-01-25,2961
2019-01-26,2841
2019-01-27,2859
2019-01-28,2938
2019-01-29,2960
2019-01-30,3054
2019-01-31,3104
2019-02-01,3093
2019-02-02,3090
2019-02-03,3153
2019-02-04,3269
2019-02-05,3295
2019-02-06,3368
2019-02-07,3414
2019-02-08,3557
2019-02-09,3611
2019-02-10,3505
2019-02-11,3483
2019-02-12,3479
2019-02-13,3508
2019-02-14,3508
2019-02-15,3614
2019-02-16,3565
2019-02-17,3671
2019-02-18,3723
2019-02-19,3698
2019-02-20,3622
2019-02-21,3590
2019-02-22,3657
2019-02-23,3679
2019-02-24,3771
2019-02-25,3730
2019-02-26,3625
2019-02-27,3461
2019-02-28,3348
2019-03-01,3503
2019-03-02,3620
2019-03-03,3801
2019-03-04,3865
2019-03-05,3796
2019-03-06,3690
2019-03-07,3530
2019-03-08,3530
2019-03-09,3463
2019-03-10,3575
2019-03-11,3686
2019-03-12,3715
2019-03-13,3715
2019-03-14,3621
2019-03-15,3479
2019-03-16,3384
2019-03-17,3386
2019-03-18,3386
2019-03-19,3277
2019-03-20,3257
2019-03-21,3259
2019-03-22,3238
2019-03-23,3311
2019-03-24,3328
2019-03-25,3328
2019-03-26,3349
2019-03-27,3349
2019-03-28,3269
2019-03-29,3151
2019-03-30,3151
2019-03-31,3044
2019-04-01,3067
2019-04-02,3099
2019-04-03,3116
2019-04-04,2968
2019-04-05,2842
2019-04-06,2853
2019-04-07,2755
2019-04-08,2697
