date_obj,Adamant%20crossbow%20(u) price
2015-07-17,1126
2015-07-18,1126
2015-07-19,1126
2015-07-20,1126
2015-07-21,1126
2015-07-22,1126
2015-07-23,1126
2015-07-24,1126
2015-07-25,1126
2015-07-26,1126
2015-07-27,1126
2015-07-28,1126
2015-07-29,1126
2015-07-30,1126
2015-07-31,1126
2015-08-01,1169
2015-08-02,1169
2015-08-03,1169
2015-08-04,1169
2015-08-05,1169
2015-08-06,1169
2015-08-07,1169
2015-08-08,1169
2015-08-09,1169
2015-08-10,1169
2015-08-11,1169
2015-08-12,1169
2015-08-13,1169
2015-08-14,1169
2015-08-15,1169
2015-08-16,1169
2015-08-17,1169
2015-08-18,1169
2015-08-19,1169
2015-08-20,1169
2015-08-21,1169
2015-08-22,1169
2015-08-23,1169
2015-08-24,1169
2015-08-25,1169
2015-08-26,1169
2015-08-27,1169
2015-08-28,1169
2015-08-29,1169
2015-08-30,1169
2015-08-31,1169
2015-09-01,1169
2015-09-02,1169
2015-09-03,1169
2015-09-04,1169
2015-09-05,1169
2015-09-06,1169
2015-09-07,1169
2015-09-08,1169
2015-09-09,1169
2015-09-10,1169
2015-09-11,1169
2015-09-12,1169
2015-09-13,1169
2015-09-14,1169
2015-09-15,1169
2015-09-16,1169
2015-09-17,1169
2015-09-18,1169
2015-09-19,1169
2015-09-20,1169
2015-09-21,1169
2015-09-22,1169
2015-09-23,1169
2015-09-24,1169
2015-09-25,1169
2015-09-27,1169
2015-09-28,1169
2015-09-29,1169
2015-09-30,1169
2015-10-05,1169
2015-10-06,1169
2015-10-07,1169
2015-10-08,1169
2015-10-09,1169
2015-10-10,1169
2015-10-11,1169
2015-10-12,1169
2015-10-13,1169
2015-10-14,1169
2015-10-15,1169
2015-10-16,1169
2015-10-17,1169
2015-10-18,1169
2015-10-19,1169
2015-10-20,1169
2015-10-22,1215
2015-10-23,1215
2015-10-24,1215
2015-10-25,1215
2015-10-26,1215
2015-10-27,1215
2015-10-28,1215
2015-10-29,1215
2015-10-30,1215
2015-10-31,1215
2015-11-01,1215
2015-11-02,1215
2015-11-03,1215
2015-11-04,1215
2015-11-05,1215
2015-11-06,1215
2015-11-07,1215
2015-11-08,1215
2015-11-09,1215
2015-11-10,1215
2015-11-11,1215
2015-11-12,1215
2015-11-13,1215
2015-11-14,1215
2015-11-15,1215
2015-11-16,1215
2015-11-17,1215
2015-11-18,1215
2015-11-19,1215
2015-11-20,1215
2015-11-21,1215
2015-11-22,1215
2015-11-23,1215
2015-11-24,1215
2015-11-25,1215
2015-11-26,1215
2015-11-27,1215
2015-11-28,1215
2015-11-29,1215
2015-11-30,1215
2015-12-01,1215
2015-12-02,1215
2015-12-03,1215
2015-12-04,1215
2015-12-05,1215
2015-12-06,1215
2015-12-07,1215
2015-12-08,1215
2015-12-09,1215
2015-12-10,1215
2015-12-11,1215
2015-12-12,1215
2015-12-13,1215
2015-12-14,1215
2015-12-15,1215
2015-12-16,1215
2015-12-17,1215
2015-12-18,1215
2015-12-19,1215
2015-12-20,1215
2015-12-21,1215
2015-12-22,1215
2015-12-23,1215
2015-12-24,1215
2015-12-25,1215
2015-12-26,1215
2015-12-27,1215
2015-12-28,1215
2015-12-29,1215
2015-12-30,1215
2015-12-31,1215
2016-01-01,1215
2016-01-02,1215
2016-01-03,1215
2016-01-04,1215
2016-01-05,1215
2016-01-06,1215
2016-01-07,1215
2016-01-08,1215
2016-01-09,1256
2016-01-10,1256
2016-01-11,1256
2016-01-12,1256
2016-01-13,1256
2016-01-14,1256
2016-01-15,1256
2016-01-16,1256
2016-01-17,1256
2016-01-18,1256
2016-01-19,1256
2016-01-20,1256
2016-01-21,1256
2016-01-22,1256
2016-01-23,1256
2016-01-24,1256
2016-01-25,1256
2016-01-26,1256
2016-01-27,1256
2016-01-28,1256
2016-01-29,1256
2016-01-30,1256
2016-01-31,1256
2016-02-01,1256
2016-02-02,1256
2016-02-03,1256
2016-02-04,1256
2016-02-05,1256
2016-02-06,1256
2016-02-07,1256
2016-02-08,1256
2016-02-09,1256
2016-02-10,1256
2016-02-11,1256
2016-02-12,1256
2016-02-13,1256
2016-02-14,1256
2016-02-15,1256
2016-02-16,1256
2016-02-17,1256
2016-02-18,1256
2016-02-19,1256
2016-02-20,1256
2016-02-21,1256
2016-02-22,1256
2016-02-23,1256
2016-02-24,1256
2016-02-25,1256
2016-02-26,1256
2016-02-27,1256
2016-02-28,1256
2016-02-29,1256
2016-03-01,1256
2016-03-02,1256
2016-03-03,1256
2016-03-04,1256
2016-03-05,1256
2016-03-06,1256
2016-03-07,1256
2016-03-08,1256
2016-03-09,1256
2016-03-10,1256
2016-03-11,1256
2016-03-12,1256
2016-03-13,1256
2016-03-14,1256
2016-03-15,1256
2016-03-16,1256
2016-03-17,1256
2016-03-18,1293
2016-03-19,1293
2016-03-20,1293
2016-03-21,1293
2016-03-22,1293
2016-03-23,1293
2016-03-24,1293
2016-03-25,1293
2016-03-26,1293
2016-03-27,1293
2016-03-28,1293
2016-03-29,1293
2016-03-30,1293
2016-03-31,1293
2016-04-01,1293
2016-04-02,1293
2016-04-03,1293
2016-04-04,1293
2016-04-05,1293
2016-04-06,1293
2016-04-07,1293
2016-04-08,1293
2016-04-09,1293
2016-04-10,1293
2016-04-11,1293
2016-04-12,1293
2016-04-13,1293
2016-04-14,1293
2016-04-15,1293
2016-04-16,1293
2016-04-17,1293
2016-04-18,1293
2016-04-19,1293
2016-04-20,1293
2016-04-21,1293
2016-04-22,1293
2016-04-23,1293
2016-04-24,1293
2016-04-25,1293
2016-04-26,1293
2016-04-27,1293
2016-04-28,1293
2016-04-29,1293
2016-04-30,1293
2016-05-01,1293
2016-05-02,1293
2016-05-03,1293
2016-05-04,1293
2016-05-05,1293
2016-05-06,1293
2016-05-07,1293
2016-05-08,1293
2016-05-09,1293
2016-05-10,1293
2016-05-11,1293
2016-05-12,1293
2016-05-13,1293
2016-05-14,1293
2016-05-15,1293
2016-05-16,1293
2016-05-17,1293
2016-05-18,1293
2016-05-19,1293
2016-05-21,1293
2016-05-22,1293
2016-05-23,1293
2016-05-24,1293
2016-05-25,1293
2016-05-26,1293
2016-05-27,1293
2016-05-28,1293
2016-05-29,1293
2016-05-30,1293
2016-05-31,1293
2016-06-01,1293
2016-06-02,1293
2016-06-03,1293
2016-06-04,1293
2016-06-05,1293
2016-06-06,1293
2016-06-07,1293
2016-06-08,1293
2016-06-09,1347
2016-06-10,1347
2016-06-11,1347
2016-06-12,1347
2016-06-13,1347
2016-06-14,1347
2016-06-15,1347
2016-06-16,1347
2016-06-17,1347
2016-06-18,1347
2016-06-19,1347
2016-06-20,1347
2016-06-21,1347
2016-06-22,1347
2016-06-23,1347
2016-06-24,1347
2016-06-25,1347
2016-06-26,1347
2016-06-27,1347
2016-06-28,1347
2016-06-29,1347
2016-06-30,1347
2016-07-01,1347
2016-07-02,1347
2016-07-03,1347
2016-07-04,1347
2016-07-05,1347
2016-07-06,1347
2016-07-07,1347
2016-07-08,1347
2016-07-09,1347
2016-07-10,1347
2016-07-11,1347
2016-07-12,1347
2016-07-13,1347
2016-07-14,1347
2016-07-15,1347
2016-07-16,1347
2016-07-17,1347
2016-07-18,1347
2016-07-23,1347
2016-07-24,1347
2016-07-25,1347
2016-07-26,1347
2016-07-27,1347
2016-07-28,1347
2016-07-29,1347
2016-07-30,1347
2016-07-31,1347
2016-08-01,1347
2016-08-02,1347
2016-08-03,1347
2016-08-04,1347
2016-08-05,1347
2016-08-06,1347
2016-08-07,1347
2016-08-08,1347
2016-08-09,1347
2016-08-10,1347
2016-08-11,1347
2016-08-12,1347
2016-08-13,1347
2016-08-14,1347
2016-08-15,1347
2016-08-16,1347
2016-08-17,1347
2016-08-18,1347
2016-08-19,1347
2016-08-20,1347
2016-08-21,1347
2016-08-22,1347
2016-08-23,1347
2016-08-24,1347
2016-08-25,1347
2016-08-26,1347
2016-08-28,1347
2016-08-31,1347
2016-09-01,1347
2016-09-02,1347
2016-09-03,1347
2016-09-04,1347
2016-09-05,1347
2016-09-06,1347
2016-09-07,1347
2016-09-08,1347
2016-09-09,1347
2016-09-10,1347
2016-09-11,1347
2016-09-12,1347
2016-09-13,1347
2016-09-14,1347
2016-09-15,1347
2016-09-16,1347
2016-09-17,1406
2016-09-18,1406
2016-09-19,1406
2016-09-20,1406
2016-09-21,1406
2016-09-22,1406
2016-09-23,1406
2016-09-24,1406
2016-09-25,1406
2016-09-26,1406
2016-09-27,1406
2016-09-28,1406
2016-09-29,1406
2016-09-30,1406
2016-10-01,1406
2016-10-02,1406
2016-10-03,1406
2016-10-04,1406
2016-10-05,1406
2016-10-06,1406
2016-10-07,1406
2016-10-08,1406
2016-10-09,1406
2016-10-10,1406
2016-10-11,1406
2016-10-12,1406
2016-10-13,1406
2016-10-14,1406
2016-10-15,1406
2016-10-16,1406
2016-10-17,1406
2016-10-18,1406
2016-10-19,1406
2016-10-20,1406
2016-10-21,1406
2016-10-22,1406
2016-10-23,1406
2016-10-24,1406
2016-10-25,1406
2016-10-26,1406
2016-10-27,1406
2016-10-28,1406
2016-10-29,1406
2016-10-30,1406
2016-10-31,1406
2016-11-01,1406
2016-11-02,1406
2016-11-03,1406
2016-11-04,1406
2016-11-05,1406
2016-11-06,1406
2016-11-07,1406
2016-11-08,1406
2016-11-09,1406
2016-11-10,1406
2016-11-11,1406
2016-11-12,1406
2016-11-13,1406
2016-11-14,1406
2016-11-15,1406
2016-12-07,1406
2016-12-08,1406
2016-12-09,1406
2016-12-10,1406
2016-12-11,1406
2016-12-12,1406
2016-12-13,1406
2016-12-14,1406
2016-12-15,1406
2016-12-16,1462
2016-12-17,1462
2016-12-18,1462
2016-12-19,1462
2016-12-20,1462
2016-12-21,1462
2016-12-22,1462
2016-12-23,1462
2016-12-24,1462
2016-12-25,1462
2016-12-26,1462
2016-12-27,1462
2016-12-28,1462
2016-12-29,1462
2016-12-30,1462
2016-12-31,1462
2017-01-01,1462
2017-01-02,1462
2017-01-03,1462
2017-01-04,1462
2017-01-05,1462
2017-01-06,1462
2017-01-07,1462
2017-01-08,1462
2017-01-09,1462
2017-01-10,1462
2017-01-11,1462
2017-01-12,1462
2017-01-13,1462
2017-01-14,1462
2017-01-15,1462
2017-01-16,1462
2017-01-17,1462
2017-01-18,1462
2017-01-19,1462
2017-01-20,1462
2017-01-21,1462
2017-01-22,1462
2017-01-23,1462
2017-01-27,1462
2017-01-28,1462
2017-01-29,1462
2017-01-30,1462
2017-01-31,1462
2017-02-01,1462
2017-02-02,1462
2017-02-03,1462
2017-02-04,1462
2017-02-05,1462
2017-02-06,1462
2017-02-07,1462
2017-02-08,1462
2017-02-09,1462
2017-02-10,1514
2017-02-11,1514
2017-02-12,1514
2017-02-13,1514
2017-02-14,1514
2017-02-15,1514
2017-02-16,1514
2017-02-17,1514
2017-02-18,1514
2017-02-19,1514
2017-02-20,1514
2017-02-21,1514
2017-02-22,1514
2017-02-23,1514
2017-02-24,1514
2017-02-25,1514
2017-02-26,1514
2017-02-27,1514
2017-02-28,1514
2017-03-01,1514
2017-03-02,1514
2017-03-03,1514
2017-03-04,1514
2017-03-05,1514
2017-03-06,1514
2017-03-07,1514
2017-03-08,1514
2017-03-09,1514
2017-03-10,1514
2017-03-11,1514
2017-03-12,1514
2017-03-13,1514
2017-03-14,1514
2017-03-15,1514
2017-03-16,1514
2017-03-17,1514
2017-03-18,1514
2017-03-19,1514
2017-03-20,1514
2017-03-21,1514
2017-03-22,1514
2017-03-23,1514
2017-03-24,1514
2017-03-25,1514
2017-03-26,1514
2017-03-27,1514
2017-03-28,1514
2017-03-29,1514
2017-03-30,1514
2017-03-31,1514
2017-04-01,1514
2017-04-02,1514
2017-04-03,1514
2017-04-04,1514
2017-04-05,1514
2017-04-12,1514
2017-04-13,1514
2017-04-14,1514
2017-04-15,1514
2017-04-16,1514
2017-04-17,1552
2017-04-18,1552
2017-04-19,1552
2017-04-20,1552
2017-04-21,1552
2017-04-22,1552
2017-04-23,1552
2017-04-24,1552
2017-04-25,1552
2017-04-26,1552
2017-04-27,1552
2017-04-28,1552
2017-04-29,1552
2017-04-30,1552
2017-05-01,1552
2017-05-02,1552
2017-05-03,1552
2017-05-04,1552
2017-05-05,1552
2017-05-06,1552
2017-05-07,1552
2017-05-08,1552
2017-05-09,1552
2017-05-10,1552
2017-05-11,1552
2017-05-12,1552
2017-05-13,1552
2017-05-14,1552
2017-05-15,1552
2017-05-16,1552
2017-05-17,1552
2017-05-18,1552
2017-05-19,1552
2017-05-20,1552
2017-05-21,1552
2017-05-22,1552
2017-05-23,1552
2017-05-24,1552
2017-05-25,1552
2017-05-26,1552
2017-05-27,1552
2017-05-28,1552
2017-05-29,1552
2017-05-30,1552
2017-05-31,1552
2017-06-01,1552
2017-06-02,1552
2017-06-03,1552
2017-06-04,1552
2017-06-05,1552
2017-06-06,1552
2017-06-07,1552
2017-06-08,1552
2017-06-09,1618
2017-06-10,1618
2017-06-11,1618
2017-06-12,1618
2017-06-13,1618
2017-06-14,1618
2017-06-15,1618
2017-06-16,1618
2017-06-17,1618
2017-06-18,1618
2017-06-19,1618
2017-06-20,1618
2017-06-21,1618
2017-06-22,1618
2017-06-23,1618
2017-06-24,1618
2017-06-25,1618
2017-06-26,1618
2017-06-27,1618
2017-06-28,1618
2017-06-29,1618
2017-06-30,1618
2017-07-01,1618
2017-07-02,1618
2017-07-03,1618
2017-07-04,1618
2017-07-05,1618
2017-07-06,1618
2017-07-07,1618
2017-07-08,1618
2017-07-09,1618
2017-07-13,1618
2017-07-14,1618
2017-07-15,1618
2017-07-16,1618
2017-07-17,1618
2017-07-18,1618
2017-07-19,1618
2017-07-20,1618
2017-07-21,1618
2017-07-22,1618
2017-07-23,1618
2017-07-24,1618
2017-07-25,1618
2017-07-26,1672
2017-07-27,1672
2017-07-28,1672
2017-07-29,1672
2017-07-30,1672
2017-07-31,1672
2017-08-01,1672
2017-08-02,1672
2017-08-03,1672
2017-08-04,1672
2017-08-05,1672
2017-08-06,1672
2017-08-07,1672
2017-08-08,1672
2017-08-09,1672
2017-08-10,1672
2017-08-11,1672
2017-08-12,1672
2017-08-13,1672
2017-08-14,1672
2017-08-15,1672
2017-08-16,1672
2017-08-17,1672
2017-08-18,1672
2017-08-19,1672
2017-08-20,1672
2017-08-21,1672
2017-08-22,1672
2017-08-23,1672
2017-08-24,1672
2017-08-25,1672
2017-08-26,1672
2017-08-27,1672
2017-08-28,1672
2017-08-29,1672
2017-08-30,1672
2017-08-31,1672
2017-09-01,1672
2017-09-02,1672
2017-09-03,1672
2017-09-04,1672
2017-09-05,1672
2017-09-06,1672
2017-09-07,1735
2017-09-08,1735
2017-09-09,1652
2017-09-10,1652
2017-09-11,1575
2017-09-12,1575
2017-09-13,1575
2017-09-14,1503
2017-09-15,1503
2017-09-16,1503
2017-09-17,1503
2017-09-18,1503
2017-09-19,1465
2017-09-20,1465
2017-09-21,1465
2017-09-22,1465
2017-09-23,1465
2017-09-24,1526
2017-09-25,1526
2017-09-26,1526
2017-09-27,1526
2017-09-28,1526
2017-09-29,1526
2017-09-30,1562
2017-10-01,1562
2017-10-02,1562
2017-10-03,1562
2017-10-04,1562
2017-10-05,1562
2017-10-06,1562
2017-10-07,1529
2017-10-08,1529
2017-10-09,1529
2017-10-10,1529
2017-10-11,1529
2017-10-12,1529
2017-10-13,1529
2017-10-14,1527
2017-10-15,1527
2017-10-16,1527
2017-10-17,1527
2017-10-18,1527
2017-10-19,1527
2017-10-20,1527
2017-10-21,1527
2017-10-22,1538
2017-10-23,1538
2017-10-24,1538
2017-10-25,1538
2017-10-26,1538
2017-10-27,1538
2017-10-28,1538
2017-10-29,1504
2017-10-30,1504
2017-10-31,1504
2017-11-01,1504
2017-11-02,1504
2017-11-03,1504
2017-11-04,1570
2017-11-05,1570
2017-11-06,1570
2017-11-07,1570
2017-11-08,1570
2017-11-09,1570
2017-11-10,1570
2017-11-11,1570
2017-11-12,1570
2017-11-13,1570
2017-11-14,1570
2017-11-15,1570
2017-11-16,1570
2017-11-17,1570
2017-11-18,1570
2017-11-19,1589
2017-11-20,1589
2017-11-21,1589
2017-11-22,1589
2017-11-23,1589
2017-11-24,1589
2017-11-25,1589
2017-11-26,1657
2017-11-27,1657
2017-11-28,1657
2017-11-29,1657
2017-11-30,1657
2017-12-01,1657
2017-12-02,1657
2017-12-03,1732
2017-12-04,1732
2017-12-05,1732
2017-12-06,1732
2017-12-07,1732
2017-12-08,1732
2017-12-09,1732
2017-12-10,1796
2017-12-11,1796
2017-12-12,1796
2017-12-13,1796
2017-12-14,1796
2017-12-15,1796
2017-12-16,1796
2017-12-17,1857
2017-12-18,1857
2017-12-19,1857
2017-12-20,1857
2017-12-21,1857
2017-12-22,1857
2017-12-23,1857
2017-12-24,1932
2017-12-25,1932
2017-12-26,1932
2017-12-27,1932
2017-12-28,1932
2017-12-29,1932
2017-12-30,1992
2017-12-31,1992
2018-01-01,1992
2018-01-02,1992
2018-01-03,1992
2018-01-04,1992
2018-01-05,1973
2018-01-06,1973
2018-01-07,1973
2018-01-08,1973
2018-01-09,1973
2018-01-10,1973
2018-01-11,1973
2018-01-12,1973
2018-01-13,1973
2018-01-14,1973
2018-01-15,1973
2018-01-16,1880
2018-01-17,1880
2018-01-18,1880
2018-01-19,1880
2018-01-20,1880
2018-01-21,1793
2018-01-22,1793
2018-01-23,1793
2018-01-24,1743
2018-01-25,1743
2018-01-26,1743
2018-01-27,1743
2018-01-28,1743
2018-01-29,1743
2018-01-30,1743
2018-01-31,1813
2018-02-01,1813
2018-02-02,1813
2018-02-03,1813
2018-02-04,1744
2018-02-05,1744
2018-02-06,1744
2018-02-07,1744
2018-02-08,1665
2018-02-09,1665
2018-02-10,1665
2018-02-11,1665
2018-02-12,1665
2018-02-13,1665
2018-02-14,1665
2018-02-15,1622
2018-02-16,1622
2018-02-17,1622
2018-02-18,1622
2018-02-19,1678
2018-02-20,1678
2018-02-21,1678
2018-02-22,1678
2018-02-23,1678
2018-02-24,1762
2018-02-25,1762
2018-02-26,1762
2018-02-27,1815
2018-02-28,1815
2018-03-01,1815
2018-03-02,1815
2018-03-03,1837
2018-03-04,1837
2018-03-05,1837
2018-03-06,1837
2018-03-07,1753
2018-03-08,1753
2018-03-09,1753
2018-03-10,1753
2018-03-11,1675
2018-03-12,1675
2018-03-13,1675
2018-03-14,1675
2018-03-15,1630
2018-03-16,1630
2018-03-17,1630
2018-03-18,1653
2018-03-19,1653
2018-03-20,1653
2018-03-21,1653
2018-03-22,1721
2018-03-23,1721
2018-03-24,1721
2018-03-25,1806
2018-03-26,1806
2018-03-27,1806
2018-03-28,1806
2018-03-29,1897
2018-03-30,1897
2018-03-31,1897
2018-04-01,1897
2018-04-02,1988
2018-04-03,1988
2018-04-04,1988
2018-04-05,1988
2018-04-06,2042
2018-04-07,2042
2018-04-08,2042
2018-04-09,2042
2018-04-10,2051
2018-04-11,2051
2018-04-12,2051
2018-04-13,2051
2018-04-14,2069
2018-04-15,2069
2018-04-16,2069
2018-04-17,2069
2018-04-18,1990
2018-04-19,1990
2018-04-20,1990
2018-04-21,1990
2018-04-22,1967
2018-04-23,1967
2018-04-24,1967
2018-04-25,1967
2018-04-26,1967
2018-04-27,1874
2018-04-28,1874
2018-04-29,1874
2018-04-30,1874
2018-05-01,1787
2018-05-02,1787
2018-05-03,1787
2018-05-04,1787
2018-05-05,1707
2018-05-06,1707
2018-05-07,1707
2018-05-08,1707
2018-05-09,1707
2018-05-10,1666
2018-05-11,1666
2018-05-12,1666
2018-05-13,1666
2018-05-14,1660
2018-05-15,1660
2018-05-16,1660
2018-05-17,1660
2018-05-18,1709
2018-05-19,1709
2018-05-20,1709
2018-05-21,1709
2018-05-22,1670
2018-05-23,1670
2018-05-24,1670
2018-05-25,1670
2018-05-26,1623
2018-05-27,1623
2018-05-28,1623
2018-05-29,1623
2018-05-30,1550
2018-05-31,1550
2018-06-01,1550
2018-06-02,1477
2018-06-03,1477
2018-06-04,1477
2018-06-05,1477
2018-06-06,1435
2018-06-07,1435
2018-06-08,1435
2018-06-09,1435
2018-06-10,1364
2018-06-11,1364
2018-06-12,1364
2018-06-13,1364
2018-06-14,1301
2018-06-15,1301
2018-06-16,1301
2018-06-17,1301
2018-06-18,1242
2018-06-19,1242
2018-06-20,1242
2018-06-21,1193
2018-06-22,1193
2018-06-23,1193
2018-06-24,1193
2018-06-25,1179
2018-06-26,1179
2018-06-27,1179
2018-06-28,1179
2018-06-29,1151
2018-06-30,1151
2018-07-01,1151
2018-07-02,1151
2018-07-03,1153
2018-07-04,1153
2018-07-05,1153
2018-07-06,1153
2018-07-07,1155
2018-07-08,1155
2018-07-09,1155
2018-07-10,1155
2018-07-11,1191
2018-07-12,1191
2018-07-13,1191
2018-07-14,1172
2018-07-15,1172
2018-07-16,1172
2018-07-17,1172
2018-07-18,1179
2018-07-19,1179
2018-07-20,1179
2018-07-21,1179
2018-07-22,1172
2018-07-23,1172
2018-07-24,1172
2018-07-25,1198
2018-07-26,1198
2018-07-27,1198
2018-07-28,1246
2018-07-29,1246
2018-07-30,1246
2018-07-31,1264
2018-08-01,1264
2018-08-02,1264
2018-08-03,1287
2018-08-04,1287
2018-08-05,1347
2018-08-06,1347
2018-08-07,1347
2018-08-08,1408
2018-08-09,1408
2018-08-10,1408
2018-08-11,1446
2018-08-12,1446
2018-08-14,1493
2018-08-16,1541
2018-08-17,1541
2018-08-18,1541
2018-08-19,1600
2018-08-20,1600
2018-08-21,1600
2018-08-22,1650
2018-08-23,1650
2018-08-24,1650
2018-08-25,1728
2018-08-26,1728
2018-08-27,1728
2018-08-28,1756
2018-08-29,1756
2018-08-30,1756
2018-08-31,1783
2018-09-01,1783
2018-09-02,1783
2018-09-03,1774
2018-09-04,1774
2018-09-05,1848
2018-09-06,1848
2018-09-07,1848
2018-09-08,1902
2018-09-09,1902
2018-09-10,1902
2018-09-11,1961
2018-09-12,1961
2018-09-13,1961
2018-09-14,2020
2018-09-15,2020
2018-09-16,2020
2018-09-17,2084
2018-09-18,2084
2018-09-19,2084
2018-09-20,2120
2018-09-21,2120
2018-09-22,2088
2018-09-23,2088
2018-09-24,2088
2018-09-25,1994
2018-09-26,1994
2018-09-27,1994
2018-09-28,1940
2018-09-29,1940
2018-09-30,1940
2018-10-01,1959
2018-10-02,1959
2018-10-03,2041
2018-10-04,2041
2018-10-05,2041
2018-10-06,2046
2018-10-07,2046
2018-10-08,2046
2018-10-09,2045
2018-10-10,2045
2018-10-11,2045
2018-10-12,2011
2018-10-13,2011
2018-10-14,1941
2018-10-15,1941
2018-10-16,1941
2018-10-17,1858
2018-10-18,1858
2018-10-19,1858
2018-10-20,1780
2018-10-21,1780
2018-10-22,1771
2018-10-23,1771
2018-10-24,1771
2018-10-25,1702
2018-10-26,1702
2018-10-27,1702
2018-10-28,1658
2018-10-29,1658
2018-10-30,1658
2018-10-31,1741
2018-11-01,1741
2018-11-03,1776
2018-11-04,1776
2018-11-05,1848
2018-11-06,1848
2018-11-07,1848
2018-11-08,1858
2018-11-09,1858
2018-11-10,1903
2018-11-11,1903
2018-11-12,1926
2018-11-13,1926
2018-11-14,1990
2018-11-15,1990
2018-11-16,2056
2018-11-17,2056
2018-11-18,2112
2018-11-19,2112
2018-11-20,2218
2018-11-21,2218
2018-11-22,2300
2018-11-23,2300
2018-11-24,2375
2018-11-25,2371
2018-11-26,2371
2018-11-27,2437
2018-11-28,2437
2018-11-29,2414
2018-12-01,2392
2018-12-02,2392
2018-12-03,2491
2018-12-04,2491
2018-12-05,2380
2018-12-07,2274
2018-12-09,2212
2018-12-10,2110
2018-12-11,2110
2018-12-12,2012
2018-12-13,2012
2018-12-14,1928
2018-12-15,1928
2018-12-16,1853
2018-12-17,1853
2018-12-18,1768
2018-12-19,1768
2018-12-20,1710
2018-12-21,1710
2018-12-22,1648
2018-12-23,1648
2018-12-24,1600
2018-12-25,1600
2018-12-26,1551
2018-12-27,1551
2018-12-28,1586
2018-12-29,1586
2018-12-30,1522
2018-12-31,1522
2019-01-01,1510
2019-01-02,1510
2019-01-03,1461
2019-01-04,1461
2019-01-05,1477
2019-01-06,1505
2019-01-08,1574
2019-01-10,1593
2019-01-11,1593
2019-01-12,1562
2019-01-13,1562
2019-01-14,1514
2019-01-15,1514
2019-01-16,1441
2019-01-17,1441
2019-01-18,1373
2019-01-19,1373
2019-01-20,1311
2019-01-21,1311
2019-01-22,1295
2019-01-23,1295
2019-01-24,1265
2019-01-25,1265
2019-01-26,1231
2019-01-27,1231
2019-01-28,1250
2019-01-29,1250
2019-01-30,1259
2019-01-31,1259
2019-02-01,1252
2019-02-02,1252
2019-02-03,1260
2019-02-04,1260
2019-02-05,1292
2019-02-06,1292
2019-02-07,1344
2019-02-08,1344
2019-02-09,1344
2019-02-10,1347
2019-02-11,1347
2019-02-12,1334
2019-02-13,1334
2019-02-14,1334
2019-02-15,1285
2019-02-16,1285
2019-02-17,1285
2019-02-18,1265
2019-02-19,1265
2019-02-20,1297
2019-02-21,1297
2019-02-22,1336
2019-02-23,1336
2019-02-24,1383
2019-02-25,1383
2019-02-26,1435
2019-02-27,1435
2019-02-28,1435
2019-03-01,1463
2019-03-02,1463
2019-03-03,1526
2019-03-04,1526
2019-03-05,1459
2019-03-06,1459
2019-03-07,1423
2019-03-08,1423
2019-03-09,1423
2019-03-10,1414
2019-03-11,1414
2019-03-12,1356
2019-03-13,1356
2019-03-14,1356
