date_obj,Iron%20brutal price
2016-02-20,194
2016-02-21,194
2016-02-22,194
2016-02-23,194
2016-02-24,194
2016-02-25,185
2016-02-26,185
2016-02-27,185
2016-02-28,185
2016-02-29,185
2016-03-01,185
2016-03-02,185
2016-03-03,185
2016-03-04,185
2016-03-05,185
2016-03-06,178
2016-03-07,178
2016-03-08,178
2016-03-09,178
2016-03-10,178
2016-03-11,178
2016-03-12,178
2016-03-13,178
2016-03-14,178
2016-03-15,178
2016-03-16,171
2016-03-17,171
2016-03-18,171
2016-03-19,171
2016-03-20,171
2016-03-21,171
2016-03-22,171
2016-03-23,171
2016-03-24,171
2016-03-25,170
2016-03-26,170
2016-03-27,170
2016-03-28,170
2016-03-29,170
2016-03-30,170
2016-03-31,170
2016-04-01,170
2016-04-02,170
2016-04-03,174
2016-04-04,174
2016-04-05,174
2016-04-06,174
2016-04-07,174
2016-04-08,174
2016-04-09,174
2016-04-10,174
2016-04-11,174
2016-04-12,174
2016-04-13,174
2016-04-14,175
2016-04-15,175
2016-04-16,175
2016-04-17,175
2016-04-18,175
2016-04-19,175
2016-04-20,175
2016-04-21,175
2016-04-22,173
2016-04-23,173
2016-04-24,173
2016-04-25,173
2016-04-26,173
2016-04-27,173
2016-04-28,173
2016-04-29,173
2016-04-30,173
2016-05-01,174
2016-05-02,174
2016-05-03,174
2016-05-04,174
2016-05-05,174
2016-05-06,174
2016-05-07,174
2016-05-08,174
2016-05-09,174
2016-05-10,171
2016-05-11,171
2016-05-12,171
2016-05-13,171
2016-05-14,171
2016-05-15,171
2016-05-16,171
2016-05-17,171
2016-05-18,164
2016-05-19,164
2016-05-22,164
2016-05-23,164
2016-05-24,164
2016-05-25,164
2016-05-26,162
2016-05-27,162
2016-05-28,162
2016-05-29,162
2016-05-30,162
2016-05-31,162
2016-06-01,162
2016-06-02,159
2016-06-03,159
2016-06-04,159
2016-06-05,159
2016-06-06,159
2016-06-07,159
2016-06-08,159
2016-06-09,159
2016-06-10,157
2016-06-11,157
2016-06-12,157
2016-06-13,157
2016-06-14,157
2016-06-15,157
2016-06-16,157
2016-06-17,157
2016-06-18,157
2016-06-19,153
2016-06-20,153
2016-06-21,153
2016-06-22,153
2016-06-23,153
2016-06-24,153
2016-06-25,153
2016-06-26,153
2016-06-27,153
2016-06-28,151
2016-06-29,151
2016-06-30,151
2016-07-01,151
2016-07-02,151
2016-07-03,151
2016-07-04,151
2016-07-05,151
2016-07-06,149
2016-07-07,149
2016-07-08,149
2016-07-09,149
2016-07-10,149
2016-07-11,149
2016-07-12,149
2016-07-13,148
2016-07-14,148
2016-07-15,148
2016-07-16,148
2016-07-17,148
2016-07-18,148
2016-07-23,144
2016-07-24,144
2016-07-25,144
2016-07-26,144
2016-07-27,144
2016-07-28,144
2016-07-29,144
2016-07-30,144
2016-07-31,144
2016-08-01,142
2016-08-02,142
2016-08-03,142
2016-08-04,142
2016-08-05,142
2016-08-06,142
2016-08-07,142
2016-08-08,142
2016-08-09,141
2016-08-10,141
2016-08-11,141
2016-08-12,141
2016-08-13,141
2016-08-14,141
2016-08-15,141
2016-08-16,141
2016-08-17,141
2016-08-18,139
2016-08-19,139
2016-08-20,139
2016-08-21,139
2016-08-22,139
2016-08-23,139
2016-08-24,139
2016-08-25,139
2016-08-26,139
2016-08-28,137
2016-08-31,137
2016-09-01,137
2016-09-02,137
2016-09-03,137
2016-09-04,137
2016-09-05,137
2016-09-06,137
2016-09-07,137
2016-09-08,137
2016-09-09,133
2016-09-10,133
2016-09-11,133
2016-09-12,133
2016-09-13,133
2016-09-14,133
2016-09-15,133
2016-09-16,133
2016-09-17,133
2016-09-18,133
2016-09-19,133
2016-09-20,133
2016-09-21,129
2016-09-22,129
2016-09-23,129
2016-09-24,129
2016-09-25,129
2016-09-26,129
2016-09-27,129
2016-09-28,129
2016-09-29,129
2016-09-30,129
2016-10-01,129
2016-10-02,129
2016-10-03,129
2016-10-04,129
2016-10-05,125
2016-10-06,125
2016-10-07,125
2016-10-08,125
2016-10-09,125
2016-10-10,125
2016-10-11,125
2016-10-12,125
2016-10-13,125
2016-10-14,125
2016-10-15,125
2016-10-16,125
2016-10-17,125
2016-10-18,125
2016-10-19,125
2016-10-20,122
2016-10-21,122
2016-10-22,122
2016-10-23,122
2016-10-24,122
2016-10-25,122
2016-10-26,122
2016-10-27,122
2016-10-28,122
2016-10-29,122
2016-10-30,122
2016-10-31,119
2016-11-01,119
2016-11-02,119
2016-11-03,119
2016-11-04,119
2016-11-05,119
2016-11-06,119
2016-11-07,119
2016-11-08,119
2016-11-09,119
2016-11-10,119
2016-11-11,119
2016-11-12,117
2016-11-13,117
2016-11-14,117
2016-12-07,116
2016-12-08,116
2016-12-09,116
2016-12-10,116
2016-12-11,118
2016-12-12,118
2016-12-13,118
2016-12-14,118
2016-12-15,118
2016-12-16,118
2016-12-17,118
2016-12-18,118
2016-12-19,118
2016-12-20,118
2016-12-21,115
2016-12-22,115
2016-12-23,115
2016-12-24,115
2016-12-25,115
2016-12-26,115
2016-12-27,115
2016-12-28,115
2016-12-29,113
2016-12-30,113
2016-12-31,113
2017-01-01,113
2017-01-02,113
2017-01-03,113
2017-01-04,113
2017-01-05,113
2017-01-06,112
2017-01-07,112
2017-01-08,112
2017-01-09,112
2017-01-10,112
2017-01-11,112
2017-01-12,112
2017-01-13,112
2017-01-14,112
2017-01-15,112
2017-01-16,112
2017-01-17,112
2017-01-18,112
2017-01-19,112
2017-01-20,112
2017-01-21,112
2017-01-22,112
2017-01-23,112
2017-01-27,113
2017-01-28,113
2017-01-29,113
2017-01-30,113
2017-01-31,113
2017-02-01,113
2017-02-02,113
2017-02-03,113
2017-02-04,113
2017-02-05,113
2017-02-06,113
2017-02-07,113
2017-02-08,113
2017-02-09,113
2017-02-10,112
2017-02-11,112
2017-02-12,112
2017-02-13,112
2017-02-14,112
2017-02-15,112
2017-02-16,112
2017-02-18,110
2017-02-19,110
2017-02-20,110
2017-02-21,110
2017-02-22,110
2017-02-23,110
2017-02-24,110
2017-02-25,108
2017-02-26,108
2017-02-27,108
2017-02-28,108
2017-03-01,108
2017-03-02,108
2017-03-03,108
2017-03-04,108
2017-03-05,108
2017-03-06,108
2017-03-07,108
2017-03-08,108
2017-03-09,108
2017-03-10,108
2017-03-11,108
2017-03-12,108
2017-03-13,108
2017-03-14,108
2017-03-15,108
2017-03-16,108
2017-03-17,108
2017-03-18,108
2017-03-19,108
2017-03-20,108
2017-03-21,108
2017-03-22,108
2017-03-23,108
2017-03-24,108
2017-03-25,108
2017-03-26,108
2017-03-27,108
2017-03-28,108
2017-03-29,108
2017-03-30,108
2017-03-31,108
2017-04-01,108
2017-04-02,108
2017-04-03,108
2017-04-04,108
2017-04-12,106
2017-04-13,106
2017-04-14,106
2017-04-15,106
2017-04-16,106
2017-04-17,106
2017-04-18,106
2017-04-19,106
2017-04-20,106
2017-04-21,106
2017-04-22,106
2017-04-23,106
2017-04-24,106
2017-04-25,105
2017-04-26,105
2017-04-27,105
2017-04-28,105
2017-04-29,105
2017-04-30,105
2017-05-01,105
2017-05-02,101
2017-05-03,101
2017-05-04,101
2017-05-05,101
2017-05-06,101
2017-05-07,101
2017-05-08,101
2017-05-09,100
2017-05-10,100
2017-05-11,100
2017-05-12,100
2017-05-13,100
2017-05-14,100
2017-05-15,100
2017-05-16,99
2017-05-17,99
2017-05-18,99
2017-05-19,99
2017-05-20,99
2017-05-21,99
2017-05-22,100
2017-05-23,100
2017-05-24,100
2017-05-25,100
2017-05-26,100
2017-05-27,103
2017-05-28,103
2017-05-29,103
2017-05-30,103
2017-05-31,103
2017-06-01,103
2017-06-02,104
2017-06-03,104
2017-06-04,104
2017-06-06,104
2017-06-07,103
2017-06-08,103
2017-06-09,103
2017-06-10,103
2017-06-11,103
2017-06-12,106
2017-06-13,106
2017-06-14,106
2017-06-15,106
2017-06-16,106
2017-06-17,106
2017-06-18,105
2017-06-19,105
2017-06-20,105
2017-06-21,105
2017-06-22,105
2017-06-23,105
2017-06-24,105
2017-06-25,105
2017-06-26,100
2017-06-27,100
2017-06-28,100
2017-06-29,100
2017-06-30,100
2017-07-01,100
2017-07-02,100
2017-07-03,99
2017-07-04,99
2017-07-05,99
2017-07-06,99
2017-07-07,99
2017-07-08,99
2017-07-13,100
2017-07-14,100
2017-07-15,100
2017-07-16,101
2017-07-17,101
2017-07-18,101
2017-07-19,101
2017-07-20,101
2017-07-21,101
2017-07-22,101
2017-07-23,101
2017-07-24,101
2017-07-25,101
2017-07-26,101
2017-07-27,101
2017-07-28,101
2017-07-29,101
2017-07-30,99
2017-07-31,99
2017-08-01,99
2017-08-02,99
2017-08-03,99
2017-08-04,99
2017-08-05,99
2017-08-06,99
2017-08-09,99
2017-08-10,99
2017-08-11,99
2017-08-12,100
2017-08-13,100
2017-08-14,100
2017-08-15,100
2017-08-16,100
2017-08-17,100
2017-08-18,100
2017-08-19,100
2017-08-20,100
2017-08-21,100
2017-08-22,100
2017-08-23,100
2017-08-24,100
2017-08-25,100
2017-08-26,102
2017-08-27,102
2017-08-28,102
2017-08-29,102
2017-08-30,102
2017-08-31,102
2017-09-01,102
2017-09-02,102
2017-09-03,102
2017-09-04,102
2017-09-05,102
2017-09-06,102
2017-09-07,102
2017-09-08,102
2017-09-09,104
2017-09-10,104
2017-09-11,104
2017-09-12,104
2017-09-13,104
2017-09-14,104
2017-09-15,104
2017-09-16,107
2017-09-17,107
2017-09-19,107
2017-09-20,107
2017-09-21,107
2017-09-22,108
2017-09-23,108
2017-09-24,108
2017-09-25,108
2017-09-26,108
2017-09-27,108
2017-09-28,108
2017-09-29,108
2017-09-30,107
2017-10-01,107
2017-10-02,107
2017-10-03,107
2017-10-04,107
2017-10-05,107
2017-10-06,107
2017-10-07,110
2017-10-08,110
2017-10-09,110
2017-10-10,110
2017-10-11,110
2017-10-12,110
2017-10-13,111
2017-10-14,111
2017-10-15,111
2017-10-16,111
2017-10-17,111
2017-10-18,111
2017-10-19,114
2017-10-20,114
2017-10-21,114
2017-10-22,114
2017-10-23,114
2017-10-24,114
2017-10-25,116
2017-10-26,116
2017-10-27,116
2017-10-28,116
2017-10-29,116
2017-10-30,116
2017-10-31,115
2017-11-01,115
2017-11-02,115
2017-11-03,115
2017-11-04,115
2017-11-05,115
2017-11-06,115
2017-11-07,115
2017-11-08,115
2017-11-09,115
2017-11-10,115
2017-11-11,115
2017-11-12,115
2017-11-13,115
2017-11-14,116
2017-11-15,116
2017-11-16,116
2017-11-17,116
2017-11-18,116
2017-11-19,116
2017-11-20,116
2017-11-21,116
2017-11-22,116
2017-11-23,116
2017-11-24,116
2017-11-25,116
2017-11-26,116
2017-11-27,116
2017-11-28,114
2017-11-29,114
2017-11-30,114
2017-12-01,114
2017-12-02,114
2017-12-03,114
2017-12-04,114
2017-12-05,110
2017-12-06,110
2017-12-07,110
2017-12-08,110
2017-12-09,110
2017-12-10,110
2017-12-11,110
2017-12-12,110
2017-12-13,109
2017-12-14,109
2017-12-15,109
2017-12-16,109
2017-12-17,109
2017-12-18,109
2017-12-19,108
2017-12-20,108
2017-12-21,108
2017-12-22,108
2017-12-23,108
2017-12-24,108
2017-12-25,108
2017-12-26,108
2017-12-27,108
2017-12-28,108
2017-12-29,108
2017-12-30,108
2017-12-31,108
2018-01-01,109
2018-01-02,109
2018-01-03,109
2018-01-04,109
2018-01-05,109
2018-01-06,110
2018-01-07,110
2018-01-08,110
2018-01-09,110
2018-01-10,110
2018-01-11,110
2018-01-12,112
2018-01-13,112
2018-01-14,112
2018-01-15,112
2018-01-16,112
2018-01-17,112
2018-01-18,112
2018-01-19,112
2018-01-20,112
2018-01-21,112
2018-01-22,113
2018-01-23,113
2018-01-25,116
2018-01-26,116
2018-01-27,116
2018-01-28,116
2018-01-29,116
2018-01-30,116
2018-01-31,114
2018-02-01,114
2018-02-02,114
2018-02-03,115
2018-02-04,115
2018-02-05,115
2018-02-06,117
2018-02-07,117
2018-02-08,117
2018-02-09,117
2018-02-10,117
2018-02-11,117
2018-02-12,117
2018-02-13,117
2018-02-14,117
2018-02-15,118
2018-02-16,118
2018-02-17,118
2018-02-18,113
2018-02-19,113
2018-02-20,113
2018-02-21,109
2018-02-22,109
2018-02-23,109
2018-02-24,109
2018-02-25,106
2018-02-26,106
2018-02-27,106
2018-02-28,107
2018-03-01,107
2018-03-02,107
2018-03-03,105
2018-03-04,105
2018-03-05,105
2018-03-06,100
2018-03-07,100
2018-03-08,100
2018-03-09,97
2018-03-10,97
2018-03-11,97
2018-03-12,99
2018-03-13,99
2018-03-14,99
2018-03-15,99
2018-03-16,100
2018-03-17,100
2018-03-18,100
2018-03-19,100
2018-03-20,99
2018-03-21,99
2018-03-23,99
2018-03-24,98
2018-03-25,98
2018-03-26,98
2018-03-27,98
2018-03-28,98
2018-03-29,98
2018-03-30,98
2018-03-31,98
2018-04-01,98
2018-04-02,99
2018-04-03,99
2018-04-04,99
2018-04-05,98
2018-04-06,98
2018-04-07,98
2018-04-08,96
2018-04-09,96
2018-04-10,96
2018-04-11,96
2018-04-12,96
2018-04-13,96
2018-04-14,96
2018-04-15,95
2018-04-16,95
2018-04-17,95
2018-04-18,95
2018-04-19,94
2018-04-20,94
2018-04-21,94
2018-04-22,93
2018-04-23,93
2018-04-24,93
2018-04-25,93
2018-04-26,94
2018-04-27,94
2018-04-28,94
2018-04-29,96
2018-04-30,96
2018-05-01,96
2018-05-04,96
2018-05-05,97
2018-05-06,97
2018-05-07,97
2018-05-08,97
2018-05-09,99
2018-05-10,99
2018-05-11,99
2018-05-12,99
2018-05-13,99
2018-05-14,99
2018-05-15,99
2018-05-16,99
2018-05-17,99
2018-05-18,99
2018-05-19,101
2018-05-20,101
2018-05-21,101
2018-05-22,103
2018-05-23,103
2018-05-24,103
2018-05-25,103
2018-05-26,99
2018-05-27,99
2018-05-28,99
2018-05-29,99
2018-05-30,99
2018-05-31,99
2018-06-01,100
2018-06-02,100
2018-06-03,100
2018-06-04,99
2018-06-05,99
2018-06-06,99
2018-06-07,99
2018-06-08,99
2018-06-09,96
2018-06-10,96
2018-06-11,99
2018-06-12,99
2018-06-13,103
2018-06-14,103
2018-06-15,103
2018-06-16,103
2018-06-17,106
2018-06-18,106
2018-06-19,108
2018-06-20,108
2018-06-21,108
2018-06-22,111
2018-06-23,111
2018-06-24,111
2018-06-25,114
2018-06-26,114
2018-06-27,114
2018-06-28,117
2018-06-29,117
2018-06-30,117
2018-07-01,116
2018-07-02,116
2018-07-03,116
2018-07-04,117
2018-07-05,117
2018-07-06,117
2018-07-07,121
2018-07-08,121
2018-07-09,121
2018-07-10,118
2018-07-11,118
2018-07-12,118
2018-07-13,118
2018-07-14,117
2018-07-15,117
2018-07-16,117
2018-07-17,116
2018-07-18,116
2018-07-19,116
2018-07-20,118
2018-07-21,118
2018-07-22,120
2018-07-23,120
2018-07-24,120
2018-07-25,120
2018-07-26,120
2018-07-27,121
2018-07-28,121
2018-07-29,121
2018-07-30,117
2018-07-31,117
2018-08-01,117
2018-08-02,115
2018-08-03,115
2018-08-04,115
2018-08-05,113
2018-08-06,113
2018-08-07,113
2018-08-08,112
2018-08-09,112
2018-08-10,112
2018-08-11,114
2018-08-12,114
2018-08-14,112
2018-08-16,114
2018-08-17,114
2018-08-18,114
2018-08-19,114
2018-08-20,114
2018-08-21,114
2018-08-22,114
2018-08-23,114
2018-08-24,116
2018-08-25,116
2018-08-26,116
2018-08-27,114
2018-08-28,114
2018-08-29,114
2018-08-30,112
2018-08-31,112
2018-09-01,110
2018-09-02,110
2018-09-03,110
2018-09-04,107
2018-09-05,107
2018-09-06,107
2018-09-07,107
2018-09-08,103
2018-09-09,103
2018-09-10,103
2018-09-11,103
2018-09-12,100
2018-09-13,100
2018-09-14,100
2018-09-15,99
2018-09-16,99
2018-09-17,99
2018-09-18,100
2018-09-19,100
2018-09-20,100
2018-09-21,99
2018-09-22,99
2018-09-23,99
2018-09-24,99
2018-09-25,99
2018-09-26,98
2018-09-27,98
2018-09-28,98
2018-09-29,98
2018-09-30,98
2018-10-01,98
2018-10-02,98
2018-10-03,98
2018-10-04,98
2018-10-05,98
2018-10-06,98
2018-10-07,99
2018-10-08,99
2018-10-09,99
2018-10-10,100
2018-10-11,100
2018-10-12,100
2018-10-13,97
2018-10-14,97
2018-10-15,97
2018-10-16,100
2018-10-17,100
2018-10-18,100
2018-10-19,102
2018-10-20,102
2018-10-21,102
2018-10-22,103
2018-10-23,103
2018-10-24,103
2018-10-25,104
2018-10-26,104
2018-10-27,104
2018-10-28,104
2018-10-29,104
2018-10-30,104
2018-10-31,105
2018-11-01,105
2018-11-03,109
2018-11-04,110
2018-11-05,110
2018-11-06,110
2018-11-07,110
2018-11-08,110
2018-11-09,113
2018-11-10,113
2018-11-11,117
2018-11-12,118
2018-11-13,118
2018-11-14,117
2018-11-15,117
2018-11-16,116
2018-11-17,116
2018-11-18,116
2018-11-19,116
2018-11-20,116
2018-11-21,116
2018-11-22,116
2018-11-23,114
2018-11-24,114
2018-11-25,113
2018-11-26,113
2018-11-27,114
2018-11-28,114
2018-11-29,111
2018-12-01,112
2018-12-02,113
2018-12-03,113
2018-12-04,113
2018-12-05,113
2018-12-07,110
2018-12-09,109
2018-12-10,107
2018-12-11,107
2018-12-13,106
2018-12-14,106
2018-12-15,106
2018-12-16,103
2018-12-17,103
2018-12-18,100
2018-12-19,100
2018-12-20,97
2018-12-21,97
2018-12-22,95
2018-12-23,93
2018-12-24,95
2018-12-25,95
2018-12-26,92
2018-12-27,93
2018-12-28,93
2018-12-29,94
2018-12-30,94
2018-12-31,94
2019-01-01,94
2019-01-02,92
2019-01-03,92
2019-01-04,91
2019-01-05,93
2019-01-06,92
2019-01-08,93
2019-01-10,92
2019-01-11,92
2019-01-12,90
2019-01-13,90
2019-01-14,90
2019-01-15,90
2019-01-16,90
2019-01-17,90
2019-01-18,88
2019-01-19,89
2019-01-20,89
2019-01-21,89
2019-01-22,89
2019-01-23,88
2019-01-24,88
2019-01-25,88
2019-01-26,88
2019-01-27,92
2019-01-29,95
2019-01-30,95
2019-01-31,97
2019-02-01,98
2019-02-02,98
2019-02-03,99
2019-02-04,99
2019-02-05,97
2019-02-06,97
2019-02-07,97
2019-02-08,97
2019-02-09,97
2019-02-10,97
2019-02-11,97
2019-02-12,97
2019-02-13,96
2019-02-14,96
2019-02-15,97
2019-02-16,97
2019-02-17,96
2019-02-18,96
2019-02-19,94
2019-02-20,94
2019-02-21,93
2019-02-22,93
2019-02-23,93
2019-02-24,93
2019-02-25,92
2019-02-26,92
2019-02-27,95
2019-02-28,95
2019-03-01,96
2019-03-02,96
2019-03-03,98
2019-03-04,98
2019-03-05,99
2019-03-06,99
2019-03-07,99
2019-03-08,99
2019-03-09,99
2019-03-10,102
2019-03-11,102
2019-03-12,102
2019-03-13,102
2019-03-14,102
2019-03-15,103
2019-03-16,103
2019-03-17,101
2019-03-18,101
2019-03-19,101
2019-03-20,99
2019-03-21,99
2019-03-22,99
2019-03-23,97
2019-03-24,97
2019-03-25,97
2019-03-26,95
2019-03-27,95
2019-03-28,95
2019-03-29,94
2019-03-30,94
2019-03-31,94
2019-04-01,93
2019-04-02,93
2019-04-03,95
2019-04-04,95
2019-04-05,96
2019-04-06,96
2019-04-07,97
2019-04-08,97
2019-04-09,99
2019-04-10,99
2019-04-11,101
2019-04-12,101
2019-04-13,101
2019-04-14,101
2019-04-15,101
2019-04-16,101
2019-04-17,103
2019-04-18,103
2019-04-19,105
2019-04-20,105
2019-04-21,102
2019-04-22,102
2019-04-23,97
2019-04-24,97
2019-04-25,94
2019-04-26,94
2019-04-27,94
2019-04-28,94
2019-04-29,94
2019-04-30,95
2019-05-01,95
2019-05-02,95
2019-05-03,94
2019-05-04,94
2019-05-05,94
2019-05-06,94
2019-05-07,96
2019-05-08,96
2019-05-09,96
2019-05-10,95
2019-05-11,95
2019-05-12,95
2019-05-13,95
2019-05-14,96
2019-05-15,96
2019-05-16,96
2019-05-17,98
2019-05-18,99
2019-05-19,99
2019-05-20,99
2019-05-21,99
2019-05-22,99
2019-05-23,98
2019-05-24,98
2019-05-25,97
2019-05-26,97
2019-05-27,96
2019-05-28,96
2019-05-29,99
2019-05-30,99
2019-05-31,99
2019-06-01,99
2019-06-02,99
2019-06-03,99
2019-06-04,97
2019-06-05,97
2019-06-06,96
2019-06-07,96
2019-06-08,97
2019-06-09,97
2019-06-10,97
2019-06-11,95
2019-06-12,95
2019-06-13,95
2019-06-14,95
2019-06-15,95
2019-06-16,95
2019-06-17,94
2019-06-18,94
2019-06-19,94
2019-06-20,96
2019-06-21,96
2019-06-22,96
2019-06-23,95
2019-06-24,95
2019-06-25,95
2019-06-26,93
2019-06-27,93
2019-06-28,93
2019-06-29,92
2019-06-30,92
2019-07-01,93
2019-07-02,93
2019-07-03,94
2019-07-04,94
2019-07-05,96
2019-07-06,96
2019-07-07,96
2019-07-08,96
2019-07-09,98
2019-07-10,98
2019-07-11,98
2019-07-12,98
2019-07-13,98
2019-07-14,102
2019-07-15,102
2019-07-16,102
2019-07-17,102
2019-07-18,102
2019-07-19,102
2019-07-20,102
2019-07-21,102
2019-07-22,102
2019-07-23,103
2019-07-24,103
2019-07-25,103
2019-07-26,102
2019-07-27,102
2019-07-28,103
2019-07-29,103
2019-07-30,101
2019-07-31,101
2019-08-01,101
2019-08-02,102
2019-08-03,102
2019-08-04,104
2019-08-05,104
2019-08-06,104
2019-08-07,103
2019-08-08,103
2019-08-09,103
2019-08-10,103
2019-08-11,103
2019-08-12,103
2019-08-13,101
2019-08-14,101
2019-08-15,99
2019-08-16,99
2019-08-17,101
2019-08-18,101
2019-08-19,101
2019-08-20,101
2019-08-21,101
2019-08-22,101
2019-08-23,101
2019-08-24,101
2019-08-24,101
2019-08-25,97
2019-08-25,97
2019-08-26,97
2019-08-26,97
2019-08-27,97
2019-08-27,97
2019-08-28,98
2019-08-29,98
2019-08-30,98
2019-08-31,100
