date_obj,Black%20tourmaline%20core price
2018-03-31,5024209
2018-04-01,5024209
2018-04-02,5024209
2018-04-03,5024209
2018-04-04,5024209
2018-04-05,5024209
2018-04-06,5024209
2018-04-07,5024209
2018-04-08,5024209
2018-04-09,5024209
2018-04-10,5024209
2018-04-11,5255591
2018-04-12,5255591
2018-04-13,5255591
2018-04-14,5255591
2018-04-15,5255591
2018-04-16,5255591
2018-04-17,5255591
2018-04-18,5255591
2018-04-19,5255591
2018-04-20,5255591
2018-04-21,5255591
2018-04-22,5255591
2018-04-23,5255591
2018-04-24,5495733
2018-04-25,5495733
2018-04-26,5495733
2018-04-27,5495733
2018-04-28,5495733
2018-04-29,5495733
2018-04-30,5495733
2018-05-01,5495733
2018-05-02,5495733
2018-05-03,5495733
2018-05-04,5495733
2018-05-05,5495733
2018-05-06,5495733
2018-05-07,5495733
2018-05-08,5746469
2018-05-09,5746469
2018-05-10,5746469
2018-05-11,5746469
2018-05-12,5746469
2018-05-13,5746469
2018-05-14,5746469
2018-05-15,5746469
2018-05-16,5746469
2018-05-17,5746469
2018-05-18,5746469
2018-05-19,5746469
2018-05-20,5746469
2018-05-21,6007178
2018-05-22,6007178
2018-05-23,6007178
2018-05-24,6007178
2018-05-25,6007178
2018-05-26,6007178
2018-05-27,6007178
2018-05-28,6007178
2018-05-29,6007178
2018-05-30,6007178
2018-05-31,6007178
2018-06-01,6285810
2018-06-02,6285810
2018-06-03,6285810
2018-06-04,6285810
2018-06-05,6285810
2018-06-06,6583564
2018-06-07,6583564
2018-06-08,6583564
2018-06-09,6583564
2018-06-10,6583564
2018-06-11,6583564
2018-06-12,6583564
2018-06-13,6583564
2018-06-14,6583564
2018-06-15,6583564
2018-06-16,6583564
2018-06-17,6583564
2018-06-18,6583564
2018-06-19,6583564
2018-06-20,6856787
2018-06-21,6856787
2018-06-22,6856787
2018-06-23,6856787
2018-06-24,6856787
2018-06-25,6856787
2018-06-26,6856787
2018-06-27,6856787
2018-06-28,6856787
2018-06-29,6856787
2018-06-30,6856787
2018-07-01,6856787
2018-07-02,6856787
2018-07-03,6856787
2018-07-04,6856787
2018-07-05,6856787
2018-07-06,7141390
2018-07-07,7141390
2018-07-08,7141390
2018-07-09,7141390
2018-07-10,7141390
2018-07-11,7141390
2018-07-12,7141390
2018-07-13,7141390
2018-07-14,7141390
2018-07-15,7141390
2018-07-16,7141390
2018-07-17,7141390
2018-07-18,7141390
2018-07-19,7141390
2018-07-20,7141390
2018-07-21,7141390
2018-07-22,7141390
2018-07-23,7141390
2018-07-24,7428511
2018-07-25,7428511
2018-07-26,7428511
2018-07-27,7428511
2018-07-28,7428511
2018-07-29,7428511
2018-07-30,7428511
2018-07-31,7428511
2018-08-01,7428511
2018-08-02,7428511
2018-08-03,7428511
2018-08-04,7428511
2018-08-05,7428511
2018-08-06,7428511
2018-08-07,7428511
2018-08-08,7428511
2018-08-09,7106627
2018-08-10,7106627
2018-08-11,7106627
2018-08-12,7106627
2018-08-14,7106627
2018-08-16,7106627
2018-08-17,7106627
2018-08-18,7106627
2018-08-19,7106627
2018-08-20,7106627
2018-08-21,7106627
2018-08-22,7106627
2018-08-23,7106627
2018-08-24,6776369
2018-08-25,6776369
2018-08-26,6776369
2018-08-27,6776369
2018-08-28,6776369
2018-08-29,6776369
2018-08-30,6776369
2018-08-31,6776369
2018-09-01,6776369
2018-09-02,6776369
2018-09-03,6776369
2018-09-04,6776369
2018-09-05,6776369
2018-09-06,6776369
2018-09-07,6776369
2018-09-08,6776369
2018-09-09,6776369
2018-09-10,6776369
2018-09-11,6776369
2018-09-12,6457029
2018-09-13,6457029
2018-09-14,6457029
2018-09-15,6457029
2018-09-16,6457029
2018-09-17,6457029
2018-09-18,6457029
2018-09-19,6457029
2018-09-20,6457029
2018-09-21,6457029
2018-09-22,6457029
2018-09-23,6457029
2018-09-24,6457029
2018-09-25,6457029
2018-09-26,6457029
2018-09-27,6457029
2018-09-28,6457029
2018-09-29,6457029
2018-09-30,6151581
2018-10-02,6151581
2018-10-03,6151581
2018-10-04,6151581
2018-10-05,6151581
2018-10-06,6151581
2018-10-07,6151581
2018-10-08,6151581
2018-10-09,6151581
2018-10-10,6151581
2018-10-11,6151581
2018-10-12,6151581
2018-10-13,6151581
2018-10-14,6151581
2018-10-15,6151581
2018-10-16,5887486
2018-10-17,5887486
2018-10-18,5887486
2018-10-19,5887486
2018-10-20,5887486
2018-10-21,5887486
2018-10-22,5887486
2018-10-23,5887486
2018-10-24,5887486
2018-10-25,5887486
2018-10-26,5887486
2018-10-27,5887486
2018-10-28,5887486
2018-10-29,5887486
2018-10-30,5887486
2018-10-31,5887486
2018-11-01,5887486
2018-11-03,5726160
2018-11-04,5726160
2018-11-05,5726160
2018-11-06,5726160
2018-11-07,5726160
2018-11-08,5726160
2018-11-09,5726160
2018-11-10,5726160
2018-11-11,5726160
2018-11-12,5726160
2018-11-13,5726160
2018-11-15,5726160
2018-11-16,5726160
2018-11-17,5726160
2018-11-18,5544900
2018-11-19,5544900
2018-11-20,5544900
2018-11-21,5544900
2018-11-22,5544900
2018-11-23,5544900
2018-11-24,5544900
2018-11-25,5544900
2018-11-26,5544900
2018-11-27,5544900
2018-11-28,5544900
2018-11-29,5544900
2018-12-01,5331055
2018-12-02,5331055
2018-12-03,5331055
2018-12-04,5331055
2018-12-05,5331055
2018-12-07,5331055
2018-12-09,5331055
2018-12-10,5331055
2018-12-11,5331055
2018-12-12,5331055
2018-12-13,5331055
2018-12-14,5168430
2018-12-15,5168430
2018-12-16,5168430
2018-12-17,5168430
2018-12-18,5168430
2018-12-19,5168430
2018-12-20,5168430
2018-12-21,5168430
2018-12-22,5168430
2018-12-23,5168430
2018-12-24,5253831
2018-12-25,5253831
2018-12-26,5253831
2018-12-27,5253831
2018-12-28,5253831
2018-12-29,5253831
2018-12-30,5253831
2018-12-31,5253831
2019-01-01,5253831
2019-01-02,5495415
2019-01-03,5495415
2019-01-04,5495415
2019-01-05,5495415
2019-01-06,5495415
2019-01-08,5495415
2019-01-10,5741101
2019-01-11,5741101
2019-01-12,5741101
2019-01-13,5741101
2019-01-14,5741101
2019-01-15,5741101
2019-01-16,5741101
2019-01-17,5741101
2019-01-18,5741101
2019-01-19,5741101
2019-01-20,5489841
2019-01-21,5489841
2019-01-22,5489841
2019-01-23,5489841
2019-01-24,5489841
2019-01-25,5489841
2019-01-26,5489841
2019-01-27,5489841
2019-01-28,5489841
2019-01-29,5489841
2019-01-30,5568472
2019-01-31,5568472
2019-02-01,5568472
2019-02-02,5568472
2019-02-03,5568472
2019-02-04,5568472
2019-02-05,5568472
2019-02-06,5568472
2019-02-07,5568472
2019-02-08,5568472
2019-02-09,5568472
2019-02-10,5568472
2019-02-11,5723814
2019-02-12,5723814
2019-02-13,5723814
2019-02-14,5723814
2019-02-15,5723814
2019-02-16,5723814
2019-02-17,5723814
2019-02-18,5723814
2019-02-19,5723814
2019-02-20,5723814
2019-02-21,5723814
2019-02-22,5723814
2019-02-23,5723814
2019-02-24,5663489
2019-02-25,5663489
2019-02-26,5663489
2019-02-27,5663489
2019-02-28,5663489
2019-03-01,5663489
2019-03-02,5663489
2019-03-03,5663489
2019-03-04,5663489
2019-03-05,5663489
2019-03-06,5663489
2019-03-07,5663489
2019-03-08,5663489
2019-03-09,5663489
2019-03-10,5663489
2019-03-11,5663489
2019-03-12,5586500
2019-03-13,5586500
2019-03-14,5586500
2019-03-15,5586500
2019-03-16,5586500
2019-03-17,5586500
2019-03-18,5586500
2019-03-19,5586500
2019-03-20,5586500
2019-03-21,5586500
2019-03-22,5586500
2019-03-23,5586500
2019-03-24,5586500
2019-03-25,5484288
2019-03-26,5484288
2019-03-27,5484288
2019-03-28,5484288
2019-03-29,5484288
2019-03-30,5484288
2019-03-31,5484288
2019-04-01,5484288
2019-04-02,5484288
2019-04-03,5484288
2019-04-04,5484288
2019-04-05,5484288
2019-04-06,5484288
2019-04-07,5574138
2019-04-08,5574138
2019-04-09,5574138
2019-04-10,5574138
2019-04-11,5574138
2019-04-12,5574138
2019-04-13,5574138
2019-04-14,5574138
2019-04-15,5574138
2019-04-16,5574138
2019-04-17,5574138
2019-04-18,5574138
2019-04-19,5574138
2019-04-20,5574138
2019-04-21,5643089
2019-04-22,5643089
2019-04-23,5643089
2019-04-24,5643089
2019-04-25,5643089
2019-04-26,5643089
2019-04-27,5643089
2019-04-28,5643089
2019-04-29,5643089
2019-04-30,5643089
2019-05-01,5643089
2019-05-02,5643089
2019-05-03,5643089
2019-05-04,5643089
2019-05-05,5635463
2019-05-06,5635463
2019-05-07,5635463
2019-05-08,5635463
2019-05-09,5635463
2019-05-10,5635463
2019-05-11,5635463
2019-05-12,5635463
2019-05-13,5635463
2019-05-14,5635463
2019-05-15,5635463
2019-05-16,5635463
2019-05-17,5635463
2019-05-18,5635463
2019-05-19,5635463
2019-05-20,5591162
2019-05-21,5591162
2019-05-22,5591162
2019-05-23,5591162
2019-05-24,5591162
2019-05-25,5591162
2019-05-26,5591162
2019-05-27,5591162
2019-05-28,5591162
2019-05-29,5591162
2019-05-30,5591162
2019-05-31,5591162
2019-06-01,5591162
2019-06-02,5591162
2019-06-03,5591162
2019-06-04,5591162
2019-06-05,5591162
2019-06-06,5591162
2019-06-07,5364849
2019-06-08,5364849
2019-06-09,5364849
2019-06-10,5364849
2019-06-11,5364849
2019-06-12,5364849
2019-06-13,5364849
2019-06-14,5364849
2019-06-15,5364849
2019-06-16,5364849
2019-06-17,5364849
2019-06-18,5364849
2019-06-19,5364849
2019-06-20,5364849
2019-06-21,5364849
2019-06-22,5364849
2019-06-23,5118111
2019-06-24,5118111
2019-06-25,5118111
2019-06-26,5118111
2019-06-27,5118111
2019-06-28,5118111
2019-06-29,5118111
2019-06-30,5118111
2019-07-01,5118111
2019-07-02,5118111
2019-07-03,5118111
2019-07-04,5118111
2019-07-05,5118111
2019-07-06,5118111
2019-07-07,5118111
2019-07-08,4979944
2019-07-09,4979944
2019-07-10,4979944
2019-07-11,4979944
2019-07-12,4979944
2019-07-13,4979944
2019-07-14,4979944
2019-07-15,4979944
2019-07-16,4979944
2019-07-17,4979944
2019-07-18,4979944
2019-07-19,4979944
2019-07-20,4979944
2019-07-21,4979944
2019-07-22,5201421
2019-07-23,5201421
2019-07-24,5201421
2019-07-25,5201421
2019-07-26,5201421
2019-07-27,5201421
2019-07-28,5201421
2019-07-29,5201421
2019-07-30,5201421
2019-07-31,5201421
2019-08-01,5201421
2019-08-02,5201421
2019-08-03,5201421
2019-08-04,5201421
2019-08-05,5201421
2019-08-06,5201421
2019-08-07,5201421
2019-08-08,5201421
2019-08-09,5201421
2019-08-10,5232464
2019-08-11,5232464
2019-08-12,5232464
2019-08-13,5232464
2019-08-14,5232464
2019-08-15,5232464
2019-08-16,5232464
2019-08-17,5232464
2019-08-18,5232464
2019-08-19,5232464
2019-08-20,5232464
2019-08-21,5232464
2019-08-22,5232464
2019-08-23,5232464
2019-08-24,5232464
2019-08-24,5232464
2019-08-25,5232464
2019-08-25,5232464
2019-08-26,5283905
2019-08-27,5283905
2019-08-27,5283905
2019-08-28,5283905
2019-08-29,5283905
2019-08-30,5283905
2019-08-31,5283905
2019-09-01,5283905
2019-09-02,5283905
2019-09-03,5283905
2019-09-04,5283905
2019-09-05,5283905
2019-09-06,5283905
2019-09-07,5283905
2019-09-08,5283905
2019-09-09,5283905
2019-09-10,5283905
2019-09-11,5283905
2019-09-12,5281302
2019-09-13,5281302
2019-09-14,5281302
2019-09-15,5281302
2019-09-16,5281302
2019-09-17,5281302
2019-09-18,5281302
2019-09-19,5281302
2019-09-20,5281302
2019-09-21,5281302
2019-09-22,5281302
2019-09-23,5281302
2019-09-24,5281302
2019-09-25,5281302
2019-09-26,5281302
2019-09-27,5281302
2019-09-28,5281302
2019-09-29,5281302
2019-09-30,5053628
2019-10-01,5053628
2019-10-02,5053628
2019-10-03,5053628
2019-10-04,5053628
2019-10-05,5053628
2019-10-06,5053628
2019-10-07,5053628
2019-10-08,5053628
2019-10-09,5053628
2019-10-10,5053628
2019-10-11,5053628
2019-10-12,5053628
2019-10-13,5053628
2019-10-14,5053628
2019-10-15,5053628
2019-10-16,5053628
2019-10-17,4885020
2019-10-18,4885020
2019-10-19,4885020
2019-10-20,4885020
2019-10-21,4885020
2019-10-22,4885020
2019-10-23,4885020
2019-10-24,4885020
2019-10-25,4885020
2019-10-26,4885020
2019-10-27,4885020
2019-10-28,4885020
2019-10-29,4885020
2019-10-30,4885020
2019-10-31,4885020
2019-11-01,4885020
2019-11-02,4691454
2019-11-03,4691454
2019-11-04,4691454
2019-11-05,4691454
2019-11-06,4691454
2019-11-07,4691454
2019-11-08,4691454
2019-11-09,4691454
2019-11-10,4691454
2019-11-11,4691454
2019-11-12,4691454
2019-11-13,4691454
2019-11-14,4691454
2019-11-15,4691454
2019-11-16,4691454
2019-11-17,4691454
2019-11-18,4691454
2019-11-19,4691454
2019-11-20,4691454
2019-11-21,4691454
2019-11-22,4491771
2019-11-23,4491771
2019-11-24,4491771
2019-11-25,4491771
2019-11-26,4491771
2019-11-27,4491771
2019-11-28,4491771
2019-11-29,4491771
2019-11-30,4491771
2019-12-01,4491771
2019-12-02,4491771
2019-12-03,4491771
2019-12-04,4491771
2019-12-05,4491771
2019-12-06,4491771
2019-12-07,4491771
2019-12-08,4491771
2019-12-09,4491771
2019-12-10,4491771
2019-12-11,4491771
2019-12-12,4384714
2019-12-13,4384714
2019-12-14,4384714
2019-12-15,4384714
2019-12-16,4384714
2019-12-17,4384714
2019-12-18,4384714
2019-12-19,4384714
2019-12-20,4384714
2019-12-21,4384714
2019-12-22,4384714
2019-12-23,4384714
2019-12-24,4384714
2019-12-25,4384714
2019-12-26,4384714
2019-12-27,4384714
2019-12-28,4384714
2019-12-29,4246811
2019-12-30,4246811
2019-12-31,4246811
2020-01-01,4246811
2020-01-02,4246811
2020-01-03,4246811
2020-01-04,4246811
2020-01-05,4246811
2020-01-06,4246811
2020-01-07,4246811
2020-01-08,4246811
2020-01-09,4246811
2020-01-10,4246811
2020-01-11,4246811
2020-01-12,4402114
2020-01-13,4402114
2020-01-14,4402114
2020-01-15,4402114
2020-01-16,4402114
2020-01-17,4402114
2020-01-18,4402114
2020-01-19,4402114
2020-01-20,4402114
2020-01-21,4402114
2020-01-22,4402114
2020-01-23,4402114
2020-01-24,4601073
2020-01-25,4601073
2020-01-26,4601073
2020-01-27,4601073
2020-01-28,4601073
2020-01-29,4601073
2020-01-30,4601073
2020-01-31,4601073
2020-02-01,4601073
2020-02-02,4601073
2020-02-03,4601073
2020-02-04,4743268
2020-02-05,4743268
2020-02-06,4743268
2020-02-07,4743268
2020-02-08,4743268
2020-02-09,4743268
2020-02-10,4743268
2020-02-11,4743268
2020-02-12,4743268
2020-02-13,4743268
2020-02-14,4743268
2020-02-15,4743268
2020-02-16,4743268
2020-02-17,4570353
2020-02-18,4570353
2020-02-19,4570353
2020-02-20,4570353
2020-02-21,4570353
2020-02-22,4570353
2020-02-23,4570353
2020-02-24,4570353
2020-02-25,4570353
2020-02-26,4570353
2020-02-27,4570353
2020-02-28,4570353
2020-02-29,4357182
2020-03-01,4357182
2020-03-02,4357182
2020-03-03,4357182
2020-03-04,4357182
2020-03-05,4357182
2020-03-06,4357182
2020-03-07,4357182
2020-03-08,4357182
2020-03-09,4357182
2020-03-10,4357182
2020-03-11,4357182
2020-03-12,4162911
2020-03-13,4162911
2020-03-14,4162911
2020-03-15,4162911
2020-03-16,4162911
2020-03-17,4162911
2020-03-18,4162911
2020-03-19,4162911
2020-03-20,4162911
2020-03-21,4162911
2020-03-22,4002623
2020-03-23,4002623
2020-03-24,4002623
2020-03-25,4002623
2020-03-26,4002623
2020-03-27,4002623
2020-03-28,4002623
2020-03-29,4002623
2020-03-30,4010658
2020-03-31,4010658
2020-04-01,4010658
2020-04-02,4010658
2020-04-03,4010658
2020-04-04,4010658
2020-04-05,4010658
2020-04-06,4169927
2020-04-07,4169927
2020-04-08,4169927
2020-04-09,4169927
2020-04-10,4169927
2020-04-11,4169927
2020-04-12,4169927
2020-04-13,4310716
2020-04-14,4310716
2020-04-15,4310716
2020-04-16,4310716
2020-04-17,4310716
2020-04-18,4310716
2020-04-19,4310716
2020-04-20,4310716
2020-04-21,4135151
2020-04-22,4135151
2020-04-23,4135151
2020-04-24,4135151
2020-04-25,4135151
2020-04-26,4135151
2020-04-27,4135151
2020-04-28,3962160
2020-04-29,3962160
2020-04-30,3962160
2020-05-01,3962160
2020-05-02,3962160
2020-05-03,3962160
2020-05-04,3962160
2020-05-05,3962160
2020-05-06,3868322
2020-05-07,3868322
2020-05-08,3868322
2020-05-09,3868322
2020-05-10,3868322
2020-05-11,3868322
2020-05-12,3868322
2020-05-13,3868322
