date_obj,Giant%20frog%20legs price
2016-02-07,1065
2016-02-08,1065
2016-02-09,1065
2016-02-10,1065
2016-02-11,1065
2016-02-12,1065
2016-02-13,1065
2016-02-14,1065
2016-02-15,1065
2016-02-16,1065
2016-02-17,1065
2016-02-18,1065
2016-02-19,1065
2016-02-20,1065
2016-02-21,1065
2016-02-22,1065
2016-02-23,1065
2016-02-24,1065
2016-02-25,1065
2016-02-26,1065
2016-02-27,1040
2016-02-28,1040
2016-02-29,1040
2016-03-01,1040
2016-03-02,1040
2016-03-03,1040
2016-03-04,1040
2016-03-05,1040
2016-03-06,1040
2016-03-07,1040
2016-03-08,1040
2016-03-09,1040
2016-03-10,1040
2016-03-11,1040
2016-03-12,1040
2016-03-13,1040
2016-03-14,1040
2016-03-15,1040
2016-03-16,1040
2016-03-17,1040
2016-03-18,1040
2016-03-19,1040
2016-03-20,1040
2016-03-21,1040
2016-03-22,1040
2016-03-23,1040
2016-03-24,1040
2016-03-25,1040
2016-03-26,1040
2016-03-27,1040
2016-03-28,1040
2016-03-29,1040
2016-03-30,1038
2016-03-31,1038
2016-04-01,1038
2016-04-02,1038
2016-04-03,1038
2016-04-04,1038
2016-04-05,1038
2016-04-06,1038
2016-04-07,1038
2016-04-08,1038
2016-04-09,1038
2016-04-10,1038
2016-04-11,1038
2016-04-12,1038
2016-04-13,1038
2016-04-14,1038
2016-04-15,1038
2016-04-16,1038
2016-04-17,1038
2016-04-18,1038
2016-04-19,1038
2016-04-20,1038
2016-04-21,1038
2016-04-22,1038
2016-04-23,1038
2016-04-24,1038
2016-04-25,1038
2016-04-26,1038
2016-04-27,1038
2016-04-28,1038
2016-04-29,1038
2016-04-30,999
2016-05-01,999
2016-05-02,999
2016-05-03,999
2016-05-04,999
2016-05-05,999
2016-05-06,999
2016-05-07,999
2016-05-08,999
2016-05-09,999
2016-05-10,999
2016-05-11,999
2016-05-12,999
2016-05-13,999
2016-05-14,999
2016-05-15,999
2016-05-16,999
2016-05-17,999
2016-05-18,999
2016-05-19,999
2016-05-22,999
2016-05-23,999
2016-05-24,999
2016-05-25,999
2016-05-26,999
2016-05-27,999
2016-05-28,999
2016-05-29,995
2016-05-30,995
2016-05-31,995
2016-06-01,995
2016-06-02,995
2016-06-03,995
2016-06-04,995
2016-06-05,995
2016-06-06,995
2016-06-07,995
2016-06-08,995
2016-06-09,995
2016-06-10,995
2016-06-11,995
2016-06-12,995
2016-06-13,995
2016-06-14,995
2016-06-15,995
2016-06-16,995
2016-06-17,995
2016-06-18,995
2016-06-19,995
2016-06-20,995
2016-06-21,995
2016-06-22,995
2016-06-23,995
2016-06-24,995
2016-06-25,1023
2016-06-26,1023
2016-06-27,1023
2016-06-28,1023
2016-06-29,1023
2016-06-30,1023
2016-07-01,1023
2016-07-02,1023
2016-07-03,1023
2016-07-04,1023
2016-07-05,1023
2016-07-06,1023
2016-07-07,1023
2016-07-08,1023
2016-07-09,1023
2016-07-10,1023
2016-07-11,1023
2016-07-12,1023
2016-07-13,1023
2016-07-14,1023
2016-07-15,1023
2016-07-16,1023
2016-07-17,1023
2016-07-18,1023
2016-07-23,1005
2016-07-24,1005
2016-07-25,1005
2016-07-26,1005
2016-07-27,1005
2016-07-28,1005
2016-07-29,1005
2016-07-30,1005
2016-07-31,1005
2016-08-01,1005
2016-08-02,1005
2016-08-03,1005
2016-08-04,1005
2016-08-05,1005
2016-08-06,1005
2016-08-07,1005
2016-08-08,1005
2016-08-09,1005
2016-08-10,1005
2016-08-11,1005
2016-08-12,1005
2016-08-13,1005
2016-08-14,1005
2016-08-15,1005
2016-08-16,1005
2016-08-17,1005
2016-08-18,1005
2016-08-19,1005
2016-08-20,1005
2016-08-21,984
2016-08-22,984
2016-08-23,984
2016-08-24,984
2016-08-25,984
2016-08-26,984
2016-08-28,984
2016-08-31,984
2016-09-01,984
2016-09-02,984
2016-09-03,984
2016-09-04,984
2016-09-05,984
2016-09-06,984
2016-09-07,984
2016-09-08,984
2016-09-09,984
2016-09-10,984
2016-09-11,984
2016-09-12,984
2016-09-13,984
2016-09-14,984
2016-09-15,984
2016-09-16,984
2016-09-17,984
2016-09-18,984
2016-09-19,984
2016-09-20,984
2016-09-21,993
2016-09-22,993
2016-09-23,993
2016-09-24,993
2016-09-25,993
2016-09-26,993
2016-09-27,993
2016-09-28,993
2016-09-29,993
2016-09-30,993
2016-10-01,993
2016-10-02,993
2016-10-03,993
2016-10-04,993
2016-10-05,993
2016-10-06,993
2016-10-07,993
2016-10-08,993
2016-10-09,993
2016-10-10,993
2016-10-11,993
2016-10-12,993
2016-10-13,993
2016-10-14,993
2016-10-15,993
2016-10-16,993
2016-10-17,993
2016-10-18,993
2016-10-19,993
2016-10-20,993
2016-10-21,993
2016-10-22,993
2016-10-23,993
2016-10-24,1005
2016-10-25,1005
2016-10-26,1005
2016-10-27,1005
2016-10-28,1005
2016-10-29,1005
2016-10-30,1005
2016-10-31,1005
2016-11-01,1005
2016-11-02,1005
2016-11-03,1005
2016-11-04,1005
2016-11-05,1005
2016-11-06,1005
2016-11-07,1005
2016-11-08,1005
2016-11-09,1005
2016-11-10,1005
2016-11-11,1005
2016-11-12,1005
2016-11-13,1005
2016-11-14,1005
2016-11-15,1005
2016-12-07,1027
2016-12-08,1027
2016-12-09,1027
2016-12-10,1027
2016-12-11,1027
2016-12-12,1027
2016-12-13,1027
2016-12-14,1027
2016-12-15,1027
2016-12-16,1027
2016-12-17,1027
2016-12-18,1027
2016-12-19,1027
2016-12-20,1027
2016-12-21,1027
2016-12-22,1027
2016-12-23,1027
2016-12-24,1063
2016-12-25,1063
2016-12-26,1063
2016-12-27,1063
2016-12-28,1063
2016-12-29,1063
2016-12-30,1063
2016-12-31,1063
2017-01-01,1063
2017-01-02,1063
2017-01-03,1063
2017-01-04,1063
2017-01-05,1063
2017-01-06,1063
2017-01-07,1063
2017-01-08,1063
2017-01-09,1063
2017-01-10,1063
2017-01-11,1063
2017-01-12,1063
2017-01-13,1063
2017-01-14,1063
2017-01-15,1063
2017-01-16,1036
2017-01-17,1036
2017-01-18,1036
2017-01-19,1036
2017-01-20,1036
2017-01-21,1036
2017-01-22,1036
2017-01-23,1036
2017-01-27,1036
2017-01-28,1036
2017-01-29,1036
2017-01-30,1036
2017-01-31,1036
2017-02-01,1036
2017-02-02,1036
2017-02-03,1036
2017-02-04,1036
2017-02-05,1036
2017-02-06,1036
2017-02-07,1036
2017-02-08,1035
2017-02-09,1035
2017-02-10,1035
2017-02-11,1035
2017-02-12,1035
2017-02-13,1035
2017-02-14,1035
2017-02-15,1035
2017-02-16,1035
2017-02-18,1035
2017-02-19,1035
2017-02-20,1035
2017-02-21,1035
2017-02-22,1035
2017-02-23,1035
2017-02-24,1035
2017-02-25,1035
2017-02-26,1035
2017-02-27,1035
2017-02-28,1035
2017-03-01,1035
2017-03-02,1035
2017-03-03,1035
2017-03-04,1035
2017-03-05,1039
2017-03-06,1039
2017-03-07,1039
2017-03-08,1039
2017-03-09,1039
2017-03-10,1039
2017-03-11,1039
2017-03-12,1039
2017-03-13,1039
2017-03-14,1039
2017-03-15,1039
2017-03-16,1039
2017-03-17,1039
2017-03-18,1039
2017-03-19,1039
2017-03-20,1039
2017-03-21,1039
2017-03-22,1039
2017-03-23,1039
2017-03-24,1039
2017-03-25,1039
2017-03-26,1039
2017-03-27,1039
2017-03-28,1013
2017-03-29,1013
2017-03-30,1013
2017-03-31,1013
2017-04-01,1013
2017-04-02,1013
2017-04-03,1013
2017-04-04,1013
2017-04-12,1013
2017-04-13,1013
2017-04-14,1013
2017-04-15,1013
2017-04-16,1013
2017-04-17,1013
2017-04-18,1013
2017-04-19,1013
2017-04-20,1013
2017-04-21,978
2017-04-22,978
2017-04-23,978
2017-04-24,978
2017-04-25,978
2017-04-26,978
2017-04-27,978
2017-04-28,978
2017-04-29,978
2017-04-30,978
2017-05-01,978
2017-05-02,978
2017-05-03,978
2017-05-04,978
2017-05-05,978
2017-05-06,978
2017-05-07,978
2017-05-08,978
2017-05-09,978
2017-05-10,978
2017-05-11,978
2017-05-12,978
2017-05-13,978
2017-05-14,978
2017-05-15,978
2017-05-16,978
2017-05-17,978
2017-05-18,1002
2017-05-19,1002
2017-05-20,1002
2017-05-21,1002
2017-05-22,1002
2017-05-23,1002
2017-05-24,1002
2017-05-25,1002
2017-05-26,1002
2017-05-27,1002
2017-05-28,1002
2017-05-29,1002
2017-05-30,1002
2017-05-31,1002
2017-06-01,1002
2017-06-02,1002
2017-06-03,1002
2017-06-04,1002
2017-06-05,1002
2017-06-06,1002
2017-06-07,1002
2017-06-08,1002
2017-06-09,1002
2017-06-10,984
2017-06-11,984
2017-06-12,984
2017-06-13,984
2017-06-14,984
2017-06-15,984
2017-06-16,984
2017-06-17,984
2017-06-18,984
2017-06-19,984
2017-06-20,984
2017-06-21,984
2017-06-22,984
2017-06-23,984
2017-06-24,984
2017-06-25,984
2017-06-26,984
2017-06-27,984
2017-06-28,984
2017-06-29,984
2017-06-30,984
2017-07-01,984
2017-07-02,984
2017-07-03,966
2017-07-04,966
2017-07-05,966
2017-07-06,966
2017-07-07,966
2017-07-08,966
2017-07-13,966
2017-07-14,966
2017-07-15,966
2017-07-16,966
2017-07-17,966
2017-07-18,966
2017-07-19,966
2017-07-20,966
2017-07-21,966
2017-07-22,966
2017-07-23,966
2017-07-24,966
2017-07-25,966
2017-07-26,966
2017-07-27,966
2017-07-28,959
2017-07-29,959
2017-07-30,959
2017-07-31,959
2017-08-01,959
2017-08-02,959
2017-08-03,959
2017-08-04,959
2017-08-05,959
2017-08-06,959
2017-08-09,959
2017-08-10,959
2017-08-11,959
2017-08-12,959
2017-08-13,959
2017-08-14,959
2017-08-15,959
2017-08-16,959
2017-08-17,959
2017-08-18,959
2017-08-19,959
2017-08-20,954
2017-08-21,954
2017-08-22,954
2017-08-23,954
2017-08-24,954
2017-08-25,954
2017-08-26,954
2017-08-27,954
2017-08-28,954
2017-08-29,954
2017-08-30,954
2017-08-31,954
2017-09-01,954
2017-09-02,954
2017-09-03,954
2017-09-04,954
2017-09-05,954
2017-09-06,954
2017-09-07,954
2017-09-08,954
2017-09-09,954
2017-09-10,954
2017-09-11,954
2017-09-12,954
2017-09-13,954
2017-09-14,960
2017-09-15,960
2017-09-16,960
2017-09-17,960
2017-09-18,960
2017-09-19,960
2017-09-20,960
2017-09-21,960
2017-09-22,960
2017-09-23,960
2017-09-24,960
2017-09-25,960
2017-09-26,960
2017-09-27,960
2017-09-28,960
2017-09-29,960
2017-09-30,960
2017-10-01,960
2017-10-02,960
2017-10-03,960
2017-10-04,960
2017-10-05,960
2017-10-06,960
2017-10-07,960
2017-10-08,960
2017-10-09,960
2017-10-10,960
2017-10-11,960
2017-10-12,960
2017-10-13,983
2017-10-14,983
2017-10-15,983
2017-10-16,983
2017-10-17,983
2017-10-18,983
2017-10-19,983
2017-10-20,983
2017-10-21,983
2017-10-22,983
2017-10-23,983
2017-10-24,983
2017-10-25,983
2017-10-26,983
2017-10-27,983
2017-10-28,983
2017-10-29,983
2017-10-30,983
2017-10-31,983
2017-11-01,983
2017-11-02,983
2017-11-03,983
2017-11-04,983
2017-11-05,983
2017-11-06,983
2017-11-07,983
2017-11-08,983
2017-11-09,983
2017-11-10,983
2017-11-11,983
2017-11-12,983
2017-11-13,983
2017-11-14,983
2017-11-15,983
2017-11-16,983
2017-11-17,983
2017-11-18,983
2017-11-19,983
2017-11-20,983
2017-11-21,983
2017-11-22,983
2017-11-23,983
2017-11-24,983
2017-11-25,983
2017-11-26,983
2017-11-27,983
2017-11-28,983
2017-11-29,983
2017-11-30,983
2017-12-01,983
2017-12-02,983
2017-12-03,983
2017-12-04,983
2017-12-05,983
2017-12-06,983
2017-12-07,975
2017-12-08,975
2017-12-09,975
2017-12-10,975
2017-12-11,975
2017-12-12,975
2017-12-13,975
2017-12-14,975
2017-12-15,975
2017-12-16,975
2017-12-17,975
2017-12-18,975
2017-12-19,975
2017-12-20,975
2017-12-21,975
2017-12-22,975
2017-12-23,975
2017-12-24,975
2017-12-25,975
2017-12-26,975
2017-12-27,975
2017-12-28,975
2017-12-29,975
2017-12-30,975
2017-12-31,975
2018-01-01,975
2018-01-02,985
2018-01-03,985
2018-01-04,985
2018-01-05,985
2018-01-06,985
2018-01-07,985
2018-01-08,985
2018-01-09,985
2018-01-10,985
2018-01-11,985
2018-01-12,985
2018-01-13,985
2018-01-14,985
2018-01-15,985
2018-01-16,985
2018-01-17,985
2018-01-18,985
2018-01-19,985
2018-01-20,985
2018-01-21,985
2018-01-22,985
2018-01-23,985
2018-01-24,981
2018-01-25,981
2018-01-26,981
2018-01-27,981
2018-01-28,981
2018-01-29,981
2018-01-30,981
2018-01-31,981
2018-02-01,981
2018-02-02,981
2018-02-03,981
2018-02-04,981
2018-02-05,981
2018-02-06,964
2018-02-07,964
2018-02-08,964
2018-02-09,964
2018-02-10,964
2018-02-11,964
2018-02-12,964
2018-02-13,964
2018-02-14,964
2018-02-15,964
2018-02-16,964
2018-02-17,964
2018-02-18,964
2018-02-19,964
2018-02-20,960
2018-02-21,960
2018-02-22,960
2018-02-23,960
2018-02-24,960
2018-02-25,960
2018-02-26,960
2018-02-27,960
2018-02-28,960
2018-03-01,960
2018-03-02,960
2018-03-03,960
2018-03-04,960
2018-03-05,960
2018-03-06,965
2018-03-07,965
2018-03-08,965
2018-03-09,965
2018-03-10,965
2018-03-11,965
2018-03-12,965
2018-03-13,965
2018-03-14,965
2018-03-15,965
2018-03-16,965
2018-03-17,965
2018-03-18,965
2018-03-20,965
2018-03-21,965
2018-03-23,1000
2018-03-24,1000
2018-03-25,1000
2018-03-26,1000
2018-03-27,1000
2018-03-28,1000
2018-03-29,1000
2018-03-30,1000
2018-03-31,1000
2018-04-01,1000
2018-04-02,1000
2018-04-03,1000
2018-04-04,1000
2018-04-05,1003
2018-04-06,1003
2018-04-07,1003
2018-04-08,1003
2018-04-09,1003
2018-04-10,1003
2018-04-11,1003
2018-04-12,1003
2018-04-13,1003
2018-04-14,1003
2018-04-15,1003
2018-04-16,1003
2018-04-17,1003
2018-04-18,1003
2018-04-19,1003
2018-04-20,1003
2018-04-21,997
2018-04-22,997
2018-04-23,997
2018-04-24,997
2018-04-25,997
2018-04-26,997
2018-04-27,997
2018-04-28,997
2018-04-29,997
2018-04-30,997
2018-05-01,997
2018-05-02,997
2018-05-03,997
2018-05-04,997
2018-05-05,997
2018-05-06,997
2018-05-07,997
2018-05-08,997
2018-05-09,997
2018-05-10,997
2018-05-11,997
2018-05-12,997
2018-05-13,997
2018-05-14,997
2018-05-15,997
2018-05-16,997
2018-05-17,997
2018-05-18,997
2018-05-19,997
2018-05-20,997
2018-05-21,997
2018-05-22,997
2018-05-23,997
2018-05-24,997
2018-05-25,1022
2018-05-26,1022
2018-05-27,1022
2018-05-28,1022
2018-05-29,1022
2018-05-30,1022
2018-05-31,1022
2018-06-01,1022
2018-06-02,1022
2018-06-03,1022
2018-06-04,1022
2018-06-05,1002
2018-06-06,1002
2018-06-07,1002
2018-06-08,1002
2018-06-09,1002
2018-06-10,1002
2018-06-11,1002
2018-06-12,1002
2018-06-13,1002
2018-06-14,1002
2018-06-15,1002
2018-06-16,1002
2018-06-17,1028
2018-06-18,1028
2018-06-19,1028
2018-06-20,1028
2018-06-21,1028
2018-06-22,1028
2018-06-23,1028
2018-06-24,1028
2018-06-25,1028
2018-06-26,1028
2018-06-27,1028
2018-06-28,1028
2018-06-29,1028
2018-06-30,1054
2018-07-01,1054
2018-07-02,1054
2018-07-03,1054
2018-07-04,1054
2018-07-05,1054
2018-07-06,1054
2018-07-07,1054
2018-07-08,1054
2018-07-09,1054
2018-07-10,1054
2018-07-11,1054
2018-07-12,1054
2018-07-13,1054
2018-07-14,1054
2018-07-15,1054
2018-07-16,1054
2018-07-17,1054
2018-07-18,1054
2018-07-19,1054
2018-07-20,1054
2018-07-21,1054
2018-07-22,1020
2018-07-23,1020
2018-07-24,1020
2018-07-25,1020
2018-07-26,1020
2018-07-27,1020
2018-07-28,1020
2018-07-29,1020
2018-07-30,1020
2018-07-31,1020
2018-08-01,1020
2018-08-02,1007
2018-08-03,1007
2018-08-04,1007
2018-08-05,1007
2018-08-06,1007
2018-08-07,1007
2018-08-08,1007
2018-08-09,1007
2018-08-10,1007
2018-08-11,1001
2018-08-12,1001
2018-08-14,1001
2018-08-16,1001
2018-08-17,1001
2018-08-18,1001
2018-08-19,1001
2018-08-20,1001
2018-08-21,1001
2018-08-22,998
2018-08-23,998
2018-08-24,998
2018-08-25,998
2018-08-26,998
2018-08-27,998
2018-08-28,998
2018-08-29,998
2018-08-30,998
2018-08-31,998
2018-09-01,960
2018-09-02,960
2018-09-03,960
2018-09-04,960
2018-09-05,960
2018-09-06,960
2018-09-07,960
2018-09-08,960
2018-09-09,960
2018-09-10,960
2018-09-11,960
2018-09-12,927
2018-09-13,927
2018-09-14,927
2018-09-15,927
2018-09-16,927
2018-09-17,927
2018-09-18,927
2018-09-19,927
2018-09-20,927
2018-09-21,927
2018-09-22,913
2018-09-23,913
2018-09-24,913
2018-09-25,913
2018-09-26,913
2018-09-27,913
2018-09-28,913
2018-09-29,913
2018-09-30,913
2018-10-01,913
2018-10-02,924
2018-10-03,924
2018-10-04,924
2018-10-05,924
2018-10-06,924
2018-10-07,924
2018-10-08,924
2018-10-09,924
2018-10-10,924
2018-10-11,924
2018-10-12,924
2018-10-13,924
2018-10-14,958
2018-10-15,958
2018-10-16,958
2018-10-17,958
2018-10-18,958
2018-10-19,958
2018-10-20,958
2018-10-21,958
2018-10-22,958
2018-10-23,958
2018-10-24,958
2018-10-25,958
2018-10-26,958
2018-10-27,962
2018-10-28,962
2018-10-29,962
2018-10-30,962
2018-10-31,962
2018-11-01,962
2018-11-03,962
2018-11-04,962
2018-11-05,962
2018-11-06,954
2018-11-07,954
2018-11-08,954
2018-11-09,954
2018-11-10,954
2018-11-11,954
2018-11-12,954
2018-11-13,954
2018-11-14,963
2018-11-15,963
2018-11-16,963
2018-11-17,963
2018-11-18,963
2018-11-19,963
2018-11-20,942
2018-11-21,942
2018-11-22,942
2018-11-23,942
2018-11-24,942
2018-11-25,942
2018-11-26,942
2018-11-27,924
2018-11-28,924
2018-11-29,924
2018-12-01,924
2018-12-03,949
2018-12-04,949
2018-12-05,949
2018-12-07,949
2018-12-09,941
2018-12-10,941
2018-12-11,941
2018-12-12,941
2018-12-13,941
2018-12-14,941
2018-12-15,941
2018-12-16,904
2018-12-17,904
2018-12-18,904
2018-12-19,904
2018-12-20,904
2018-12-21,904
2018-12-22,904
2018-12-23,936
2018-12-24,936
2018-12-25,936
2018-12-26,936
2018-12-27,936
2018-12-28,936
2018-12-29,936
2018-12-30,975
2018-12-31,975
2019-01-01,975
2019-01-02,975
2019-01-03,975
2019-01-04,975
2019-01-05,1001
2019-01-06,1001
2019-01-08,1001
2019-01-10,1001
2019-01-11,1046
2019-01-12,1046
2019-01-13,1046
2019-01-14,1046
2019-01-15,1046
2019-01-16,1046
2019-01-17,1046
2019-01-18,1046
2019-01-19,1046
2019-01-20,1046
2019-01-21,1046
2019-01-22,1000
2019-01-23,1000
2019-01-24,1000
2019-01-25,1000
2019-01-26,1000
2019-01-27,1000
2019-01-28,985
2019-01-29,985
2019-01-30,985
2019-01-31,985
2019-02-01,985
2019-02-02,985
2019-02-03,968
2019-02-04,968
2019-02-05,968
2019-02-06,968
2019-02-07,968
2019-02-08,968
2019-02-09,1008
2019-02-10,1008
2019-02-11,1008
2019-02-12,1008
2019-02-13,1008
2019-02-14,1008
2019-02-15,986
2019-02-16,986
2019-02-17,986
2019-02-18,986
2019-02-19,986
2019-02-20,986
2019-02-21,957
2019-02-22,957
2019-02-23,957
2019-02-24,957
2019-02-25,957
2019-02-26,957
2019-02-27,957
2019-02-28,957
2019-03-01,957
2019-03-02,957
2019-03-03,957
2019-03-04,957
2019-03-05,957
2019-03-06,936
2019-03-07,936
2019-03-08,936
2019-03-09,936
2019-03-10,936
2019-03-11,936
2019-03-12,905
2019-03-13,905
2019-03-14,905
2019-03-15,905
2019-03-16,905
2019-03-17,905
2019-03-18,905
2019-03-19,905
2019-03-20,879
2019-03-21,879
2019-03-22,879
2019-03-23,879
2019-03-24,879
2019-03-25,879
2019-03-26,879
2019-03-27,879
2019-03-28,921
2019-03-29,921
2019-03-30,921
2019-03-31,921
2019-04-01,921
2019-04-02,921
2019-04-03,921
2019-04-04,921
2019-04-05,940
2019-04-06,940
2019-04-07,940
2019-04-08,940
2019-04-09,940
2019-04-10,940
2019-04-11,940
2019-04-12,954
2019-04-13,954
2019-04-14,954
2019-04-15,954
2019-04-16,954
2019-04-17,954
2019-04-18,954
2019-04-19,941
2019-04-20,941
2019-04-21,941
2019-04-22,941
2019-04-23,941
2019-04-24,941
2019-04-25,941
2019-04-26,971
2019-04-27,971
2019-04-28,971
2019-04-29,971
2019-04-30,971
2019-05-01,971
2019-05-02,971
2019-05-03,971
2019-05-04,1006
2019-05-05,1006
2019-05-06,1006
2019-05-07,1006
2019-05-08,1006
2019-05-09,1006
2019-05-10,1006
2019-05-11,1006
2019-05-12,1037
2019-05-13,1037
2019-05-14,1037
2019-05-15,1037
2019-05-16,1037
2019-05-17,1037
2019-05-18,1037
2019-05-19,1037
2019-05-20,1041
2019-05-21,1041
2019-05-22,1041
2019-05-23,1041
2019-05-24,1041
2019-05-25,1041
2019-05-26,1041
2019-05-27,1058
2019-05-28,1058
2019-05-29,1058
2019-05-30,1058
2019-05-31,1058
2019-06-01,1058
2019-06-02,1058
2019-06-03,1058
2019-06-04,1086
2019-06-05,1086
2019-06-06,1086
2019-06-07,1086
2019-06-08,1086
2019-06-09,1086
2019-06-10,1086
2019-06-11,1094
2019-06-12,1094
2019-06-13,1094
