date_obj,Lava%20scale%20shard price
2015-12-23,578
2015-12-24,578
2015-12-25,578
2015-12-26,578
2015-12-27,597
2015-12-28,597
2015-12-29,597
2015-12-30,618
2015-12-31,618
2016-01-01,618
2016-01-02,618
2016-01-03,596
2016-01-04,596
2016-01-05,575
2016-01-06,575
2016-01-07,575
2016-01-08,560
2016-01-09,560
2016-01-10,560
2016-01-11,560
2016-01-12,539
2016-01-13,539
2016-01-14,539
2016-01-15,535
2016-01-16,535
2016-01-17,535
2016-01-18,513
2016-01-19,513
2016-01-20,513
2016-01-21,513
2016-01-22,519
2016-01-23,519
2016-01-24,519
2016-01-25,515
2016-01-26,515
2016-01-27,515
2016-01-28,515
2016-01-29,510
2016-01-30,510
2016-01-31,510
2016-02-01,496
2016-02-02,496
2016-02-03,496
2016-02-04,496
2016-02-05,496
2016-02-06,496
2016-02-07,493
2016-02-08,493
2016-02-09,493
2016-02-10,468
2016-02-11,468
2016-02-12,468
2016-02-13,445
2016-02-14,445
2016-02-15,445
2016-02-16,424
2016-02-17,424
2016-02-18,424
2016-02-19,424
2016-02-20,405
2016-02-21,405
2016-02-22,405
2016-02-23,384
2016-02-24,384
2016-02-25,384
2016-02-26,364
2016-02-27,364
2016-02-28,364
2016-02-29,354
2016-03-01,354
2016-03-02,354
2016-03-03,348
2016-03-04,348
2016-03-05,348
2016-03-06,356
2016-03-07,356
2016-03-08,356
2016-03-09,356
2016-03-10,350
2016-03-11,350
2016-03-12,350
2016-03-13,350
2016-03-14,344
2016-03-15,344
2016-03-16,344
2016-03-17,338
2016-03-18,338
2016-03-19,338
2016-03-20,350
2016-03-21,350
2016-03-22,350
2016-03-23,350
2016-03-24,340
2016-03-25,340
2016-03-26,352
2016-03-27,352
2016-03-28,361
2016-03-29,361
2016-03-30,361
2016-03-31,367
2016-04-01,367
2016-04-02,367
2016-04-03,376
2016-04-04,376
2016-04-05,376
2016-04-06,394
2016-04-07,394
2016-04-08,394
2016-04-09,392
2016-04-10,392
2016-04-11,392
2016-04-12,410
2016-04-13,410
2016-04-14,410
2016-04-15,431
2016-04-16,431
2016-04-17,431
2016-04-18,453
2016-04-19,453
2016-04-20,453
2016-04-21,461
2016-04-22,461
2016-04-23,461
2016-04-24,444
2016-04-25,444
2016-04-26,442
2016-04-27,442
2016-04-28,442
2016-04-29,454
2016-04-30,454
2016-05-01,440
2016-05-02,440
2016-05-03,428
2016-05-04,428
2016-05-05,421
2016-05-06,421
2016-05-07,421
2016-05-08,414
2016-05-09,414
2016-05-10,416
2016-05-11,416
2016-05-12,416
2016-05-13,402
2016-05-14,402
2016-05-15,402
2016-05-16,422
2016-05-17,422
2016-05-18,422
2016-05-19,444
2016-05-22,461
2016-05-23,461
2016-05-24,476
2016-05-25,476
2016-05-26,476
2016-05-27,464
2016-05-28,464
2016-05-29,464
2016-05-30,475
2016-05-31,475
2016-06-01,475
2016-06-02,488
2016-06-03,488
2016-06-04,488
2016-06-05,503
2016-06-06,528
2016-06-07,528
2016-06-08,536
2016-06-09,533
2016-06-10,533
2016-06-11,546
2016-06-12,546
2016-06-13,550
2016-06-14,524
2016-06-15,524
2016-06-16,499
2016-06-17,475
2016-06-18,475
2016-06-19,453
2016-06-20,453
2016-06-21,439
2016-06-22,439
2016-06-23,418
2016-06-24,418
2016-06-25,407
2016-06-26,407
2016-06-27,389
2016-06-28,389
2016-06-29,369
2016-06-30,369
2016-07-01,358
2016-07-02,358
2016-07-03,358
2016-07-04,357
2016-07-05,357
2016-07-06,370
2016-07-07,370
2016-07-08,384
2016-07-09,384
2016-07-10,395
2016-07-11,382
2016-07-12,382
2016-07-13,383
2016-07-14,383
2016-07-15,371
2016-07-16,371
2016-07-17,355
2016-07-18,355
2016-07-23,346
2016-07-24,348
2016-07-25,348
2016-07-26,348
2016-07-27,359
2016-07-28,359
2016-07-29,353
2016-07-30,353
2016-07-31,353
2016-08-01,336
2016-08-02,322
2016-08-03,322
2016-08-04,306
2016-08-05,306
2016-08-06,310
2016-08-07,310
2016-08-08,310
2016-08-09,308
2016-08-10,308
2016-08-11,308
2016-08-12,318
2016-08-13,318
2016-08-14,318
2016-08-15,306
2016-08-16,306
2016-08-17,306
2016-08-18,291
2016-08-19,291
2016-08-20,287
2016-08-21,287
2016-08-22,287
2016-08-23,273
2016-08-24,273
2016-08-25,273
2016-08-26,267
2016-08-28,267
2016-08-31,262
2016-09-01,256
2016-09-02,256
2016-09-03,256
2016-09-04,248
2016-09-05,248
2016-09-06,248
2016-09-07,235
2016-09-08,235
2016-09-09,235
2016-09-10,235
2016-09-11,223
2016-09-12,223
2016-09-13,223
2016-09-14,229
2016-09-15,229
2016-09-16,229
2016-09-17,229
2016-09-18,240
2016-09-19,240
2016-09-20,240
2016-09-21,240
2016-09-22,250
2016-09-23,250
2016-09-24,250
2016-09-25,250
2016-09-26,250
2016-09-27,258
2016-09-28,258
2016-09-29,258
2016-09-30,259
2016-10-01,259
2016-10-02,259
2016-10-03,259
2016-10-04,259
2016-10-05,251
2016-10-06,251
2016-10-07,251
2016-10-08,238
2016-10-09,238
2016-10-10,238
2016-10-11,235
2016-10-12,235
2016-10-13,235
2016-10-14,243
2016-10-15,243
2016-10-16,243
2016-10-17,246
2016-10-18,246
2016-10-19,246
2016-10-20,246
2016-10-21,250
2016-10-22,250
2016-10-23,250
2016-10-24,262
2016-10-25,262
2016-10-26,262
2016-10-27,272
2016-10-28,272
2016-10-29,272
2016-10-30,272
2016-10-31,284
2016-11-01,284
2016-11-02,284
2016-11-03,284
2016-11-04,299
2016-11-05,299
2016-11-06,299
2016-11-07,299
2016-11-08,312
2016-11-09,312
2016-11-10,312
2016-11-11,312
2016-11-12,310
2016-11-13,310
2016-11-14,310
2016-12-07,298
2016-12-08,298
2016-12-09,298
2016-12-10,288
2016-12-11,288
2016-12-12,288
2016-12-13,287
2016-12-14,287
2016-12-15,287
2016-12-16,287
2016-12-17,292
2016-12-18,292
2016-12-19,292
2016-12-20,292
2016-12-21,287
2016-12-22,287
2016-12-23,287
2016-12-24,287
2016-12-25,280
2016-12-26,280
2016-12-27,280
2016-12-28,280
2016-12-29,276
2016-12-30,276
2016-12-31,276
2017-01-01,274
2017-01-02,274
2017-01-03,274
2017-01-04,272
2017-01-05,272
2017-01-06,272
2017-01-07,286
2017-01-08,286
2017-01-09,301
2017-01-10,301
2017-01-11,301
2017-01-12,317
2017-01-13,317
2017-01-14,317
2017-01-15,333
2017-01-16,333
2017-01-17,333
2017-01-18,347
2017-01-19,347
2017-01-20,347
2017-01-21,352
2017-01-22,352
2017-01-27,343
2017-01-28,343
2017-01-29,335
2017-01-30,335
2017-01-31,335
2017-02-01,337
2017-02-02,337
2017-02-03,337
2017-02-04,331
2017-02-05,331
2017-02-06,331
2017-02-07,331
2017-02-08,345
2017-02-09,345
2017-02-10,345
2017-02-11,342
2017-02-12,342
2017-02-13,342
2017-02-14,327
2017-02-15,327
2017-02-16,327
2017-02-18,322
2017-02-19,322
2017-02-20,322
2017-02-21,327
2017-02-22,327
2017-02-23,327
2017-02-24,327
2017-02-25,319
2017-02-26,319
2017-02-27,319
2017-02-28,307
2017-03-01,307
2017-03-02,307
2017-03-03,307
2017-03-04,322
2017-03-05,322
2017-03-06,322
2017-03-07,336
2017-03-08,336
2017-03-09,336
2017-03-10,321
2017-03-11,321
2017-03-12,321
2017-03-13,323
2017-03-14,323
2017-03-15,335
2017-03-16,335
2017-03-17,335
2017-03-18,335
2017-03-19,335
2017-03-20,320
2017-03-21,320
2017-03-22,320
2017-03-23,314
2017-03-24,314
2017-03-25,314
2017-03-26,319
2017-03-27,319
2017-03-28,319
2017-03-29,305
2017-03-30,305
2017-03-31,303
2017-04-01,303
2017-04-02,303
2017-04-03,311
2017-04-04,311
2017-04-12,336
2017-04-13,336
2017-04-14,339
2017-04-15,339
2017-04-16,328
2017-04-17,328
2017-04-18,338
2017-04-19,338
2017-04-20,344
2017-04-21,344
2017-04-22,344
2017-04-23,341
2017-04-24,341
2017-04-25,351
2017-04-26,351
2017-04-27,351
2017-04-28,360
2017-04-29,360
2017-04-30,350
2017-05-01,350
2017-05-02,342
2017-05-03,342
2017-05-04,342
2017-05-05,358
2017-05-06,358
2017-05-07,358
2017-05-08,365
2017-05-09,365
2017-05-10,356
2017-05-11,356
2017-05-12,356
2017-05-13,354
2017-05-14,354
2017-05-15,354
2017-05-16,357
2017-05-17,357
2017-05-18,357
2017-05-19,365
2017-05-20,365
2017-05-21,365
2017-05-22,363
2017-05-23,363
2017-05-24,345
2017-05-25,345
2017-05-26,345
2017-05-27,333
2017-05-28,333
2017-05-29,333
2017-05-30,333
2017-05-31,333
2017-06-01,320
2017-06-02,314
2017-06-03,314
2017-06-04,320
2017-06-06,312
2017-06-07,312
2017-06-08,296
2017-06-09,296
2017-06-10,281
2017-06-11,266
2017-06-12,266
2017-06-13,252
2017-06-14,252
2017-06-15,246
2017-06-16,246
2017-06-17,244
2017-06-18,244
2017-06-19,243
2017-06-20,239
2017-06-21,239
2017-06-22,231
2017-06-23,231
2017-06-24,219
2017-06-25,219
2017-06-26,208
2017-06-27,208
2017-06-28,197
2017-06-29,197
2017-06-30,188
2017-07-01,188
2017-07-02,188
2017-07-03,181
2017-07-04,181
2017-07-05,181
2017-07-06,177
2017-07-07,177
2017-07-08,177
2017-07-13,188
2017-07-14,188
2017-07-15,198
2017-07-16,198
2017-07-17,208
2017-07-18,208
2017-07-19,208
2017-07-20,219
2017-07-21,219
2017-07-22,228
2017-07-23,228
2017-07-24,228
2017-07-25,239
2017-07-26,239
2017-07-27,250
2017-07-28,250
2017-07-29,250
2017-07-30,263
2017-07-31,263
2017-08-01,263
2017-08-02,277
2017-08-03,277
2017-08-04,277
2017-08-05,290
2017-08-06,290
2017-08-09,303
2017-08-10,310
2017-08-11,310
2017-08-12,310
2017-08-13,310
2017-08-14,310
2017-08-15,324
2017-08-17,326
2017-08-18,326
2017-08-19,326
2017-08-20,316
2017-08-21,316
2017-08-22,327
2017-08-23,327
2017-08-24,327
2017-08-25,322
2017-08-26,322
2017-08-27,333
2017-08-28,333
2017-08-29,333
2017-08-30,350
2017-08-31,350
2017-09-01,350
2017-09-02,360
2017-09-03,360
2017-09-04,360
2017-09-05,352
2017-09-06,352
2017-09-07,334
2017-09-08,334
2017-09-09,327
2017-09-10,327
2017-09-11,336
2017-09-12,336
2017-09-13,348
2017-09-14,348
2017-09-15,348
2017-09-16,359
2017-09-17,359
2017-09-19,343
2017-09-20,348
2017-09-21,348
2017-09-22,346
2017-09-23,346
2017-09-24,346
2017-09-25,346
2017-09-26,346
2017-09-27,346
2017-09-28,342
2017-09-29,342
2017-09-30,342
2017-10-01,347
2017-10-02,347
2017-10-03,347
2017-10-04,343
2017-10-05,343
2017-10-06,328
2017-10-07,328
2017-10-08,328
2017-10-09,326
2017-10-10,326
2017-10-11,326
2017-10-12,329
2017-10-13,329
2017-10-14,329
2017-10-15,330
2017-10-16,330
2017-10-17,330
2017-10-18,326
2017-10-19,326
2017-10-20,326
2017-10-21,313
2017-10-22,313
2017-10-23,313
2017-10-24,313
2017-10-25,312
2017-10-26,312
2017-10-27,312
2017-10-28,312
2017-10-29,309
2017-10-30,309
2017-10-31,309
2017-11-01,306
2017-11-02,306
2017-11-03,297
2017-11-04,288
2017-11-05,288
2017-11-06,292
2017-11-07,292
2017-11-08,282
2017-11-09,282
2017-11-10,270
2017-11-11,270
2017-11-12,260
2017-11-13,260
2017-11-14,260
2017-11-15,261
2017-11-16,261
2017-11-17,268
2017-11-18,268
2017-11-19,268
2017-11-20,255
2017-11-21,255
2017-11-22,252
2017-11-23,252
2017-11-24,247
2017-11-25,247
2017-11-26,246
2017-11-27,246
2017-11-28,239
2017-11-29,239
2017-11-30,240
2017-12-01,246
2017-12-02,246
2017-12-03,253
2017-12-04,253
2017-12-05,255
2017-12-06,255
2017-12-07,251
2017-12-08,251
2017-12-09,247
2017-12-10,247
2017-12-11,241
2017-12-12,241
2017-12-14,236
2017-12-15,236
2017-12-16,226
2017-12-17,226
2017-12-18,221
2017-12-19,221
2017-12-20,213
2017-12-21,213
2017-12-22,215
2017-12-23,215
2017-12-24,217
2017-12-25,217
2017-12-26,226
2017-12-27,226
2017-12-28,231
2017-12-29,231
2017-12-30,237
2017-12-31,237
2018-01-01,234
2018-01-02,234
2018-01-03,235
2018-01-04,235
2018-01-05,226
2018-01-06,226
2018-01-07,229
2018-01-08,229
2018-01-09,219
2018-01-10,219
2018-01-11,213
2018-01-12,213
2018-01-13,221
2018-01-14,221
2018-01-15,233
2018-01-16,233
2018-01-17,245
2018-01-18,245
2018-01-19,256
2018-01-20,256
2018-01-21,269
2018-01-22,269
2018-01-23,283
2018-01-25,284
2018-01-26,270
2018-01-27,256
2018-01-28,246
2018-01-29,241
2018-01-31,252
2018-02-01,252
2018-02-02,261
2018-02-03,272
2018-02-04,285
2018-02-05,285
2018-02-06,289
2018-02-07,277
2018-02-08,277
2018-02-09,264
2018-02-10,264
2018-02-11,258
2018-02-12,264
2018-02-13,264
2018-02-14,269
2018-02-15,273
2018-02-16,281
2018-02-17,290
2018-02-18,293
2018-02-19,308
2018-02-20,308
2018-02-21,321
2018-02-22,321
2018-02-23,337
2018-02-24,337
2018-02-25,353
2018-02-26,371
2018-02-27,388
2018-02-28,388
2018-03-01,382
2018-03-02,368
2018-03-03,387
2018-03-04,387
2018-03-05,402
2018-03-06,406
2018-03-07,411
2018-03-08,411
2018-03-09,403
2018-03-10,396
2018-03-11,389
2018-03-12,372
2018-03-13,355
2018-03-14,338
2018-03-15,338
2018-03-16,327
2018-03-17,325
2018-03-18,325
2018-03-19,311
2018-03-20,316
2018-03-21,316
2018-03-23,314
2018-03-24,305
2018-03-25,300
2018-03-26,300
2018-03-27,295
2018-03-28,295
2018-03-29,295
2018-03-30,295
2018-03-31,301
2018-04-01,301
2018-04-02,309
2018-04-03,298
2018-04-04,298
2018-04-05,298
2018-04-06,297
2018-04-07,297
2018-04-08,299
2018-04-09,292
2018-04-10,292
2018-04-11,299
2018-04-12,299
2018-04-13,302
2018-04-14,302
2018-04-15,308
2018-04-16,308
2018-04-17,311
2018-04-18,311
2018-04-19,323
2018-04-20,324
2018-04-21,319
2018-04-22,319
2018-04-23,324
2018-04-24,324
2018-04-25,334
2018-04-26,334
2018-04-27,341
2018-04-28,354
2018-04-29,354
2018-04-30,368
2018-05-01,378
2018-05-04,360
2018-05-05,342
2018-05-06,342
2018-05-08,324
2018-05-09,307
2018-05-10,312
2018-05-11,312
2018-05-12,319
2018-05-13,319
2018-05-14,330
2018-05-15,330
2018-05-16,330
2018-05-17,330
2018-05-18,324
2018-05-19,326
2018-05-20,326
2018-05-21,342
2018-05-22,342
2018-05-23,351
2018-05-24,351
2018-05-25,355
2018-05-26,339
2018-05-27,339
2018-05-28,326
2018-05-29,310
2018-05-30,310
2018-05-31,310
2018-06-01,298
2018-06-02,305
2018-06-03,305
2018-06-04,320
2018-06-05,318
2018-06-06,324
2018-06-07,324
2018-06-08,331
2018-06-09,331
2018-06-10,314
2018-06-11,314
2018-06-12,301
2018-06-13,290
2018-06-14,290
2018-06-15,290
2018-06-16,285
2018-06-17,291
2018-06-18,298
2018-06-19,291
2018-06-20,291
2018-06-21,299
2018-06-22,294
2018-06-23,294
2018-06-24,303
2018-06-25,310
2018-06-26,310
2018-06-27,305
2018-06-28,289
2018-06-29,287
2018-06-30,287
2018-07-01,300
2018-07-02,300
2018-07-03,304
2018-07-04,304
2018-07-05,312
2018-07-06,314
2018-07-07,314
2018-07-08,320
2018-07-09,325
2018-07-10,312
2018-07-11,309
2018-07-12,309
2018-07-13,297
2018-07-14,292
2018-07-15,292
2018-07-16,301
2018-07-17,307
2018-07-18,307
2018-07-19,307
2018-07-20,307
2018-07-21,303
2018-07-22,305
2018-07-23,314
2018-07-24,314
2018-07-25,319
2018-07-26,311
2018-07-27,305
2018-07-28,305
2018-07-29,313
2018-07-30,313
2018-07-31,323
2018-08-01,323
2018-08-02,328
2018-08-03,328
2018-08-04,337
2018-08-05,334
2018-08-06,319
2018-08-07,319
2018-08-08,313
2018-08-09,313
2018-08-10,305
2018-08-11,297
2018-08-12,287
2018-08-14,286
2018-08-16,291
2018-08-17,289
2018-08-18,289
2018-08-19,300
2018-08-20,301
2018-08-21,301
2018-08-22,298
2018-08-23,298
2018-08-24,295
2018-08-25,290
2018-08-26,290
2018-08-27,281
2018-08-28,270
2018-08-29,270
2018-08-30,269
2018-08-31,274
2018-09-01,284
2018-09-02,284
2018-09-03,288
2018-09-04,302
2018-09-05,318
2018-09-06,318
2018-09-07,314
2018-09-08,316
2018-09-09,316
2018-09-10,323
2018-09-11,323
2018-09-12,317
2018-09-13,317
2018-09-14,314
2018-09-15,320
2018-09-16,320
2018-09-17,336
2018-09-18,329
2018-09-19,329
2018-09-20,325
2018-09-21,325
2018-09-22,335
2018-09-23,343
2018-09-24,359
2018-09-25,359
2018-09-26,369
2018-09-27,369
2018-09-28,372
2018-09-29,372
2018-09-30,371
2018-10-02,372
2018-10-03,379
2018-10-04,379
2018-10-05,368
2018-10-06,353
2018-10-07,353
2018-10-08,340
2018-10-09,329
2018-10-10,319
2018-10-11,321
2018-10-12,321
2018-10-13,322
2018-10-14,322
2018-10-15,326
2018-10-16,326
2018-10-17,334
2018-10-18,337
2018-10-19,337
2018-10-20,337
2018-10-21,326
2018-10-22,310
2018-10-23,310
2018-10-24,301
2018-10-25,301
2018-10-26,310
2018-10-27,308
2018-10-28,307
2018-10-29,307
2018-10-30,314
2018-10-31,327
2018-11-01,336
2018-11-03,338
2018-11-04,337
2018-11-05,338
2018-11-06,339
2018-11-07,339
2018-11-08,336
2018-11-09,336
2018-11-10,329
2018-11-11,329
2018-11-12,315
2018-11-13,314
2018-11-14,314
2018-11-15,321
2018-11-16,312
2018-11-17,323
2018-11-18,317
2018-11-19,316
2018-11-20,325
2018-11-21,325
2018-11-22,323
2018-11-23,323
2018-11-24,320
2018-11-25,310
2018-11-26,310
2018-11-27,316
2018-11-28,321
2018-11-29,313
2018-12-01,304
2018-12-02,300
2018-12-03,300
2018-12-04,304
2018-12-05,317
2018-12-07,314
2018-12-09,307
2018-12-10,302
2018-12-11,305
2018-12-12,309
2018-12-13,304
2018-12-14,301
2018-12-15,305
2018-12-16,314
2018-12-17,314
2018-12-18,328
2018-12-19,336
2018-12-20,345
2018-12-21,339
2018-12-22,336
2018-12-23,330
2018-12-24,345
2018-12-25,345
2018-12-26,335
2018-12-27,350
2018-12-28,350
2018-12-29,348
2018-12-30,348
2018-12-31,354
2019-01-01,371
2019-01-02,376
2019-01-03,392
2019-01-04,402
2019-01-05,408
2019-01-06,411
2019-01-08,400
2019-01-10,361
2019-01-11,343
2019-01-12,336
2019-01-13,345
2019-01-14,342
2019-01-15,335
2019-01-16,322
2019-01-17,312
2019-01-18,307
2019-01-19,304
2019-01-20,297
2019-01-21,297
2019-01-22,298
2019-01-23,310
2019-01-24,310
2019-01-25,320
2019-01-26,335
2019-01-27,342
2019-01-28,343
2019-01-29,333
2019-01-30,341
2019-01-31,341
2019-02-01,351
2019-02-02,353
2019-02-03,352
2019-02-04,352
2019-02-05,357
2019-02-06,357
2019-02-07,363
2019-02-08,363
2019-02-09,375
2019-02-10,386
2019-02-11,395
2019-02-12,395
2019-02-13,410
2019-02-14,410
2019-02-15,413
2019-02-16,393
2019-02-17,393
2019-02-18,397
2019-02-19,390
2019-02-20,383
2019-02-21,386
2019-02-22,382
2019-02-23,395
2019-02-24,407
2019-02-25,395
2019-02-26,382
2019-02-27,386
2019-02-28,386
2019-03-01,401
2019-03-02,421
2019-03-03,424
2019-03-04,416
2019-03-05,428
2019-03-06,437
2019-03-07,433
2019-03-08,433
2019-03-09,433
2019-03-10,450
2019-03-11,468
2019-03-12,489
2019-03-13,489
2019-03-14,497
2019-03-15,497
2019-03-16,487
2019-03-17,482
2019-03-18,482
2019-03-19,488
2019-03-20,487
2019-03-21,494
2019-03-22,494
2019-03-23,501
2019-03-24,493
2019-03-25,493
2019-03-26,487
2019-03-27,487
2019-03-28,482
2019-03-29,476
2019-03-30,476
2019-03-31,484
2019-04-01,477
2019-04-02,477
2019-04-03,472
2019-04-04,468
2019-04-05,461
2019-04-06,461
2019-04-07,469
2019-04-08,463
2019-04-09,450
2019-04-10,444
2019-04-11,428
2019-04-12,408
2019-04-13,402
2019-04-14,411
2019-04-15,393
2019-04-16,399
2019-04-17,405
2019-04-18,423
2019-04-19,441
2019-04-20,447
2019-04-21,447
2019-04-22,438
2019-04-23,432
2019-04-24,426
2019-04-25,426
2019-04-26,444
2019-04-27,444
2019-04-28,439
2019-04-29,432
2019-04-30,420
2019-05-01,431
2019-05-02,438
2019-05-03,455
2019-05-04,460
2019-05-05,473
2019-05-06,473
2019-05-07,495
2019-05-08,479
2019-05-09,458
2019-05-10,443
2019-05-11,434
2019-05-12,422
2019-05-13,438
2019-05-14,451
2019-05-15,451
2019-05-16,465
2019-05-17,465
2019-05-18,462
2019-05-19,462
2019-05-20,448
2019-05-21,448
2019-05-22,434
2019-05-23,422
2019-05-24,423
2019-05-25,428
2019-05-26,417
2019-05-27,421
2019-05-28,423
2019-05-29,419
2019-05-30,417
2019-05-31,417
2019-06-01,416
2019-06-02,410
2019-06-03,408
2019-06-04,406
2019-06-05,403
2019-06-06,399
2019-06-07,395
2019-06-08,398
2019-06-09,390
2019-06-10,390
2019-06-11,389
2019-06-12,386
2019-06-13,386
2019-06-14,381
2019-06-15,373
2019-06-16,373
2019-06-17,372
2019-06-18,372
2019-06-19,376
2019-06-20,364
2019-06-21,354
2019-06-22,340
2019-06-23,342
2019-06-24,338
2019-06-25,332
2019-06-26,320
2019-06-27,322
2019-06-28,322
2019-06-29,338
2019-06-30,346
2019-07-01,346
2019-07-02,345
2019-07-03,352
2019-07-04,352
2019-07-05,356
2019-07-06,353
2019-07-07,348
2019-07-08,351
2019-07-09,356
2019-07-10,359
2019-07-11,361
2019-07-12,365
2019-07-13,365
2019-07-14,360
2019-07-15,360
2019-07-16,360
2019-07-17,359
2019-07-18,359
2019-07-19,365
2019-07-20,365
2019-07-21,375
2019-07-22,382
2019-07-23,376
2019-07-24,376
2019-07-25,381
2019-07-26,381
2019-07-27,384
2019-07-28,374
2019-07-29,374
2019-07-30,382
2019-07-31,382
2019-08-01,381
2019-08-02,389
2019-08-03,394
2019-08-04,394
2019-08-05,396
2019-08-06,396
2019-08-07,404
2019-08-08,404
2019-08-09,406
2019-08-10,411
2019-08-11,411
2019-08-12,398
2019-08-13,398
2019-08-14,400
2019-08-15,402
2019-08-16,396
2019-08-17,396
2019-08-18,392
2019-08-19,393
2019-08-20,393
2019-08-21,392
2019-08-22,395
2019-08-23,395
2019-08-24,393
2019-08-24,393
2019-08-25,393
2019-08-25,393
2019-08-26,389
2019-08-26,389
2019-08-27,383
2019-08-27,383
2019-08-28,388
2019-08-29,388
2019-08-30,381
2019-08-31,381
2019-09-01,385
2019-09-02,385
