date_obj,Mort%20myre%20fungus price
2016-12-18,763
2016-12-19,735
2016-12-20,735
2016-12-21,704
2016-12-22,704
2016-12-23,709
2016-12-24,709
2016-12-25,710
2016-12-26,710
2016-12-27,687
2016-12-28,687
2016-12-29,686
2016-12-30,686
2016-12-31,659
2017-01-01,659
2017-01-02,626
2017-01-03,626
2017-01-04,636
2017-01-05,636
2017-01-06,663
2017-01-07,697
2017-01-08,697
2017-01-09,732
2017-01-10,732
2017-01-11,769
2017-01-12,788
2017-01-13,788
2017-01-14,769
2017-01-15,769
2017-01-16,743
2017-01-17,761
2017-01-18,761
2017-01-19,797
2017-01-20,797
2017-01-21,836
2017-01-22,836
2017-01-27,924
2017-01-28,958
2017-01-29,931
2017-01-30,931
2017-01-31,891
2017-02-01,852
2017-02-02,852
2017-02-03,809
2017-02-04,768
2017-02-05,768
2017-02-06,741
2017-02-07,741
2017-02-08,703
2017-02-09,703
2017-02-10,667
2017-02-11,667
2017-02-12,644
2017-02-13,644
2017-02-14,672
2017-02-15,672
2017-02-16,702
2017-02-18,721
2017-02-19,704
2017-02-20,704
2017-02-21,721
2017-02-22,721
2017-02-23,712
2017-02-24,712
2017-02-25,727
2017-02-26,727
2017-02-27,749
2017-02-28,751
2017-03-01,751
2017-03-02,745
2017-03-03,745
2017-03-04,774
2017-03-05,774
2017-03-06,774
2017-03-07,774
2017-03-08,780
2017-03-09,780
2017-03-10,754
2017-03-11,754
2017-03-12,729
2017-03-13,712
2017-03-14,707
2017-03-15,707
2017-03-16,726
2017-03-17,726
2017-03-18,719
2017-03-19,700
2017-03-20,701
2017-03-21,701
2017-03-22,722
2017-03-23,722
2017-03-24,709
2017-03-25,709
2017-03-26,673
2017-03-27,673
2017-03-28,670
2017-03-29,670
2017-03-30,703
2017-03-31,703
2017-04-01,703
2017-04-02,703
2017-04-03,698
2017-04-04,698
2017-04-12,630
2017-04-13,616
2017-04-14,616
2017-04-15,614
2017-04-16,620
2017-04-17,620
2017-04-18,594
2017-04-19,594
2017-04-20,575
2017-04-21,575
2017-04-22,552
2017-04-23,552
2017-04-24,524
2017-04-25,497
2017-04-26,497
2017-04-27,482
2017-04-28,482
2017-04-29,481
2017-04-30,481
2017-05-01,475
2017-05-02,475
2017-05-03,458
2017-05-04,458
2017-05-05,436
2017-05-06,436
2017-05-07,414
2017-05-08,414
2017-05-09,406
2017-05-10,406
2017-05-11,386
2017-05-12,386
2017-05-13,398
2017-05-14,398
2017-05-15,408
2017-05-16,408
2017-05-17,408
2017-05-18,408
2017-05-19,403
2017-05-20,395
2017-05-21,395
2017-05-22,385
2017-05-23,385
2017-05-24,385
2017-05-25,385
2017-05-26,388
2017-05-27,388
2017-05-28,388
2017-05-29,388
2017-05-30,387
2017-05-31,387
2017-06-01,404
2017-06-02,404
2017-06-03,424
2017-06-06,468
2017-06-07,468
2017-06-08,485
2017-06-09,485
2017-06-10,510
2017-06-11,510
2017-06-12,529
2017-06-13,529
2017-06-14,545
2017-06-15,545
2017-06-16,539
2017-06-17,539
2017-06-18,529
2017-06-19,529
2017-06-20,519
2017-06-21,519
2017-06-22,512
2017-06-23,512
2017-06-24,486
2017-06-25,486
2017-06-26,461
2017-06-27,461
2017-06-28,438
2017-06-29,438
2017-06-30,435
2017-07-01,435
2017-07-02,435
2017-07-03,435
2017-07-04,435
2017-07-05,433
2017-07-06,433
2017-07-07,451
2017-07-08,451
2017-07-13,490
2017-07-14,513
2017-07-15,513
2017-07-16,513
2017-07-17,537
2017-07-18,537
2017-07-19,560
2017-07-20,560
2017-07-21,571
2017-07-22,571
2017-07-23,598
2017-07-24,598
2017-07-25,628
2017-07-26,628
2017-07-27,659
2017-07-28,659
2017-07-29,691
2017-07-30,719
2017-07-31,719
2017-08-01,713
2017-08-02,688
2017-08-03,688
2017-08-04,723
2017-08-05,735
2017-08-06,735
2017-08-09,696
2017-08-10,696
2017-08-11,704
2017-08-12,704
2017-08-13,695
2017-08-14,695
2017-08-15,693
2017-08-16,693
2017-08-17,675
2017-08-18,675
2017-08-19,675
2017-08-20,706
2017-08-22,736
2017-08-23,736
2017-08-24,765
2017-08-25,765
2017-08-26,798
2017-08-27,798
2017-08-28,791
2017-08-29,791
2017-08-30,758
2017-08-31,758
2017-09-01,720
2017-09-02,684
2017-09-03,684
2017-09-04,658
2017-09-05,675
2017-09-06,675
2017-09-07,705
2017-09-08,705
2017-09-09,719
2017-09-10,751
2017-09-11,751
2017-09-12,771
2017-09-13,771
2017-09-14,759
2017-09-15,759
2017-09-16,753
2017-09-17,736
2017-09-19,730
2017-09-20,712
2017-09-21,712
2017-09-22,687
2017-09-23,687
2017-09-24,663
2017-09-25,663
2017-09-26,676
2017-09-27,676
2017-09-28,643
2017-09-29,613
2017-09-30,613
2017-10-01,619
2017-10-02,619
2017-10-03,629
2017-10-04,629
2017-10-05,611
2017-10-06,611
2017-10-07,610
2017-10-08,610
2017-10-09,609
2017-10-10,609
2017-10-11,610
2017-10-12,610
2017-10-13,588
2017-10-14,588
2017-10-15,575
2017-10-16,598
2017-10-17,598
2017-10-18,623
2017-10-19,623
2017-10-20,652
2017-10-21,652
2017-10-22,665
2017-10-23,665
2017-10-24,635
2017-10-25,622
2017-10-26,622
2017-10-27,595
2017-10-28,595
2017-10-29,586
2017-10-30,586
2017-10-31,563
2017-11-01,563
2017-11-02,561
2017-11-03,561
2017-11-04,557
2017-11-05,557
2017-11-06,551
2017-11-07,551
2017-11-08,562
2017-11-09,562
2017-11-10,560
2017-11-11,560
2017-11-12,567
2017-11-13,567
2017-11-14,559
2017-11-15,559
2017-11-16,584
2017-11-17,584
2017-11-18,604
2017-11-19,604
2017-11-20,611
2017-11-21,611
2017-11-22,610
2017-11-23,610
2017-11-24,587
2017-11-25,587
2017-11-26,583
2017-11-27,583
2017-11-28,585
2017-11-29,585
2017-11-30,580
2017-12-01,560
2017-12-02,560
2017-12-03,544
2017-12-04,544
2017-12-05,544
2017-12-06,544
2017-12-07,531
2017-12-08,531
2017-12-09,508
2017-12-10,484
2017-12-11,484
2017-12-12,479
2017-12-14,497
2017-12-15,497
2017-12-17,493
2017-12-18,487
2017-12-19,487
2017-12-20,491
2017-12-21,491
2017-12-22,486
2017-12-23,486
2017-12-24,479
2017-12-25,479
2017-12-26,464
2017-12-27,464
2017-12-28,462
2017-12-29,462
2017-12-30,466
2017-12-31,466
2018-01-01,487
2018-01-02,487
2018-01-03,510
2018-01-04,510
2018-01-05,533
2018-01-06,547
2018-01-07,547
2018-01-08,574
2018-01-09,574
2018-01-10,603
2018-01-11,603
2018-01-12,627
2018-01-13,648
2018-01-14,648
2018-01-15,666
2018-01-16,666
2018-01-17,651
2018-01-18,651
2018-01-19,640
2018-01-20,631
2018-01-21,631
2018-01-22,619
2018-01-23,602
2018-01-25,588
2018-01-26,584
2018-01-27,560
2018-01-28,543
2018-01-29,534
2018-01-31,535
2018-02-01,537
2018-02-02,537
2018-02-03,543
2018-02-04,549
2018-02-05,549
2018-02-06,567
2018-02-07,578
2018-02-08,578
2018-02-09,597
2018-02-10,597
2018-02-11,620
2018-02-12,651
2018-02-13,651
2018-02-14,682
2018-02-15,702
2018-02-16,702
2018-02-17,680
2018-02-18,652
2018-02-19,673
2018-02-20,673
2018-02-21,697
2018-02-22,697
2018-02-23,722
2018-02-24,722
2018-02-25,755
2018-02-26,755
2018-02-27,743
2018-03-01,780
2018-03-02,754
2018-03-03,718
2018-03-04,718
2018-03-05,693
2018-03-06,686
2018-03-07,652
2018-03-08,652
2018-03-09,619
2018-03-10,619
2018-03-11,595
2018-03-12,583
2018-03-13,586
2018-03-14,581
2018-03-15,581
2018-03-16,569
2018-03-17,563
2018-03-18,584
2018-03-19,584
2018-03-20,599
2018-03-21,599
2018-03-23,582
2018-03-24,568
2018-03-26,570
2018-03-27,559
2018-03-28,559
2018-03-29,536
2018-03-30,536
2018-03-31,514
2018-04-01,514
2018-04-02,501
2018-04-03,493
2018-04-04,493
2018-04-05,487
2018-04-06,474
2018-04-07,474
2018-04-08,464
2018-04-09,474
2018-04-10,474
2018-04-11,481
2018-04-12,481
2018-04-13,481
2018-04-14,476
2018-04-15,473
2018-04-16,473
2018-04-17,493
2018-04-18,493
2018-04-19,498
2018-04-20,498
2018-04-21,479
2018-04-22,479
2018-04-23,469
2018-04-24,469
2018-04-25,446
2018-04-26,446
2018-04-27,436
2018-04-28,436
2018-04-29,434
2018-04-30,434
2018-05-01,422
2018-05-04,413
2018-05-05,400
2018-05-06,400
2018-05-07,387
2018-05-08,387
2018-05-09,385
2018-05-10,385
2018-05-11,399
2018-05-12,409
2018-05-13,409
2018-05-14,425
2018-05-15,425
2018-05-16,422
2018-05-17,422
2018-05-18,436
2018-05-19,442
2018-05-20,442
2018-05-21,441
2018-05-22,441
2018-05-23,454
2018-05-24,454
2018-05-25,474
2018-05-26,495
2018-05-27,495
2018-05-28,515
2018-05-29,537
2018-05-30,537
2018-05-31,538
2018-06-01,538
2018-06-02,519
2018-06-03,519
2018-06-04,497
2018-06-05,472
2018-06-06,455
2018-06-07,455
2018-06-08,437
2018-06-09,437
2018-06-10,415
2018-06-11,415
2018-06-12,407
2018-06-13,416
2018-06-14,415
2018-06-15,415
2018-06-16,412
2018-06-17,433
2018-06-18,454
2018-06-19,466
2018-06-20,466
2018-06-21,465
2018-06-22,443
2018-06-23,443
2018-06-24,433
2018-06-25,433
2018-06-26,427
2018-06-27,427
2018-06-28,422
2018-06-29,411
2018-06-30,411
2018-07-01,394
2018-07-02,394
2018-07-03,376
2018-07-04,376
2018-07-05,367
2018-07-06,361
2018-07-07,361
2018-07-08,350
2018-07-09,349
2018-07-10,349
2018-07-11,356
2018-07-12,356
2018-07-13,367
2018-07-14,385
2018-07-15,385
2018-07-16,400
2018-07-17,393
2018-07-18,393
2018-07-19,386
2018-07-20,386
2018-07-21,401
2018-07-22,421
2018-07-23,442
2018-07-24,442
2018-07-25,455
2018-07-26,455
2018-07-27,435
2018-07-28,435
2018-07-29,417
2018-07-30,417
2018-07-31,407
2018-08-01,407
2018-08-02,409
2018-08-03,409
2018-08-04,399
2018-08-05,399
2018-08-06,406
2018-08-07,406
2018-08-08,421
2018-08-09,421
2018-08-10,434
2018-08-11,434
2018-08-12,424
2018-08-14,437
2018-08-16,459
2018-08-17,480
2018-08-18,480
2018-08-19,504
2018-08-20,526
2018-08-21,526
2018-08-22,548
2018-08-23,548
2018-08-24,576
2018-08-25,605
2018-08-26,605
2018-08-27,635
2018-08-28,658
2018-08-29,658
2018-08-30,689
2018-08-31,711
2018-09-01,726
2018-09-02,726
2018-09-03,723
2018-09-04,719
2018-09-05,718
2018-09-06,718
2018-09-07,722
2018-09-08,754
2018-09-09,754
2018-09-10,783
2018-09-11,783
2018-09-12,806
2018-09-13,806
2018-09-14,847
2018-09-15,890
2018-09-16,890
2018-09-17,935
2018-09-18,927
2018-09-19,927
2018-09-20,950
2018-09-21,950
2018-09-22,934
2018-09-23,918
2018-09-24,883
2018-09-25,883
2018-09-26,838
2018-09-27,838
2018-09-28,797
2018-09-29,759
2018-09-30,731
2018-10-02,717
2018-10-03,695
2018-10-04,695
2018-10-05,663
2018-10-06,629
2018-10-07,629
2018-10-08,608
2018-10-09,630
2018-10-10,646
2018-10-11,670
2018-10-12,670
2018-10-13,680
2018-10-14,711
2018-10-15,742
2018-10-16,741
2018-10-17,747
2018-10-18,772
2018-10-19,765
2018-10-20,765
2018-10-21,749
2018-10-22,728
2018-10-23,728
2018-10-24,692
2018-10-25,657
2018-10-26,625
2018-10-27,597
2018-10-28,607
2018-10-29,607
2018-10-30,636
2018-10-31,660
2018-11-01,684
2018-11-03,693
2018-11-04,723
2018-11-05,757
2018-11-06,793
2018-11-07,793
2018-11-08,781
2018-11-09,765
2018-11-10,786
2018-11-11,823
2018-11-12,828
2018-11-13,788
2018-11-15,715
2018-11-16,727
2018-11-17,741
2018-11-18,767
2018-11-19,776
2018-11-20,767
2018-11-21,746
2018-11-22,729
2018-11-23,692
2018-11-24,697
2018-11-25,696
2018-11-26,690
2018-11-27,681
2018-11-28,660
2018-11-29,650
2018-12-01,625
2018-12-02,635
2018-12-03,635
2018-12-04,646
2018-12-05,641
2018-12-07,628
2018-12-09,639
2018-12-10,649
2018-12-11,642
2018-12-12,658
2018-12-13,660
2018-12-14,656
2018-12-15,646
2018-12-16,654
2018-12-17,653
2018-12-18,635
2018-12-19,614
2018-12-20,589
2018-12-21,561
2018-12-22,546
2018-12-23,531
2018-12-24,535
2018-12-25,543
2018-12-26,540
2018-12-27,552
2018-12-28,557
2018-12-29,569
2018-12-30,586
2018-12-31,596
2019-01-01,621
2019-01-02,648
2019-01-03,661
2019-01-04,638
2019-01-05,663
2019-01-06,694
2019-01-08,707
2019-01-10,662
2019-01-11,628
2019-01-12,603
2019-01-13,608
2019-01-14,636
2019-01-15,650
2019-01-16,629
2019-01-17,614
2019-01-18,590
2019-01-19,572
2019-01-20,583
2019-01-21,578
2019-01-22,562
2019-01-23,545
2019-01-24,522
2019-01-25,534
2019-01-26,535
2019-01-27,540
2019-01-28,530
2019-01-29,504
2019-01-30,480
2019-01-31,466
2019-02-01,449
2019-02-02,457
2019-02-03,463
2019-02-04,472
2019-02-05,468
2019-02-06,472
2019-02-07,473
2019-02-08,455
2019-02-09,445
2019-02-10,435
2019-02-11,440
2019-02-12,449
2019-02-13,464
2019-02-14,466
2019-02-15,459
2019-02-16,450
2019-02-17,443
2019-02-18,451
2019-02-19,451
2019-02-20,454
2019-02-21,453
2019-02-22,467
2019-02-23,490
2019-02-24,513
2019-02-25,533
2019-02-26,557
2019-02-27,579
2019-02-28,602
2019-03-01,616
2019-03-02,604
2019-03-03,610
2019-03-04,632
2019-03-05,663
2019-03-06,648
2019-03-07,631
2019-03-08,649
2019-03-09,676
2019-03-10,709
2019-03-11,683
2019-03-12,654
2019-03-13,641
2019-03-14,632
2019-03-15,613
2019-03-16,593
2019-03-17,597
2019-03-18,606
2019-03-19,600
2019-03-20,590
2019-03-21,564
2019-03-22,536
2019-03-23,513
2019-03-24,488
2019-03-25,464
2019-03-26,482
2019-03-27,482
2019-03-28,506
2019-03-29,519
2019-03-30,519
2019-03-31,519
2019-04-01,502
2019-04-02,506
2019-04-03,518
2019-04-04,517
2019-04-05,521
2019-04-06,528
2019-04-07,552
2019-04-08,569
2019-04-09,598
2019-04-10,623
2019-04-11,623
2019-04-12,610
2019-04-13,599
2019-04-14,590
2019-04-15,616
2019-04-16,640
2019-04-17,658
2019-04-18,654
2019-04-19,653
2019-04-20,636
2019-04-21,608
2019-04-22,587
2019-04-23,559
2019-04-24,532
2019-04-25,509
2019-04-26,514
2019-04-27,506
2019-04-28,504
2019-04-29,522
2019-04-30,527
2019-05-01,539
2019-05-02,561
2019-05-03,575
2019-05-04,579
2019-05-05,596
2019-05-06,585
2019-05-07,571
2019-05-08,581
2019-05-09,587
2019-05-10,582
2019-05-11,560
2019-05-12,556
2019-05-13,575
2019-05-14,593
2019-05-15,597
2019-05-16,594
2019-05-17,594
2019-05-18,577
2019-05-19,551
2019-05-20,562
2019-05-21,587
2019-05-22,578
2019-05-23,573
2019-05-24,563
2019-05-25,541
2019-05-26,544
2019-05-27,536
2019-05-28,520
2019-05-29,495
2019-05-30,483
2019-05-31,462
2019-06-01,439
2019-06-02,427
2019-06-03,431
2019-06-04,430
2019-06-05,430
2019-06-06,428
2019-06-07,416
2019-06-08,407
2019-06-09,404
2019-06-10,404
2019-06-11,416
2019-06-12,420
2019-06-13,417
2019-06-14,414
2019-06-15,418
2019-06-16,420
2019-06-17,432
2019-06-18,451
2019-06-19,453
2019-06-20,452
2019-06-21,454
2019-06-22,457
2019-06-23,458
2019-06-24,459
2019-06-25,462
2019-06-26,460
2019-06-27,460
2019-06-28,460
2019-06-29,466
2019-06-30,461
2019-07-01,461
2019-07-02,454
2019-07-03,454
2019-07-04,454
2019-07-05,464
2019-07-06,466
2019-07-07,464
2019-07-08,462
2019-07-09,462
2019-07-10,465
2019-07-11,466
2019-07-12,466
2019-07-13,466
2019-07-14,473
2019-07-15,473
2019-07-16,492
2019-07-17,516
2019-07-18,542
2019-07-19,570
2019-07-20,554
2019-07-21,563
2019-07-22,574
2019-07-23,601
2019-07-24,611
2019-07-25,610
2019-07-26,604
2019-07-27,605
2019-07-28,602
2019-07-29,596
2019-07-30,602
2019-07-31,607
2019-08-01,610
2019-08-02,608
2019-08-03,602
2019-08-04,610
2019-08-05,619
2019-08-06,618
2019-08-07,619
2019-08-08,619
2019-08-09,615
2019-08-10,606
2019-08-11,613
2019-08-12,616
2019-08-13,620
2019-08-14,616
2019-08-15,619
2019-08-16,618
2019-08-17,618
2019-08-18,619
2019-08-19,621
2019-08-20,619
2019-08-21,621
2019-08-22,624
2019-08-23,624
2019-08-24,623
2019-08-24,623
2019-08-25,623
2019-08-25,623
2019-08-26,643
2019-08-26,643
2019-08-27,666
2019-08-27,666
2019-08-28,682
2019-08-29,678
2019-08-30,666
2019-08-31,666
