date_obj,Ancient%20page%204 price
2016-06-07,195164
2016-06-08,185405
2016-06-09,176134
2016-06-10,167331
2016-06-11,167331
2016-06-12,163374
2016-06-13,163374
2016-06-14,161044
2016-06-15,161044
2016-06-16,153867
2016-06-17,146198
2016-06-18,146198
2016-06-19,138948
2016-06-20,132758
2016-06-21,127104
2016-06-22,120958
2016-06-23,117655
2016-06-24,117655
2016-06-25,116367
2016-06-26,116367
2016-06-27,113188
2016-06-28,117073
2016-06-29,117073
2016-06-30,122353
2016-07-01,127665
2016-07-02,127665
2016-07-03,133495
2016-07-04,140170
2016-07-05,140170
2016-07-06,143951
2016-07-07,137492
2016-07-08,132905
2016-07-09,126843
2016-07-10,121776
2016-07-11,118943
2016-07-12,114853
2016-07-13,111084
2016-07-14,110874
2016-07-15,112327
2016-07-16,117944
2016-07-17,123546
2016-07-18,129559
2016-07-23,141190
2016-07-24,148250
2016-07-25,155663
2016-07-26,155663
2016-07-27,163246
2016-07-28,163246
2016-07-29,167374
2016-07-30,166187
2016-07-31,166187
2016-08-01,168956
2016-08-02,171421
2016-08-03,174403
2016-08-04,174403
2016-08-05,180570
2016-08-06,185864
2016-08-07,190424
2016-08-08,190424
2016-08-09,185567
2016-08-10,185567
2016-08-11,176308
2016-08-12,176308
2016-08-13,169419
2016-08-14,169419
2016-08-15,175930
2016-08-16,184028
2016-08-17,184028
2016-08-18,192004
2016-08-19,200727
2016-08-20,206008
2016-08-21,206008
2016-08-22,208029
2016-08-23,199982
2016-08-24,199982
2016-08-25,202029
2016-08-26,202029
2016-08-28,210813
2016-08-31,232280
2016-09-01,236457
2016-09-02,236457
2016-09-03,242173
2016-09-04,251458
2016-09-05,251458
2016-09-06,263687
2016-09-07,263687
2016-09-08,271400
2016-09-09,271400
2016-09-10,262955
2016-09-11,262955
2016-09-12,253950
2016-09-13,253950
2016-09-14,246729
2016-09-15,246729
2016-09-16,235298
2016-09-17,235298
2016-09-18,224235
2016-09-19,224235
2016-09-20,213023
2016-09-21,213023
2016-09-22,202423
2016-09-23,202423
2016-09-24,202423
2016-09-25,196058
2016-09-26,196058
2016-09-27,186734
2016-09-28,186734
2016-09-29,178706
2016-09-30,176231
2016-10-01,176231
2016-10-02,170783
2016-10-03,170783
2016-10-04,167491
2016-10-05,167491
2016-10-06,160646
2016-10-07,160646
2016-10-08,165183
2016-10-09,165183
2016-10-10,171230
2016-10-11,171230
2016-10-12,177340
2016-10-13,177340
2016-10-14,178340
2016-10-15,178340
2016-10-16,174786
2016-10-17,173465
2016-10-18,173465
2016-10-19,177684
2016-10-20,177684
2016-10-21,174200
2016-10-22,174200
2016-10-23,176320
2016-10-24,181290
2016-10-25,181290
2016-10-26,186390
2016-10-27,186390
2016-10-28,186390
2016-10-29,180916
2016-10-30,180916
2016-10-31,171870
2016-11-01,171870
2016-11-02,163638
2016-11-03,163638
2016-11-04,157137
2016-11-05,157137
2016-11-06,149339
2016-11-07,149339
2016-11-08,144279
2016-11-09,144279
2016-11-10,141429
2016-11-11,141429
2016-11-12,144990
2016-11-13,144990
2016-11-14,148053
2016-11-15,148053
2016-12-07,176827
2016-12-08,174962
2016-12-09,174962
2016-12-10,166683
2016-12-11,158656
2016-12-12,158656
2016-12-13,151774
2016-12-15,149179
2016-12-16,152991
2016-12-17,156939
2016-12-18,156939
2016-12-19,160512
2016-12-20,161565
2016-12-21,155885
2016-12-22,155885
2016-12-23,153165
2016-12-24,153165
2016-12-25,158465
2016-12-26,158465
2016-12-27,165941
2016-12-28,172968
2016-12-29,181121
2016-12-30,189441
2016-12-31,198224
2017-01-01,206737
2017-01-02,215036
2017-01-03,215036
2017-01-04,223749
2017-01-05,223749
2017-01-06,221651
2017-01-07,218793
2017-01-08,212626
2017-01-09,214931
2017-01-10,219377
2017-01-11,214258
2017-01-12,210500
2017-01-13,210500
2017-01-14,213895
2017-01-15,217467
2017-01-16,218353
2017-01-17,213611
2017-01-18,207017
2017-01-19,207017
2017-01-20,208421
2017-01-21,212826
2017-01-22,212826
2017-01-23,213475
2017-01-27,232357
2017-01-28,236038
2017-01-29,236814
2017-01-30,236814
2017-01-31,237012
2017-02-01,230986
2017-02-02,230986
2017-02-03,225939
2017-02-04,227166
2017-02-05,219965
2017-02-06,219965
2017-02-07,214833
2017-02-08,206284
2017-02-09,206284
2017-02-10,200554
2017-02-11,193518
2017-02-12,193518
2017-02-13,194257
2017-02-14,199504
2017-02-15,199504
2017-02-16,201930
2017-02-17,201930
2017-02-18,198729
2017-02-19,203001
2017-02-20,203001
2017-02-21,201388
2017-02-22,201388
2017-02-23,195662
2017-02-24,195662
2017-02-25,186756
2017-02-26,186756
2017-02-27,179092
2017-02-28,176795
2017-03-01,173556
2017-03-02,168981
2017-03-03,168981
2017-03-04,165780
2017-03-05,165780
2017-03-06,159555
2017-03-07,156654
2017-03-08,156654
2017-03-09,157314
2017-03-10,160094
2017-03-11,156786
2017-03-12,156786
2017-03-13,153747
2017-03-14,157368
2017-03-15,159266
2017-03-16,159266
2017-03-17,162237
2017-03-18,162237
2017-03-19,166102
2017-03-20,164678
2017-03-21,159612
2017-03-22,159612
2017-03-23,162009
2017-03-24,164217
2017-03-25,164217
2017-03-26,165882
2017-03-27,172451
2017-03-28,172451
2017-03-29,179414
2017-03-30,184196
2017-03-31,187254
2017-04-01,187254
2017-04-02,185818
2017-04-03,182616
2017-04-04,182616
2017-04-05,178095
2017-04-12,196933
2017-04-13,206075
2017-04-14,206075
2017-04-15,208079
2017-04-16,206244
2017-04-17,205146
2017-04-18,205146
2017-04-19,203407
2017-04-20,203407
2017-04-21,205267
2017-04-22,205267
2017-04-23,205583
2017-04-24,215822
2017-04-25,221659
2017-04-26,221659
2017-04-27,222984
2017-04-28,221976
2017-04-29,218635
2017-04-30,218635
2017-05-01,215340
2017-05-02,209747
2017-05-03,209747
2017-05-04,200195
2017-05-05,190185
2017-05-06,181483
2017-05-07,172746
2017-05-08,164636
2017-05-09,157682
2017-05-10,157682
2017-05-11,150134
2017-05-12,152363
2017-05-13,148662
2017-05-14,148662
2017-05-15,149827
2017-05-16,153985
2017-05-17,153985
2017-05-18,160867
2017-05-19,160867
2017-05-20,167898
2017-05-21,167898
2017-05-22,162879
2017-05-23,162879
2017-05-24,155957
2017-05-25,155957
2017-05-26,149655
2017-05-27,143427
2017-05-28,143427
2017-05-29,136809
2017-05-30,136809
2017-05-31,131057
2017-06-01,125946
2017-06-02,119669
2017-06-03,119669
2017-06-04,114459
2017-06-05,114459
2017-06-06,115216
2017-06-07,110442
2017-06-08,110442
2017-06-09,105629
2017-06-10,100919
2017-06-11,96904
2017-06-12,96904
2017-06-13,93082
2017-06-14,89199
2017-06-15,89199
2017-06-16,88559
2017-06-17,88559
2017-06-18,90460
2017-06-19,90460
2017-06-20,94890
2017-06-21,99367
2017-06-22,99367
2017-06-23,104165
2017-06-24,109374
2017-06-25,109374
2017-06-26,114171
2017-06-27,119880
2017-06-28,119880
2017-06-29,125805
2017-06-30,130876
2017-07-01,130876
2017-07-02,137398
2017-07-03,142681
2017-07-04,149420
2017-07-05,149420
2017-07-06,155891
2017-07-07,155891
2017-07-08,159908
2017-07-09,166362
2017-07-13,182981
2017-07-14,179788
2017-07-15,179788
2017-07-16,171101
2017-07-17,164271
2017-07-18,164271
2017-07-19,158057
2017-07-20,151702
2017-07-21,149348
2017-07-22,143434
2017-07-23,141456
2017-07-24,141456
2017-07-25,142621
2017-07-26,147393
2017-07-27,152352
2017-07-28,152352
2017-07-29,159875
2017-07-30,167869
2017-07-31,167869
2017-08-01,175453
2017-08-02,177417
2017-08-03,177417
2017-08-04,172813
2017-08-05,165042
2017-08-06,165042
2017-08-07,157679
2017-08-08,157679
2017-08-09,153653
2017-08-10,146979
2017-08-11,146979
2017-08-12,141623
2017-08-13,141623
2017-08-14,144662
2017-08-15,151545
2017-08-16,151545
2017-08-17,154209
2017-08-18,154209
2017-08-19,155229
2017-08-20,155786
2017-08-21,155786
2017-08-22,155924
2017-08-23,155924
2017-08-24,148171
2017-08-25,148171
2017-08-26,140783
2017-08-27,134194
2017-08-28,134194
2017-08-29,128087
2017-08-30,123255
2017-08-31,123255
2017-09-01,118960
2017-09-02,117141
2017-09-03,117141
2017-09-04,121046
2017-09-05,127087
2017-09-06,127087
2017-09-07,133112
2017-09-08,133112
2017-09-09,138779
2017-09-10,138840
2017-09-11,138840
2017-09-12,142449
2017-09-13,136427
2017-09-14,130756
2017-09-15,130756
2017-09-16,126774
2017-09-17,121541
2017-09-18,121541
2017-09-19,117409
2017-09-20,116454
2017-09-22,120752
2017-09-23,120752
2017-09-24,126410
2017-09-25,126410
2017-09-26,132681
2017-09-27,132681
2017-09-28,139316
2017-09-29,146282
2017-09-30,146282
2017-10-01,153208
2017-10-02,160584
2017-10-03,160584
2017-10-04,168547
2017-10-05,176595
2017-10-06,176595
2017-10-07,182003
2017-10-08,182003
2017-10-09,187066
2017-10-10,187066
2017-10-11,186088
2017-10-12,186161
2017-10-13,185767
2017-10-14,188518
2017-10-15,188518
2017-10-16,195157
2017-10-17,195157
2017-10-18,204360
2017-10-19,204360
2017-10-20,211253
2017-10-21,211253
2017-10-22,214793
2017-10-23,214793
2017-10-24,211816
2017-10-25,207779
2017-10-26,207779
2017-10-27,207143
2017-10-28,207143
2017-10-29,202531
2017-10-30,202531
2017-10-31,197901
2017-11-01,197901
2017-11-02,204887
2017-11-03,204887
2017-11-04,200469
2017-11-05,200469
2017-11-06,197544
2017-11-07,197544
2017-11-08,200178
2017-11-09,197525
2017-11-10,197525
2017-11-11,197315
2017-11-12,197905
2017-11-13,197905
2017-11-14,201700
2017-11-15,201700
2017-11-16,205576
2017-11-17,205576
2017-11-18,198270
2017-11-19,195923
2017-11-20,195923
2017-11-21,194524
2017-11-22,194524
2017-11-23,190993
2017-11-24,190993
2017-11-25,197142
2017-11-26,207000
2017-11-27,207000
2017-11-28,217174
2017-11-29,217174
2017-11-30,224000
2017-12-01,220830
2017-12-02,220830
2017-12-03,221832
2017-12-04,221832
2017-12-05,226889
2017-12-06,226889
2017-12-07,238066
2017-12-08,238066
2017-12-09,243624
2017-12-10,241027
2017-12-11,245813
2017-12-12,245813
2017-12-13,235908
2017-12-14,235908
2017-12-15,226484
2017-12-16,226484
2017-12-17,221787
2017-12-18,216171
2017-12-19,216171
2017-12-20,217269
2017-12-21,223055
2017-12-22,223055
2017-12-23,220547
2017-12-24,220547
2017-12-25,214681
2017-12-26,208874
2017-12-27,202319
2017-12-28,202319
2017-12-29,205886
2017-12-30,205214
2017-12-31,205214
2018-01-01,210075
2018-01-02,218458
2018-01-03,223662
2018-01-04,223662
2018-01-05,215494
2018-01-06,208312
2018-01-07,208312
2018-01-08,199091
2018-01-09,190787
2018-01-10,190787
2018-01-11,185921
2018-01-12,185921
2018-01-13,178008
2018-01-14,173334
2018-01-15,167285
2018-01-16,165819
2018-01-17,163746
2018-01-18,157309
2018-01-19,157309
2018-01-20,151439
2018-01-21,151439
2018-01-22,146116
2018-01-23,147685
2018-01-24,147858
2018-01-25,147580
2018-01-26,152444
2018-01-27,152555
2018-01-28,154365
2018-01-29,153469
2018-01-30,150527
2018-01-31,150945
2018-02-01,148683
2018-02-02,145838
2018-02-03,140852
2018-02-04,137847
2018-02-05,137297
2018-02-06,133530
2018-02-07,131172
2018-02-08,131172
2018-02-09,125339
2018-02-10,119610
2018-02-11,114392
2018-02-12,109958
2018-02-13,107606
2018-02-14,108399
2018-02-15,110597
2018-02-16,114362
2018-02-17,117746
2018-02-18,122346
2018-02-19,127855
2018-02-20,134196
2018-02-21,139002
2018-02-22,143553
2018-02-23,150542
2018-02-24,156319
2018-02-25,157610
2018-02-26,157482
2018-02-27,152645
2018-02-28,146742
2018-03-01,140348
2018-03-02,133764
2018-03-03,129098
2018-03-04,129098
2018-03-05,127919
2018-03-06,128724
2018-03-07,131426
2018-03-08,134501
2018-03-09,137032
2018-03-10,138036
2018-03-11,140607
2018-03-12,143094
2018-03-13,145086
2018-03-14,142474
2018-03-15,136081
2018-03-16,132120
2018-03-17,132728
2018-03-18,133196
2018-03-19,131805
2018-03-20,130283
2018-03-21,129274
2018-03-22,127156
2018-03-23,126649
2018-03-24,123169
2018-03-25,123875
2018-03-26,128810
2018-03-27,132208
2018-03-28,137696
2018-03-29,141874
2018-03-30,142222
2018-03-31,147721
2018-04-01,152436
2018-04-02,153328
2018-04-03,152836
2018-04-04,146355
2018-04-05,145666
2018-04-06,143154
2018-04-07,140296
2018-04-08,139169
2018-04-09,136725
2018-04-10,135346
2018-04-11,133829
2018-04-12,133158
2018-04-13,129666
2018-04-14,127648
2018-04-15,126634
2018-04-16,128130
2018-04-17,128266
2018-04-18,127953
2018-04-19,128743
2018-04-20,129223
2018-04-21,130342
2018-04-22,131969
2018-04-23,134484
2018-04-24,133979
2018-04-25,131580
2018-04-26,126887
2018-04-27,126601
2018-04-28,125918
2018-04-29,124264
2018-04-30,127824
2018-05-01,132944
2018-05-02,134810
2018-05-03,137310
2018-05-04,139847
2018-05-05,137319
2018-05-06,137319
2018-05-07,131569
2018-05-08,130048
2018-05-09,128999
2018-05-10,123719
2018-05-11,119041
2018-05-12,115806
2018-05-13,113669
2018-05-14,115260
2018-05-15,119514
2018-05-16,122865
2018-05-17,127282
2018-05-18,126484
2018-05-19,129460
2018-05-20,133647
2018-05-21,133908
2018-05-22,128853
2018-05-23,132301
2018-05-24,137027
2018-05-25,142571
2018-05-26,149183
2018-05-27,156643
2018-05-28,164276
2018-05-29,172083
2018-05-30,180151
2018-05-31,184328
2018-06-01,192812
2018-06-02,195779
2018-06-03,195562
2018-06-04,196848
2018-06-05,199045
2018-06-06,194095
2018-06-07,187265
2018-06-08,183339
2018-06-09,179392
2018-06-10,177612
2018-06-11,180255
2018-06-12,181165
2018-06-13,176739
2018-06-14,180591
2018-06-15,183611
2018-06-16,179309
2018-06-17,172884
2018-06-18,170118
2018-06-19,163790
2018-06-20,163790
2018-06-21,159327
2018-06-22,155105
2018-06-23,155970
2018-06-24,153603
2018-06-25,149690
2018-06-26,146754
2018-06-27,144616
2018-06-28,141481
2018-06-29,135288
2018-06-30,137758
2018-07-01,137055
2018-07-02,134156
2018-07-03,138970
2018-07-04,143538
2018-07-05,146099
2018-07-06,148581
2018-07-07,151081
2018-07-08,146587
2018-07-09,147592
2018-07-10,146481
2018-07-11,151447
2018-07-12,152317
2018-07-13,157144
2018-07-14,161469
2018-07-15,160608
2018-07-16,167344
2018-07-17,175430
2018-07-18,184037
2018-07-19,193239
2018-07-20,202873
2018-07-21,213017
2018-07-22,223597
2018-07-23,230118
2018-07-24,230521
2018-07-25,234844
2018-07-26,234789
2018-07-27,236385
2018-07-28,232825
2018-07-29,227145
2018-07-30,229314
2018-07-31,224562
2018-08-01,217718
2018-08-02,217226
2018-08-03,216026
2018-08-04,208598
2018-08-05,201112
2018-08-06,201099
2018-08-07,203501
2018-08-08,203366
2018-08-09,204307
2018-08-10,206969
2018-08-11,211474
2018-08-12,214527
2018-08-14,217892
2018-08-16,207645
2018-08-17,204354
2018-08-18,203736
2018-08-19,196420
2018-08-20,197297
2018-08-21,203548
2018-08-22,207827
2018-08-23,211564
2018-08-24,216586
2018-08-25,214706
2018-08-26,214014
2018-08-27,217390
2018-08-28,215731
2018-08-29,209982
2018-08-30,204369
2018-08-31,205819
2018-09-01,198324
2018-09-02,192768
2018-09-03,186656
2018-09-04,178325
2018-09-05,173577
2018-09-06,173577
2018-09-07,167092
2018-09-08,162518
2018-09-09,159903
2018-09-10,159617
2018-09-11,155882
2018-09-12,153735
2018-09-13,154824
2018-09-14,155523
2018-09-15,156009
2018-09-16,160819
2018-09-17,166889
2018-09-18,172222
2018-09-19,177022
2018-09-20,179956
2018-09-21,185565
2018-09-22,185484
2018-09-23,184695
2018-09-24,189449
2018-09-25,190504
2018-09-26,190980
2018-09-27,185824
2018-09-28,185783
2018-09-29,186659
2018-09-30,181033
2018-10-01,180340
2018-10-02,180098
2018-10-03,177814
2018-10-04,178018
2018-10-05,175454
2018-10-06,178313
2018-10-07,175883
2018-10-08,169668
2018-10-09,167223
2018-10-10,164393
2018-10-11,158527
2018-10-12,157507
2018-10-13,160611
2018-10-14,161660
2018-10-15,163351
2018-10-16,162762
2018-10-17,159524
2018-10-18,154346
2018-10-19,152895
2018-10-20,158660
2018-10-21,159558
2018-10-22,158833
2018-10-23,154433
2018-10-24,155577
2018-10-25,154411
2018-10-26,149062
2018-10-27,144615
2018-10-28,139704
2018-10-29,136860
2018-10-30,136880
2018-10-31,136251
2018-11-01,132899
2018-11-03,131434
2018-11-04,133305
2018-11-05,131542
2018-11-06,130394
2018-11-07,133173
2018-11-08,135798
2018-11-09,136874
2018-11-10,138251
2018-11-11,140893
2018-11-12,144205
2018-11-13,150865
2018-11-14,155689
2018-11-15,160720
2018-11-16,163282
2018-11-17,168130
2018-11-18,169295
2018-11-19,167774
2018-11-20,166454
2018-11-21,163398
2018-11-22,162827
2018-11-23,162512
2018-11-24,161531
2018-11-25,166595
2018-11-26,169235
2018-11-27,172592
2018-11-28,175372
2018-11-29,176245
2018-12-01,179045
2018-12-02,182380
2018-12-03,188397
2018-12-04,190438
2018-12-05,196152
2018-12-07,190589
2018-12-09,190508
2018-12-10,196413
2018-12-11,201715
2018-12-12,204881
2018-12-13,200799
2018-12-14,200543
2018-12-15,199053
2018-12-16,198080
2018-12-17,204257
2018-12-18,206367
2018-12-19,206302
2018-12-20,206975
2018-12-21,209899
2018-12-22,206055
2018-12-23,206649
2018-12-24,204901
2018-12-25,203921
2018-12-26,203255
2018-12-27,203412
2018-12-28,203297
2018-12-29,203155
2018-12-30,205396
2018-12-31,208140
2019-01-01,210554
2019-01-02,213283
2019-01-03,215989
2019-01-04,215760
2019-01-05,217120
2019-01-06,219112
2019-01-08,224006
2019-01-10,213310
2019-01-11,206540
2019-01-12,199540
2019-01-13,191132
2019-01-14,184686
2019-01-15,180246
2019-01-16,177870
2019-01-17,176035
2019-01-18,177373
2019-01-19,174502
2019-01-20,173729
2019-01-21,174115
2019-01-22,172248
2019-01-23,175802
2019-01-24,173136
2019-01-25,173842
2019-01-26,177409
2019-01-27,182081
2019-01-28,190362
2019-01-29,197991
2019-01-30,201499
2019-01-31,208513
2019-02-01,211646
2019-02-02,212547
2019-02-03,212542
2019-02-04,212124
2019-02-05,213751
2019-02-06,214227
2019-02-07,213456
2019-02-08,212482
2019-02-09,210294
2019-02-10,207390
2019-02-11,202590
2019-02-12,195936
2019-02-13,194929
2019-02-14,189180
2019-02-15,184793
2019-02-16,177995
2019-02-17,172062
2019-02-18,171733
2019-02-19,165658
2019-02-20,163525
2019-02-21,159326
2019-02-22,157758
2019-02-23,154204
2019-02-24,155211
2019-02-25,155659
2019-02-26,158704
2019-02-27,158939
2019-02-28,152662
2019-03-01,153287
2019-03-02,150609
2019-03-03,152199
2019-03-04,150870
2019-03-05,151292
2019-03-06,151910
2019-03-07,149813
2019-03-08,151292
2019-03-09,150565
2019-03-10,149013
2019-03-11,152295
2019-03-12,152827
2019-03-13,149100
2019-03-14,148715
2019-03-15,154999
2019-03-16,154874
2019-03-17,151239
2019-03-18,153785
