date_obj,Adamant%20plateskirt price
2016-02-13,4860
2016-02-14,4860
2016-02-15,4860
2016-02-16,4860
2016-02-17,4860
2016-02-18,4860
2016-02-19,4860
2016-02-20,5029
2016-02-21,5029
2016-02-22,5029
2016-02-23,5029
2016-02-24,5029
2016-02-25,5029
2016-02-26,5029
2016-02-27,5218
2016-02-28,5218
2016-02-29,5218
2016-03-01,5218
2016-03-02,5218
2016-03-03,5218
2016-03-04,5218
2016-03-05,5218
2016-03-06,5404
2016-03-07,5404
2016-03-08,5404
2016-03-09,5404
2016-03-10,5404
2016-03-11,5404
2016-03-12,5404
2016-03-13,5483
2016-03-14,5483
2016-03-15,5483
2016-03-16,5483
2016-03-17,5483
2016-03-18,5483
2016-03-19,5483
2016-03-20,5537
2016-03-21,5537
2016-03-22,5537
2016-03-23,5537
2016-03-24,5537
2016-03-25,5537
2016-03-26,5537
2016-03-27,5731
2016-03-28,5731
2016-03-29,5731
2016-03-30,5731
2016-03-31,5731
2016-04-01,5731
2016-04-02,5731
2016-04-03,5731
2016-04-04,5878
2016-04-05,5878
2016-04-06,5878
2016-04-07,5878
2016-04-08,5878
2016-04-09,5878
2016-04-10,5673
2016-04-11,5673
2016-04-12,5673
2016-04-13,5673
2016-04-14,5673
2016-04-15,5673
2016-04-16,5673
2016-04-17,5641
2016-04-18,5641
2016-04-19,5641
2016-04-20,5641
2016-04-21,5641
2016-04-22,5641
2016-04-23,5641
2016-04-24,5846
2016-04-25,5846
2016-04-26,5846
2016-04-27,5846
2016-04-28,5846
2016-04-29,5846
2016-04-30,5846
2016-05-01,5828
2016-05-02,5828
2016-05-03,5828
2016-05-04,5828
2016-05-05,5828
2016-05-06,5828
2016-05-07,5828
2016-05-08,5828
2016-05-09,5818
2016-05-10,5818
2016-05-11,5818
2016-05-12,5818
2016-05-13,5818
2016-05-14,5818
2016-05-15,5839
2016-05-16,5839
2016-05-17,5839
2016-05-18,5839
2016-05-19,5839
2016-05-21,5839
2016-05-22,6016
2016-05-23,6016
2016-05-24,6016
2016-05-25,6016
2016-05-26,6016
2016-05-27,6016
2016-05-28,6255
2016-05-29,6255
2016-05-30,6255
2016-05-31,6255
2016-06-01,6255
2016-06-02,6255
2016-06-03,6442
2016-06-04,6442
2016-06-05,6442
2016-06-06,6442
2016-06-07,6442
2016-06-08,6442
2016-06-09,6209
2016-06-10,6209
2016-06-11,6209
2016-06-12,6209
2016-06-13,6209
2016-06-14,6209
2016-06-15,5906
2016-06-16,5906
2016-06-17,5906
2016-06-18,5906
2016-06-19,5906
2016-06-20,5906
2016-06-21,5697
2016-06-22,5697
2016-06-23,5697
2016-06-24,5697
2016-06-25,5697
2016-06-26,5697
2016-06-27,5535
2016-06-28,5535
2016-06-29,5535
2016-06-30,5535
2016-07-01,5535
2016-07-02,5535
2016-07-03,5606
2016-07-04,5606
2016-07-05,5606
2016-07-06,5631
2016-07-07,5631
2016-07-08,5799
2016-07-09,5820
2016-07-10,6077
2016-07-11,6255
2016-07-12,6255
2016-07-13,6286
2016-07-14,6530
2016-07-15,6530
2016-07-16,6857
2016-07-17,6857
2016-07-18,7043
2016-07-23,6417
2016-07-24,6313
2016-07-25,6313
2016-07-26,6324
2016-07-27,6324
2016-07-28,6319
2016-07-29,6319
2016-07-30,6289
2016-07-31,6289
2016-08-01,6289
2016-08-02,6449
2016-08-03,6449
2016-08-04,6395
2016-08-05,6395
2016-08-06,6395
2016-08-07,6485
2016-08-08,6485
2016-08-09,6348
2016-08-10,6348
2016-08-11,6348
2016-08-12,6072
2016-08-13,6072
2016-08-14,6072
2016-08-15,6044
2016-08-16,6044
2016-08-17,6044
2016-08-18,6020
2016-08-19,6020
2016-08-20,5770
2016-08-21,5770
2016-08-22,5770
2016-08-23,5824
2016-08-24,5824
2016-08-25,5824
2016-08-26,5738
2016-08-28,5714
2016-08-31,5617
2016-09-01,5617
2016-09-02,5617
2016-09-03,5638
2016-09-04,5638
2016-09-05,5842
2016-09-06,5842
2016-09-07,5842
2016-09-08,5842
2016-09-09,5966
2016-09-10,5966
2016-09-11,5966
2016-09-12,6104
2016-09-13,6104
2016-09-14,6104
2016-09-15,5938
2016-09-16,5938
2016-09-17,5938
2016-09-18,5938
2016-09-19,5899
2016-09-20,5899
2016-09-21,5899
2016-09-22,5993
2016-09-23,5993
2016-09-24,5993
2016-09-25,6024
2016-09-26,6024
2016-09-27,6024
2016-09-28,6024
2016-09-29,5863
2016-09-30,5863
2016-10-01,5582
2016-10-02,5582
2016-10-03,5582
2016-10-04,5582
2016-10-05,5306
2016-10-06,5306
2016-10-07,5306
2016-10-08,5572
2016-10-09,5572
2016-10-10,5572
2016-10-11,5480
2016-10-12,5480
2016-10-13,5480
2016-10-14,5247
2016-10-15,5247
2016-10-16,5247
2016-10-17,5080
2016-10-18,5080
2016-10-19,5080
2016-10-20,5080
2016-10-21,5307
2016-10-22,5307
2016-10-23,5307
2016-10-24,5336
2016-10-25,5336
2016-10-26,5336
2016-10-27,5343
2016-10-28,5343
2016-10-29,5343
2016-10-30,5343
2016-10-31,5281
2016-11-01,5281
2016-11-02,5281
2016-11-03,5281
2016-11-04,5267
2016-11-05,5267
2016-11-06,5267
2016-11-07,5016
2016-11-08,5016
2016-11-09,5016
2016-11-10,4794
2016-11-11,4794
2016-11-12,4794
2016-11-13,4874
2016-11-14,4874
2016-11-15,4874
2016-12-07,4503
2016-12-08,4574
2016-12-09,4574
2016-12-10,4574
2016-12-11,4488
2016-12-12,4488
2016-12-13,4579
2016-12-14,4579
2016-12-15,4579
2016-12-16,4807
2016-12-17,4807
2016-12-18,4860
2016-12-19,4860
2016-12-20,4964
2016-12-21,4964
2016-12-22,4964
2016-12-23,5130
2016-12-24,5130
2016-12-25,5130
2016-12-26,5387
2016-12-27,5387
2016-12-28,5581
2016-12-29,5581
2016-12-30,5581
2016-12-31,5676
2017-01-01,5676
2017-01-02,5621
2017-01-03,5621
2017-01-04,5352
2017-01-05,5352
2017-01-06,5352
2017-01-07,5188
2017-01-08,5188
2017-01-09,5138
2017-01-10,5138
2017-01-11,5170
2017-01-12,5170
2017-01-13,5073
2017-01-14,5073
2017-01-15,5237
2017-01-16,5237
2017-01-17,5158
2017-01-18,5158
2017-01-19,5158
2017-01-20,5239
2017-01-21,5239
2017-01-22,5114
2017-01-23,5114
2017-01-27,4941
2017-01-28,4957
2017-01-29,4957
2017-01-30,4957
2017-01-31,5056
2017-02-01,5056
2017-02-02,5150
2017-02-03,5150
2017-02-04,5077
2017-02-05,5077
2017-02-06,5077
2017-02-07,5006
2017-02-08,5006
2017-02-09,4777
2017-02-10,4777
2017-02-11,4771
2017-02-12,4771
2017-02-13,4652
2017-02-14,4652
2017-02-15,4565
2017-02-16,4565
2017-02-17,4565
2017-02-18,4643
2017-02-19,4643
2017-02-20,4578
2017-02-21,4578
2017-02-22,4578
2017-02-23,4572
2017-02-24,4572
2017-02-25,4578
2017-02-26,4578
2017-02-27,4578
2017-02-28,4588
2017-03-01,4588
2017-03-02,4562
2017-03-03,4562
2017-03-04,4479
2017-03-05,4479
2017-03-06,4367
2017-03-07,4367
2017-03-08,4367
2017-03-09,4332
2017-03-10,4332
2017-03-11,4213
2017-03-12,4213
2017-03-13,4169
2017-03-14,4169
2017-03-15,4148
2017-03-16,4148
2017-03-17,4146
2017-03-18,4146
2017-03-19,4233
2017-03-20,4233
2017-03-21,4316
2017-03-22,4316
2017-03-23,4316
2017-03-24,4309
2017-03-25,4309
2017-03-26,4309
2017-03-27,4234
2017-03-28,4234
2017-03-29,4252
2017-03-30,4252
2017-03-31,4240
2017-04-01,4240
2017-04-02,4240
2017-04-03,4159
2017-04-04,4159
2017-04-05,4159
2017-04-12,4012
2017-04-13,3976
2017-04-14,3976
2017-04-15,4018
2017-04-16,4018
2017-04-17,3976
2017-04-18,3976
2017-04-19,4061
2017-04-20,4061
2017-04-21,4132
2017-04-22,4132
2017-04-23,4132
2017-04-24,4098
2017-04-25,4098
2017-04-26,4133
2017-04-27,4133
2017-04-28,4156
2017-04-29,4156
2017-04-30,4144
2017-05-01,4144
2017-05-02,4144
2017-05-03,4199
2017-05-04,4199
2017-05-05,4180
2017-05-06,4180
2017-05-07,3982
2017-05-08,3982
2017-05-09,3839
2017-05-10,3839
2017-05-11,3839
2017-05-12,3802
2017-05-13,3802
2017-05-14,3846
2017-05-15,3846
2017-05-16,3894
2017-05-17,3894
2017-05-18,3904
2017-05-19,3904
2017-05-20,3838
2017-05-21,3838
2017-05-22,3838
2017-05-23,3872
2017-05-24,3872
2017-05-25,3992
2017-05-26,3992
2017-05-27,4015
2017-05-28,4015
2017-05-29,4015
2017-05-30,3876
2017-05-31,3876
2017-06-01,3941
2017-06-02,3941
2017-06-03,3941
2017-06-04,4008
2017-06-05,4008
2017-06-06,4112
2017-06-07,4112
2017-06-08,4112
2017-06-09,3993
2017-06-10,3993
2017-06-11,3887
2017-06-12,3887
2017-06-13,3755
2017-06-14,3755
2017-06-15,3755
2017-06-16,3808
2017-06-17,3808
2017-06-18,3808
2017-06-19,3869
2017-06-20,3869
2017-06-21,3722
2017-06-22,3722
2017-06-23,3722
2017-06-24,3741
2017-06-25,3741
2017-06-26,3741
2017-06-27,3752
2017-06-28,3752
2017-06-29,3752
2017-06-30,3752
2017-07-01,3752
2017-07-02,3752
2017-07-03,3808
2017-07-04,3808
2017-07-05,3808
2017-07-06,3937
2017-07-07,3937
2017-07-08,3937
2017-07-09,3880
2017-07-13,3891
2017-07-14,3869
2017-07-15,3869
2017-07-16,3869
2017-07-17,3822
2017-07-18,3822
2017-07-19,3822
2017-07-20,3799
2017-07-21,3799
2017-07-22,3846
2017-07-23,3846
2017-07-24,3846
2017-07-25,3735
2017-07-26,3735
2017-07-27,3799
2017-07-28,3799
2017-07-29,3799
2017-07-30,3786
2017-07-31,3786
2017-08-01,3786
2017-08-02,3831
2017-08-03,3831
2017-08-04,3831
2017-08-05,3866
2017-08-06,3866
2017-08-07,3866
2017-08-08,3854
2017-08-09,3854
2017-08-10,3851
2017-08-11,3851
2017-08-12,3851
2017-08-13,3853
2017-08-14,3853
2017-08-15,3853
2017-08-16,3880
2017-08-17,3880
2017-08-18,3880
2017-08-19,3934
2017-08-20,3934
2017-08-21,3872
2017-08-22,3872
2017-08-23,3946
2017-08-24,3946
2017-08-25,3946
2017-08-26,3931
2017-08-27,3931
2017-08-28,3962
2017-08-29,3962
2017-08-30,4015
2017-08-31,4015
2017-09-01,4015
2017-09-02,4013
2017-09-03,4013
2017-09-04,4013
2017-09-05,3998
2017-09-06,3998
2017-09-07,3997
2017-09-08,3997
2017-09-09,3922
2017-09-10,3922
2017-09-11,3874
2017-09-12,3874
2017-09-13,4005
2017-09-14,4005
2017-09-15,4005
2017-09-16,4097
2017-09-17,4097
2017-09-18,4207
2017-09-19,4207
2017-09-20,4270
2017-09-21,4270
2017-09-22,4353
2017-09-23,4353
2017-09-24,4353
2017-09-25,4260
2017-09-26,4260
2017-09-27,4260
2017-09-28,4114
2017-09-29,4114
2017-09-30,3915
2017-10-01,3915
2017-10-02,3827
2017-10-03,3827
2017-10-04,3827
2017-10-05,3705
2017-10-06,3705
2017-10-07,3747
2017-10-08,3747
2017-10-09,3823
2017-10-10,3823
2017-10-11,3823
2017-10-12,3992
2017-10-13,3992
2017-10-14,4089
2017-10-15,4089
2017-10-16,4196
2017-10-17,4196
2017-10-18,4196
2017-10-19,4314
2017-10-20,4314
2017-10-21,4314
2017-10-22,4298
2017-10-23,4298
2017-10-24,4123
2017-10-25,4123
2017-10-26,4078
2017-10-27,4078
2017-10-28,4078
2017-10-29,3950
2017-10-30,3950
2017-10-31,3896
2017-11-01,3896
2017-11-02,3896
2017-11-03,3839
2017-11-04,3839
2017-11-05,3800
2017-11-06,3800
2017-11-07,3800
2017-11-08,3941
2017-11-09,3941
2017-11-10,3819
2017-11-11,3819
2017-11-12,3858
2017-11-13,3858
2017-11-14,3858
2017-11-15,3872
2017-11-16,3872
2017-11-17,3943
2017-11-18,3943
2017-11-19,4027
2017-11-20,4027
2017-11-21,4021
2017-11-22,4021
2017-11-23,4006
2017-11-24,4006
2017-11-25,3958
2017-11-26,3958
2017-11-27,3958
2017-11-28,3829
2017-11-29,3829
2017-11-30,3829
2017-12-01,3783
2017-12-02,3783
2017-12-03,3783
2017-12-04,3754
2017-12-05,3754
2017-12-06,3810
2017-12-07,3810
2017-12-08,3810
2017-12-09,3748
2017-12-10,3748
2017-12-11,3855
2017-12-12,3855
2017-12-13,3855
2017-12-14,3894
2017-12-15,3894
2017-12-16,3898
2017-12-17,3898
2017-12-18,3948
2017-12-19,3948
2017-12-20,3948
2017-12-21,3870
2017-12-22,3870
2017-12-23,3870
2017-12-24,4023
2017-12-25,4023
2017-12-26,4045
2017-12-27,4045
2017-12-28,4089
2017-12-29,4089
2017-12-30,4142
2017-12-31,4142
2018-01-01,3947
2018-01-02,3947
2018-01-03,3885
2018-01-04,3885
2018-01-05,3801
2018-01-06,3801
2018-01-07,3758
2018-01-08,3758
2018-01-09,3690
2018-01-10,3690
2018-01-11,3713
2018-01-12,3713
2018-01-13,3741
2018-01-14,3741
2018-01-15,3805
2018-01-16,3805
2018-01-17,3744
2018-01-18,3744
2018-01-19,3731
2018-01-20,3731
2018-01-21,3741
2018-01-22,3741
2018-01-23,3728
2018-01-24,3780
2018-01-25,3780
2018-01-26,3807
2018-01-27,3871
2018-01-28,3798
2018-01-29,3749
2018-01-30,3858
2018-01-31,3990
2018-02-01,3990
2018-02-02,4014
2018-02-03,4061
2018-02-04,3958
2018-02-05,3958
2018-02-06,3771
2018-02-07,3793
2018-02-08,3793
2018-02-09,3718
2018-02-10,3718
2018-02-11,3687
2018-02-12,3832
2018-02-13,3832
2018-02-14,3827
2018-02-15,3648
2018-02-16,3648
2018-02-17,3705
2018-02-18,3640
2018-02-19,3666
2018-02-20,3666
2018-02-21,3745
2018-02-22,3745
2018-02-23,3652
2018-02-24,3652
2018-02-25,3671
2018-02-26,3739
2018-02-27,3741
2018-02-28,3741
2018-03-01,3774
2018-03-02,3778
2018-03-03,3791
2018-03-04,3791
2018-03-05,3859
2018-03-06,3855
2018-03-07,3809
2018-03-08,3809
2018-03-09,3754
2018-03-10,3708
2018-03-11,3734
2018-03-12,3761
2018-03-13,3806
2018-03-14,3922
2018-03-15,3853
2018-03-16,3853
2018-03-17,3805
2018-03-18,3813
2018-03-19,3813
2018-03-20,3795
2018-03-21,3795
2018-03-22,3740
2018-03-23,3740
2018-03-24,3811
2018-03-25,3699
2018-03-26,3699
2018-03-27,3734
2018-03-28,3734
2018-03-29,3732
2018-03-30,3723
2018-03-31,3723
2018-04-01,3882
2018-04-02,3918
2018-04-03,3922
2018-04-04,3803
2018-04-05,3803
2018-04-06,3739
2018-04-07,3739
2018-04-08,3808
2018-04-09,3768
2018-04-10,3768
2018-04-11,3699
2018-04-12,3746
2018-04-13,3746
2018-04-14,3924
2018-04-15,4121
2018-04-16,4121
2018-04-17,4291
2018-04-18,4291
2018-04-19,4328
2018-04-20,4394
2018-04-21,4432
2018-04-22,4432
2018-04-23,4446
2018-04-24,4446
2018-04-25,4480
2018-04-26,4480
2018-04-27,4535
2018-04-28,4429
2018-04-29,4290
2018-04-30,4169
2018-05-01,4215
2018-05-02,4215
2018-05-03,4013
2018-05-04,4013
2018-05-05,3972
2018-05-06,3972
2018-05-07,3968
2018-05-08,3968
2018-05-09,4031
2018-05-10,4124
2018-05-11,4124
2018-05-12,4234
2018-05-13,4234
2018-05-14,4206
2018-05-15,4206
2018-05-16,4213
2018-05-17,4213
2018-05-18,4279
2018-05-19,4269
2018-05-20,4269
2018-05-21,4332
2018-05-22,4332
2018-05-23,4236
2018-05-24,4236
2018-05-25,4269
2018-05-26,4272
2018-05-27,4272
2018-05-28,4059
2018-05-29,3931
2018-05-30,3848
2018-05-31,3805
2018-06-01,3836
2018-06-02,3853
2018-06-03,3853
2018-06-04,3926
2018-06-05,3792
2018-06-06,3745
2018-06-07,3745
2018-06-08,3931
2018-06-09,3931
2018-06-10,4110
2018-06-11,4110
2018-06-12,4306
2018-06-13,4390
2018-06-14,4449
2018-06-15,4449
2018-06-16,4636
2018-06-17,4736
2018-06-18,4796
2018-06-19,4811
2018-06-20,4811
2018-06-21,4615
2018-06-22,4498
2018-06-23,4498
2018-06-24,4478
2018-06-25,4482
2018-06-26,4482
2018-06-27,4366
2018-06-28,4346
2018-06-29,4299
2018-06-30,4299
2018-07-01,4177
2018-07-02,4177
2018-07-03,4059
2018-07-04,4059
2018-07-05,3974
2018-07-06,3862
2018-07-07,3862
2018-07-08,3809
2018-07-09,3770
2018-07-10,3919
2018-07-11,3948
2018-07-12,3948
2018-07-13,4006
2018-07-14,4032
2018-07-15,4032
2018-07-16,4097
2018-07-17,3995
2018-07-18,3995
2018-07-19,4077
2018-07-20,4138
2018-07-21,4033
2018-07-22,3945
2018-07-23,3889
2018-07-24,3889
2018-07-25,3826
2018-07-26,3752
2018-07-27,3753
2018-07-28,3707
2018-07-29,3689
2018-07-30,3655
2018-07-31,3661
2018-08-01,3661
2018-08-02,3723
2018-08-03,3816
2018-08-04,4007
2018-08-05,4124
2018-08-06,4122
2018-08-07,4074
2018-08-08,4197
2018-08-09,4197
2018-08-10,4217
2018-08-11,4097
2018-08-12,4144
2018-08-14,4420
2018-08-16,4547
2018-08-17,4682
2018-08-18,4682
2018-08-19,4775
2018-08-20,4829
2018-08-21,4829
2018-08-22,4926
2018-08-23,4691
2018-08-24,4530
2018-08-25,4415
2018-08-26,4415
2018-08-27,4370
2018-08-28,4548
2018-08-29,4471
2018-08-30,4507
2018-08-31,4491
2018-09-01,4388
2018-09-02,4346
2018-09-03,4381
2018-09-04,4336
2018-09-05,4415
2018-09-06,4415
2018-09-07,4475
2018-09-08,4509
2018-09-09,4509
2018-09-10,4627
2018-09-11,4627
2018-09-12,4771
2018-09-13,4587
2018-09-14,4548
2018-09-15,4323
2018-09-16,4323
2018-09-17,4111
2018-09-18,4029
2018-09-19,4052
2018-09-20,4070
2018-09-21,4070
2018-09-22,4076
2018-09-23,4114
2018-09-24,4050
2018-09-25,4050
2018-09-26,4064
2018-09-27,4064
2018-09-28,4057
2018-09-29,4057
2018-09-30,3992
2018-10-01,4006
2018-10-02,3957
2018-10-03,3948
2018-10-04,3948
2018-10-05,3884
2018-10-06,3906
2018-10-07,3906
2018-10-08,3933
2018-10-09,3928
2018-10-10,3839
2018-10-11,3880
2018-10-12,3880
2018-10-13,3812
2018-10-14,3699
2018-10-15,3591
2018-10-16,3636
2018-10-17,3646
2018-10-18,3736
2018-10-19,3768
2018-10-20,3768
2018-10-21,3766
2018-10-22,3814
2018-10-23,3814
2018-10-24,3915
2018-10-25,3950
2018-10-26,3929
2018-10-27,4067
2018-10-28,4106
2018-10-29,4106
2018-10-30,4017
2018-10-31,3944
2018-11-01,3867
2018-11-03,4017
2018-11-04,4168
2018-11-05,4288
2018-11-06,4499
2018-11-07,4699
2018-11-08,4718
2018-11-09,4783
2018-11-10,4615
2018-11-11,4597
2018-11-12,4807
2018-11-13,4967
2018-11-14,5064
2018-11-15,5027
2018-11-16,4814
2018-11-17,4573
2018-11-18,4447
2018-11-19,4588
2018-11-20,4410
2018-11-21,4300
2018-11-22,4201
2018-11-23,4051
2018-11-24,3981
2018-11-25,3855
2018-11-26,3814
2018-11-27,3757
2018-11-28,3820
2018-11-29,3911
2018-12-01,4034
2018-12-02,4222
2018-12-03,4407
2018-12-04,4512
2018-12-05,4356
2018-12-07,4084
2018-12-09,3985
2018-12-10,3992
2018-12-11,4039
2018-12-12,3891
2018-12-13,3847
2018-12-14,3807
2018-12-15,3847
2018-12-16,3904
2018-12-17,3841
2018-12-18,3878
2018-12-19,4018
2018-12-20,4219
2018-12-21,4378
2018-12-22,4309
2018-12-23,4287
2018-12-24,4442
2018-12-25,4660
2018-12-26,4655
2018-12-27,4722
2018-12-28,4801
2018-12-29,4593
2018-12-30,4436
2018-12-31,4447
2019-01-01,4365
2019-01-02,4458
2019-01-03,4400
2019-01-04,4493
2019-01-05,4582
2019-01-06,4573
2019-01-08,4598
2019-01-10,4420
2019-01-11,4307
2019-01-12,4265
2019-01-13,4188
2019-01-14,4136
2019-01-15,4192
2019-01-16,4274
2019-01-17,4221
2019-01-18,4217
2019-01-19,4352
2019-01-20,4327
2019-01-21,4506
2019-01-22,4681
2019-01-23,4788
2019-01-24,4867
2019-01-25,4967
2019-01-26,4938
2019-01-27,4916
2019-01-28,4913
2019-01-29,5067
2019-01-30,5227
2019-01-31,5077
2019-02-01,4893
2019-02-02,4844
2019-02-03,4809
2019-02-04,4662
2019-02-05,4485
2019-02-06,4304
2019-02-07,4261
2019-02-08,4281
2019-02-09,4181
2019-02-10,4111
2019-02-11,4085
2019-02-12,4055
2019-02-13,4130
2019-02-14,4133
2019-02-15,4098
2019-02-16,4147
2019-02-17,4055
2019-02-18,3993
2019-02-19,3928
2019-02-20,3964
2019-02-21,3829
2019-02-22,3932
2019-02-23,4104
2019-02-24,4105
2019-02-25,4107
2019-02-26,3910
2019-02-27,3714
2019-02-28,3697
2019-03-01,3763
2019-03-02,3924
2019-03-03,3987
2019-03-04,3871
2019-03-05,4004
2019-03-06,4045
2019-03-07,4003
2019-03-08,4003
2019-03-09,3803
2019-03-10,3750
2019-03-11,3707
2019-03-12,3730
2019-03-13,3730
2019-03-14,3764
2019-03-15,3890
