date_obj,Yellow%20hat price
2019-06-01,998
2019-06-02,998
2019-06-03,963
2019-06-04,963
2019-06-05,917
2019-06-06,917
2019-06-07,879
2019-06-08,879
2019-06-09,906
2019-06-10,906
2019-06-11,906
2019-06-12,906
2019-06-13,939
2019-06-14,939
2019-06-15,939
2019-06-16,954
2019-06-17,954
2019-06-18,954
2019-06-19,940
2019-06-20,940
2019-06-21,940
2019-06-22,957
2019-06-23,957
2019-06-24,957
2019-06-25,926
2019-06-26,926
2019-06-27,926
2019-06-28,914
2019-06-29,914
2019-06-30,914
2019-07-01,923
2019-07-02,923
2019-07-03,923
2019-07-04,923
2019-07-05,899
2019-07-06,899
2019-07-07,899
2019-07-08,885
2019-07-09,885
2019-07-10,885
2019-07-11,894
2019-07-12,894
2019-07-13,894
2019-07-14,890
2019-07-15,890
2019-07-16,890
2019-07-17,922
2019-07-18,922
2019-07-19,922
2019-07-20,922
2019-07-21,949
2019-07-22,949
2019-07-23,949
2019-07-24,949
2019-07-25,965
2019-07-26,965
2019-07-27,965
2019-07-28,965
2019-07-29,975
2019-07-30,975
2019-07-31,975
2019-08-01,975
2019-08-02,975
2019-08-03,975
2019-08-04,975
2019-08-05,1005
2019-08-06,1005
2019-08-07,1005
2019-08-08,1005
2019-08-09,1052
2019-08-10,1052
2019-08-11,1052
2019-08-12,1063
2019-08-13,1063
2019-08-14,1063
2019-08-15,1063
2019-08-16,1043
2019-08-17,1043
2019-08-18,1043
2019-08-19,1043
2019-08-20,1074
2019-08-21,1074
2019-08-22,1074
2019-08-23,1074
2019-08-24,1074
2019-08-24,1074
2019-08-25,1074
2019-08-25,1074
2019-08-26,1074
2019-08-26,1074
2019-08-27,1074
2019-08-27,1074
2019-08-28,1103
2019-08-29,1103
2019-08-30,1103
2019-08-31,1103
2019-09-01,1122
2019-09-02,1122
2019-09-03,1122
2019-09-04,1112
2019-09-05,1112
2019-09-06,1112
2019-09-07,1112
2019-09-08,1140
2019-09-09,1140
2019-09-10,1140
2019-09-11,1140
2019-09-12,1152
2019-09-13,1152
2019-09-14,1152
2019-09-15,1113
2019-09-16,1113
2019-09-17,1113
2019-09-18,1066
2019-09-19,1066
2019-09-20,1066
2019-09-21,1037
2019-09-22,1037
2019-09-23,1037
2019-09-24,1037
2019-09-25,1076
2019-09-26,1076
2019-09-27,1076
2019-09-28,1098
2019-09-29,1098
2019-09-30,1098
2019-10-01,1098
2019-10-02,1066
2019-10-03,1066
2019-10-04,1066
2019-10-05,1066
2019-10-06,1044
2019-10-07,1044
2019-10-08,1044
2019-10-09,1044
2019-10-10,1088
2019-10-11,1088
2019-10-12,1088
2019-10-13,1113
2019-10-14,1113
2019-10-15,1113
2019-10-16,1113
2019-10-17,1110
2019-10-18,1110
2019-10-19,1110
2019-10-20,1110
2019-10-21,1132
2019-10-22,1132
2019-10-23,1132
2019-10-24,1132
2019-10-25,1166
2019-10-26,1166
2019-10-27,1166
2019-10-28,1166
2019-10-29,1166
2019-10-30,1147
2019-10-31,1147
2019-11-01,1147
2019-11-02,1147
2019-11-03,1146
2019-11-04,1146
2019-11-05,1146
2019-11-06,1146
2019-11-07,1146
2019-11-08,1164
2019-11-09,1164
2019-11-10,1164
2019-11-11,1188
2019-11-12,1188
2019-11-13,1188
2019-11-14,1188
2019-11-15,1238
2019-11-16,1238
2019-11-17,1238
2019-11-18,1238
2019-11-19,1281
2019-11-20,1281
2019-11-21,1281
2019-11-22,1281
2019-11-23,1281
2019-11-24,1299
2019-11-25,1299
2019-11-26,1299
2019-11-27,1299
2019-11-28,1311
2019-11-29,1311
2019-11-30,1311
2019-12-01,1311
2019-12-02,1311
2019-12-03,1311
2019-12-04,1311
2019-12-05,1311
2019-12-06,1313
2019-12-07,1313
2019-12-08,1313
2019-12-09,1313
2019-12-10,1281
2019-12-11,1281
2019-12-12,1281
2019-12-13,1281
2019-12-14,1246
2019-12-15,1246
2019-12-16,1246
2019-12-17,1186
2019-12-18,1186
2019-12-19,1186
2019-12-20,1186
2019-12-21,1165
2019-12-22,1165
2019-12-23,1165
2019-12-24,1165
2019-12-25,1127
2019-12-26,1127
2019-12-27,1127
2019-12-28,1127
2019-12-29,1147
2019-12-30,1147
2019-12-31,1147
2020-01-01,1147
2020-01-02,1135
2020-01-03,1135
2020-01-04,1135
2020-01-05,1135
2020-01-06,1142
2020-01-07,1142
2020-01-08,1142
2020-01-09,1142
2020-01-10,1147
2020-01-11,1147
2020-01-12,1147
2020-01-13,1165
2020-01-14,1165
2020-01-15,1165
2020-01-16,1195
2020-01-17,1195
2020-01-18,1195
2020-01-19,1208
2020-01-20,1208
2020-01-21,1208
2020-01-22,1208
2020-01-23,1166
2020-01-24,1166
2020-01-25,1166
2020-01-26,1138
2020-01-27,1138
2020-01-28,1138
2020-01-29,1128
2020-01-30,1128
2020-01-31,1128
2020-02-01,1082
2020-02-02,1082
2020-02-03,1082
2020-02-04,1032
2020-02-05,1032
2020-02-06,1032
2020-02-07,992
2020-02-08,992
2020-02-09,992
2020-02-10,949
2020-02-11,949
2020-02-12,949
2020-02-13,949
2020-02-14,906
2020-02-15,906
2020-02-16,906
2020-02-17,887
2020-02-18,887
2020-02-19,887
2020-02-20,887
2020-02-21,848
2020-02-22,848
2020-02-23,848
2020-02-24,823
2020-02-25,823
2020-02-26,823
2020-02-27,790
2020-02-28,790
2020-02-29,790
2020-03-01,757
2020-03-02,757
2020-03-03,757
2020-03-04,757
2020-03-05,721
2020-03-06,721
2020-03-07,721
2020-03-08,700
2020-03-09,700
2020-03-10,700
2020-03-11,700
2020-03-12,690
2020-03-13,690
2020-03-14,690
2020-03-15,690
2020-03-16,694
2020-03-17,694
2020-03-18,694
2020-03-19,694
2020-03-20,676
2020-03-21,676
2020-03-22,676
2020-03-23,660
2020-03-24,660
2020-03-25,660
2020-03-26,665
2020-03-27,665
2020-03-28,665
2020-03-29,684
2020-03-30,684
2020-03-31,684
2020-04-01,718
2020-04-02,718
2020-04-03,718
2020-04-04,748
2020-04-05,748
2020-04-06,748
2020-04-07,769
2020-04-08,769
2020-04-09,769
2020-04-10,801
2020-04-11,801
2020-04-12,838
2020-04-13,838
2020-04-14,838
2020-04-15,855
2020-04-16,855
2020-04-17,855
2020-04-18,868
2020-04-19,868
2020-04-20,868
2020-04-21,851
2020-04-22,851
2020-04-23,851
2020-04-24,817
2020-04-25,817
2020-04-26,786
2020-04-27,786
2020-04-28,786
2020-04-29,824
2020-04-30,824
2020-05-01,824
2020-05-02,824
2020-05-03,858
2020-05-04,858
2020-05-05,858
2020-05-06,845
2020-05-07,845
2020-05-08,845
2020-05-09,845
2020-05-10,876
2020-05-11,876
2020-05-12,876
2020-05-13,876
