date_obj,Fremennik%20brown%20cloak price
2015-11-09,4149
2015-11-10,4149
2015-11-11,4149
2015-11-12,4149
2015-11-13,4149
2015-11-14,4149
2015-11-15,4149
2015-11-16,4149
2015-11-17,4149
2015-11-18,4149
2015-11-19,3992
2015-11-20,3992
2015-11-21,3992
2015-11-22,3992
2015-11-23,3992
2015-11-24,3992
2015-11-25,3992
2015-11-26,3992
2015-11-27,3992
2015-11-28,3992
2015-11-29,3992
2015-11-30,3992
2015-12-01,3804
2015-12-02,3804
2015-12-03,3804
2015-12-04,3804
2015-12-05,3804
2015-12-06,3804
2015-12-07,3804
2015-12-08,3804
2015-12-09,3804
2015-12-10,3804
2015-12-11,3804
2015-12-12,3626
2015-12-13,3626
2015-12-14,3626
2015-12-15,3626
2015-12-16,3626
2015-12-17,3626
2015-12-18,3626
2015-12-19,3626
2015-12-20,3626
2015-12-21,3626
2015-12-22,3452
2015-12-23,3452
2015-12-24,3452
2015-12-25,3452
2015-12-26,3452
2015-12-27,3452
2015-12-28,3452
2015-12-29,3452
2015-12-30,3452
2015-12-31,3452
2016-01-01,3452
2016-01-02,3285
2016-01-03,3285
2016-01-04,3285
2016-01-05,3285
2016-01-06,3285
2016-01-07,3285
2016-01-08,3285
2016-01-09,3285
2016-01-10,3125
2016-01-11,3125
2016-01-12,3125
2016-01-13,3125
2016-01-14,3125
2016-01-15,3125
2016-01-16,3125
2016-01-17,3125
2016-01-18,2984
2016-01-19,2984
2016-01-20,2984
2016-01-21,2984
2016-01-22,2984
2016-01-23,2984
2016-01-24,2984
2016-01-25,2984
2016-01-26,2984
2016-01-27,2842
2016-01-28,2842
2016-01-29,2842
2016-01-30,2842
2016-01-31,2842
2016-02-01,2842
2016-02-02,2842
2016-02-03,2842
2016-02-04,2842
2016-02-05,2842
2016-02-06,2724
2016-02-07,2724
2016-02-08,2724
2016-02-09,2724
2016-02-10,2724
2016-02-11,2724
2016-02-12,2724
2016-02-13,2724
2016-02-14,2724
2016-02-15,2724
2016-02-16,2724
2016-02-17,2591
2016-02-18,2591
2016-02-19,2591
2016-02-20,2591
2016-02-21,2591
2016-02-22,2591
2016-02-23,2591
2016-02-24,2591
2016-02-25,2591
2016-02-26,2591
2016-02-27,2466
2016-02-28,2466
2016-02-29,2466
2016-03-01,2466
2016-03-02,2466
2016-03-03,2466
2016-03-04,2466
2016-03-05,2466
2016-03-06,2356
2016-03-07,2356
2016-03-08,2356
2016-03-09,2356
2016-03-10,2356
2016-03-11,2356
2016-03-12,2356
2016-03-13,2356
2016-03-14,2356
2016-03-15,2356
2016-03-16,2356
2016-03-17,2251
2016-03-18,2251
2016-03-19,2251
2016-03-20,2251
2016-03-21,2251
2016-03-22,2251
2016-03-23,2251
2016-03-24,2251
2016-03-25,2251
2016-03-26,2143
2016-03-27,2143
2016-03-28,2143
2016-03-29,2143
2016-03-30,2143
2016-03-31,2143
2016-04-01,2143
2016-04-02,2143
2016-04-03,2143
2016-04-04,2143
2016-04-05,2043
2016-04-06,2043
2016-04-07,2043
2016-04-08,2043
2016-04-09,2043
2016-04-10,2043
2016-04-11,2043
2016-04-12,2043
2016-04-13,2043
2016-04-14,2043
2016-04-15,1952
2016-04-16,1952
2016-04-17,1952
2016-04-18,1952
2016-04-19,1952
2016-04-20,1952
2016-04-21,1952
2016-04-22,1952
2016-04-23,1952
2016-04-24,1952
2016-04-25,1863
2016-04-26,1863
2016-04-27,1863
2016-04-28,1863
2016-04-29,1863
2016-04-30,1863
2016-05-01,1863
2016-05-02,1863
2016-05-03,1863
2016-05-04,1863
2016-05-05,1774
2016-05-06,1774
2016-05-07,1774
2016-05-08,1774
2016-05-09,1774
2016-05-10,1774
2016-05-11,1774
2016-05-12,1774
2016-05-13,1774
2016-05-14,1689
2016-05-15,1689
2016-05-16,1689
2016-05-17,1689
2016-05-18,1689
2016-05-19,1689
2016-05-22,1689
2016-05-23,1607
2016-05-24,1607
2016-05-25,1607
2016-05-26,1607
2016-05-27,1607
2016-05-28,1607
2016-05-29,1607
2016-05-30,1607
2016-05-31,1607
2016-06-01,1530
2016-06-02,1530
2016-06-03,1530
2016-06-04,1530
2016-06-05,1530
2016-06-06,1530
2016-06-07,1530
2016-06-08,1530
2016-06-09,1530
2016-06-10,1457
2016-06-11,1457
2016-06-12,1457
2016-06-13,1457
2016-06-14,1457
2016-06-15,1457
2016-06-16,1457
2016-06-17,1457
2016-06-18,1457
2016-06-19,1386
2016-06-20,1386
2016-06-21,1386
2016-06-22,1386
2016-06-23,1386
2016-06-24,1386
2016-06-25,1386
2016-06-26,1386
2016-06-27,1386
2016-06-28,1318
2016-06-29,1318
2016-06-30,1318
2016-07-01,1318
2016-07-02,1318
2016-07-03,1318
2016-07-04,1318
2016-07-05,1255
2016-07-06,1255
2016-07-07,1255
2016-07-08,1255
2016-07-09,1255
2016-07-10,1255
2016-07-11,1255
2016-07-12,1255
2016-07-13,1255
2016-07-14,1221
2016-07-15,1221
2016-07-16,1221
2016-07-17,1221
2016-07-18,1221
2016-07-23,1221
2016-07-24,1221
2016-07-25,1174
2016-07-26,1174
2016-07-27,1174
2016-07-28,1174
2016-07-29,1174
2016-07-30,1174
2016-07-31,1174
2016-08-01,1174
2016-08-02,1174
2016-08-03,1174
2016-08-04,1125
2016-08-05,1125
2016-08-06,1125
2016-08-07,1125
2016-08-08,1125
2016-08-09,1125
2016-08-10,1125
2016-08-11,1125
2016-08-12,1125
2016-08-13,1125
2016-08-14,1125
2016-08-15,1125
2016-08-16,1098
2016-08-17,1098
2016-08-18,1098
2016-08-19,1098
2016-08-20,1098
2016-08-21,1098
2016-08-22,1098
2016-08-23,1098
2016-08-24,1098
2016-08-25,1098
2016-08-26,1098
2016-08-28,1098
2016-08-31,1047
2016-09-01,1047
2016-09-02,1047
2016-09-03,1047
2016-09-04,1047
2016-09-05,1047
2016-09-06,1047
2016-09-07,1047
2016-09-08,1047
2016-09-09,1047
2016-09-10,1042
2016-09-11,1042
2016-09-12,1042
2016-09-13,1042
2016-09-14,1042
2016-09-15,1042
2016-09-16,1042
2016-09-17,1042
2016-09-18,1042
2016-09-19,1042
2016-09-20,1042
2016-09-21,1042
2016-09-22,993
2016-09-23,993
2016-09-24,993
2016-09-25,993
2016-09-26,993
2016-09-27,993
2016-09-28,993
2016-09-29,993
2016-09-30,993
2016-10-01,993
2016-10-02,993
2016-10-03,993
2016-10-04,993
2016-10-05,993
2016-10-06,993
2016-10-07,993
2016-10-08,958
2016-10-09,958
2016-10-10,958
2016-10-11,958
2016-10-12,958
2016-10-13,958
2016-10-14,958
2016-10-15,958
2016-10-16,958
2016-10-17,958
2016-10-18,958
2016-10-19,958
2016-10-20,958
2016-10-21,958
2016-10-22,926
2016-10-23,926
2016-10-24,926
2016-10-25,926
2016-10-26,926
2016-10-27,926
2016-10-28,926
2016-10-29,926
2016-10-30,926
2016-10-31,926
2016-11-01,926
2016-11-02,880
2016-11-03,880
2016-11-04,880
2016-11-05,880
2016-11-06,880
2016-11-07,880
2016-11-08,880
2016-11-09,880
2016-11-10,880
2016-11-11,880
2016-11-12,880
2016-11-13,880
2016-11-14,880
2016-11-15,880
2016-12-07,797
2016-12-08,797
2016-12-09,797
2016-12-10,797
2016-12-11,758
2016-12-12,758
2016-12-13,758
2016-12-14,758
2016-12-15,758
2016-12-16,758
2016-12-17,758
2016-12-18,758
2016-12-19,758
2016-12-20,758
2016-12-21,758
2016-12-22,724
2016-12-23,724
2016-12-24,724
2016-12-25,724
2016-12-26,724
2016-12-27,724
2016-12-28,724
2016-12-29,724
2016-12-30,724
2016-12-31,724
2017-01-01,724
2017-01-02,690
2017-01-03,690
2017-01-04,690
2017-01-05,690
2017-01-06,690
2017-01-07,690
2017-01-08,690
2017-01-09,690
2017-01-10,690
2017-01-11,656
2017-01-12,656
2017-01-13,656
2017-01-14,656
2017-01-15,656
2017-01-16,656
2017-01-17,656
2017-01-18,656
2017-01-19,656
2017-01-20,656
2017-01-21,628
2017-01-22,628
2017-01-23,628
2017-01-27,628
2017-01-28,628
2017-01-29,628
2017-01-30,604
2017-01-31,604
2017-02-01,604
2017-02-02,604
2017-02-03,604
2017-02-04,604
2017-02-05,604
2017-02-06,604
2017-02-07,604
2017-02-08,604
2017-02-09,604
2017-02-10,578
2017-02-11,578
2017-02-12,578
2017-02-13,578
2017-02-14,578
2017-02-15,578
2017-02-16,578
2017-02-18,578
2017-02-19,555
2017-02-20,555
2017-02-21,555
2017-02-22,555
2017-02-23,555
2017-02-24,555
2017-02-25,555
2017-02-26,555
2017-02-27,555
2017-02-28,555
2017-03-01,555
2017-03-02,555
2017-03-03,532
2017-03-04,532
2017-03-05,532
2017-03-06,532
2017-03-07,532
2017-03-08,532
2017-03-09,532
2017-03-10,532
2017-03-11,532
2017-03-12,532
2017-03-13,506
2017-03-14,506
2017-03-15,506
2017-03-16,506
2017-03-17,506
2017-03-18,506
2017-03-19,506
2017-03-20,506
2017-03-21,506
2017-03-22,506
2017-03-23,484
2017-03-24,484
2017-03-25,484
2017-03-26,484
2017-03-27,484
2017-03-28,484
2017-03-29,484
2017-03-30,484
2017-03-31,484
2017-04-01,484
2017-04-02,484
2017-04-03,465
2017-04-04,465
2017-04-12,465
2017-04-13,465
2017-04-14,465
2017-04-15,459
2017-04-16,459
2017-04-17,459
2017-04-18,459
2017-04-19,459
2017-04-20,459
2017-04-21,459
2017-04-22,459
2017-04-23,459
2017-04-24,459
2017-04-25,439
2017-04-26,439
2017-04-27,439
2017-04-28,439
2017-04-29,439
2017-04-30,439
2017-05-01,439
2017-05-02,439
2017-05-03,439
2017-05-04,439
2017-05-05,439
2017-05-06,427
2017-05-07,427
2017-05-08,427
2017-05-09,427
2017-05-10,427
2017-05-11,427
2017-05-12,427
2017-05-13,427
2017-05-14,427
2017-05-15,427
2017-05-16,427
2017-05-17,427
2017-05-18,427
2017-05-19,427
2017-05-20,406
2017-05-21,406
2017-05-22,406
2017-05-23,406
2017-05-24,406
2017-05-25,406
2017-05-26,406
2017-05-27,406
2017-05-28,406
2017-05-29,406
2017-05-30,406
2017-05-31,406
2017-06-01,406
2017-06-02,406
2017-06-03,397
2017-06-04,397
2017-06-05,397
2017-06-06,397
2017-06-07,397
2017-06-08,397
2017-06-09,397
2017-06-10,397
2017-06-11,397
2017-06-12,397
2017-06-13,397
2017-06-14,397
2017-06-15,394
2017-06-16,394
2017-06-17,394
2017-06-18,394
2017-06-19,394
2017-06-20,394
2017-06-21,394
2017-06-22,394
2017-06-23,394
2017-06-24,394
2017-06-25,394
2017-06-26,394
2017-06-27,394
2017-06-28,402
2017-06-29,402
2017-06-30,402
2017-07-01,402
2017-07-02,402
2017-07-03,402
2017-07-04,402
2017-07-05,402
2017-07-06,402
2017-07-07,402
2017-07-08,402
2017-07-13,408
2017-07-14,408
2017-07-15,408
2017-07-16,408
2017-07-17,408
2017-07-18,408
2017-07-19,408
2017-07-20,408
2017-07-21,408
2017-07-22,408
2017-07-23,408
2017-07-24,412
2017-07-25,412
2017-07-26,412
2017-07-27,412
2017-07-28,412
2017-07-29,412
2017-07-30,412
2017-07-31,412
2017-08-01,412
2017-08-02,412
2017-08-03,412
2017-08-04,412
2017-08-05,415
2017-08-06,415
2017-08-09,415
2017-08-10,415
2017-08-11,415
2017-08-12,415
2017-08-13,415
2017-08-14,415
2017-08-15,415
2017-08-16,415
2017-08-17,415
2017-08-18,415
2017-08-19,406
2017-08-20,406
2017-08-21,406
2017-08-22,406
2017-08-23,406
2017-08-24,406
2017-08-25,406
2017-08-26,406
2017-08-27,406
2017-08-28,406
2017-08-29,406
2017-08-30,406
2017-08-31,406
2017-09-01,406
2017-09-02,410
2017-09-03,410
2017-09-04,410
2017-09-05,410
2017-09-06,410
2017-09-07,410
2017-09-08,410
2017-09-09,410
2017-09-10,410
2017-09-11,410
2017-09-12,410
2017-09-13,410
2017-09-14,410
2017-09-15,410
2017-09-16,398
2017-09-17,398
2017-09-18,398
2017-09-19,398
2017-09-20,398
2017-09-21,398
2017-09-22,398
2017-09-23,398
2017-09-24,398
2017-09-25,398
2017-09-26,398
2017-09-27,398
2017-09-28,398
2017-09-29,398
2017-09-30,389
2017-10-01,389
2017-10-02,389
2017-10-03,389
2017-10-04,389
2017-10-05,389
2017-10-06,389
2017-10-07,389
2017-10-08,389
2017-10-09,389
2017-10-10,389
2017-10-11,389
2017-10-12,389
2017-10-13,389
2017-10-14,389
2017-10-15,389
2017-10-16,385
2017-10-17,385
2017-10-18,385
2017-10-19,385
2017-10-20,385
2017-10-21,385
2017-10-22,385
2017-10-23,385
2017-10-24,385
2017-10-25,385
2017-10-26,385
2017-10-27,385
2017-10-28,385
2017-10-29,385
2017-10-30,385
2017-10-31,385
2017-11-01,379
2017-11-02,379
2017-11-03,379
2017-11-04,379
2017-11-05,379
2017-11-06,379
2017-11-07,379
2017-11-08,379
2017-11-09,379
2017-11-10,379
2017-11-11,379
2017-11-12,379
2017-11-13,379
2017-11-14,379
2017-11-15,381
2017-11-16,381
2017-11-17,381
2017-11-18,381
2017-11-19,381
2017-11-20,381
2017-11-21,381
2017-11-22,381
2017-11-23,381
2017-11-24,381
2017-11-25,381
2017-11-26,381
2017-11-27,381
2017-11-28,382
2017-11-29,382
2017-11-30,382
2017-12-01,382
2017-12-02,382
2017-12-03,382
2017-12-04,382
2017-12-05,382
2017-12-06,382
2017-12-07,382
2017-12-08,382
2017-12-09,382
2017-12-10,382
2017-12-11,382
2017-12-12,382
2017-12-13,382
2017-12-14,382
2017-12-15,381
2017-12-16,381
2017-12-17,381
2017-12-18,381
2017-12-19,381
2017-12-20,381
2017-12-21,381
2017-12-22,381
2017-12-23,381
2017-12-24,381
2017-12-25,381
2017-12-26,381
2017-12-27,381
2017-12-28,381
2017-12-29,381
2017-12-30,378
2017-12-31,378
2018-01-01,378
2018-01-02,378
2018-01-03,378
2018-01-04,378
2018-01-05,378
2018-01-06,378
2018-01-07,378
2018-01-08,378
2018-01-09,378
2018-01-10,378
2018-01-11,378
2018-01-12,378
2018-01-13,381
2018-01-14,381
2018-01-15,381
2018-01-16,381
2018-01-17,381
2018-01-18,381
2018-01-19,381
2018-01-20,381
2018-01-21,381
2018-01-22,381
2018-01-23,381
2018-01-24,374
2018-01-25,374
2018-01-26,374
2018-01-27,374
2018-01-28,374
2018-01-29,374
2018-01-30,374
2018-01-31,376
2018-02-01,376
2018-02-02,376
2018-02-03,376
2018-02-04,376
2018-02-05,376
2018-02-06,376
2018-02-07,394
2018-02-08,394
2018-02-09,394
2018-02-10,394
2018-02-11,394
2018-02-12,394
2018-02-13,414
2018-02-14,414
2018-02-15,414
2018-02-16,414
2018-02-17,414
2018-02-18,414
2018-02-19,431
2018-02-20,431
2018-02-21,431
2018-02-22,431
2018-02-23,431
2018-02-24,431
2018-02-25,431
2018-02-26,433
2018-02-27,433
2018-02-28,433
2018-03-01,433
2018-03-02,433
2018-03-03,433
2018-03-04,435
2018-03-05,435
2018-03-06,435
2018-03-07,435
2018-03-08,435
2018-03-09,435
2018-03-10,435
2018-03-11,431
2018-03-12,431
2018-03-13,431
2018-03-14,431
2018-03-15,431
2018-03-16,431
2018-03-17,431
2018-03-18,415
2018-03-20,415
2018-03-21,415
2018-03-23,415
2018-03-24,415
2018-03-25,415
2018-03-26,415
2018-03-27,426
2018-03-28,426
2018-03-29,426
2018-03-30,426
2018-03-31,426
2018-04-01,426
2018-04-02,426
2018-04-03,426
2018-04-04,428
2018-04-05,428
2018-04-06,428
2018-04-07,428
2018-04-08,428
2018-04-09,428
2018-04-10,428
2018-04-11,428
2018-04-12,427
2018-04-13,427
2018-04-14,427
2018-04-15,427
2018-04-16,427
2018-04-17,427
2018-04-18,427
2018-04-19,433
2018-04-20,433
2018-04-21,433
2018-04-22,433
2018-04-23,433
2018-04-24,433
2018-04-25,433
2018-04-26,436
2018-04-27,436
2018-04-28,436
2018-04-29,436
2018-04-30,436
2018-05-01,436
2018-05-02,436
2018-05-03,418
2018-05-04,418
2018-05-05,418
2018-05-06,418
2018-05-07,418
2018-05-08,418
2018-05-09,418
2018-05-10,400
2018-05-11,400
2018-05-12,400
2018-05-13,400
2018-05-14,400
2018-05-15,400
2018-05-16,383
2018-05-17,383
2018-05-18,383
2018-05-19,383
2018-05-20,383
2018-05-21,383
2018-05-22,392
2018-05-23,392
2018-05-24,392
2018-05-25,392
2018-05-26,392
2018-05-27,392
2018-05-28,384
2018-05-29,384
2018-05-30,384
2018-05-31,384
2018-06-01,384
2018-06-02,394
2018-06-03,394
2018-06-04,394
2018-06-05,394
2018-06-06,394
2018-06-07,390
2018-06-08,390
2018-06-09,390
2018-06-10,390
2018-06-11,390
2018-06-12,390
2018-06-13,390
2018-06-14,409
2018-06-15,409
2018-06-16,409
2018-06-17,409
2018-06-18,409
2018-06-19,409
2018-06-20,409
2018-06-21,393
2018-06-22,393
2018-06-23,393
2018-06-24,393
2018-06-25,393
2018-06-26,393
2018-06-27,393
2018-06-28,377
2018-06-29,377
2018-06-30,377
2018-07-01,377
2018-07-02,377
2018-07-03,377
2018-07-04,377
2018-07-05,359
2018-07-06,359
2018-07-07,359
2018-07-08,359
2018-07-09,359
2018-07-10,359
2018-07-11,348
2018-07-12,348
2018-07-13,348
2018-07-14,348
2018-07-15,348
2018-07-16,348
2018-07-17,341
2018-07-18,341
2018-07-19,341
2018-07-20,341
2018-07-21,341
2018-07-22,341
2018-07-23,337
2018-07-24,337
2018-07-25,337
2018-07-26,337
2018-07-27,337
2018-07-28,337
2018-07-29,332
2018-07-30,332
2018-07-31,332
2018-08-01,332
2018-08-02,332
2018-08-03,335
2018-08-04,335
2018-08-05,335
2018-08-06,335
2018-08-07,335
2018-08-08,327
2018-08-09,327
2018-08-10,327
2018-08-11,327
2018-08-12,327
2018-08-14,327
2018-08-16,318
2018-08-17,318
2018-08-18,318
2018-08-19,318
2018-08-20,314
2018-08-21,314
2018-08-22,314
2018-08-23,314
2018-08-24,314
2018-08-25,314
2018-08-26,317
2018-08-27,317
2018-08-28,317
2018-08-29,317
2018-08-30,322
2018-08-31,322
2018-09-01,322
2018-09-02,322
2018-09-03,322
2018-09-04,330
2018-09-05,330
2018-09-06,330
2018-09-07,330
2018-09-08,330
2018-09-09,330
2018-09-10,322
2018-09-11,322
2018-09-12,322
2018-09-13,322
2018-09-14,322
2018-09-15,311
2018-09-16,311
2018-09-17,311
2018-09-18,311
2018-09-19,311
2018-09-20,304
2018-09-21,304
2018-09-22,304
2018-09-23,304
2018-09-24,304
2018-09-25,304
2018-09-26,296
2018-09-27,296
2018-09-28,296
2018-09-29,296
2018-09-30,296
2018-10-01,296
2018-10-02,296
2018-10-03,301
2018-10-04,301
2018-10-05,301
2018-10-06,301
2018-10-07,301
2018-10-08,301
2018-10-09,301
2018-10-10,285
2018-10-11,285
2018-10-12,285
2018-10-13,285
2018-10-14,285
2018-10-15,281
2018-10-16,281
2018-10-17,281
2018-10-18,281
2018-10-19,281
2018-10-20,275
2018-10-21,275
2018-10-22,275
2018-10-23,275
2018-10-24,275
2018-10-25,275
2018-10-26,280
2018-10-27,280
2018-10-28,280
2018-10-29,280
2018-10-30,280
2018-10-31,286
2018-11-01,286
2018-11-03,286
2018-11-04,286
2018-11-05,280
2018-11-06,280
2018-11-07,280
2018-11-08,280
2018-11-09,271
2018-11-10,271
2018-11-11,271
2018-11-12,259
2018-11-13,259
2018-11-14,259
2018-11-15,259
2018-11-16,247
2018-11-17,247
2018-11-18,247
2018-11-19,254
2018-11-20,254
2018-11-21,254
2018-11-22,256
2018-11-23,256
2018-11-24,256
2018-11-25,266
2018-11-26,266
2018-11-27,266
2018-11-28,266
2018-11-29,254
2018-12-01,254
2018-12-02,254
2018-12-03,254
2018-12-04,263
2018-12-05,263
2018-12-07,263
2018-12-09,262
2018-12-10,262
2018-12-11,262
2018-12-12,262
2018-12-13,264
2018-12-14,264
2018-12-15,264
2018-12-16,264
2018-12-17,260
2018-12-18,260
2018-12-19,260
2018-12-20,260
2018-12-21,260
2018-12-22,252
2018-12-23,252
2018-12-24,252
2018-12-25,252
2018-12-26,244
2018-12-27,244
2018-12-28,244
2018-12-29,244
2018-12-30,241
2018-12-31,241
2019-01-01,241
2019-01-02,241
2019-01-03,229
2019-01-04,229
2019-01-05,229
2019-01-06,220
2019-01-08,220
2019-01-10,222
2019-01-11,222
2019-01-12,215
2019-01-13,215
2019-01-14,205
2019-01-15,205
2019-01-16,199
2019-01-17,199
2019-01-18,193
2019-01-19,193
2019-01-20,185
2019-01-21,185
2019-01-22,177
2019-01-23,177
2019-01-24,169
2019-01-25,169
2019-01-26,163
2019-01-27,155
2019-01-29,150
2019-01-30,150
2019-01-31,150
2019-02-01,147
2019-02-02,147
2019-02-03,141
2019-02-04,141
2019-02-05,141
2019-02-06,134
2019-02-07,134
2019-02-08,131
2019-02-09,131
2019-02-10,131
2019-02-11,128
2019-02-12,128
2019-02-13,128
2019-02-14,123
2019-02-15,123
2019-02-16,123
2019-02-17,117
2019-02-18,117
2019-02-19,117
2019-02-20,111
2019-02-21,111
2019-02-22,109
2019-02-23,109
2019-02-24,109
2019-02-25,109
2019-02-26,109
2019-02-27,109
2019-02-28,109
2019-03-01,109
2019-03-02,103
2019-03-03,103
2019-03-04,98
2019-03-05,98
2019-03-06,94
2019-03-07,94
2019-03-08,94
2019-03-09,90
2019-03-10,90
2019-03-11,90
2019-03-12,89
2019-03-13,89
2019-03-14,89
2019-03-15,89
2019-03-16,85
2019-03-17,85
2019-03-18,82
2019-03-19,82
2019-03-20,82
2019-03-21,81
2019-03-22,81
2019-03-23,81
2019-03-24,83
2019-03-25,83
2019-03-26,83
2019-03-27,83
2019-03-28,87
2019-03-29,87
2019-03-30,87
2019-03-31,87
2019-04-01,87
2019-04-02,87
2019-04-03,85
2019-04-04,85
2019-04-05,85
2019-04-06,85
2019-04-07,88
2019-04-08,88
2019-04-09,88
2019-04-10,88
2019-04-11,93
2019-04-12,93
2019-04-13,93
2019-04-14,95
2019-04-15,95
2019-04-16,95
2019-04-17,95
2019-04-18,97
2019-04-19,97
2019-04-20,97
2019-04-21,97
2019-04-22,101
2019-04-23,101
2019-04-24,101
2019-04-25,99
2019-04-26,99
2019-04-27,99
2019-04-28,99
2019-04-29,97
2019-04-30,97
2019-05-01,97
2019-05-02,97
2019-05-03,102
2019-05-04,102
2019-05-05,102
2019-05-06,102
2019-05-07,97
2019-05-08,97
2019-05-09,97
2019-05-10,94
2019-05-11,94
2019-05-12,94
2019-05-13,92
2019-05-14,92
2019-05-15,92
2019-05-16,92
2019-05-17,88
2019-05-18,88
2019-05-19,88
2019-05-20,84
2019-05-21,84
2019-05-22,84
2019-05-23,84
2019-05-24,83
2019-05-25,83
2019-05-26,83
2019-05-27,86
2019-05-28,86
2019-05-29,86
2019-05-30,83
2019-05-31,83
2019-06-01,83
2019-06-02,83
2019-06-03,83
2019-06-04,83
2019-06-05,83
2019-06-06,79
2019-06-07,79
2019-06-08,79
2019-06-09,79
2019-06-10,76
2019-06-11,76
2019-06-12,76
2019-06-13,78
2019-06-14,78
2019-06-15,78
2019-06-16,78
2019-06-17,81
2019-06-18,81
2019-06-19,81
2019-06-20,81
2019-06-21,82
