date_obj,Flattened%20hide price
2019-03-10,7123
2019-03-11,7123
2019-03-12,7123
2019-03-13,7123
2019-03-14,7123
2019-03-15,7123
2019-03-16,7123
2019-03-17,6792
2019-03-18,6792
2019-03-19,6792
2019-03-20,6792
2019-03-21,6792
2019-03-22,6792
2019-03-23,6792
2019-03-24,6792
2019-03-25,6792
2019-03-26,6472
2019-03-27,6472
2019-03-28,6472
2019-03-29,6472
2019-03-30,6472
2019-03-31,6472
2019-04-01,6472
2019-04-02,6472
2019-04-03,6472
2019-04-04,6472
2019-04-05,6472
2019-04-06,6162
2019-04-07,6162
2019-04-08,6162
2019-04-09,6162
2019-04-10,6162
2019-04-11,6162
2019-04-12,6162
2019-04-13,6162
2019-04-14,6162
2019-04-15,5858
2019-04-16,5858
2019-04-17,5858
2019-04-18,5858
2019-04-19,5858
2019-04-20,5858
2019-04-21,5858
2019-04-22,5858
2019-04-23,5858
2019-04-24,5858
2019-04-25,5573
2019-04-26,5573
2019-04-27,5573
2019-04-28,5573
2019-04-29,5573
2019-04-30,5573
2019-05-01,5573
2019-05-02,5573
2019-05-03,5573
2019-05-04,5573
2019-05-05,5573
2019-05-06,5316
2019-05-07,5316
2019-05-08,5316
2019-05-09,5316
2019-05-10,5316
2019-05-11,5316
2019-05-12,5316
2019-05-13,5316
2019-05-14,5316
2019-05-15,5316
2019-05-16,5316
2019-05-17,5065
2019-05-18,5065
2019-05-19,5065
2019-05-20,5065
2019-05-21,5065
2019-05-22,5065
2019-05-23,5065
2019-05-24,5065
2019-05-25,5065
2019-05-26,5065
2019-05-27,4834
2019-05-28,4834
2019-05-29,4834
2019-05-30,4834
2019-05-31,4834
2019-06-01,4834
2019-06-02,4834
2019-06-03,4834
2019-06-04,4834
2019-06-05,4834
2019-06-06,4834
2019-06-07,4834
2019-06-08,4834
2019-06-09,4834
2019-06-10,4616
2019-06-11,4616
2019-06-12,4616
2019-06-13,4616
2019-06-14,4616
2019-06-15,4616
2019-06-16,4616
2019-06-17,4616
2019-06-18,4616
2019-06-19,4616
2019-06-20,4616
2019-06-21,4616
2019-06-22,4616
2019-06-23,4616
2019-06-24,4616
2019-06-25,4616
2019-06-26,4616
2019-06-27,4616
2019-06-28,4616
2019-06-29,4408
2019-06-30,4408
2019-07-01,4408
2019-07-02,4408
2019-07-03,4408
2019-07-04,4408
2019-07-05,4408
2019-07-06,4408
2019-07-07,4408
2019-07-08,4408
2019-07-09,4408
2019-07-10,4408
2019-07-11,4408
2019-07-12,4209
2019-07-13,4209
2019-07-14,4209
2019-07-15,4209
2019-07-16,4209
2019-07-17,4209
2019-07-18,4209
2019-07-19,4209
2019-07-20,4209
2019-07-21,4209
2019-07-22,4209
2019-07-23,4209
2019-07-24,4209
2019-07-25,4209
2019-07-26,4209
2019-07-27,4010
2019-07-28,4010
2019-07-29,4010
2019-07-30,4010
2019-07-31,4010
2019-08-01,4010
2019-08-02,4010
2019-08-03,4010
2019-08-04,4010
2019-08-05,4010
2019-08-06,4010
2019-08-07,4010
2019-08-08,4010
2019-08-09,4010
2019-08-10,4010
2019-08-11,4010
2019-08-12,4010
2019-08-13,3857
2019-08-14,3857
2019-08-15,3857
2019-08-16,3857
2019-08-17,3857
2019-08-18,3857
2019-08-19,3857
2019-08-20,3857
2019-08-21,3857
2019-08-22,3857
2019-08-23,3857
2019-08-24,3857
2019-08-24,3857
2019-08-25,3857
2019-08-25,3857
2019-08-26,3857
2019-08-26,3857
2019-08-27,3857
2019-08-27,3857
2019-08-28,3857
2019-08-29,3857
2019-08-30,3678
2019-08-31,3678
2019-09-01,3678
2019-09-02,3678
2019-09-03,3678
2019-09-04,3678
2019-09-05,3678
2019-09-06,3678
2019-09-07,3678
2019-09-08,3678
2019-09-09,3678
2019-09-10,3678
2019-09-11,3678
2019-09-12,3678
2019-09-13,3678
2019-09-14,3678
2019-09-15,3678
2019-09-16,3678
2019-09-17,3505
2019-09-18,3505
2019-09-19,3505
2019-09-20,3505
2019-09-21,3505
2019-09-22,3505
2019-09-23,3505
2019-09-24,3505
2019-09-25,3505
2019-09-26,3505
2019-09-27,3505
2019-09-28,3505
2019-09-29,3505
2019-09-30,3505
2019-10-01,3505
2019-10-02,3505
2019-10-03,3505
2019-10-04,3505
2019-10-05,3366
2019-10-06,3366
2019-10-07,3366
2019-10-08,3366
2019-10-09,3366
2019-10-10,3366
2019-10-11,3366
2019-10-12,3366
2019-10-13,3366
2019-10-14,3366
2019-10-15,3366
2019-10-16,3366
2019-10-17,3366
2019-10-18,3366
2019-10-19,3366
2019-10-20,3366
2019-10-21,3366
2019-10-22,3366
2019-10-23,3221
2019-10-24,3221
2019-10-25,3221
2019-10-26,3221
2019-10-27,3221
2019-10-28,3221
2019-10-29,3221
2019-10-30,3221
2019-10-31,3221
2019-11-01,3221
2019-11-02,3221
2019-11-03,3221
2019-11-04,3221
2019-11-05,3221
2019-11-06,3221
2019-11-07,3221
2019-11-08,3221
2019-11-09,3221
2019-11-10,3221
2019-11-11,3221
2019-11-12,3095
2019-11-13,3095
2019-11-14,3095
2019-11-15,3095
2019-11-16,3095
2019-11-17,3095
2019-11-18,3095
2019-11-19,3095
2019-11-20,3095
2019-11-21,3095
2019-11-22,3095
2019-11-23,3095
2019-11-24,3095
2019-11-25,3095
2019-11-26,3095
2019-11-27,3095
2019-11-28,3095
2019-11-29,3095
2019-11-30,3095
2019-12-01,3095
2019-12-02,3095
2019-12-03,3095
2019-12-04,3095
2019-12-05,3095
2019-12-06,3095
2019-12-07,3095
2019-12-08,3095
2019-12-09,2946
2019-12-10,2946
2019-12-11,2946
2019-12-12,2946
2019-12-13,2946
2019-12-14,2946
2019-12-15,2946
2019-12-16,2946
2019-12-17,2946
2019-12-18,2946
2019-12-19,2946
2019-12-20,2946
2019-12-21,2946
2019-12-22,2946
2019-12-23,2946
2019-12-24,2946
2019-12-25,2946
2019-12-26,2946
2019-12-27,2946
2019-12-28,2946
2019-12-29,2946
2019-12-30,2946
2019-12-31,2946
2020-01-01,2946
2020-01-02,2805
2020-01-03,2805
2020-01-04,2805
2020-01-05,2805
2020-01-06,2805
2020-01-07,2805
2020-01-08,2805
2020-01-09,2805
2020-01-10,2805
2020-01-11,2805
2020-01-12,2805
2020-01-13,2805
2020-01-14,2805
2020-01-15,2805
2020-01-16,2805
2020-01-17,2805
2020-01-18,2805
2020-01-19,2805
2020-01-20,2805
2020-01-21,2805
2020-01-22,2805
2020-01-23,2805
2020-01-24,2805
2020-01-25,2805
2020-01-26,2805
2020-01-27,2805
2020-01-28,2671
2020-01-29,2671
2020-01-30,2671
2020-01-31,2671
2020-02-01,2671
2020-02-02,2671
2020-02-03,2671
2020-02-04,2671
2020-02-05,2671
2020-02-06,2671
2020-02-07,2671
2020-02-08,2671
2020-02-09,2671
2020-02-10,2671
2020-02-11,2671
2020-02-12,2671
2020-02-13,2671
2020-02-14,2671
2020-02-15,2671
2020-02-16,2671
2020-02-17,2541
2020-02-18,2541
2020-02-19,2541
2020-02-20,2541
2020-02-21,2541
2020-02-22,2541
2020-02-23,2541
2020-02-24,2541
2020-02-25,2541
2020-02-26,2541
2020-02-27,2541
2020-02-28,2541
2020-02-29,2541
2020-03-01,2541
2020-03-02,2541
2020-03-03,2541
2020-03-04,2541
2020-03-05,2541
2020-03-06,2541
2020-03-07,2541
2020-03-08,2541
2020-03-09,2500
2020-03-10,2500
2020-03-11,2500
2020-03-12,2500
2020-03-13,2500
2020-03-14,2500
2020-03-15,2500
2020-03-16,2500
2020-03-17,2500
2020-03-18,2500
2020-03-19,2500
2020-03-20,2500
2020-03-21,2500
2020-03-22,2500
2020-03-23,2500
2020-03-24,2500
2020-03-25,2377
2020-03-26,2377
2020-03-27,2377
2020-03-28,2377
2020-03-29,2377
2020-03-30,2377
2020-03-31,2377
2020-04-01,2377
2020-04-02,2377
2020-04-03,2377
2020-04-04,2377
2020-04-05,2377
2020-04-06,2293
2020-04-07,2293
2020-04-08,2293
2020-04-09,2293
2020-04-10,2293
2020-04-11,2293
2020-04-12,2293
2020-04-13,2293
2020-04-14,2293
2020-04-15,2293
2020-04-16,2293
2020-04-17,2188
2020-04-18,2188
2020-04-19,2188
2020-04-20,2188
2020-04-21,2188
2020-04-22,2188
2020-04-23,2188
2020-04-24,2188
2020-04-25,2188
2020-04-26,2188
2020-04-27,2188
2020-04-28,2091
2020-04-29,2091
2020-04-30,2091
2020-05-01,2091
2020-05-02,2091
2020-05-03,2091
2020-05-04,2194
2020-05-05,2194
2020-05-06,2194
2020-05-07,2194
2020-05-08,2194
2020-05-09,2194
2020-05-10,2304
2020-05-11,2304
2020-05-12,2304
2020-05-13,2304
