date_obj,Blue%20dark%20bow%20paint price
2015-07-06,169422
2015-07-07,169422
2015-07-08,169422
2015-07-09,169422
2015-07-10,169422
2015-07-11,169422
2015-07-12,169422
2015-07-13,169422
2015-07-14,169422
2015-07-15,169422
2015-07-16,169422
2015-07-17,169422
2015-07-18,169422
2015-07-19,169422
2015-07-20,162572
2015-07-21,162572
2015-07-22,162572
2015-07-23,162572
2015-07-24,162572
2015-07-25,162572
2015-07-26,162572
2015-07-27,162572
2015-07-28,162572
2015-07-29,162572
2015-07-30,162572
2015-07-31,162572
2015-08-01,162572
2015-08-02,157766
2015-08-03,157766
2015-08-04,157766
2015-08-05,157766
2015-08-06,157766
2015-08-07,157766
2015-08-08,157766
2015-08-09,157766
2015-08-10,157766
2015-08-11,157766
2015-08-12,157766
2015-08-13,157766
2015-08-14,157766
2015-08-15,159333
2015-08-16,159333
2015-08-17,159333
2015-08-18,159333
2015-08-19,159333
2015-08-20,159333
2015-08-21,159333
2015-08-22,159333
2015-08-23,159333
2015-08-24,159333
2015-08-25,159333
2015-08-26,159333
2015-08-27,161086
2015-08-28,161086
2015-08-29,161086
2015-08-30,161086
2015-08-31,161086
2015-09-01,161086
2015-09-02,161086
2015-09-03,161086
2015-09-04,161086
2015-09-05,161086
2015-09-06,161086
2015-09-07,161086
2015-09-08,161086
2015-09-09,161086
2015-09-10,161086
2015-09-11,161086
2015-09-12,158008
2015-09-13,158008
2015-09-14,158008
2015-09-15,158008
2015-09-16,158008
2015-09-17,158008
2015-09-18,158008
2015-09-19,158008
2015-09-20,158008
2015-09-21,158008
2015-09-22,158008
2015-09-23,157110
2015-09-24,157110
2015-09-25,157110
2015-09-27,157110
2015-09-28,157110
2015-09-29,157110
2015-09-30,157110
2015-10-05,157110
2015-10-06,157110
2015-10-07,152695
2015-10-08,152695
2015-10-09,152695
2015-10-10,152695
2015-10-11,152695
2015-10-12,152695
2015-10-13,152695
2015-10-14,152695
2015-10-15,152695
2015-10-16,152695
2015-10-17,152695
2015-10-18,152695
2015-10-19,152695
2015-10-20,152695
2015-10-22,152748
2015-10-23,152748
2015-10-24,152748
2015-10-25,152748
2015-10-26,152748
2015-10-27,152748
2015-10-29,152748
2015-10-30,152748
2015-10-31,152748
2015-11-01,152748
2015-11-02,152748
2015-11-03,152748
2015-11-04,152748
2015-11-05,152748
2015-11-06,152748
2015-11-07,148273
2015-11-08,148273
2015-11-09,148273
2015-11-10,148273
2015-11-11,148273
2015-11-12,148273
2015-11-13,148273
2015-11-14,148273
2015-11-15,148273
2015-11-16,148273
2015-11-17,148273
2015-11-18,148273
2015-11-19,148273
2015-11-20,148273
2015-11-21,148273
2015-11-22,151379
2015-11-23,151379
2015-11-24,151379
2015-11-25,151379
2015-11-26,151379
2015-11-27,151379
2015-11-28,151379
2015-11-29,151379
2015-11-30,151379
2015-12-01,151379
2015-12-02,151379
2015-12-03,151379
2015-12-04,151379
2015-12-05,151379
2015-12-06,155143
2015-12-07,155143
2015-12-08,155143
2015-12-09,155143
2015-12-10,155143
2015-12-11,155143
2015-12-12,155143
2015-12-13,155143
2015-12-14,155143
2015-12-15,155143
2015-12-16,155143
2015-12-17,155143
2015-12-18,155143
2015-12-19,156867
2015-12-20,156867
2015-12-21,156867
2015-12-22,156867
2015-12-23,156867
2015-12-24,156867
2015-12-25,156867
2015-12-26,156867
2015-12-27,156867
2015-12-28,156867
2015-12-29,156867
2015-12-30,156297
2015-12-31,156297
2016-01-01,156297
2016-01-02,156297
2016-01-03,156297
2016-01-04,156297
2016-01-05,156297
2016-01-06,156297
2016-01-07,156297
2016-01-08,156297
2016-01-09,156297
2016-01-10,156297
2016-01-11,148703
2016-01-12,148703
2016-01-13,148703
2016-01-14,148703
2016-01-15,148703
2016-01-16,148703
2016-01-17,148703
2016-01-18,148703
2016-01-19,148703
2016-01-20,148703
2016-01-21,148703
2016-01-22,150264
2016-01-23,150264
2016-01-24,150264
2016-01-25,150264
2016-01-26,150264
2016-01-27,150264
2016-01-28,150264
2016-01-29,150264
2016-01-30,150264
2016-01-31,150264
2016-02-01,150264
2016-02-02,150928
2016-02-03,150928
2016-02-04,150928
2016-02-05,150928
2016-02-06,150928
2016-02-07,150928
2016-02-08,150928
2016-02-09,150928
2016-02-10,150928
2016-02-11,150928
2016-02-12,150928
2016-02-13,150928
2016-02-14,150928
2016-02-15,150928
2016-02-16,151696
2016-02-17,151696
2016-02-18,151696
2016-02-19,151696
2016-02-20,151696
2016-02-21,151696
2016-02-22,151696
2016-02-23,151696
2016-02-24,151696
2016-02-25,151696
2016-02-26,151696
2016-02-27,148093
2016-02-28,148093
2016-02-29,148093
2016-03-01,148093
2016-03-02,148093
2016-03-03,148093
2016-03-04,148093
2016-03-05,148093
2016-03-06,148093
2016-03-07,148093
2016-03-08,148093
2016-03-09,148093
2016-03-10,148093
2016-03-11,149165
2016-03-12,149165
2016-03-13,149165
2016-03-14,149165
2016-03-15,149165
2016-03-16,149165
2016-03-17,149165
2016-03-18,149165
2016-03-19,149165
2016-03-20,149165
2016-03-21,149165
2016-03-22,149165
2016-03-23,149165
2016-03-24,149165
2016-03-25,149569
2016-03-26,149569
2016-03-27,149569
2016-03-28,149569
2016-03-29,149569
2016-03-30,149569
2016-03-31,149569
2016-04-01,149569
2016-04-02,149569
2016-04-03,149569
2016-04-04,149569
2016-04-05,149569
2016-04-06,149569
2016-04-07,149569
2016-04-08,145783
2016-04-09,145783
2016-04-10,145783
2016-04-11,145783
2016-04-12,145783
2016-04-13,145783
2016-04-14,145783
2016-04-15,145783
2016-04-16,145783
2016-04-17,145783
2016-04-18,145783
2016-04-19,145783
2016-04-20,145783
2016-04-21,147451
2016-04-22,147451
2016-04-23,147451
2016-04-24,147451
2016-04-25,147451
2016-04-26,147451
2016-04-27,147451
2016-04-28,147451
2016-04-29,147451
2016-04-30,147451
2016-05-01,147451
2016-05-02,147451
2016-05-03,147451
2016-05-04,150372
2016-05-05,150372
2016-05-06,150372
2016-05-07,150372
2016-05-08,150372
2016-05-09,150372
2016-05-10,150372
2016-05-11,150372
2016-05-12,150372
2016-05-13,150372
2016-05-14,150372
2016-05-15,150372
2016-05-16,150372
2016-05-17,150372
2016-05-18,148638
2016-05-19,148638
2016-05-22,148638
2016-05-23,148638
2016-05-24,148638
2016-05-25,148638
2016-05-26,148638
2016-05-27,148638
2016-05-28,148638
2016-05-29,148638
2016-05-30,148638
2016-05-31,148638
2016-06-01,148638
2016-06-02,148638
2016-06-03,144091
2016-06-04,144091
2016-06-05,144091
2016-06-06,144091
2016-06-07,144091
2016-06-08,144091
2016-06-09,144091
2016-06-10,144091
2016-06-11,144091
2016-06-12,144091
2016-06-13,144091
2016-06-14,144091
2016-06-15,144091
2016-06-16,144091
2016-06-17,144091
2016-06-18,144091
2016-06-19,141967
2016-06-20,141967
2016-06-21,141967
2016-06-22,141967
2016-06-23,141967
2016-06-24,141967
2016-06-25,141967
2016-06-26,141967
2016-06-27,141967
2016-06-28,141967
2016-06-29,141967
2016-06-30,141967
2016-07-01,141967
2016-07-02,141967
2016-07-03,141967
2016-07-04,141967
2016-07-05,141967
2016-07-06,141967
2016-07-07,139918
2016-07-08,139918
2016-07-09,139918
2016-07-10,139918
2016-07-11,139918
2016-07-12,139918
2016-07-13,139918
2016-07-14,139918
2016-07-15,139918
2016-07-16,139918
2016-07-17,139918
2016-07-18,139918
2016-07-23,144784
2016-07-24,144784
2016-07-25,144784
2016-07-26,144784
2016-07-27,144784
2016-07-28,144784
2016-07-29,144784
2016-07-30,144784
2016-07-31,144784
2016-08-01,144784
2016-08-02,144784
2016-08-03,144784
2016-08-04,144784
2016-08-05,144784
2016-08-06,144784
2016-08-07,144784
2016-08-08,142200
2016-08-09,142200
2016-08-10,142200
2016-08-11,142200
2016-08-12,142200
2016-08-13,142200
2016-08-14,142200
2016-08-15,142200
2016-08-16,142200
2016-08-17,142200
2016-08-18,142200
2016-08-19,142200
2016-08-20,136319
2016-08-21,136319
2016-08-22,136319
2016-08-23,136319
2016-08-24,136319
2016-08-25,136319
2016-08-26,136319
2016-08-28,136319
2016-08-31,136319
2016-09-01,129503
2016-09-02,129503
2016-09-03,129503
2016-09-04,129503
2016-09-05,129503
2016-09-06,129503
2016-09-07,129503
2016-09-08,129503
2016-09-09,129503
2016-09-10,129503
2016-09-11,129503
2016-09-12,129503
2016-09-13,123076
2016-09-14,123076
2016-09-15,123076
2016-09-16,123076
2016-09-17,123076
2016-09-18,123076
2016-09-19,123076
2016-09-20,123076
2016-09-21,123076
2016-09-22,123076
2016-09-23,116970
2016-09-24,116970
2016-09-25,116970
2016-09-26,116970
2016-09-27,116970
2016-09-28,116970
2016-09-29,116970
2016-09-30,116970
2016-10-01,116970
2016-10-02,116970
2016-10-03,116970
2016-10-04,116970
2016-10-05,116970
2016-10-06,116970
2016-10-07,116970
2016-10-08,114872
2016-10-09,114872
2016-10-10,114872
2016-10-11,114872
2016-10-12,114872
2016-10-13,114872
2016-10-14,114872
2016-10-15,114872
2016-10-16,114872
2016-10-17,114872
2016-10-18,114872
2016-10-19,114872
2016-10-20,114872
2016-10-21,114872
2016-10-22,114872
2016-10-23,114872
2016-10-24,114872
2016-10-25,114872
2016-10-26,116274
2016-10-27,116274
2016-10-28,116274
2016-10-29,116274
2016-10-30,116274
2016-10-31,116274
2016-11-01,116274
2016-11-02,116274
2016-11-03,116274
2016-11-04,116274
2016-11-05,116274
2016-11-06,116274
2016-11-07,116274
2016-11-08,116274
2016-11-09,116274
2016-11-10,116274
2016-11-11,116274
2016-11-12,116274
2016-11-13,116274
2016-11-14,116274
2016-11-15,117616
2016-12-07,121297
2016-12-08,121297
2016-12-09,121297
2016-12-10,121297
2016-12-11,121297
2016-12-12,121297
2016-12-13,121297
2016-12-14,121297
2016-12-15,121299
2016-12-16,121299
2016-12-17,121299
2016-12-18,121299
2016-12-19,121299
2016-12-20,121299
2016-12-21,121299
2016-12-22,121299
2016-12-23,121299
2016-12-24,121299
2016-12-25,121299
2016-12-26,121299
2016-12-27,121299
2016-12-28,121299
2016-12-29,121299
2016-12-30,121299
2016-12-31,125214
2017-01-01,125214
2017-01-02,125214
2017-01-03,125214
2017-01-04,125214
2017-01-05,125214
2017-01-06,125214
2017-01-07,125214
2017-01-08,125214
2017-01-09,125214
2017-01-10,125214
2017-01-11,125214
2017-01-12,125214
2017-01-13,125214
2017-01-14,129107
2017-01-15,129107
2017-01-16,129107
2017-01-17,129107
2017-01-18,129107
2017-01-19,129107
2017-01-20,129107
2017-01-21,129107
2017-01-22,129107
2017-01-23,129107
2017-01-27,129107
2017-01-28,125783
2017-01-29,125783
2017-01-30,125783
2017-01-31,125783
2017-02-01,125783
2017-02-02,125783
2017-02-03,125783
2017-02-04,125783
2017-02-05,125783
2017-02-06,125783
2017-02-07,125783
2017-02-08,125783
2017-02-09,125783
2017-02-10,127779
2017-02-11,127779
2017-02-12,127779
2017-02-13,127779
2017-02-14,127779
2017-02-15,127779
2017-02-16,127779
2017-02-18,127779
2017-02-19,127779
2017-02-20,127779
2017-02-21,127779
2017-02-22,127779
2017-02-23,130208
2017-02-24,130208
2017-02-25,130208
2017-02-26,130208
2017-02-27,130208
2017-02-28,130208
2017-03-01,130208
2017-03-02,130208
2017-03-03,130208
2017-03-04,130208
2017-03-05,130208
2017-03-06,130208
2017-03-07,130208
2017-03-08,130208
2017-03-09,130208
2017-03-10,130354
2017-03-11,130354
2017-03-12,130354
2017-03-13,130354
2017-03-14,130354
2017-03-15,130354
2017-03-16,130354
2017-03-17,130354
2017-03-18,130354
2017-03-19,130354
2017-03-20,130354
2017-03-21,135131
2017-03-22,135131
2017-03-23,135131
2017-03-24,135131
2017-03-25,135131
2017-03-26,135131
2017-03-27,135131
2017-03-28,135131
2017-03-29,135131
2017-03-30,135131
2017-03-31,135131
2017-04-01,135131
2017-04-02,135131
2017-04-03,140263
2017-04-04,140263
2017-04-12,140263
2017-04-13,140263
2017-04-14,140263
2017-04-15,140263
2017-04-16,142911
2017-04-17,142911
2017-04-18,142911
2017-04-19,142911
2017-04-20,142911
2017-04-21,142911
2017-04-22,142911
2017-04-23,142911
2017-04-24,142911
2017-04-25,142911
2017-04-26,142911
2017-04-27,142911
2017-04-28,142911
2017-04-29,142911
2017-04-30,138941
2017-05-01,138941
2017-05-02,138941
2017-05-03,138941
2017-05-04,138941
2017-05-05,138941
2017-05-06,138941
2017-05-07,138941
2017-05-08,138941
2017-05-09,138941
2017-05-10,138941
2017-05-11,138941
2017-05-12,144037
2017-05-13,144037
2017-05-14,144037
2017-05-15,144037
2017-05-16,144037
2017-05-17,144037
2017-05-18,144037
2017-05-19,144037
2017-05-20,144037
2017-05-21,144037
2017-05-22,144037
2017-05-23,144037
2017-05-24,144037
2017-05-25,144037
2017-05-26,146456
2017-05-27,146456
2017-05-28,146456
2017-05-29,146456
2017-05-30,146456
2017-05-31,146456
2017-06-01,146456
2017-06-02,146456
2017-06-03,146456
2017-06-04,146456
2017-06-05,146456
2017-06-06,146456
2017-06-07,146456
2017-06-08,146456
2017-06-09,146456
2017-06-10,146456
2017-06-11,146782
2017-06-12,146782
2017-06-13,146782
2017-06-14,146782
2017-06-15,146782
2017-06-16,146782
2017-06-17,146782
2017-06-18,146782
2017-06-19,146782
2017-06-20,146782
2017-06-21,146782
2017-06-22,146782
2017-06-23,146782
2017-06-24,146782
2017-06-25,146782
2017-06-26,146782
2017-06-27,148925
2017-06-28,148925
2017-06-29,148925
2017-06-30,148925
2017-07-01,148925
2017-07-02,148925
2017-07-03,148925
2017-07-04,148925
2017-07-05,148925
2017-07-06,148925
2017-07-07,148925
2017-07-08,148925
2017-07-13,148925
2017-07-14,152490
2017-07-15,152490
2017-07-16,152490
2017-07-17,152490
2017-07-18,152490
2017-07-19,152490
2017-07-20,152490
2017-07-21,152490
2017-07-22,152490
2017-07-23,152490
2017-07-24,152490
2017-07-25,152490
2017-07-26,152490
2017-07-27,152490
2017-07-28,152490
2017-07-29,152490
2017-07-30,152490
2017-07-31,152490
2017-08-01,152490
2017-08-02,153378
2017-08-03,153378
2017-08-04,153378
2017-08-05,153378
2017-08-06,153378
2017-08-09,153378
2017-08-10,153378
2017-08-11,153378
2017-08-12,153378
2017-08-13,153378
2017-08-14,153378
2017-08-15,153378
2017-08-16,153378
2017-08-17,153378
2017-08-18,153378
2017-08-19,153378
2017-08-20,153378
2017-08-21,153486
2017-08-22,153486
2017-08-23,153486
2017-08-24,153486
2017-08-25,153486
2017-08-26,153486
2017-08-27,153486
2017-08-28,153486
2017-08-29,153486
2017-08-30,153486
2017-08-31,153486
2017-09-01,153486
2017-09-02,153486
2017-09-03,153486
2017-09-04,153486
2017-09-05,153486
2017-09-06,153486
2017-09-07,153486
2017-09-08,153486
2017-09-09,150333
2017-09-10,150333
2017-09-11,150333
2017-09-12,150333
2017-09-13,150333
2017-09-14,150333
2017-09-15,150333
2017-09-16,150333
2017-09-17,150333
2017-09-18,150333
2017-09-19,150333
2017-09-20,150333
2017-09-22,150333
2017-09-23,150333
2017-09-24,150333
2017-09-25,150333
2017-09-26,144861
2017-09-27,144861
2017-09-28,144861
2017-09-29,144861
2017-09-30,144861
2017-10-01,144861
2017-10-02,144861
2017-10-03,144861
2017-10-04,144861
2017-10-05,144861
2017-10-06,144861
2017-10-07,144861
2017-10-08,144861
2017-10-09,144861
2017-10-10,144861
2017-10-11,144861
2017-10-12,144861
2017-10-13,144861
2017-10-14,138682
2017-10-15,138682
2017-10-16,138682
2017-10-17,138682
2017-10-18,138682
2017-10-19,138682
2017-10-20,138682
2017-10-21,138682
2017-10-22,138682
2017-10-23,138682
2017-10-24,138682
2017-10-25,138682
2017-10-26,138682
2017-10-27,138682
2017-10-28,138682
2017-10-29,138682
2017-10-30,138682
2017-10-31,138682
2017-11-01,138682
2017-11-02,132086
2017-11-03,132086
2017-11-04,132086
2017-11-05,132086
2017-11-06,132086
2017-11-07,132086
2017-11-08,132086
2017-11-09,132086
2017-11-10,132086
2017-11-11,132086
2017-11-12,132086
2017-11-13,132086
2017-11-14,132086
2017-11-15,132086
2017-11-16,132086
2017-11-17,132086
2017-11-18,132086
2017-11-19,132086
2017-11-20,128699
2017-11-21,128699
2017-11-22,128699
2017-11-23,128699
2017-11-24,128699
2017-11-25,128699
2017-11-26,128699
2017-11-27,128699
2017-11-28,128699
2017-11-29,128699
2017-11-30,128699
2017-12-01,128699
2017-12-02,128699
2017-12-03,128699
2017-12-04,128699
2017-12-05,128699
2017-12-06,128699
2017-12-07,128699
2017-12-08,128699
2017-12-09,128699
2017-12-10,128699
2017-12-11,128699
2017-12-12,128699
2017-12-13,128721
2017-12-14,128721
2017-12-15,128721
2017-12-16,128721
2017-12-17,128721
2017-12-18,128721
2017-12-19,128721
2017-12-20,128721
2017-12-21,128721
2017-12-22,128721
2017-12-23,128721
2017-12-24,128721
2017-12-25,128721
2017-12-26,128721
2017-12-27,128721
2017-12-28,128721
2017-12-29,128721
2017-12-30,129064
2017-12-31,129064
2018-01-01,129064
2018-01-02,129064
2018-01-03,129064
2018-01-04,129064
2018-01-05,129064
2018-01-06,129064
2018-01-07,129064
2018-01-08,129064
2018-01-09,129064
2018-01-10,129064
2018-01-11,129064
2018-01-12,129064
2018-01-13,129064
2018-01-14,129064
2018-01-15,129064
2018-01-16,128481
2018-01-17,128481
2018-01-18,128481
2018-01-19,128481
2018-01-20,128481
2018-01-21,128481
2018-01-22,128481
2018-01-23,128481
2018-01-24,122841
2018-01-25,122841
2018-01-26,122841
2018-01-27,122841
2018-01-28,122841
2018-01-29,122841
2018-01-30,122841
2018-01-31,122841
2018-02-01,122841
2018-02-02,121937
2018-02-03,121937
2018-02-04,121937
2018-02-05,121937
2018-02-06,121937
2018-02-07,121937
2018-02-08,121937
2018-02-09,121937
2018-02-10,122177
2018-02-11,122177
2018-02-12,122177
2018-02-13,122177
2018-02-14,122177
2018-02-15,122177
2018-02-16,126774
2018-02-17,126774
2018-02-18,126774
2018-02-19,126774
2018-02-20,126774
2018-02-21,126774
2018-02-22,126774
2018-02-23,129198
2018-02-24,129198
2018-02-25,129198
2018-02-26,129198
2018-02-27,129198
2018-02-28,129198
2018-03-01,129198
2018-03-02,129198
2018-03-03,126296
2018-03-04,126296
2018-03-05,126296
2018-03-06,126296
2018-03-07,126296
2018-03-08,126296
2018-03-09,126296
2018-03-10,125120
2018-03-11,125120
2018-03-12,125120
2018-03-13,125120
2018-03-14,125120
2018-03-15,125120
2018-03-16,125120
2018-03-17,125120
2018-03-18,127867
2018-03-20,127867
2018-03-21,127867
2018-03-22,127867
2018-03-23,127867
2018-03-24,127867
2018-03-25,127867
2018-03-26,127867
2018-03-27,131187
2018-03-28,131187
2018-03-29,131187
2018-03-30,131187
2018-03-31,131187
2018-04-01,131187
2018-04-02,131187
2018-04-03,131187
2018-04-04,135723
2018-04-05,135723
2018-04-06,135723
2018-04-07,135723
2018-04-08,135723
2018-04-09,135723
2018-04-10,135079
2018-04-11,135079
2018-04-12,135079
2018-04-13,135079
2018-04-14,135079
2018-04-15,135079
2018-04-16,135079
2018-04-17,136568
2018-04-18,136568
2018-04-19,136568
2018-04-20,136568
2018-04-21,136568
2018-04-22,136568
2018-04-23,136568
2018-04-24,136568
2018-04-25,136568
2018-04-26,140841
2018-04-27,140841
2018-04-28,140841
2018-04-29,140841
2018-04-30,140841
2018-05-01,140841
2018-05-02,140841
2018-05-03,140841
2018-05-04,140841
2018-05-05,147270
2018-05-06,147270
2018-05-07,147270
2018-05-08,147270
2018-05-09,147270
2018-05-10,147270
2018-05-11,147270
2018-05-12,147270
2018-05-13,147270
2018-05-14,146094
2018-05-15,146094
2018-05-16,146094
2018-05-17,146094
2018-05-18,146094
2018-05-19,146094
2018-05-20,146094
2018-05-21,146094
2018-05-22,149131
2018-05-23,149131
2018-05-24,149131
2018-05-25,149131
2018-05-26,149131
2018-05-27,149131
2018-05-28,149131
2018-05-29,149131
2018-05-30,149131
2018-05-31,148668
2018-06-01,148668
2018-06-02,148668
2018-06-03,148668
2018-06-04,148668
2018-06-05,148668
2018-06-06,148668
2018-06-07,148668
2018-06-08,145300
2018-06-09,145300
2018-06-10,145300
2018-06-11,145300
2018-06-12,145300
2018-06-13,145300
2018-06-14,145300
2018-06-15,145300
2018-06-16,145300
2018-06-17,145300
2018-06-18,140818
2018-06-19,140818
2018-06-20,140818
2018-06-21,140818
2018-06-22,140818
2018-06-23,140818
2018-06-24,140818
2018-06-25,140818
2018-06-26,140818
2018-06-27,135081
2018-06-28,135081
2018-06-29,135081
2018-06-30,135081
2018-07-01,135081
2018-07-02,135081
2018-07-03,135081
2018-07-04,135081
2018-07-05,135081
2018-07-06,129770
2018-07-07,129770
2018-07-08,129770
2018-07-09,129770
2018-07-10,129770
2018-07-11,129770
2018-07-12,129770
2018-07-13,129770
2018-07-14,129770
2018-07-15,129770
2018-07-16,129770
2018-07-17,129770
2018-07-18,133545
2018-07-19,133545
2018-07-20,133545
2018-07-21,133545
2018-07-22,133545
2018-07-23,133545
2018-07-24,134344
2018-07-25,134344
2018-07-26,134344
2018-07-27,134344
2018-07-28,134344
2018-07-29,134344
2018-07-30,134344
2018-07-31,139287
2018-08-01,139287
2018-08-02,139287
2018-08-03,139287
2018-08-04,139287
2018-08-05,139287
2018-08-06,140645
2018-08-07,140645
2018-08-08,140645
2018-08-09,140645
2018-08-10,140645
2018-08-11,140645
2018-08-12,140645
2018-08-14,146271
2018-08-16,146271
2018-08-17,146271
2018-08-18,146271
2018-08-19,146271
2018-08-20,146271
2018-08-21,146721
2018-08-22,146721
2018-08-23,146721
2018-08-24,146721
2018-08-25,146721
2018-08-26,146721
2018-08-27,146721
2018-08-28,150064
2018-08-29,150064
2018-08-30,150064
2018-08-31,150064
2018-09-01,150064
2018-09-02,150064
2018-09-03,150064
2018-09-04,150991
2018-09-05,150991
2018-09-06,150991
2018-09-07,150991
2018-09-08,150991
2018-09-09,150991
2018-09-10,150991
2018-09-11,150991
2018-09-12,154460
2018-09-13,154460
2018-09-14,154460
2018-09-15,154460
2018-09-16,154460
2018-09-17,154460
2018-09-18,154460
2018-09-19,154460
2018-09-20,150574
2018-09-21,150574
2018-09-22,150574
2018-09-23,150574
2018-09-24,150574
2018-09-25,150574
2018-09-26,150574
2018-09-27,150574
2018-09-28,150574
2018-09-29,143045
2018-09-30,143045
2018-10-01,143045
2018-10-02,143045
2018-10-03,143045
2018-10-04,143045
2018-10-05,143045
2018-10-06,143045
2018-10-07,135892
2018-10-08,135892
2018-10-09,135892
2018-10-10,135892
2018-10-11,135892
2018-10-12,135892
2018-10-13,135892
2018-10-14,129097
2018-10-15,129097
2018-10-16,129097
2018-10-17,129097
2018-10-18,129097
2018-10-19,129097
2018-10-20,129097
2018-10-21,131991
2018-10-22,131991
2018-10-23,131991
2018-10-24,131991
2018-10-25,131991
2018-10-26,131991
2018-10-27,131991
2018-10-28,132134
2018-10-29,132134
2018-10-30,132134
2018-10-31,132134
2018-11-01,132134
2018-11-03,132134
2018-11-04,132134
2018-11-05,130258
2018-11-06,130258
2018-11-07,130258
2018-11-08,130258
2018-11-09,130258
2018-11-10,130258
2018-11-11,129597
2018-11-12,129597
2018-11-13,129597
2018-11-15,129597
2018-11-16,132386
2018-11-17,132386
2018-11-18,132386
2018-11-19,132386
2018-11-20,132386
2018-11-21,132386
2018-11-22,130555
2018-11-23,130555
2018-11-24,130555
2018-11-25,130555
2018-11-26,130555
2018-11-27,126498
2018-11-28,126498
2018-11-29,126498
2018-12-01,126498
2018-12-02,125530
2018-12-03,125530
2018-12-04,125530
2018-12-05,125530
2018-12-07,125530
2018-12-09,125580
2018-12-10,125580
2018-12-11,125580
2018-12-12,125580
2018-12-13,127517
2018-12-14,127517
2018-12-15,127517
2018-12-16,127517
2018-12-17,127517
2018-12-18,127517
2018-12-19,129114
2018-12-20,129114
2018-12-21,129114
2018-12-22,129114
2018-12-23,129114
2018-12-24,132491
2018-12-25,132491
2018-12-26,132491
2018-12-27,132491
2018-12-28,132491
2018-12-29,126181
2018-12-30,126181
2018-12-31,126181
2019-01-01,126181
2019-01-02,126181
2019-01-03,126181
2019-01-04,129380
2019-01-05,129380
2019-01-06,129380
2019-01-08,125198
2019-01-10,125198
2019-01-11,125198
2019-01-12,125198
2019-01-13,120451
2019-01-14,120451
2019-01-15,120451
2019-01-16,120451
2019-01-17,120451
2019-01-18,115309
2019-01-19,115309
2019-01-20,115309
2019-01-21,115309
2019-01-22,115309
2019-01-23,116840
2019-01-24,116840
2019-01-25,116840
2019-01-26,116840
2019-01-27,116840
2019-01-28,113882
2019-01-29,113882
2019-01-30,113882
2019-01-31,113882
2019-02-01,113882
2019-02-02,113843
2019-02-03,113843
2019-02-04,113843
2019-02-05,113843
2019-02-06,113843
2019-02-07,115468
2019-02-08,115468
2019-02-09,115468
2019-02-10,115468
2019-02-11,115468
2019-02-12,115468
2019-02-13,120511
2019-02-14,120511
2019-02-15,120511
2019-02-16,120511
2019-02-17,120511
2019-02-18,120511
2019-02-19,120511
2019-02-20,125780
2019-02-21,125780
2019-02-22,125780
2019-02-23,125780
2019-02-24,125780
2019-02-25,127409
2019-02-26,127409
2019-02-27,127409
2019-02-28,127409
2019-03-01,127409
2019-03-02,127409
2019-03-03,127409
2019-03-04,131926
2019-03-05,131926
2019-03-06,131926
2019-03-07,131926
2019-03-08,131926
2019-03-09,137143
2019-03-10,137143
2019-03-11,137143
2019-03-12,137143
2019-03-13,137143
2019-03-14,137143
2019-03-15,136800
2019-03-16,136800
2019-03-17,136800
2019-03-18,136800
2019-03-19,136800
2019-03-20,136800
2019-03-21,138574
2019-03-22,138574
2019-03-23,138574
2019-03-24,138574
