date_obj,Toktz-xil-ek price
2016-06-20,95166
2016-06-21,97082
2016-06-22,97082
2016-06-23,97082
2016-06-24,97082
2016-06-25,97082
2016-06-26,97082
2016-06-27,97082
2016-06-28,97082
2016-06-29,97082
2016-06-30,97082
2016-07-01,98039
2016-07-02,98039
2016-07-03,98039
2016-07-04,98039
2016-07-05,98039
2016-07-06,98039
2016-07-07,98039
2016-07-08,98039
2016-07-09,98039
2016-07-10,98039
2016-07-11,99044
2016-07-12,99044
2016-07-13,99044
2016-07-14,99044
2016-07-15,99044
2016-07-16,99044
2016-07-17,99044
2016-07-18,99044
2016-07-24,100440
2016-07-25,100440
2016-07-26,100440
2016-07-27,100440
2016-07-28,100440
2016-07-29,100440
2016-07-30,100440
2016-07-31,100440
2016-08-01,100440
2016-08-02,100440
2016-08-03,96269
2016-08-04,96269
2016-08-05,96269
2016-08-06,96269
2016-08-07,96269
2016-08-08,96269
2016-08-09,96269
2016-08-10,96269
2016-08-11,96269
2016-08-12,96269
2016-08-13,96269
2016-08-14,96269
2016-08-15,96269
2016-08-16,92771
2016-08-17,92771
2016-08-18,92771
2016-08-19,92771
2016-08-20,92771
2016-08-21,92771
2016-08-22,92771
2016-08-23,92771
2016-08-24,92771
2016-08-25,92771
2016-08-26,92771
2016-08-28,92771
2016-08-31,93530
2016-09-01,93530
2016-09-02,93530
2016-09-03,93530
2016-09-04,93530
2016-09-05,93530
2016-09-06,93530
2016-09-07,93530
2016-09-08,93530
2016-09-09,93530
2016-09-10,93530
2016-09-11,93530
2016-09-12,93530
2016-09-13,93530
2016-09-14,93838
2016-09-15,93838
2016-09-16,93838
2016-09-17,93838
2016-09-18,93838
2016-09-19,93838
2016-09-20,93838
2016-09-21,93838
2016-09-22,93838
2016-09-23,93838
2016-09-24,93838
2016-09-25,93838
2016-09-26,93838
2016-09-27,93838
2016-09-28,93867
2016-09-29,93867
2016-09-30,93867
2016-10-01,93867
2016-10-02,93867
2016-10-03,93867
2016-10-04,93867
2016-10-05,93867
2016-10-06,93867
2016-10-07,93867
2016-10-08,93867
2016-10-09,93867
2016-10-10,93867
2016-10-11,93867
2016-10-12,92324
2016-10-13,92324
2016-10-14,92324
2016-10-15,92324
2016-10-16,92324
2016-10-17,92324
2016-10-18,92324
2016-10-19,92324
2016-10-20,92324
2016-10-21,92324
2016-10-22,92324
2016-10-23,92736
2016-10-24,92736
2016-10-25,92736
2016-10-26,92736
2016-10-27,92736
2016-10-28,92736
2016-10-29,92736
2016-10-30,92736
2016-10-31,92736
2016-11-01,92736
2016-11-02,92736
2016-11-03,92736
2016-11-04,94096
2016-11-05,94096
2016-11-06,94096
2016-11-07,94096
2016-11-08,94096
2016-11-09,94096
2016-11-10,94096
2016-11-11,94096
2016-11-12,94096
2016-11-13,94096
2016-11-14,94096
2016-12-08,87977
2016-12-09,85425
2016-12-10,85425
2016-12-11,85425
2016-12-12,85425
2016-12-13,85425
2016-12-14,85425
2016-12-15,85425
2016-12-16,85425
2016-12-17,85425
2016-12-18,85425
2016-12-19,85425
2016-12-20,85425
2016-12-21,85149
2016-12-22,85149
2016-12-23,85149
2016-12-24,85149
2016-12-25,85149
2016-12-26,85149
2016-12-27,85149
2016-12-28,85149
2016-12-29,85149
2016-12-30,85149
2016-12-31,85149
2017-01-01,87040
2017-01-02,87040
2017-01-03,87040
2017-01-04,87040
2017-01-05,87040
2017-01-06,87040
2017-01-07,87040
2017-01-08,87040
2017-01-09,87040
2017-01-10,87040
2017-01-11,89382
2017-01-12,89382
2017-01-13,89382
2017-01-14,89382
2017-01-15,89382
2017-01-16,89382
2017-01-17,89382
2017-01-18,89382
2017-01-19,89382
2017-01-20,89382
2017-01-21,90002
2017-01-22,90002
2017-01-27,90002
2017-01-28,90002
2017-01-29,90002
2017-01-30,90002
2017-01-31,90002
2017-02-01,92875
2017-02-02,92875
2017-02-03,92875
2017-02-04,92875
2017-02-05,92875
2017-02-06,92875
2017-02-07,92875
2017-02-08,92875
2017-02-09,92875
2017-02-10,92875
2017-02-11,92875
2017-02-12,92875
2017-02-13,95267
2017-02-14,95267
2017-02-15,95267
2017-02-16,95267
2017-02-18,95267
2017-02-19,95267
2017-02-20,95267
2017-02-21,95267
2017-02-22,95267
2017-02-23,95267
2017-02-24,95267
2017-02-25,95267
2017-02-26,96846
2017-02-27,96846
2017-02-28,96846
2017-03-01,96846
2017-03-02,96846
2017-03-03,96846
2017-03-04,96846
2017-03-05,96846
2017-03-06,96846
2017-03-07,96846
2017-03-08,96846
2017-03-09,96846
2017-03-10,97107
2017-03-11,97107
2017-03-12,97107
2017-03-13,97107
2017-03-14,97107
2017-03-15,97107
2017-03-16,97107
2017-03-17,97107
2017-03-18,97107
2017-03-19,97107
2017-03-20,97107
2017-03-21,97107
2017-03-22,97575
2017-03-23,97575
2017-03-24,97575
2017-03-25,97575
2017-03-26,97575
2017-03-27,97575
2017-03-28,97575
2017-03-29,97575
2017-03-30,97575
2017-03-31,97575
2017-04-01,97575
2017-04-02,97575
2017-04-03,98252
2017-04-04,98252
2017-04-12,98252
2017-04-13,98252
2017-04-14,98252
2017-04-15,98252
2017-04-16,98451
2017-04-17,98451
2017-04-18,98451
2017-04-19,98451
2017-04-20,98451
2017-04-21,98451
2017-04-22,98451
2017-04-23,98451
2017-04-24,98451
2017-04-25,98451
2017-04-26,98451
2017-04-27,98451
2017-04-28,98451
2017-04-29,98451
2017-04-30,97411
2017-05-01,97411
2017-05-02,97411
2017-05-03,97411
2017-05-04,97411
2017-05-05,97411
2017-05-06,97411
2017-05-07,97411
2017-05-08,97411
2017-05-09,97411
2017-05-10,97411
2017-05-11,97411
2017-05-12,97411
2017-05-13,96358
2017-05-14,96358
2017-05-15,96358
2017-05-16,96358
2017-05-17,96358
2017-05-18,96358
2017-05-19,96358
2017-05-20,96358
2017-05-21,96358
2017-05-22,96358
2017-05-23,96358
2017-05-24,96358
2017-05-25,96358
2017-05-26,96358
2017-05-27,96358
2017-05-28,95026
2017-05-29,95026
2017-05-30,95026
2017-05-31,95026
2017-06-01,95026
2017-06-02,95026
2017-06-03,95026
2017-06-06,95059
2017-06-07,95059
2017-06-08,95059
2017-06-09,95059
2017-06-10,95059
2017-06-11,95059
2017-06-12,95059
2017-06-13,94606
2017-06-14,94606
2017-06-15,94606
2017-06-16,94606
2017-06-17,94606
2017-06-18,94606
2017-06-19,94606
2017-06-20,94606
2017-06-21,94606
2017-06-22,94606
2017-06-23,94606
2017-06-24,94606
2017-06-25,94799
2017-06-26,94799
2017-06-27,94799
2017-06-28,94799
2017-06-29,94799
2017-06-30,94799
2017-07-01,94799
2017-07-02,94799
2017-07-03,94799
2017-07-04,94799
2017-07-05,94799
2017-07-06,94799
2017-07-07,94799
2017-07-08,94799
2017-07-13,96853
2017-07-14,96853
2017-07-15,96853
2017-07-16,96853
2017-07-17,96853
2017-07-18,96853
2017-07-19,96853
2017-07-20,96853
2017-07-21,96853
2017-07-22,96853
2017-07-23,96853
2017-07-24,96853
2017-07-25,96755
2017-07-26,96755
2017-07-27,96755
2017-07-28,96755
2017-07-29,96755
2017-07-30,96755
2017-07-31,96755
2017-08-01,96755
2017-08-02,96755
2017-08-03,96755
2017-08-04,96755
2017-08-05,96755
2017-08-06,96755
2017-08-09,94466
2017-08-10,94466
2017-08-11,94466
2017-08-12,94466
2017-08-13,94466
2017-08-14,94466
2017-08-15,94466
2017-08-16,94466
2017-08-17,94466
2017-08-18,94466
2017-08-19,94466
2017-08-20,94466
2017-08-21,94466
2017-08-22,94466
2017-08-23,94466
2017-08-24,92180
2017-08-25,92180
2017-08-26,92180
2017-08-27,92180
2017-08-28,92180
2017-08-29,92180
2017-08-30,92180
2017-08-31,92180
2017-09-01,92180
2017-09-02,92180
2017-09-03,92180
2017-09-04,92180
2017-09-05,92180
2017-09-06,92180
2017-09-07,92180
2017-09-08,92107
2017-09-09,92107
2017-09-10,92107
2017-09-11,92107
2017-09-12,92107
2017-09-13,92107
2017-09-14,92107
2017-09-15,92107
2017-09-16,92107
2017-09-17,92107
2017-09-19,94548
2017-09-20,94548
2017-09-21,94548
2017-09-22,94548
2017-09-23,94548
2017-09-24,94548
2017-09-25,94548
2017-09-26,94548
2017-09-27,94548
2017-09-28,94548
2017-09-29,94548
2017-09-30,94548
2017-10-01,94548
2017-10-02,93194
2017-10-03,93194
2017-10-04,93194
2017-10-05,93194
2017-10-06,93194
2017-10-07,93194
2017-10-08,93194
2017-10-09,93194
2017-10-10,93194
2017-10-11,93194
2017-10-12,93194
2017-10-13,93194
2017-10-14,93194
2017-10-15,93194
2017-10-16,93194
2017-10-17,93194
2017-10-18,91612
2017-10-19,91612
2017-10-20,91612
2017-10-21,91612
2017-10-22,91612
2017-10-23,91612
2017-10-24,91612
2017-10-25,91612
2017-10-26,91612
2017-10-27,91612
2017-10-28,91612
2017-10-29,91612
2017-10-30,91612
2017-10-31,91612
2017-11-01,91612
2017-11-02,91612
2017-11-03,91612
2017-11-04,92606
2017-11-05,92606
2017-11-06,92606
2017-11-07,92606
2017-11-08,92606
2017-11-09,92606
2017-11-10,92606
2017-11-11,92606
2017-11-12,92606
2017-11-13,92606
2017-11-14,92606
2017-11-15,92606
2017-11-16,92606
2017-11-17,92606
2017-11-18,92606
2017-11-19,92606
2017-11-20,92606
2017-11-21,92606
2017-11-22,92619
2017-11-23,92619
2017-11-24,92619
2017-11-25,92619
2017-11-26,92619
2017-11-27,92619
2017-11-28,92619
2017-11-29,92619
2017-11-30,92619
2017-12-01,92619
2017-12-02,92619
2017-12-03,92619
2017-12-04,92619
2017-12-05,92619
2017-12-06,92619
2017-12-07,92619
2017-12-08,92619
2017-12-09,89207
2017-12-10,89207
2017-12-11,89207
2017-12-12,89207
2017-12-13,89207
2017-12-14,89207
2017-12-15,89207
2017-12-16,89207
2017-12-17,89207
2017-12-18,89207
2017-12-19,89207
2017-12-20,89207
2017-12-21,89207
2017-12-22,89207
2017-12-23,89207
2017-12-24,89207
2017-12-25,89207
2017-12-26,88319
2017-12-27,88319
2017-12-28,88319
2017-12-29,88319
2017-12-30,88319
2017-12-31,88319
2018-01-01,88319
2018-01-02,88319
2018-01-03,88319
2018-01-04,88319
2018-01-05,88319
2018-01-06,88319
2018-01-07,89236
2018-01-08,89236
2018-01-09,89236
2018-01-10,89236
2018-01-11,89236
2018-01-12,89236
2018-01-13,89236
2018-01-14,89236
2018-01-15,89236
2018-01-16,89236
2018-01-17,89236
2018-01-18,89236
2018-01-19,89236
2018-01-20,89236
2018-01-21,89399
2018-01-22,89399
2018-01-23,89399
2018-01-24,89399
2018-01-25,89399
2018-01-26,89399
2018-01-27,89399
2018-01-28,89399
2018-01-29,90854
2018-01-30,90854
2018-02-01,90854
2018-02-02,90854
2018-02-03,90854
2018-02-04,90854
2018-02-05,90854
2018-02-06,90854
2018-02-07,90854
2018-02-08,89688
2018-02-09,89688
2018-02-10,89688
2018-02-11,89688
2018-02-12,89688
2018-02-13,89688
2018-02-14,89688
2018-02-15,89688
2018-02-16,89688
2018-02-17,88449
2018-02-18,88449
2018-02-19,88449
2018-02-20,88449
2018-02-21,88449
2018-02-22,88449
2018-02-23,88449
2018-02-24,88449
2018-02-25,89925
2018-02-26,89925
2018-02-27,89925
2018-02-28,89925
2018-03-01,89925
2018-03-02,89925
2018-03-03,89925
2018-03-04,89925
2018-03-05,89925
2018-03-06,90297
2018-03-07,90297
2018-03-08,90297
2018-03-09,90297
2018-03-10,90297
2018-03-11,90297
2018-03-12,90297
2018-03-13,90297
2018-03-14,90297
2018-03-15,90297
2018-03-16,90288
2018-03-17,90288
2018-03-18,90288
2018-03-19,90288
2018-03-20,90288
2018-03-21,90288
2018-03-23,90288
2018-03-24,90288
2018-03-26,92261
2018-03-27,92261
2018-03-28,92261
2018-03-29,92261
2018-03-30,92261
2018-03-31,92261
2018-04-01,92261
2018-04-02,92261
2018-04-03,92261
2018-04-04,94675
2018-04-05,94675
2018-04-06,94675
2018-04-08,94675
2018-04-09,94675
2018-04-10,94675
2018-04-11,94675
2018-04-12,94675
2018-04-13,94675
2018-04-14,94675
2018-04-16,95952
2018-04-17,95952
2018-04-18,95952
2018-04-19,95952
2018-04-20,95952
2018-04-21,95952
2018-04-22,95952
2018-04-23,95952
2018-04-24,95952
2018-04-25,95952
2018-04-26,98341
2018-04-27,98341
2018-04-28,98341
2018-04-29,98341
2018-04-30,98341
2018-05-02,98341
2018-05-03,98341
2018-05-04,98341
2018-05-05,96721
2018-05-06,96721
2018-05-07,96721
2018-05-08,96721
2018-05-09,96721
2018-05-10,96721
2018-05-11,96721
2018-05-12,96721
2018-05-13,96721
2018-05-14,95986
2018-05-15,95986
2018-05-16,95986
2018-05-17,95986
2018-05-18,95986
2018-05-19,95986
2018-05-20,95986
2018-05-21,95986
2018-05-22,95986
2018-05-23,96528
2018-05-24,96528
2018-05-25,96528
2018-05-26,96528
2018-05-27,96528
2018-05-28,96528
2018-05-29,96528
2018-05-30,96528
2018-05-31,96528
2018-06-01,96528
2018-06-02,97652
2018-06-03,97652
2018-06-04,97652
2018-06-05,97652
2018-06-06,97652
2018-06-07,97652
2018-06-08,97652
2018-06-09,97652
2018-06-10,97652
2018-06-11,97652
2018-06-12,96742
2018-06-13,96742
2018-06-14,96742
2018-06-15,96742
2018-06-16,96742
2018-06-17,96742
2018-06-18,96742
2018-06-19,96742
2018-06-20,96742
2018-06-21,96742
2018-06-22,92548
2018-06-23,92548
2018-06-24,92548
2018-06-25,92548
2018-06-26,92548
2018-06-27,92548
2018-06-28,92548
2018-06-29,92548
2018-06-30,92548
2018-07-01,92548
2018-07-02,92548
2018-07-03,90556
2018-07-04,90556
2018-07-05,90556
2018-07-06,90556
2018-07-07,90556
2018-07-08,90556
2018-07-09,90556
2018-07-10,90556
2018-07-11,90556
2018-07-12,90556
2018-07-13,90556
2018-07-14,90556
2018-07-15,90556
2018-07-16,90556
2018-07-17,90556
2018-07-18,90556
2018-07-19,90556
2018-07-20,93607
2018-07-21,93607
2018-07-22,93607
2018-07-23,93607
2018-07-24,93607
2018-07-25,93607
2018-07-26,93607
2018-07-27,95945
2018-07-28,95945
2018-07-29,95945
2018-07-30,95945
2018-07-31,95945
2018-08-01,95945
2018-08-02,95945
2018-08-03,95945
2018-08-04,95586
2018-08-05,95586
2018-08-06,95586
2018-08-07,95586
2018-08-08,95586
2018-08-09,95586
2018-08-10,95586
2018-08-11,95586
2018-08-12,96227
2018-08-14,96227
2018-08-16,96227
2018-08-17,96227
2018-08-18,96227
2018-08-19,96227
2018-08-20,95284
2018-08-21,95284
2018-08-22,95284
2018-08-23,95284
2018-08-24,95284
2018-08-25,95284
2018-08-26,95284
2018-08-27,95284
2018-08-28,96920
2018-08-29,96920
2018-08-30,96920
2018-08-31,96920
2018-09-01,96920
2018-09-02,96920
2018-09-03,96920
2018-09-04,97571
2018-09-05,97571
2018-09-06,97571
2018-09-07,97571
2018-09-08,97571
2018-09-09,97571
2018-09-10,97571
2018-09-11,97571
2018-09-12,97272
2018-09-13,97272
2018-09-14,97272
2018-09-15,97272
2018-09-16,97272
2018-09-17,97272
2018-09-18,97272
2018-09-19,97272
2018-09-20,94035
2018-09-21,94035
2018-09-22,94035
2018-09-23,94035
2018-09-24,94035
2018-09-25,94035
2018-09-26,95020
2018-09-27,95020
2018-09-28,95020
2018-09-29,95020
2018-09-30,95020
2018-10-02,95020
2018-10-03,97836
2018-10-04,97836
2018-10-05,97836
2018-10-06,97836
2018-10-07,97836
2018-10-08,97836
2018-10-09,97836
2018-10-10,96647
2018-10-11,96647
2018-10-12,96647
2018-10-13,96647
2018-10-14,96647
2018-10-15,96647
2018-10-16,96647
2018-10-17,93343
2018-10-18,93343
2018-10-19,93343
2018-10-20,93343
2018-10-21,93343
2018-10-22,93343
2018-10-23,93343
2018-10-24,90800
2018-10-25,90800
2018-10-26,90800
2018-10-27,90800
2018-10-28,90800
2018-10-29,90800
2018-10-30,87653
2018-10-31,87653
2018-11-01,87653
2018-11-03,87653
2018-11-04,87653
2018-11-05,86765
2018-11-06,86765
2018-11-07,86765
2018-11-08,86765
2018-11-09,86765
2018-11-10,90524
2018-11-11,90524
2018-11-12,90524
2018-11-13,93226
2018-11-14,93226
2018-11-15,93226
2018-11-16,93226
2018-11-17,96210
2018-11-18,96210
2018-11-19,96210
2018-11-20,95987
2018-11-21,95987
2018-11-22,95987
2018-11-23,95987
2018-11-24,95493
2018-11-25,95493
2018-11-26,95493
2018-11-27,95436
2018-11-28,95436
2018-11-29,95436
2018-12-01,95489
2018-12-02,95489
2018-12-03,96150
2018-12-04,96150
2018-12-05,96150
2018-12-07,97734
2018-12-09,98505
2018-12-10,98505
2018-12-11,98505
2018-12-12,98329
2018-12-13,98329
2018-12-14,98329
2018-12-15,98329
2018-12-16,96548
2018-12-17,96548
2018-12-18,96548
2018-12-19,96548
2018-12-20,94345
2018-12-21,94345
2018-12-22,94345
2018-12-23,93160
2018-12-24,93160
2018-12-25,93160
2018-12-26,93160
2018-12-27,90768
2018-12-28,90768
2018-12-29,90768
2018-12-30,90768
2018-12-31,92490
2019-01-01,92490
2019-01-02,92490
2019-01-03,92490
2019-01-04,93831
2019-01-05,93831
2019-01-06,93831
2019-01-08,93158
2019-01-10,93158
2019-01-11,92151
2019-01-12,92151
2019-01-13,92151
2019-01-14,89928
2019-01-15,89928
2019-01-16,89928
2019-01-17,89928
2019-01-18,90124
2019-01-19,90124
2019-01-20,90124
2019-01-21,90124
2019-01-22,92507
2019-01-23,92507
2019-01-24,92507
2019-01-25,92507
2019-01-26,92507
2019-01-28,93631
2019-01-29,97975
2019-01-30,97975
2019-01-31,97975
2019-02-01,98427
2019-02-02,98427
2019-02-03,98427
2019-02-04,98427
2019-02-05,96565
2019-02-06,96565
2019-02-07,96565
2019-02-08,96565
2019-02-09,95069
2019-02-10,95069
2019-02-11,95069
2019-02-12,95069
2019-02-13,93624
2019-02-14,93624
2019-02-15,93624
2019-02-16,93624
2019-02-17,93624
2019-02-18,92427
2019-02-19,92427
2019-02-20,92427
2019-02-21,92427
2019-02-22,92427
2019-02-23,92026
2019-02-24,92026
2019-02-25,92026
2019-02-26,92026
2019-02-27,92026
2019-02-28,92026
2019-03-01,92026
2019-03-02,92026
2019-03-03,92026
2019-03-04,90515
2019-03-05,90515
2019-03-06,90515
2019-03-07,90515
2019-03-08,90515
2019-03-09,89155
2019-03-10,89155
2019-03-11,89155
2019-03-12,89155
2019-03-13,89155
2019-03-14,89252
2019-03-15,89252
2019-03-16,89252
2019-03-17,89252
2019-03-18,89252
2019-03-19,89252
2019-03-20,87760
2019-03-21,87760
2019-03-22,87760
2019-03-23,87760
2019-03-24,87760
2019-03-25,87086
2019-03-26,87086
2019-03-27,87086
2019-03-28,87086
2019-03-29,87086
2019-03-30,87086
2019-03-31,86993
2019-04-01,86993
2019-04-02,86993
2019-04-03,86993
2019-04-04,86993
2019-04-05,86993
2019-04-06,87143
2019-04-07,87143
