date_obj,Skirt%20(brown) price
2015-10-09,3893
2015-10-10,3893
2015-10-11,3893
2015-10-12,3893
2015-10-13,3893
2015-10-14,3893
2015-10-15,3893
2015-10-16,3893
2015-10-17,3893
2015-10-18,3893
2015-10-19,3893
2015-10-20,3893
2015-10-22,3893
2015-10-23,3893
2015-10-24,3893
2015-10-25,3893
2015-10-26,3893
2015-10-27,3893
2015-10-29,3893
2015-10-30,3893
2015-10-31,3893
2015-11-01,3893
2015-11-02,3893
2015-11-03,3893
2015-11-04,3893
2015-11-05,3893
2015-11-06,3893
2015-11-07,3893
2015-11-08,3893
2015-11-09,3893
2015-11-10,3893
2015-11-11,3893
2015-11-12,3893
2015-11-13,3893
2015-11-14,3893
2015-11-15,3893
2015-11-16,3893
2015-11-17,3893
2015-11-18,3893
2015-11-19,3893
2015-11-20,3893
2015-11-21,3893
2015-11-22,3893
2015-11-23,3893
2015-11-24,3893
2015-11-25,3893
2015-11-26,3802
2015-11-27,3802
2015-11-28,3802
2015-11-29,3802
2015-11-30,3802
2015-12-01,3802
2015-12-02,3802
2015-12-03,3802
2015-12-04,3802
2015-12-05,3802
2015-12-06,3802
2015-12-07,3802
2015-12-08,3802
2015-12-09,3802
2015-12-10,3802
2015-12-11,3802
2015-12-12,3802
2015-12-13,3802
2015-12-14,3802
2015-12-15,3802
2015-12-16,3802
2015-12-17,3802
2015-12-18,3802
2015-12-19,3802
2015-12-20,3802
2015-12-21,3802
2015-12-22,3802
2015-12-23,3802
2015-12-24,3802
2015-12-25,3802
2015-12-26,3802
2015-12-27,3802
2015-12-28,3802
2015-12-29,3802
2015-12-30,3802
2015-12-31,3802
2016-01-01,3802
2016-01-02,3802
2016-01-03,3802
2016-01-04,3802
2016-01-05,3802
2016-01-06,3802
2016-01-07,3802
2016-01-08,3802
2016-01-09,3802
2016-01-10,3802
2016-01-11,3802
2016-01-12,3802
2016-01-13,3802
2016-01-14,3802
2016-01-15,3802
2016-01-16,3802
2016-01-17,3802
2016-01-18,3802
2016-01-19,3802
2016-01-20,3802
2016-01-21,3802
2016-01-22,3802
2016-01-23,3802
2016-01-24,3802
2016-01-25,3802
2016-01-26,3802
2016-01-27,3802
2016-01-28,3802
2016-01-29,3802
2016-01-30,3802
2016-01-31,3802
2016-02-01,3802
2016-02-02,3802
2016-02-03,3802
2016-02-04,3802
2016-02-05,3802
2016-02-06,3802
2016-02-07,3802
2016-02-08,3802
2016-02-09,3802
2016-02-10,3802
2016-02-11,3802
2016-02-12,3802
2016-02-13,3802
2016-02-14,3802
2016-02-15,3802
2016-02-16,3802
2016-02-17,3724
2016-02-18,3724
2016-02-19,3724
2016-02-20,3724
2016-02-21,3724
2016-02-22,3724
2016-02-23,3724
2016-02-24,3724
2016-02-25,3724
2016-02-26,3724
2016-02-27,3724
2016-02-28,3724
2016-02-29,3724
2016-03-01,3724
2016-03-02,3724
2016-03-03,3724
2016-03-04,3724
2016-03-05,3724
2016-03-06,3724
2016-03-07,3724
2016-03-08,3724
2016-03-09,3724
2016-03-10,3724
2016-03-11,3724
2016-03-12,3724
2016-03-13,3724
2016-03-14,3724
2016-03-15,3724
2016-03-16,3724
2016-03-17,3724
2016-03-18,3724
2016-03-19,3724
2016-03-20,3724
2016-03-21,3724
2016-03-22,3724
2016-03-23,3724
2016-03-24,3724
2016-03-25,3724
2016-03-26,3724
2016-03-27,3724
2016-03-28,3724
2016-03-29,3724
2016-03-30,3724
2016-03-31,3724
2016-04-01,3724
2016-04-02,3724
2016-04-03,3724
2016-04-04,3724
2016-04-05,3724
2016-04-06,3724
2016-04-07,3724
2016-04-08,3724
2016-04-09,3724
2016-04-10,3724
2016-04-11,3724
2016-04-12,3724
2016-04-13,3724
2016-04-14,3724
2016-04-15,3724
2016-04-16,3724
2016-04-17,3724
2016-04-18,3724
2016-04-19,3724
2016-04-20,3724
2016-04-21,3724
2016-04-22,3724
2016-04-23,3724
2016-04-24,3724
2016-04-25,3724
2016-04-26,3724
2016-04-27,3724
2016-04-28,3724
2016-04-29,3724
2016-04-30,3724
2016-05-01,3724
2016-05-02,3724
2016-05-03,3724
2016-05-04,3724
2016-05-05,3724
2016-05-06,3724
2016-05-07,3724
2016-05-08,3589
2016-05-09,3589
2016-05-10,3589
2016-05-11,3589
2016-05-12,3589
2016-05-13,3589
2016-05-14,3589
2016-05-15,3589
2016-05-16,3589
2016-05-17,3589
2016-05-18,3589
2016-05-19,3589
2016-05-22,3589
2016-05-23,3589
2016-05-24,3589
2016-05-25,3589
2016-05-26,3589
2016-05-27,3589
2016-05-28,3589
2016-05-29,3589
2016-05-30,3589
2016-05-31,3589
2016-06-01,3589
2016-06-02,3589
2016-06-03,3589
2016-06-04,3589
2016-06-05,3589
2016-06-06,3589
2016-06-07,3589
2016-06-08,3589
2016-06-09,3589
2016-06-10,3589
2016-06-11,3589
2016-06-12,3589
2016-06-13,3589
2016-06-14,3589
2016-06-15,3589
2016-06-16,3589
2016-06-17,3589
2016-06-18,3589
2016-06-19,3589
2016-06-20,3589
2016-06-21,3589
2016-06-22,3589
2016-06-23,3589
2016-06-24,3589
2016-06-25,3589
2016-06-26,3589
2016-06-27,3589
2016-06-28,3589
2016-06-29,3589
2016-06-30,3589
2016-07-01,3589
2016-07-02,3589
2016-07-03,3589
2016-07-04,3589
2016-07-05,3589
2016-07-06,3589
2016-07-07,3589
2016-07-08,3589
2016-07-09,3589
2016-07-10,3589
2016-07-11,3589
2016-07-12,3589
2016-07-13,3589
2016-07-14,3431
2016-07-15,3431
2016-07-16,3431
2016-07-17,3431
2016-07-18,3431
2016-07-24,3431
2016-07-25,3431
2016-07-26,3431
2016-07-27,3431
2016-07-28,3431
2016-07-29,3431
2016-07-30,3431
2016-07-31,3431
2016-08-01,3431
2016-08-02,3431
2016-08-03,3431
2016-08-04,3431
2016-08-05,3431
2016-08-06,3431
2016-08-07,3431
2016-08-08,3431
2016-08-09,3431
2016-08-10,3431
2016-08-11,3431
2016-08-12,3431
2016-08-13,3431
2016-08-14,3431
2016-08-15,3431
2016-08-16,3431
2016-08-17,3431
2016-08-18,3431
2016-08-19,3431
2016-08-20,3431
2016-08-21,3431
2016-08-22,3431
2016-08-23,3431
2016-08-24,3431
2016-08-25,3431
2016-08-26,3431
2016-08-28,3431
2016-08-31,3431
2016-09-01,3431
2016-09-02,3431
2016-09-03,3431
2016-09-04,3431
2016-09-05,3431
2016-09-06,3431
2016-09-07,3431
2016-09-08,3431
2016-09-09,3431
2016-09-10,3431
2016-09-11,3431
2016-09-12,3431
2016-09-13,3431
2016-09-14,3431
2016-09-15,3431
2016-09-16,3431
2016-09-17,3431
2016-09-18,3431
2016-09-19,3431
2016-09-20,3431
2016-09-21,3431
2016-09-22,3431
2016-09-23,3431
2016-09-24,3431
2016-09-25,3431
2016-09-26,3431
2016-09-27,3431
2016-09-28,3431
2016-09-29,3431
2016-09-30,3431
2016-10-01,3431
2016-10-02,3431
2016-10-03,3431
2016-10-04,3431
2016-10-05,3431
2016-10-06,3431
2016-10-07,3431
2016-10-08,3333
2016-10-09,3333
2016-10-11,3333
2016-10-12,3333
2016-10-13,3333
2016-10-14,3333
2016-10-15,3333
2016-10-16,3333
2016-10-17,3333
2016-10-18,3333
2016-10-19,3333
2016-10-20,3333
2016-10-21,3333
2016-10-22,3333
2016-10-23,3333
2016-10-24,3333
2016-10-25,3333
2016-10-26,3333
2016-10-27,3333
2016-10-28,3333
2016-10-29,3333
2016-10-30,3333
2016-10-31,3333
2016-11-01,3333
2016-11-02,3333
2016-11-03,3333
2016-11-04,3333
2016-11-05,3333
2016-11-06,3333
2016-11-07,3333
2016-11-08,3333
2016-11-09,3333
2016-11-10,3333
2016-11-11,3333
2016-11-12,3333
2016-11-13,3333
2016-11-14,3333
2016-12-08,3333
2016-12-09,3333
2016-12-10,3333
2016-12-11,3333
2016-12-12,3333
2016-12-13,3333
2016-12-14,3333
2016-12-15,3333
2016-12-16,3333
2016-12-17,3333
2016-12-18,3333
2016-12-19,3333
2016-12-20,3333
2016-12-21,3333
2016-12-22,3333
2016-12-23,3333
2016-12-24,3333
2016-12-25,3333
2016-12-26,3333
2016-12-27,3333
2016-12-28,3333
2016-12-29,3333
2016-12-30,3333
2016-12-31,3333
2017-01-01,3333
2017-01-02,3333
2017-01-03,3333
2017-01-04,3333
2017-01-05,3333
2017-01-06,3333
2017-01-07,3333
2017-01-08,3333
2017-01-09,3333
2017-01-10,3255
2017-01-11,3255
2017-01-12,3255
2017-01-13,3255
2017-01-14,3255
2017-01-15,3255
2017-01-16,3255
2017-01-17,3255
2017-01-18,3255
2017-01-19,3255
2017-01-20,3255
2017-01-21,3255
2017-01-22,3255
2017-01-27,3255
2017-01-28,3255
2017-01-29,3255
2017-01-30,3255
2017-01-31,3255
2017-02-01,3255
2017-02-02,3255
2017-02-03,3255
2017-02-04,3255
2017-02-05,3255
2017-02-06,3255
2017-02-07,3255
2017-02-08,3255
2017-02-09,3255
2017-02-10,3255
2017-02-11,3255
2017-02-12,3255
2017-02-13,3255
2017-02-14,3255
2017-02-15,3255
2017-02-16,3255
2017-02-18,3255
2017-02-19,3255
2017-02-20,3255
2017-02-21,3255
2017-02-22,3255
2017-02-23,3255
2017-02-24,3255
2017-02-25,3255
2017-02-26,3255
2017-02-27,3255
2017-02-28,3255
2017-03-01,3255
2017-03-02,3255
2017-03-03,3255
2017-03-04,3255
2017-03-05,3255
2017-03-06,3255
2017-03-07,3255
2017-03-08,3255
2017-03-09,3255
2017-03-10,3255
2017-03-11,3255
2017-03-12,3255
2017-03-13,3255
2017-03-14,3255
2017-03-15,3255
2017-03-16,3255
2017-03-17,3255
2017-03-18,3255
2017-03-19,3255
2017-03-20,3255
2017-03-21,3255
2017-03-22,3255
2017-03-23,3255
2017-03-24,3255
2017-03-25,3110
2017-03-26,3110
2017-03-27,3110
2017-03-28,3110
2017-03-29,3110
2017-03-30,3110
2017-03-31,3110
2017-04-01,3110
2017-04-02,3110
2017-04-03,3110
2017-04-04,3110
2017-04-12,3110
2017-04-13,3110
2017-04-14,3110
2017-04-15,3110
2017-04-16,3110
2017-04-17,3110
2017-04-18,3110
2017-04-19,3110
2017-04-20,3110
2017-04-21,3110
2017-04-22,3110
2017-04-23,3110
2017-04-24,3110
2017-04-25,3110
2017-04-26,3110
2017-04-27,3110
2017-04-28,3110
2017-04-29,3110
2017-04-30,3110
2017-05-01,3110
2017-05-02,3110
2017-05-03,3110
2017-05-04,3110
2017-05-05,3110
2017-05-06,3110
2017-05-07,3110
2017-05-08,3110
2017-05-09,3110
2017-05-10,3110
2017-05-11,3110
2017-05-12,3110
2017-05-13,3110
2017-05-14,3110
2017-05-15,3110
2017-05-16,3110
2017-05-17,3110
2017-05-18,3110
2017-05-19,3110
2017-05-20,3110
2017-05-21,3110
2017-05-22,3110
2017-05-23,3110
2017-05-24,3110
2017-05-25,3110
2017-05-26,3110
2017-05-27,3110
2017-05-28,3110
2017-05-29,3110
2017-05-30,3110
2017-05-31,3110
2017-06-01,3110
2017-06-02,3110
2017-06-03,3110
2017-06-06,3110
2017-06-07,3110
2017-06-08,3110
2017-06-09,3110
2017-06-10,3021
2017-06-11,3021
2017-06-12,3021
2017-06-13,3021
2017-06-14,3021
2017-06-15,3021
2017-06-16,3021
2017-06-17,3021
2017-06-18,3021
2017-06-19,3021
2017-06-20,3021
2017-06-21,3021
2017-06-22,3021
2017-06-23,3021
2017-06-24,3021
2017-06-25,3021
2017-06-26,3021
2017-06-27,3021
2017-06-28,3021
2017-06-29,3021
2017-06-30,3021
2017-07-01,3021
2017-07-02,3021
2017-07-03,3021
2017-07-04,3021
2017-07-05,3021
2017-07-06,3021
2017-07-07,3021
2017-07-08,3021
2017-07-13,3021
2017-07-14,3021
2017-07-15,3021
2017-07-16,3021
2017-07-17,3021
2017-07-18,3021
2017-07-19,3021
2017-07-20,3021
2017-07-21,3021
2017-07-22,3021
2017-07-23,3021
2017-07-24,3021
2017-07-25,3021
2017-07-26,3021
2017-07-27,3021
2017-07-28,3021
2017-07-29,3021
2017-07-30,3021
2017-07-31,3021
2017-08-01,3021
2017-08-02,3021
2017-08-03,3021
2017-08-04,3021
2017-08-05,3021
2017-08-06,3021
2017-08-09,3021
2017-08-10,3021
2017-08-11,3021
2017-08-12,3021
2017-08-13,3021
2017-08-14,3021
2017-08-15,3021
2017-08-17,3021
2017-08-18,3021
2017-08-19,3021
2017-08-20,3021
2017-08-21,3021
2017-08-22,3021
2017-08-23,3021
2017-08-24,3021
2017-08-25,3021
2017-08-26,3021
2017-08-27,3021
2017-08-28,3021
2017-08-29,3021
2017-08-30,3021
2017-08-31,3021
2017-09-01,3021
2017-09-02,2892
2017-09-03,2892
2017-09-04,2892
2017-09-05,2892
2017-09-06,2892
2017-09-07,2892
2017-09-08,2892
2017-09-09,2892
2017-09-10,2892
2017-09-11,2892
2017-09-12,2892
2017-09-13,2892
2017-09-14,2892
2017-09-15,2892
2017-09-16,2892
2017-09-17,2892
2017-09-19,2892
2017-09-20,2892
2017-09-21,2892
2017-09-22,2892
2017-09-23,2892
2017-09-24,2892
2017-09-25,2892
2017-09-26,2892
2017-09-27,2892
2017-09-28,2892
2017-09-29,2892
2017-09-30,2892
2017-10-01,2892
2017-10-02,2892
2017-10-03,2892
2017-10-04,2892
2017-10-05,2892
2017-10-06,2892
2017-10-07,2892
2017-10-08,2892
2017-10-09,2892
2017-10-10,2892
2017-10-11,2892
2017-10-12,2892
2017-10-13,2892
2017-10-14,2892
2017-10-15,2892
2017-10-16,2892
2017-10-17,2892
2017-10-18,2892
2017-10-19,2892
2017-10-20,2892
2017-10-21,2892
2017-10-22,2892
2017-10-23,2892
2017-10-24,2892
2017-10-25,2892
2017-10-26,2892
2017-10-27,2892
2017-10-28,2892
2017-10-29,2892
2017-10-30,2892
2017-10-31,2892
2017-11-01,2892
2017-11-02,2892
2017-11-03,2892
2017-11-04,2892
2017-11-05,2892
2017-11-06,2892
2017-11-07,2892
2017-11-08,2892
2017-11-09,2892
2017-11-10,2892
2017-11-11,2892
2017-11-12,2892
2017-11-13,2892
2017-11-14,2892
2017-11-15,2892
2017-11-16,2892
2017-11-17,2892
2017-11-18,2892
2017-11-19,2892
2017-11-20,2892
2017-11-21,2892
2017-11-22,2892
2017-11-23,2892
2017-11-24,2892
2017-11-25,2805
2017-11-26,2805
2017-11-27,2805
2017-11-28,2805
2017-11-29,2805
2017-11-30,2805
2017-12-01,2805
2017-12-02,2805
2017-12-03,2805
2017-12-04,2805
2017-12-05,2805
2017-12-06,2805
2017-12-07,2805
2017-12-08,2805
2017-12-09,2805
2017-12-10,2805
2017-12-11,2805
2017-12-12,2805
2017-12-13,2805
2017-12-14,2805
2017-12-15,2805
2017-12-16,2805
2017-12-17,2805
2017-12-18,2805
2017-12-19,2805
2017-12-20,2805
2017-12-21,2805
2017-12-22,2805
2017-12-23,2805
2017-12-24,2805
2017-12-25,2805
2017-12-26,2805
2017-12-27,2805
2017-12-28,2805
2017-12-29,2805
2017-12-30,2805
2017-12-31,2805
2018-01-01,2805
2018-01-02,2805
2018-01-03,2805
2018-01-04,2805
2018-01-05,2805
2018-01-06,2805
2018-01-07,2805
2018-01-08,2805
2018-01-09,2805
2018-01-10,2805
2018-01-11,2805
2018-01-12,2805
2018-01-13,2805
2018-01-14,2805
2018-01-15,2805
2018-01-16,2805
2018-01-17,2805
2018-01-18,2805
2018-01-19,2805
2018-01-20,2805
2018-01-21,2805
2018-01-22,2805
2018-01-23,2805
2018-01-24,2699
2018-01-25,2699
2018-01-26,2699
2018-01-27,2699
2018-01-28,2699
2018-01-29,2699
2018-01-30,2699
2018-01-31,2699
2018-02-01,2699
2018-02-02,2699
2018-02-03,2699
2018-02-04,2699
2018-02-05,2699
2018-02-06,2699
2018-02-07,2699
2018-02-08,2699
2018-02-09,2699
2018-02-10,2699
2018-02-11,2699
2018-02-12,2699
2018-02-13,2699
2018-02-14,2699
2018-02-15,2699
2018-02-16,2699
2018-02-17,2699
2018-02-18,2699
2018-02-19,2699
2018-02-20,2699
2018-02-21,2699
2018-02-22,2699
2018-02-23,2699
2018-02-24,2699
2018-02-25,2699
2018-02-26,2699
2018-02-27,2699
2018-02-28,2699
2018-03-01,2699
2018-03-02,2699
2018-03-03,2699
2018-03-04,2699
2018-03-05,2699
2018-03-06,2699
2018-03-07,2699
2018-03-08,2699
2018-03-09,2699
2018-03-10,2699
2018-03-11,2585
2018-03-12,2585
2018-03-13,2585
2018-03-14,2585
2018-03-15,2585
2018-03-16,2585
2018-03-17,2585
2018-03-18,2585
2018-03-19,2585
2018-03-20,2585
2018-03-21,2585
2018-03-23,2585
2018-03-24,2585
2018-03-26,2585
2018-03-27,2585
2018-03-28,2585
2018-03-29,2585
2018-03-30,2585
2018-03-31,2585
2018-04-01,2585
2018-04-02,2585
2018-04-03,2585
2018-04-04,2585
2018-04-05,2585
2018-04-06,2585
2018-04-08,2585
2018-04-09,2585
2018-04-10,2585
2018-04-11,2585
2018-04-12,2585
2018-04-13,2585
2018-04-14,2585
2018-04-16,2585
2018-04-17,2585
2018-04-18,2585
2018-04-19,2585
2018-04-20,2585
2018-04-21,2585
2018-04-22,2585
2018-04-23,2585
2018-04-24,2585
2018-04-25,2585
2018-04-26,2585
2018-04-27,2585
2018-04-28,2585
2018-04-29,2585
2018-04-30,2585
2018-05-01,2492
2018-05-02,2492
2018-05-03,2492
2018-05-04,2492
2018-05-05,2492
2018-05-06,2492
2018-05-07,2492
2018-05-08,2492
2018-05-09,2492
2018-05-10,2492
2018-05-11,2492
2018-05-12,2492
2018-05-13,2492
2018-05-14,2492
2018-05-15,2492
2018-05-16,2492
2018-05-17,2492
2018-05-18,2492
2018-05-19,2492
2018-05-20,2492
2018-05-21,2492
2018-05-22,2492
2018-05-23,2492
2018-05-24,2492
2018-05-25,2492
2018-05-26,2492
2018-05-27,2492
2018-05-28,2492
2018-05-29,2492
2018-05-30,2492
2018-05-31,2492
2018-06-01,2492
2018-06-02,2492
2018-06-03,2492
2018-06-04,2492
2018-06-05,2492
2018-06-06,2492
2018-06-07,2492
2018-06-08,2492
2018-06-09,2492
2018-06-10,2492
2018-06-11,2492
2018-06-12,2492
2018-06-13,2410
2018-06-14,2410
2018-06-15,2410
2018-06-16,2410
2018-06-17,2410
2018-06-18,2410
2018-06-19,2410
2018-06-20,2410
2018-06-21,2410
2018-06-22,2410
2018-06-23,2410
2018-06-24,2410
2018-06-25,2410
2018-06-26,2410
2018-06-27,2410
2018-06-28,2410
2018-06-29,2410
2018-06-30,2410
2018-07-01,2410
2018-07-02,2410
2018-07-03,2410
2018-07-04,2410
2018-07-05,2410
2018-07-06,2410
2018-07-07,2410
2018-07-08,2410
2018-07-09,2410
2018-07-10,2410
2018-07-11,2410
2018-07-12,2410
2018-07-13,2410
2018-07-14,2410
2018-07-15,2410
2018-07-16,2410
2018-07-17,2410
2018-07-18,2410
2018-07-19,2410
2018-07-20,2410
2018-07-21,2410
2018-07-22,2410
2018-07-23,2410
2018-07-24,2410
2018-07-25,2410
2018-07-26,2410
2018-07-27,2410
2018-07-28,2410
2018-07-29,2410
2018-07-30,2410
2018-07-31,2410
2018-08-01,2410
2018-08-02,2410
2018-08-03,2410
2018-08-04,2410
2018-08-05,2410
2018-08-06,2410
2018-08-07,2410
2018-08-08,2293
2018-08-09,2293
2018-08-10,2293
2018-08-11,2293
2018-08-12,2293
2018-08-14,2293
2018-08-16,2293
2018-08-17,2293
2018-08-18,2293
2018-08-19,2293
2018-08-20,2293
2018-08-21,2293
2018-08-22,2293
2018-08-23,2293
2018-08-24,2293
2018-08-25,2293
2018-08-26,2293
2018-08-27,2293
2018-08-28,2293
2018-08-29,2293
2018-08-30,2293
2018-08-31,2293
2018-09-01,2293
2018-09-02,2293
2018-09-03,2293
2018-09-04,2293
2018-09-05,2293
2018-09-06,2293
2018-09-07,2293
2018-09-08,2293
2018-09-09,2293
2018-09-10,2293
2018-09-11,2293
2018-09-12,2293
2018-09-13,2217
2018-09-14,2217
2018-09-15,2217
2018-09-16,2217
2018-09-17,2217
2018-09-18,2217
2018-09-19,2217
2018-09-20,2217
2018-09-21,2217
2018-09-22,2217
2018-09-23,2217
2018-09-24,2217
2018-09-25,2217
2018-09-26,2217
2018-09-27,2217
2018-09-28,2217
2018-09-29,2217
2018-09-30,2217
2018-10-02,2217
2018-10-03,2217
2018-10-04,2217
2018-10-05,2217
2018-10-06,2217
2018-10-07,2217
2018-10-08,2217
2018-10-09,2217
2018-10-10,2217
2018-10-11,2217
2018-10-12,2217
2018-10-13,2217
2018-10-14,2217
2018-10-15,2217
2018-10-16,2217
2018-10-17,2217
2018-10-18,2217
2018-10-19,2217
2018-10-20,2217
2018-10-21,2118
2018-10-22,2118
2018-10-23,2118
2018-10-24,2118
2018-10-25,2118
2018-10-26,2118
2018-10-27,2118
2018-10-28,2118
2018-10-29,2118
2018-10-30,2118
2018-10-31,2118
2018-11-01,2118
2018-11-03,2118
2018-11-04,2118
2018-11-05,2118
2018-11-06,2118
2018-11-07,2118
2018-11-08,2118
2018-11-09,2118
2018-11-10,2118
2018-11-11,2118
2018-11-12,2118
2018-11-13,2118
2018-11-14,2118
2018-11-15,2118
2018-11-16,2118
2018-11-17,2118
2018-11-18,2118
2018-11-19,2118
2018-11-20,2036
2018-11-21,2036
2018-11-22,2036
2018-11-23,2036
2018-11-24,2036
2018-11-25,2036
2018-11-26,2036
2018-11-27,2036
2018-11-28,2036
2018-11-29,2036
2018-12-01,2036
2018-12-02,2036
2018-12-03,2036
2018-12-04,2036
2018-12-05,2036
2018-12-07,2036
2018-12-09,2036
2018-12-10,2036
2018-12-11,2036
2018-12-12,2036
2018-12-13,2036
2018-12-14,1942
2018-12-15,1942
2018-12-16,1942
2018-12-17,1942
2018-12-18,1942
2018-12-19,1942
2018-12-20,1942
2018-12-21,1942
2018-12-22,1942
2018-12-23,1942
2018-12-24,1942
2018-12-25,1942
2018-12-26,1942
2018-12-27,1942
2018-12-28,1942
2018-12-29,1942
2018-12-30,1942
2018-12-31,1942
2019-01-01,1942
2019-01-02,1942
2019-01-03,1942
2019-01-04,1942
2019-01-05,1942
2019-01-06,1942
2019-01-08,1942
2019-01-10,1872
2019-01-11,1872
2019-01-12,1872
2019-01-13,1872
2019-01-14,1872
2019-01-15,1872
2019-01-16,1872
2019-01-17,1872
2019-01-18,1872
2019-01-19,1872
2019-01-20,1872
2019-01-21,1872
2019-01-22,1872
2019-01-23,1872
2019-01-24,1872
2019-01-25,1872
2019-01-26,1872
2019-01-27,1872
2019-01-28,1872
2019-01-29,1872
2019-01-30,1872
2019-01-31,1872
2019-02-01,1784
2019-02-02,1784
2019-02-03,1784
2019-02-04,1784
2019-02-05,1784
2019-02-06,1784
2019-02-07,1784
2019-02-08,1784
2019-02-09,1784
2019-02-10,1784
2019-02-11,1784
2019-02-12,1784
2019-02-13,1784
2019-02-14,1784
2019-02-15,1784
2019-02-16,1784
2019-02-17,1784
2019-02-18,1784
2019-02-19,1784
2019-02-20,1784
2019-02-21,1784
2019-02-22,1784
2019-02-23,1784
2019-02-24,1784
2019-02-25,1784
2019-02-26,1704
2019-02-27,1704
2019-02-28,1704
2019-03-01,1704
2019-03-02,1704
2019-03-03,1704
2019-03-04,1704
2019-03-05,1704
2019-03-06,1704
2019-03-07,1704
2019-03-08,1704
2019-03-09,1704
2019-03-10,1704
2019-03-11,1704
2019-03-12,1704
2019-03-13,1704
2019-03-14,1704
2019-03-15,1704
2019-03-16,1704
2019-03-17,1704
2019-03-18,1704
2019-03-19,1704
2019-03-20,1704
2019-03-21,1704
2019-03-22,1704
2019-03-23,1704
2019-03-24,1704
2019-03-25,1704
2019-03-26,1704
2019-03-27,1704
2019-03-28,1704
2019-03-29,1631
2019-03-30,1631
