date_obj,Trousers%20(brown) price
2015-06-25,2997
2015-06-26,2997
2015-06-27,2997
2015-06-28,2997
2015-06-29,2997
2015-06-30,2997
2015-07-01,2997
2015-07-02,2997
2015-07-03,2997
2015-07-04,2997
2015-07-05,2997
2015-07-06,2997
2015-07-07,2997
2015-07-08,2997
2015-07-09,2997
2015-07-10,2997
2015-07-11,2997
2015-07-12,2997
2015-07-13,2997
2015-07-14,2997
2015-07-15,2997
2015-07-16,2997
2015-07-17,2997
2015-07-18,2997
2015-07-19,2997
2015-07-20,2997
2015-07-21,2997
2015-07-22,2997
2015-07-23,2997
2015-07-24,2997
2015-07-25,2997
2015-07-26,2997
2015-07-27,2997
2015-07-28,2997
2015-07-29,2997
2015-07-30,2997
2015-07-31,2997
2015-08-01,2997
2015-08-02,2997
2015-08-03,2997
2015-08-04,2997
2015-08-05,2997
2015-08-06,2997
2015-08-07,2997
2015-08-08,2997
2015-08-09,2997
2015-08-10,2997
2015-08-11,2997
2015-08-12,2997
2015-08-13,2997
2015-08-14,2997
2015-08-15,2997
2015-08-16,2997
2015-08-17,2997
2015-08-18,2997
2015-08-19,2997
2015-08-20,2997
2015-08-21,2997
2015-08-22,2997
2015-08-23,2997
2015-08-24,2997
2015-08-25,2997
2015-08-26,2997
2015-08-27,2997
2015-08-28,2997
2015-08-29,2997
2015-08-30,2997
2015-08-31,2997
2015-09-02,2997
2015-09-07,2997
2015-09-08,2997
2015-09-10,2997
2015-09-14,2997
2015-09-16,2997
2015-09-22,2997
2015-09-23,2948
2015-09-24,2948
2015-09-25,2948
2015-09-27,2948
2015-09-28,2948
2015-09-29,2948
2015-09-30,2948
2015-10-05,2948
2015-10-06,2948
2015-10-07,2948
2015-10-08,2948
2015-10-09,2948
2015-10-10,2948
2015-10-11,2948
2015-10-12,2948
2015-10-13,2948
2015-10-14,2948
2015-10-15,2948
2015-10-16,2948
2015-10-17,2948
2015-10-18,2948
2015-10-19,2948
2015-10-20,2948
2015-10-22,2948
2015-10-23,2948
2015-10-24,2948
2015-10-25,2948
2015-10-26,2948
2015-10-27,2948
2015-10-29,2948
2015-10-30,2948
2015-10-31,2948
2015-11-01,2948
2015-11-02,2948
2015-11-03,2948
2015-11-04,2948
2015-11-05,2948
2015-11-06,2948
2015-11-07,2948
2015-11-08,2948
2015-11-09,2948
2015-11-10,2948
2015-11-11,2948
2015-11-12,2948
2015-11-13,2948
2015-11-14,2948
2015-11-15,2948
2015-11-16,2948
2015-11-17,2948
2015-11-18,2948
2015-11-19,2948
2015-11-20,2948
2015-11-21,2948
2015-11-22,2948
2015-11-23,2948
2015-11-24,2948
2015-11-25,2948
2015-11-26,2948
2015-11-27,2948
2015-11-28,2948
2015-11-29,2948
2015-11-30,2948
2015-12-01,2948
2015-12-02,2948
2015-12-03,2948
2015-12-04,2948
2015-12-05,2948
2015-12-06,2948
2015-12-07,2948
2015-12-08,2948
2015-12-09,2948
2015-12-10,2948
2015-12-11,2948
2015-12-13,2948
2015-12-14,2948
2015-12-15,2948
2015-12-16,2948
2015-12-17,2948
2015-12-18,2948
2015-12-19,2948
2015-12-20,2948
2015-12-21,2948
2015-12-22,2948
2015-12-23,2948
2015-12-24,2948
2015-12-25,2948
2015-12-26,2948
2015-12-27,2948
2015-12-28,2948
2015-12-29,2948
2015-12-30,2948
2015-12-31,2948
2016-01-01,2948
2016-01-02,2948
2016-01-03,2948
2016-01-04,2948
2016-01-05,2948
2016-01-07,2948
2016-01-08,2948
2016-01-09,2948
2016-01-10,2948
2016-01-11,2948
2016-01-12,2948
2016-01-13,2948
2016-01-14,2901
2016-01-15,2901
2016-01-16,2901
2016-01-17,2901
2016-01-18,2901
2016-01-19,2901
2016-01-20,2901
2016-01-21,2901
2016-01-22,2901
2016-01-23,2901
2016-01-24,2901
2016-01-25,2901
2016-01-26,2901
2016-01-27,2901
2016-01-28,2901
2016-01-29,2901
2016-01-30,2901
2016-01-31,2901
2016-02-01,2901
2016-02-02,2901
2016-02-03,2901
2016-02-04,2901
2016-02-05,2901
2016-02-06,2901
2016-02-07,2901
2016-02-08,2901
2016-02-09,2901
2016-02-10,2901
2016-02-11,2901
2016-02-12,2901
2016-02-13,2901
2016-02-14,2901
2016-02-15,2901
2016-02-16,2901
2016-02-17,2901
2016-02-18,2901
2016-02-19,2901
2016-02-20,2901
2016-02-21,2901
2016-02-22,2901
2016-02-23,2901
2016-02-24,2901
2016-02-25,2901
2016-02-26,2901
2016-02-27,2901
2016-02-28,2901
2016-02-29,2901
2016-03-01,2901
2016-03-02,2901
2016-03-03,2901
2016-03-04,2901
2016-03-05,2901
2016-03-06,2901
2016-03-07,2901
2016-03-08,2901
2016-03-09,2901
2016-03-10,2901
2016-03-11,2901
2016-03-12,2901
2016-03-13,2901
2016-03-14,2901
2016-03-15,2901
2016-03-16,2901
2016-03-17,2901
2016-03-18,2901
2016-03-19,2901
2016-03-20,2901
2016-03-21,2901
2016-03-22,2901
2016-03-23,2901
2016-03-24,2901
2016-03-25,2901
2016-03-26,2901
2016-03-27,2901
2016-03-28,2901
2016-03-29,2901
2016-03-30,2901
2016-03-31,2901
2016-04-01,2901
2016-04-02,2901
2016-04-03,2901
2016-04-04,2901
2016-04-05,2901
2016-04-06,2901
2016-04-07,2901
2016-04-08,2901
2016-04-09,2901
2016-04-10,2901
2016-04-11,2901
2016-04-12,2901
2016-04-13,2901
2016-04-14,2901
2016-04-15,2901
2016-04-16,2901
2016-04-17,2853
2016-04-18,2853
2016-04-19,2853
2016-04-20,2853
2016-04-21,2853
2016-04-22,2853
2016-04-23,2853
2016-04-24,2853
2016-04-25,2853
2016-04-26,2853
2016-04-27,2853
2016-04-28,2853
2016-04-29,2853
2016-04-30,2853
2016-05-01,2853
2016-05-02,2853
2016-05-03,2853
2016-05-04,2853
2016-05-05,2853
2016-05-06,2853
2016-05-07,2853
2016-05-08,2853
2016-05-09,2853
2016-05-10,2853
2016-05-11,2853
2016-05-12,2853
2016-05-13,2853
2016-05-14,2853
2016-05-15,2853
2016-05-16,2853
2016-05-17,2853
2016-05-18,2853
2016-05-19,2853
2016-05-22,2853
2016-05-23,2853
2016-05-24,2853
2016-05-25,2853
2016-05-26,2853
2016-05-27,2853
2016-05-28,2853
2016-05-29,2853
2016-05-30,2853
2016-05-31,2853
2016-06-01,2853
2016-06-02,2853
2016-06-03,2853
2016-06-04,2853
2016-06-05,2853
2016-06-06,2853
2016-06-07,2853
2016-06-08,2853
2016-06-09,2853
2016-06-10,2853
2016-06-11,2853
2016-06-12,2853
2016-06-13,2853
2016-06-14,2853
2016-06-15,2853
2016-06-16,2853
2016-06-17,2853
2016-06-18,2853
2016-06-19,2853
2016-06-20,2853
2016-06-21,2853
2016-06-22,2853
2016-06-23,2853
2016-06-24,2853
2016-06-25,2853
2016-06-26,2853
2016-06-27,2853
2016-06-28,2853
2016-06-29,2853
2016-06-30,2853
2016-07-01,2853
2016-07-02,2853
2016-07-03,2853
2016-07-04,2853
2016-07-05,2853
2016-07-06,2853
2016-07-07,2748
2016-07-08,2748
2016-07-09,2748
2016-07-10,2748
2016-07-11,2748
2016-07-12,2748
2016-07-13,2748
2016-07-14,2748
2016-07-15,2748
2016-07-16,2748
2016-07-17,2748
2016-07-18,2748
2016-07-24,2748
2016-07-25,2748
2016-07-26,2748
2016-07-27,2748
2016-07-28,2748
2016-07-29,2748
2016-07-30,2748
2016-07-31,2748
2016-08-01,2748
2016-08-02,2748
2016-08-03,2748
2016-08-04,2748
2016-08-05,2748
2016-08-06,2748
2016-08-07,2748
2016-08-08,2748
2016-08-09,2748
2016-08-10,2748
2016-08-11,2748
2016-08-12,2748
2016-08-13,2748
2016-08-14,2748
2016-08-15,2748
2016-08-16,2748
2016-08-17,2748
2016-08-18,2748
2016-08-19,2748
2016-08-20,2748
2016-08-21,2748
2016-08-22,2748
2016-08-23,2748
2016-08-24,2748
2016-08-25,2748
2016-08-26,2748
2016-08-28,2748
2016-08-31,2748
2016-09-01,2748
2016-09-02,2748
2016-09-03,2748
2016-09-04,2748
2016-09-05,2748
2016-09-06,2748
2016-09-07,2748
2016-09-08,2748
2016-09-09,2748
2016-09-10,2748
2016-09-11,2748
2016-09-12,2748
2016-09-13,2748
2016-09-14,2748
2016-09-15,2748
2016-09-16,2748
2016-09-17,2748
2016-09-18,2748
2016-09-19,2748
2016-09-20,2748
2016-09-21,2748
2016-09-22,2748
2016-09-23,2748
2016-09-24,2748
2016-09-25,2748
2016-09-26,2748
2016-09-27,2748
2016-09-28,2748
2016-09-29,2748
2016-09-30,2748
2016-10-01,2748
2016-10-02,2748
2016-10-03,2748
2016-10-04,2748
2016-10-05,2748
2016-10-06,2748
2016-10-07,2748
2016-10-08,2748
2016-10-09,2748
2016-10-10,2748
2016-10-11,2642
2016-10-12,2642
2016-10-13,2642
2016-10-14,2642
2016-10-15,2642
2016-10-16,2642
2016-10-17,2642
2016-10-18,2642
2016-10-19,2642
2016-10-20,2642
2016-10-21,2642
2016-10-22,2642
2016-10-23,2642
2016-10-24,2642
2016-10-25,2642
2016-10-26,2642
2016-10-27,2642
2016-10-28,2642
2016-10-29,2642
2016-10-30,2642
2016-10-31,2642
2016-11-01,2642
2016-11-02,2642
2016-11-03,2642
2016-11-04,2642
2016-11-05,2642
2016-11-06,2642
2016-11-07,2642
2016-11-08,2642
2016-11-09,2642
2016-11-10,2642
2016-11-11,2642
2016-11-12,2642
2016-11-13,2642
2016-11-14,2642
2016-12-08,2642
2016-12-09,2642
2016-12-10,2642
2016-12-11,2642
2016-12-12,2642
2016-12-13,2642
2016-12-14,2642
2016-12-15,2642
2016-12-16,2642
2016-12-17,2642
2016-12-18,2642
2016-12-19,2642
2016-12-20,2642
2016-12-21,2642
2016-12-22,2642
2016-12-23,2642
2016-12-24,2642
2016-12-25,2642
2016-12-26,2642
2016-12-27,2642
2016-12-28,2642
2016-12-29,2642
2016-12-30,2642
2016-12-31,2642
2017-01-01,2642
2017-01-02,2642
2017-01-03,2642
2017-01-04,2642
2017-01-05,2642
2017-01-06,2642
2017-01-07,2642
2017-01-08,2642
2017-01-09,2642
2017-01-10,2642
2017-01-11,2642
2017-01-12,2642
2017-01-13,2642
2017-01-14,2642
2017-01-15,2642
2017-01-16,2642
2017-01-17,2603
2017-01-18,2603
2017-01-19,2603
2017-01-20,2603
2017-01-21,2603
2017-01-22,2603
2017-01-27,2603
2017-01-28,2603
2017-01-29,2603
2017-01-30,2603
2017-01-31,2603
2017-02-01,2603
2017-02-02,2603
2017-02-03,2603
2017-02-04,2603
2017-02-05,2603
2017-02-06,2603
2017-02-07,2603
2017-02-08,2603
2017-02-09,2603
2017-02-10,2603
2017-02-11,2603
2017-02-12,2603
2017-02-13,2603
2017-02-14,2603
2017-02-15,2603
2017-02-16,2603
2017-02-18,2603
2017-02-19,2603
2017-02-20,2603
2017-02-21,2603
2017-02-22,2603
2017-02-23,2603
2017-02-24,2603
2017-02-25,2603
2017-02-26,2603
2017-02-27,2603
2017-02-28,2603
2017-03-01,2603
2017-03-02,2603
2017-03-03,2603
2017-03-04,2603
2017-03-05,2603
2017-03-06,2603
2017-03-07,2603
2017-03-08,2603
2017-03-09,2603
2017-03-10,2603
2017-03-11,2603
2017-03-12,2603
2017-03-13,2603
2017-03-14,2603
2017-03-15,2603
2017-03-16,2603
2017-03-17,2603
2017-03-18,2603
2017-03-19,2603
2017-03-20,2603
2017-03-21,2603
2017-03-22,2603
2017-03-23,2603
2017-03-24,2603
2017-03-25,2603
2017-03-26,2603
2017-03-27,2603
2017-03-28,2603
2017-03-29,2603
2017-03-30,2603
2017-03-31,2603
2017-04-01,2603
2017-04-02,2603
2017-04-03,2603
2017-04-04,2603
2017-04-12,2603
2017-04-13,2603
2017-04-14,2562
2017-04-15,2562
2017-04-16,2562
2017-04-17,2562
2017-04-18,2562
2017-04-19,2562
2017-04-20,2562
2017-04-21,2562
2017-04-22,2562
2017-04-23,2562
2017-04-24,2562
2017-04-25,2562
2017-04-26,2562
2017-04-27,2562
2017-04-28,2562
2017-04-29,2562
2017-04-30,2562
2017-05-01,2562
2017-05-02,2562
2017-05-03,2562
2017-05-04,2562
2017-05-05,2562
2017-05-06,2562
2017-05-07,2562
2017-05-08,2562
2017-05-09,2562
2017-05-10,2562
2017-05-11,2562
2017-05-12,2562
2017-05-13,2562
2017-05-14,2562
2017-05-15,2562
2017-05-16,2562
2017-05-17,2562
2017-05-18,2562
2017-05-19,2562
2017-05-20,2562
2017-05-21,2562
2017-05-22,2562
2017-05-23,2562
2017-05-24,2562
2017-05-25,2562
2017-05-26,2562
2017-05-27,2562
2017-05-28,2562
2017-05-29,2562
2017-05-30,2562
2017-05-31,2562
2017-06-01,2562
2017-06-02,2562
2017-06-03,2562
2017-06-06,2562
2017-06-07,2562
2017-06-08,2562
2017-06-09,2562
2017-06-10,2562
2017-06-11,2562
2017-06-12,2562
2017-06-13,2562
2017-06-14,2562
2017-06-15,2562
2017-06-16,2562
2017-06-17,2562
2017-06-18,2562
2017-06-19,2562
2017-06-20,2562
2017-06-21,2562
2017-06-22,2562
2017-06-23,2562
2017-06-24,2562
2017-06-25,2562
2017-06-26,2562
2017-06-27,2562
2017-06-28,2562
2017-06-29,2562
2017-06-30,2562
2017-07-01,2562
2017-07-02,2562
2017-07-03,2562
2017-07-04,2562
2017-07-05,2562
2017-07-06,2562
2017-07-07,2562
2017-07-08,2562
2017-07-13,2562
2017-07-14,2562
2017-07-15,2562
2017-07-16,2562
2017-07-17,2562
2017-07-18,2562
2017-07-19,2562
2017-07-20,2531
2017-07-21,2531
2017-07-22,2531
2017-07-23,2531
2017-07-24,2531
2017-07-25,2531
2017-07-26,2531
2017-07-27,2531
2017-07-28,2531
2017-07-29,2531
2017-07-30,2531
2017-07-31,2531
2017-08-01,2531
2017-08-02,2531
2017-08-03,2531
2017-08-04,2531
2017-08-05,2531
2017-08-06,2531
2017-08-09,2531
2017-08-10,2531
2017-08-11,2531
2017-08-12,2531
2017-08-13,2531
2017-08-14,2531
2017-08-15,2531
2017-08-16,2531
2017-08-17,2531
2017-08-18,2531
2017-08-19,2531
2017-08-20,2531
2017-08-21,2531
2017-08-22,2531
2017-08-23,2531
2017-08-24,2531
2017-08-25,2531
2017-08-26,2531
2017-08-27,2531
2017-08-28,2531
2017-08-29,2531
2017-08-30,2531
2017-08-31,2531
2017-09-01,2531
2017-09-02,2531
2017-09-03,2531
2017-09-04,2531
2017-09-05,2531
2017-09-06,2531
2017-09-07,2531
2017-09-08,2531
2017-09-09,2531
2017-09-10,2531
2017-09-11,2531
2017-09-12,2531
2017-09-13,2531
2017-09-14,2531
2017-09-15,2531
2017-09-16,2531
2017-09-17,2531
2017-09-19,2531
2017-09-20,2531
2017-09-21,2531
2017-09-22,2531
2017-09-23,2531
2017-09-24,2531
2017-09-25,2531
2017-09-26,2531
2017-09-27,2531
2017-09-28,2531
2017-09-29,2531
2017-09-30,2531
2017-10-01,2531
2017-10-02,2531
2017-10-03,2531
2017-10-04,2531
2017-10-05,2531
2017-10-06,2531
2017-10-07,2531
2017-10-08,2531
2017-10-09,2531
2017-10-10,2531
2017-10-11,2531
2017-10-12,2531
2017-10-13,2531
2017-10-14,2531
2017-10-15,2531
2017-10-16,2531
2017-10-17,2531
2017-10-18,2531
2017-10-19,2531
2017-10-20,2531
2017-10-21,2531
2017-10-22,2531
2017-10-23,2531
2017-10-24,2531
2017-10-25,2531
2017-10-26,2531
2017-10-27,2531
2017-10-28,2531
2017-10-29,2531
2017-10-30,2531
2017-10-31,2531
2017-11-01,2531
2017-11-02,2531
2017-11-03,2531
2017-11-04,2531
2017-11-05,2531
2017-11-06,2531
2017-11-07,2531
2017-11-08,2531
2017-11-09,2531
2017-11-10,2488
2017-11-11,2488
2017-11-12,2488
2017-11-13,2488
2017-11-14,2488
2017-11-15,2488
2017-11-16,2488
2017-11-17,2488
2017-11-18,2488
2017-11-19,2488
2017-11-20,2488
2017-11-21,2488
2017-11-22,2488
2017-11-23,2488
2017-11-24,2488
2017-11-25,2488
2017-11-26,2488
2017-11-27,2488
2017-11-28,2488
2017-11-29,2488
2017-11-30,2488
2017-12-01,2488
2017-12-02,2488
2017-12-03,2488
2017-12-04,2488
2017-12-05,2488
2017-12-06,2488
2017-12-07,2488
2017-12-08,2488
2017-12-09,2488
2017-12-10,2488
2017-12-11,2488
2017-12-12,2488
2017-12-13,2488
2017-12-14,2488
2017-12-15,2488
2017-12-16,2488
2017-12-17,2488
2017-12-18,2488
2017-12-19,2488
2017-12-20,2488
2017-12-21,2488
2017-12-22,2488
2017-12-23,2488
2017-12-24,2488
2017-12-25,2488
2017-12-26,2488
2017-12-27,2488
2017-12-28,2488
2017-12-29,2488
2017-12-30,2488
2017-12-31,2488
2018-01-01,2488
2018-01-02,2488
2018-01-03,2488
2018-01-04,2488
2018-01-05,2488
2018-01-06,2488
2018-01-07,2488
2018-01-08,2488
2018-01-09,2488
2018-01-10,2488
2018-01-11,2488
2018-01-12,2488
2018-01-13,2488
2018-01-14,2488
2018-01-15,2488
2018-01-16,2488
2018-01-17,2488
2018-01-18,2488
2018-01-19,2488
2018-01-20,2488
2018-01-21,2488
2018-01-22,2488
2018-01-23,2488
2018-01-24,2426
2018-01-25,2426
2018-01-26,2426
2018-01-27,2426
2018-01-28,2426
2018-01-29,2426
2018-01-30,2426
2018-02-01,2426
2018-02-02,2426
2018-02-03,2426
2018-02-04,2426
2018-02-05,2426
2018-02-06,2426
2018-02-07,2426
2018-02-08,2426
2018-02-09,2426
2018-02-10,2426
2018-02-11,2426
2018-02-12,2426
2018-02-13,2426
2018-02-14,2426
2018-02-15,2426
2018-02-16,2426
2018-02-17,2426
2018-02-18,2426
2018-02-19,2426
2018-02-20,2426
2018-02-21,2426
2018-02-22,2426
2018-02-23,2426
2018-02-24,2426
2018-02-25,2426
2018-02-26,2426
2018-02-27,2426
2018-02-28,2426
2018-03-01,2426
2018-03-02,2426
2018-03-03,2426
2018-03-04,2426
2018-03-05,2426
2018-03-06,2426
2018-03-07,2426
2018-03-08,2426
2018-03-09,2426
2018-03-10,2426
2018-03-11,2426
2018-03-12,2426
2018-03-13,2426
2018-03-14,2426
2018-03-15,2426
2018-03-16,2426
2018-03-17,2426
2018-03-18,2426
2018-03-19,2426
2018-03-20,2426
2018-03-21,2426
2018-03-23,2426
2018-03-24,2350
2018-03-26,2350
2018-03-27,2350
2018-03-28,2350
2018-03-29,2350
2018-03-30,2350
2018-03-31,2350
2018-04-01,2350
2018-04-02,2350
2018-04-03,2350
2018-04-04,2350
2018-04-05,2350
2018-04-06,2350
2018-04-08,2350
2018-04-09,2350
2018-04-10,2350
2018-04-11,2350
2018-04-12,2350
2018-04-13,2350
2018-04-14,2350
2018-04-16,2350
2018-04-17,2350
2018-04-18,2350
2018-04-19,2350
2018-04-20,2350
2018-04-21,2350
2018-04-22,2350
2018-04-23,2350
2018-04-24,2350
2018-04-25,2350
2018-04-26,2350
2018-04-27,2350
2018-04-28,2350
2018-04-29,2350
2018-04-30,2350
2018-05-01,2350
2018-05-02,2350
2018-05-03,2350
2018-05-04,2350
2018-05-05,2350
2018-05-06,2350
2018-05-08,2350
2018-05-09,2350
2018-05-10,2350
2018-05-11,2350
2018-05-12,2350
2018-05-13,2350
2018-05-14,2350
2018-05-15,2350
2018-05-16,2350
2018-05-17,2350
2018-05-18,2350
2018-05-19,2350
2018-05-20,2350
2018-05-21,2350
2018-05-22,2350
2018-05-23,2295
2018-05-24,2295
2018-05-25,2295
2018-05-26,2295
2018-05-27,2295
2018-05-28,2295
2018-05-29,2295
2018-05-30,2295
2018-05-31,2295
2018-06-01,2295
2018-06-02,2295
2018-06-03,2295
2018-06-04,2295
2018-06-05,2295
2018-06-06,2295
2018-06-07,2295
2018-06-08,2295
2018-06-09,2295
2018-06-10,2295
2018-06-11,2295
2018-06-12,2295
2018-06-13,2295
2018-06-14,2295
2018-06-15,2295
2018-06-16,2295
2018-06-17,2295
2018-06-18,2295
2018-06-19,2295
2018-06-20,2295
2018-06-21,2295
2018-06-22,2295
2018-06-23,2295
2018-06-24,2295
2018-06-25,2295
2018-06-26,2295
2018-06-27,2295
2018-06-28,2295
2018-06-29,2295
2018-06-30,2295
2018-07-01,2295
2018-07-02,2295
2018-07-03,2295
2018-07-04,2295
2018-07-05,2295
2018-07-06,2295
2018-07-07,2295
2018-07-08,2295
2018-07-09,2295
2018-07-10,2295
2018-07-11,2202
2018-07-12,2202
2018-07-13,2202
2018-07-14,2202
2018-07-15,2202
2018-07-16,2202
2018-07-17,2202
2018-07-18,2202
2018-07-19,2202
2018-07-20,2202
2018-07-21,2202
2018-07-22,2202
2018-07-23,2202
2018-07-24,2202
2018-07-25,2202
2018-07-26,2202
2018-07-27,2202
2018-07-28,2202
2018-07-29,2202
2018-07-30,2202
2018-07-31,2202
2018-08-01,2202
2018-08-02,2202
2018-08-03,2202
2018-08-04,2202
2018-08-05,2202
2018-08-06,2202
2018-08-07,2202
2018-08-08,2202
2018-08-09,2202
2018-08-10,2202
2018-08-11,2202
2018-08-12,2202
2018-08-14,2202
2018-08-16,2202
2018-08-17,2202
2018-08-18,2202
2018-08-19,2202
2018-08-20,2202
2018-08-21,2202
2018-08-22,2118
2018-08-23,2118
2018-08-24,2118
2018-08-25,2118
2018-08-26,2118
2018-08-27,2118
2018-08-28,2118
2018-08-29,2118
2018-08-30,2118
2018-08-31,2118
2018-09-01,2118
2018-09-02,2118
2018-09-03,2118
2018-09-04,2118
2018-09-05,2118
2018-09-06,2118
2018-09-07,2118
2018-09-08,2118
2018-09-09,2118
2018-09-10,2118
2018-09-11,2118
2018-09-12,2118
2018-09-13,2118
2018-09-14,2118
2018-09-15,2118
2018-09-16,2118
2018-09-17,2118
2018-09-18,2118
2018-09-19,2118
2018-09-20,2118
2018-09-21,2118
2018-09-22,2118
2018-09-23,2118
2018-09-24,2118
2018-09-25,2118
2018-09-26,2118
2018-09-27,2118
2018-09-28,2118
2018-09-29,2118
2018-09-30,2073
2018-10-02,2073
2018-10-03,2073
2018-10-04,2073
2018-10-05,2073
2018-10-06,2073
2018-10-07,2073
2018-10-08,2073
2018-10-09,2073
2018-10-10,2073
2018-10-11,2073
2018-10-12,2073
2018-10-13,2073
2018-10-14,2073
2018-10-15,2073
2018-10-16,2073
2018-10-17,2073
2018-10-18,2073
2018-10-19,2073
2018-10-20,2073
2018-10-21,2073
2018-10-22,2073
2018-10-23,2073
2018-10-24,2073
2018-10-25,2073
2018-10-26,2073
2018-10-27,2073
2018-10-28,2073
2018-10-29,2073
2018-10-30,2073
2018-10-31,2073
2018-11-01,2073
2018-11-03,2073
2018-11-04,2073
2018-11-05,2073
2018-11-06,2073
2018-11-07,2073
2018-11-08,2073
2018-11-09,2073
2018-11-10,2073
2018-11-11,1987
2018-11-12,1987
2018-11-13,1987
2018-11-14,1987
2018-11-15,1987
2018-11-16,1987
2018-11-17,1987
2018-11-18,1987
2018-11-19,1987
2018-11-20,1987
2018-11-21,1987
2018-11-22,1987
2018-11-23,1987
2018-11-24,1987
2018-11-25,1987
2018-11-26,1987
2018-11-27,1987
2018-11-28,1987
2018-11-29,1987
2018-12-01,1987
2018-12-02,1987
2018-12-03,1987
2018-12-04,1987
2018-12-05,1987
2018-12-07,1987
2018-12-09,1987
2018-12-10,1949
2018-12-11,1949
2018-12-12,1949
2018-12-13,1949
2018-12-14,1949
2018-12-15,1949
2018-12-16,1949
2018-12-17,1949
2018-12-18,1949
2018-12-19,1949
2018-12-20,1949
2018-12-21,1949
2018-12-22,1949
2018-12-23,1949
2018-12-24,1949
2018-12-25,1949
2018-12-26,1949
2018-12-27,1949
2018-12-28,1949
2018-12-29,1949
2018-12-30,1949
2018-12-31,1949
2019-01-01,1949
2019-01-02,1949
2019-01-03,1949
2019-01-04,1949
2019-01-05,1949
2019-01-06,1949
2019-01-08,1949
2019-01-10,1894
2019-01-11,1894
2019-01-12,1894
2019-01-13,1894
2019-01-14,1894
2019-01-15,1894
2019-01-16,1894
2019-01-17,1894
2019-01-18,1894
2019-01-19,1894
2019-01-20,1894
2019-01-21,1894
2019-01-22,1894
2019-01-23,1894
2019-01-24,1894
2019-01-25,1894
2019-01-26,1894
2019-01-28,1894
2019-01-29,1894
2019-01-30,1894
2019-01-31,1894
2019-02-01,1894
2019-02-02,1894
2019-02-03,1894
2019-02-04,1894
2019-02-05,1894
2019-02-06,1894
2019-02-07,1894
2019-02-08,1835
2019-02-09,1835
2019-02-10,1835
2019-02-11,1835
2019-02-12,1835
2019-02-13,1835
2019-02-14,1835
2019-02-15,1835
2019-02-16,1835
2019-02-17,1835
2019-02-18,1835
2019-02-19,1835
2019-02-20,1835
2019-02-21,1835
2019-02-22,1835
2019-02-23,1835
2019-02-24,1835
2019-02-25,1835
2019-02-26,1835
2019-02-27,1835
2019-02-28,1835
2019-03-01,1835
2019-03-02,1835
2019-03-03,1835
2019-03-04,1835
2019-03-05,1835
2019-03-06,1835
2019-03-07,1835
2019-03-08,1835
2019-03-09,1835
2019-03-10,1835
2019-03-11,1835
2019-03-12,1835
2019-03-13,1835
2019-03-14,1835
2019-03-15,1835
2019-03-16,1835
2019-03-17,1835
2019-03-18,1835
2019-03-19,1835
2019-03-20,1835
2019-03-21,1835
2019-03-22,1835
2019-03-23,1835
2019-03-24,1835
2019-03-25,1835
2019-03-26,1835
2019-03-27,1835
2019-03-28,1835
2019-03-29,1835
2019-03-30,1835
2019-03-31,1835
2019-04-01,1835
2019-04-02,1835
