date_obj,Steel%20sq%20shield price
2016-11-14,214
2016-12-08,220
2016-12-09,220
2016-12-10,220
2016-12-11,220
2016-12-12,220
2016-12-13,220
2016-12-14,226
2016-12-15,226
2016-12-16,226
2016-12-17,226
2016-12-18,226
2016-12-19,226
2016-12-20,223
2016-12-21,223
2016-12-22,223
2016-12-23,216
2016-12-24,216
2016-12-25,216
2016-12-26,217
2016-12-27,217
2016-12-28,217
2016-12-29,221
2016-12-30,221
2016-12-31,221
2017-01-01,217
2017-01-02,217
2017-01-03,213
2017-01-04,213
2017-01-05,204
2017-01-06,204
2017-01-07,201
2017-01-08,201
2017-01-09,197
2017-01-10,197
2017-01-11,197
2017-01-12,197
2017-01-13,199
2017-01-14,199
2017-01-15,201
2017-01-16,201
2017-01-17,202
2017-01-18,202
2017-01-19,201
2017-01-20,201
2017-01-21,204
2017-01-22,204
2017-01-27,204
2017-01-28,204
2017-01-29,205
2017-01-30,205
2017-01-31,205
2017-02-01,206
2017-02-02,206
2017-02-03,206
2017-02-04,208
2017-02-05,208
2017-02-06,208
2017-02-07,210
2017-02-08,210
2017-02-09,212
2017-02-10,212
2017-02-11,213
2017-02-12,213
2017-02-13,213
2017-02-14,214
2017-02-15,214
2017-02-16,214
2017-02-18,214
2017-02-19,210
2017-02-20,210
2017-02-21,205
2017-02-22,205
2017-02-23,205
2017-02-24,198
2017-02-25,198
2017-02-26,196
2017-02-27,196
2017-02-28,198
2017-03-01,198
2017-03-02,200
2017-03-03,200
2017-03-04,201
2017-03-05,201
2017-03-06,202
2017-03-07,202
2017-03-08,202
2017-03-09,205
2017-03-10,205
2017-03-11,203
2017-03-12,203
2017-03-13,208
2017-03-14,208
2017-03-15,209
2017-03-16,209
2017-03-17,209
2017-03-18,209
2017-03-19,211
2017-03-20,211
2017-03-21,212
2017-03-22,212
2017-03-23,212
2017-03-24,212
2017-03-25,212
2017-03-26,212
2017-03-27,212
2017-03-28,218
2017-03-29,218
2017-03-30,226
2017-03-31,226
2017-04-01,233
2017-04-02,233
2017-04-03,226
2017-04-04,226
2017-04-12,226
2017-04-13,223
2017-04-14,223
2017-04-15,221
2017-04-16,221
2017-04-17,225
2017-04-18,225
2017-04-19,224
2017-04-20,224
2017-04-21,227
2017-04-22,227
2017-04-23,227
2017-04-24,224
2017-04-25,224
2017-04-26,220
2017-04-27,220
2017-04-28,222
2017-04-29,222
2017-04-30,224
2017-05-01,224
2017-05-02,226
2017-05-03,226
2017-05-04,218
2017-05-05,218
2017-05-06,218
2017-05-07,217
2017-05-08,217
2017-05-09,222
2017-05-10,222
2017-05-11,222
2017-05-12,222
2017-05-13,222
2017-05-14,229
2017-05-15,229
2017-05-16,238
2017-05-17,238
2017-05-18,240
2017-05-19,240
2017-05-20,245
2017-05-21,245
2017-05-22,245
2017-05-23,249
2017-05-24,249
2017-05-25,249
2017-05-26,252
2017-05-27,252
2017-05-28,254
2017-05-29,254
2017-05-30,252
2017-05-31,252
2017-06-01,250
2017-06-02,250
2017-06-03,250
2017-06-06,233
2017-06-07,233
2017-06-08,233
2017-06-09,222
2017-06-10,222
2017-06-11,215
2017-06-12,215
2017-06-13,216
2017-06-14,216
2017-06-15,216
2017-06-16,213
2017-06-17,213
2017-06-18,210
2017-06-19,210
2017-06-20,204
2017-06-21,204
2017-06-22,204
2017-06-23,204
2017-06-24,204
2017-06-25,199
2017-06-26,199
2017-06-27,199
2017-06-28,199
2017-06-29,199
2017-06-30,197
2017-07-01,197
2017-07-02,197
2017-07-03,201
2017-07-04,201
2017-07-05,201
2017-07-06,204
2017-07-07,204
2017-07-08,204
2017-07-13,212
2017-07-14,211
2017-07-15,211
2017-07-16,211
2017-07-17,212
2017-07-18,212
2017-07-19,214
2017-07-20,214
2017-07-21,216
2017-07-22,216
2017-07-23,214
2017-07-24,214
2017-07-25,213
2017-07-26,213
2017-07-27,212
2017-07-28,212
2017-07-29,212
2017-07-30,213
2017-07-31,213
2017-08-01,213
2017-08-02,213
2017-08-03,213
2017-08-04,213
2017-08-05,208
2017-08-06,208
2017-08-09,202
2017-08-10,202
2017-08-11,204
2017-08-12,204
2017-08-13,201
2017-08-14,201
2017-08-15,202
2017-08-17,200
2017-08-18,200
2017-08-19,200
2017-08-20,198
2017-08-21,198
2017-08-22,196
2017-08-23,196
2017-08-24,196
2017-08-25,196
2017-08-26,196
2017-08-27,200
2017-08-28,200
2017-08-29,200
2017-08-30,199
2017-08-31,199
2017-09-01,199
2017-09-02,205
2017-09-03,205
2017-09-04,204
2017-09-05,204
2017-09-06,207
2017-09-07,207
2017-09-08,209
2017-09-09,209
2017-09-10,212
2017-09-11,212
2017-09-12,212
2017-09-13,212
2017-09-14,214
2017-09-15,214
2017-09-16,214
2017-09-17,214
2017-09-19,214
2017-09-20,216
2017-09-21,216
2017-09-22,217
2017-09-23,217
2017-09-24,217
2017-09-25,217
2017-09-26,217
2017-09-27,217
2017-09-28,213
2017-09-29,213
2017-09-30,211
2017-10-01,211
2017-10-02,214
2017-10-03,214
2017-10-04,214
2017-10-05,215
2017-10-06,215
2017-10-07,211
2017-10-08,211
2017-10-09,211
2017-10-10,212
2017-10-11,212
2017-10-12,212
2017-10-13,214
2017-10-14,214
2017-10-15,214
2017-10-16,215
2017-10-17,215
2017-10-18,215
2017-10-19,218
2017-10-20,218
2017-10-21,218
2017-10-22,221
2017-10-23,221
2017-10-24,221
2017-10-25,218
2017-10-26,218
2017-10-27,215
2017-10-28,215
2017-10-29,215
2017-10-30,211
2017-10-31,211
2017-11-01,211
2017-11-02,206
2017-11-03,206
2017-11-04,203
2017-11-05,203
2017-11-06,203
2017-11-07,202
2017-11-08,202
2017-11-09,200
2017-11-10,200
2017-11-11,200
2017-11-12,205
2017-11-13,205
2017-11-14,205
2017-11-15,208
2017-11-16,208
2017-11-17,207
2017-11-18,207
2017-11-19,207
2017-11-20,203
2017-11-21,203
2017-11-22,203
2017-11-23,200
2017-11-24,200
2017-11-25,199
2017-11-26,199
2017-11-27,199
2017-11-28,199
2017-11-29,199
2017-11-30,199
2017-12-01,199
2017-12-02,199
2017-12-03,199
2017-12-04,196
2017-12-05,196
2017-12-06,197
2017-12-07,197
2017-12-08,197
2017-12-09,191
2017-12-10,191
2017-12-11,193
2017-12-12,193
2017-12-13,193
2017-12-14,199
2017-12-15,199
2017-12-16,197
2017-12-17,197
2017-12-18,201
2017-12-19,201
2017-12-20,201
2017-12-21,198
2017-12-22,198
2017-12-23,201
2017-12-24,201
2017-12-25,201
2017-12-26,201
2017-12-27,201
2017-12-28,205
2017-12-29,205
2017-12-30,205
2017-12-31,205
2018-01-01,200
2018-01-02,200
2018-01-03,204
2018-01-04,204
2018-01-05,206
2018-01-06,206
2018-01-07,207
2018-01-08,207
2018-01-09,202
2018-01-10,202
2018-01-11,203
2018-01-12,203
2018-01-13,200
2018-01-14,200
2018-01-15,200
2018-01-16,200
2018-01-17,204
2018-01-18,204
2018-01-19,207
2018-01-20,207
2018-01-21,203
2018-01-22,203
2018-01-23,201
2018-01-24,202
2018-01-25,202
2018-01-26,207
2018-01-27,204
2018-01-28,213
2018-01-29,213
2018-01-30,214
2018-02-01,212
2018-02-02,217
2018-02-03,217
2018-02-04,214
2018-02-05,214
2018-02-06,208
2018-02-07,206
2018-02-08,206
2018-02-09,209
2018-02-10,209
2018-02-11,207
2018-02-12,206
2018-02-13,206
2018-02-14,204
2018-02-15,209
2018-02-16,209
2018-02-17,213
2018-02-18,211
2018-02-19,216
2018-02-20,216
2018-02-21,213
2018-02-22,213
2018-02-23,212
2018-02-24,212
2018-02-25,211
2018-02-26,207
2018-02-27,210
2018-02-28,210
2018-03-01,219
2018-03-02,225
2018-03-03,232
2018-03-04,232
2018-03-05,234
2018-03-06,230
2018-03-07,221
2018-03-08,221
2018-03-09,217
2018-03-10,213
2018-03-11,213
2018-03-12,208
2018-03-13,213
2018-03-14,208
2018-03-15,208
2018-03-16,212
2018-03-17,217
2018-03-18,217
2018-03-19,220
2018-03-20,216
2018-03-21,216
2018-03-23,222
2018-03-24,229
2018-03-26,226
2018-03-27,231
2018-03-28,231
2018-03-29,227
2018-03-30,227
2018-03-31,230
2018-04-01,230
2018-04-02,233
2018-04-03,224
2018-04-04,219
2018-04-05,219
2018-04-06,218
2018-04-08,220
2018-04-09,224
2018-04-10,224
2018-04-11,220
2018-04-12,222
2018-04-13,222
2018-04-14,219
2018-04-16,220
2018-04-17,217
2018-04-18,217
2018-04-19,217
2018-04-20,218
2018-04-21,210
2018-04-22,210
2018-04-23,209
2018-04-24,209
2018-04-25,207
2018-04-26,207
2018-04-27,208
2018-04-28,208
2018-04-29,210
2018-04-30,219
2018-05-01,216
2018-05-02,216
2018-05-03,213
2018-05-04,213
2018-05-05,211
2018-05-06,211
2018-05-07,215
2018-05-08,215
2018-05-09,214
2018-05-10,219
2018-05-11,219
2018-05-12,214
2018-05-13,214
2018-05-14,215
2018-05-15,215
2018-05-16,222
2018-05-17,222
2018-05-18,223
2018-05-19,220
2018-05-20,220
2018-05-21,217
2018-05-22,217
2018-05-23,214
2018-05-24,214
2018-05-25,210
2018-05-26,207
2018-05-27,207
2018-05-28,210
2018-05-29,212
2018-05-30,208
2018-05-31,206
2018-06-01,201
2018-06-02,199
2018-06-03,199
2018-06-04,195
2018-06-05,199
2018-06-06,199
2018-06-07,199
2018-06-08,199
2018-06-09,199
2018-06-10,202
2018-06-11,202
2018-06-12,204
2018-06-13,206
2018-06-14,207
2018-06-15,207
2018-06-16,207
2018-06-17,205
2018-06-18,207
2018-06-19,209
2018-06-20,209
2018-06-21,208
2018-06-22,209
2018-06-23,209
2018-06-24,207
2018-06-25,210
2018-06-26,210
2018-06-27,213
2018-06-28,208
2018-06-29,207
2018-06-30,207
2018-07-01,210
2018-07-02,210
2018-07-03,212
2018-07-04,212
2018-07-05,210
2018-07-06,215
2018-07-07,215
2018-07-08,216
2018-07-09,214
2018-07-10,208
2018-07-11,205
2018-07-12,205
2018-07-13,203
2018-07-14,208
2018-07-15,208
2018-07-16,208
2018-07-17,203
2018-07-18,203
2018-07-19,198
2018-07-20,198
2018-07-21,200
2018-07-22,196
2018-07-23,201
2018-07-24,201
2018-07-25,208
2018-07-26,216
2018-07-27,219
2018-07-28,219
2018-07-29,218
2018-07-30,222
2018-07-31,222
2018-08-01,222
2018-08-02,218
2018-08-03,218
2018-08-04,211
2018-08-05,209
2018-08-06,215
2018-08-07,215
2018-08-08,216
2018-08-09,216
2018-08-10,217
2018-08-11,218
2018-08-12,217
2018-08-14,220
2018-08-16,219
2018-08-17,218
2018-08-18,218
2018-08-19,223
2018-08-20,225
2018-08-21,225
2018-08-22,224
2018-08-23,224
2018-08-24,229
2018-08-25,235
2018-08-26,235
2018-08-27,228
2018-08-28,226
2018-08-29,227
2018-08-30,226
2018-08-31,221
2018-09-01,222
2018-09-02,226
2018-09-03,227
2018-09-04,230
2018-09-05,235
2018-09-06,235
2018-09-07,231
2018-09-08,226
2018-09-09,227
2018-09-10,228
2018-09-11,228
2018-09-12,224
2018-09-13,218
2018-09-14,210
2018-09-15,207
2018-09-16,207
2018-09-17,202
2018-09-18,200
2018-09-19,192
2018-09-20,194
2018-09-21,199
2018-09-22,203
2018-09-23,206
2018-09-24,210
2018-09-25,210
2018-09-26,210
2018-09-27,210
2018-09-28,213
2018-09-29,213
2018-09-30,209
2018-10-02,211
2018-10-03,216
2018-10-04,216
2018-10-05,216
2018-10-06,219
2018-10-07,219
2018-10-08,220
2018-10-09,219
2018-10-10,212
2018-10-11,210
2018-10-12,210
2018-10-13,208
2018-10-14,208
2018-10-15,211
2018-10-16,213
2018-10-17,211
2018-10-18,212
2018-10-19,215
2018-10-20,215
2018-10-21,215
2018-10-22,213
2018-10-23,213
2018-10-24,210
2018-10-25,205
2018-10-26,202
2018-10-27,200
2018-10-28,200
2018-10-29,200
2018-10-30,201
2018-10-31,204
2018-11-01,207
2018-11-03,210
2018-11-04,212
2018-11-05,213
2018-11-06,213
2018-11-07,212
2018-11-08,213
2018-11-09,213
2018-11-10,210
2018-11-11,209
2018-11-12,208
2018-11-13,209
2018-11-14,207
2018-11-15,205
2018-11-16,201
2018-11-17,196
2018-11-18,198
2018-11-19,196
2018-11-20,196
2018-11-21,196
2018-11-22,195
2018-11-23,196
2018-11-24,197
2018-11-25,198
2018-11-26,204
2018-11-27,206
2018-11-28,206
2018-11-29,206
2018-12-01,203
2018-12-02,200
2018-12-03,202
2018-12-04,202
2018-12-05,204
2018-12-07,199
2018-12-09,196
2018-12-10,193
2018-12-11,194
2018-12-12,196
2018-12-13,197
2018-12-14,200
2018-12-15,196
2018-12-16,198
2018-12-17,195
2018-12-18,194
2018-12-19,195
2018-12-20,199
2018-12-21,198
2018-12-22,197
2018-12-23,198
2018-12-24,196
2018-12-25,191
2018-12-26,191
2018-12-27,191
2018-12-28,189
2018-12-29,188
2018-12-30,188
2018-12-31,189
2019-01-01,189
2019-01-02,192
2019-01-03,194
2019-01-04,196
2019-01-05,195
2019-01-06,196
2019-01-08,201
2019-01-10,209
2019-01-11,209
2019-01-12,207
2019-01-13,206
2019-01-14,209
2019-01-15,208
2019-01-16,211
2019-01-17,210
2019-01-18,209
2019-01-19,212
2019-01-20,214
2019-01-21,216
2019-01-22,215
2019-01-23,214
2019-01-24,214
2019-01-25,212
2019-01-26,211
2019-01-27,208
2019-01-28,202
2019-01-29,199
2019-01-30,202
2019-01-31,203
2019-02-01,199
2019-02-02,201
2019-02-03,200
2019-02-04,201
2019-02-05,201
2019-02-06,196
2019-02-07,198
2019-02-08,200
2019-02-09,201
2019-02-10,195
2019-02-11,196
2019-02-12,194
2019-02-13,191
2019-02-14,191
2019-02-15,188
2019-02-16,189
2019-02-17,189
2019-02-18,194
2019-02-19,198
2019-02-20,200
2019-02-21,205
2019-02-22,208
2019-02-23,205
2019-02-24,201
2019-02-25,199
2019-02-26,202
2019-02-27,202
2019-02-28,203
2019-03-01,203
2019-03-02,197
2019-03-03,199
2019-03-04,199
2019-03-05,202
2019-03-06,204
2019-03-07,198
2019-03-08,198
2019-03-09,197
2019-03-10,201
2019-03-11,197
2019-03-12,199
2019-03-13,199
2019-03-14,200
2019-03-15,201
2019-03-16,202
2019-03-17,201
2019-03-18,201
2019-03-19,201
2019-03-20,200
2019-03-21,200
2019-03-22,202
2019-03-23,207
2019-03-24,202
2019-03-25,198
2019-03-26,198
2019-03-27,198
2019-03-28,199
2019-03-29,199
2019-03-30,199
2019-03-31,196
2019-04-01,195
2019-04-02,198
2019-04-03,203
2019-04-04,200
2019-04-05,198
2019-04-06,197
2019-04-07,194
2019-04-08,189
2019-04-09,186
2019-04-10,184
2019-04-11,183
2019-04-12,187
2019-04-13,184
2019-04-14,183
2019-04-15,181
2019-04-16,185
2019-04-17,187
2019-04-18,191
2019-04-19,190
2019-04-20,189
2019-04-21,192
2019-04-22,194
2019-04-23,195
2019-04-24,201
2019-04-25,206
2019-04-26,207
2019-04-27,207
2019-04-28,203
2019-04-29,201
2019-04-30,196
2019-05-01,190
2019-05-02,184
2019-05-03,181
2019-05-04,178
2019-05-05,175
2019-05-06,172
2019-05-07,175
2019-05-08,178
2019-05-09,178
2019-05-10,179
2019-05-11,186
2019-05-12,189
2019-05-13,188
2019-05-14,183
2019-05-15,183
2019-05-16,186
2019-05-17,186
2019-05-18,190
2019-05-19,190
2019-05-20,192
2019-05-21,188
2019-05-22,195
2019-05-23,199
2019-05-24,205
2019-05-25,208
2019-05-26,218
2019-05-27,225
2019-05-28,229
2019-05-29,239
2019-05-30,236
2019-05-31,236
2019-06-01,234
2019-06-02,238
2019-06-03,244
2019-06-04,240
2019-06-05,248
2019-06-06,248
2019-06-07,248
2019-06-08,257
2019-06-09,248
2019-06-10,248
2019-06-11,245
2019-06-12,244
2019-06-13,239
2019-06-14,230
2019-06-15,225
2019-06-16,217
2019-06-17,214
2019-06-18,214
2019-06-19,210
2019-06-20,207
2019-06-21,205
2019-06-22,202
2019-06-23,204
2019-06-24,203
2019-06-25,202
2019-06-26,201
2019-06-27,197
2019-06-28,197
2019-06-29,197
2019-06-30,202
2019-07-01,202
2019-07-02,209
2019-07-03,214
2019-07-04,222
2019-07-05,228
2019-07-06,225
2019-07-07,227
2019-07-08,233
2019-07-09,238
2019-07-10,234
2019-07-11,236
2019-07-12,234
2019-07-13,234
2019-07-14,240
2019-07-15,240
2019-07-16,234
2019-07-17,232
2019-07-18,232
2019-07-19,230
2019-07-20,230
2019-07-21,228
2019-07-22,223
2019-07-23,216
2019-07-24,216
2019-07-25,210
2019-07-26,202
2019-07-27,199
2019-07-28,197
2019-07-29,194
2019-07-30,192
2019-07-31,189
2019-08-01,187
2019-08-02,188
2019-08-03,185
2019-08-04,184
2019-08-05,186
2019-08-06,189
2019-08-07,190
2019-08-08,185
2019-08-09,185
2019-08-10,188
2019-08-11,189
2019-08-12,189
2019-08-13,191
2019-08-14,193
2019-08-15,189
2019-08-16,188
2019-08-17,188
2019-08-18,190
2019-08-19,187
2019-08-20,186
2019-08-21,188
2019-08-22,189
2019-08-23,189
2019-08-24,189
2019-08-24,189
2019-08-25,189
2019-08-25,189
2019-08-26,189
