date_obj,Black%20dragon%20leather price
2015-07-05,2955
2015-07-06,2955
2015-07-07,2955
2015-07-08,2955
2015-07-09,2955
2015-07-10,3048
2015-07-11,3048
2015-07-12,3048
2015-07-13,3048
2015-07-14,3048
2015-07-15,2972
2015-07-16,2972
2015-07-17,2972
2015-07-18,2972
2015-07-19,2972
2015-07-20,2990
2015-07-21,2990
2015-07-22,2990
2015-07-23,2990
2015-07-24,3085
2015-07-25,3085
2015-07-26,3085
2015-07-27,3085
2015-07-28,3085
2015-07-29,3068
2015-07-30,3068
2015-07-31,3068
2015-08-01,3068
2015-08-02,3068
2015-08-03,3148
2015-08-04,3148
2015-08-05,3148
2015-08-06,3148
2015-08-07,3074
2015-08-08,3074
2015-08-09,3074
2015-08-10,3074
2015-08-11,3080
2015-08-12,3080
2015-08-13,3080
2015-08-14,3080
2015-08-15,3080
2015-08-16,3080
2015-08-17,3124
2015-08-18,3124
2015-08-19,3124
2015-08-20,3124
2015-08-21,3124
2015-08-22,3133
2015-08-23,3133
2015-08-24,3133
2015-08-25,3133
2015-08-26,3133
2015-08-27,3133
2015-08-28,3170
2015-08-29,3170
2015-08-30,3170
2015-08-31,3170
2015-09-01,3170
2015-09-02,3047
2015-09-03,3047
2015-09-04,3047
2015-09-05,3047
2015-09-06,3047
2015-09-07,3051
2015-09-08,3051
2015-09-09,3051
2015-09-10,3051
2015-09-11,3051
2015-09-12,3163
2015-09-13,3163
2015-09-14,3163
2015-09-15,3163
2015-09-16,3163
2015-09-17,3190
2015-09-18,3190
2015-09-19,3190
2015-09-20,3190
2015-09-21,3190
2015-09-22,3190
2015-09-23,3145
2015-09-24,3145
2015-09-25,3145
2015-09-27,3145
2015-09-28,3145
2015-09-29,3100
2015-09-30,3100
2015-10-05,3093
2015-10-06,3093
2015-10-07,3093
2015-10-08,3093
2015-10-09,3068
2015-10-10,3068
2015-10-11,3068
2015-10-12,3068
2015-10-13,3068
2015-10-14,3068
2015-10-15,3046
2015-10-16,3046
2015-10-17,3046
2015-10-18,3046
2015-10-19,3046
2015-10-20,3103
2015-10-22,3103
2015-10-23,3103
2015-10-24,3103
2015-10-25,3183
2015-10-26,3183
2015-10-27,3183
2015-10-29,3183
2015-10-30,3153
2015-10-31,3153
2015-11-01,3153
2015-11-02,3153
2015-11-03,3153
2015-11-04,3141
2015-11-05,3141
2015-11-06,3141
2015-11-07,3141
2015-11-08,3141
2015-11-09,3141
2015-11-10,3141
2015-11-11,3219
2015-11-12,3219
2015-11-13,3219
2015-11-14,3219
2015-11-15,3219
2015-11-16,3219
2015-11-17,3219
2015-11-18,3335
2015-11-19,3335
2015-11-20,3335
2015-11-21,3335
2015-11-22,3335
2015-11-23,3335
2015-11-24,3342
2015-11-25,3342
2015-11-26,3342
2015-11-27,3342
2015-11-28,3342
2015-11-29,3250
2015-11-30,3250
2015-12-01,3250
2015-12-02,3250
2015-12-03,3250
2015-12-04,3356
2015-12-05,3356
2015-12-06,3356
2015-12-07,3356
2015-12-08,3356
2015-12-09,3470
2015-12-10,3470
2015-12-11,3470
2015-12-12,3470
2015-12-13,3470
2015-12-14,3470
2015-12-15,3521
2015-12-16,3521
2015-12-17,3521
2015-12-18,3521
2015-12-19,3521
2015-12-20,3353
2015-12-21,3353
2015-12-22,3353
2015-12-23,3353
2015-12-24,3296
2015-12-25,3296
2015-12-26,3296
2015-12-27,3296
2015-12-28,3296
2015-12-29,3352
2015-12-30,3352
2015-12-31,3352
2016-01-01,3352
2016-01-02,3352
2016-01-03,3444
2016-01-04,3444
2016-01-05,3444
2016-01-06,3444
2016-01-07,3491
2016-01-08,3491
2016-01-09,3491
2016-01-10,3491
2016-01-11,3339
2016-01-12,3339
2016-01-13,3339
2016-01-14,3287
2016-01-15,3287
2016-01-16,3287
2016-01-17,3287
2016-01-18,3331
2016-01-19,3331
2016-01-20,3331
2016-01-21,3331
2016-01-22,3331
2016-01-23,3298
2016-01-24,3298
2016-01-25,3298
2016-01-26,3298
2016-01-27,3290
2016-01-28,3290
2016-01-29,3290
2016-01-30,3290
2016-01-31,3263
2016-02-01,3263
2016-02-02,3263
2016-02-03,3263
2016-02-04,3304
2016-02-05,3304
2016-02-06,3304
2016-02-07,3304
2016-02-08,3304
2016-02-09,3329
2016-02-10,3329
2016-02-11,3329
2016-02-12,3329
2016-02-13,3319
2016-02-14,3319
2016-02-15,3319
2016-02-16,3319
2016-02-17,3319
2016-02-18,3319
2016-02-19,3352
2016-02-20,3352
2016-02-21,3352
2016-02-22,3352
2016-02-23,3336
2016-02-24,3336
2016-02-25,3336
2016-02-26,3336
2016-02-27,3381
2016-02-28,3381
2016-02-29,3381
2016-03-01,3381
2016-03-02,3381
2016-03-03,3381
2016-03-04,3381
2016-03-05,3381
2016-03-06,3532
2016-03-07,3532
2016-03-08,3532
2016-03-09,3532
2016-03-10,3532
2016-03-11,3543
2016-03-12,3543
2016-03-13,3543
2016-03-14,3398
2016-03-15,3398
2016-03-16,3398
2016-03-17,3398
2016-03-18,3473
2016-03-19,3473
2016-03-20,3473
2016-03-21,3473
2016-03-22,3473
2016-03-23,3491
2016-03-24,3491
2016-03-25,3491
2016-03-26,3491
2016-03-27,3473
2016-03-28,3473
2016-03-29,3473
2016-03-30,3473
2016-03-31,3488
2016-04-01,3488
2016-04-02,3488
2016-04-03,3488
2016-04-04,3617
2016-04-05,3617
2016-04-06,3617
2016-04-07,3617
2016-04-08,3617
2016-04-09,3738
2016-04-10,3738
2016-04-11,3738
2016-04-12,3738
2016-04-13,3738
2016-04-14,3855
2016-04-15,3855
2016-04-16,3855
2016-04-17,3855
2016-04-18,3895
2016-04-19,3895
2016-04-20,3895
2016-04-21,3707
2016-04-22,3707
2016-04-23,3707
2016-04-24,3531
2016-04-25,3531
2016-04-26,3531
2016-04-27,3452
2016-04-28,3452
2016-04-29,3452
2016-04-30,3452
2016-05-01,3461
2016-05-02,3461
2016-05-03,3461
2016-05-04,3461
2016-05-05,3534
2016-05-06,3534
2016-05-07,3534
2016-05-08,3534
2016-05-09,3486
2016-05-10,3486
2016-05-11,3486
2016-05-12,3486
2016-05-13,3471
2016-05-14,3471
2016-05-15,3471
2016-05-16,3471
2016-05-17,3465
2016-05-18,3465
2016-05-19,3465
2016-05-22,3484
2016-05-23,3484
2016-05-24,3574
2016-05-25,3574
2016-05-26,3574
2016-05-27,3662
2016-05-28,3662
2016-05-29,3662
2016-05-30,3662
2016-05-31,3671
2016-06-01,3671
2016-06-02,3671
2016-06-03,3671
2016-06-04,3584
2016-06-05,3584
2016-06-06,3584
2016-06-07,3472
2016-06-08,3472
2016-06-09,3472
2016-06-10,3518
2016-06-11,3518
2016-06-12,3518
2016-06-13,3429
2016-06-14,3429
2016-06-15,3429
2016-06-16,3455
2016-06-17,3455
2016-06-18,3455
2016-06-19,3516
2016-06-20,3516
2016-06-21,3516
2016-06-22,3527
2016-06-23,3527
2016-06-24,3527
2016-06-25,3535
2016-06-26,3535
2016-06-27,3535
2016-06-28,3535
2016-06-29,3501
2016-06-30,3501
2016-07-01,3468
2016-07-02,3468
2016-07-03,3468
2016-07-04,3550
2016-07-05,3550
2016-07-06,3552
2016-07-07,3552
2016-07-08,3600
2016-07-09,3600
2016-07-10,3620
2016-07-11,3620
2016-07-12,3681
2016-07-13,3681
2016-07-14,3667
2016-07-15,3667
2016-07-16,3699
2016-07-17,3699
2016-07-18,3699
2016-07-23,3700
2016-07-24,3700
2016-07-25,3700
2016-07-26,3700
2016-07-27,3700
2016-07-28,3653
2016-07-29,3653
2016-07-30,3594
2016-07-31,3594
2016-08-01,3594
2016-08-02,3561
2016-08-03,3561
2016-08-04,3561
2016-08-05,3593
2016-08-06,3593
2016-08-07,3593
2016-08-08,3594
2016-08-09,3594
2016-08-10,3594
2016-08-11,3634
2016-08-12,3634
2016-08-13,3634
2016-08-14,3634
2016-08-15,3574
2016-08-16,3574
2016-08-17,3574
2016-08-18,3574
2016-08-19,3549
2016-08-20,3549
2016-08-21,3549
2016-08-22,3621
2016-08-23,3621
2016-08-24,3621
2016-08-25,3738
2016-08-26,3738
2016-08-28,3738
2016-08-31,3854
2016-09-01,3737
2016-09-02,3737
2016-09-03,3737
2016-09-04,3737
2016-09-05,3669
2016-09-06,3669
2016-09-07,3669
2016-09-08,3669
2016-09-09,3767
2016-09-10,3767
2016-09-11,3767
2016-09-12,3628
2016-09-13,3628
2016-09-14,3628
2016-09-15,3628
2016-09-16,3696
2016-09-17,3696
2016-09-18,3696
2016-09-19,3620
2016-09-20,3620
2016-09-21,3620
2016-09-22,3614
2016-09-23,3614
2016-09-24,3614
2016-09-25,3614
2016-09-26,3644
2016-09-27,3644
2016-09-28,3644
2016-09-29,3644
2016-09-30,3745
2016-10-01,3745
2016-10-02,3745
2016-10-03,3745
2016-10-04,3708
2016-10-05,3708
2016-10-06,3708
2016-10-07,3708
2016-10-08,3650
2016-10-09,3650
2016-10-10,3650
2016-10-11,3650
2016-10-12,3677
2016-10-13,3677
2016-10-14,3677
2016-10-15,3622
2016-10-16,3622
2016-10-17,3622
2016-10-18,3602
2016-10-19,3602
2016-10-20,3602
2016-10-21,3622
2016-10-22,3622
2016-10-23,3622
2016-10-24,3633
2016-10-25,3633
2016-10-26,3633
2016-10-27,3633
2016-10-28,3599
2016-10-29,3599
2016-10-30,3599
2016-10-31,3585
2016-11-01,3585
2016-11-02,3585
2016-11-03,3585
2016-11-04,3617
2016-11-05,3617
2016-11-06,3617
2016-11-07,3624
2016-11-08,3624
2016-11-09,3624
2016-11-10,3569
2016-11-11,3569
2016-11-12,3569
2016-11-13,3569
2016-11-14,3513
2016-11-15,3513
2016-12-07,3731
2016-12-08,3718
2016-12-09,3718
2016-12-10,3718
2016-12-11,3712
2016-12-12,3712
2016-12-13,3712
2016-12-14,3722
2016-12-15,3722
2016-12-16,3722
2016-12-17,3775
2016-12-18,3775
2016-12-19,3775
2016-12-20,3738
2016-12-21,3738
2016-12-22,3738
2016-12-23,3686
2016-12-24,3686
2016-12-25,3686
2016-12-26,3627
2016-12-27,3627
2016-12-28,3627
2016-12-29,3633
2016-12-30,3633
2016-12-31,3633
2017-01-01,3577
2017-01-02,3577
2017-01-03,3538
2017-01-04,3538
2017-01-05,3468
2017-01-06,3468
2017-01-07,3459
2017-01-08,3459
2017-01-09,3528
2017-01-10,3528
2017-01-11,3615
2017-01-12,3615
2017-01-13,3630
2017-01-14,3630
2017-01-15,3680
2017-01-16,3680
2017-01-17,3656
2017-01-18,3656
2017-01-19,3570
2017-01-20,3570
2017-01-21,3594
2017-01-22,3594
2017-01-23,3586
2017-01-27,3746
2017-01-28,3746
2017-01-29,3649
2017-01-30,3649
2017-01-31,3649
2017-02-01,3569
2017-02-02,3569
2017-02-03,3569
2017-02-04,3527
2017-02-05,3527
2017-02-06,3519
2017-02-07,3519
2017-02-08,3566
2017-02-09,3566
2017-02-10,3586
2017-02-11,3586
2017-02-12,3538
2017-02-13,3538
2017-02-14,3553
2017-02-15,3553
2017-02-16,3562
2017-02-18,3562
2017-02-19,3532
2017-02-20,3532
2017-02-21,3540
2017-02-22,3540
2017-02-23,3540
2017-02-24,3510
2017-02-25,3510
2017-02-26,3645
2017-02-27,3645
2017-02-28,3638
2017-03-01,3638
2017-03-02,3606
2017-03-03,3606
2017-03-04,3585
2017-03-05,3585
2017-03-06,3577
2017-03-07,3577
2017-03-08,3577
2017-03-09,3543
2017-03-10,3543
2017-03-11,3557
2017-03-12,3557
2017-03-13,3611
2017-03-14,3611
2017-03-15,3672
2017-03-16,3672
2017-03-17,3617
2017-03-18,3617
2017-03-19,3560
2017-03-20,3560
2017-03-21,3539
2017-03-22,3539
2017-03-23,3539
2017-03-24,3535
2017-03-25,3535
2017-03-26,3535
2017-03-27,3580
2017-03-28,3580
2017-03-29,3593
2017-03-30,3593
2017-03-31,3563
2017-04-01,3563
2017-04-02,3563
2017-04-03,3545
2017-04-04,3545
2017-04-12,3613
2017-04-13,3613
2017-04-14,3609
2017-04-15,3609
2017-04-16,3606
2017-04-17,3606
2017-04-18,3621
2017-04-19,3621
2017-04-20,3543
2017-04-21,3543
2017-04-22,3498
2017-04-23,3498
2017-04-24,3432
2017-04-25,3360
2017-04-26,3360
2017-04-27,3360
2017-04-28,3378
2017-04-29,3378
2017-04-30,3427
2017-05-01,3427
2017-05-02,3556
2017-05-03,3556
2017-05-04,3546
2017-05-05,3546
2017-05-06,3541
2017-05-07,3541
2017-05-08,3519
2017-05-09,3519
2017-05-10,3473
2017-05-11,3473
2017-05-12,3352
2017-05-13,3352
2017-05-14,3395
2017-05-15,3395
2017-05-16,3449
2017-05-17,3449
2017-05-18,3466
2017-05-19,3466
2017-05-20,3505
2017-05-21,3505
2017-05-22,3549
2017-05-23,3549
2017-05-24,3543
2017-05-25,3543
2017-05-26,3516
2017-05-27,3516
2017-05-28,3528
2017-05-29,3528
2017-05-30,3494
2017-05-31,3494
2017-06-01,3464
2017-06-02,3464
2017-06-03,3503
2017-06-04,3503
2017-06-05,3495
2017-06-06,3495
2017-06-07,3536
2017-06-08,3536
2017-06-09,3544
2017-06-10,3544
2017-06-11,3544
2017-06-12,3558
2017-06-13,3558
2017-06-14,3668
2017-06-15,3668
2017-06-16,3647
2017-06-17,3647
2017-06-18,3580
2017-06-19,3580
2017-06-20,3534
2017-06-21,3534
2017-06-22,3534
2017-06-23,3518
2017-06-24,3518
2017-06-25,3394
2017-06-26,3394
2017-06-27,3439
2017-06-28,3439
2017-06-29,3444
2017-06-30,3444
2017-07-01,3444
2017-07-02,3378
2017-07-03,3378
2017-07-04,3356
2017-07-05,3356
2017-07-06,3406
2017-07-07,3406
2017-07-08,3406
2017-07-13,3276
2017-07-14,3310
2017-07-15,3310
2017-07-16,3369
2017-07-17,3369
2017-07-18,3377
2017-07-19,3377
2017-07-20,3392
2017-07-21,3392
2017-07-22,3399
2017-07-23,3399
2017-07-24,3399
2017-07-25,3344
2017-07-26,3344
2017-07-27,3329
2017-07-28,3329
2017-07-29,3329
2017-07-30,3453
2017-07-31,3453
2017-08-01,3453
2017-08-02,3517
2017-08-03,3517
2017-08-04,3517
2017-08-05,3562
2017-08-06,3562
2017-08-07,3635
2017-08-08,3635
2017-08-09,3752
2017-08-10,3752
2017-08-11,3664
2017-08-12,3664
2017-08-13,3527
2017-08-14,3527
2017-08-15,3487
2017-08-16,3487
2017-08-17,3412
2017-08-18,3412
2017-08-19,3412
2017-08-20,3404
2017-08-21,3404
2017-08-22,3496
2017-08-23,3496
2017-08-24,3565
2017-08-25,3565
2017-08-26,3492
2017-08-27,3492
2017-08-28,3390
2017-08-29,3390
2017-08-30,3364
2017-08-31,3364
2017-09-01,3364
2017-09-02,3348
2017-09-03,3348
2017-09-04,3348
2017-09-05,3316
2017-09-06,3316
2017-09-07,3278
2017-09-08,3278
2017-09-09,3250
2017-09-10,3250
2017-09-11,3219
2017-09-12,3219
2017-09-13,3308
2017-09-14,3308
2017-09-15,3281
2017-09-16,3281
2017-09-17,3289
2017-09-18,3289
2017-09-19,3289
2017-09-20,3381
2017-09-22,3440
2017-09-23,3440
2017-09-24,3440
2017-09-25,3422
2017-09-26,3422
2017-09-27,3422
2017-09-28,3420
2017-09-29,3420
2017-09-30,3455
2017-10-01,3455
2017-10-02,3427
2017-10-03,3427
2017-10-04,3427
2017-10-05,3382
2017-10-06,3382
2017-10-07,3270
2017-10-08,3270
2017-10-09,3306
2017-10-10,3306
2017-10-11,3308
2017-10-12,3308
2017-10-13,3331
2017-10-14,3331
2017-10-15,3331
2017-10-16,3332
2017-10-17,3332
2017-10-18,3332
2017-10-19,3313
2017-10-20,3313
2017-10-21,3276
2017-10-22,3276
2017-10-23,3253
2017-10-24,3253
2017-10-25,3287
2017-10-26,3287
2017-10-27,3338
2017-10-28,3338
2017-10-29,3374
2017-10-30,3374
2017-10-31,3339
2017-11-01,3339
2017-11-02,3339
2017-11-03,3320
2017-11-04,3343
2017-11-05,3343
2017-11-06,3343
2017-11-07,3397
2017-11-08,3397
2017-11-09,3428
2017-11-10,3428
2017-11-11,3428
2017-11-12,3356
2017-11-13,3356
2017-11-14,3377
2017-11-15,3377
2017-11-16,3456
2017-11-17,3456
2017-11-18,3456
2017-11-19,3432
2017-11-20,3432
2017-11-21,3374
2017-11-22,3374
2017-11-23,3325
2017-11-24,3325
2017-11-25,3317
2017-11-26,3317
2017-11-27,3317
2017-11-28,3339
2017-11-29,3339
2017-11-30,3329
2017-12-01,3329
2017-12-02,3361
2017-12-03,3361
2017-12-04,3413
2017-12-05,3413
2017-12-06,3470
2017-12-07,3470
2017-12-08,3470
2017-12-09,3372
2017-12-10,3372
2017-12-11,3357
2017-12-12,3357
2017-12-13,3328
2017-12-14,3328
2017-12-15,3298
2017-12-16,3298
2017-12-17,3341
2017-12-18,3329
2017-12-19,3329
2017-12-20,3329
2017-12-21,3317
2017-12-22,3317
2017-12-23,3324
2017-12-24,3324
2017-12-25,3324
2017-12-26,3392
2017-12-27,3392
2017-12-28,3491
2017-12-29,3491
2017-12-30,3623
2017-12-31,3623
2018-01-01,3643
2018-01-02,3643
2018-01-03,3555
2018-01-04,3555
2018-01-05,3405
2018-01-06,3405
2018-01-07,3334
2018-01-08,3334
2018-01-09,3288
2018-01-10,3288
2018-01-11,3194
2018-01-12,3194
2018-01-13,3118
2018-01-14,3095
2018-01-15,3150
2018-01-16,3262
2018-01-17,3264
2018-01-18,3264
2018-01-19,3238
2018-01-20,3287
2018-01-21,3287
2018-01-22,3312
2018-01-23,3305
2018-01-24,3291
2018-01-25,3273
2018-01-26,3264
2018-01-27,3275
2018-01-28,3328
2018-01-29,3310
2018-01-30,3309
2018-01-31,3333
2018-02-01,3312
2018-02-02,3306
2018-02-03,3271
2018-02-04,3199
2018-02-05,3244
2018-02-06,3248
2018-02-07,3248
2018-02-08,3227
2018-02-09,3148
2018-02-10,3011
2018-02-11,3020
2018-02-12,3063
2018-02-13,3024
2018-02-14,3010
2018-02-15,2999
2018-02-16,3003
2018-02-17,3022
2018-02-18,3027
2018-02-19,3037
2018-02-20,3044
2018-02-21,3106
2018-02-22,3149
2018-02-23,3130
2018-02-24,3120
2018-02-25,3126
2018-02-26,3139
2018-02-27,3128
2018-02-28,3112
2018-03-01,3115
2018-03-02,3104
2018-03-03,3105
2018-03-04,3105
2018-03-05,3145
2018-03-06,3164
2018-03-07,3231
2018-03-08,3265
2018-03-09,3247
2018-03-10,3200
2018-03-11,3197
2018-03-12,3217
2018-03-13,3230
2018-03-14,3222
2018-03-15,3213
2018-03-16,3268
2018-03-17,3214
2018-03-18,3202
2018-03-20,3209
2018-03-21,3210
2018-03-22,3223
2018-03-23,3221
2018-03-24,3207
2018-03-25,3223
2018-03-26,3243
2018-03-27,3284
2018-03-28,3317
2018-03-29,3314
2018-03-30,3303
2018-03-31,3306
2018-04-01,3305
2018-04-02,3295
2018-04-03,3297
2018-04-04,3243
2018-04-05,3243
2018-04-06,3246
2018-04-07,3246
2018-04-08,3210
2018-04-09,3208
2018-04-10,3207
2018-04-11,3237
2018-04-12,3264
2018-04-13,3270
2018-04-14,3256
2018-04-15,3244
2018-04-16,3195
2018-04-17,3189
2018-04-18,3189
2018-04-19,3193
2018-04-20,3193
2018-04-21,3180
2018-04-22,3171
2018-04-23,3162
2018-04-24,3168
2018-04-25,3175
2018-04-26,3175
2018-04-27,3184
2018-04-28,3237
2018-04-29,3302
2018-04-30,3287
2018-05-01,3270
2018-05-02,3277
2018-05-03,3264
2018-05-04,3285
2018-05-05,3307
2018-05-06,3307
2018-05-07,3307
2018-05-08,3288
2018-05-09,3288
2018-05-10,3327
2018-05-11,3290
2018-05-12,3332
2018-05-13,3332
2018-05-14,3400
2018-05-15,3448
2018-05-16,3422
2018-05-17,3351
2018-05-18,3317
2018-05-19,3320
2018-05-20,3340
2018-05-21,3330
2018-05-22,3335
2018-05-23,3345
2018-05-24,3341
2018-05-25,3350
2018-05-26,3376
2018-05-27,3391
2018-05-28,3409
2018-05-29,3386
2018-05-30,3381
2018-05-31,3394
2018-06-01,3387
2018-06-02,3396
2018-06-03,3412
2018-06-04,3389
2018-06-05,3387
2018-06-06,3340
2018-06-07,3340
2018-06-08,3263
2018-06-09,3112
2018-06-10,3121
2018-06-11,3087
2018-06-12,3086
2018-06-13,3093
2018-06-14,3125
2018-06-15,3152
2018-06-16,3182
2018-06-17,3214
2018-06-18,3191
2018-06-19,3168
2018-06-20,3168
2018-06-21,3157
2018-06-22,3154
2018-06-23,3154
2018-06-24,3219
2018-06-25,3195
2018-06-26,3198
2018-06-27,3181
2018-06-28,3176
2018-06-29,3156
2018-06-30,3130
2018-07-01,3121
2018-07-02,3121
2018-07-03,3120
2018-07-04,3129
2018-07-05,3114
2018-07-06,3156
2018-07-07,3169
2018-07-08,3194
2018-07-09,3250
2018-07-10,3268
2018-07-11,3294
2018-07-12,3309
2018-07-13,3288
2018-07-14,3316
2018-07-15,3318
2018-07-16,3363
2018-07-17,3354
2018-07-18,3323
2018-07-19,3330
2018-07-20,3367
2018-07-21,3373
2018-07-22,3465
2018-07-23,3496
2018-07-24,3444
2018-07-25,3381
2018-07-26,3296
2018-07-27,3236
2018-07-28,3224
2018-07-29,3215
2018-07-30,3224
2018-07-31,3229
2018-08-01,3229
2018-08-02,3257
2018-08-03,3256
2018-08-04,3259
2018-08-05,3232
2018-08-06,3236
2018-08-07,3233
2018-08-08,3243
2018-08-09,3263
2018-08-10,3259
2018-08-11,3264
2018-08-12,3273
2018-08-14,3237
2018-08-16,3255
2018-08-17,3257
2018-08-18,3259
2018-08-19,3268
2018-08-20,3258
2018-08-21,3242
2018-08-22,3245
2018-08-23,3213
2018-08-24,3191
2018-08-25,3168
2018-08-26,3179
2018-08-27,3192
2018-08-28,3195
2018-08-29,3211
2018-08-30,3231
2018-08-31,3225
2018-09-01,3205
2018-09-02,3210
2018-09-03,3225
2018-09-04,3214
2018-09-05,3190
2018-09-06,3190
2018-09-07,3187
2018-09-08,3190
2018-09-09,3187
2018-09-10,3192
2018-09-11,3178
2018-09-12,3185
2018-09-13,3182
2018-09-14,3201
2018-09-15,3218
2018-09-16,3218
2018-09-17,3215
2018-09-18,3243
2018-09-19,3223
2018-09-20,3201
2018-09-21,3182
2018-09-22,3193
2018-09-23,3217
2018-09-24,3201
2018-09-25,3205
2018-09-26,3222
2018-09-27,3277
2018-09-28,3267
2018-09-29,3319
2018-09-30,3331
2018-10-01,3338
2018-10-02,3322
2018-10-03,3371
2018-10-04,3351
2018-10-05,3332
2018-10-06,3316
2018-10-07,3312
2018-10-08,3335
2018-10-09,3347
2018-10-10,3319
2018-10-11,3317
2018-10-12,3281
2018-10-13,3266
2018-10-14,3248
2018-10-15,3305
2018-10-16,3352
2018-10-17,3362
2018-10-18,3327
2018-10-19,3296
2018-10-20,3282
2018-10-21,3292
2018-10-22,3307
2018-10-23,3307
2018-10-24,3343
2018-10-25,3316
2018-10-26,3365
2018-10-27,3322
2018-10-28,3325
2018-10-29,3307
2018-10-30,3266
2018-10-31,3257
2018-11-01,3271
2018-11-03,3259
2018-11-04,3267
2018-11-05,3283
2018-11-06,3321
2018-11-07,3344
2018-11-08,3346
2018-11-09,3383
2018-11-10,3481
2018-11-11,3429
2018-11-12,3396
2018-11-13,3301
2018-11-15,3280
2018-11-16,3311
2018-11-17,3319
2018-11-18,3340
2018-11-19,3360
2018-11-20,3356
2018-11-21,3254
2018-11-22,3166
2018-11-23,3138
2018-11-24,3169
2018-11-25,3223
2018-11-26,3264
2018-11-27,3227
2018-11-28,3181
2018-11-29,3187
2018-12-01,3186
2018-12-02,3180
2018-12-03,3179
2018-12-04,3160
2018-12-05,3141
2018-12-07,3048
2018-12-09,3115
2018-12-10,3109
2018-12-11,3103
2018-12-12,3127
2018-12-13,3124
2018-12-14,3119
2018-12-15,3113
2018-12-16,3097
2018-12-17,3109
2018-12-18,3135
2018-12-19,3133
2018-12-20,3145
2018-12-21,3153
2018-12-22,3160
2018-12-23,3154
2018-12-24,3163
2018-12-25,3169
2018-12-26,3150
2018-12-27,3187
2018-12-28,3238
2018-12-29,3260
2018-12-30,3297
2018-12-31,3345
2019-01-01,3308
2019-01-02,3337
2019-01-03,3405
2019-01-04,3414
2019-01-05,3377
2019-01-06,3326
2019-01-08,3282
2019-01-10,3101
2019-01-11,3096
2019-01-12,3128
2019-01-13,3173
2019-01-14,3194
2019-01-15,3230
2019-01-16,3229
2019-01-17,3219
2019-01-18,3239
2019-01-19,3258
2019-01-20,3265
2019-01-21,3290
2019-01-22,3309
2019-01-23,3287
2019-01-24,3269
2019-01-25,3267
2019-01-26,3267
2019-01-27,3266
2019-01-28,3284
2019-01-29,3273
2019-01-30,3253
2019-01-31,3249
2019-02-01,3329
2019-02-02,3278
2019-02-03,3281
2019-02-04,3270
2019-02-05,3291
2019-02-06,3337
2019-02-07,3371
2019-02-08,3413
2019-02-09,3431
2019-02-10,3446
2019-02-11,3443
2019-02-12,3424
2019-02-13,3382
2019-02-14,3293
2019-02-15,3223
2019-02-16,3130
2019-02-17,3163
2019-02-18,3260
2019-02-19,3291
2019-02-20,3255
2019-02-21,3337
2019-02-22,3333
2019-02-23,3366
2019-02-24,3403
2019-02-25,3410
2019-02-26,3397
2019-02-27,3419
2019-02-28,3424
2019-03-01,3316
2019-03-02,3258
2019-03-03,3230
2019-03-04,3261
2019-03-05,3268
2019-03-06,3279
2019-03-07,3317
2019-03-08,3315
2019-03-09,3320
2019-03-10,3353
2019-03-11,3417
2019-03-12,3336
2019-03-13,3292
2019-03-14,3313
2019-03-15,3305
2019-03-16,3291
2019-03-17,3328
2019-03-18,3289
2019-03-19,3265
2019-03-20,3274
2019-03-21,3280
2019-03-22,3238
2019-03-23,3238
