date_obj,Long%20kebbit%20bolts price
2015-11-16,1177
2015-11-17,1177
2015-11-18,1177
2015-11-19,1186
2015-11-20,1186
2015-11-21,1186
2015-11-22,1186
2015-11-23,1186
2015-11-24,1186
2015-11-25,1186
2015-11-26,1186
2015-11-27,1186
2015-11-28,1186
2015-11-29,1186
2015-11-30,1210
2015-12-01,1210
2015-12-02,1210
2015-12-03,1210
2015-12-04,1210
2015-12-05,1210
2015-12-06,1210
2015-12-07,1210
2015-12-08,1210
2015-12-09,1233
2015-12-10,1233
2015-12-11,1233
2015-12-12,1233
2015-12-13,1233
2015-12-14,1233
2015-12-15,1233
2015-12-16,1233
2015-12-17,1233
2015-12-18,1259
2015-12-19,1259
2015-12-20,1259
2015-12-21,1259
2015-12-22,1259
2015-12-23,1259
2015-12-24,1259
2015-12-25,1259
2015-12-26,1259
2015-12-27,1273
2015-12-28,1273
2015-12-29,1273
2015-12-30,1273
2015-12-31,1273
2016-01-01,1273
2016-01-02,1273
2016-01-03,1273
2016-01-04,1273
2016-01-05,1263
2016-01-06,1263
2016-01-07,1263
2016-01-08,1263
2016-01-09,1263
2016-01-10,1263
2016-01-11,1263
2016-01-12,1263
2016-01-13,1263
2016-01-14,1263
2016-01-15,1266
2016-01-16,1266
2016-01-17,1266
2016-01-18,1266
2016-01-19,1266
2016-01-20,1266
2016-01-21,1266
2016-01-22,1266
2016-01-23,1266
2016-01-24,1266
2016-01-25,1266
2016-01-26,1266
2016-01-27,1252
2016-01-28,1252
2016-01-29,1252
2016-01-30,1252
2016-01-31,1252
2016-02-01,1252
2016-02-02,1252
2016-02-03,1252
2016-02-04,1252
2016-02-05,1252
2016-02-06,1252
2016-02-07,1252
2016-02-08,1216
2016-02-09,1216
2016-02-10,1216
2016-02-11,1216
2016-02-12,1216
2016-02-13,1216
2016-02-14,1216
2016-02-15,1216
2016-02-16,1216
2016-02-17,1216
2016-02-18,1216
2016-02-19,1222
2016-02-20,1222
2016-02-21,1222
2016-02-22,1222
2016-02-23,1222
2016-02-24,1222
2016-02-25,1222
2016-02-26,1222
2016-02-27,1222
2016-02-28,1222
2016-02-29,1212
2016-03-01,1212
2016-03-02,1212
2016-03-03,1212
2016-03-04,1212
2016-03-05,1212
2016-03-06,1212
2016-03-07,1212
2016-03-08,1212
2016-03-09,1232
2016-03-10,1232
2016-03-11,1232
2016-03-12,1232
2016-03-13,1232
2016-03-14,1232
2016-03-15,1232
2016-03-16,1232
2016-03-17,1282
2016-03-18,1282
2016-03-19,1282
2016-03-20,1282
2016-03-21,1282
2016-03-22,1282
2016-03-23,1282
2016-03-24,1282
2016-03-25,1282
2016-03-26,1282
2016-03-27,1282
2016-03-28,1294
2016-03-29,1294
2016-03-30,1294
2016-03-31,1294
2016-04-01,1294
2016-04-02,1294
2016-04-03,1294
2016-04-04,1294
2016-04-05,1294
2016-04-06,1265
2016-04-07,1265
2016-04-08,1265
2016-04-09,1265
2016-04-10,1265
2016-04-11,1265
2016-04-12,1265
2016-04-13,1265
2016-04-14,1265
2016-04-15,1265
2016-04-16,1265
2016-04-17,1283
2016-04-18,1283
2016-04-19,1283
2016-04-20,1283
2016-04-21,1283
2016-04-22,1283
2016-04-23,1283
2016-04-24,1283
2016-04-25,1283
2016-04-26,1316
2016-04-27,1316
2016-04-28,1316
2016-04-29,1316
2016-04-30,1316
2016-05-01,1316
2016-05-02,1316
2016-05-03,1316
2016-05-04,1316
2016-05-05,1316
2016-05-06,1315
2016-05-07,1315
2016-05-08,1315
2016-05-09,1315
2016-05-10,1315
2016-05-11,1315
2016-05-12,1285
2016-05-13,1285
2016-05-14,1285
2016-05-15,1285
2016-05-16,1285
2016-05-17,1230
2016-05-18,1230
2016-05-19,1230
2016-05-22,1230
2016-05-23,1230
2016-05-24,1179
2016-05-25,1179
2016-05-26,1179
2016-05-27,1179
2016-05-28,1179
2016-05-29,1175
2016-05-30,1175
2016-05-31,1175
2016-06-01,1175
2016-06-02,1175
2016-06-03,1175
2016-06-04,1175
2016-06-05,1175
2016-06-06,1175
2016-06-07,1175
2016-06-08,1175
2016-06-09,1154
2016-06-10,1154
2016-06-11,1154
2016-06-12,1154
2016-06-13,1154
2016-06-14,1116
2016-06-15,1116
2016-06-16,1116
2016-06-17,1116
2016-06-18,1116
2016-06-19,1084
2016-06-20,1084
2016-06-21,1084
2016-06-22,1084
2016-06-23,1084
2016-06-24,1084
2016-06-25,1084
2016-06-26,1084
2016-06-27,1055
2016-06-28,1055
2016-06-29,1055
2016-06-30,1055
2016-07-01,1055
2016-07-02,1009
2016-07-03,1009
2016-07-04,1009
2016-07-05,1009
2016-07-06,1009
2016-07-07,1009
2016-07-08,981
2016-07-09,981
2016-07-10,981
2016-07-11,981
2016-07-12,981
2016-07-13,981
2016-07-14,981
2016-07-15,997
2016-07-16,997
2016-07-17,997
2016-07-18,997
2016-07-23,1044
2016-07-24,1044
2016-07-25,1044
2016-07-26,1044
2016-07-27,1044
2016-07-28,1044
2016-07-29,1081
2016-07-30,1081
2016-07-31,1081
2016-08-01,1081
2016-08-02,1081
2016-08-03,1081
2016-08-04,1081
2016-08-05,1081
2016-08-06,1081
2016-08-07,1132
2016-08-08,1132
2016-08-09,1132
2016-08-10,1132
2016-08-11,1132
2016-08-12,1132
2016-08-13,1132
2016-08-14,1132
2016-08-15,1178
2016-08-16,1178
2016-08-17,1178
2016-08-18,1178
2016-08-19,1178
2016-08-20,1178
2016-08-21,1178
2016-08-22,1178
2016-08-23,1230
2016-08-24,1230
2016-08-25,1230
2016-08-26,1230
2016-08-28,1230
2016-08-31,1236
2016-09-01,1236
2016-09-02,1236
2016-09-03,1236
2016-09-04,1236
2016-09-05,1236
2016-09-06,1236
2016-09-07,1236
2016-09-08,1247
2016-09-09,1247
2016-09-10,1247
2016-09-11,1247
2016-09-12,1247
2016-09-13,1247
2016-09-14,1253
2016-09-15,1253
2016-09-16,1253
2016-09-17,1253
2016-09-18,1253
2016-09-19,1253
2016-09-20,1253
2016-09-21,1306
2016-09-22,1306
2016-09-23,1306
2016-09-24,1306
2016-09-25,1306
2016-09-26,1324
2016-09-27,1324
2016-09-28,1324
2016-09-29,1324
2016-09-30,1324
2016-10-01,1316
2016-10-02,1316
2016-10-03,1316
2016-10-04,1316
2016-10-05,1316
2016-10-06,1316
2016-10-07,1316
2016-10-08,1339
2016-10-09,1339
2016-10-10,1339
2016-10-11,1339
2016-10-12,1339
2016-10-13,1339
2016-10-14,1339
2016-10-15,1364
2016-10-16,1364
2016-10-17,1364
2016-10-18,1364
2016-10-19,1364
2016-10-20,1364
2016-10-21,1424
2016-10-22,1424
2016-10-23,1424
2016-10-24,1424
2016-10-25,1424
2016-10-26,1466
2016-10-27,1466
2016-10-28,1466
2016-10-29,1466
2016-10-30,1466
2016-10-31,1466
2016-11-01,1467
2016-11-02,1467
2016-11-03,1467
2016-11-04,1446
2016-11-05,1446
2016-11-06,1446
2016-11-07,1376
2016-11-08,1376
2016-11-09,1376
2016-11-10,1311
2016-11-11,1311
2016-11-12,1311
2016-11-13,1311
2016-11-14,1246
2016-12-07,1202
2016-12-08,1202
2016-12-09,1202
2016-12-10,1202
2016-12-11,1208
2016-12-12,1208
2016-12-13,1208
2016-12-14,1208
2016-12-15,1208
2016-12-16,1207
2016-12-17,1207
2016-12-18,1207
2016-12-19,1207
2016-12-20,1207
2016-12-21,1203
2016-12-22,1203
2016-12-23,1203
2016-12-24,1203
2016-12-25,1203
2016-12-26,1203
2016-12-27,1210
2016-12-28,1210
2016-12-29,1210
2016-12-30,1210
2016-12-31,1210
2017-01-01,1217
2017-01-02,1217
2017-01-03,1217
2017-01-04,1217
2017-01-05,1217
2017-01-06,1188
2017-01-07,1188
2017-01-08,1188
2017-01-09,1188
2017-01-10,1177
2017-01-11,1177
2017-01-12,1177
2017-01-13,1177
2017-01-14,1162
2017-01-15,1162
2017-01-16,1162
2017-01-17,1162
2017-01-18,1150
2017-01-19,1150
2017-01-20,1150
2017-01-21,1150
2017-01-22,1150
2017-01-27,1146
2017-01-28,1146
2017-01-29,1146
2017-01-30,1146
2017-01-31,1146
2017-02-01,1166
2017-02-02,1166
2017-02-03,1166
2017-02-04,1166
2017-02-05,1166
2017-02-06,1166
2017-02-07,1179
2017-02-08,1179
2017-02-09,1179
2017-02-10,1179
2017-02-11,1198
2017-02-12,1198
2017-02-13,1198
2017-02-14,1198
2017-02-15,1198
2017-02-16,1257
2017-02-18,1257
2017-02-19,1320
2017-02-20,1320
2017-02-21,1320
2017-02-22,1380
2017-02-23,1380
2017-02-24,1380
2017-02-25,1423
2017-02-26,1423
2017-02-27,1423
2017-02-28,1489
2017-03-01,1489
2017-03-02,1563
2017-03-03,1563
2017-03-04,1642
2017-03-05,1642
2017-03-06,1725
2017-03-07,1727
2017-03-08,1640
2017-03-09,1561
2017-03-10,1482
2017-03-11,1407
2017-03-12,1350
2017-03-13,1282
2017-03-14,1217
2017-03-15,1156
2017-03-16,1099
2017-03-17,1045
2017-03-18,996
2017-03-19,971
2017-03-20,959
2017-03-21,959
2017-03-22,973
2017-03-23,948
2017-03-24,919
2017-03-25,919
2017-03-26,918
2017-03-27,918
2017-03-28,939
2017-03-29,939
2017-03-30,932
2017-03-31,932
2017-04-01,902
2017-04-02,902
2017-04-03,912
2017-04-04,912
2017-04-12,1015
2017-04-13,1022
2017-04-14,1022
2017-04-15,1038
2017-04-16,1015
2017-04-17,969
2017-04-18,969
2017-04-19,935
2017-04-20,935
2017-04-21,899
2017-04-22,899
2017-04-23,865
2017-04-24,865
2017-04-25,857
2017-04-26,857
2017-04-27,855
2017-04-28,855
2017-04-29,839
2017-04-30,839
2017-05-01,836
2017-05-02,820
2017-05-03,820
2017-05-04,813
2017-05-05,813
2017-05-06,821
2017-05-07,844
2017-05-08,844
2017-05-09,839
2017-05-10,839
2017-05-11,817
2017-05-12,794
2017-05-13,794
2017-05-14,788
2017-05-15,788
2017-05-16,768
2017-05-17,768
2017-05-18,767
2017-05-19,767
2017-05-20,772
2017-05-21,772
2017-05-22,768
2017-05-23,768
2017-05-24,779
2017-05-25,779
2017-05-26,778
2017-05-27,778
2017-05-28,774
2017-05-29,774
2017-05-30,774
2017-05-31,760
2017-06-01,760
2017-06-02,738
2017-06-03,738
2017-06-06,732
2017-06-07,732
2017-06-08,732
2017-06-09,714
2017-06-10,689
2017-06-11,689
2017-06-12,671
2017-06-13,671
2017-06-14,666
2017-06-15,666
2017-06-16,656
2017-06-17,656
2017-06-18,653
2017-06-19,653
2017-06-20,622
2017-06-21,622
2017-06-22,591
2017-06-23,591
2017-06-24,591
2017-06-25,582
2017-06-26,582
2017-06-27,563
2017-06-28,563
2017-06-29,551
2017-06-30,551
2017-07-01,551
2017-07-02,533
2017-07-03,533
2017-07-04,519
2017-07-05,519
2017-07-06,519
2017-07-07,519
2017-07-08,518
2017-07-13,476
2017-07-14,472
2017-07-15,472
2017-07-16,472
2017-07-17,470
2017-07-18,470
2017-07-19,470
2017-07-20,473
2017-07-21,473
2017-07-22,471
2017-07-23,471
2017-07-24,471
2017-07-25,471
2017-07-26,467
2017-07-27,467
2017-07-28,462
2017-07-29,462
2017-07-30,467
2017-07-31,467
2017-08-01,471
2017-08-02,471
2017-08-03,466
2017-08-04,466
2017-08-05,480
2017-08-06,480
2017-08-09,492
2017-08-10,515
2017-08-11,515
2017-08-12,515
2017-08-13,534
2017-08-14,534
2017-08-15,561
2017-08-17,561
2017-08-18,590
2017-08-19,590
2017-08-20,620
2017-08-21,620
2017-08-22,646
2017-08-23,646
2017-08-24,657
2017-08-25,657
2017-08-26,681
2017-08-27,681
2017-08-28,703
2017-08-29,703
2017-08-30,676
2017-08-31,676
2017-09-01,676
2017-09-02,642
2017-09-03,642
2017-09-04,642
2017-09-05,641
2017-09-06,641
2017-09-07,633
2017-09-08,633
2017-09-09,601
2017-09-10,601
2017-09-11,586
2017-09-12,586
2017-09-13,559
2017-09-14,559
2017-09-15,531
2017-09-16,531
2017-09-17,511
2017-09-19,511
2017-09-20,518
2017-09-21,518
2017-09-22,518
2017-09-23,523
2017-09-24,523
2017-09-25,543
2017-09-26,543
2017-09-27,543
2017-09-28,568
2017-09-29,568
2017-09-30,568
2017-10-01,590
2017-10-02,590
2017-10-03,590
2017-10-04,590
2017-10-05,610
2017-10-06,610
2017-10-07,610
2017-10-08,595
2017-10-09,595
2017-10-10,586
2017-10-11,586
2017-10-12,586
2017-10-13,583
2017-10-14,583
2017-10-15,583
2017-10-16,574
2017-10-17,574
2017-10-18,574
2017-10-19,569
2017-10-20,569
2017-10-21,569
2017-10-22,583
2017-10-23,583
2017-10-24,583
2017-10-25,584
2017-10-26,584
2017-10-27,584
2017-10-28,593
2017-10-29,593
2017-10-30,607
2017-10-31,607
2017-11-01,607
2017-11-02,610
2017-11-03,610
2017-11-04,608
2017-11-05,608
2017-11-06,608
2017-11-07,607
2017-11-08,607
2017-11-09,607
2017-11-10,602
2017-11-11,602
2017-11-12,602
2017-11-13,595
2017-11-14,595
2017-11-15,595
2017-11-16,588
2017-11-17,588
2017-11-18,588
2017-11-19,593
2017-11-20,593
2017-11-21,599
2017-11-22,599
2017-11-23,605
2017-11-24,605
2017-11-25,609
2017-11-26,609
2017-11-27,609
2017-11-28,604
2017-11-29,604
2017-11-30,604
2017-12-01,610
2017-12-02,610
2017-12-03,605
2017-12-04,605
2017-12-05,594
2017-12-06,594
2017-12-07,586
2017-12-08,586
2017-12-09,586
2017-12-10,585
2017-12-11,585
2017-12-12,585
2017-12-14,575
2017-12-15,575
2017-12-16,560
2017-12-17,560
2017-12-18,554
2017-12-19,554
2017-12-20,554
2017-12-21,543
2017-12-22,543
2017-12-23,543
2017-12-24,555
2017-12-25,555
2017-12-26,555
2017-12-27,570
2017-12-28,570
2017-12-29,570
2017-12-30,573
2017-12-31,573
2018-01-01,592
2018-01-02,592
2018-01-03,610
2018-01-04,610
2018-01-05,625
2018-01-06,625
2018-01-07,625
2018-01-08,640
2018-01-09,640
2018-01-10,640
2018-01-11,661
2018-01-12,661
2018-01-13,661
2018-01-14,683
2018-01-15,683
2018-01-16,683
2018-01-17,695
2018-01-18,695
2018-01-19,695
2018-01-20,709
2018-01-21,709
2018-01-22,709
2018-01-23,704
2018-01-25,712
2018-01-26,717
2018-01-27,721
2018-01-28,733
2018-01-29,729
2018-01-31,725
2018-02-01,726
2018-02-02,726
2018-02-03,735
2018-02-04,702
2018-02-05,702
2018-02-06,697
2018-02-07,699
2018-02-08,699
2018-02-09,705
2018-02-10,705
2018-02-11,725
2018-02-12,725
2018-02-13,748
2018-02-14,770
2018-02-15,790
2018-02-16,791
2018-02-17,804
2018-02-18,823
2018-02-19,827
2018-02-20,827
2018-02-21,822
2018-02-22,850
2018-02-23,852
2018-02-24,852
2018-02-25,867
2018-02-26,887
2018-02-27,891
2018-02-28,891
2018-03-01,864
2018-03-02,830
2018-03-03,807
2018-03-04,807
2018-03-05,777
2018-03-06,761
2018-03-07,746
2018-03-08,749
2018-03-09,739
2018-03-10,739
2018-03-11,735
2018-03-12,727
2018-03-13,720
2018-03-14,735
2018-03-15,746
2018-03-16,746
2018-03-17,751
2018-03-18,735
2018-03-19,735
2018-03-20,727
2018-03-21,727
2018-03-23,720
2018-03-24,738
2018-03-25,751
2018-03-26,757
2018-03-27,768
2018-03-28,768
2018-03-29,790
2018-03-30,779
2018-03-31,811
2018-04-01,811
2018-04-02,808
2018-04-03,804
2018-04-04,804
2018-04-05,804
2018-04-06,806
2018-04-07,806
2018-04-08,836
2018-04-09,867
2018-04-10,867
2018-04-11,880
2018-04-12,843
2018-04-13,843
2018-04-14,800
2018-04-15,800
2018-04-16,800
2018-04-17,811
2018-04-18,811
2018-04-19,817
2018-04-20,798
2018-04-21,811
2018-04-22,826
2018-04-23,843
2018-04-24,855
2018-04-25,843
2018-04-26,843
2018-04-27,877
2018-04-28,879
2018-04-29,860
2018-04-30,869
2018-05-01,834
2018-05-04,831
2018-05-05,815
2018-05-06,815
2018-05-07,820
2018-05-08,801
2018-05-09,776
2018-05-10,761
2018-05-11,734
2018-05-12,715
2018-05-13,715
2018-05-14,704
2018-05-15,684
2018-05-16,702
2018-05-17,725
2018-05-18,727
2018-05-19,713
2018-05-20,700
2018-05-21,701
2018-05-22,701
2018-05-23,702
2018-05-24,678
2018-05-25,700
2018-05-26,716
2018-05-27,716
2018-05-28,688
2018-05-29,692
2018-05-30,691
2018-05-31,671
2018-06-01,646
2018-06-02,639
2018-06-03,639
2018-06-04,620
2018-06-05,591
2018-06-06,584
2018-06-07,584
2018-06-08,574
2018-06-09,567
2018-06-10,579
2018-06-11,579
2018-06-12,560
2018-06-13,576
2018-06-14,605
2018-06-15,605
2018-06-16,636
2018-06-17,641
2018-06-18,633
2018-06-19,634
2018-06-20,634
2018-06-21,648
2018-06-22,636
2018-06-23,636
2018-06-24,646
2018-06-25,668
2018-06-26,691
2018-06-27,698
2018-06-28,704
2018-06-29,725
2018-06-30,738
2018-07-01,748
2018-07-02,748
2018-07-03,749
2018-07-04,732
2018-07-05,732
2018-07-06,709
2018-07-07,723
2018-07-08,731
2018-07-09,729
2018-07-10,746
2018-07-11,745
2018-07-12,745
2018-07-13,768
2018-07-14,791
2018-07-15,791
2018-07-16,788
2018-07-17,787
2018-07-18,787
2018-07-19,780
2018-07-20,789
2018-07-21,781
2018-07-22,793
2018-07-23,806
2018-07-24,803
2018-07-25,822
2018-07-26,835
2018-07-27,835
2018-07-28,835
2018-07-29,816
2018-07-30,816
2018-07-31,817
2018-08-01,817
2018-08-02,797
2018-08-03,785
2018-08-04,766
2018-08-05,771
2018-08-06,756
2018-08-07,730
2018-08-08,724
2018-08-09,724
2018-08-10,691
2018-08-11,668
2018-08-12,643
2018-08-14,588
2018-08-16,577
2018-08-17,576
2018-08-18,576
2018-08-19,569
2018-08-20,567
2018-08-21,568
2018-08-22,576
2018-08-23,576
2018-08-24,593
2018-08-25,623
2018-08-26,654
2018-08-27,687
2018-08-28,719
2018-08-29,719
2018-08-30,742
2018-08-31,742
2018-09-01,748
2018-09-02,748
2018-09-03,764
2018-09-04,776
2018-09-05,785
2018-09-06,785
2018-09-07,806
2018-09-08,841
2018-09-09,841
2018-09-10,833
2018-09-11,833
2018-09-12,822
2018-09-13,822
2018-09-14,782
2018-09-15,742
2018-09-16,742
2018-09-17,704
2018-09-18,680
2018-09-19,666
2018-09-20,675
2018-09-21,675
2018-09-22,667
2018-09-23,669
2018-09-24,669
2018-09-25,658
2018-09-26,662
2018-09-27,662
2018-09-28,670
2018-09-29,666
2018-09-30,666
2018-10-02,662
2018-10-03,665
2018-10-04,665
2018-10-05,677
2018-10-06,689
2018-10-07,689
2018-10-08,679
2018-10-09,682
2018-10-10,689
2018-10-11,686
2018-10-12,686
2018-10-13,695
2018-10-14,693
2018-10-15,705
2018-10-16,705
2018-10-17,709
2018-10-18,706
2018-10-19,698
2018-10-20,698
2018-10-21,690
2018-10-22,685
2018-10-23,685
2018-10-24,685
2018-10-25,685
2018-10-26,687
2018-10-27,699
2018-10-28,700
2018-10-29,700
2018-10-30,694
2018-10-31,684
2018-11-01,697
2018-11-03,748
2018-11-04,775
2018-11-05,762
2018-11-06,800
2018-11-07,800
2018-11-08,806
2018-11-09,795
2018-11-10,815
2018-11-11,783
2018-11-12,780
2018-11-13,778
2018-11-14,788
2018-11-15,796
2018-11-16,790
2018-11-17,803
2018-11-18,797
2018-11-19,798
2018-11-20,799
2018-11-21,781
2018-11-22,776
2018-11-23,772
2018-11-24,768
2018-11-25,753
2018-11-26,735
2018-11-27,740
2018-11-28,753
2018-11-29,760
2018-12-01,775
2018-12-02,776
2018-12-03,776
2018-12-04,784
2018-12-05,778
2018-12-07,783
2018-12-09,788
2018-12-10,791
2018-12-11,803
2018-12-12,796
2018-12-13,801
2018-12-14,797
2018-12-15,803
2018-12-16,803
2018-12-17,787
2018-12-18,797
2018-12-19,804
2018-12-20,796
2018-12-21,795
2018-12-22,797
2018-12-23,799
2018-12-24,774
2018-12-25,781
2018-12-26,791
2018-12-27,780
2018-12-28,763
2018-12-29,768
2018-12-30,735
2018-12-31,718
2019-01-01,701
2019-01-02,680
2019-01-03,665
2019-01-04,670
2019-01-05,661
2019-01-06,679
2019-01-08,659
2019-01-10,605
2019-01-11,597
2019-01-12,578
2019-01-13,549
2019-01-14,541
2019-01-15,560
2019-01-16,588
2019-01-17,595
2019-01-18,569
2019-01-19,573
2019-01-20,563
2019-01-21,563
2019-01-22,570
2019-01-23,581
2019-01-24,577
2019-01-25,599
2019-01-26,611
2019-01-27,609
2019-01-28,616
2019-01-29,608
2019-01-30,595
2019-01-31,595
2019-02-01,597
2019-02-02,597
2019-02-03,599
2019-02-04,599
2019-02-05,611
2019-02-06,611
2019-02-07,594
2019-02-08,593
2019-02-09,596
2019-02-10,587
2019-02-11,586
2019-02-12,581
2019-02-13,586
2019-02-14,586
2019-02-15,564
2019-02-16,535
2019-02-17,539
2019-02-18,539
2019-02-19,545
2019-02-20,551
2019-02-21,554
2019-02-22,554
2019-02-23,560
2019-02-24,554
2019-02-25,558
2019-02-26,584
2019-02-27,586
2019-02-28,584
2019-03-01,601
2019-03-02,612
2019-03-03,598
2019-03-04,595
2019-03-05,615
2019-03-06,633
2019-03-07,652
2019-03-08,652
2019-03-09,648
2019-03-10,643
2019-03-11,647
2019-03-12,640
2019-03-13,640
2019-03-14,627
2019-03-15,627
2019-03-16,645
2019-03-17,647
2019-03-18,647
2019-03-19,638
2019-03-20,638
2019-03-21,645
2019-03-22,645
2019-03-23,635
2019-03-24,636
2019-03-25,636
2019-03-26,629
2019-03-27,629
2019-03-28,641
2019-03-29,658
2019-03-30,658
2019-03-31,677
2019-04-01,677
2019-04-02,677
2019-04-03,681
2019-04-04,675
2019-04-05,673
2019-04-06,673
2019-04-07,653
2019-04-08,642
2019-04-09,642
2019-04-10,626
2019-04-11,626
2019-04-12,619
2019-04-13,632
2019-04-14,625
2019-04-15,625
2019-04-16,611
2019-04-17,611
2019-04-18,615
2019-04-19,615
2019-04-20,625
2019-04-21,625
2019-04-22,640
2019-04-23,661
2019-04-24,661
2019-04-25,686
2019-04-26,696
2019-04-27,689
2019-04-28,696
2019-04-29,684
2019-04-30,694
2019-05-01,694
2019-05-02,670
2019-05-03,676
2019-05-04,672
2019-05-05,652
2019-05-06,652
2019-05-07,655
2019-05-08,667
2019-05-09,667
2019-05-10,666
2019-05-11,666
2019-05-12,671
2019-05-13,677
2019-05-14,672
2019-05-15,672
2019-05-16,661
2019-05-17,661
2019-05-18,643
2019-05-19,647
2019-05-20,637
2019-05-21,637
2019-05-22,638
2019-05-23,659
2019-05-24,659
2019-05-25,655
2019-05-26,655
2019-05-27,656
2019-05-28,656
2019-05-29,655
2019-05-30,655
2019-05-31,653
2019-06-01,653
2019-06-02,643
2019-06-03,643
2019-06-04,632
2019-06-05,609
2019-06-06,609
2019-06-07,611
2019-06-08,611
2019-06-09,616
2019-06-10,616
2019-06-11,605
2019-06-12,605
2019-06-13,609
2019-06-14,609
2019-06-15,622
2019-06-16,613
2019-06-17,593
2019-06-18,593
2019-06-19,614
2019-06-20,635
2019-06-21,613
2019-06-22,613
2019-06-23,613
2019-06-24,611
2019-06-25,615
2019-06-26,624
2019-06-27,625
2019-06-28,625
2019-06-29,617
2019-06-30,604
2019-07-01,604
2019-07-02,616
2019-07-03,612
