date_obj,White%20beret price
2016-10-07,32283
2016-10-08,32283
2016-10-09,32283
2016-10-10,32283
2016-10-11,32283
2016-10-12,32283
2016-10-13,30917
2016-10-14,30917
2016-10-15,30917
2016-10-16,30917
2016-10-17,30917
2016-10-18,30917
2016-10-19,30917
2016-10-20,30917
2016-10-21,29775
2016-10-22,29775
2016-10-23,29775
2016-10-24,29775
2016-10-25,29775
2016-10-26,29775
2016-10-27,29775
2016-10-28,29775
2016-10-29,28697
2016-10-30,28697
2016-10-31,28697
2016-11-01,28697
2016-11-02,28697
2016-11-03,28697
2016-11-04,28697
2016-11-05,27793
2016-11-06,27793
2016-11-07,27793
2016-11-08,27793
2016-11-09,27793
2016-11-10,27793
2016-11-11,27793
2016-11-12,27793
2016-11-13,27447
2016-11-14,27447
2016-12-08,27824
2016-12-09,27824
2016-12-10,27824
2016-12-11,27774
2016-12-12,27774
2016-12-13,27774
2016-12-14,27774
2016-12-15,27774
2016-12-16,27774
2016-12-17,27774
2016-12-18,27774
2016-12-19,27922
2016-12-20,27922
2016-12-21,27922
2016-12-22,27922
2016-12-23,27922
2016-12-24,27922
2016-12-25,27922
2016-12-26,27922
2016-12-27,28724
2016-12-28,28724
2016-12-29,28724
2016-12-30,28724
2016-12-31,28724
2017-01-01,28724
2017-01-02,28724
2017-01-03,28724
2017-01-04,29734
2017-01-05,29734
2017-01-06,29734
2017-01-07,29734
2017-01-08,29734
2017-01-09,29734
2017-01-10,29734
2017-01-11,30603
2017-01-12,30603
2017-01-13,30603
2017-01-14,30603
2017-01-15,30603
2017-01-16,30603
2017-01-17,31211
2017-01-18,31211
2017-01-19,31211
2017-01-20,31211
2017-01-21,31211
2017-01-22,31211
2017-01-27,31854
2017-01-28,31854
2017-01-29,31854
2017-01-30,31854
2017-01-31,32183
2017-02-01,32183
2017-02-02,32183
2017-02-03,32183
2017-02-04,32183
2017-02-05,32183
2017-02-06,32183
2017-02-07,32167
2017-02-08,32167
2017-02-09,32167
2017-02-10,32167
2017-02-11,32167
2017-02-12,32167
2017-02-13,32074
2017-02-14,32074
2017-02-15,32074
2017-02-16,32074
2017-02-18,32074
2017-02-19,32074
2017-02-20,31767
2017-02-21,31767
2017-02-22,31767
2017-02-23,31767
2017-02-24,31767
2017-02-25,31767
2017-02-26,31767
2017-02-27,31538
2017-02-28,31538
2017-03-01,31538
2017-03-02,31538
2017-03-03,31538
2017-03-04,31538
2017-03-05,31527
2017-03-06,31527
2017-03-07,31527
2017-03-08,31527
2017-03-09,31527
2017-03-10,31527
2017-03-11,31814
2017-03-12,31814
2017-03-13,31814
2017-03-14,31814
2017-03-15,31814
2017-03-16,31814
2017-03-17,32316
2017-03-18,32316
2017-03-19,32316
2017-03-20,32316
2017-03-21,32316
2017-03-22,32316
2017-03-23,32753
2017-03-24,32753
2017-03-25,32753
2017-03-26,32753
2017-03-27,32753
2017-03-28,32753
2017-03-29,32753
2017-03-30,32634
2017-03-31,32634
2017-04-01,32634
2017-04-02,32634
2017-04-03,32634
2017-04-04,32634
2017-04-12,33588
2017-04-13,33680
2017-04-14,33680
2017-04-15,33680
2017-04-16,33680
2017-04-17,33680
2017-04-18,33680
2017-04-19,33449
2017-04-20,33449
2017-04-21,33449
2017-04-22,33449
2017-04-23,33449
2017-04-24,33449
2017-04-25,33752
2017-04-26,33752
2017-04-27,33752
2017-04-28,33752
2017-04-29,33752
2017-04-30,33752
2017-05-01,33752
2017-05-02,33183
2017-05-03,33183
2017-05-04,33183
2017-05-05,33183
2017-05-06,33183
2017-05-07,33183
2017-05-08,34103
2017-05-09,34103
2017-05-10,34103
2017-05-11,34103
2017-05-12,34103
2017-05-13,34103
2017-05-14,34103
2017-05-15,34722
2017-05-16,34722
2017-05-17,34722
2017-05-18,34722
2017-05-19,34722
2017-05-20,34722
2017-05-21,34722
2017-05-22,35240
2017-05-23,35240
2017-05-24,35240
2017-05-25,35240
2017-05-26,35240
2017-05-27,35240
2017-05-28,35240
2017-05-29,35240
2017-05-30,35857
2017-05-31,35857
2017-06-01,35857
2017-06-02,35857
2017-06-03,35857
2017-06-06,36165
2017-06-07,36165
2017-06-08,36165
2017-06-09,36165
2017-06-10,37359
2017-06-11,37359
2017-06-12,37359
2017-06-13,37359
2017-06-14,37359
2017-06-15,37359
2017-06-16,36807
2017-06-17,36807
2017-06-18,36807
2017-06-19,36807
2017-06-20,36807
2017-06-21,36807
2017-06-22,36807
2017-06-23,36807
2017-06-24,36708
2017-06-25,36708
2017-06-26,36708
2017-06-27,36708
2017-06-28,36708
2017-06-29,36708
2017-06-30,36708
2017-07-01,37847
2017-07-02,37847
2017-07-03,37847
2017-07-04,37847
2017-07-05,37847
2017-07-06,37847
2017-07-07,37847
2017-07-08,37847
2017-07-13,39626
2017-07-14,39626
2017-07-15,39626
2017-07-16,39626
2017-07-17,41169
2017-07-18,41169
2017-07-19,41169
2017-07-20,41169
2017-07-21,41169
2017-07-22,41169
2017-07-23,41169
2017-07-24,42320
2017-07-25,42320
2017-07-26,42320
2017-07-27,42320
2017-07-28,42320
2017-07-29,42320
2017-07-30,42320
2017-07-31,42320
2017-08-01,43196
2017-08-02,43196
2017-08-03,43196
2017-08-04,43196
2017-08-05,43196
2017-08-06,43196
2017-08-09,43361
2017-08-10,43361
2017-08-11,43361
2017-08-12,43361
2017-08-13,43361
2017-08-14,43361
2017-08-15,44031
2017-08-16,44031
2017-08-17,44031
2017-08-18,44031
2017-08-19,44031
2017-08-20,44031
2017-08-21,44031
2017-08-22,45324
2017-08-23,45324
2017-08-24,45324
2017-08-25,45324
2017-08-26,45324
2017-08-27,45324
2017-08-28,45324
2017-08-29,45324
2017-08-30,45919
2017-08-31,45919
2017-09-01,45919
2017-09-02,45919
2017-09-03,45919
2017-09-04,45919
2017-09-05,45919
2017-09-06,45919
2017-09-07,44295
2017-09-08,44295
2017-09-09,44295
2017-09-10,44295
2017-09-11,44295
2017-09-12,44295
2017-09-13,44295
2017-09-14,44295
2017-09-15,43033
2017-09-16,43033
2017-09-17,43033
2017-09-18,43033
2017-09-19,43033
2017-09-20,43033
2017-09-21,43033
2017-09-22,43033
2017-09-23,42266
2017-09-24,42266
2017-09-25,42266
2017-09-26,42266
2017-09-27,42266
2017-09-28,42266
2017-09-29,42266
2017-09-30,42266
2017-10-01,41582
2017-10-02,41582
2017-10-03,41582
2017-10-04,41582
2017-10-05,41582
2017-10-06,41582
2017-10-07,41582
2017-10-08,41582
2017-10-09,41241
2017-10-10,41241
2017-10-11,41241
2017-10-12,41241
2017-10-13,41241
2017-10-14,41241
2017-10-15,41241
2017-10-16,41241
2017-10-17,41241
2017-10-18,41365
2017-10-19,41365
2017-10-20,41365
2017-10-21,41365
2017-10-22,41365
2017-10-23,41365
2017-10-24,41365
2017-10-25,42047
2017-10-26,42047
2017-10-27,42047
2017-10-28,42047
2017-10-29,42047
2017-10-30,42047
2017-10-31,42047
2017-11-01,42047
2017-11-02,42047
2017-11-03,42367
2017-11-04,42367
2017-11-05,42367
2017-11-06,42367
2017-11-07,42367
2017-11-08,42367
2017-11-09,42367
2017-11-10,42367
2017-11-11,42184
2017-11-12,42184
2017-11-13,42184
2017-11-14,42184
2017-11-15,42184
2017-11-16,42184
2017-11-17,42184
2017-11-18,42184
2017-11-19,42184
2017-11-20,41711
2017-11-21,41711
2017-11-22,41711
2017-11-23,41711
2017-11-24,41711
2017-11-25,41711
2017-11-26,41711
2017-11-27,41711
2017-11-28,40715
2017-11-29,40715
2017-11-30,40715
2017-12-01,40715
2017-12-02,40715
2017-12-03,40715
2017-12-04,40715
2017-12-05,40715
2017-12-06,40715
2017-12-07,41830
2017-12-08,41830
2017-12-09,41830
2017-12-10,41830
2017-12-11,41830
2017-12-12,41830
2017-12-13,41830
2017-12-14,41830
2017-12-15,41830
2017-12-16,42756
2017-12-17,42756
2017-12-18,42756
2017-12-19,42756
2017-12-20,42756
2017-12-21,42756
2017-12-22,42756
2017-12-23,43545
2017-12-24,43545
2017-12-25,43545
2017-12-26,43545
2017-12-27,43545
2017-12-28,43545
2017-12-29,43545
2017-12-30,43545
2017-12-31,44704
2018-01-01,44704
2018-01-02,44704
2018-01-03,44704
2018-01-04,44704
2018-01-05,44704
2018-01-06,44704
2018-01-07,45481
2018-01-08,45481
2018-01-09,45481
2018-01-10,45481
2018-01-11,45481
2018-01-12,45481
2018-01-13,45481
2018-01-14,45481
2018-01-15,45722
2018-01-16,45722
2018-01-17,45722
2018-01-18,45722
2018-01-19,45722
2018-01-20,45722
2018-01-21,47344
2018-01-22,47344
2018-01-23,47344
2018-01-24,48801
2018-01-25,48801
2018-01-26,48801
2018-01-27,48801
2018-01-28,51037
2018-01-29,51037
2018-01-30,51037
2018-02-01,53331
2018-02-02,53331
2018-02-03,53331
2018-02-04,53331
2018-02-05,55834
2018-02-06,55834
2018-02-07,55834
2018-02-08,56775
2018-02-09,56775
2018-02-10,56775
2018-02-11,56775
2018-02-12,58460
2018-02-13,58460
2018-02-14,58460
2018-02-15,58460
2018-02-16,59706
2018-02-17,59706
2018-02-18,59706
2018-02-19,59706
2018-02-20,59825
2018-02-21,59825
2018-02-22,59825
2018-02-23,59607
2018-02-24,59607
2018-02-25,59607
2018-02-26,59607
2018-02-27,60745
2018-02-28,60745
2018-03-01,60745
2018-03-02,63141
2018-03-03,63141
2018-03-04,63141
2018-03-05,63141
2018-03-06,61946
2018-03-07,61946
2018-03-08,61946
2018-03-09,61946
2018-03-10,61665
2018-03-11,61665
2018-03-12,61665
2018-03-13,61665
2018-03-14,61439
2018-03-15,61439
2018-03-16,61439
2018-03-17,61439
2018-03-18,60744
2018-03-19,60744
2018-03-20,60744
2018-03-21,60744
2018-03-23,59996
2018-03-24,59996
2018-03-26,56996
2018-03-27,56996
2018-03-28,56996
2018-03-29,54570
2018-03-30,54570
2018-03-31,54570
2018-04-01,54570
2018-04-02,54540
2018-04-03,54540
2018-04-04,54540
2018-04-05,54540
2018-04-06,54540
2018-04-08,55488
2018-04-09,55488
2018-04-10,55488
2018-04-11,55260
2018-04-12,55260
2018-04-13,55260
2018-04-14,55260
2018-04-16,55506
2018-04-17,55506
2018-04-18,55506
2018-04-19,55506
2018-04-20,54104
2018-04-21,54104
2018-04-22,54104
2018-04-23,52783
2018-04-24,52783
2018-04-25,52783
2018-04-26,52783
2018-04-27,52783
2018-04-28,52608
2018-04-29,52608
2018-04-30,52608
2018-05-01,52608
2018-05-02,53077
2018-05-03,53077
2018-05-04,53077
2018-05-05,52633
2018-05-06,52633
2018-05-07,52633
2018-05-08,52633
2018-05-09,52633
2018-05-10,52331
2018-05-11,52331
2018-05-12,52331
2018-05-13,52331
2018-05-14,51388
2018-05-15,51388
2018-05-16,51388
2018-05-17,51388
2018-05-18,50844
2018-05-19,50844
2018-05-20,50844
2018-05-21,52450
2018-05-22,52450
2018-05-23,52450
2018-05-24,52450
2018-05-25,52450
2018-05-26,53662
2018-05-27,53662
2018-05-28,53662
2018-05-29,53662
2018-05-30,54081
2018-05-31,54081
2018-06-01,54081
2018-06-02,54345
2018-06-03,54345
2018-06-04,54345
2018-06-05,54345
2018-06-06,53416
2018-06-07,53416
2018-06-08,53416
2018-06-09,53416
2018-06-10,53280
2018-06-11,53280
2018-06-12,53280
2018-06-13,53280
2018-06-14,52517
2018-06-15,52517
2018-06-16,52517
2018-06-17,52517
2018-06-18,51422
2018-06-19,51422
2018-06-20,51422
2018-06-21,51422
2018-06-22,49980
2018-06-23,49980
2018-06-24,49980
2018-06-25,49980
2018-06-26,49488
2018-06-27,49488
2018-06-28,49488
2018-06-29,49488
2018-06-30,48929
2018-07-01,48929
2018-07-02,48929
2018-07-03,48929
2018-07-04,47798
2018-07-05,47798
2018-07-06,47798
2018-07-07,47798
2018-07-08,46509
2018-07-09,46509
2018-07-10,46509
2018-07-11,44774
2018-07-12,44774
2018-07-13,44774
2018-07-14,44774
2018-07-15,44561
2018-07-16,44561
2018-07-17,44561
2018-07-18,44633
2018-07-19,44633
2018-07-20,44633
2018-07-21,44633
2018-07-22,44012
2018-07-23,44012
2018-07-24,44012
2018-07-25,44012
2018-07-26,43668
2018-07-27,43668
2018-07-28,43668
2018-07-29,43694
2018-07-30,43694
2018-07-31,43694
2018-08-01,42910
2018-08-02,42910
2018-08-03,42910
2018-08-04,41887
2018-08-05,41887
2018-08-06,41887
2018-08-07,41560
2018-08-08,41560
2018-08-09,41560
2018-08-10,40431
2018-08-11,40431
2018-08-12,40431
2018-08-14,39720
2018-08-16,39720
2018-08-17,39773
2018-08-18,39773
2018-08-19,39773
2018-08-20,39134
2018-08-21,39134
2018-08-22,39134
2018-08-23,39356
2018-08-24,39356
2018-08-25,39360
2018-08-26,39360
2018-08-27,39360
2018-08-28,39519
2018-08-29,39519
2018-08-30,39519
2018-08-31,40123
2018-09-01,40123
2018-09-02,40123
2018-09-03,40504
2018-09-04,40504
2018-09-05,40134
2018-09-06,40134
2018-09-07,40134
2018-09-08,40832
2018-09-09,40832
2018-09-10,40832
2018-09-11,40832
2018-09-12,40980
2018-09-13,40980
2018-09-14,40980
2018-09-15,39972
2018-09-16,39972
2018-09-17,39972
2018-09-18,39972
2018-09-19,38931
2018-09-20,38931
2018-09-21,38931
2018-09-22,38264
2018-09-23,38264
2018-09-24,38264
2018-09-25,38087
2018-09-26,38087
2018-09-27,38087
2018-09-28,37358
2018-09-29,37358
2018-09-30,37358
2018-10-02,36207
2018-10-03,36207
2018-10-04,36207
2018-10-05,35659
2018-10-06,35659
2018-10-07,35659
2018-10-08,34804
2018-10-09,34804
2018-10-10,34804
2018-10-11,34318
2018-10-12,34318
2018-10-13,34318
2018-10-14,33474
2018-10-15,33474
2018-10-16,33474
2018-10-17,33649
2018-10-18,33649
2018-10-19,33649
2018-10-20,33649
2018-10-21,34958
2018-10-22,34958
2018-10-23,34958
2018-10-24,36083
2018-10-25,36083
2018-10-26,36083
2018-10-27,37250
2018-10-28,37250
2018-10-29,37250
2018-10-30,38214
2018-10-31,38214
2018-11-01,38847
2018-11-03,39708
2018-11-04,39708
2018-11-05,40220
2018-11-06,40220
2018-11-07,41208
2018-11-08,41208
2018-11-09,42706
2018-11-10,42706
2018-11-11,44333
2018-11-12,45480
2018-11-13,45480
2018-11-14,46618
2018-11-15,46618
2018-11-16,47980
2018-11-17,47980
2018-11-18,49297
2018-11-19,49297
2018-11-20,50339
2018-11-21,50339
2018-11-22,52509
2018-11-23,52509
2018-11-24,54925
2018-11-25,54925
2018-11-26,56709
2018-11-27,56709
2018-11-28,58844
2018-11-29,58844
2018-12-01,59688
2018-12-02,59879
2018-12-03,59879
2018-12-04,59980
2018-12-05,59980
2018-12-07,60510
2018-12-09,60142
2018-12-10,57305
2018-12-11,57305
2018-12-12,55812
2018-12-13,55812
2018-12-14,55598
2018-12-15,55598
2018-12-16,55211
2018-12-17,55211
2018-12-18,53941
2018-12-19,53941
2018-12-20,53941
2018-12-21,52826
2018-12-22,52826
2018-12-23,51423
2018-12-24,51423
2018-12-25,51423
2018-12-26,50099
2018-12-27,50099
2018-12-28,50130
2018-12-29,50130
2018-12-30,49808
2018-12-31,49808
2019-01-01,48801
2019-01-02,48801
2019-01-03,48244
2019-01-04,48244
2019-01-05,46831
2019-01-06,46831
2019-01-08,45181
2019-01-10,43859
2019-01-11,42411
2019-01-12,42411
2019-01-13,41994
2019-01-14,41994
2019-01-15,42984
2019-01-16,42984
2019-01-17,43247
2019-01-18,43247
2019-01-19,43758
2019-01-20,43758
2019-01-21,43758
2019-01-22,44532
2019-01-23,44532
2019-01-24,44532
2019-01-25,45468
2019-01-26,45468
2019-01-29,46089
2019-01-30,48016
2019-01-31,48016
2019-02-01,50193
2019-02-02,50193
2019-02-03,52499
2019-02-04,52499
2019-02-05,54919
2019-02-06,54919
2019-02-07,57510
2019-02-08,57510
2019-02-09,57510
2019-02-10,60063
2019-02-11,60063
2019-02-12,62729
2019-02-13,62729
2019-02-14,65329
2019-02-15,65329
2019-02-16,66241
2019-02-17,66241
2019-02-18,66241
2019-02-19,69368
2019-02-20,69368
2019-02-21,71866
2019-02-22,71866
2019-02-23,71866
2019-02-24,74083
2019-02-25,74083
2019-02-26,75580
2019-02-27,75580
2019-02-28,75580
2019-03-01,75580
2019-03-02,78056
2019-03-03,78056
2019-03-04,81347
2019-03-05,81347
2019-03-06,81347
2019-03-07,85189
2019-03-08,85189
2019-03-09,85189
2019-03-10,89077
2019-03-11,89077
2019-03-12,93245
2019-03-13,93245
2019-03-14,93245
2019-03-15,96678
2019-03-16,96678
2019-03-17,100000
2019-03-18,100000
2019-03-19,100000
2019-03-20,99717
2019-03-21,99717
2019-03-22,99717
2019-03-23,98286
2019-03-24,98286
2019-03-25,98286
2019-03-26,97105
2019-03-27,97105
2019-03-28,97105
2019-03-29,93564
2019-03-30,93564
2019-03-31,93564
2019-04-01,92556
2019-04-02,92556
2019-04-03,92556
2019-04-04,89143
2019-04-05,89143
2019-04-06,89143
2019-04-07,86826
