date_obj,Bagged%20yew%20tree price
2016-12-17,21825
2016-12-18,21825
2016-12-19,21825
2016-12-20,21825
2016-12-21,21825
2016-12-22,21825
2016-12-23,21825
2016-12-24,21825
2016-12-25,21825
2016-12-26,21825
2016-12-27,21825
2016-12-28,21825
2016-12-29,21825
2016-12-30,21825
2016-12-31,21825
2017-01-01,21825
2017-01-02,21825
2017-01-03,21825
2017-01-04,21825
2017-01-05,21825
2017-01-06,21825
2017-01-07,21825
2017-01-08,21825
2017-01-09,21825
2017-01-10,21825
2017-01-11,21825
2017-01-12,21825
2017-01-13,21825
2017-01-14,22171
2017-01-15,22171
2017-01-16,22171
2017-01-17,22171
2017-01-18,22171
2017-01-19,22171
2017-01-20,22171
2017-01-21,22171
2017-01-22,22171
2017-01-23,22171
2017-01-27,22171
2017-01-28,22171
2017-01-29,22171
2017-01-30,22171
2017-01-31,22171
2017-02-01,22171
2017-02-02,22171
2017-02-03,22171
2017-02-04,22171
2017-02-05,22171
2017-02-06,22171
2017-02-07,22171
2017-02-08,22171
2017-02-09,22171
2017-02-10,22171
2017-02-11,22171
2017-02-12,22171
2017-02-13,22171
2017-02-14,22171
2017-02-15,22171
2017-02-16,22171
2017-02-18,22171
2017-02-19,22171
2017-02-20,22171
2017-02-21,22171
2017-02-22,22171
2017-02-23,22171
2017-02-24,22171
2017-02-25,22171
2017-02-26,22171
2017-02-27,22171
2017-02-28,22171
2017-03-01,22171
2017-03-02,22171
2017-03-03,22171
2017-03-04,22171
2017-03-05,22171
2017-03-06,22171
2017-03-07,22171
2017-03-08,22171
2017-03-09,22171
2017-03-10,22567
2017-03-11,22567
2017-03-12,22567
2017-03-13,22567
2017-03-14,22567
2017-03-15,22567
2017-03-16,22567
2017-03-17,22567
2017-03-18,22567
2017-03-19,22567
2017-03-20,22567
2017-03-21,22567
2017-03-22,22567
2017-03-23,22567
2017-03-24,22567
2017-03-25,22567
2017-03-26,22567
2017-03-27,22567
2017-03-28,22567
2017-03-29,22567
2017-03-30,22567
2017-03-31,22567
2017-04-01,22567
2017-04-02,22567
2017-04-03,22567
2017-04-04,22567
2017-04-05,22567
2017-04-12,22567
2017-04-13,22567
2017-04-14,22567
2017-04-15,22567
2017-04-16,22567
2017-04-17,22567
2017-04-18,22567
2017-04-19,22567
2017-04-20,22567
2017-04-21,22567
2017-04-22,22567
2017-04-23,22567
2017-04-24,22567
2017-04-25,22567
2017-04-26,22567
2017-04-27,22567
2017-04-28,22803
2017-04-29,22803
2017-04-30,22803
2017-05-01,22803
2017-05-02,22803
2017-05-03,22803
2017-05-04,22803
2017-05-05,22803
2017-05-06,22803
2017-05-07,22803
2017-05-08,22803
2017-05-09,22803
2017-05-10,22803
2017-05-11,22803
2017-05-12,22803
2017-05-13,22803
2017-05-14,22803
2017-05-15,22803
2017-05-16,22803
2017-05-17,22803
2017-05-18,22803
2017-05-19,22803
2017-05-20,22803
2017-05-21,22803
2017-05-22,22803
2017-05-23,22803
2017-05-24,22803
2017-05-25,22803
2017-05-26,22803
2017-05-27,22803
2017-05-28,22803
2017-05-29,22803
2017-05-30,22803
2017-05-31,22803
2017-06-01,22803
2017-06-02,22803
2017-06-03,22803
2017-06-04,22803
2017-06-05,22803
2017-06-06,22803
2017-06-07,22803
2017-06-08,22803
2017-06-09,22803
2017-06-10,22803
2017-06-11,22803
2017-06-12,22803
2017-06-13,22803
2017-06-14,22803
2017-06-15,22803
2017-06-16,22803
2017-06-17,22803
2017-06-18,23160
2017-06-19,23160
2017-06-20,23160
2017-06-21,23160
2017-06-22,23160
2017-06-23,23160
2017-06-24,23160
2017-06-25,23160
2017-06-26,23160
2017-06-27,23160
2017-06-28,23160
2017-06-29,23160
2017-06-30,23160
2017-07-01,23160
2017-07-02,23160
2017-07-03,23160
2017-07-04,23160
2017-07-05,23160
2017-07-06,23160
2017-07-07,23160
2017-07-08,23160
2017-07-09,23160
2017-07-13,23160
2017-07-14,23160
2017-07-15,23160
2017-07-16,23160
2017-07-17,23160
2017-07-18,23160
2017-07-19,23160
2017-07-20,23160
2017-07-21,23160
2017-07-22,23160
2017-07-23,23160
2017-07-24,23160
2017-07-25,23160
2017-07-26,23160
2017-07-27,23160
2017-07-28,23160
2017-07-29,23160
2017-07-30,23160
2017-07-31,23160
2017-08-01,23160
2017-08-02,23160
2017-08-03,23160
2017-08-04,23160
2017-08-05,23160
2017-08-06,23160
2017-08-07,23160
2017-08-08,23160
2017-08-09,23160
2017-08-10,23160
2017-08-11,23285
2017-08-12,23285
2017-08-13,23285
2017-08-14,23285
2017-08-15,23285
2017-08-16,23285
2017-08-17,23285
2017-08-18,23285
2017-08-19,23285
2017-08-20,23285
2017-08-21,23285
2017-08-22,23285
2017-08-23,23285
2017-08-24,23285
2017-08-25,23285
2017-08-26,23285
2017-08-27,23285
2017-08-28,23285
2017-08-29,23285
2017-08-30,23285
2017-08-31,23285
2017-09-01,23285
2017-09-02,23285
2017-09-03,23285
2017-09-04,23285
2017-09-05,23285
2017-09-06,23285
2017-09-07,23285
2017-09-08,23285
2017-09-09,23285
2017-09-10,23285
2017-09-11,23285
2017-09-12,23285
2017-09-13,23285
2017-09-14,23285
2017-09-15,23285
2017-09-16,23285
2017-09-17,23285
2017-09-18,23285
2017-09-19,23285
2017-09-20,23285
2017-09-22,23285
2017-09-23,23285
2017-09-24,23285
2017-09-25,23285
2017-09-26,23285
2017-09-27,23285
2017-09-28,23285
2017-09-29,23285
2017-09-30,23285
2017-10-01,23285
2017-10-02,23285
2017-10-03,23285
2017-10-04,23211
2017-10-05,23211
2017-10-06,23211
2017-10-07,23211
2017-10-08,23211
2017-10-09,23211
2017-10-10,23211
2017-10-11,23211
2017-10-12,23211
2017-10-13,23211
2017-10-14,23211
2017-10-15,23211
2017-10-16,23211
2017-10-17,23211
2017-10-18,23211
2017-10-19,23211
2017-10-20,23211
2017-10-21,23211
2017-10-22,23211
2017-10-23,23211
2017-10-24,23211
2017-10-25,23211
2017-10-26,23211
2017-10-27,23211
2017-10-28,23211
2017-10-29,23211
2017-10-30,23211
2017-10-31,23211
2017-11-01,23211
2017-11-02,23211
2017-11-03,23211
2017-11-04,23211
2017-11-05,23211
2017-11-06,23211
2017-11-07,23211
2017-11-08,23211
2017-11-09,23211
2017-11-10,23211
2017-11-11,23211
2017-11-12,23211
2017-11-13,23211
2017-11-14,23211
2017-11-15,23211
2017-11-16,23211
2017-11-17,23211
2017-11-18,23211
2017-11-19,23211
2017-11-20,23211
2017-11-21,23211
2017-11-22,23211
2017-11-23,23211
2017-11-24,23211
2017-11-25,23211
2017-11-26,23211
2017-11-27,23211
2017-11-28,23211
2017-11-29,23211
2017-11-30,23211
2017-12-01,23211
2017-12-02,23211
2017-12-03,23171
2017-12-04,23171
2017-12-05,23171
2017-12-06,23171
2017-12-07,23171
2017-12-08,23171
2017-12-09,23171
2017-12-10,23171
2017-12-11,23171
2017-12-12,23171
2017-12-13,23171
2017-12-14,23171
2017-12-15,23171
2017-12-16,23171
2017-12-17,23171
2017-12-18,23171
2017-12-19,23171
2017-12-20,23171
2017-12-21,23171
2017-12-22,23171
2017-12-23,23171
2017-12-24,23171
2017-12-25,23171
2017-12-26,23171
2017-12-27,23171
2017-12-28,23171
2017-12-29,23171
2017-12-30,23171
2017-12-31,23171
2018-01-01,23171
2018-01-02,23171
2018-01-03,23171
2018-01-04,23171
2018-01-05,23171
2018-01-06,23171
2018-01-07,23171
2018-01-08,23171
2018-01-09,23171
2018-01-10,23171
2018-01-11,23171
2018-01-12,23171
2018-01-13,23171
2018-01-14,23171
2018-01-15,23171
2018-01-16,23171
2018-01-17,23171
2018-01-18,23171
2018-01-19,23171
2018-01-20,23171
2018-01-21,23171
2018-01-22,23171
2018-01-23,23171
2018-01-24,22914
2018-01-25,22914
2018-01-26,22914
2018-01-27,22914
2018-01-28,22914
2018-01-29,22914
2018-01-30,22914
2018-01-31,22914
2018-02-01,22914
2018-02-02,22914
2018-02-03,22914
2018-02-04,22914
2018-02-05,22914
2018-02-06,22914
2018-02-07,22914
2018-02-08,22914
2018-02-09,22914
2018-02-10,22914
2018-02-11,22914
2018-02-12,22914
2018-02-13,22914
2018-02-14,22914
2018-02-15,22914
2018-02-16,22914
2018-02-17,22914
2018-02-18,22914
2018-02-19,22914
2018-02-20,22914
2018-02-21,22914
2018-02-22,22914
2018-02-23,22914
2018-02-24,22914
2018-02-25,22914
2018-02-26,22914
2018-02-27,22914
2018-02-28,22914
2018-03-01,22914
2018-03-02,22914
2018-03-03,22914
2018-03-04,22966
2018-03-05,22966
2018-03-06,22966
2018-03-07,22966
2018-03-08,22966
2018-03-09,22966
2018-03-10,22966
2018-03-11,22966
2018-03-12,22966
2018-03-13,22966
2018-03-14,22966
2018-03-15,22966
2018-03-16,22966
2018-03-17,22966
2018-03-18,22966
2018-03-20,22966
2018-03-22,22966
2018-03-23,22966
2018-03-24,22966
2018-03-25,22966
2018-03-26,22966
2018-03-27,22966
2018-03-28,22966
2018-03-29,22966
2018-03-30,22966
2018-03-31,22966
2018-04-01,22966
2018-04-02,22966
2018-04-03,22966
2018-04-04,22966
2018-04-05,22966
2018-04-06,22966
2018-04-07,22966
2018-04-08,22966
2018-04-09,22966
2018-04-10,22966
2018-04-11,22966
2018-04-12,22966
2018-04-13,22966
2018-04-14,22966
2018-04-15,22966
2018-04-16,22966
2018-04-17,23505
2018-04-18,23505
2018-04-19,23505
2018-04-20,23505
2018-04-21,23505
2018-04-22,23505
2018-04-23,23505
2018-04-24,23505
2018-04-25,23505
2018-04-26,23505
2018-04-27,23505
2018-04-28,23505
2018-04-29,23505
2018-04-30,23505
2018-05-01,23505
2018-05-02,23505
2018-05-03,23505
2018-05-04,23505
2018-05-05,23505
2018-05-06,23505
2018-05-07,23505
2018-05-08,23505
2018-05-09,23505
2018-05-10,23505
2018-05-11,23505
2018-05-12,23505
2018-05-13,23505
2018-05-14,23505
2018-05-15,23505
2018-05-16,23505
2018-05-17,23505
2018-05-18,23505
2018-05-19,23505
2018-05-20,23505
2018-05-21,23505
2018-05-22,23505
2018-05-23,23505
2018-05-24,23505
2018-05-25,23505
2018-05-26,23505
2018-05-27,23505
2018-05-28,23505
2018-05-29,23505
2018-05-30,23505
2018-05-31,23505
2018-06-01,23505
2018-06-02,23206
2018-06-03,23206
2018-06-04,23206
2018-06-05,23206
2018-06-06,23206
2018-06-07,23206
2018-06-08,23206
2018-06-09,23206
2018-06-10,23206
2018-06-11,23206
2018-06-12,23206
2018-06-13,23206
2018-06-14,23206
2018-06-15,23206
2018-06-16,23206
2018-06-17,23206
2018-06-18,23206
2018-06-19,23206
2018-06-20,23206
2018-06-21,23206
2018-06-22,23206
2018-06-23,23206
2018-06-24,23206
2018-06-25,23206
2018-06-26,23206
2018-06-27,23206
2018-06-28,23206
2018-06-29,23206
2018-06-30,23206
2018-07-01,23206
2018-07-02,23206
2018-07-03,23206
2018-07-04,23206
2018-07-05,23206
2018-07-06,23206
2018-07-07,23206
2018-07-08,23206
2018-07-09,23206
2018-07-10,23206
2018-07-11,23206
2018-07-12,23206
2018-07-13,23206
2018-07-14,23206
2018-07-15,23206
2018-07-16,23206
2018-07-17,23206
2018-07-18,23206
2018-07-19,23206
2018-07-20,23206
2018-07-21,23206
2018-07-22,23206
2018-07-23,23206
2018-07-24,23206
2018-07-25,23206
2018-07-26,23206
2018-07-27,23206
2018-07-28,23206
2018-07-29,23206
2018-07-30,23206
2018-07-31,23206
2018-08-01,23206
2018-08-02,23206
2018-08-03,23206
2018-08-04,23206
2018-08-05,23206
2018-08-06,23206
2018-08-07,23206
2018-08-08,23206
2018-08-09,23206
2018-08-10,23206
2018-08-11,23206
2018-08-12,23206
2018-08-14,23206
2018-08-16,23206
2018-08-17,23206
2018-08-18,23276
2018-08-19,23276
2018-08-20,23276
2018-08-21,23276
2018-08-22,23276
2018-08-23,23276
2018-08-24,23276
2018-08-25,23276
2018-08-26,23276
2018-08-27,23276
2018-08-28,23276
2018-08-29,23276
2018-08-30,23276
2018-08-31,23276
2018-09-01,23276
2018-09-02,23276
2018-09-03,23276
2018-09-04,23276
2018-09-05,23276
2018-09-06,23276
2018-09-07,23276
2018-09-08,23276
2018-09-09,23276
2018-09-10,23276
2018-09-11,23276
2018-09-12,23276
2018-09-13,23276
2018-09-14,23276
2018-09-15,23276
2018-09-16,23276
2018-09-17,23276
2018-09-18,23276
2018-09-19,23276
2018-09-20,23276
2018-09-21,23276
2018-09-22,22765
2018-09-23,22765
2018-09-24,22765
2018-09-25,22765
2018-09-26,22765
2018-09-27,22765
2018-09-28,22765
2018-09-29,22765
2018-09-30,22765
2018-10-01,22765
2018-10-02,22765
2018-10-03,22765
2018-10-04,22765
2018-10-05,22765
2018-10-06,22765
2018-10-07,22765
2018-10-08,22765
2018-10-09,22765
2018-10-10,22765
2018-10-11,22765
2018-10-12,22765
2018-10-13,22765
2018-10-14,22765
2018-10-15,22765
2018-10-16,22765
2018-10-17,22765
2018-10-18,22765
2018-10-19,22765
2018-10-20,22765
2018-10-21,22765
2018-10-22,22765
2018-10-23,22765
2018-10-24,22765
2018-10-25,22765
2018-10-26,22765
2018-10-27,22765
2018-10-28,22765
2018-10-29,22765
2018-10-30,22765
2018-10-31,22765
2018-11-01,22765
2018-11-03,22427
2018-11-04,22427
2018-11-05,22427
2018-11-06,22427
2018-11-07,22427
2018-11-08,22427
2018-11-09,22427
2018-11-10,22427
2018-11-11,22427
2018-11-12,22427
2018-11-13,22427
2018-11-14,22427
2018-11-15,22427
2018-11-16,22427
2018-11-17,22427
2018-11-18,22427
2018-11-19,22427
2018-11-20,22427
2018-11-21,22427
2018-11-22,22427
2018-11-23,22427
2018-11-24,22427
2018-11-25,22427
2018-11-26,22427
2018-11-27,22427
2018-11-28,22427
2018-11-29,22426
2018-12-01,22426
2018-12-02,22426
2018-12-03,22426
2018-12-04,22426
2018-12-05,22426
2018-12-07,22426
2018-12-09,22426
2018-12-10,22426
2018-12-11,22426
2018-12-12,22426
2018-12-13,22426
2018-12-14,22426
2018-12-15,22426
2018-12-16,22426
2018-12-17,22426
2018-12-18,22426
2018-12-19,22426
2018-12-20,22426
2018-12-21,22426
2018-12-22,22426
2018-12-23,22426
2018-12-24,22426
2018-12-25,22426
2018-12-26,22426
2018-12-27,22339
2018-12-28,22339
2018-12-29,22339
2018-12-30,22339
2018-12-31,22339
2019-01-01,22339
2019-01-02,22339
2019-01-03,22339
2019-01-04,22339
2019-01-05,22339
2019-01-06,22339
2019-01-08,22339
2019-01-10,22339
2019-01-11,22339
2019-01-12,22339
2019-01-13,22339
2019-01-14,22339
2019-01-15,22339
2019-01-16,22339
2019-01-17,21638
2019-01-18,21638
2019-01-19,21638
2019-01-20,21638
2019-01-21,21638
2019-01-22,21638
2019-01-23,21638
2019-01-24,21638
2019-01-25,21638
2019-01-26,21638
2019-01-27,21638
2019-01-28,21638
2019-01-29,21638
2019-01-30,21638
2019-01-31,21638
2019-02-01,21638
2019-02-02,21638
2019-02-03,21638
2019-02-04,21638
2019-02-05,21638
2019-02-06,21638
2019-02-07,21784
2019-02-08,21784
2019-02-09,21784
2019-02-10,21784
2019-02-11,21784
2019-02-12,21784
2019-02-13,21784
2019-02-14,21784
2019-02-15,21784
2019-02-16,21784
2019-02-17,21784
2019-02-18,21784
2019-02-19,21784
2019-02-20,21784
2019-02-21,21784
2019-02-22,21784
2019-02-23,21784
2019-02-24,21784
2019-02-25,21784
2019-02-26,21784
2019-02-27,21784
2019-02-28,21784
2019-03-01,21784
2019-03-02,21784
2019-03-03,21784
2019-03-04,21784
2019-03-05,21784
2019-03-06,21784
2019-03-07,21784
2019-03-08,21784
2019-03-09,21784
2019-03-10,21784
2019-03-11,21784
2019-03-12,21784
2019-03-13,21784
2019-03-14,21784
