date_obj,Malediction%20shard%202 price
2015-07-22,341448
2015-07-23,341448
2015-07-24,341448
2015-07-25,341448
2015-07-26,341448
2015-07-27,341448
2015-07-28,341448
2015-07-29,341448
2015-07-30,341448
2015-07-31,341448
2015-08-01,341448
2015-08-02,341448
2015-08-03,338543
2015-08-04,338543
2015-08-05,338543
2015-08-06,338543
2015-08-07,338543
2015-08-08,338543
2015-08-09,338543
2015-08-10,338543
2015-08-11,338543
2015-08-12,338543
2015-08-13,338543
2015-08-14,338543
2015-08-15,338543
2015-08-16,338543
2015-08-17,338543
2015-08-18,338543
2015-08-19,338543
2015-08-20,338543
2015-08-21,338543
2015-08-22,338543
2015-08-23,338543
2015-08-24,338543
2015-08-25,338543
2015-08-26,338543
2015-08-27,338543
2015-08-28,338543
2015-08-29,338543
2015-08-30,338543
2015-08-31,353765
2015-09-01,353765
2015-09-02,353765
2015-09-03,353765
2015-09-04,353765
2015-09-05,353765
2015-09-06,353765
2015-09-07,353765
2015-09-08,353765
2015-09-09,353765
2015-09-10,353765
2015-09-11,353765
2015-09-12,353765
2015-09-13,353765
2015-09-14,353765
2015-09-15,353765
2015-09-16,353765
2015-09-17,353765
2015-09-18,353765
2015-09-19,353765
2015-09-20,353765
2015-09-21,353765
2015-09-22,353765
2015-09-23,338079
2015-09-24,338079
2015-09-25,338079
2015-09-27,338079
2015-09-28,338079
2015-09-29,338079
2015-09-30,338079
2015-10-05,338079
2015-10-06,338079
2015-10-07,338079
2015-10-08,338079
2015-10-09,338079
2015-10-10,338079
2015-10-11,338079
2015-10-12,338079
2015-10-13,338079
2015-10-14,338079
2015-10-15,338079
2015-10-16,338079
2015-10-17,338079
2015-10-18,338079
2015-10-19,321791
2015-10-20,321791
2015-10-22,321791
2015-10-23,321791
2015-10-24,321791
2015-10-25,321791
2015-10-26,321791
2015-10-27,321791
2015-10-29,321791
2015-10-30,321791
2015-10-31,321791
2015-11-01,321791
2015-11-02,321791
2015-11-03,321791
2015-11-04,321791
2015-11-05,321791
2015-11-06,321791
2015-11-07,321791
2015-11-08,321791
2015-11-09,321791
2015-11-10,321791
2015-11-11,321791
2015-11-12,321791
2015-11-13,321791
2015-11-14,321791
2015-11-15,321791
2015-11-16,321791
2015-11-17,321791
2015-11-18,321791
2015-11-19,321791
2015-11-20,305932
2015-11-21,305932
2015-11-22,305932
2015-11-23,305932
2015-11-24,305932
2015-11-25,305932
2015-11-26,305932
2015-11-27,305932
2015-11-28,305932
2015-11-29,305932
2015-11-30,305932
2015-12-01,305932
2015-12-02,305932
2015-12-03,305932
2015-12-04,305932
2015-12-05,305932
2015-12-06,305932
2015-12-07,305932
2015-12-08,305932
2015-12-09,305932
2015-12-10,305932
2015-12-11,305932
2015-12-12,305932
2015-12-13,305932
2015-12-14,305932
2015-12-15,305932
2015-12-16,305932
2015-12-17,305932
2015-12-18,305932
2015-12-19,291328
2015-12-20,291328
2015-12-21,291328
2015-12-22,291328
2015-12-23,291328
2015-12-24,291328
2015-12-25,291328
2015-12-26,291328
2015-12-27,291328
2015-12-28,291328
2015-12-29,291328
2015-12-30,291328
2015-12-31,291328
2016-01-01,291328
2016-01-02,291328
2016-01-03,291328
2016-01-04,291328
2016-01-05,291328
2016-01-06,291328
2016-01-07,291328
2016-01-08,291328
2016-01-09,291328
2016-01-10,291328
2016-01-11,276985
2016-01-12,276985
2016-01-13,276985
2016-01-14,276985
2016-01-15,276985
2016-01-16,276985
2016-01-17,276985
2016-01-18,276985
2016-01-19,276985
2016-01-20,276985
2016-01-21,276985
2016-01-22,276985
2016-01-23,276985
2016-01-24,276985
2016-01-25,276985
2016-01-26,276985
2016-01-27,276985
2016-01-28,276985
2016-01-29,263266
2016-01-30,263266
2016-01-31,263266
2016-02-01,263266
2016-02-02,263266
2016-02-03,263266
2016-02-04,263266
2016-02-05,263266
2016-02-06,263266
2016-02-07,263266
2016-02-08,263266
2016-02-09,263266
2016-02-10,263266
2016-02-11,263266
2016-02-12,263266
2016-02-13,263266
2016-02-14,263266
2016-02-15,263266
2016-02-16,263266
2016-02-17,250223
2016-02-18,250223
2016-02-19,250223
2016-02-20,250223
2016-02-21,250223
2016-02-22,250223
2016-02-23,250223
2016-02-24,250223
2016-02-25,250223
2016-02-26,250223
2016-02-27,250223
2016-02-28,250223
2016-02-29,250223
2016-03-01,250223
2016-03-02,250223
2016-03-03,250223
2016-03-04,250223
2016-03-05,250223
2016-03-06,250223
2016-03-07,250223
2016-03-08,250223
2016-03-09,250223
2016-03-10,250223
2016-03-11,238122
2016-03-12,238122
2016-03-13,238122
2016-03-14,238122
2016-03-15,238122
2016-03-16,238122
2016-03-17,238122
2016-03-18,238122
2016-03-19,238122
2016-03-20,238122
2016-03-21,238122
2016-03-22,238122
2016-03-23,238122
2016-03-24,238122
2016-03-25,238122
2016-03-26,238122
2016-03-27,238122
2016-03-28,238122
2016-03-29,238122
2016-03-30,238122
2016-03-31,238122
2016-04-01,238122
2016-04-02,238122
2016-04-03,238122
2016-04-04,238122
2016-04-05,238122
2016-04-06,238122
2016-04-07,226463
2016-04-08,226463
2016-04-09,226463
2016-04-10,226463
2016-04-11,226463
2016-04-12,226463
2016-04-13,226463
2016-04-14,226463
2016-04-15,226463
2016-04-16,226463
2016-04-17,226463
2016-04-18,226463
2016-04-19,226463
2016-04-20,226463
2016-04-21,226463
2016-04-22,226463
2016-04-23,226463
2016-04-24,226463
2016-04-25,226463
2016-04-26,226463
2016-04-27,226463
2016-04-28,226463
2016-04-29,226463
2016-04-30,226463
2016-05-01,226463
2016-05-02,226463
2016-05-03,226463
2016-05-04,226463
2016-05-05,215810
2016-05-06,215810
2016-05-07,215810
2016-05-08,215810
2016-05-09,215810
2016-05-10,215810
2016-05-11,215810
2016-05-12,215810
2016-05-13,215810
2016-05-14,215810
2016-05-15,215810
2016-05-16,215810
2016-05-17,215810
2016-05-18,215810
2016-05-19,215810
2016-05-22,215810
2016-05-23,215810
2016-05-24,215810
2016-05-25,215810
2016-05-26,215810
2016-05-27,215810
2016-05-28,215810
2016-05-29,215810
2016-05-30,215810
2016-05-31,205339
2016-06-01,205339
2016-06-02,205339
2016-06-03,205339
2016-06-04,205339
2016-06-05,205339
2016-06-06,205339
2016-06-07,205339
2016-06-08,205339
2016-06-09,205339
2016-06-10,205339
2016-06-11,205339
2016-06-12,205339
2016-06-13,205339
2016-06-14,205339
2016-06-15,205339
2016-06-16,205339
2016-06-17,205339
2016-06-18,205339
2016-06-19,205339
2016-06-20,205339
2016-06-21,205339
2016-06-22,205339
2016-06-23,205339
2016-06-24,205339
2016-06-25,205339
2016-06-26,205339
2016-06-27,195348
2016-06-28,195348
2016-06-29,195348
2016-06-30,195348
2016-07-01,195348
2016-07-02,195348
2016-07-03,195348
2016-07-04,195348
2016-07-05,195348
2016-07-06,195348
2016-07-07,195348
2016-07-08,195348
2016-07-09,195348
2016-07-10,195348
2016-07-11,195348
2016-07-12,195348
2016-07-13,195348
2016-07-14,195348
2016-07-15,195348
2016-07-16,195348
2016-07-17,195348
2016-07-18,195348
2016-07-23,195348
2016-07-24,195348
2016-07-25,195348
2016-07-26,195348
2016-07-27,195348
2016-07-28,195348
2016-07-29,185698
2016-07-30,185698
2016-07-31,185698
2016-08-01,185698
2016-08-02,185698
2016-08-03,185698
2016-08-04,185698
2016-08-05,185698
2016-08-06,185698
2016-08-07,185698
2016-08-08,185698
2016-08-09,185698
2016-08-10,185698
2016-08-11,185698
2016-08-12,185698
2016-08-13,185698
2016-08-14,185698
2016-08-15,185698
2016-08-16,185698
2016-08-17,185698
2016-08-18,185698
2016-08-19,185698
2016-08-20,185698
2016-08-21,185698
2016-08-22,185698
2016-08-23,185698
2016-08-24,185698
2016-08-25,185698
2016-08-26,185698
2016-08-28,185698
2016-08-31,185698
2016-09-01,185698
2016-09-02,185698
2016-09-03,180256
2016-09-04,180256
2016-09-05,180256
2016-09-06,180256
2016-09-07,180256
2016-09-08,180256
2016-09-09,180256
2016-09-10,180256
2016-09-11,180256
2016-09-12,180256
2016-09-13,180256
2016-09-14,180256
2016-09-15,180256
2016-09-16,180256
2016-09-17,180256
2016-09-18,180256
2016-09-19,180256
2016-09-20,180256
2016-09-21,180256
2016-09-22,180256
2016-09-23,180256
2016-09-24,180256
2016-09-25,180256
2016-09-26,180256
2016-09-27,180256
2016-09-28,180256
2016-09-29,180256
2016-09-30,180256
2016-10-01,180256
2016-10-02,180256
2016-10-03,180256
2016-10-04,180256
2016-10-05,180256
2016-10-06,180256
2016-10-07,180256
2016-10-08,180256
2016-10-09,180256
2016-10-10,180256
2016-10-11,180256
2016-10-12,180256
2016-10-13,189135
2016-10-14,189135
2016-10-15,189135
2016-10-16,189135
2016-10-17,189135
2016-10-18,189135
2016-10-19,189135
2016-10-20,189135
2016-10-21,189135
2016-10-22,189135
2016-10-23,189135
2016-10-24,189135
2016-10-25,189135
2016-10-26,189135
2016-10-27,189135
2016-10-28,189135
2016-10-29,189135
2016-10-30,189135
2016-10-31,189135
2016-11-01,189135
2016-11-02,189135
2016-11-03,189135
2016-11-04,189135
2016-11-05,189135
2016-11-06,189135
2016-11-07,189135
2016-11-08,189135
2016-11-09,189135
2016-11-10,189135
2016-11-11,189135
2016-11-12,196212
2016-11-13,196212
2016-11-14,196212
2016-12-07,204142
2016-12-08,204142
2016-12-09,204142
2016-12-10,204142
2016-12-11,204142
2016-12-12,204142
2016-12-13,204142
2016-12-14,204142
2016-12-15,204142
2016-12-16,213914
2016-12-17,213914
2016-12-18,213914
2016-12-19,213914
2016-12-20,213914
2016-12-21,213914
2016-12-22,213914
2016-12-23,213914
2016-12-24,213914
2016-12-25,213914
2016-12-26,213914
2016-12-27,213914
2016-12-28,213914
2016-12-29,224204
2016-12-30,224204
2016-12-31,224204
2017-01-01,224204
2017-01-02,224204
2017-01-03,224204
2017-01-04,233018
2017-01-05,233018
2017-01-06,233018
2017-01-07,233018
2017-01-08,233018
2017-01-09,233018
2017-01-10,233018
2017-01-11,233018
2017-01-12,233018
2017-01-13,228289
2017-01-14,228289
2017-01-15,228289
2017-01-16,228289
2017-01-17,228289
2017-01-18,228289
2017-01-19,228289
2017-01-20,228289
2017-01-21,228289
2017-01-22,228289
2017-01-27,218367
2017-01-28,218367
2017-01-29,218367
2017-01-30,218367
2017-01-31,218367
2017-02-01,218367
2017-02-02,218367
2017-02-03,228434
2017-02-04,228434
2017-02-05,228434
2017-02-06,228434
2017-02-07,228434
2017-02-08,228434
2017-02-09,228434
2017-02-10,228434
2017-02-11,228434
2017-02-12,228434
2017-02-13,239001
2017-02-14,239001
2017-02-15,239001
2017-02-16,239001
2017-02-18,239001
2017-02-19,239001
2017-02-20,239001
2017-02-21,239001
2017-02-22,250318
2017-02-23,250318
2017-02-24,250318
2017-02-25,250318
2017-02-26,250318
2017-02-27,250318
2017-02-28,250318
2017-03-01,250318
2017-03-02,250318
2017-03-03,250318
2017-03-04,262038
2017-03-05,262038
2017-03-06,262038
2017-03-07,262038
2017-03-08,262038
2017-03-09,262038
2017-03-10,262038
2017-03-11,262038
2017-03-12,262038
2017-03-13,262038
2017-03-14,274136
2017-03-15,274136
2017-03-16,274136
2017-03-17,274136
2017-03-18,274136
2017-03-19,274136
2017-03-20,274136
2017-03-21,274136
2017-03-22,274136
2017-03-23,274136
2017-03-24,274136
2017-03-25,274136
2017-03-26,274136
2017-03-27,286112
2017-03-28,286112
2017-03-29,286112
2017-03-30,286112
2017-03-31,286112
2017-04-01,286112
2017-04-02,286112
2017-04-03,286112
2017-04-04,286112
2017-04-12,273338
2017-04-13,273338
2017-04-14,273338
2017-04-15,273338
2017-04-16,273338
2017-04-17,273338
2017-04-18,273338
2017-04-19,273338
2017-04-20,273338
2017-04-21,273338
2017-04-22,282428
2017-04-23,282428
2017-04-24,282428
2017-04-25,282428
2017-04-26,282428
2017-04-27,282428
2017-04-28,282428
2017-04-29,282428
2017-04-30,282428
2017-05-01,282428
2017-05-02,282428
2017-05-03,282428
2017-05-04,284094
2017-05-05,284094
2017-05-06,284094
2017-05-07,284094
2017-05-08,284094
2017-05-09,284094
2017-05-10,284094
2017-05-11,284094
2017-05-12,284094
2017-05-13,284094
2017-05-14,284094
2017-05-15,284094
2017-05-16,284094
2017-05-17,284094
2017-05-18,284094
2017-05-19,284094
2017-05-20,284094
2017-05-21,284094
2017-05-22,276998
2017-05-23,276998
2017-05-24,276998
2017-05-25,276998
2017-05-26,276998
2017-05-27,276998
2017-05-28,276998
2017-05-29,276998
2017-05-30,276998
2017-05-31,276998
2017-06-01,276998
2017-06-02,276998
2017-06-03,276998
2017-06-06,284642
2017-06-07,284642
2017-06-08,284642
2017-06-09,284642
2017-06-10,284642
2017-06-11,284642
2017-06-12,284642
2017-06-13,284642
2017-06-14,284642
2017-06-15,284642
2017-06-16,284642
2017-06-17,284642
2017-06-18,284642
2017-06-19,284642
2017-06-20,284642
2017-06-21,284642
2017-06-22,284642
2017-06-23,279417
2017-06-24,279417
2017-06-25,279417
2017-06-26,279417
2017-06-27,279417
2017-06-28,279417
2017-06-29,279417
2017-06-30,279417
2017-07-01,279417
2017-07-02,279417
2017-07-03,279417
2017-07-04,279417
2017-07-05,279417
2017-07-06,279417
2017-07-07,279417
2017-07-08,279417
2017-07-13,266395
2017-07-14,266395
2017-07-15,266395
2017-07-16,266395
2017-07-17,266395
2017-07-18,266395
2017-07-19,266395
2017-07-20,266395
2017-07-21,266395
2017-07-22,266395
2017-07-23,266395
2017-07-24,266395
2017-07-25,266395
2017-07-26,266395
2017-07-27,266395
2017-07-28,266395
2017-07-29,266395
2017-07-30,254738
2017-07-31,254738
2017-08-01,254738
2017-08-02,254738
2017-08-03,254738
2017-08-04,254738
2017-08-05,254738
2017-08-06,254738
2017-08-09,254738
2017-08-10,254738
2017-08-11,254738
2017-08-12,254738
2017-08-13,254738
2017-08-14,254738
2017-08-15,243333
2017-08-16,243333
2017-08-17,243333
2017-08-18,243333
2017-08-19,243333
2017-08-20,243333
2017-08-21,243333
2017-08-22,243333
2017-08-23,243333
2017-08-24,243333
2017-08-25,243333
2017-08-26,243333
2017-08-27,243333
2017-08-28,243333
2017-08-29,243333
2017-08-30,242684
2017-08-31,242684
2017-09-01,242684
2017-09-02,242684
2017-09-03,242684
2017-09-04,242684
2017-09-05,242684
2017-09-06,242684
2017-09-07,242684
2017-09-08,242684
2017-09-10,242684
2017-09-11,252496
2017-09-12,252496
2017-09-13,252496
2017-09-14,252496
2017-09-15,252496
2017-09-16,252496
2017-09-17,252496
2017-09-19,252496
2017-09-20,262146
2017-09-21,262146
2017-09-22,262146
2017-09-23,262146
2017-09-24,262146
2017-09-25,262146
2017-09-26,262146
2017-09-27,262146
2017-09-28,262146
2017-09-29,262146
2017-09-30,262146
2017-10-01,262146
2017-10-02,262146
2017-10-03,262146
2017-10-04,262146
2017-10-05,262146
2017-10-06,262146
2017-10-07,273644
2017-10-08,273644
2017-10-09,273644
2017-10-10,273644
2017-10-11,273644
2017-10-12,273644
2017-10-13,273644
2017-10-14,273644
2017-10-15,273644
2017-10-16,273644
2017-10-17,273644
2017-10-18,273644
2017-10-19,273644
2017-10-20,286457
2017-10-21,286457
2017-10-22,286457
2017-10-23,286457
2017-10-24,286457
2017-10-25,286457
2017-10-26,286457
2017-10-27,286457
2017-10-28,286457
2017-10-29,286457
2017-10-30,286457
2017-10-31,286457
2017-11-02,286457
2017-11-03,275168
2017-11-04,275168
2017-11-05,275168
2017-11-06,275168
2017-11-07,275168
2017-11-08,275168
2017-11-09,275168
2017-11-10,275168
2017-11-11,275168
2017-11-12,275168
2017-11-13,275168
2017-11-14,275168
2017-11-15,275168
2017-11-16,275168
2017-11-17,275168
2017-11-18,275168
2017-11-19,261571
2017-11-20,261571
2017-11-21,261571
2017-11-22,261571
2017-11-23,261571
2017-11-24,261571
2017-11-25,261571
2017-11-26,261571
2017-11-27,261571
2017-11-28,261571
2017-11-29,261571
2017-11-30,261571
2017-12-01,261571
2017-12-02,261571
2017-12-03,261571
2017-12-04,261571
2017-12-05,261571
2017-12-06,261571
2017-12-07,248761
2017-12-08,248761
2017-12-09,248761
2017-12-10,248761
2017-12-11,248761
2017-12-12,248761
2017-12-14,248761
2017-12-15,248761
2017-12-17,248761
2017-12-18,248761
2017-12-19,248761
2017-12-20,248761
2017-12-21,248761
2017-12-22,248761
2017-12-23,248761
2017-12-24,248761
2017-12-25,236744
2017-12-26,236744
2017-12-27,236744
2017-12-28,236744
2017-12-29,236744
2017-12-30,236744
2017-12-31,236744
2018-01-01,236744
2018-01-02,236744
2018-01-03,236744
2018-01-04,236744
2018-01-05,236744
2018-01-06,236744
2018-01-07,231891
2018-01-08,231891
2018-01-09,231891
2018-01-10,231891
2018-01-11,231891
2018-01-12,231891
2018-01-13,231891
2018-01-14,231891
2018-01-15,231891
2018-01-16,231891
2018-01-17,231891
2018-01-18,231891
2018-01-19,231891
2018-01-20,231891
2018-01-21,231891
2018-01-22,231891
2018-01-23,231891
2018-01-25,220296
2018-01-26,220296
2018-01-27,220296
2018-01-28,220296
2018-01-29,220296
2018-01-31,220296
2018-02-01,220296
2018-02-02,209437
2018-02-03,209437
2018-02-04,209437
2018-02-05,209437
2018-02-06,209437
2018-02-07,209437
2018-02-08,209437
2018-02-09,209437
2018-02-10,209437
2018-02-11,209437
2018-02-12,209437
2018-02-13,199176
2018-02-14,199176
2018-02-15,199176
2018-02-16,199176
2018-02-17,199176
2018-02-18,199176
2018-02-19,199176
2018-02-20,199176
2018-02-21,199176
2018-02-22,199176
2018-02-23,198406
2018-02-24,198406
2018-02-25,198406
2018-02-26,198406
2018-02-27,198406
2018-02-28,198406
2018-03-01,198406
2018-03-02,198406
2018-03-03,198406
2018-03-04,198406
2018-03-05,207145
2018-03-06,207145
2018-03-07,207145
2018-03-08,207145
2018-03-09,207145
2018-03-10,207145
2018-03-11,207145
2018-03-12,207145
2018-03-13,216141
2018-03-14,216141
2018-03-15,216141
2018-03-16,216141
2018-03-17,216141
2018-03-18,216141
2018-03-19,216141
2018-03-20,216141
2018-03-21,216141
2018-03-23,226044
2018-03-24,226044
2018-03-26,226044
2018-03-27,226044
2018-03-28,226044
2018-03-29,226044
2018-03-30,226044
2018-03-31,226044
2018-04-01,236854
2018-04-02,236854
2018-04-03,236854
2018-04-04,236854
2018-04-05,236854
2018-04-06,236854
2018-04-07,236854
2018-04-08,236854
2018-04-09,247827
2018-04-10,247827
2018-04-11,247827
2018-04-12,247827
2018-04-13,247827
2018-04-14,247827
2018-04-15,247827
2018-04-16,247827
2018-04-17,247827
2018-04-18,247827
2018-04-19,258810
2018-04-20,258810
2018-04-21,258810
2018-04-22,258810
2018-04-23,258810
2018-04-24,258810
2018-04-25,258810
2018-04-26,258810
2018-04-27,270539
2018-04-28,270539
2018-04-29,270539
2018-04-30,270539
2018-05-01,270539
2018-05-04,270539
2018-05-05,283192
2018-05-06,283192
2018-05-07,283192
2018-05-08,283192
2018-05-09,283192
2018-05-10,283192
2018-05-11,283192
2018-05-12,283192
2018-05-13,283192
2018-05-14,283192
2018-05-15,296593
2018-05-16,296593
2018-05-17,296593
2018-05-18,296593
2018-05-19,296593
2018-05-20,296593
2018-05-21,296593
2018-05-22,296593
2018-05-23,296593
2018-05-24,296593
2018-05-25,310680
2018-05-26,310680
2018-05-27,310680
2018-05-28,310680
2018-05-29,310680
2018-05-30,310680
2018-05-31,310680
2018-06-01,310680
2018-06-02,325273
2018-06-03,325273
2018-06-04,325273
2018-06-05,325273
2018-06-06,325273
2018-06-07,325273
2018-06-08,325273
2018-06-09,325273
2018-06-10,340438
2018-06-11,340438
2018-06-12,340438
2018-06-13,340438
2018-06-14,340438
2018-06-15,340438
2018-06-16,340438
2018-06-17,355456
2018-06-18,355456
2018-06-19,355456
2018-06-20,355456
2018-06-21,355456
2018-06-22,355456
2018-06-23,355456
2018-06-24,355456
2018-06-25,369335
2018-06-26,369335
2018-06-27,369335
2018-06-28,369335
2018-06-29,369335
2018-06-30,369335
2018-07-01,369335
2018-07-02,369335
2018-07-03,369335
2018-07-04,369335
2018-07-05,369335
2018-07-06,376629
2018-07-07,376629
2018-07-08,376629
2018-07-09,376629
2018-07-10,376629
2018-07-11,376629
2018-07-12,376629
2018-07-13,376629
2018-07-14,376629
2018-07-15,376629
2018-07-16,376629
2018-07-17,376629
2018-07-18,376629
2018-07-19,376629
2018-07-20,391936
2018-07-21,391936
2018-07-22,391936
2018-07-23,391936
2018-07-24,391936
2018-07-25,391936
2018-07-26,391936
2018-07-27,391936
2018-07-28,401795
2018-07-29,401795
2018-07-30,401795
2018-07-31,401795
2018-08-01,401795
2018-08-02,401795
2018-08-03,401795
2018-08-04,401795
2018-08-05,401795
2018-08-06,418360
2018-08-07,418360
2018-08-08,418360
2018-08-09,418360
2018-08-10,418360
2018-08-11,418360
2018-08-12,418360
2018-08-14,418360
2018-08-16,436178
2018-08-17,436178
2018-08-18,436178
2018-08-19,436178
2018-08-20,436178
2018-08-21,436178
2018-08-22,436178
2018-08-23,436178
2018-08-24,436178
2018-08-25,448671
2018-08-26,448671
2018-08-27,448671
2018-08-28,448671
2018-08-29,448671
2018-08-30,448671
2018-08-31,448671
2018-09-01,448671
2018-09-02,448671
2018-09-03,448671
2018-09-04,467968
2018-09-05,467968
2018-09-06,467968
2018-09-07,467968
2018-09-08,467968
2018-09-09,467968
2018-09-10,467968
2018-09-11,467968
2018-09-12,467968
2018-09-13,467968
2018-09-14,488024
2018-09-15,488024
2018-09-16,488024
2018-09-17,488024
2018-09-18,488024
2018-09-19,488024
2018-09-20,488024
2018-09-21,488024
2018-09-22,488024
2018-09-23,488024
2018-09-24,488024
2018-09-25,509371
2018-09-26,509371
2018-09-27,509371
2018-09-28,509371
2018-09-29,509371
2018-09-30,509371
2018-10-02,509371
2018-10-03,532972
2018-10-04,532972
2018-10-05,532972
2018-10-06,532972
2018-10-07,532972
2018-10-08,532972
2018-10-09,532972
2018-10-10,532972
2018-10-11,532972
2018-10-12,557018
2018-10-13,557018
2018-10-14,557018
2018-10-15,557018
2018-10-16,557018
2018-10-17,557018
2018-10-18,557018
2018-10-19,557018
2018-10-20,557018
2018-10-21,557018
2018-10-22,583631
2018-10-23,583631
2018-10-24,583631
2018-10-25,583631
2018-10-26,583631
2018-10-27,583631
2018-10-28,583631
2018-10-29,583631
2018-10-30,583631
2018-10-31,583631
2018-11-01,583631
2018-11-03,611244
2018-11-04,611244
2018-11-05,611244
2018-11-06,611244
2018-11-07,611244
2018-11-08,611244
2018-11-09,611244
2018-11-10,638400
2018-11-11,638400
2018-11-12,638400
2018-11-13,638400
2018-11-14,638400
2018-11-15,638400
2018-11-16,638400
2018-11-17,638400
2018-11-18,667459
2018-11-19,667459
2018-11-20,667459
2018-11-21,667459
2018-11-22,667459
2018-11-23,667459
2018-11-24,667459
2018-11-25,667459
2018-11-26,667459
2018-11-27,695726
2018-11-28,695726
2018-11-29,695726
2018-12-01,695726
2018-12-02,695726
2018-12-03,725071
2018-12-04,725071
2018-12-05,725071
2018-12-07,725071
2018-12-09,725071
2018-12-11,758527
2018-12-12,758527
2018-12-13,758527
2018-12-14,758527
2018-12-15,758527
2018-12-16,758527
2018-12-17,782799
2018-12-18,782799
2018-12-19,782799
2018-12-20,782799
2018-12-21,782799
2018-12-22,782799
2018-12-23,782799
2018-12-24,786733
2018-12-25,786733
2018-12-26,786733
2018-12-27,786733
2018-12-28,786733
2018-12-29,786733
2018-12-30,786733
2018-12-31,786733
2019-01-01,759083
2019-01-02,759083
2019-01-03,759083
2019-01-04,759083
2019-01-05,759083
2019-01-06,759083
2019-01-08,762050
2019-01-10,762050
2019-01-11,762050
2019-01-12,762050
2019-01-13,762050
2019-01-14,739503
2019-01-15,739503
2019-01-16,739503
2019-01-17,739503
2019-01-18,739503
2019-01-19,739503
2019-01-20,739503
2019-01-21,739503
2019-01-22,702527
2019-01-23,702527
2019-01-24,702527
2019-01-25,702527
2019-01-26,702527
2019-01-27,702527
2019-01-28,702527
2019-01-29,668457
2019-01-30,668457
2019-01-31,668457
2019-02-01,668457
2019-02-02,668457
2019-02-03,668457
2019-02-04,636603
2019-02-05,636603
2019-02-06,636603
2019-02-07,636603
2019-02-08,636603
2019-02-09,636603
2019-02-10,636603
2019-02-11,605959
2019-02-12,605959
2019-02-13,605959
2019-02-14,605959
2019-02-15,605959
2019-02-16,605959
2019-02-17,605959
2019-02-18,577061
2019-02-19,577061
2019-02-20,577061
2019-02-21,577061
2019-02-22,577061
2019-02-23,577061
2019-02-24,549000
2019-02-25,549000
2019-02-26,549000
2019-02-27,549000
2019-02-28,549000
2019-03-01,549000
2019-03-02,549000
2019-03-03,549000
2019-03-04,549000
2019-03-05,524384
2019-03-06,524384
2019-03-07,524384
2019-03-08,524384
2019-03-09,524384
2019-03-10,524384
2019-03-11,524384
2019-03-12,499745
2019-03-13,499745
2019-03-14,499745
2019-03-15,499745
2019-03-16,499745
2019-03-17,499745
2019-03-18,499745
2019-03-19,476738
2019-03-20,476738
2019-03-21,476738
2019-03-22,476738
2019-03-23,476738
2019-03-24,476738
2019-03-25,455215
2019-03-26,455215
2019-03-27,455215
2019-03-28,455215
2019-03-29,455215
2019-03-30,455215
2019-03-31,455215
2019-04-01,455215
2019-04-02,455215
2019-04-03,435111
2019-04-04,435111
2019-04-05,435111
2019-04-06,435111
2019-04-07,435111
2019-04-08,435111
