date_obj,Light%20tuxedo%20jacket price
2017-06-17,4892847
2017-06-18,4892847
2017-06-19,4892847
2017-06-20,4892847
2017-06-21,4892847
2017-06-22,4892847
2017-06-23,4892847
2017-06-24,4892847
2017-06-25,4892847
2017-06-26,4892847
2017-06-27,4650663
2017-06-28,4650663
2017-06-29,4650663
2017-06-30,4650663
2017-07-01,4650663
2017-07-02,4650663
2017-07-03,4650663
2017-07-04,4650663
2017-07-05,4650663
2017-07-06,4650663
2017-07-07,4650663
2017-07-08,4650663
2017-07-13,4650663
2017-07-14,4650663
2017-07-15,4650663
2017-07-16,4650663
2017-07-17,4650663
2017-07-18,4650663
2017-07-19,4650663
2017-07-20,4650663
2017-07-21,4650663
2017-07-22,4650663
2017-07-23,4650663
2017-07-24,4650663
2017-07-25,4650663
2017-07-26,4650663
2017-07-27,4419830
2017-07-28,4419830
2017-07-29,4419830
2017-07-30,4419830
2017-07-31,4419830
2017-08-01,4419830
2017-08-02,4419830
2017-08-03,4419830
2017-08-04,4419830
2017-08-05,4419830
2017-08-06,4419830
2017-08-09,4419830
2017-08-10,4419830
2017-08-11,4419830
2017-08-12,4419830
2017-08-13,4419830
2017-08-14,4419830
2017-08-15,4419830
2017-08-17,4419830
2017-08-18,4419830
2017-08-19,4419830
2017-08-20,4419830
2017-08-21,4419830
2017-08-22,4199916
2017-08-23,4199916
2017-08-24,4199916
2017-08-25,4199916
2017-08-26,4199916
2017-08-27,4199916
2017-08-28,4199916
2017-08-29,4199916
2017-08-30,4199916
2017-08-31,4199916
2017-09-01,4199916
2017-09-02,4199916
2017-09-03,4199916
2017-09-04,4199916
2017-09-05,4199916
2017-09-06,4199916
2017-09-07,4199916
2017-09-08,4199916
2017-09-09,4199916
2017-09-10,4199916
2017-09-11,4199916
2017-09-12,4199916
2017-09-13,4273898
2017-09-14,4273898
2017-09-15,4273898
2017-09-16,4273898
2017-09-17,4273898
2017-09-19,4273898
2017-09-20,4273898
2017-09-21,4273898
2017-09-22,4273898
2017-09-23,4273898
2017-09-24,4273898
2017-09-25,4273898
2017-09-26,4273898
2017-09-27,4273898
2017-09-28,4273898
2017-09-29,4273898
2017-09-30,4273898
2017-10-01,4273898
2017-10-02,4273898
2017-10-03,4273898
2017-10-04,4273898
2017-10-05,4273898
2017-10-06,4273898
2017-10-07,4273898
2017-10-08,4273898
2017-10-09,4254961
2017-10-10,4254961
2017-10-11,4254961
2017-10-12,4254961
2017-10-13,4254961
2017-10-14,4254961
2017-10-15,4254961
2017-10-16,4254961
2017-10-17,4254961
2017-10-18,4254961
2017-10-19,4254961
2017-10-20,4254961
2017-10-21,4254961
2017-10-22,4254961
2017-10-23,4254961
2017-10-24,4254961
2017-10-25,4254961
2017-10-26,4254961
2017-10-27,4254961
2017-10-28,4254961
2017-10-29,4254961
2017-10-30,4254961
2017-10-31,4254961
2017-11-01,4254961
2017-11-02,4254961
2017-11-03,4044070
2017-11-04,4044070
2017-11-05,4044070
2017-11-06,4044070
2017-11-07,4044070
2017-11-08,4044070
2017-11-09,4044070
2017-11-10,4044070
2017-11-11,4044070
2017-11-12,4044070
2017-11-13,4044070
2017-11-14,4044070
2017-11-15,4044070
2017-11-16,4044070
2017-11-17,4044070
2017-11-18,4044070
2017-11-19,4044070
2017-11-20,4044070
2017-11-21,4044070
2017-11-22,4044070
2017-11-23,4044070
2017-11-24,4044070
2017-11-25,4044070
2017-11-26,4044070
2017-11-27,4044070
2017-11-28,4044070
2017-11-29,3844512
2017-11-30,3844512
2017-12-01,3844512
2017-12-02,3844512
2017-12-03,3844512
2017-12-04,3844512
2017-12-05,3844512
2017-12-06,3844512
2017-12-07,3844512
2017-12-08,3844512
2017-12-09,3844512
2017-12-10,3844512
2017-12-11,3844512
2017-12-12,3844512
2017-12-14,3844512
2017-12-15,3844512
2017-12-16,3844512
2017-12-17,3844512
2017-12-18,3844512
2017-12-19,3844512
2017-12-20,3844512
2017-12-21,3654857
2017-12-22,3654857
2017-12-23,3654857
2017-12-24,3654857
2017-12-25,3654857
2017-12-26,3654857
2017-12-27,3654857
2017-12-28,3654857
2017-12-29,3654857
2017-12-30,3654857
2017-12-31,3654857
2018-01-01,3654857
2018-01-02,3654857
2018-01-03,3654857
2018-01-04,3654857
2018-01-05,3654857
2018-01-06,3654857
2018-01-07,3654857
2018-01-08,3654857
2018-01-09,3654857
2018-01-10,3654857
2018-01-11,3474172
2018-01-12,3474172
2018-01-13,3474172
2018-01-14,3474172
2018-01-15,3474172
2018-01-16,3474172
2018-01-17,3474172
2018-01-18,3474172
2018-01-19,3474172
2018-01-20,3474172
2018-01-21,3474172
2018-01-22,3474172
2018-01-23,3474172
2018-01-25,3300463
2018-01-26,3300463
2018-01-27,3300463
2018-01-28,3300463
2018-01-29,3300463
2018-01-31,3139168
2018-02-01,3139168
2018-02-02,3139168
2018-02-03,3139168
2018-02-04,3139168
2018-02-05,3139168
2018-02-06,3139168
2018-02-07,3139168
2018-02-08,2982877
2018-02-09,2982877
2018-02-10,2982877
2018-02-11,2982877
2018-02-12,2982877
2018-02-13,2982877
2018-02-14,2982877
2018-02-15,2837142
2018-02-16,2837142
2018-02-17,2837142
2018-02-18,2837142
2018-02-19,2837142
2018-02-20,2837142
2018-02-21,2837142
2018-02-22,2837142
2018-02-23,2695381
2018-02-24,2695381
2018-02-25,2695381
2018-02-26,2695381
2018-02-27,2695381
2018-02-28,2695381
2018-03-01,2695381
2018-03-02,2695381
2018-03-03,2572569
2018-03-04,2572569
2018-03-05,2572569
2018-03-06,2572569
2018-03-07,2572569
2018-03-08,2572569
2018-03-09,2572569
2018-03-10,2448768
2018-03-11,2448768
2018-03-12,2448768
2018-03-13,2448768
2018-03-14,2448768
2018-03-15,2448768
2018-03-16,2448768
2018-03-17,2376368
2018-03-18,2376368
2018-03-19,2376368
2018-03-20,2376368
2018-03-21,2376368
2018-03-23,2376368
2018-03-24,2376368
2018-03-25,2376368
2018-03-26,2337732
2018-03-27,2337732
2018-03-28,2337732
2018-03-29,2337732
2018-03-30,2337732
2018-03-31,2337732
2018-04-01,2337732
2018-04-02,2337732
2018-04-03,2385172
2018-04-04,2385172
2018-04-05,2385172
2018-04-06,2385172
2018-04-07,2385172
2018-04-08,2385172
2018-04-09,2456592
2018-04-10,2456592
2018-04-11,2456592
2018-04-12,2456592
2018-04-13,2456592
2018-04-14,2456592
2018-04-15,2456592
2018-04-16,2456592
2018-04-17,2529707
2018-04-18,2529707
2018-04-19,2529707
2018-04-20,2529707
2018-04-21,2529707
2018-04-22,2529707
2018-04-23,2529707
2018-04-24,2529707
2018-04-25,2631557
2018-04-26,2631557
2018-04-27,2631557
2018-04-28,2631557
2018-04-29,2631557
2018-04-30,2631557
2018-05-01,2631557
2018-05-04,2734763
2018-05-05,2734763
2018-05-06,2734763
2018-05-08,2734763
2018-05-09,2734763
2018-05-10,2864907
2018-05-11,2864907
2018-05-12,2864907
2018-05-13,2864907
2018-05-14,2864907
2018-05-15,2864907
2018-05-16,2864907
2018-05-17,2995782
2018-05-18,2995782
2018-05-19,2995782
2018-05-20,2995782
2018-05-21,2995782
2018-05-22,2995782
2018-05-23,3102430
2018-05-24,3102430
2018-05-25,3102430
2018-05-26,3102430
2018-05-27,3102430
2018-05-28,3102430
2018-05-29,3102430
2018-05-30,3230572
2018-05-31,3230572
2018-06-01,3230572
2018-06-02,3230572
2018-06-03,3230572
2018-06-04,3230572
2018-06-05,3230572
2018-06-06,3352601
2018-06-07,3352601
2018-06-08,3352601
2018-06-09,3352601
2018-06-10,3352601
2018-06-11,3352601
2018-06-12,3352601
2018-06-13,3352601
2018-06-14,3352601
2018-06-15,3231585
2018-06-16,3231585
2018-06-17,3231585
2018-06-18,3231585
2018-06-19,3231585
2018-06-20,3231585
2018-06-21,3231585
2018-06-22,3085888
2018-06-23,3085888
2018-06-24,3085888
2018-06-25,3085888
2018-06-26,3085888
2018-06-27,3085888
2018-06-28,3085888
2018-06-29,3012943
2018-06-30,3012943
2018-07-01,3012943
2018-07-02,3012943
2018-07-03,3012943
2018-07-04,3012943
2018-07-05,3012943
2018-07-06,3012943
2018-07-07,3012943
2018-07-08,2922706
2018-07-09,2922706
2018-07-10,2922706
2018-07-11,2922706
2018-07-12,2922706
2018-07-13,2922706
2018-07-14,2922706
2018-07-15,2922706
2018-07-16,2922706
2018-07-17,2922706
2018-07-18,2922706
2018-07-19,2819073
2018-07-20,2819073
2018-07-21,2819073
2018-07-22,2819073
2018-07-23,2819073
2018-07-24,2819073
2018-07-25,2819073
2018-07-26,2886163
2018-07-27,2886163
2018-07-28,2886163
2018-07-29,2886163
2018-07-30,2886163
2018-07-31,2886163
2018-08-01,2886163
2018-08-02,2948675
2018-08-03,2948675
2018-08-04,2948675
2018-08-05,2948675
2018-08-06,2948675
2018-08-07,2948675
2018-08-08,2913075
2018-08-09,2913075
2018-08-10,2913075
2018-08-11,2913075
2018-08-12,2913075
2018-08-14,2913075
2018-08-16,2925039
2018-08-17,2925039
2018-08-18,2925039
2018-08-19,2925039
2018-08-20,2925039
2018-08-21,2925039
2018-08-22,2928924
2018-08-23,2928924
2018-08-24,2928924
2018-08-25,2928924
2018-08-26,2928924
2018-08-27,2928924
2018-08-28,2928924
2018-08-29,2914039
2018-08-30,2914039
2018-08-31,2914039
2018-09-01,2914039
2018-09-02,2914039
2018-09-03,2968211
2018-09-04,2968211
2018-09-05,2968211
2018-09-06,2968211
2018-09-07,2968211
2018-09-08,2968211
2018-09-09,3061109
2018-09-10,3061109
2018-09-11,3061109
2018-09-12,3061109
2018-09-13,3061109
2018-09-14,3061109
2018-09-15,3187755
2018-09-16,3187755
2018-09-17,3187755
2018-09-18,3187755
2018-09-19,3187755
2018-09-20,3187755
2018-09-21,3187755
2018-09-22,3162767
2018-09-23,3162767
2018-09-24,3162767
2018-09-25,3162767
2018-09-26,3162767
2018-09-27,3162767
2018-09-28,3162767
2018-09-29,3127482
2018-09-30,3127482
2018-10-02,3127482
2018-10-03,3127482
2018-10-04,3127482
2018-10-05,3127482
2018-10-06,3052939
2018-10-07,3052939
2018-10-08,3052939
2018-10-09,3052939
2018-10-10,3052939
2018-10-11,3052939
2018-10-12,3052939
2018-10-13,3123943
2018-10-14,3123943
2018-10-15,3123943
2018-10-16,3123943
2018-10-17,3123943
2018-10-18,3123943
2018-10-19,3217720
2018-10-20,3217720
2018-10-21,3217720
2018-10-22,3217720
2018-10-23,3217720
2018-10-24,3217720
2018-10-25,3276129
2018-10-26,3276129
2018-10-27,3276129
2018-10-28,3276129
2018-10-29,3276129
2018-10-30,3276129
2018-10-31,3359249
2018-11-01,3359249
2018-11-03,3359249
2018-11-04,3359249
2018-11-05,3383414
2018-11-06,3383414
2018-11-07,3383414
2018-11-08,3383414
2018-11-09,3383414
2018-11-10,3428020
2018-11-11,3428020
2018-11-12,3428020
2018-11-13,3428020
2018-11-14,3526006
2018-11-15,3526006
2018-11-16,3526006
2018-11-17,3526006
2018-11-18,3526006
2018-11-19,3579785
2018-11-20,3579785
2018-11-21,3579785
2018-11-22,3579785
2018-11-23,3579785
2018-11-24,3501363
2018-11-25,3501363
2018-11-26,3501363
2018-11-27,3501363
2018-11-28,3480529
2018-11-29,3480529
2018-12-01,3480529
2018-12-02,3480529
2018-12-03,3497068
2018-12-04,3497068
2018-12-05,3497068
2018-12-07,3497068
2018-12-09,3605016
2018-12-10,3605016
2018-12-11,3605016
2018-12-12,3723441
2018-12-13,3723441
2018-12-14,3723441
2018-12-15,3723441
2018-12-16,3694473
2018-12-17,3694473
2018-12-18,3694473
2018-12-19,3694473
2018-12-20,3694473
2018-12-21,3777369
2018-12-22,3777369
2018-12-23,3777369
2018-12-24,3777369
2018-12-25,3777369
2018-12-26,3912335
2018-12-27,3912335
2018-12-28,3912335
2018-12-29,3912335
2018-12-30,3912335
2018-12-31,4010079
2019-01-01,4010079
2019-01-02,4010079
2019-01-03,4010079
2019-01-04,4010079
2019-01-05,4057657
2019-01-06,4057657
2019-01-08,4057657
2019-01-10,4056670
2019-01-11,4056670
2019-01-12,4056670
2019-01-13,4056670
2019-01-14,4056670
2019-01-15,4056670
2019-01-16,3876043
2019-01-17,3876043
2019-01-18,3876043
2019-01-19,3876043
2019-01-20,3876043
2019-01-21,3735091
2019-01-22,3735091
2019-01-23,3735091
2019-01-24,3735091
2019-01-25,3735091
2019-01-26,3735091
2019-01-27,3623760
2019-01-28,3623760
2019-01-29,3623760
2019-01-30,3623760
2019-01-31,3623760
2019-02-01,3515269
2019-02-02,3515269
2019-02-03,3515269
2019-02-04,3515269
2019-02-05,3379286
2019-02-06,3379286
2019-02-07,3379286
2019-02-08,3379286
2019-02-09,3379286
2019-02-10,3221230
2019-02-11,3221230
2019-02-12,3221230
2019-02-13,3221230
2019-02-14,3221230
2019-02-15,3068699
2019-02-16,3068699
2019-02-17,3068699
2019-02-18,3068699
2019-02-19,3068699
2019-02-20,3068699
2019-02-21,2921187
2019-02-22,2921187
2019-02-23,2921187
2019-02-24,2921187
2019-02-25,2921187
2019-02-26,2871697
2019-02-27,2871697
2019-02-28,2871697
2019-03-01,2871697
2019-03-02,2871697
2019-03-03,2871697
2019-03-04,2812622
2019-03-05,2812622
2019-03-06,2812622
2019-03-07,2812622
2019-03-08,2812622
2019-03-09,2735479
2019-03-10,2735479
2019-03-11,2735479
2019-03-12,2735479
2019-03-13,2735479
2019-03-14,2681468
2019-03-15,2681468
2019-03-16,2681468
2019-03-17,2681468
2019-03-18,2681468
2019-03-19,2698366
2019-03-20,2698366
2019-03-21,2698366
2019-03-22,2698366
2019-03-23,2776865
2019-03-24,2776865
2019-03-25,2776865
2019-03-26,2776865
2019-03-27,2776865
2019-03-28,2776865
2019-03-29,2859050
2019-03-30,2859050
2019-03-31,2859050
2019-04-01,2859050
2019-04-02,2859050
2019-04-03,2859050
2019-04-04,2893363
2019-04-05,2893363
2019-04-06,2893363
2019-04-07,2893363
2019-04-08,2893363
2019-04-09,2893363
2019-04-10,2910263
2019-04-11,2910263
2019-04-12,2910263
2019-04-13,2910263
2019-04-14,2857812
2019-04-15,2857812
2019-04-16,2857812
2019-04-17,2857812
2019-04-18,2790263
2019-04-19,2790263
2019-04-20,2790263
2019-04-21,2790263
2019-04-22,2688522
2019-04-23,2688522
2019-04-24,2688522
2019-04-25,2688522
2019-04-26,2688522
2019-04-27,2593402
2019-04-28,2593402
2019-04-29,2593402
2019-04-30,2593402
2019-05-01,2593402
2019-05-02,2496243
2019-05-03,2496243
2019-05-04,2496243
2019-05-05,2496243
2019-05-06,2496243
2019-05-07,2386500
2019-05-08,2386500
2019-05-09,2386500
2019-05-10,2386500
2019-05-11,2386500
2019-05-12,2271303
2019-05-13,2271303
2019-05-14,2271303
2019-05-15,2271303
2019-05-16,2271303
2019-05-17,2191888
2019-05-18,2191888
2019-05-19,2191888
2019-05-20,2191888
2019-05-21,2191888
2019-05-22,2134000
2019-05-23,2134000
2019-05-24,2134000
2019-05-25,2134000
2019-05-26,2134000
2019-05-27,2156542
2019-05-28,2156542
2019-05-29,2156542
2019-05-30,2156542
2019-05-31,2156542
2019-06-01,2156542
2019-06-02,2115251
2019-06-03,2115251
2019-06-04,2115251
2019-06-05,2115251
2019-06-06,2115251
2019-06-07,2120469
2019-06-08,2120469
2019-06-09,2120469
2019-06-10,2120469
2019-06-11,2120469
2019-06-12,2120469
2019-06-13,2103631
2019-06-14,2103631
2019-06-15,2103631
2019-06-16,2103631
2019-06-17,2103631
2019-06-18,2119399
2019-06-19,2119399
2019-06-20,2119399
2019-06-21,2119399
2019-06-22,2119399
2019-06-23,2107673
2019-06-24,2107673
2019-06-25,2107673
2019-06-26,2107673
2019-06-27,2107673
2019-06-28,2107673
2019-06-29,2107673
2019-06-30,2051409
2019-07-01,2051409
2019-07-02,2051409
2019-07-03,2051409
2019-07-04,2051409
2019-07-05,2051409
2019-07-06,2037426
2019-07-07,2037426
2019-07-08,2037426
2019-07-09,2037426
2019-07-10,2116144
2019-07-11,2116144
2019-07-12,2116144
2019-07-13,2116144
2019-07-14,2116144
2019-07-15,2116144
2019-07-16,2186017
2019-07-17,2186017
2019-07-18,2186017
2019-07-19,2186017
2019-07-20,2186017
2019-07-21,2219187
2019-07-22,2219187
2019-07-23,2219187
2019-07-24,2219187
2019-07-25,2219187
2019-07-26,2219187
2019-07-27,2186527
2019-07-28,2186527
2019-07-29,2186527
2019-07-30,2186527
2019-07-31,2186527
2019-08-01,2198870
2019-08-02,2198870
2019-08-03,2198870
2019-08-04,2198870
2019-08-05,2198870
2019-08-06,2245654
2019-08-07,2245654
2019-08-08,2245654
2019-08-09,2245654
2019-08-10,2245654
2019-08-11,2300312
2019-08-12,2300312
2019-08-13,2300312
2019-08-14,2300312
2019-08-15,2300312
2019-08-16,2378886
2019-08-17,2378886
2019-08-18,2378886
2019-08-19,2378886
2019-08-20,2378886
2019-08-21,2378886
2019-08-22,2452622
2019-08-23,2452622
2019-08-24,2452622
2019-08-24,2452622
2019-08-25,2452622
2019-08-25,2452622
2019-08-26,2554858
2019-08-26,2554858
2019-08-27,2554858
2019-08-27,2554858
2019-08-28,2554858
2019-08-29,2554858
2019-08-30,2554858
2019-08-31,2631416
2019-09-01,2631416
2019-09-02,2631416
2019-09-03,2631416
2019-09-04,2631416
2019-09-05,2710460
2019-09-06,2710460
2019-09-07,2710460
2019-09-08,2710460
2019-09-09,2710460
2019-09-10,2789994
2019-09-11,2789994
2019-09-12,2789994
2019-09-13,2789994
2019-09-14,2789994
2019-09-15,2789994
2019-09-16,2789994
2019-09-17,2799980
2019-09-18,2799980
2019-09-19,2799980
2019-09-20,2799980
2019-09-21,2799980
2019-09-22,2799980
2019-09-23,2812528
2019-09-24,2812528
2019-09-25,2812528
2019-09-26,2812528
2019-09-27,2812528
2019-09-28,2777125
2019-09-29,2777125
2019-09-30,2777125
2019-10-01,2777125
2019-10-02,2777125
2019-10-03,2777125
2019-10-04,2793500
2019-10-05,2793500
2019-10-06,2793500
2019-10-07,2793500
2019-10-08,2793500
2019-10-09,2793500
2019-10-10,2833528
2019-10-11,2833528
2019-10-12,2833528
2019-10-13,2833528
2019-10-14,2833528
2019-10-15,2865664
2019-10-16,2865664
2019-10-17,2865664
2019-10-18,2865664
2019-10-19,2865664
2019-10-20,2940726
2019-10-21,2940726
2019-10-22,2940726
2019-10-23,2940726
2019-10-24,2940726
2019-10-25,2940726
2019-10-26,3025006
2019-10-27,3025006
2019-10-28,3025006
2019-10-29,3025006
2019-10-30,3025006
2019-10-31,3025006
2019-11-01,3048827
2019-11-02,3048827
2019-11-03,3048827
2019-11-04,3048827
2019-11-05,3163711
2019-11-06,3163711
2019-11-07,3163711
2019-11-08,3163711
2019-11-09,3275355
2019-11-10,3275355
2019-11-11,3275355
2019-11-12,3275355
2019-11-13,3275355
2019-11-14,3275355
2019-11-15,3275355
2019-11-16,3355638
2019-11-17,3355638
2019-11-18,3355638
2019-11-19,3355638
2019-11-20,3355638
2019-11-21,3355638
2019-11-22,3355638
2019-11-23,3474273
2019-11-24,3474273
2019-11-25,3474273
2019-11-26,3474273
2019-11-27,3474273
2019-11-28,3474273
2019-11-29,3474273
2019-11-30,3616514
2019-12-01,3616514
2019-12-02,3616514
2019-12-03,3616514
2019-12-04,3616514
2019-12-05,3616514
2019-12-06,3670697
2019-12-07,3670697
2019-12-08,3670697
2019-12-09,3670697
2019-12-10,3670697
2019-12-11,3670697
2019-12-12,3546721
2019-12-13,3546721
2019-12-14,3546721
2019-12-15,3546721
2019-12-16,3546721
2019-12-17,3546721
2019-12-18,3374748
2019-12-19,3374748
2019-12-20,3374748
2019-12-21,3374748
2019-12-22,3374748
2019-12-23,3374748
2019-12-24,3245938
2019-12-25,3245938
2019-12-26,3245938
2019-12-27,3245938
2019-12-28,3245938
2019-12-29,3245938
2019-12-30,3263059
2019-12-31,3263059
2020-01-01,3263059
2020-01-02,3263059
2020-01-03,3263059
2020-01-04,3263059
2020-01-05,3318294
2020-01-06,3318294
2020-01-07,3318294
2020-01-08,3318294
2020-01-09,3318294
2020-01-10,3318294
2020-01-11,3425375
2020-01-12,3425375
2020-01-13,3425375
2020-01-14,3425375
2020-01-15,3425375
2020-01-16,3425375
2020-01-17,3434892
2020-01-18,3434892
2020-01-19,3434892
2020-01-20,3434892
2020-01-21,3434892
2020-01-22,3434892
2020-01-23,3434892
2020-01-24,3333413
2020-01-25,3333413
2020-01-26,3333413
2020-01-27,3333413
2020-01-28,3333413
2020-01-29,3333413
2020-01-30,3245236
2020-01-31,3245236
2020-02-01,3245236
2020-02-02,3245236
2020-02-03,3245236
2020-02-04,3245236
2020-02-05,3245236
2020-02-06,3104196
2020-02-07,3104196
2020-02-08,3104196
2020-02-09,3104196
2020-02-10,3104196
2020-02-11,3104196
2020-02-12,2973905
2020-02-13,2973905
2020-02-14,2973905
2020-02-15,2973905
2020-02-16,2973905
2020-02-17,2973905
2020-02-18,2843426
2020-02-19,2843426
2020-02-20,2843426
2020-02-21,2843426
2020-02-22,2843426
2020-02-23,2843426
2020-02-24,2730439
2020-02-25,2730439
2020-02-26,2730439
