date_obj,Bolt%20mould price
2016-01-14,1264
2016-01-15,1264
2016-01-16,1264
2016-01-17,1264
2016-01-18,1264
2016-01-19,1264
2016-01-20,1264
2016-01-21,1264
2016-01-22,1264
2016-01-23,1201
2016-01-24,1201
2016-01-25,1201
2016-01-26,1201
2016-01-27,1201
2016-01-28,1201
2016-01-29,1201
2016-01-30,1201
2016-01-31,1201
2016-02-01,1201
2016-02-02,1201
2016-02-03,1201
2016-02-04,1201
2016-02-05,1201
2016-02-06,1201
2016-02-07,1201
2016-02-08,1201
2016-02-09,1201
2016-02-10,1143
2016-02-11,1143
2016-02-12,1143
2016-02-13,1143
2016-02-14,1143
2016-02-15,1143
2016-02-16,1143
2016-02-17,1143
2016-02-18,1143
2016-02-19,1143
2016-02-20,1143
2016-02-21,1143
2016-02-22,1143
2016-02-23,1143
2016-02-24,1143
2016-02-25,1143
2016-02-26,1143
2016-02-27,1143
2016-02-28,1089
2016-02-29,1089
2016-03-01,1089
2016-03-02,1089
2016-03-03,1089
2016-03-04,1089
2016-03-05,1089
2016-03-06,1089
2016-03-07,1089
2016-03-08,1089
2016-03-09,1089
2016-03-10,1089
2016-03-11,1089
2016-03-12,1089
2016-03-13,1089
2016-03-14,1089
2016-03-15,1038
2016-03-16,1038
2016-03-17,1038
2016-03-18,1038
2016-03-19,1038
2016-03-20,1038
2016-03-21,1038
2016-03-22,1038
2016-03-23,1038
2016-03-24,1038
2016-03-25,1038
2016-03-26,1038
2016-03-27,1038
2016-03-28,1038
2016-03-29,1038
2016-03-30,1038
2016-03-31,1038
2016-04-01,1038
2016-04-02,1038
2016-04-03,988
2016-04-04,988
2016-04-05,988
2016-04-06,988
2016-04-07,988
2016-04-08,988
2016-04-09,988
2016-04-10,988
2016-04-11,988
2016-04-12,988
2016-04-13,988
2016-04-14,988
2016-04-15,988
2016-04-16,988
2016-04-17,988
2016-04-18,942
2016-04-19,942
2016-04-20,942
2016-04-21,942
2016-04-22,942
2016-04-23,942
2016-04-24,942
2016-04-25,942
2016-04-26,942
2016-04-27,942
2016-04-28,942
2016-04-29,942
2016-04-30,942
2016-05-01,942
2016-05-02,942
2016-05-03,942
2016-05-04,896
2016-05-05,896
2016-05-06,896
2016-05-07,896
2016-05-08,896
2016-05-09,896
2016-05-10,896
2016-05-11,896
2016-05-12,896
2016-05-13,896
2016-05-14,896
2016-05-15,896
2016-05-16,896
2016-05-17,896
2016-05-18,853
2016-05-19,853
2016-05-22,853
2016-05-23,853
2016-05-24,853
2016-05-25,853
2016-05-26,853
2016-05-27,853
2016-05-28,853
2016-05-29,853
2016-05-30,853
2016-05-31,853
2016-06-01,815
2016-06-02,815
2016-06-03,815
2016-06-04,815
2016-06-05,815
2016-06-06,815
2016-06-07,815
2016-06-08,815
2016-06-09,815
2016-06-10,815
2016-06-11,815
2016-06-12,815
2016-06-13,815
2016-06-14,815
2016-06-15,815
2016-06-16,815
2016-06-17,775
2016-06-18,775
2016-06-19,775
2016-06-20,775
2016-06-21,775
2016-06-22,775
2016-06-23,775
2016-06-24,775
2016-06-25,775
2016-06-26,775
2016-06-27,775
2016-06-28,775
2016-06-29,775
2016-06-30,775
2016-07-01,739
2016-07-02,739
2016-07-03,739
2016-07-04,739
2016-07-05,739
2016-07-06,739
2016-07-07,739
2016-07-08,739
2016-07-09,739
2016-07-10,739
2016-07-11,739
2016-07-12,739
2016-07-13,739
2016-07-14,704
2016-07-15,704
2016-07-16,704
2016-07-17,704
2016-07-18,704
2016-07-23,704
2016-07-24,704
2016-07-25,704
2016-07-26,704
2016-07-27,704
2016-07-28,704
2016-07-29,704
2016-07-30,704
2016-07-31,704
2016-08-01,672
2016-08-02,672
2016-08-03,672
2016-08-04,672
2016-08-05,672
2016-08-06,672
2016-08-07,672
2016-08-08,672
2016-08-09,672
2016-08-10,672
2016-08-11,672
2016-08-12,672
2016-08-13,672
2016-08-14,672
2016-08-15,672
2016-08-16,672
2016-08-17,672
2016-08-18,672
2016-08-19,640
2016-08-20,640
2016-08-21,640
2016-08-22,640
2016-08-23,640
2016-08-24,640
2016-08-25,640
2016-08-26,640
2016-08-28,640
2016-08-31,640
2016-09-01,640
2016-09-02,640
2016-09-03,640
2016-09-04,640
2016-09-05,640
2016-09-06,640
2016-09-07,640
2016-09-08,640
2016-09-09,640
2016-09-10,609
2016-09-11,609
2016-09-12,609
2016-09-13,609
2016-09-14,609
2016-09-15,609
2016-09-16,609
2016-09-17,609
2016-09-18,609
2016-09-19,609
2016-09-20,609
2016-09-21,609
2016-09-22,609
2016-09-23,609
2016-09-24,609
2016-09-25,609
2016-09-26,609
2016-09-27,609
2016-09-28,609
2016-09-29,609
2016-09-30,609
2016-10-01,580
2016-10-02,580
2016-10-03,580
2016-10-04,580
2016-10-05,580
2016-10-06,580
2016-10-07,580
2016-10-08,580
2016-10-09,580
2016-10-10,580
2016-10-11,580
2016-10-12,580
2016-10-13,580
2016-10-14,580
2016-10-15,580
2016-10-16,580
2016-10-17,580
2016-10-18,580
2016-10-19,580
2016-10-20,580
2016-10-21,580
2016-10-22,580
2016-10-23,552
2016-10-24,552
2016-10-25,552
2016-10-26,552
2016-10-27,552
2016-10-28,552
2016-10-29,552
2016-10-30,552
2016-10-31,552
2016-11-01,552
2016-11-02,552
2016-11-03,552
2016-11-04,552
2016-11-05,552
2016-11-06,552
2016-11-07,552
2016-11-08,552
2016-11-09,552
2016-11-10,552
2016-11-11,552
2016-11-12,552
2016-11-13,552
2016-11-14,525
2016-11-15,525
2016-12-07,499
2016-12-08,499
2016-12-09,499
2016-12-10,499
2016-12-11,499
2016-12-12,499
2016-12-13,499
2016-12-14,499
2016-12-15,499
2016-12-16,499
2016-12-17,499
2016-12-18,499
2016-12-19,499
2016-12-20,477
2016-12-21,477
2016-12-22,477
2016-12-23,477
2016-12-24,477
2016-12-25,477
2016-12-26,477
2016-12-27,477
2016-12-28,477
2016-12-29,477
2016-12-30,477
2016-12-31,477
2017-01-01,477
2017-01-02,477
2017-01-03,477
2017-01-04,477
2017-01-05,477
2017-01-06,456
2017-01-07,456
2017-01-08,456
2017-01-09,456
2017-01-10,456
2017-01-11,456
2017-01-12,456
2017-01-13,456
2017-01-14,456
2017-01-15,456
2017-01-16,456
2017-01-17,456
2017-01-18,456
2017-01-19,433
2017-01-20,433
2017-01-21,433
2017-01-22,433
2017-01-23,433
2017-01-27,433
2017-01-28,433
2017-01-29,433
2017-01-30,433
2017-01-31,433
2017-02-01,411
2017-02-02,411
2017-02-03,411
2017-02-04,411
2017-02-05,411
2017-02-06,411
2017-02-07,411
2017-02-08,411
2017-02-09,411
2017-02-10,411
2017-02-11,411
2017-02-12,411
2017-02-13,411
2017-02-14,411
2017-02-15,411
2017-02-16,390
2017-02-18,390
2017-02-19,390
2017-02-20,390
2017-02-21,390
2017-02-22,390
2017-02-23,390
2017-02-24,390
2017-02-25,390
2017-02-26,390
2017-02-27,390
2017-02-28,390
2017-03-01,390
2017-03-02,390
2017-03-03,390
2017-03-04,390
2017-03-05,371
2017-03-06,371
2017-03-07,371
2017-03-08,371
2017-03-09,371
2017-03-10,371
2017-03-11,371
2017-03-12,371
2017-03-13,371
2017-03-14,371
2017-03-15,371
2017-03-16,371
2017-03-17,371
2017-03-18,371
2017-03-19,352
2017-03-20,352
2017-03-21,352
2017-03-22,352
2017-03-23,352
2017-03-24,352
2017-03-25,352
2017-03-26,352
2017-03-27,352
2017-03-28,352
2017-03-29,352
2017-03-30,352
2017-03-31,352
2017-04-01,352
2017-04-02,352
2017-04-03,352
2017-04-04,336
2017-04-12,336
2017-04-13,336
2017-04-14,336
2017-04-15,336
2017-04-16,336
2017-04-17,336
2017-04-18,336
2017-04-19,336
2017-04-20,320
2017-04-21,320
2017-04-22,320
2017-04-23,320
2017-04-24,320
2017-04-25,320
2017-04-26,320
2017-04-27,320
2017-04-28,320
2017-04-29,320
2017-04-30,320
2017-05-01,320
2017-05-02,320
2017-05-03,320
2017-05-04,320
2017-05-05,305
2017-05-06,305
2017-05-07,305
2017-05-08,305
2017-05-09,305
2017-05-10,305
2017-05-11,305
2017-05-12,305
2017-05-13,305
2017-05-14,305
2017-05-15,305
2017-05-16,305
2017-05-17,305
2017-05-18,305
2017-05-19,305
2017-05-20,291
2017-05-21,291
2017-05-22,291
2017-05-23,291
2017-05-24,291
2017-05-25,291
2017-05-26,291
2017-05-27,291
2017-05-28,291
2017-05-29,291
2017-05-30,291
2017-05-31,291
2017-06-01,291
2017-06-02,291
2017-06-03,291
2017-06-04,291
2017-06-05,291
2017-06-06,291
2017-06-07,277
2017-06-08,277
2017-06-09,277
2017-06-10,277
2017-06-11,277
2017-06-12,277
2017-06-13,277
2017-06-14,277
2017-06-15,277
2017-06-16,277
2017-06-17,277
2017-06-18,277
2017-06-19,277
2017-06-20,277
2017-06-21,264
2017-06-22,264
2017-06-23,264
2017-06-24,264
2017-06-25,264
2017-06-26,264
2017-06-27,264
2017-06-28,264
2017-06-29,264
2017-06-30,264
2017-07-01,264
2017-07-02,264
2017-07-03,264
2017-07-04,264
2017-07-05,264
2017-07-06,264
2017-07-07,264
2017-07-08,264
2017-07-13,251
2017-07-14,251
2017-07-15,251
2017-07-16,251
2017-07-17,251
2017-07-18,251
2017-07-19,251
2017-07-20,251
2017-07-21,251
2017-07-22,251
2017-07-23,251
2017-07-24,251
2017-07-25,251
2017-07-26,251
2017-07-27,251
2017-07-28,239
2017-07-29,239
2017-07-30,239
2017-07-31,239
2017-08-01,239
2017-08-02,239
2017-08-03,239
2017-08-04,239
2017-08-05,239
2017-08-06,239
2017-08-09,239
2017-08-10,239
2017-08-11,228
2017-08-12,228
2017-08-13,228
2017-08-14,228
2017-08-15,228
2017-08-16,228
2017-08-17,228
2017-08-18,228
2017-08-19,228
2017-08-20,228
2017-08-21,228
2017-08-22,228
2017-08-23,228
2017-08-24,228
2017-08-25,228
2017-08-26,216
2017-08-27,216
2017-08-28,216
2017-08-29,216
2017-08-30,216
2017-08-31,216
2017-09-01,216
2017-09-02,216
2017-09-03,216
2017-09-04,216
2017-09-05,216
2017-09-06,216
2017-09-07,216
2017-09-08,216
2017-09-09,216
2017-09-10,205
2017-09-11,205
2017-09-12,205
2017-09-13,205
2017-09-14,205
2017-09-15,205
2017-09-16,205
2017-09-17,205
2017-09-18,205
2017-09-19,205
2017-09-20,205
2017-09-22,205
2017-09-23,205
2017-09-24,205
2017-09-25,205
2017-09-26,205
2017-09-27,195
2017-09-28,195
2017-09-29,195
2017-09-30,195
2017-10-01,195
2017-10-02,195
2017-10-03,195
2017-10-04,195
2017-10-05,195
2017-10-06,195
2017-10-07,195
2017-10-08,195
2017-10-09,195
2017-10-10,195
2017-10-11,195
2017-10-12,195
2017-10-13,195
2017-10-14,195
2017-10-15,195
2017-10-16,186
2017-10-17,186
2017-10-18,186
2017-10-19,186
2017-10-20,186
2017-10-21,186
2017-10-22,186
2017-10-23,186
2017-10-24,186
2017-10-25,186
2017-10-26,186
2017-10-27,186
2017-10-28,186
2017-10-29,186
2017-10-30,186
2017-10-31,186
2017-11-01,186
2017-11-02,186
2017-11-03,186
2017-11-04,176
2017-11-05,176
2017-11-06,176
2017-11-07,176
2017-11-08,176
2017-11-09,176
2017-11-10,176
2017-11-11,176
2017-11-12,176
2017-11-13,176
2017-11-14,176
2017-11-15,176
2017-11-16,176
2017-11-17,176
2017-11-18,176
2017-11-19,176
2017-11-20,176
2017-11-21,176
2017-11-22,176
2017-11-23,168
2017-11-24,168
2017-11-25,168
2017-11-26,168
2017-11-27,168
2017-11-28,168
2017-11-29,168
2017-11-30,168
2017-12-01,168
2017-12-02,168
2017-12-03,168
2017-12-04,168
2017-12-05,168
2017-12-06,168
2017-12-07,168
2017-12-08,168
2017-12-09,168
2017-12-10,160
2017-12-11,160
2017-12-12,160
2017-12-13,160
2017-12-14,160
2017-12-15,160
2017-12-16,160
2017-12-17,160
2017-12-18,160
2017-12-19,160
2017-12-20,160
2017-12-21,160
2017-12-22,160
2017-12-23,160
2017-12-24,160
2017-12-25,160
2017-12-26,160
2017-12-27,160
2017-12-28,160
2017-12-29,153
2017-12-30,153
2017-12-31,153
2018-01-01,153
2018-01-02,153
2018-01-03,153
2018-01-04,153
2018-01-05,153
2018-01-06,153
2018-01-07,153
2018-01-08,153
2018-01-09,153
2018-01-10,153
2018-01-11,153
2018-01-12,146
2018-01-13,146
2018-01-14,146
2018-01-15,146
2018-01-16,146
2018-01-17,146
2018-01-18,146
2018-01-19,146
2018-01-20,146
2018-01-21,146
2018-01-22,146
2018-01-23,146
2018-01-24,138
2018-01-25,138
2018-01-26,138
2018-01-27,138
2018-01-28,138
2018-01-29,138
2018-01-30,138
2018-01-31,131
2018-02-01,131
2018-02-02,131
2018-02-03,131
2018-02-04,131
2018-02-05,131
2018-02-06,131
2018-02-07,125
2018-02-08,125
2018-02-09,125
2018-02-10,125
2018-02-11,125
2018-02-12,125
2018-02-13,118
2018-02-14,118
2018-02-15,118
2018-02-16,118
2018-02-17,118
2018-02-18,118
2018-02-19,112
2018-02-20,112
2018-02-21,112
2018-02-22,112
2018-02-23,112
2018-02-24,112
2018-02-25,112
2018-02-26,112
2018-02-27,106
2018-02-28,106
2018-03-01,106
2018-03-02,106
2018-03-03,106
2018-03-04,106
2018-03-05,101
2018-03-06,101
2018-03-07,101
2018-03-08,101
2018-03-09,101
2018-03-10,101
2018-03-11,101
2018-03-12,96
2018-03-13,96
2018-03-14,96
2018-03-15,96
2018-03-16,96
2018-03-17,96
2018-03-18,96
2018-03-20,92
2018-03-21,92
2018-03-23,92
2018-03-24,92
2018-03-25,92
2018-03-26,92
2018-03-27,87
2018-03-28,87
2018-03-29,87
2018-03-30,87
2018-03-31,87
2018-04-01,87
2018-04-02,87
2018-04-03,82
2018-04-04,82
2018-04-05,82
2018-04-06,82
2018-04-07,82
2018-04-08,82
2018-04-09,82
2018-04-10,82
2018-04-11,77
2018-04-12,77
2018-04-13,77
2018-04-14,77
2018-04-15,77
2018-04-16,77
2018-04-17,77
2018-04-18,77
2018-04-19,74
2018-04-20,74
2018-04-21,74
2018-04-22,74
2018-04-23,74
2018-04-24,74
2018-04-25,74
2018-04-26,74
2018-04-27,70
2018-04-28,70
2018-04-29,70
2018-04-30,70
2018-05-01,70
2018-05-02,70
2018-05-03,70
2018-05-04,70
2018-05-05,66
2018-05-06,66
2018-05-07,66
2018-05-08,66
2018-05-09,66
2018-05-10,66
2018-05-11,62
2018-05-12,62
2018-05-13,62
2018-05-14,62
2018-05-15,62
2018-05-16,62
2018-05-17,58
2018-05-18,58
2018-05-19,58
2018-05-20,58
2018-05-21,58
2018-05-22,58
2018-05-23,56
2018-05-24,56
2018-05-25,56
2018-05-26,56
2018-05-27,56
2018-05-28,56
2018-05-29,56
2018-05-30,53
2018-05-31,53
2018-06-01,53
2018-06-02,53
2018-06-03,53
2018-06-04,53
2018-06-05,50
2018-06-06,50
2018-06-07,50
2018-06-08,50
2018-06-09,50
2018-06-10,50
2018-06-11,50
2018-06-12,50
2018-06-13,47
2018-06-14,47
2018-06-15,47
2018-06-16,47
2018-06-17,47
2018-06-18,47
2018-06-19,47
2018-06-20,47
2018-06-21,45
2018-06-22,45
2018-06-23,45
2018-06-24,45
2018-06-25,45
2018-06-26,45
2018-06-27,45
2018-06-28,45
2018-06-29,45
2018-06-30,45
2018-07-01,45
2018-07-02,45
2018-07-03,45
2018-07-04,45
2018-07-05,45
2018-07-06,45
2018-07-07,45
2018-07-08,43
2018-07-09,43
2018-07-10,43
2018-07-11,43
2018-07-12,43
2018-07-13,43
2018-07-14,43
2018-07-15,43
2018-07-16,43
2018-07-17,43
2018-07-18,40
2018-07-19,40
2018-07-20,40
2018-07-21,40
2018-07-22,40
2018-07-23,40
2018-07-24,38
2018-07-25,38
2018-07-26,38
2018-07-27,38
2018-07-28,38
2018-07-29,38
2018-07-30,36
2018-07-31,36
2018-08-01,36
2018-08-02,36
2018-08-03,36
2018-08-04,35
2018-08-05,35
2018-08-06,35
2018-08-07,35
2018-08-08,35
2018-08-09,34
2018-08-10,34
2018-08-11,34
2018-08-12,34
2018-08-14,32
2018-08-16,32
2018-08-17,32
2018-08-18,32
2018-08-19,30
2018-08-20,30
2018-08-21,30
2018-08-22,30
2018-08-23,29
2018-08-24,29
2018-08-25,29
2018-08-26,29
2018-08-27,29
2018-08-28,28
2018-08-29,28
2018-08-30,28
2018-08-31,28
2018-09-01,28
2018-09-02,28
2018-09-03,27
2018-09-04,27
2018-09-05,27
2018-09-06,27
2018-09-07,27
2018-09-08,26
2018-09-09,26
2018-09-10,26
2018-09-11,26
2018-09-12,26
2018-09-13,26
2018-09-14,25
2018-09-15,25
2018-09-16,25
2018-09-17,25
2018-09-18,25
2018-09-19,24
2018-09-20,24
2018-09-21,24
2018-09-22,24
2018-09-23,22
2018-09-24,22
2018-09-25,22
2018-09-26,22
2018-09-27,22
2018-09-28,20
2018-09-29,20
2018-09-30,20
2018-10-01,20
2018-10-02,20
2018-10-03,19
2018-10-04,19
2018-10-05,19
2018-10-06,19
2018-10-07,19
2018-10-08,19
2018-10-09,19
2018-10-10,19
2018-10-11,19
2018-10-12,19
2018-10-13,19
2018-10-14,19
2018-10-15,18
2018-10-16,18
2018-10-17,18
2018-10-18,18
2018-10-19,18
2018-10-20,18
2018-10-21,17
2018-10-22,17
2018-10-23,17
2018-10-24,17
2018-10-25,17
2018-10-26,17
2018-10-27,17
2018-10-28,17
2018-10-29,17
2018-10-30,17
2018-10-31,17
2018-11-01,17
2018-11-03,17
2018-11-04,17
2018-11-05,17
2018-11-06,17
2018-11-07,17
2018-11-08,17
2018-11-09,17
2018-11-10,17
2018-11-11,17
2018-11-12,17
2018-11-13,17
2018-11-15,17
2018-11-16,16
2018-11-17,16
2018-11-18,16
2018-11-19,15
2018-11-20,15
2018-11-21,15
2018-11-22,15
2018-11-23,15
2018-11-24,15
2018-11-25,14
2018-11-26,14
2018-11-27,14
2018-11-28,13
2018-11-29,13
2018-12-01,13
2018-12-02,13
2018-12-03,13
2018-12-04,13
2018-12-05,13
2018-12-07,13
2018-12-09,13
2018-12-10,13
2018-12-11,13
2018-12-12,12
2018-12-13,12
2018-12-14,12
2018-12-15,11
2018-12-16,11
2018-12-17,11
2018-12-18,10
2018-12-19,10
2018-12-20,10
2018-12-21,10
2018-12-22,10
2018-12-23,10
2018-12-24,10
2018-12-25,10
2018-12-26,10
2018-12-27,10
2018-12-28,10
2018-12-29,10
2018-12-30,10
2018-12-31,10
2019-01-01,10
2019-01-02,10
2019-01-03,10
2019-01-04,10
2019-01-05,9
2019-01-06,9
2019-01-08,9
2019-01-10,9
2019-01-11,9
2019-01-12,9
2019-01-13,9
2019-01-14,9
2019-01-15,9
2019-01-16,9
2019-01-17,9
2019-01-18,9
2019-01-19,9
2019-01-20,10
2019-01-21,10
2019-01-22,10
2019-01-23,10
2019-01-24,10
2019-01-25,10
2019-01-26,10
2019-01-27,10
2019-01-28,10
2019-01-29,10
2019-01-30,9
2019-01-31,9
2019-02-01,9
2019-02-02,9
2019-02-03,9
2019-02-04,9
2019-02-05,9
2019-02-06,9
2019-02-07,9
2019-02-08,9
2019-02-09,9
2019-02-10,9
2019-02-11,9
2019-02-12,9
2019-02-13,9
2019-02-14,9
2019-02-15,9
2019-02-16,9
2019-02-17,9
2019-02-18,9
2019-02-19,10
2019-02-20,10
2019-02-21,10
2019-02-22,10
2019-02-23,10
2019-02-24,10
2019-02-25,10
2019-02-26,10
2019-02-27,10
2019-02-28,10
2019-03-01,10
2019-03-02,10
2019-03-03,10
2019-03-04,10
2019-03-05,10
2019-03-06,10
2019-03-07,9
2019-03-08,9
2019-03-09,9
2019-03-10,9
2019-03-11,9
2019-03-12,10
2019-03-13,10
2019-03-14,10
2019-03-15,10
2019-03-16,10
2019-03-17,11
2019-03-18,11
2019-03-19,11
2019-03-20,11
2019-03-21,11
2019-03-22,12
2019-03-23,12
2019-03-24,12
2019-03-25,12
2019-03-26,13
2019-03-27,13
2019-03-28,13
2019-03-29,13
2019-03-30,13
2019-03-31,13
2019-04-01,13
2019-04-02,13
2019-04-03,13
2019-04-04,13
2019-04-05,13
2019-04-06,13
2019-04-07,12
2019-04-08,12
2019-04-09,12
2019-04-10,12
2019-04-11,12
2019-04-12,12
2019-04-13,12
2019-04-14,12
2019-04-15,12
2019-04-16,12
2019-04-17,12
2019-04-18,12
2019-04-19,12
2019-04-20,12
2019-04-21,12
2019-04-22,12
2019-04-23,12
2019-04-24,12
2019-04-25,13
2019-04-26,13
2019-04-27,13
2019-04-28,13
2019-04-29,13
2019-04-30,14
2019-05-01,14
2019-05-02,14
2019-05-03,14
2019-05-04,14
2019-05-05,14
2019-05-06,14
2019-05-07,14
2019-05-08,14
2019-05-09,14
2019-05-10,14
2019-05-11,14
2019-05-12,13
2019-05-13,13
2019-05-14,13
2019-05-15,13
2019-05-16,13
2019-05-17,13
2019-05-18,13
2019-05-19,13
2019-05-20,13
2019-05-21,13
2019-05-22,13
2019-05-23,13
2019-05-24,13
2019-05-25,13
2019-05-26,13
2019-05-27,13
2019-05-28,13
2019-05-29,13
2019-05-30,13
2019-05-31,13
2019-06-01,13
2019-06-02,13
2019-06-03,13
2019-06-04,13
2019-06-05,13
2019-06-06,13
2019-06-07,13
2019-06-08,13
2019-06-09,13
2019-06-10,13
2019-06-11,13
2019-06-12,12
2019-06-13,12
2019-06-14,12
2019-06-15,12
2019-06-16,12
2019-06-17,12
2019-06-18,11
2019-06-19,11
2019-06-20,11
2019-06-21,11
2019-06-22,11
2019-06-23,11
2019-06-24,10
2019-06-25,10
2019-06-26,10
2019-06-27,10
2019-06-28,10
2019-06-29,10
2019-06-30,10
2019-07-01,9
2019-07-02,9
2019-07-03,9
2019-07-04,9
2019-07-05,9
2019-07-06,9
2019-07-07,9
2019-07-08,9
2019-07-09,9
2019-07-10,9
2019-07-11,9
2019-07-12,9
2019-07-13,9
2019-07-14,9
2019-07-15,9
2019-07-16,9
2019-07-17,10
2019-07-18,10
2019-07-19,10
