date_obj,Ochre%20snelm%20(pointed) price
2015-09-30,7431
2015-10-05,7431
2015-10-06,7431
2015-10-07,7431
2015-10-08,7431
2015-10-09,7431
2015-10-10,7431
2015-10-11,7431
2015-10-12,7431
2015-10-13,7431
2015-10-14,7431
2015-10-15,7431
2015-10-16,7431
2015-10-17,7431
2015-10-18,7431
2015-10-19,7431
2015-10-20,7431
2015-10-22,7431
2015-10-23,7431
2015-10-24,7431
2015-10-25,7431
2015-10-26,7431
2015-10-27,7431
2015-10-29,7431
2015-10-30,7431
2015-10-31,7431
2015-11-01,7431
2015-11-02,7431
2015-11-03,7431
2015-11-04,7431
2015-11-05,7431
2015-11-06,7431
2015-11-07,7431
2015-11-08,7431
2015-11-09,7431
2015-11-10,7431
2015-11-11,7431
2015-11-12,7431
2015-11-13,7431
2015-11-14,7431
2015-11-15,7431
2015-11-16,7431
2015-11-17,7431
2015-11-18,7431
2015-11-19,7431
2015-11-20,7431
2015-11-21,7105
2015-11-22,7105
2015-11-23,7105
2015-11-24,7105
2015-11-25,7105
2015-11-26,7105
2015-11-27,7105
2015-11-28,7105
2015-11-29,7105
2015-11-30,7105
2015-12-01,7105
2015-12-02,7105
2015-12-03,7105
2015-12-04,7105
2015-12-05,7105
2015-12-06,7105
2015-12-07,7105
2015-12-08,7105
2015-12-09,7105
2015-12-10,7105
2015-12-11,7105
2015-12-12,7105
2015-12-13,7105
2015-12-14,7105
2015-12-15,7105
2015-12-16,7105
2015-12-17,7105
2015-12-18,7105
2015-12-19,7105
2015-12-20,7105
2015-12-21,7105
2015-12-22,7105
2015-12-23,7105
2015-12-24,7105
2015-12-25,7105
2015-12-26,7105
2015-12-27,7105
2015-12-28,7105
2015-12-29,7105
2015-12-30,7105
2015-12-31,7105
2016-01-01,7105
2016-01-02,7105
2016-01-03,7105
2016-01-04,7105
2016-01-05,7105
2016-01-06,7105
2016-01-07,6804
2016-01-08,6804
2016-01-09,6804
2016-01-10,6804
2016-01-11,6804
2016-01-12,6804
2016-01-13,6804
2016-01-14,6804
2016-01-15,6804
2016-01-16,6804
2016-01-17,6804
2016-01-18,6804
2016-01-19,6804
2016-01-20,6804
2016-01-21,6804
2016-01-22,6804
2016-01-23,6804
2016-01-24,6804
2016-01-25,6804
2016-01-26,6804
2016-01-27,6804
2016-01-28,6804
2016-01-29,6804
2016-01-30,6804
2016-01-31,6804
2016-02-01,6804
2016-02-02,6804
2016-02-03,6804
2016-02-04,6804
2016-02-05,6804
2016-02-06,6804
2016-02-07,6804
2016-02-08,6804
2016-02-09,6804
2016-02-10,6804
2016-02-11,6804
2016-02-12,6804
2016-02-13,6804
2016-02-14,6804
2016-02-15,6804
2016-02-16,6804
2016-02-17,6804
2016-02-18,6804
2016-02-19,6804
2016-02-20,6804
2016-02-21,6804
2016-02-22,6804
2016-02-23,6804
2016-02-24,6479
2016-02-25,6479
2016-02-26,6479
2016-02-27,6479
2016-02-28,6479
2016-02-29,6479
2016-03-01,6479
2016-03-02,6479
2016-03-03,6479
2016-03-04,6479
2016-03-05,6479
2016-03-06,6479
2016-03-07,6479
2016-03-08,6479
2016-03-09,6479
2016-03-10,6479
2016-03-11,6479
2016-03-12,6479
2016-03-13,6479
2016-03-14,6479
2016-03-15,6479
2016-03-16,6479
2016-03-17,6479
2016-03-18,6479
2016-03-19,6479
2016-03-20,6479
2016-03-21,6479
2016-03-22,6479
2016-03-23,6479
2016-03-24,6479
2016-03-25,6479
2016-03-26,6479
2016-03-27,6479
2016-03-28,6479
2016-03-29,6479
2016-03-30,6479
2016-03-31,6479
2016-04-01,6479
2016-04-02,6479
2016-04-03,6479
2016-04-04,6479
2016-04-05,6479
2016-04-06,6479
2016-04-07,6178
2016-04-08,6178
2016-04-09,6178
2016-04-10,6178
2016-04-11,6178
2016-04-12,6178
2016-04-13,6178
2016-04-14,6178
2016-04-15,6178
2016-04-16,6178
2016-04-17,6178
2016-04-18,6178
2016-04-19,6178
2016-04-20,6178
2016-04-21,6178
2016-04-22,6178
2016-04-23,6178
2016-04-24,6178
2016-04-25,6178
2016-04-26,6178
2016-04-27,6178
2016-04-28,6178
2016-04-29,6178
2016-04-30,6178
2016-05-01,6178
2016-05-02,6178
2016-05-03,6178
2016-05-04,6178
2016-05-05,6178
2016-05-06,6178
2016-05-07,6178
2016-05-08,6178
2016-05-09,6178
2016-05-10,6178
2016-05-11,6178
2016-05-12,6178
2016-05-13,6178
2016-05-14,6178
2016-05-15,6178
2016-05-16,6178
2016-05-17,5884
2016-05-18,5884
2016-05-19,5884
2016-05-22,5884
2016-05-23,5884
2016-05-24,5884
2016-05-25,5884
2016-05-26,5884
2016-05-27,5884
2016-05-28,5884
2016-05-29,5884
2016-05-30,5884
2016-05-31,5884
2016-06-01,5884
2016-06-02,5884
2016-06-03,5884
2016-06-04,5884
2016-06-05,5884
2016-06-06,5884
2016-06-07,5884
2016-06-08,5884
2016-06-09,5884
2016-06-10,5884
2016-06-11,5884
2016-06-12,5884
2016-06-13,5884
2016-06-14,5884
2016-06-15,5884
2016-06-16,5884
2016-06-17,5884
2016-06-18,5884
2016-06-19,5884
2016-06-20,5884
2016-06-21,5884
2016-06-22,5884
2016-06-23,5884
2016-06-24,5884
2016-06-25,5884
2016-06-26,5884
2016-06-27,5601
2016-06-28,5601
2016-06-29,5601
2016-06-30,5601
2016-07-01,5601
2016-07-02,5601
2016-07-03,5601
2016-07-04,5601
2016-07-05,5601
2016-07-06,5601
2016-07-07,5601
2016-07-08,5601
2016-07-09,5601
2016-07-10,5601
2016-07-11,5601
2016-07-12,5601
2016-07-13,5601
2016-07-14,5601
2016-07-15,5601
2016-07-16,5601
2016-07-17,5601
2016-07-18,5601
2016-07-23,5601
2016-07-24,5601
2016-07-25,5601
2016-07-26,5601
2016-07-27,5601
2016-07-28,5601
2016-07-29,5601
2016-07-30,5601
2016-07-31,5601
2016-08-01,5601
2016-08-02,5601
2016-08-03,5601
2016-08-04,5601
2016-08-05,5601
2016-08-06,5601
2016-08-07,5601
2016-08-08,5601
2016-08-09,5330
2016-08-10,5330
2016-08-11,5330
2016-08-12,5330
2016-08-13,5330
2016-08-14,5330
2016-08-15,5330
2016-08-16,5330
2016-08-17,5330
2016-08-18,5330
2016-08-19,5330
2016-08-20,5330
2016-08-21,5330
2016-08-22,5330
2016-08-23,5330
2016-08-24,5330
2016-08-25,5330
2016-08-26,5330
2016-08-28,5330
2016-08-31,5330
2016-09-01,5330
2016-09-02,5330
2016-09-03,5330
2016-09-04,5330
2016-09-05,5330
2016-09-06,5330
2016-09-07,5330
2016-09-08,5330
2016-09-09,5330
2016-09-10,5330
2016-09-11,5330
2016-09-12,5330
2016-09-13,5330
2016-09-14,5330
2016-09-15,5330
2016-09-16,5330
2016-09-17,5330
2016-09-18,5330
2016-09-19,5330
2016-09-20,5330
2016-09-21,5330
2016-09-22,5330
2016-09-23,5330
2016-09-24,5330
2016-09-25,5330
2016-09-26,5330
2016-09-27,5330
2016-09-28,5330
2016-09-29,5330
2016-09-30,5330
2016-10-01,5330
2016-10-02,5330
2016-10-03,5330
2016-10-04,5330
2016-10-05,5330
2016-10-06,5330
2016-10-07,5330
2016-10-08,5330
2016-10-09,5330
2016-10-10,5330
2016-10-11,5330
2016-10-12,5330
2016-10-13,5082
2016-10-14,5082
2016-10-15,5082
2016-10-16,5082
2016-10-17,5082
2016-10-18,5082
2016-10-19,5082
2016-10-20,5082
2016-10-21,5082
2016-10-22,5082
2016-10-23,5082
2016-10-24,5082
2016-10-25,5082
2016-10-26,5082
2016-10-27,5082
2016-10-28,5082
2016-10-29,5082
2016-10-30,5082
2016-10-31,5082
2016-11-01,5082
2016-11-02,5082
2016-11-03,5082
2016-11-04,5082
2016-11-05,5082
2016-11-06,5082
2016-11-07,5082
2016-11-08,5082
2016-11-09,5082
2016-11-10,5082
2016-11-11,5082
2016-11-12,5082
2016-11-13,5082
2016-11-14,5082
2016-12-07,5082
2016-12-08,5082
2016-12-09,5082
2016-12-10,5082
2016-12-11,5082
2016-12-12,5082
2016-12-13,4838
2016-12-14,4838
2016-12-15,4838
2016-12-16,4838
2016-12-17,4838
2016-12-18,4838
2016-12-19,4838
2016-12-20,4838
2016-12-21,4838
2016-12-22,4838
2016-12-23,4838
2016-12-24,4838
2016-12-25,4838
2016-12-26,4838
2016-12-27,4838
2016-12-28,4838
2016-12-29,4838
2016-12-30,4838
2016-12-31,4838
2017-01-01,4838
2017-01-03,4838
2017-01-04,4838
2017-01-05,4838
2017-01-06,4838
2017-01-07,4838
2017-01-08,4838
2017-01-09,4838
2017-01-10,4838
2017-01-11,4838
2017-01-12,4838
2017-01-13,4838
2017-01-14,4838
2017-01-15,4838
2017-01-16,4838
2017-01-17,4838
2017-01-18,4838
2017-01-19,4838
2017-01-20,4838
2017-01-21,4607
2017-01-22,4607
2017-01-27,4607
2017-01-28,4607
2017-01-29,4607
2017-01-30,4607
2017-01-31,4607
2017-02-01,4607
2017-02-02,4607
2017-02-03,4607
2017-02-04,4607
2017-02-05,4607
2017-02-06,4607
2017-02-07,4607
2017-02-08,4607
2017-02-09,4607
2017-02-10,4607
2017-02-11,4607
2017-02-12,4607
2017-02-13,4607
2017-02-14,4607
2017-02-15,4607
2017-02-16,4607
2017-02-18,4607
2017-02-19,4607
2017-02-20,4607
2017-02-21,4607
2017-02-22,4607
2017-02-23,4607
2017-02-24,4607
2017-02-25,4607
2017-02-26,4607
2017-02-27,4607
2017-02-28,4382
2017-03-01,4382
2017-03-02,4382
2017-03-03,4382
2017-03-04,4382
2017-03-05,4382
2017-03-06,4382
2017-03-07,4382
2017-03-08,4382
2017-03-09,4382
2017-03-10,4382
2017-03-11,4382
2017-03-12,4382
2017-03-13,4382
2017-03-14,4382
2017-03-15,4382
2017-03-16,4382
2017-03-17,4382
2017-03-18,4382
2017-03-19,4382
2017-03-20,4382
2017-03-21,4382
2017-03-22,4382
2017-03-23,4382
2017-03-24,4382
2017-03-25,4382
2017-03-26,4382
2017-03-27,4382
2017-03-28,4382
2017-03-29,4382
2017-03-30,4382
2017-03-31,4382
2017-04-01,4382
2017-04-02,4382
2017-04-03,4382
2017-04-04,4382
2017-04-12,4382
2017-04-13,4382
2017-04-14,4382
2017-04-15,4382
2017-04-16,4382
2017-04-17,4169
2017-04-18,4169
2017-04-19,4169
2017-04-20,4169
2017-04-21,4169
2017-04-22,4169
2017-04-23,4169
2017-04-24,4169
2017-04-25,4169
2017-04-26,4169
2017-04-27,4169
2017-04-28,4169
2017-04-29,4169
2017-04-30,4169
2017-05-01,4169
2017-05-02,4169
2017-05-03,4169
2017-05-04,4169
2017-05-05,4169
2017-05-06,4169
2017-05-07,4169
2017-05-08,4169
2017-05-09,4169
2017-05-10,4169
2017-05-11,4169
2017-05-12,4169
2017-05-13,4169
2017-05-14,4169
2017-05-15,4169
2017-05-16,4169
2017-05-17,4169
2017-05-18,4169
2017-05-19,4169
2017-05-20,4169
2017-05-21,4169
2017-05-22,4169
2017-05-23,4169
2017-05-24,4169
2017-05-25,4169
2017-05-26,4169
2017-05-27,3966
2017-05-28,3966
2017-05-29,3966
2017-05-30,3966
2017-05-31,3966
2017-06-01,3966
2017-06-02,3966
2017-06-03,3966
2017-06-06,3966
2017-06-07,3966
2017-06-08,3966
2017-06-09,3966
2017-06-10,3966
2017-06-11,3966
2017-06-12,3966
2017-06-13,3966
2017-06-14,3966
2017-06-15,3966
2017-06-16,3966
2017-06-17,3966
2017-06-18,3966
2017-06-19,3966
2017-06-20,3966
2017-06-21,3966
2017-06-22,3966
2017-06-23,3966
2017-06-24,3966
2017-06-25,3966
2017-06-26,3966
2017-06-27,3966
2017-06-28,3966
2017-06-29,3966
2017-06-30,3966
2017-07-01,3966
2017-07-02,3966
2017-07-03,3966
2017-07-04,3966
2017-07-05,3966
2017-07-06,3966
2017-07-07,3966
2017-07-08,3966
2017-07-13,3778
2017-07-14,3778
2017-07-15,3778
2017-07-16,3778
2017-07-17,3778
2017-07-18,3778
2017-07-19,3778
2017-07-20,3778
2017-07-21,3778
2017-07-22,3778
2017-07-23,3778
2017-07-24,3778
2017-07-25,3778
2017-07-26,3778
2017-07-27,3778
2017-07-28,3778
2017-07-29,3778
2017-07-30,3778
2017-07-31,3778
2017-08-01,3778
2017-08-02,3778
2017-08-03,3778
2017-08-04,3778
2017-08-05,3778
2017-08-06,3778
2017-08-09,3778
2017-08-10,3778
2017-08-11,3778
2017-08-12,3778
2017-08-13,3778
2017-08-14,3778
2017-08-15,3778
2017-08-17,3778
2017-08-18,3778
2017-08-19,3778
2017-08-20,3778
2017-08-22,3778
2017-08-23,3778
2017-08-24,3778
2017-08-25,3778
2017-08-26,3778
2017-08-27,3778
2017-08-28,3778
2017-08-29,3623
2017-08-30,3623
2017-08-31,3623
2017-09-01,3623
2017-09-02,3623
2017-09-03,3623
2017-09-04,3623
2017-09-05,3623
2017-09-06,3623
2017-09-07,3623
2017-09-08,3623
2017-09-09,3623
2017-09-10,3623
2017-09-11,3623
2017-09-12,3623
2017-09-13,3623
2017-09-14,3623
2017-09-15,3623
2017-09-16,3623
2017-09-17,3623
2017-09-19,3623
2017-09-20,3623
2017-09-21,3623
2017-09-22,3623
2017-09-23,3623
2017-09-24,3623
2017-09-25,3623
2017-09-26,3623
2017-09-27,3623
2017-09-28,3623
2017-09-29,3623
2017-09-30,3623
2017-10-01,3623
2017-10-02,3623
2017-10-03,3623
2017-10-04,3623
2017-10-05,3623
2017-10-06,3623
2017-10-07,3623
2017-10-08,3623
2017-10-09,3623
2017-10-10,3623
2017-10-11,3623
2017-10-12,3623
2017-10-13,3623
2017-10-14,3623
2017-10-15,3623
2017-10-16,3623
2017-10-17,3623
2017-10-18,3623
2017-10-19,3623
2017-10-20,3623
2017-10-21,3623
2017-10-22,3450
2017-10-23,3450
2017-10-24,3450
2017-10-25,3450
2017-10-26,3450
2017-10-27,3450
2017-10-28,3450
2017-10-29,3450
2017-10-30,3450
2017-10-31,3450
2017-11-01,3450
2017-11-02,3450
2017-11-03,3450
2017-11-04,3450
2017-11-05,3450
2017-11-06,3450
2017-11-07,3450
2017-11-08,3450
2017-11-09,3450
2017-11-10,3450
2017-11-11,3450
2017-11-12,3450
2017-11-13,3450
2017-11-14,3450
2017-11-15,3450
2017-11-16,3450
2017-11-17,3450
2017-11-18,3450
2017-11-19,3450
2017-11-20,3450
2017-11-21,3450
2017-11-22,3450
2017-11-23,3450
2017-11-24,3450
2017-11-25,3450
2017-11-26,3450
2017-11-27,3450
2017-11-28,3450
2017-11-29,3450
2017-11-30,3450
2017-12-01,3450
2017-12-02,3450
2017-12-03,3450
2017-12-04,3450
2017-12-05,3450
2017-12-06,3450
2017-12-07,3450
2017-12-08,3450
2017-12-09,3450
2017-12-10,3450
2017-12-11,3450
2017-12-12,3450
2017-12-14,3450
2017-12-15,3450
2017-12-16,3450
2017-12-17,3450
2017-12-18,3450
2017-12-19,3450
2017-12-20,3450
2017-12-21,3288
2017-12-22,3288
2017-12-23,3288
2017-12-24,3288
2017-12-25,3288
2017-12-26,3288
2017-12-27,3288
2017-12-28,3288
2017-12-29,3288
2017-12-30,3288
2017-12-31,3288
2018-01-01,3288
2018-01-02,3288
2018-01-03,3288
2018-01-04,3288
2018-01-05,3288
2018-01-06,3288
2018-01-07,3288
2018-01-08,3288
2018-01-09,3288
2018-01-10,3288
2018-01-11,3288
2018-01-12,3288
2018-01-13,3288
2018-01-14,3288
2018-01-15,3288
2018-01-16,3288
2018-01-17,3288
2018-01-18,3288
2018-01-19,3288
2018-01-20,3288
2018-01-21,3288
2018-01-22,3288
2018-01-23,3288
2018-01-24,3134
2018-01-25,3134
2018-01-26,3134
2018-01-27,3134
2018-01-28,3134
2018-01-29,3134
2018-01-31,3134
2018-02-01,3134
2018-02-02,3134
2018-02-03,3134
2018-02-04,3134
2018-02-05,3134
2018-02-06,3134
2018-02-07,3134
2018-02-08,3134
2018-02-09,3134
2018-02-10,3134
2018-02-11,3134
2018-02-12,3134
2018-02-13,3134
2018-02-14,3134
2018-02-15,3134
2018-02-16,3134
2018-02-17,3134
2018-02-18,3134
2018-02-19,2981
2018-02-20,2981
2018-02-21,2981
2018-02-22,2981
2018-02-23,2981
2018-02-24,2981
2018-02-25,2981
2018-02-26,2981
2018-02-27,2981
2018-03-01,2981
2018-03-02,2981
2018-03-03,2981
2018-03-04,2981
2018-03-05,2981
2018-03-06,2981
2018-03-07,2981
2018-03-08,2981
2018-03-09,2981
2018-03-10,2981
2018-03-11,2981
2018-03-12,2981
2018-03-13,2981
2018-03-14,2981
2018-03-15,2859
2018-03-16,2859
2018-03-17,2859
2018-03-18,2859
2018-03-19,2859
2018-03-20,2859
2018-03-21,2859
2018-03-23,2859
2018-03-24,2859
2018-03-26,2859
2018-03-27,2859
2018-03-28,2859
2018-03-29,2859
2018-03-30,2859
2018-03-31,2859
2018-04-01,2859
2018-04-02,2859
2018-04-03,2859
2018-04-04,2859
2018-04-05,2859
2018-04-06,2859
2018-04-08,2859
2018-04-09,2859
2018-04-10,2859
2018-04-11,2859
2018-04-12,2737
2018-04-13,2737
2018-04-14,2737
2018-04-15,2737
2018-04-16,2737
2018-04-17,2737
2018-04-18,2737
2018-04-19,2737
2018-04-20,2737
2018-04-21,2737
2018-04-22,2737
2018-04-23,2737
2018-04-24,2737
2018-04-25,2737
2018-04-26,2737
2018-04-27,2737
2018-04-28,2737
2018-04-29,2737
2018-04-30,2737
2018-05-01,2737
2018-05-02,2737
2018-05-04,2737
2018-05-05,2737
2018-05-06,2737
2018-05-07,2737
2018-05-08,2737
2018-05-09,2737
2018-05-10,2737
2018-05-11,2737
2018-05-12,2737
2018-05-13,2629
2018-05-14,2629
2018-05-15,2629
2018-05-16,2629
2018-05-17,2629
2018-05-18,2629
2018-05-19,2629
2018-05-20,2629
2018-05-21,2629
2018-05-22,2629
2018-05-23,2629
2018-05-24,2629
2018-05-25,2629
2018-05-26,2629
2018-05-27,2629
2018-05-28,2629
2018-05-29,2629
2018-05-30,2629
2018-05-31,2629
2018-06-01,2629
2018-06-02,2629
2018-06-03,2629
2018-06-04,2629
2018-06-05,2629
2018-06-06,2629
2018-06-07,2629
2018-06-08,2629
2018-06-09,2629
2018-06-10,2629
2018-06-11,2629
2018-06-12,2506
2018-06-13,2506
2018-06-14,2506
2018-06-15,2506
2018-06-16,2506
2018-06-17,2506
2018-06-18,2506
2018-06-19,2506
2018-06-20,2506
2018-06-21,2506
2018-06-22,2506
2018-06-23,2506
2018-06-24,2506
2018-06-25,2506
2018-06-26,2506
2018-06-27,2506
2018-06-28,2506
2018-06-29,2506
2018-06-30,2506
2018-07-01,2506
2018-07-02,2506
2018-07-03,2506
2018-07-04,2506
2018-07-05,2506
2018-07-06,2506
2018-07-07,2506
2018-07-08,2506
2018-07-09,2506
2018-07-10,2506
2018-07-11,2506
2018-07-12,2506
2018-07-13,2506
2018-07-14,2506
2018-07-15,2506
2018-07-16,2506
2018-07-17,2506
2018-07-18,2506
2018-07-19,2506
2018-07-20,2506
2018-07-21,2506
2018-07-22,2506
2018-07-23,2506
2018-07-24,2506
2018-07-25,2506
2018-07-26,2506
2018-07-27,2506
2018-07-28,2506
2018-07-29,2506
2018-07-30,2506
2018-07-31,2506
2018-08-01,2506
2018-08-02,2506
2018-08-03,2418
2018-08-04,2418
2018-08-05,2418
2018-08-06,2418
2018-08-07,2418
2018-08-08,2418
2018-08-09,2418
2018-08-10,2418
2018-08-11,2418
2018-08-12,2418
2018-08-14,2418
2018-08-16,2418
2018-08-17,2418
2018-08-18,2418
2018-08-19,2418
2018-08-20,2418
2018-08-21,2418
2018-08-22,2418
2018-08-23,2418
2018-08-24,2322
2018-08-25,2322
2018-08-26,2322
2018-08-27,2322
2018-08-28,2322
2018-08-29,2322
2018-08-30,2322
2018-08-31,2322
2018-09-01,2322
2018-09-02,2322
2018-09-03,2322
2018-09-04,2322
2018-09-05,2322
2018-09-06,2322
2018-09-07,2322
2018-09-08,2322
2018-09-09,2322
2018-09-10,2322
2018-09-11,2322
2018-09-12,2322
2018-09-13,2210
2018-09-14,2210
2018-09-15,2210
2018-09-16,2210
2018-09-17,2210
2018-09-18,2210
2018-09-19,2210
2018-09-20,2210
2018-09-21,2210
2018-09-22,2210
2018-09-23,2210
2018-09-24,2210
2018-09-25,2210
2018-09-26,2210
2018-09-27,2210
2018-09-28,2210
2018-09-29,2210
2018-09-30,2210
2018-10-02,2210
2018-10-03,2102
2018-10-04,2102
2018-10-05,2102
2018-10-06,2102
2018-10-07,2102
2018-10-08,2102
2018-10-09,2102
2018-10-10,2102
2018-10-11,2102
2018-10-12,2102
2018-10-13,2102
2018-10-14,2102
2018-10-15,2102
2018-10-16,2102
2018-10-17,2102
2018-10-18,2102
2018-10-19,2102
2018-10-20,2102
2018-10-21,2102
2018-10-22,2102
2018-10-23,2102
2018-10-24,2102
2018-10-25,2102
2018-10-26,2102
2018-10-27,2003
2018-10-28,2003
2018-10-29,2003
2018-10-30,2003
2018-10-31,2003
2018-11-01,2003
2018-11-03,2003
2018-11-04,2003
2018-11-05,2003
2018-11-06,2003
2018-11-07,2003
2018-11-08,2003
2018-11-09,2003
2018-11-10,2003
2018-11-11,2003
2018-11-12,2003
2018-11-13,1917
2018-11-15,1917
2018-11-16,1917
2018-11-17,1917
2018-11-18,1917
2018-11-19,1917
2018-11-20,1917
2018-11-21,1917
2018-11-22,1917
2018-11-23,1917
2018-11-24,1917
2018-11-25,1917
2018-11-26,1917
2018-11-27,1917
2018-11-28,1917
2018-11-29,1917
2018-12-01,1837
2018-12-02,1837
2018-12-03,1837
2018-12-04,1837
2018-12-05,1837
2018-12-07,1837
2018-12-09,1837
2018-12-10,1837
2018-12-11,1837
2018-12-12,1837
2018-12-13,1837
2018-12-14,1837
2018-12-15,1837
2018-12-16,1757
2018-12-17,1757
2018-12-18,1757
2018-12-19,1757
2018-12-20,1757
2018-12-21,1757
2018-12-22,1757
2018-12-23,1757
2018-12-24,1757
2018-12-25,1757
2018-12-26,1757
2018-12-27,1757
2018-12-28,1757
2018-12-29,1757
2018-12-30,1677
2018-12-31,1677
2019-01-01,1677
2019-01-02,1677
2019-01-03,1677
2019-01-04,1677
2019-01-05,1677
2019-01-06,1677
2019-01-08,1677
2019-01-10,1604
2019-01-11,1604
2019-01-12,1604
2019-01-13,1604
2019-01-14,1604
2019-01-15,1604
2019-01-16,1604
2019-01-17,1604
2019-01-18,1604
2019-01-19,1530
2019-01-20,1530
2019-01-21,1530
2019-01-22,1530
2019-01-23,1530
2019-01-24,1530
2019-01-25,1530
2019-01-26,1530
2019-01-28,1530
2019-01-29,1530
2019-01-30,1460
2019-01-31,1460
2019-02-01,1460
2019-02-02,1460
2019-02-03,1460
2019-02-04,1460
2019-02-05,1460
2019-02-06,1460
2019-02-07,1460
2019-02-08,1460
2019-02-09,1460
2019-02-10,1460
2019-02-11,1396
2019-02-12,1396
2019-02-13,1396
2019-02-14,1396
2019-02-15,1396
2019-02-16,1396
2019-02-17,1396
2019-02-18,1396
2019-02-19,1396
2019-02-20,1396
2019-02-21,1331
2019-02-22,1331
2019-02-23,1331
2019-02-24,1331
2019-02-25,1331
2019-02-26,1331
2019-02-27,1331
2019-02-28,1331
2019-03-01,1331
2019-03-02,1331
2019-03-03,1331
2019-03-04,1331
2019-03-05,1331
2019-03-06,1331
2019-03-07,1331
2019-03-08,1331
2019-03-09,1331
2019-03-10,1331
2019-03-11,1270
2019-03-12,1270
2019-03-13,1270
2019-03-14,1270
2019-03-15,1270
2019-03-16,1270
2019-03-17,1270
2019-03-18,1270
2019-03-19,1270
2019-03-20,1270
2019-03-21,1270
2019-03-22,1270
2019-03-23,1270
2019-03-24,1217
2019-03-25,1217
2019-03-26,1217
2019-03-27,1217
2019-03-28,1217
2019-03-29,1217
2019-03-30,1217
2019-03-31,1217
2019-04-01,1217
2019-04-02,1217
2019-04-03,1217
2019-04-04,1217
2019-04-05,1217
2019-04-06,1217
2019-04-07,1217
2019-04-08,1217
