date_obj,Steel%20hasta price
2015-08-06,7130
2015-08-07,7130
2015-08-08,7130
2015-08-09,7130
2015-08-10,7130
2015-08-11,7130
2015-08-12,7130
2015-08-13,7130
2015-08-14,7130
2015-08-15,7130
2015-08-16,7130
2015-08-17,7130
2015-08-18,7130
2015-08-19,7130
2015-08-20,7130
2015-08-21,7130
2015-08-22,7130
2015-08-23,7130
2015-08-24,6802
2015-08-25,6802
2015-08-26,6802
2015-08-27,6802
2015-08-28,6802
2015-08-29,6802
2015-08-30,6802
2015-08-31,6802
2015-09-01,6802
2015-09-02,6802
2015-09-03,6802
2015-09-04,6802
2015-09-05,6802
2015-09-06,6802
2015-09-07,6802
2015-09-08,6802
2015-09-09,6802
2015-09-10,6802
2015-09-11,6481
2015-09-12,6481
2015-09-13,6481
2015-09-14,6481
2015-09-15,6481
2015-09-16,6481
2015-09-17,6481
2015-09-18,6481
2015-09-19,6481
2015-09-20,6481
2015-09-21,6481
2015-09-22,6481
2015-09-23,6481
2015-09-24,6481
2015-09-25,6481
2015-09-27,6481
2015-09-28,6481
2015-09-29,6481
2015-09-30,6481
2015-10-05,6161
2015-10-06,6161
2015-10-07,6161
2015-10-08,6161
2015-10-09,6161
2015-10-10,6161
2015-10-11,6161
2015-10-12,6161
2015-10-13,6161
2015-10-14,6161
2015-10-15,6161
2015-10-16,6161
2015-10-17,6161
2015-10-18,6161
2015-10-19,5859
2015-10-20,5859
2015-10-22,5859
2015-10-23,5859
2015-10-24,5859
2015-10-25,5859
2015-10-26,5859
2015-10-27,5859
2015-10-29,5859
2015-10-30,5859
2015-10-31,5859
2015-11-01,5859
2015-11-02,5859
2015-11-03,5859
2015-11-04,5859
2015-11-05,5583
2015-11-06,5583
2015-11-07,5583
2015-11-08,5583
2015-11-09,5583
2015-11-10,5583
2015-11-11,5583
2015-11-12,5583
2015-11-13,5583
2015-11-14,5583
2015-11-15,5583
2015-11-16,5583
2015-11-17,5583
2015-11-18,5583
2015-11-19,5583
2015-11-20,5583
2015-11-21,5583
2015-11-22,5583
2015-11-23,5583
2015-11-24,5583
2015-11-25,5583
2015-11-26,5583
2015-11-27,5583
2015-11-28,5312
2015-11-29,5312
2015-11-30,5312
2015-12-01,5312
2015-12-02,5312
2015-12-03,5312
2015-12-04,5312
2015-12-05,5312
2015-12-06,5312
2015-12-07,5312
2015-12-08,5312
2015-12-09,5312
2015-12-10,5312
2015-12-11,5312
2015-12-12,5312
2015-12-13,5312
2015-12-14,5312
2015-12-15,5312
2015-12-16,5312
2015-12-17,5312
2015-12-18,5312
2015-12-19,5312
2015-12-20,5061
2015-12-21,5061
2015-12-22,5061
2015-12-23,5061
2015-12-24,5061
2015-12-25,5061
2015-12-26,5061
2015-12-27,5061
2015-12-28,5061
2015-12-29,5061
2015-12-30,5061
2015-12-31,5061
2016-01-01,5061
2016-01-02,5061
2016-01-03,5061
2016-01-04,5061
2016-01-05,4836
2016-01-06,4836
2016-01-07,4836
2016-01-08,4836
2016-01-09,4836
2016-01-10,4836
2016-01-11,4836
2016-01-12,4836
2016-01-13,4836
2016-01-14,4836
2016-01-15,4836
2016-01-16,4836
2016-01-17,4836
2016-01-18,4836
2016-01-19,4602
2016-01-20,4602
2016-01-21,4602
2016-01-22,4602
2016-01-23,4602
2016-01-24,4602
2016-01-25,4602
2016-01-26,4602
2016-01-27,4602
2016-01-28,4602
2016-01-29,4602
2016-01-30,4602
2016-01-31,4602
2016-02-01,4602
2016-02-02,4390
2016-02-03,4390
2016-02-04,4390
2016-02-05,4390
2016-02-06,4390
2016-02-07,4390
2016-02-08,4390
2016-02-09,4390
2016-02-10,4390
2016-02-11,4390
2016-02-12,4390
2016-02-13,4390
2016-02-14,4390
2016-02-15,4390
2016-02-16,4390
2016-02-17,4180
2016-02-18,4180
2016-02-19,4180
2016-02-20,4180
2016-02-21,4180
2016-02-22,4180
2016-02-23,4180
2016-02-24,4180
2016-02-25,4180
2016-02-26,4180
2016-02-27,4180
2016-02-28,4180
2016-02-29,4180
2016-03-01,3998
2016-03-02,3998
2016-03-03,3998
2016-03-04,3998
2016-03-05,3998
2016-03-06,3998
2016-03-07,3998
2016-03-08,3998
2016-03-09,3998
2016-03-10,3998
2016-03-11,3998
2016-03-12,3998
2016-03-13,3998
2016-03-14,3803
2016-03-15,3803
2016-03-16,3803
2016-03-17,3803
2016-03-18,3803
2016-03-19,3803
2016-03-20,3803
2016-03-21,3803
2016-03-22,3803
2016-03-23,3803
2016-03-24,3803
2016-03-25,3803
2016-03-26,3803
2016-03-27,3623
2016-03-28,3623
2016-03-29,3623
2016-03-30,3623
2016-03-31,3623
2016-04-01,3623
2016-04-02,3623
2016-04-03,3623
2016-04-04,3623
2016-04-05,3623
2016-04-06,3623
2016-04-07,3623
2016-04-08,3623
2016-04-09,3623
2016-04-10,3623
2016-04-11,3623
2016-04-12,3450
2016-04-13,3450
2016-04-14,3450
2016-04-15,3450
2016-04-16,3450
2016-04-17,3450
2016-04-18,3450
2016-04-19,3450
2016-04-20,3450
2016-04-21,3450
2016-04-22,3450
2016-04-23,3450
2016-04-24,3450
2016-04-25,3450
2016-04-26,3284
2016-04-27,3284
2016-04-28,3284
2016-04-29,3284
2016-04-30,3284
2016-05-01,3284
2016-05-02,3284
2016-05-03,3284
2016-05-04,3284
2016-05-05,3284
2016-05-06,3284
2016-05-07,3284
2016-05-08,3124
2016-05-09,3124
2016-05-10,3124
2016-05-11,3124
2016-05-12,3124
2016-05-13,3124
2016-05-14,3124
2016-05-15,3124
2016-05-16,3124
2016-05-17,3124
2016-05-18,3124
2016-05-19,3124
2016-05-22,2975
2016-05-23,2975
2016-05-24,2975
2016-05-25,2975
2016-05-26,2975
2016-05-27,2975
2016-05-28,2975
2016-05-29,2975
2016-05-30,2975
2016-05-31,2975
2016-06-01,2830
2016-06-02,2830
2016-06-03,2830
2016-06-04,2830
2016-06-05,2830
2016-06-06,2830
2016-06-07,2830
2016-06-08,2830
2016-06-09,2830
2016-06-10,2830
2016-06-11,2830
2016-06-12,2830
2016-06-13,2830
2016-06-14,2691
2016-06-15,2691
2016-06-16,2691
2016-06-17,2691
2016-06-18,2691
2016-06-19,2691
2016-06-20,2691
2016-06-21,2691
2016-06-22,2691
2016-06-23,2691
2016-06-24,2691
2016-06-25,2691
2016-06-26,2691
2016-06-27,2691
2016-06-28,2566
2016-06-29,2566
2016-06-30,2566
2016-07-01,2566
2016-07-02,2566
2016-07-03,2566
2016-07-04,2566
2016-07-05,2566
2016-07-06,2566
2016-07-07,2566
2016-07-08,2566
2016-07-09,2566
2016-07-10,2566
2016-07-11,2441
2016-07-12,2441
2016-07-13,2441
2016-07-14,2441
2016-07-15,2441
2016-07-16,2441
2016-07-17,2441
2016-07-18,2441
2016-07-24,2441
2016-07-25,2326
2016-07-26,2326
2016-07-27,2326
2016-07-28,2326
2016-07-29,2326
2016-07-30,2326
2016-07-31,2326
2016-08-01,2326
2016-08-02,2326
2016-08-03,2326
2016-08-04,2326
2016-08-05,2326
2016-08-06,2326
2016-08-07,2326
2016-08-08,2326
2016-08-09,2212
2016-08-10,2212
2016-08-11,2212
2016-08-12,2212
2016-08-13,2212
2016-08-14,2212
2016-08-15,2212
2016-08-16,2212
2016-08-17,2212
2016-08-18,2212
2016-08-19,2212
2016-08-20,2212
2016-08-21,2212
2016-08-22,2212
2016-08-23,2212
2016-08-24,2212
2016-08-25,2212
2016-08-26,2212
2016-08-28,2112
2016-08-31,2112
2016-09-01,2112
2016-09-02,2112
2016-09-03,2112
2016-09-04,2112
2016-09-05,2112
2016-09-06,2112
2016-09-07,2112
2016-09-08,2112
2016-09-09,2112
2016-09-10,2112
2016-09-11,2112
2016-09-12,2112
2016-09-13,2112
2016-09-14,2017
2016-09-15,2017
2016-09-16,2017
2016-09-17,2017
2016-09-18,2017
2016-09-19,2017
2016-09-20,2017
2016-09-21,2017
2016-09-22,2017
2016-09-23,2017
2016-09-24,2017
2016-09-25,2017
2016-09-26,2017
2016-09-27,2017
2016-09-28,2017
2016-09-29,2017
2016-09-30,2017
2016-10-01,2017
2016-10-02,1922
2016-10-03,1922
2016-10-04,1922
2016-10-05,1922
2016-10-06,1922
2016-10-07,1922
2016-10-08,1922
2016-10-09,1922
2016-10-10,1922
2016-10-11,1922
2016-10-12,1922
2016-10-13,1922
2016-10-14,1922
2016-10-15,1922
2016-10-16,1922
2016-10-17,1922
2016-10-18,1922
2016-10-19,1922
2016-10-20,1922
2016-10-21,1827
2016-10-22,1827
2016-10-23,1827
2016-10-24,1827
2016-10-25,1827
2016-10-26,1827
2016-10-27,1827
2016-10-28,1827
2016-10-29,1827
2016-10-30,1827
2016-10-31,1827
2016-11-01,1827
2016-11-02,1827
2016-11-03,1827
2016-11-04,1827
2016-11-05,1827
2016-11-06,1827
2016-11-07,1827
2016-11-08,1827
2016-11-09,1738
2016-11-10,1738
2016-11-11,1738
2016-11-12,1738
2016-11-13,1738
2016-11-14,1738
2016-12-08,1662
2016-12-09,1662
2016-12-10,1662
2016-12-11,1581
2016-12-12,1581
2016-12-13,1581
2016-12-14,1581
2016-12-15,1581
2016-12-16,1581
2016-12-17,1581
2016-12-18,1581
2016-12-19,1581
2016-12-20,1581
2016-12-21,1581
2016-12-22,1581
2016-12-23,1581
2016-12-24,1581
2016-12-25,1581
2016-12-26,1504
2016-12-27,1504
2016-12-28,1504
2016-12-29,1504
2016-12-30,1504
2016-12-31,1504
2017-01-01,1504
2017-01-02,1504
2017-01-03,1504
2017-01-04,1504
2017-01-05,1504
2017-01-06,1504
2017-01-07,1504
2017-01-08,1432
2017-01-09,1432
2017-01-10,1432
2017-01-11,1432
2017-01-12,1432
2017-01-13,1432
2017-01-14,1432
2017-01-15,1432
2017-01-16,1432
2017-01-17,1432
2017-01-18,1432
2017-01-19,1432
2017-01-20,1364
2017-01-21,1364
2017-01-22,1364
2017-01-27,1364
2017-01-28,1364
2017-01-29,1364
2017-01-30,1364
2017-01-31,1299
2017-02-01,1299
2017-02-02,1299
2017-02-03,1299
2017-02-04,1299
2017-02-05,1299
2017-02-06,1299
2017-02-07,1299
2017-02-08,1299
2017-02-09,1299
2017-02-10,1299
2017-02-11,1240
2017-02-12,1240
2017-02-13,1240
2017-02-14,1240
2017-02-15,1240
2017-02-16,1240
2017-02-18,1240
2017-02-19,1240
2017-02-20,1240
2017-02-21,1240
2017-02-22,1240
2017-02-23,1240
2017-02-24,1240
2017-02-25,1240
2017-02-26,1181
2017-02-27,1181
2017-02-28,1181
2017-03-01,1181
2017-03-02,1181
2017-03-03,1181
2017-03-04,1181
2017-03-05,1181
2017-03-06,1181
2017-03-07,1181
2017-03-08,1181
2017-03-09,1125
2017-03-10,1125
2017-03-11,1125
2017-03-12,1125
2017-03-13,1125
2017-03-14,1125
2017-03-15,1125
2017-03-16,1125
2017-03-17,1125
2017-03-18,1125
2017-03-19,1125
2017-03-20,1125
2017-03-21,1071
2017-03-22,1071
2017-03-23,1071
2017-03-24,1071
2017-03-25,1071
2017-03-26,1071
2017-03-27,1071
2017-03-28,1071
2017-03-29,1071
2017-03-30,1071
2017-03-31,1071
2017-04-01,1071
2017-04-02,1071
2017-04-03,1019
2017-04-04,1019
2017-04-12,1019
2017-04-13,1019
2017-04-14,1019
2017-04-15,1019
2017-04-16,1019
2017-04-17,969
2017-04-18,969
2017-04-19,969
2017-04-20,969
2017-04-21,969
2017-04-22,969
2017-04-23,969
2017-04-24,969
2017-04-25,969
2017-04-26,969
2017-04-27,969
2017-04-28,969
2017-04-29,969
2017-04-30,923
2017-05-01,923
2017-05-02,923
2017-05-03,923
2017-05-04,923
2017-05-05,923
2017-05-06,923
2017-05-07,923
2017-05-08,923
2017-05-09,923
2017-05-10,923
2017-05-11,923
2017-05-12,923
2017-05-13,923
2017-05-14,923
2017-05-15,923
2017-05-16,880
2017-05-17,880
2017-05-18,880
2017-05-19,880
2017-05-20,880
2017-05-21,880
2017-05-22,880
2017-05-23,880
2017-05-24,880
2017-05-25,880
2017-05-26,880
2017-05-27,880
2017-05-28,880
2017-05-29,880
2017-05-30,880
2017-05-31,880
2017-06-01,880
2017-06-02,880
2017-06-03,880
2017-06-06,837
2017-06-07,837
2017-06-08,837
2017-06-09,837
2017-06-10,837
2017-06-11,837
2017-06-12,837
2017-06-13,837
2017-06-14,837
2017-06-15,837
2017-06-16,837
2017-06-17,837
2017-06-18,837
2017-06-19,837
2017-06-20,837
2017-06-21,837
2017-06-22,837
2017-06-23,796
2017-06-24,796
2017-06-25,796
2017-06-26,796
2017-06-27,796
2017-06-28,796
2017-06-29,796
2017-06-30,796
2017-07-01,796
2017-07-02,796
2017-07-03,796
2017-07-04,796
2017-07-05,796
2017-07-06,796
2017-07-07,796
2017-07-08,796
2017-07-13,797
2017-07-14,797
2017-07-15,797
2017-07-16,797
2017-07-17,803
2017-07-18,803
2017-07-19,803
2017-07-20,803
2017-07-21,803
2017-07-22,803
2017-07-23,803
2017-07-24,803
2017-07-25,803
2017-07-26,803
2017-07-27,803
2017-07-28,803
2017-07-29,803
2017-07-30,803
2017-07-31,803
2017-08-01,803
2017-08-02,803
2017-08-03,803
2017-08-04,764
2017-08-05,764
2017-08-06,764
2017-08-09,764
2017-08-10,764
2017-08-11,764
2017-08-12,764
2017-08-13,764
2017-08-14,764
2017-08-15,764
2017-08-17,764
2017-08-18,764
2017-08-19,764
2017-08-20,764
2017-08-21,760
2017-08-22,760
2017-08-23,760
2017-08-24,760
2017-08-25,760
2017-08-26,760
2017-08-27,760
2017-08-28,760
2017-08-29,760
2017-08-30,760
2017-08-31,760
2017-09-01,760
2017-09-02,760
2017-09-03,760
2017-09-04,760
2017-09-05,760
2017-09-06,760
2017-09-07,760
2017-09-08,760
2017-09-09,731
2017-09-10,731
2017-09-11,731
2017-09-12,731
2017-09-13,731
2017-09-14,731
2017-09-15,731
2017-09-16,731
2017-09-17,731
2017-09-19,731
2017-09-20,731
2017-09-21,731
2017-09-22,731
2017-09-23,731
2017-09-24,731
2017-09-25,731
2017-09-26,731
2017-09-27,731
2017-09-28,731
2017-09-29,731
2017-09-30,731
2017-10-01,731
2017-10-02,696
2017-10-03,696
2017-10-04,696
2017-10-05,696
2017-10-06,696
2017-10-07,696
2017-10-08,696
2017-10-09,696
2017-10-10,696
2017-10-11,696
2017-10-12,696
2017-10-13,696
2017-10-14,696
2017-10-15,696
2017-10-16,696
2017-10-17,696
2017-10-18,696
2017-10-19,696
2017-10-20,696
2017-10-21,696
2017-10-22,696
2017-10-23,663
2017-10-24,663
2017-10-25,663
2017-10-26,663
2017-10-27,663
2017-10-28,663
2017-10-29,663
2017-10-30,663
2017-10-31,663
2017-11-01,663
2017-11-02,663
2017-11-03,663
2017-11-04,663
2017-11-05,663
2017-11-06,663
2017-11-07,663
2017-11-08,630
2017-11-09,630
2017-11-10,630
2017-11-11,630
2017-11-12,630
2017-11-13,630
2017-11-14,630
2017-11-15,630
2017-11-16,630
2017-11-17,630
2017-11-18,630
2017-11-19,630
2017-11-20,630
2017-11-21,630
2017-11-22,630
2017-11-23,600
2017-11-24,600
2017-11-25,600
2017-11-26,600
2017-11-27,600
2017-11-28,600
2017-11-29,600
2017-11-30,600
2017-12-01,600
2017-12-02,600
2017-12-03,600
2017-12-04,600
2017-12-05,600
2017-12-06,600
2017-12-07,600
2017-12-08,600
2017-12-09,571
2017-12-10,571
2017-12-11,571
2017-12-12,571
2017-12-13,571
2017-12-14,571
2017-12-15,571
2017-12-16,571
2017-12-17,571
2017-12-18,571
2017-12-19,571
2017-12-20,571
2017-12-21,571
2017-12-22,571
2017-12-23,550
2017-12-24,550
2017-12-25,550
2017-12-26,550
2017-12-27,550
2017-12-28,550
2017-12-29,550
2017-12-30,550
2017-12-31,550
2018-01-01,550
2018-01-02,550
2018-01-03,550
2018-01-04,550
2018-01-05,550
2018-01-06,550
2018-01-07,526
2018-01-08,526
2018-01-09,526
2018-01-10,526
2018-01-11,526
2018-01-12,526
2018-01-13,526
2018-01-14,526
2018-01-15,526
2018-01-16,526
2018-01-17,526
2018-01-18,526
2018-01-19,526
2018-01-20,526
2018-01-21,526
2018-01-22,500
2018-01-23,500
2018-01-24,500
2018-01-25,500
2018-01-26,500
2018-01-27,500
2018-01-28,477
2018-01-29,477
2018-01-30,477
2018-02-01,477
2018-02-02,477
2018-02-03,454
2018-02-04,454
2018-02-05,454
2018-02-06,454
2018-02-07,454
2018-02-08,454
2018-02-09,454
2018-02-10,454
2018-02-11,432
2018-02-12,432
2018-02-13,432
2018-02-14,432
2018-02-15,432
2018-02-16,432
2018-02-17,432
2018-02-18,411
2018-02-19,411
2018-02-20,411
2018-02-21,411
2018-02-22,411
2018-02-23,411
2018-02-24,411
2018-02-25,391
2018-02-26,391
2018-02-27,391
2018-02-28,391
2018-03-01,391
2018-03-02,372
2018-03-03,372
2018-03-04,372
2018-03-05,372
2018-03-06,372
2018-03-07,372
2018-03-08,354
2018-03-09,354
2018-03-10,354
2018-03-11,354
2018-03-12,354
2018-03-13,354
2018-03-14,354
2018-03-15,341
2018-03-16,341
2018-03-17,341
2018-03-18,341
2018-03-19,341
2018-03-20,341
2018-03-21,341
2018-03-23,327
2018-03-24,327
2018-03-26,327
2018-03-27,327
2018-03-28,327
2018-03-29,324
2018-03-30,324
2018-03-31,324
2018-04-01,324
2018-04-02,324
2018-04-03,324
2018-04-04,324
2018-04-05,324
2018-04-06,324
2018-04-08,312
2018-04-09,312
2018-04-10,312
2018-04-11,312
2018-04-12,312
2018-04-13,312
2018-04-14,312
2018-04-16,300
2018-04-17,300
2018-04-18,300
2018-04-19,300
2018-04-20,300
2018-04-21,300
2018-04-22,300
2018-04-23,286
2018-04-24,286
2018-04-25,286
2018-04-26,286
2018-04-27,286
2018-04-28,286
2018-04-29,286
2018-04-30,286
2018-05-01,286
2018-05-02,286
2018-05-03,286
2018-05-04,286
2018-05-05,274
2018-05-06,274
2018-05-07,274
2018-05-08,274
2018-05-09,274
2018-05-10,274
2018-05-11,274
2018-05-12,274
2018-05-13,274
2018-05-14,261
2018-05-15,261
2018-05-16,261
2018-05-17,261
2018-05-18,261
2018-05-19,261
2018-05-20,251
2018-05-21,251
2018-05-22,251
2018-05-23,251
2018-05-24,251
2018-05-25,251
2018-05-26,238
2018-05-27,238
2018-05-28,238
2018-05-29,238
2018-05-30,238
2018-05-31,238
2018-06-01,227
2018-06-02,227
2018-06-03,227
2018-06-04,227
2018-06-05,227
2018-06-06,227
2018-06-07,227
2018-06-08,227
2018-06-09,216
2018-06-10,216
2018-06-11,216
2018-06-12,216
2018-06-13,216
2018-06-14,216
2018-06-15,216
2018-06-16,207
2018-06-17,207
2018-06-18,207
2018-06-19,207
2018-06-20,207
2018-06-21,207
2018-06-22,207
2018-06-23,207
2018-06-24,199
2018-06-25,199
2018-06-26,199
2018-06-27,199
2018-06-28,199
2018-06-29,199
2018-06-30,199
2018-07-01,191
2018-07-02,191
2018-07-03,191
2018-07-04,191
2018-07-05,191
2018-07-06,191
2018-07-07,191
2018-07-08,191
2018-07-09,182
2018-07-10,182
2018-07-11,182
2018-07-12,182
2018-07-13,182
2018-07-14,182
2018-07-15,182
2018-07-16,182
2018-07-17,182
2018-07-18,175
2018-07-19,175
2018-07-20,175
2018-07-21,175
2018-07-22,175
2018-07-23,175
2018-07-24,175
2018-07-25,175
2018-07-26,175
2018-07-27,167
2018-07-28,167
2018-07-29,167
2018-07-30,167
2018-07-31,167
2018-08-01,167
2018-08-02,167
2018-08-03,160
2018-08-04,160
2018-08-05,160
2018-08-06,160
2018-08-07,160
2018-08-08,153
2018-08-09,153
2018-08-10,153
2018-08-11,153
2018-08-12,153
2018-08-14,153
2018-08-16,146
2018-08-17,146
2018-08-18,146
2018-08-19,146
2018-08-20,146
2018-08-21,146
2018-08-22,140
2018-08-23,140
2018-08-24,140
2018-08-25,140
2018-08-26,140
2018-08-27,140
2018-08-28,135
2018-08-29,135
2018-08-30,135
2018-08-31,135
2018-09-01,135
2018-09-02,135
2018-09-03,135
2018-09-04,132
2018-09-05,132
2018-09-06,132
2018-09-07,132
2018-09-08,132
2018-09-09,132
2018-09-10,132
2018-09-11,132
2018-09-12,131
2018-09-13,131
2018-09-14,131
2018-09-15,131
2018-09-16,131
2018-09-17,131
2018-09-18,131
2018-09-19,131
2018-09-20,128
2018-09-21,128
2018-09-22,128
2018-09-23,128
2018-09-24,128
2018-09-25,128
2018-09-26,128
2018-09-27,128
2018-09-28,128
2018-09-29,128
2018-09-30,126
2018-10-02,126
2018-10-03,126
2018-10-04,126
2018-10-05,126
2018-10-06,120
2018-10-07,120
2018-10-08,120
2018-10-09,120
2018-10-10,120
2018-10-11,120
2018-10-12,120
2018-10-13,120
2018-10-14,116
2018-10-15,116
2018-10-16,116
2018-10-17,116
2018-10-18,116
2018-10-19,116
2018-10-20,116
2018-10-21,116
2018-10-22,111
2018-10-23,111
2018-10-24,111
2018-10-25,111
2018-10-26,111
2018-10-27,111
2018-10-28,111
2018-10-29,111
2018-10-30,111
2018-10-31,105
2018-11-01,105
2018-11-03,105
2018-11-04,105
2018-11-05,99
2018-11-06,99
2018-11-07,99
2018-11-08,99
2018-11-09,99
2018-11-10,94
2018-11-11,94
2018-11-12,94
2018-11-13,94
2018-11-14,94
2018-11-15,90
2018-11-16,90
2018-11-17,90
2018-11-18,90
2018-11-19,90
2018-11-20,90
2018-11-21,86
2018-11-22,86
2018-11-23,86
2018-11-24,86
2018-11-25,86
2018-11-26,86
2018-11-27,86
2018-11-28,83
2018-11-29,83
2018-12-01,83
2018-12-02,83
2018-12-03,83
2018-12-04,83
2018-12-05,83
2018-12-07,83
2018-12-09,83
2018-12-10,83
2018-12-11,83
2018-12-12,83
2018-12-13,81
2018-12-14,81
2018-12-15,81
2018-12-16,81
2018-12-17,81
2018-12-18,81
2018-12-19,77
2018-12-20,77
2018-12-21,77
2018-12-22,77
2018-12-23,77
2018-12-24,73
2018-12-25,73
2018-12-26,73
2018-12-27,73
2018-12-28,73
2018-12-29,73
2018-12-30,73
2018-12-31,70
2019-01-01,70
2019-01-02,70
2019-01-03,70
2019-01-04,70
2019-01-05,70
2019-01-06,70
2019-01-08,68
2019-01-10,68
2019-01-11,68
2019-01-12,69
2019-01-13,69
2019-01-14,69
2019-01-15,66
2019-01-16,66
2019-01-17,66
2019-01-18,66
2019-01-19,63
2019-01-20,63
2019-01-21,63
2019-01-22,62
2019-01-23,62
2019-01-24,62
2019-01-25,62
2019-01-26,62
2019-01-27,63
2019-01-28,63
2019-01-29,63
2019-01-30,63
2019-01-31,63
2019-02-01,64
2019-02-02,64
2019-02-03,64
2019-02-04,64
2019-02-05,64
2019-02-06,67
2019-02-07,67
2019-02-08,67
2019-02-09,67
2019-02-10,67
2019-02-11,67
2019-02-12,71
2019-02-13,71
2019-02-14,71
2019-02-15,71
2019-02-16,71
2019-02-17,71
2019-02-18,75
2019-02-19,75
2019-02-20,75
2019-02-21,75
2019-02-22,75
2019-02-23,75
2019-02-24,79
2019-02-25,79
2019-02-26,79
2019-02-27,79
2019-02-28,79
2019-03-01,79
2019-03-02,79
2019-03-03,79
2019-03-04,79
2019-03-05,78
2019-03-06,78
2019-03-07,78
2019-03-08,78
2019-03-09,78
2019-03-10,75
2019-03-11,75
2019-03-12,75
2019-03-13,75
2019-03-14,75
2019-03-15,75
2019-03-16,75
2019-03-17,78
2019-03-18,78
2019-03-19,78
2019-03-20,78
2019-03-21,78
2019-03-22,78
2019-03-23,78
2019-03-24,78
2019-03-25,82
2019-03-26,82
2019-03-27,82
2019-03-28,82
2019-03-29,82
2019-03-30,82
2019-03-31,82
2019-04-01,82
2019-04-02,82
2019-04-03,82
2019-04-04,82
2019-04-05,82
2019-04-06,82
2019-04-07,82
2019-04-08,82
2019-04-09,87
2019-04-10,87
2019-04-11,87
2019-04-12,87
2019-04-13,87
2019-04-14,87
2019-04-15,87
2019-04-16,90
2019-04-17,90
2019-04-18,90
2019-04-19,90
2019-04-20,90
2019-04-21,90
2019-04-22,90
2019-04-23,95
2019-04-24,95
2019-04-25,95
2019-04-26,95
2019-04-27,95
2019-04-28,95
2019-04-29,95
2019-04-30,98
2019-05-01,98
2019-05-02,98
2019-05-03,98
2019-05-04,98
2019-05-05,98
2019-05-06,98
2019-05-07,98
2019-05-08,98
2019-05-09,101
2019-05-10,101
2019-05-11,101
2019-05-12,101
2019-05-13,101
2019-05-14,101
2019-05-15,101
2019-05-16,101
2019-05-17,107
2019-05-18,107
2019-05-19,107
2019-05-20,107
2019-05-21,107
2019-05-22,107
2019-05-23,107
2019-05-24,107
2019-05-25,113
2019-05-26,113
2019-05-27,113
2019-05-28,113
2019-05-29,113
2019-05-30,113
2019-05-31,113
2019-06-01,119
2019-06-02,119
2019-06-03,119
2019-06-04,119
2019-06-05,119
2019-06-06,119
2019-06-07,119
2019-06-08,125
2019-06-09,125
2019-06-10,125
2019-06-11,125
2019-06-12,125
2019-06-13,125
2019-06-14,125
2019-06-15,125
2019-06-16,132
2019-06-17,132
2019-06-18,132
2019-06-19,132
2019-06-20,132
2019-06-21,132
2019-06-22,132
