date_obj,Adamant%20javelin%20heads price
2016-12-25,622
2016-12-26,622
2016-12-27,622
2016-12-28,622
2016-12-29,622
2016-12-30,622
2016-12-31,622
2017-01-01,622
2017-01-02,622
2017-01-03,622
2017-01-04,622
2017-01-05,622
2017-01-06,622
2017-01-07,622
2017-01-08,622
2017-01-09,622
2017-01-10,622
2017-01-11,622
2017-01-12,622
2017-01-13,622
2017-01-14,622
2017-01-15,622
2017-01-16,622
2017-01-17,622
2017-01-18,622
2017-01-19,622
2017-01-20,622
2017-01-21,622
2017-01-22,622
2017-01-23,622
2017-01-27,622
2017-01-28,622
2017-01-29,622
2017-01-30,622
2017-01-31,622
2017-02-01,622
2017-02-02,622
2017-02-03,622
2017-02-04,622
2017-02-05,622
2017-02-06,622
2017-02-07,622
2017-02-08,622
2017-02-09,622
2017-02-10,622
2017-02-11,603
2017-02-12,603
2017-02-13,603
2017-02-14,603
2017-02-15,603
2017-02-16,603
2017-02-17,603
2017-02-18,603
2017-02-19,603
2017-02-20,603
2017-02-21,603
2017-02-22,603
2017-02-23,603
2017-02-24,603
2017-02-25,603
2017-02-26,603
2017-02-27,603
2017-02-28,603
2017-03-01,603
2017-03-02,603
2017-03-03,603
2017-03-04,603
2017-03-05,603
2017-03-06,603
2017-03-07,603
2017-03-08,603
2017-03-09,603
2017-03-10,603
2017-03-11,603
2017-03-12,603
2017-03-13,603
2017-03-14,603
2017-03-15,603
2017-03-16,603
2017-03-17,603
2017-03-18,603
2017-03-19,603
2017-03-20,603
2017-03-21,603
2017-03-22,603
2017-03-23,603
2017-03-24,603
2017-03-25,603
2017-03-26,603
2017-03-27,603
2017-03-28,603
2017-03-29,603
2017-03-30,603
2017-03-31,603
2017-04-01,603
2017-04-02,603
2017-04-03,603
2017-04-04,603
2017-04-05,603
2017-04-12,603
2017-04-13,603
2017-04-14,603
2017-04-15,603
2017-04-16,603
2017-04-17,603
2017-04-18,586
2017-04-19,586
2017-04-20,586
2017-04-21,586
2017-04-22,586
2017-04-23,586
2017-04-24,586
2017-04-25,586
2017-04-26,586
2017-04-27,586
2017-04-28,586
2017-04-29,586
2017-04-30,586
2017-05-01,586
2017-05-02,586
2017-05-03,586
2017-05-04,586
2017-05-05,586
2017-05-06,586
2017-05-07,586
2017-05-08,586
2017-05-09,586
2017-05-10,586
2017-05-11,586
2017-05-12,586
2017-05-13,586
2017-05-14,586
2017-05-15,586
2017-05-16,586
2017-05-17,586
2017-05-18,586
2017-05-19,586
2017-05-20,586
2017-05-21,586
2017-05-22,586
2017-05-23,586
2017-05-24,586
2017-05-25,586
2017-05-26,586
2017-05-27,586
2017-05-28,586
2017-05-29,586
2017-05-30,586
2017-05-31,586
2017-06-01,586
2017-06-02,586
2017-06-03,586
2017-06-04,586
2017-06-05,586
2017-06-06,586
2017-06-07,586
2017-06-08,586
2017-06-09,586
2017-06-10,586
2017-06-11,586
2017-06-12,586
2017-06-13,586
2017-06-14,586
2017-06-15,586
2017-06-16,586
2017-06-17,586
2017-06-18,586
2017-06-19,586
2017-06-20,586
2017-06-21,586
2017-06-22,586
2017-06-23,586
2017-06-24,586
2017-06-25,586
2017-06-26,586
2017-06-27,586
2017-06-28,586
2017-06-29,586
2017-06-30,570
2017-07-01,570
2017-07-02,570
2017-07-03,570
2017-07-04,570
2017-07-05,570
2017-07-06,570
2017-07-07,570
2017-07-08,570
2017-07-09,570
2017-07-13,570
2017-07-14,570
2017-07-15,570
2017-07-16,570
2017-07-17,570
2017-07-18,570
2017-07-19,570
2017-07-20,570
2017-07-21,570
2017-07-22,570
2017-07-23,570
2017-07-24,570
2017-07-25,570
2017-07-26,570
2017-07-27,570
2017-07-28,570
2017-07-29,570
2017-07-30,570
2017-07-31,570
2017-08-01,570
2017-08-02,570
2017-08-03,570
2017-08-04,570
2017-08-05,570
2017-08-06,570
2017-08-07,570
2017-08-08,570
2017-08-09,570
2017-08-10,570
2017-08-11,570
2017-08-12,570
2017-08-13,570
2017-08-14,570
2017-08-15,570
2017-08-16,570
2017-08-17,570
2017-08-18,570
2017-08-19,570
2017-08-20,570
2017-08-21,570
2017-08-22,570
2017-08-23,570
2017-08-24,570
2017-08-25,570
2017-08-26,570
2017-08-27,570
2017-08-28,570
2017-08-29,570
2017-08-30,570
2017-08-31,570
2017-09-01,570
2017-09-02,570
2017-09-03,570
2017-09-04,570
2017-09-05,570
2017-09-06,570
2017-09-07,570
2017-09-08,570
2017-09-09,570
2017-09-10,570
2017-09-11,570
2017-09-12,570
2017-09-13,570
2017-09-14,544
2017-09-15,544
2017-09-16,544
2017-09-17,544
2017-09-18,544
2017-09-19,544
2017-09-20,544
2017-09-21,544
2017-09-22,544
2017-09-23,544
2017-09-24,544
2017-09-25,544
2017-09-26,544
2017-09-27,544
2017-09-28,544
2017-09-29,544
2017-09-30,544
2017-10-01,544
2017-10-02,544
2017-10-03,544
2017-10-04,544
2017-10-05,544
2017-10-06,544
2017-10-07,544
2017-10-08,544
2017-10-09,544
2017-10-10,544
2017-10-11,544
2017-10-12,544
2017-10-13,544
2017-10-14,544
2017-10-15,544
2017-10-16,544
2017-10-17,544
2017-10-18,544
2017-10-19,544
2017-10-20,544
2017-10-21,544
2017-10-22,544
2017-10-23,544
2017-10-24,544
2017-10-25,544
2017-10-26,544
2017-10-27,544
2017-10-28,544
2017-10-29,544
2017-10-30,544
2017-10-31,544
2017-11-01,544
2017-11-02,544
2017-11-03,544
2017-11-04,544
2017-11-05,544
2017-11-06,544
2017-11-07,544
2017-11-08,544
2017-11-09,544
2017-11-10,544
2017-11-11,544
2017-11-12,544
2017-11-13,544
2017-11-14,544
2017-11-15,544
2017-11-16,544
2017-11-17,517
2017-11-18,517
2017-11-19,517
2017-11-20,517
2017-11-21,517
2017-11-22,517
2017-11-23,517
2017-11-24,517
2017-11-25,517
2017-11-26,517
2017-11-27,517
2017-11-28,517
2017-11-29,517
2017-11-30,517
2017-12-01,517
2017-12-02,517
2017-12-03,517
2017-12-04,517
2017-12-05,517
2017-12-06,517
2017-12-07,517
2017-12-08,517
2017-12-09,517
2017-12-10,517
2017-12-11,517
2017-12-12,517
2017-12-13,517
2017-12-14,517
2017-12-15,517
2017-12-16,517
2017-12-17,517
2017-12-18,517
2017-12-19,517
2017-12-20,517
2017-12-21,517
2017-12-22,517
2017-12-23,517
2017-12-24,517
2017-12-25,517
2017-12-26,517
2017-12-27,517
2017-12-28,517
2017-12-29,517
2017-12-30,517
2017-12-31,517
2018-01-01,517
2018-01-02,517
2018-01-03,517
2018-01-04,495
2018-01-05,495
2018-01-06,495
2018-01-07,470
2018-01-08,470
2018-01-09,470
2018-01-10,470
2018-01-11,470
2018-01-12,446
2018-01-13,446
2018-01-14,446
2018-01-15,446
2018-01-16,446
2018-01-17,424
2018-01-18,424
2018-01-19,424
2018-01-20,424
2018-01-21,424
2018-01-22,424
2018-01-23,403
2018-01-24,403
2018-01-25,403
2018-01-26,403
2018-01-27,382
2018-01-28,382
2018-01-29,382
2018-01-30,362
2018-01-31,362
2018-02-01,362
2018-02-02,362
2018-02-03,343
2018-02-04,343
2018-02-05,343
2018-02-06,325
2018-02-07,325
2018-02-08,325
2018-02-09,309
2018-02-10,309
2018-02-11,309
2018-02-12,293
2018-02-13,293
2018-02-14,293
2018-02-15,293
2018-02-16,283
2018-02-17,283
2018-02-18,283
2018-02-19,283
2018-02-20,269
2018-02-21,269
2018-02-22,269
2018-02-23,269
2018-02-24,276
2018-02-25,276
2018-02-26,276
2018-02-27,276
2018-02-28,279
2018-03-01,279
2018-03-02,279
2018-03-03,279
2018-03-04,279
2018-03-05,270
2018-03-06,270
2018-03-07,270
2018-03-08,270
2018-03-09,270
2018-03-10,265
2018-03-11,265
2018-03-12,265
2018-03-13,265
2018-03-14,256
2018-03-15,256
2018-03-16,256
2018-03-17,256
2018-03-18,256
2018-03-19,247
2018-03-20,247
2018-03-21,247
2018-03-22,247
2018-03-23,247
2018-03-24,237
2018-03-25,237
2018-03-26,237
2018-03-27,237
2018-03-28,237
2018-03-29,229
2018-03-30,229
2018-03-31,229
2018-04-01,229
2018-04-02,229
2018-04-03,221
2018-04-04,221
2018-04-05,221
2018-04-06,221
2018-04-07,221
2018-04-08,216
2018-04-09,216
2018-04-10,216
2018-04-11,216
2018-04-12,216
2018-04-13,211
2018-04-14,211
2018-04-15,211
2018-04-16,211
2018-04-17,211
2018-04-18,211
2018-04-19,206
2018-04-20,206
2018-04-21,206
2018-04-22,206
2018-04-23,206
2018-04-24,205
2018-04-25,205
2018-04-26,205
2018-04-27,205
2018-04-28,205
2018-04-29,213
2018-04-30,213
2018-05-01,213
2018-05-02,213
2018-05-03,213
2018-05-04,213
2018-05-05,213
2018-05-06,213
2018-05-07,213
2018-05-08,208
2018-05-09,208
2018-05-10,208
2018-05-11,208
2018-05-12,202
2018-05-13,202
2018-05-14,202
2018-05-15,202
2018-05-16,202
2018-05-17,206
2018-05-18,206
2018-05-19,206
2018-05-20,206
2018-05-21,199
2018-05-22,199
2018-05-23,199
2018-05-24,199
2018-05-25,199
2018-05-26,196
2018-05-27,196
2018-05-28,196
2018-05-29,196
2018-05-30,196
2018-05-31,189
2018-06-01,189
2018-06-02,189
2018-06-03,189
2018-06-04,186
2018-06-05,186
2018-06-06,186
2018-06-07,186
2018-06-08,184
2018-06-09,184
2018-06-10,184
2018-06-11,184
2018-06-12,184
2018-06-13,181
2018-06-14,181
2018-06-15,181
2018-06-16,181
2018-06-17,178
2018-06-18,178
2018-06-19,178
2018-06-20,178
2018-06-21,179
2018-06-22,179
2018-06-23,179
2018-06-24,179
2018-06-25,183
2018-06-26,183
2018-06-27,183
2018-06-28,183
2018-06-29,178
2018-06-30,178
2018-07-01,178
2018-07-02,178
2018-07-03,176
2018-07-04,176
2018-07-05,176
2018-07-06,176
2018-07-07,176
2018-07-08,176
2018-07-09,176
2018-07-10,176
2018-07-11,169
2018-07-12,169
2018-07-13,169
2018-07-14,169
2018-07-15,162
2018-07-16,162
2018-07-17,162
2018-07-18,162
2018-07-19,154
2018-07-20,154
2018-07-21,154
2018-07-22,154
2018-07-23,150
2018-07-24,150
2018-07-25,150
2018-07-26,150
2018-07-27,152
2018-07-28,152
2018-07-29,152
2018-07-30,152
2018-07-31,154
2018-08-01,154
2018-08-02,154
2018-08-03,154
2018-08-04,155
2018-08-05,155
2018-08-06,155
2018-08-07,155
2018-08-08,152
2018-08-09,152
2018-08-10,152
2018-08-11,152
2018-08-12,159
2018-08-14,159
2018-08-16,166
2018-08-17,166
2018-08-18,166
2018-08-19,166
2018-08-20,168
2018-08-21,168
2018-08-22,168
2018-08-23,168
2018-08-24,171
2018-08-25,171
2018-08-26,171
2018-08-27,171
2018-08-28,172
2018-08-29,172
2018-08-30,172
2018-08-31,172
2018-09-01,175
2018-09-02,175
2018-09-03,175
2018-09-04,175
2018-09-05,177
2018-09-06,177
2018-09-07,177
2018-09-08,177
2018-09-09,177
2018-09-10,177
2018-09-11,177
2018-09-12,177
2018-09-13,177
2018-09-14,177
2018-09-15,179
2018-09-16,179
2018-09-17,179
2018-09-18,179
2018-09-19,179
2018-09-20,182
2018-09-21,182
2018-09-22,182
2018-09-23,182
2018-09-24,183
2018-09-25,183
2018-09-26,183
2018-09-27,183
2018-09-28,183
2018-09-29,184
2018-09-30,184
2018-10-01,184
2018-10-02,184
2018-10-03,184
2018-10-04,184
2018-10-05,184
2018-10-06,184
2018-10-07,183
2018-10-08,183
2018-10-09,183
2018-10-10,183
2018-10-11,183
2018-10-12,183
2018-10-13,183
2018-10-14,183
2018-10-15,177
2018-10-16,177
2018-10-17,177
2018-10-18,180
2018-10-19,180
2018-10-20,180
2018-10-21,180
2018-10-22,176
2018-10-23,176
2018-10-24,176
2018-10-25,176
2018-10-26,175
2018-10-27,175
2018-10-28,175
2018-10-29,170
2018-10-30,170
2018-10-31,170
2018-11-01,170
2018-11-03,175
2018-11-04,175
2018-11-05,173
2018-11-06,173
2018-11-07,173
2018-11-08,173
2018-11-09,175
2018-11-10,175
2018-11-11,175
2018-11-12,177
2018-11-13,177
2018-11-14,177
2018-11-15,181
2018-11-16,181
2018-11-17,181
2018-11-18,180
2018-11-19,180
2018-11-20,180
2018-11-21,183
2018-11-22,183
2018-11-23,183
2018-11-24,176
2018-11-25,176
2018-11-26,176
2018-11-27,174
2018-11-28,174
2018-11-29,174
2018-12-01,174
2018-12-02,178
2018-12-03,178
2018-12-04,178
2018-12-05,173
2018-12-07,173
2018-12-09,177
2018-12-10,177
2018-12-11,173
2018-12-12,173
2018-12-13,174
2018-12-14,174
2018-12-15,174
2018-12-16,173
2018-12-17,173
2018-12-18,173
2018-12-19,172
2018-12-20,172
2018-12-21,174
2018-12-22,174
2018-12-23,175
2018-12-24,175
2018-12-25,175
2018-12-26,180
2018-12-27,180
2018-12-28,176
2018-12-29,176
2018-12-30,173
2018-12-31,173
2019-01-01,173
2019-01-02,175
2019-01-03,175
2019-01-04,175
2019-01-05,172
2019-01-06,172
2019-01-08,169
2019-01-10,164
2019-01-11,157
2019-01-12,155
2019-01-13,151
2019-01-14,148
2019-01-15,145
2019-01-16,145
2019-01-17,141
2019-01-18,137
2019-01-19,132
2019-01-20,132
2019-01-21,132
2019-01-22,130
2019-01-23,131
2019-01-24,131
2019-01-25,132
2019-01-26,132
2019-01-27,131
2019-01-28,131
2019-01-29,136
2019-01-30,136
2019-01-31,143
2019-02-01,150
2019-02-02,150
2019-02-03,152
2019-02-04,152
2019-02-05,155
2019-02-06,155
2019-02-07,162
2019-02-08,162
2019-02-09,171
2019-02-10,171
2019-02-11,171
2019-02-12,171
2019-02-13,174
2019-02-14,174
2019-02-15,169
2019-02-16,169
2019-02-17,171
2019-02-18,171
2019-02-19,175
2019-02-20,175
2019-02-21,174
2019-02-22,174
2019-02-23,167
2019-02-24,167
2019-02-25,164
2019-02-26,164
2019-02-27,167
2019-02-28,167
2019-03-01,166
2019-03-02,166
2019-03-03,170
2019-03-04,170
2019-03-05,173
2019-03-06,173
2019-03-07,181
2019-03-08,181
2019-03-09,179
2019-03-10,179
2019-03-11,178
2019-03-12,178
2019-03-13,177
2019-03-14,177
2019-03-15,177
2019-03-16,177
2019-03-17,177
2019-03-18,177
2019-03-19,177
2019-03-20,172
2019-03-21,172
2019-03-22,174
2019-03-23,172
2019-03-24,172
2019-03-25,171
2019-03-26,171
2019-03-27,169
2019-03-28,169
2019-03-29,171
2019-03-30,171
2019-03-31,171
2019-04-01,171
2019-04-02,171
2019-04-03,167
2019-04-04,167
2019-04-05,163
2019-04-06,163
2019-04-07,171
2019-04-08,171
2019-04-09,176
2019-04-10,176
2019-04-11,178
2019-04-12,178
2019-04-13,175
2019-04-14,175
2019-04-15,177
2019-04-16,177
2019-04-17,184
2019-04-18,184
2019-04-19,190
2019-04-20,190
2019-04-21,187
2019-04-22,187
2019-04-23,181
2019-04-24,181
2019-04-25,183
2019-04-26,183
2019-04-27,181
2019-04-28,181
2019-04-29,175
2019-04-30,175
2019-05-01,175
2019-05-02,175
2019-05-03,177
2019-05-04,177
2019-05-05,180
2019-05-06,180
2019-05-07,185
2019-05-08,185
2019-05-09,192
2019-05-10,192
2019-05-11,196
2019-05-12,196
2019-05-13,196
2019-05-14,196
2019-05-15,196
2019-05-16,206
2019-05-17,206
2019-05-18,213
2019-05-19,213
2019-05-20,216
2019-05-21,216
2019-05-22,216
2019-05-23,218
2019-05-24,218
2019-05-25,225
2019-05-26,225
2019-05-27,215
2019-05-28,215
2019-05-29,222
2019-05-30,222
2019-05-31,222
2019-06-01,221
2019-06-02,221
2019-06-03,216
2019-06-04,216
2019-06-05,214
2019-06-06,214
2019-06-07,211
2019-06-08,211
2019-06-09,205
2019-06-10,205
2019-06-11,201
2019-06-12,201
2019-06-13,195
2019-06-14,195
2019-06-15,187
2019-06-16,187
2019-06-17,184
2019-06-18,184
2019-06-19,184
2019-06-20,189
2019-06-21,189
2019-06-22,189
2019-06-23,191
2019-06-24,191
2019-06-25,191
2019-06-26,187
2019-06-27,187
2019-06-28,180
2019-06-29,180
2019-06-30,184
2019-07-01,184
2019-07-02,189
2019-07-03,189
2019-07-04,191
2019-07-05,191
2019-07-06,201
2019-07-07,201
2019-07-08,207
2019-07-09,207
2019-07-10,206
2019-07-11,206
2019-07-12,210
2019-07-13,210
2019-07-14,204
2019-07-15,204
2019-07-16,204
2019-07-17,208
2019-07-18,208
2019-07-19,208
2019-07-20,203
2019-07-21,203
2019-07-22,205
2019-07-23,205
2019-07-24,206
2019-07-25,206
2019-07-26,206
2019-07-27,203
2019-07-28,203
2019-07-29,195
2019-07-30,195
2019-07-31,190
2019-08-01,190
2019-08-02,190
2019-08-03,183
2019-08-04,183
2019-08-05,182
2019-08-06,182
2019-08-07,186
2019-08-08,186
2019-08-09,186
2019-08-10,193
2019-08-11,193
2019-08-12,199
2019-08-13,199
2019-08-14,190
2019-08-15,190
2019-08-16,192
2019-08-17,192
2019-08-18,192
2019-08-19,202
2019-08-20,202
2019-08-21,202
2019-08-22,212
2019-08-23,212
2019-08-24,204
2019-08-24,204
2019-08-25,204
2019-08-25,204
2019-08-26,194
2019-08-27,194
2019-08-27,194
2019-08-28,189
2019-08-29,189
2019-08-30,188
2019-08-31,188
2019-09-01,189
2019-09-02,189
2019-09-03,185
2019-09-04,185
2019-09-05,186
2019-09-06,186
2019-09-07,187
2019-09-08,187
2019-09-09,188
2019-09-10,188
2019-09-11,188
2019-09-12,187
2019-09-13,187
2019-09-14,193
2019-09-15,193
2019-09-16,188
2019-09-17,188
2019-09-18,190
2019-09-19,190
2019-09-20,190
2019-09-21,189
2019-09-22,189
2019-09-23,187
2019-09-24,187
2019-09-25,187
2019-09-26,189
2019-09-27,189
2019-09-28,186
2019-09-29,186
2019-09-30,186
2019-10-01,185
2019-10-02,185
2019-10-03,185
2019-10-04,186
2019-10-05,186
2019-10-06,191
2019-10-07,191
2019-10-08,189
2019-10-09,189
2019-10-10,189
2019-10-11,189
2019-10-12,189
2019-10-13,186
2019-10-14,186
2019-10-15,186
2019-10-16,186
2019-10-17,186
2019-10-18,186
2019-10-19,188
2019-10-20,188
2019-10-21,188
2019-10-22,187
2019-10-23,187
2019-10-24,189
2019-10-25,189
2019-10-26,189
2019-10-27,189
2019-10-28,188
2019-10-29,188
2019-10-30,188
2019-10-31,188
2019-11-01,188
2019-11-02,189
2019-11-03,189
2019-11-04,191
2019-11-05,191
2019-11-06,191
2019-11-07,189
2019-11-08,189
2019-11-09,191
2019-11-10,191
2019-11-11,186
2019-11-12,186
2019-11-13,186
2019-11-14,189
2019-11-15,189
2019-11-16,190
2019-11-17,190
2019-11-18,190
2019-11-19,182
2019-11-20,182
2019-11-21,182
2019-11-22,183
2019-11-23,183
2019-11-24,183
2019-11-25,183
2019-11-26,183
2019-11-27,183
2019-11-28,183
2019-11-29,183
2019-11-30,184
2019-12-01,184
2019-12-02,184
2019-12-03,192
2019-12-04,192
2019-12-05,192
2019-12-06,186
2019-12-07,186
2019-12-08,187
2019-12-09,187
2019-12-10,187
2019-12-11,187
2019-12-12,187
2019-12-13,186
2019-12-14,186
2019-12-15,189
2019-12-16,189
2019-12-17,189
2019-12-18,193
2019-12-19,193
2019-12-20,187
2019-12-21,187
2019-12-22,187
2019-12-23,187
2019-12-24,187
2019-12-25,186
2019-12-26,186
2019-12-27,187
2019-12-28,187
2019-12-29,184
2019-12-30,184
2019-12-31,183
2020-01-01,183
2020-01-02,188
2020-01-03,188
2020-01-04,188
2020-01-05,190
2020-01-06,190
2020-01-07,189
2020-01-08,189
2020-01-09,189
2020-01-10,181
2020-01-11,181
2020-01-12,180
2020-01-13,180
2020-01-14,180
2020-01-15,179
2020-01-16,179
2020-01-17,177
2020-01-18,177
2020-01-19,181
2020-01-20,181
2020-01-21,181
2020-01-22,184
2020-01-23,184
2020-01-24,194
2020-01-25,194
2020-01-26,204
2020-01-27,204
2020-01-28,215
2020-01-29,215
2020-01-30,226
2020-01-31,226
2020-02-01,238
2020-02-02,238
2020-02-03,248
2020-02-04,248
2020-02-05,236
2020-02-06,229
2020-02-07,229
2020-02-08,218
2020-02-09,218
2020-02-10,213
2020-02-11,213
2020-02-12,212
2020-02-13,212
2020-02-14,202
2020-02-15,202
2020-02-16,197
2020-02-17,193
2020-02-18,193
2020-02-19,191
2020-02-20,191
2020-02-21,192
2020-02-22,184
2020-02-23,184
2020-02-24,177
2020-02-25,177
2020-02-26,177
2020-02-27,177
2020-02-28,172
2020-02-29,172
2020-03-01,173
2020-03-02,173
2020-03-03,174
2020-03-04,174
2020-03-05,171
2020-03-06,171
2020-03-07,175
2020-03-08,175
2020-03-09,179
2020-03-10,179
2020-03-11,181
2020-03-12,181
2020-03-13,181
2020-03-14,179
2020-03-15,179
2020-03-16,178
2020-03-17,178
2020-03-18,176
2020-03-19,176
2020-03-20,180
2020-03-21,180
2020-03-22,175
2020-03-23,175
2020-03-24,177
2020-03-25,177
2020-03-26,182
2020-03-27,182
2020-03-28,174
2020-03-29,165
2020-03-30,164
2020-03-31,164
2020-04-01,157
2020-04-02,156
2020-04-03,156
2020-04-04,161
2020-04-05,161
2020-04-06,160
2020-04-07,160
2020-04-08,164
2020-04-09,164
2020-04-10,163
2020-04-11,159
2020-04-12,157
2020-04-13,151
2020-04-14,151
2020-04-15,147
2020-04-16,147
2020-04-17,151
2020-04-18,159
2020-04-19,166
2020-04-20,173
2020-04-21,173
2020-04-22,178
2020-04-23,178
2020-04-24,174
2020-04-25,175
2020-04-26,179
2020-04-27,187
2020-04-28,189
2020-04-29,189
2020-04-30,191
2020-05-01,191
2020-05-02,188
2020-05-03,187
2020-05-04,179
2020-05-05,176
2020-05-06,170
2020-05-07,170
2020-05-08,175
2020-05-09,177
2020-05-10,173
2020-05-11,173
2020-05-12,178
2020-05-13,180
