date_obj,Teak%20plank price
2015-12-07,884
2015-12-08,884
2015-12-09,850
2015-12-10,850
2015-12-11,827
2015-12-13,814
2015-12-14,814
2015-12-15,823
2015-12-16,823
2015-12-17,823
2015-12-18,836
2015-12-19,836
2015-12-20,865
2015-12-21,865
2015-12-22,851
2015-12-23,851
2015-12-24,881
2015-12-25,881
2015-12-26,845
2015-12-27,845
2015-12-28,832
2015-12-29,809
2015-12-30,809
2015-12-31,818
2016-01-01,818
2016-01-02,790
2016-01-03,778
2016-01-04,778
2016-01-05,806
2016-01-06,806
2016-01-07,791
2016-01-08,791
2016-01-09,781
2016-01-10,781
2016-01-11,795
2016-01-12,795
2016-01-13,789
2016-01-14,789
2016-01-15,810
2016-01-16,810
2016-01-17,796
2016-01-18,796
2016-01-19,817
2016-01-20,817
2016-01-21,829
2016-01-22,800
2016-01-23,800
2016-01-24,785
2016-01-25,779
2016-01-26,779
2016-01-27,760
2016-01-28,760
2016-01-29,760
2016-01-30,760
2016-01-31,775
2016-02-01,775
2016-02-02,787
2016-02-03,787
2016-02-04,785
2016-02-05,785
2016-02-06,780
2016-02-07,780
2016-02-08,796
2016-02-09,796
2016-02-10,791
2016-02-11,791
2016-02-12,791
2016-02-13,791
2016-02-14,791
2016-02-15,818
2016-02-16,818
2016-02-17,859
2016-02-18,859
2016-02-19,902
2016-02-20,902
2016-02-21,938
2016-02-22,938
2016-02-23,896
2016-02-24,896
2016-02-25,863
2016-02-26,863
2016-02-27,884
2016-02-28,884
2016-02-29,904
2016-03-01,904
2016-03-02,899
2016-03-03,899
2016-03-04,923
2016-03-05,923
2016-03-06,878
2016-03-07,878
2016-03-08,862
2016-03-09,862
2016-03-10,858
2016-03-11,858
2016-03-12,896
2016-03-13,896
2016-03-14,919
2016-03-15,919
2016-03-16,909
2016-03-17,909
2016-03-18,879
2016-03-19,879
2016-03-20,870
2016-03-21,870
2016-03-22,906
2016-03-23,906
2016-03-24,936
2016-03-25,936
2016-03-26,972
2016-03-27,972
2016-03-28,946
2016-03-29,946
2016-03-30,902
2016-03-31,902
2016-04-01,876
2016-04-02,876
2016-04-03,907
2016-04-04,907
2016-04-05,901
2016-04-06,901
2016-04-07,928
2016-04-08,928
2016-04-09,940
2016-04-10,929
2016-04-11,929
2016-04-12,939
2016-04-13,939
2016-04-14,906
2016-04-15,906
2016-04-16,894
2016-04-17,894
2016-04-18,863
2016-04-19,863
2016-04-20,870
2016-04-21,870
2016-04-22,850
2016-04-23,850
2016-04-24,872
2016-04-25,912
2016-04-26,912
2016-04-27,892
2016-04-28,892
2016-04-29,900
2016-04-30,900
2016-05-01,878
2016-05-02,878
2016-05-03,861
2016-05-04,861
2016-05-05,893
2016-05-06,893
2016-05-07,885
2016-05-08,885
2016-05-09,879
2016-05-10,879
2016-05-11,888
2016-05-12,888
2016-05-13,870
2016-05-14,870
2016-05-15,843
2016-05-16,843
2016-05-17,836
2016-05-18,836
2016-05-19,860
2016-05-22,868
2016-05-23,855
2016-05-24,855
2016-05-25,873
2016-05-26,873
2016-05-27,853
2016-05-28,853
2016-05-29,861
2016-05-30,861
2016-05-31,857
2016-06-01,863
2016-06-02,863
2016-06-03,835
2016-06-04,814
2016-06-05,814
2016-06-06,828
2016-06-07,828
2016-06-08,866
2016-06-09,866
2016-06-10,890
2016-06-11,890
2016-06-12,912
2016-06-13,912
2016-06-14,910
2016-06-15,910
2016-06-16,904
2016-06-17,949
2016-06-18,949
2016-06-19,990
2016-06-20,990
2016-06-21,1039
2016-06-22,1087
2016-06-23,1087
2016-06-24,1074
2016-06-25,1074
2016-06-26,1024
2016-06-27,1024
2016-06-28,1030
2016-06-29,1030
2016-06-30,1032
2016-07-01,1055
2016-07-02,1055
2016-07-03,1053
2016-07-04,1021
2016-07-05,1021
2016-07-06,989
2016-07-07,989
2016-07-08,967
2016-07-09,967
2016-07-10,987
2016-07-11,987
2016-07-12,1019
2016-07-13,1019
2016-07-14,1062
2016-07-15,1062
2016-07-16,1055
2016-07-17,1055
2016-07-18,1070
2016-07-24,1042
2016-07-25,1042
2016-07-26,1089
2016-07-27,1089
2016-07-28,1144
2016-07-29,1186
2016-07-30,1186
2016-07-31,1193
2016-08-01,1193
2016-08-02,1187
2016-08-03,1187
2016-08-04,1231
2016-08-05,1231
2016-08-06,1242
2016-08-07,1199
2016-08-08,1199
2016-08-09,1146
2016-08-10,1146
2016-08-11,1121
2016-08-12,1121
2016-08-13,1125
2016-08-14,1125
2016-08-15,1111
2016-08-16,1111
2016-08-17,1134
2016-08-18,1134
2016-08-19,1166
2016-08-20,1166
2016-08-21,1167
2016-08-22,1167
2016-08-23,1130
2016-08-24,1113
2016-08-25,1075
2016-08-26,1075
2016-08-28,1047
2016-08-31,1059
2016-09-01,1013
2016-09-02,1013
2016-09-03,1041
2016-09-04,1087
2016-09-05,1119
2016-09-06,1157
2016-09-07,1157
2016-09-08,1158
2016-09-09,1158
2016-09-10,1101
2016-09-11,1101
2016-09-12,1045
2016-09-13,992
2016-09-14,992
2016-09-15,947
2016-09-16,947
2016-09-17,899
2016-09-18,899
2016-09-19,861
2016-09-20,861
2016-09-21,828
2016-09-22,808
2016-09-23,829
2016-09-24,829
2016-09-25,842
2016-09-26,842
2016-09-27,813
2016-09-28,777
2016-09-29,799
2016-09-30,805
2016-10-01,803
2016-10-02,803
2016-10-03,784
2016-10-04,779
2016-10-05,769
2016-10-06,769
2016-10-07,736
2016-10-08,705
2016-10-09,705
2016-10-10,719
2016-10-11,732
2016-10-12,732
2016-10-13,753
2016-10-14,761
2016-10-15,761
2016-10-16,761
2016-10-17,761
2016-10-18,761
2016-10-19,783
2016-10-20,783
2016-10-21,780
2016-10-22,780
2016-10-23,751
2016-10-24,757
2016-10-25,757
2016-10-26,790
2016-10-27,790
2016-10-28,772
2016-10-29,786
2016-10-30,786
2016-10-31,789
2016-11-01,789
2016-11-02,787
2016-11-03,787
2016-11-04,758
2016-11-05,758
2016-11-06,752
2016-11-07,752
2016-11-08,758
2016-11-09,792
2016-11-10,791
2016-11-11,791
2016-11-12,774
2016-11-13,774
2016-11-14,797
2016-12-08,786
2016-12-09,772
2016-12-10,772
2016-12-11,758
2016-12-12,758
2016-12-13,776
2016-12-14,778
2016-12-15,778
2016-12-16,782
2016-12-17,795
2016-12-18,795
2016-12-19,818
2016-12-20,855
2016-12-21,847
2016-12-22,847
2016-12-23,850
2016-12-24,850
2016-12-25,855
2016-12-26,855
2016-12-27,878
2016-12-28,865
2016-12-29,836
2016-12-30,837
2016-12-31,836
2017-01-01,829
2017-01-02,821
2017-01-03,821
2017-01-04,816
2017-01-05,816
2017-01-06,808
2017-01-07,798
2017-01-08,794
2017-01-09,808
2017-01-10,827
2017-01-11,852
2017-01-12,822
2017-01-13,822
2017-01-14,840
2017-01-15,847
2017-01-16,849
2017-01-17,846
2017-01-18,830
2017-01-19,854
2017-01-20,888
2017-01-21,887
2017-01-22,854
2017-01-27,830
2017-01-28,846
2017-01-29,835
2017-01-30,835
2017-01-31,865
2017-02-01,837
2017-02-02,836
2017-02-03,818
2017-02-04,810
2017-02-05,811
2017-02-06,814
2017-02-07,811
2017-02-08,814
2017-02-09,814
2017-02-10,808
2017-02-11,811
2017-02-12,811
2017-02-13,835
2017-02-14,848
2017-02-15,848
2017-02-16,860
2017-02-18,848
2017-02-19,824
2017-02-20,825
2017-02-21,848
2017-02-22,848
2017-02-23,888
2017-02-24,888
2017-02-25,929
2017-02-26,974
2017-02-27,1002
2017-02-28,966
2017-03-01,962
2017-03-02,972
2017-03-03,1004
2017-03-04,1010
2017-03-05,989
2017-03-06,946
2017-03-07,953
2017-03-08,945
2017-03-09,940
2017-03-10,930
2017-03-11,924
2017-03-12,921
2017-03-13,937
2017-03-14,911
2017-03-15,894
2017-03-16,894
2017-03-17,879
2017-03-18,892
2017-03-19,882
2017-03-20,905
2017-03-21,930
2017-03-22,914
2017-03-23,920
2017-03-24,943
2017-03-25,943
2017-03-26,921
2017-03-27,905
2017-03-28,914
2017-03-29,920
2017-03-30,888
2017-03-31,908
2017-04-01,904
2017-04-02,890
2017-04-03,871
2017-04-04,885
2017-04-12,902
2017-04-13,910
2017-04-14,909
2017-04-15,889
2017-04-16,890
2017-04-17,913
2017-04-18,892
2017-04-19,888
2017-04-20,893
2017-04-21,889
2017-04-22,880
2017-04-23,887
2017-04-24,869
2017-04-25,858
2017-04-26,858
2017-04-27,870
2017-04-28,864
2017-04-29,845
2017-04-30,840
2017-05-01,845
2017-05-02,862
2017-05-03,864
2017-05-04,859
2017-05-05,850
2017-05-06,840
2017-05-07,854
2017-05-08,860
2017-05-09,862
2017-05-10,864
2017-05-11,869
2017-05-12,856
2017-05-13,858
2017-05-14,854
2017-05-15,872
2017-05-16,865
2017-05-17,858
2017-05-18,840
2017-05-19,840
2017-05-20,840
2017-05-21,840
2017-05-22,846
2017-05-23,850
2017-05-24,853
2017-05-25,843
2017-05-26,854
2017-05-27,857
2017-05-28,856
2017-05-29,863
2017-05-30,845
2017-05-31,844
2017-06-01,847
2017-06-02,865
2017-06-03,875
2017-06-06,850
2017-06-07,851
2017-06-08,851
2017-06-09,847
2017-06-10,843
2017-06-11,831
2017-06-12,816
2017-06-13,848
2017-06-14,855
2017-06-15,878
2017-06-16,901
2017-06-17,892
2017-06-18,879
2017-06-19,879
2017-06-20,896
2017-06-21,899
2017-06-22,899
2017-06-23,884
2017-06-24,859
2017-06-25,860
2017-06-26,864
2017-06-27,831
2017-06-28,804
2017-06-29,805
2017-06-30,824
2017-07-01,824
2017-07-02,831
2017-07-03,818
2017-07-04,816
2017-07-05,816
2017-07-06,819
2017-07-07,819
2017-07-08,833
2017-07-13,816
2017-07-14,835
2017-07-15,835
2017-07-16,841
2017-07-17,854
2017-07-18,853
2017-07-19,846
2017-07-20,849
2017-07-21,885
2017-07-22,870
2017-07-23,869
2017-07-24,850
2017-07-25,844
2017-07-26,829
2017-07-27,841
2017-07-28,841
2017-07-29,859
2017-07-30,897
2017-07-31,897
2017-08-01,906
2017-08-02,904
2017-08-03,903
2017-08-04,898
2017-08-05,910
2017-08-06,956
2017-08-09,1030
2017-08-10,1010
2017-08-11,989
2017-08-12,977
2017-08-13,976
2017-08-14,979
2017-08-15,1001
2017-08-16,1002
2017-08-17,1020
2017-08-18,1020
2017-08-19,1062
2017-08-20,1065
2017-08-21,1041
2017-08-22,1019
2017-08-23,1002
2017-08-24,1013
2017-08-25,978
2017-08-26,1001
2017-08-27,1009
2017-08-28,1007
2017-08-29,1007
2017-08-30,1005
2017-08-31,1003
2017-09-01,1003
2017-09-02,962
2017-09-03,962
2017-09-04,935
2017-09-05,936
2017-09-06,925
2017-09-07,922
2017-09-08,922
2017-09-09,941
2017-09-10,931
2017-09-11,924
2017-09-12,924
2017-09-13,937
2017-09-14,946
2017-09-15,946
2017-09-16,944
2017-09-17,934
2017-09-19,908
2017-09-20,888
2017-09-21,880
2017-09-22,871
2017-09-23,871
2017-09-24,861
2017-09-25,854
2017-09-26,871
2017-09-27,871
2017-09-28,875
2017-09-29,880
2017-09-30,877
2017-10-01,883
2017-10-02,877
2017-10-03,879
2017-10-04,879
2017-10-05,892
2017-10-06,887
2017-10-07,879
2017-10-08,900
2017-10-09,904
2017-10-10,894
2017-10-11,894
2017-10-12,888
2017-10-13,885
2017-10-14,909
2017-10-15,909
2017-10-16,902
2017-10-17,902
2017-10-18,895
2017-10-19,899
2017-10-20,890
2017-10-21,887
2017-10-22,894
2017-10-23,863
2017-10-24,855
2017-10-25,861
2017-10-26,874
2017-10-27,871
2017-10-28,871
2017-10-29,860
2017-10-30,853
2017-10-31,855
2017-11-01,855
2017-11-02,835
2017-11-03,836
2017-11-04,848
2017-11-05,870
2017-11-06,888
2017-11-07,906
2017-11-08,886
2017-11-09,905
2017-11-10,894
2017-11-11,896
2017-11-12,918
2017-11-13,915
2017-11-14,897
2017-11-15,878
2017-11-16,863
2017-11-17,842
2017-11-18,834
2017-11-19,834
2017-11-20,834
2017-11-21,825
2017-11-22,826
2017-11-23,839
2017-11-24,844
2017-11-25,838
2017-11-26,827
2017-11-27,827
2017-11-28,816
2017-11-29,816
2017-11-30,818
2017-12-01,829
2017-12-02,823
2017-12-03,839
2017-12-04,821
2017-12-05,830
2017-12-06,808
2017-12-07,806
2017-12-08,806
2017-12-09,809
2017-12-10,790
2017-12-11,765
2017-12-12,782
2017-12-13,801
2017-12-14,807
2017-12-15,799
2017-12-16,814
2017-12-17,820
2017-12-18,811
2017-12-19,812
2017-12-20,804
2017-12-21,817
2017-12-22,831
2017-12-23,823
2017-12-24,820
2017-12-25,815
2017-12-26,833
2017-12-27,853
2017-12-28,863
2017-12-29,849
2017-12-30,833
2017-12-31,862
2018-01-01,888
2018-01-02,869
2018-01-03,842
2018-01-04,806
2018-01-05,807
2018-01-06,821
2018-01-07,824
2018-01-08,819
2018-01-09,838
2018-01-10,854
2018-01-11,865
2018-01-12,849
2018-01-13,835
2018-01-14,841
2018-01-15,835
2018-01-16,831
2018-01-17,833
2018-01-18,844
2018-01-19,844
2018-01-20,845
2018-01-21,841
2018-01-22,836
2018-01-23,839
2018-01-24,837
2018-01-25,838
2018-01-26,830
2018-01-27,821
2018-01-28,830
2018-01-29,831
2018-01-30,837
2018-02-01,864
2018-02-02,859
2018-02-03,849
2018-02-04,856
2018-02-05,883
2018-02-06,895
2018-02-07,913
2018-02-08,929
2018-02-09,916
2018-02-10,877
2018-02-11,870
2018-02-12,874
2018-02-13,881
2018-02-14,867
2018-02-15,863
2018-02-16,860
2018-02-17,864
2018-02-18,850
2018-02-19,854
2018-02-20,855
2018-02-21,855
2018-02-22,867
2018-02-23,887
2018-02-24,912
2018-02-25,914
2018-02-26,916
2018-02-27,889
2018-02-28,887
2018-03-01,868
2018-03-02,892
2018-03-03,899
2018-03-04,899
2018-03-05,898
2018-03-06,885
2018-03-07,889
2018-03-08,879
2018-03-09,874
2018-03-10,881
2018-03-11,895
2018-03-12,886
2018-03-13,885
2018-03-14,877
2018-03-15,883
2018-03-16,882
2018-03-17,877
2018-03-18,877
2018-03-19,889
2018-03-20,876
2018-03-21,869
2018-03-23,858
2018-03-24,867
2018-03-26,861
2018-03-27,863
2018-03-28,859
2018-03-29,866
2018-03-30,847
2018-03-31,855
2018-04-01,860
2018-04-02,869
2018-04-03,891
2018-04-04,877
2018-04-05,867
2018-04-06,875
2018-04-08,875
2018-04-09,884
2018-04-10,883
2018-04-11,863
2018-04-12,852
2018-04-13,848
2018-04-14,840
2018-04-16,839
2018-04-17,861
2018-04-18,863
2018-04-19,870
2018-04-20,859
2018-04-21,840
2018-04-22,836
2018-04-23,841
2018-04-24,851
2018-04-25,860
2018-04-26,872
2018-04-27,866
2018-04-28,842
2018-04-29,831
2018-04-30,834
2018-05-02,860
2018-05-03,867
2018-05-04,871
2018-05-05,883
2018-05-06,883
2018-05-07,893
2018-05-08,879
2018-05-09,867
2018-05-10,848
2018-05-11,819
2018-05-12,828
2018-05-13,824
2018-05-14,819
2018-05-15,831
2018-05-16,817
2018-05-17,795
2018-05-18,800
2018-05-19,812
2018-05-20,825
2018-05-21,849
2018-05-22,849
2018-05-23,845
2018-05-24,831
2018-05-25,828
2018-05-26,821
2018-05-27,817
2018-05-28,823
2018-05-29,821
2018-05-30,828
2018-05-31,836
2018-06-01,853
2018-06-02,860
2018-06-03,849
2018-06-04,838
2018-06-05,839
2018-06-06,824
2018-06-07,824
2018-06-08,828
2018-06-09,813
2018-06-10,813
2018-06-11,809
2018-06-12,817
2018-06-13,816
2018-06-14,832
2018-06-15,847
2018-06-16,847
2018-06-17,862
2018-06-18,863
2018-06-19,868
2018-06-20,868
2018-06-21,866
2018-06-22,869
2018-06-23,869
2018-06-24,863
2018-06-25,851
2018-06-26,841
2018-06-27,849
2018-06-28,859
2018-06-29,853
2018-06-30,853
2018-07-01,857
2018-07-02,870
2018-07-03,868
2018-07-04,867
2018-07-05,882
2018-07-06,879
2018-07-07,883
2018-07-08,891
2018-07-09,925
2018-07-10,917
2018-07-11,914
2018-07-12,900
2018-07-13,891
2018-07-14,890
2018-07-15,886
2018-07-16,878
2018-07-17,894
2018-07-18,900
2018-07-19,910
2018-07-20,922
2018-07-21,919
2018-07-22,920
2018-07-23,902
2018-07-24,932
2018-07-25,937
2018-07-26,947
2018-07-27,943
2018-07-28,904
2018-07-29,908
2018-07-30,880
2018-07-31,864
2018-08-01,861
2018-08-02,873
2018-08-03,885
2018-08-04,853
2018-08-05,836
2018-08-06,835
2018-08-07,833
2018-08-08,838
2018-08-09,864
2018-08-10,873
2018-08-11,878
2018-08-12,869
2018-08-14,919
2018-08-16,925
2018-08-17,909
2018-08-18,919
2018-08-19,936
2018-08-20,943
2018-08-21,908
2018-08-22,939
2018-08-23,976
2018-08-24,983
2018-08-25,997
2018-08-26,995
2018-08-27,984
2018-08-28,987
2018-08-29,1013
2018-08-30,1011
2018-08-31,1034
2018-09-01,1030
2018-09-02,1026
2018-09-03,1057
2018-09-04,1081
2018-09-05,1071
2018-09-06,1052
2018-09-07,1048
2018-09-08,1045
2018-09-09,1045
2018-09-10,1039
2018-09-11,1055
2018-09-12,1067
2018-09-13,1111
2018-09-14,1107
2018-09-15,1068
2018-09-16,1035
2018-09-17,1036
2018-09-18,1028
2018-09-19,997
2018-09-20,997
2018-09-21,1016
2018-09-22,1014
2018-09-23,1033
2018-09-24,1047
2018-09-25,1031
2018-09-26,1014
2018-09-27,1021
2018-09-28,1020
2018-09-29,1022
2018-09-30,1066
2018-10-02,1044
2018-10-03,1058
2018-10-04,1069
2018-10-05,1084
2018-10-06,1090
2018-10-07,1096
2018-10-08,1075
2018-10-09,1090
2018-10-10,1082
2018-10-11,1062
2018-10-12,1054
2018-10-13,1057
2018-10-14,1056
2018-10-15,1049
2018-10-16,1039
2018-10-17,1037
2018-10-18,1047
2018-10-19,1029
2018-10-20,1023
2018-10-21,1028
2018-10-22,1046
2018-10-23,1039
2018-10-24,1032
2018-10-25,1032
2018-10-26,1039
2018-10-27,1038
2018-10-28,1038
2018-10-29,1061
2018-10-30,1033
2018-10-31,1021
2018-11-01,1026
2018-11-03,984
2018-11-04,973
2018-11-05,999
2018-11-06,1020
2018-11-07,1018
2018-11-08,1051
2018-11-09,1065
2018-11-10,1069
2018-11-11,1055
2018-11-12,1058
2018-11-13,1063
2018-11-14,1061
2018-11-15,1052
2018-11-16,1017
2018-11-17,1016
2018-11-18,1021
2018-11-19,1027
2018-11-20,1031
2018-11-21,1022
2018-11-22,1006
2018-11-23,977
2018-11-24,976
2018-11-25,1000
2018-11-26,988
2018-11-27,989
2018-11-28,981
2018-11-29,974
2018-12-01,986
2018-12-02,994
2018-12-03,997
2018-12-04,991
2018-12-05,981
2018-12-07,949
2018-12-09,931
2018-12-10,925
2018-12-11,930
2018-12-12,936
2018-12-13,950
2018-12-14,947
2018-12-15,958
2018-12-16,972
2018-12-17,966
2018-12-18,965
2018-12-19,966
2018-12-20,981
2018-12-21,978
2018-12-22,978
2018-12-23,1001
2018-12-24,1003
2018-12-25,995
2018-12-26,965
2018-12-27,938
2018-12-28,926
2018-12-29,949
2018-12-30,970
2018-12-31,958
2019-01-01,964
2019-01-02,966
2019-01-03,975
2019-01-04,968
2019-01-05,958
2019-01-06,961
2019-01-08,961
2019-01-10,900
2019-01-11,897
2019-01-12,883
2019-01-13,913
2019-01-14,920
2019-01-15,924
2019-01-16,919
2019-01-17,922
2019-01-18,925
2019-01-19,917
2019-01-20,913
2019-01-21,934
2019-01-22,922
2019-01-23,917
2019-01-24,929
2019-01-25,915
2019-01-26,916
2019-01-27,928
2019-01-28,941
2019-01-29,954
2019-01-30,959
2019-01-31,955
2019-02-01,942
2019-02-02,946
2019-02-03,954
2019-02-04,958
2019-02-05,960
2019-02-06,945
2019-02-07,926
2019-02-08,913
2019-02-09,924
2019-02-10,921
2019-02-11,916
2019-02-12,918
2019-02-13,908
2019-02-14,900
2019-02-15,904
2019-02-16,909
2019-02-17,906
2019-02-18,905
2019-02-19,922
2019-02-20,942
2019-02-21,943
2019-02-22,920
2019-02-23,920
2019-02-24,937
2019-02-25,928
2019-02-26,909
2019-02-27,920
2019-02-28,917
2019-03-01,920
2019-03-02,921
2019-03-03,936
2019-03-04,961
2019-03-05,945
2019-03-06,929
2019-03-07,916
2019-03-08,916
2019-03-09,917
2019-03-10,916
2019-03-11,915
2019-03-12,914
2019-03-13,913
2019-03-14,913
2019-03-15,914
2019-03-16,913
2019-03-17,894
2019-03-18,891
2019-03-19,877
2019-03-20,867
2019-03-21,872
2019-03-22,872
2019-03-23,863
2019-03-24,863
2019-03-25,850
2019-03-26,861
2019-03-27,866
2019-03-28,865
2019-03-29,856
2019-03-30,831
2019-03-31,849
2019-04-01,851
2019-04-02,849
2019-04-03,841
2019-04-04,840
2019-04-05,845
2019-04-06,846
2019-04-07,840
2019-04-08,837
2019-04-09,851
2019-04-10,871
2019-04-11,866
2019-04-12,852
2019-04-13,843
2019-04-14,835
2019-04-15,822
2019-04-16,811
2019-04-17,812
2019-04-18,790
2019-04-19,799
2019-04-20,791
2019-04-21,798
2019-04-22,806
2019-04-23,814
2019-04-24,812
2019-04-25,811
2019-04-26,816
2019-04-27,817
2019-04-28,824
2019-04-29,818
2019-04-30,819
2019-05-01,833
2019-05-02,830
2019-05-03,826
2019-05-04,840
2019-05-05,854
2019-05-06,857
2019-05-07,866
2019-05-08,844
2019-05-09,835
2019-05-10,828
2019-05-11,848
2019-05-12,860
2019-05-13,863
2019-05-14,850
2019-05-15,838
2019-05-16,841
2019-05-17,840
2019-05-18,847
2019-05-19,841
2019-05-20,847
2019-05-21,847
2019-05-22,836
2019-05-23,834
2019-05-24,821
2019-05-25,822
2019-05-26,818
2019-05-27,813
2019-05-28,828
2019-05-29,825
2019-05-30,835
2019-05-31,839
2019-06-01,838
2019-06-02,858
2019-06-03,847
2019-06-04,838
2019-06-05,850
2019-06-06,859
2019-06-07,857
2019-06-08,858
2019-06-09,857
2019-06-10,859
2019-06-11,864
2019-06-12,847
2019-06-13,839
2019-06-14,838
2019-06-15,829
2019-06-16,837
2019-06-17,850
2019-06-18,835
2019-06-19,829
2019-06-20,821
2019-06-21,832
2019-06-22,830
2019-06-23,833
2019-06-24,839
2019-06-25,840
2019-06-26,840
2019-06-27,840
2019-06-28,838
2019-06-29,841
2019-06-30,843
2019-07-01,845
2019-07-02,831
2019-07-03,830
2019-07-04,832
2019-07-05,843
2019-07-06,850
2019-07-07,867
2019-07-08,872
2019-07-09,863
2019-07-10,843
2019-07-11,842
2019-07-12,859
2019-07-13,865
2019-07-14,873
2019-07-15,854
2019-07-16,855
2019-07-17,834
2019-07-18,837
2019-07-19,839
2019-07-20,848
2019-07-21,850
2019-07-22,846
2019-07-23,846
2019-07-24,849
2019-07-25,881
2019-07-26,875
2019-07-27,902
2019-07-28,946
2019-07-29,955
2019-07-30,930
2019-07-31,940
2019-08-01,934
2019-08-02,922
2019-08-03,916
2019-08-04,930
2019-08-05,940
2019-08-06,936
2019-08-07,905
2019-08-08,891
2019-08-09,871
2019-08-10,858
2019-08-11,892
2019-08-12,915
2019-08-13,899
2019-08-14,909
2019-08-15,887
2019-08-16,884
2019-08-17,874
2019-08-18,870
2019-08-19,880
2019-08-20,872
2019-08-21,868
