date_obj,Black%20helm%20(h4) price
2016-02-26,1046
2016-02-27,1049
2016-02-28,1049
2016-02-29,1049
2016-03-01,1049
2016-03-02,1049
2016-03-03,1049
2016-03-04,1077
2016-03-05,1077
2016-03-06,1077
2016-03-07,1077
2016-03-08,1077
2016-03-09,1072
2016-03-10,1072
2016-03-11,1072
2016-03-12,1072
2016-03-13,1072
2016-03-14,1080
2016-03-15,1080
2016-03-16,1080
2016-03-17,1080
2016-03-18,1080
2016-03-19,1077
2016-03-20,1077
2016-03-21,1077
2016-03-22,1077
2016-03-23,1077
2016-03-24,1057
2016-03-25,1057
2016-03-26,1057
2016-03-27,1057
2016-03-28,1024
2016-03-29,1024
2016-03-30,1024
2016-03-31,1024
2016-04-01,1024
2016-04-02,1024
2016-04-03,994
2016-04-04,994
2016-04-05,994
2016-04-06,994
2016-04-07,994
2016-04-08,1005
2016-04-09,1005
2016-04-10,1005
2016-04-11,1005
2016-04-12,1005
2016-04-13,977
2016-04-14,977
2016-04-15,977
2016-04-16,977
2016-04-17,947
2016-04-18,947
2016-04-19,947
2016-04-20,947
2016-04-21,954
2016-04-22,954
2016-04-23,954
2016-04-24,954
2016-04-25,999
2016-04-26,999
2016-04-27,999
2016-04-28,999
2016-04-29,999
2016-04-30,1042
2016-05-01,1042
2016-05-02,1042
2016-05-03,1042
2016-05-04,1042
2016-05-05,1011
2016-05-06,1011
2016-05-07,1011
2016-05-08,1011
2016-05-09,1011
2016-05-10,1011
2016-05-11,992
2016-05-12,992
2016-05-13,992
2016-05-14,992
2016-05-15,992
2016-05-16,970
2016-05-17,970
2016-05-18,970
2016-05-19,970
2016-05-22,957
2016-05-23,957
2016-05-24,982
2016-05-25,982
2016-05-26,982
2016-05-27,982
2016-05-28,982
2016-05-29,1024
2016-05-30,1024
2016-05-31,1024
2016-06-01,1024
2016-06-02,1024
2016-06-03,1031
2016-06-04,1031
2016-06-05,1031
2016-06-06,1031
2016-06-07,1006
2016-06-08,1006
2016-06-09,1006
2016-06-10,1006
2016-06-11,1044
2016-06-12,1044
2016-06-13,1044
2016-06-14,1044
2016-06-15,1095
2016-06-16,1095
2016-06-17,1095
2016-06-18,1147
2016-06-19,1147
2016-06-20,1147
2016-06-21,1147
2016-06-22,1202
2016-06-23,1202
2016-06-24,1202
2016-06-25,1202
2016-06-26,1260
2016-06-27,1260
2016-06-28,1260
2016-06-29,1260
2016-06-30,1320
2016-07-01,1320
2016-07-02,1320
2016-07-03,1320
2016-07-04,1380
2016-07-05,1380
2016-07-06,1380
2016-07-07,1433
2016-07-08,1433
2016-07-09,1449
2016-07-10,1449
2016-07-11,1449
2016-07-12,1514
2016-07-13,1514
2016-07-14,1514
2016-07-15,1565
2016-07-16,1565
2016-07-17,1565
2016-07-18,1569
2016-07-23,1587
2016-07-24,1587
2016-07-25,1605
2016-07-26,1605
2016-07-27,1605
2016-07-28,1605
2016-07-29,1619
2016-07-30,1619
2016-07-31,1619
2016-08-01,1619
2016-08-02,1619
2016-08-03,1593
2016-08-04,1593
2016-08-05,1593
2016-08-06,1593
2016-08-07,1593
2016-08-08,1593
2016-08-09,1632
2016-08-10,1632
2016-08-11,1632
2016-08-12,1632
2016-08-13,1632
2016-08-14,1632
2016-08-15,1647
2016-08-16,1647
2016-08-17,1647
2016-08-18,1647
2016-08-19,1647
2016-08-20,1647
2016-08-21,1640
2016-08-22,1640
2016-08-23,1640
2016-08-24,1640
2016-08-25,1640
2016-08-26,1608
2016-08-28,1608
2016-08-31,1541
2016-09-01,1541
2016-09-02,1541
2016-09-03,1541
2016-09-04,1541
2016-09-05,1515
2016-09-06,1515
2016-09-07,1515
2016-09-08,1515
2016-09-09,1515
2016-09-10,1512
2016-09-11,1512
2016-09-12,1512
2016-09-13,1512
2016-09-14,1566
2016-09-15,1566
2016-09-16,1566
2016-09-17,1566
2016-09-18,1566
2016-09-19,1621
2016-09-20,1621
2016-09-21,1621
2016-09-22,1621
2016-09-23,1621
2016-09-24,1621
2016-09-25,1580
2016-09-26,1580
2016-09-27,1580
2016-09-28,1580
2016-09-29,1548
2016-09-30,1548
2016-10-01,1548
2016-10-02,1548
2016-10-03,1548
2016-10-04,1516
2016-10-05,1516
2016-10-06,1516
2016-10-07,1516
2016-10-08,1516
2016-10-09,1516
2016-10-10,1455
2016-10-11,1455
2016-10-12,1455
2016-10-13,1406
2016-10-14,1406
2016-10-15,1406
2016-10-16,1361
2016-10-17,1361
2016-10-18,1361
2016-10-19,1361
2016-10-20,1300
2016-10-21,1300
2016-10-22,1300
2016-10-23,1300
2016-10-24,1300
2016-10-25,1246
2016-10-26,1246
2016-10-27,1246
2016-10-28,1246
2016-10-29,1246
2016-10-30,1213
2016-10-31,1213
2016-11-01,1213
2016-11-02,1213
2016-11-03,1213
2016-11-04,1204
2016-11-05,1204
2016-11-06,1204
2016-11-07,1204
2016-11-08,1204
2016-11-09,1204
2016-11-10,1262
2016-11-11,1262
2016-11-12,1262
2016-11-13,1262
2016-11-14,1262
2016-11-15,1322
2016-12-07,1292
2016-12-08,1292
2016-12-09,1292
2016-12-10,1292
2016-12-11,1352
2016-12-12,1352
2016-12-13,1352
2016-12-14,1352
2016-12-15,1352
2016-12-16,1356
2016-12-17,1356
2016-12-18,1356
2016-12-19,1356
2016-12-20,1390
2016-12-21,1390
2016-12-22,1390
2016-12-23,1390
2016-12-24,1390
2016-12-25,1429
2016-12-26,1429
2016-12-27,1429
2016-12-28,1429
2016-12-29,1498
2016-12-30,1498
2016-12-31,1498
2017-01-01,1498
2017-01-02,1498
2017-01-03,1571
2017-01-04,1571
2017-01-05,1571
2017-01-06,1571
2017-01-07,1645
2017-01-08,1645
2017-01-09,1645
2017-01-10,1645
2017-01-11,1722
2017-01-12,1722
2017-01-13,1722
2017-01-14,1722
2017-01-15,1722
2017-01-16,1805
2017-01-17,1805
2017-01-18,1805
2017-01-19,1805
2017-01-20,1869
2017-01-21,1869
2017-01-22,1869
2017-01-23,1869
2017-01-27,1941
2017-01-28,1959
2017-01-29,1959
2017-01-30,1959
2017-01-31,1959
2017-02-01,1998
2017-02-02,1998
2017-02-03,1998
2017-02-04,1998
2017-02-05,1929
2017-02-06,1929
2017-02-07,1929
2017-02-08,1929
2017-02-09,1929
2017-02-10,1866
2017-02-11,1866
2017-02-12,1866
2017-02-13,1866
2017-02-14,1781
2017-02-15,1781
2017-02-16,1781
2017-02-18,1781
2017-02-19,1819
2017-02-20,1819
2017-02-21,1819
2017-02-22,1819
2017-02-23,1819
2017-02-24,1900
2017-02-25,1900
2017-02-26,1900
2017-02-27,1900
2017-02-28,1967
2017-03-01,1967
2017-03-02,1967
2017-03-03,1967
2017-03-04,2058
2017-03-05,2058
2017-03-06,2058
2017-03-07,2058
2017-03-08,2058
2017-03-09,2157
2017-03-10,2157
2017-03-11,2157
2017-03-12,2157
2017-03-13,2260
2017-03-14,2260
2017-03-15,2260
2017-03-16,2260
2017-03-17,2361
2017-03-18,2361
2017-03-19,2361
2017-03-20,2361
2017-03-21,2470
2017-03-22,2470
2017-03-23,2470
2017-03-24,2470
2017-03-25,2470
2017-03-26,2583
2017-03-27,2583
2017-03-28,2583
2017-03-29,2583
2017-03-30,2583
2017-03-31,2707
2017-04-01,2707
2017-04-02,2707
2017-04-03,2707
2017-04-04,2784
2017-04-12,2858
2017-04-13,2858
2017-04-14,2858
2017-04-15,2964
2017-04-16,2964
2017-04-17,2964
2017-04-18,2964
2017-04-19,2964
2017-04-20,2964
2017-04-21,3093
2017-04-22,3093
2017-04-23,3093
2017-04-24,3093
2017-04-25,3093
2017-04-26,3234
2017-04-27,3234
2017-04-28,3234
2017-04-29,3234
2017-04-30,3376
2017-05-01,3376
2017-05-02,3376
2017-05-03,3376
2017-05-04,3376
2017-05-05,3504
2017-05-06,3504
2017-05-07,3504
2017-05-08,3504
2017-05-09,3504
2017-05-10,3500
2017-05-11,3500
2017-05-12,3500
2017-05-13,3500
2017-05-14,3500
2017-05-15,3500
2017-05-16,3657
2017-05-17,3657
2017-05-18,3657
2017-05-19,3657
2017-05-20,3657
2017-05-21,3657
2017-05-22,3657
2017-05-23,3796
2017-05-24,3796
2017-05-25,3796
2017-05-26,3796
2017-05-27,3796
2017-05-28,3796
2017-05-29,3796
2017-05-30,3978
2017-05-31,3978
2017-06-01,3978
2017-06-02,3978
2017-06-03,3978
2017-06-04,4154
2017-06-05,4154
2017-06-06,4154
2017-06-07,4154
2017-06-08,4154
2017-06-09,4347
2017-06-10,4347
2017-06-11,4347
2017-06-12,4347
2017-06-13,4538
2017-06-14,4538
2017-06-15,4538
2017-06-16,4538
2017-06-17,4538
2017-06-18,4538
2017-06-19,4538
2017-06-20,4747
2017-06-21,4747
2017-06-22,4747
2017-06-23,4747
2017-06-24,4747
2017-06-25,4747
2017-06-26,4922
2017-06-27,4922
2017-06-28,4922
2017-06-29,4922
2017-06-30,4922
2017-07-01,4922
2017-07-02,4922
2017-07-03,4944
2017-07-04,4944
2017-07-05,4944
2017-07-06,4944
2017-07-07,4944
2017-07-08,4944
2017-07-13,4718
2017-07-14,4718
2017-07-15,4525
2017-07-16,4525
2017-07-17,4525
2017-07-18,4525
2017-07-19,4525
2017-07-20,4318
2017-07-21,4318
2017-07-22,4318
2017-07-23,4318
2017-07-24,4206
2017-07-25,4206
2017-07-26,4206
2017-07-27,4206
2017-07-28,4206
2017-07-29,4403
2017-07-30,4403
2017-07-31,4403
2017-08-01,4403
2017-08-02,4403
2017-08-03,4321
2017-08-04,4321
2017-08-05,4321
2017-08-06,4321
2017-08-07,4321
2017-08-08,4355
2017-08-09,4355
2017-08-10,4355
2017-08-11,4355
2017-08-12,4355
2017-08-13,4355
2017-08-14,4355
2017-08-15,4453
2017-08-16,4453
2017-08-17,4453
2017-08-18,4453
2017-08-19,4453
2017-08-20,4453
2017-08-21,4481
2017-08-22,4481
2017-08-23,4481
2017-08-24,4481
2017-08-25,4481
2017-08-26,4675
2017-08-27,4675
2017-08-28,4675
2017-08-29,4675
2017-08-30,4675
2017-08-31,4791
2017-09-01,4791
2017-09-02,4791
2017-09-03,4791
2017-09-04,4791
2017-09-05,4927
2017-09-06,4927
2017-09-07,4927
2017-09-08,4927
2017-09-09,4927
2017-09-10,4901
2017-09-11,4901
2017-09-12,4901
2017-09-13,4901
2017-09-14,4901
2017-09-15,4958
2017-09-16,4958
2017-09-17,4958
2017-09-18,4958
2017-09-19,4958
2017-09-20,4760
2017-09-22,4760
2017-09-23,4760
2017-09-24,4760
2017-09-25,4760
2017-09-26,4760
2017-09-27,4553
2017-09-28,4553
2017-09-29,4553
2017-09-30,4553
2017-10-01,4553
2017-10-02,4358
2017-10-03,4358
2017-10-04,4358
2017-10-05,4358
2017-10-06,4358
2017-10-07,4358
2017-10-08,4479
2017-10-09,4479
2017-10-10,4479
2017-10-11,4479
2017-10-12,4479
2017-10-13,4622
2017-10-14,4622
2017-10-15,4622
2017-10-16,4622
2017-10-17,4622
2017-10-18,4622
2017-10-19,4827
2017-10-20,4827
2017-10-21,4827
2017-10-22,4827
2017-10-23,4827
2017-10-24,4827
2017-10-25,4640
2017-10-26,4640
2017-10-27,4640
2017-10-28,4640
2017-10-29,4640
2017-10-30,4544
2017-10-31,4544
2017-11-01,4544
2017-11-02,4544
2017-11-03,4544
2017-11-04,4639
2017-11-05,4639
2017-11-06,4639
2017-11-07,4639
2017-11-08,4639
2017-11-09,4851
2017-11-10,4851
2017-11-11,4851
2017-11-12,4851
2017-11-13,4851
2017-11-14,4851
2017-11-15,5023
2017-11-16,5023
2017-11-17,5023
2017-11-18,5023
2017-11-19,5023
2017-11-20,5023
2017-11-21,5069
2017-11-22,5069
2017-11-23,5069
2017-11-24,5069
2017-11-25,5069
2017-11-26,5069
2017-11-27,5069
2017-11-28,4988
2017-11-29,4988
2017-11-30,4988
2017-12-01,4988
2017-12-02,4988
2017-12-03,4988
2017-12-04,5083
2017-12-05,5083
2017-12-06,5083
2017-12-07,5083
2017-12-08,5083
2017-12-09,5083
2017-12-10,5049
2017-12-11,5049
2017-12-12,5049
2017-12-13,5049
2017-12-14,5049
2017-12-15,5049
2017-12-16,4830
2017-12-17,4830
2017-12-18,4830
2017-12-19,4830
2017-12-20,4830
2017-12-21,4608
2017-12-22,4608
2017-12-23,4608
2017-12-24,4608
2017-12-25,4608
2017-12-26,4608
2017-12-27,4479
2017-12-28,4479
2017-12-29,4479
2017-12-30,4479
2017-12-31,4264
2018-01-01,4264
2018-01-02,4264
2018-01-03,4264
2018-01-04,4080
2018-01-05,4080
2018-01-06,4080
2018-01-07,4080
2018-01-08,3937
2018-01-09,3937
2018-01-10,3937
2018-01-11,3937
2018-01-12,3937
2018-01-13,4066
2018-01-14,4066
2018-01-15,4066
2018-01-16,4066
2018-01-17,4066
2018-01-18,4119
2018-01-19,4119
2018-01-20,4119
2018-01-21,4119
2018-01-22,4119
2018-01-23,4018
2018-01-24,4018
2018-01-25,4018
2018-01-26,4018
2018-01-27,4018
2018-01-28,3842
2018-01-29,3842
2018-01-30,3842
2018-01-31,3672
2018-02-01,3672
2018-02-02,3672
2018-02-03,3507
2018-02-04,3507
2018-02-05,3507
2018-02-06,3507
2018-02-07,3342
2018-02-08,3342
2018-02-09,3342
2018-02-10,3342
2018-02-11,3192
2018-02-12,3192
2018-02-13,3192
2018-02-14,3192
2018-02-15,3054
2018-02-16,3054
2018-02-17,3054
2018-02-18,3054
2018-02-19,3054
2018-02-20,2918
2018-02-21,2918
2018-02-22,2918
2018-02-23,2918
2018-02-24,2842
2018-02-25,2842
2018-02-26,2842
2018-02-27,2842
2018-02-28,2842
2018-03-01,2732
2018-03-02,2732
2018-03-03,2732
2018-03-04,2732
2018-03-05,2799
2018-03-06,2799
2018-03-07,2799
2018-03-08,2799
2018-03-09,2799
2018-03-10,2803
2018-03-11,2803
2018-03-12,2803
2018-03-13,2803
2018-03-14,2803
2018-03-15,2803
2018-03-16,2710
2018-03-17,2710
2018-03-18,2710
2018-03-20,2710
2018-03-21,2767
2018-03-22,2767
2018-03-23,2767
2018-03-24,2767
2018-03-25,2767
2018-03-26,2771
2018-03-27,2771
2018-03-28,2771
2018-03-29,2771
2018-03-30,2771
2018-03-31,2771
2018-04-01,2771
2018-04-02,2684
2018-04-03,2684
2018-04-04,2684
2018-04-05,2684
2018-04-06,2684
2018-04-07,2684
2018-04-08,2623
2018-04-09,2623
2018-04-10,2623
2018-04-11,2623
2018-04-12,2623
2018-04-13,2698
2018-04-14,2698
2018-04-15,2698
2018-04-16,2698
2018-04-17,2698
2018-04-18,2754
2018-04-19,2754
2018-04-20,2754
2018-04-21,2754
2018-04-22,2754
2018-04-23,2754
2018-04-24,2878
2018-04-25,2878
2018-04-26,2878
2018-04-27,2878
2018-04-28,2878
2018-04-29,2878
2018-04-30,2878
2018-05-01,2940
2018-05-02,2940
2018-05-03,2940
2018-05-04,2940
2018-05-05,2940
2018-05-06,2940
2018-05-07,3074
2018-05-08,3074
2018-05-09,3074
2018-05-10,3074
2018-05-11,3074
2018-05-12,3082
2018-05-13,3082
2018-05-14,3082
2018-05-15,3082
2018-05-16,3082
2018-05-17,2945
2018-05-18,2945
2018-05-19,2945
2018-05-20,2884
2018-05-21,2884
2018-05-22,2884
2018-05-23,2884
2018-05-24,2938
2018-05-25,2938
2018-05-26,2938
2018-05-27,2938
2018-05-28,2938
2018-05-29,2938
2018-05-30,3074
2018-05-31,3074
2018-06-01,3074
2018-06-02,3074
2018-06-03,3074
2018-06-04,3074
2018-06-05,3214
2018-06-06,3214
2018-06-07,3214
2018-06-08,3214
2018-06-09,3214
2018-06-10,3339
2018-06-11,3339
2018-06-12,3339
2018-06-13,3339
2018-06-14,3345
2018-06-15,3345
2018-06-16,3345
2018-06-17,3345
2018-06-18,3343
2018-06-19,3343
2018-06-20,3343
2018-06-21,3343
2018-06-22,3343
2018-06-23,3503
2018-06-24,3503
2018-06-25,3503
2018-06-26,3503
2018-06-27,3503
2018-06-28,3503
2018-06-29,3580
2018-06-30,3580
2018-07-01,3580
2018-07-02,3580
2018-07-03,3580
2018-07-04,3580
2018-07-05,3654
2018-07-06,3654
2018-07-07,3654
2018-07-08,3654
2018-07-09,3654
2018-07-10,3830
2018-07-11,3830
2018-07-12,3830
2018-07-13,3830
2018-07-14,3830
2018-07-15,3945
2018-07-16,3945
2018-07-17,3945
2018-07-18,3945
2018-07-19,3945
2018-07-20,4110
2018-07-21,4110
2018-07-22,4110
2018-07-23,4110
2018-07-24,4199
2018-07-25,4199
2018-07-26,4199
2018-07-27,4199
2018-07-28,4199
2018-07-29,4244
2018-07-30,4244
2018-07-31,4244
2018-08-01,4244
2018-08-02,4205
2018-08-03,4205
2018-08-04,4205
2018-08-05,4205
2018-08-06,4205
2018-08-07,4205
2018-08-08,4320
2018-08-09,4320
2018-08-10,4320
2018-08-11,4320
2018-08-12,4320
2018-08-14,4139
2018-08-16,4139
2018-08-17,3976
2018-08-18,3976
2018-08-19,3976
2018-08-20,3941
2018-08-21,3941
2018-08-22,3941
2018-08-23,3941
2018-08-24,3865
2018-08-25,3865
2018-08-26,3865
2018-08-27,3970
2018-08-28,3970
2018-08-29,3970
2018-08-30,3970
2018-08-31,4070
2018-09-01,4070
2018-09-02,4070
2018-09-03,4070
2018-09-04,4212
2018-09-05,4212
2018-09-06,4212
2018-09-07,4329
2018-09-08,4329
2018-09-09,4329
2018-09-10,4329
2018-09-11,4249
2018-09-12,4249
2018-09-13,4249
2018-09-14,4199
2018-09-15,4199
2018-09-16,4199
2018-09-17,4235
2018-09-18,4235
2018-09-19,4235
2018-09-20,4235
2018-09-21,4269
2018-09-22,4269
2018-09-23,4269
2018-09-24,4320
2018-09-25,4320
2018-09-26,4320
2018-09-27,4320
2018-09-28,4490
2018-09-29,4490
2018-09-30,4490
2018-10-01,4490
2018-10-02,4588
2018-10-03,4588
2018-10-04,4588
2018-10-05,4588
2018-10-06,4720
2018-10-07,4720
2018-10-08,4720
2018-10-09,4720
2018-10-10,4829
2018-10-11,4829
2018-10-12,4829
2018-10-13,4829
2018-10-14,4950
2018-10-15,4950
2018-10-16,4950
2018-10-17,4950
2018-10-18,4770
2018-10-19,4770
2018-10-20,4770
2018-10-21,4770
2018-10-22,4572
2018-10-23,4572
2018-10-24,4572
2018-10-25,4572
2018-10-26,4572
2018-10-27,4530
2018-10-28,4530
2018-10-29,4530
2018-10-30,4530
2018-10-31,4661
2018-11-01,4833
2018-11-03,4946
2018-11-04,5100
2018-11-05,5245
2018-11-06,5313
2018-11-07,5313
2018-11-08,5412
2018-11-09,5412
2018-11-10,5527
2018-11-11,5527
2018-11-12,5512
2018-11-13,5622
2018-11-15,5640
2018-11-16,5679
2018-11-17,5679
2018-11-18,5635
2018-11-19,5635
2018-11-20,5504
2018-11-21,5504
2018-11-22,5320
2018-11-23,5320
2018-11-24,5159
2018-11-25,5181
2018-11-26,5181
2018-11-27,5028
2018-11-28,5028
2018-11-29,4902
2018-12-01,4855
2018-12-02,4855
2018-12-03,4641
2018-12-04,4641
2018-12-05,4437
2018-12-07,4437
2018-12-09,4268
2018-12-10,4112
2018-12-11,4112
2018-12-12,3981
2018-12-13,3981
2018-12-14,3812
2018-12-15,3812
2018-12-16,3666
2018-12-17,3666
2018-12-18,3491
2018-12-19,3491
2018-12-20,3377
2018-12-21,3377
2018-12-22,3377
2018-12-23,3208
2018-12-24,3208
2018-12-25,3061
2018-12-26,3061
2018-12-27,2968
2018-12-28,2968
2018-12-29,2841
2018-12-30,2841
2018-12-31,2809
2019-01-01,2809
2019-01-02,2808
2019-01-03,2808
2019-01-04,2808
2019-01-05,2783
2019-01-06,2783
2019-01-08,2814
2019-01-10,2707
2019-01-11,2707
2019-01-12,2707
2019-01-13,2576
2019-01-14,2576
2019-01-15,2499
2019-01-16,2499
2019-01-17,2499
2019-01-18,2489
2019-01-19,2489
2019-01-20,2426
2019-01-21,2426
2019-01-22,2410
2019-01-23,2410
2019-01-24,2526
2019-01-25,2526
2019-01-26,2643
2019-01-27,2643
2019-01-28,2686
2019-01-29,2686
2019-01-30,2686
2019-01-31,2779
2019-02-01,2779
2019-02-02,2903
2019-02-03,2903
2019-02-04,2903
2019-02-05,2809
2019-02-06,2809
2019-02-07,2809
2019-02-08,2863
2019-02-09,2863
2019-02-10,2863
2019-02-11,2900
2019-02-12,2900
2019-02-13,2900
2019-02-14,2835
2019-02-15,2835
2019-02-16,2878
2019-02-17,2878
2019-02-18,2878
2019-02-19,2954
2019-02-20,2954
2019-02-21,2954
2019-02-22,3083
2019-02-23,3083
2019-02-24,3234
2019-02-25,3234
2019-02-26,3234
2019-02-27,3339
2019-02-28,3339
2019-03-01,3339
2019-03-02,3438
2019-03-03,3438
2019-03-04,3501
2019-03-05,3501
2019-03-06,3501
2019-03-07,3507
2019-03-08,3507
2019-03-09,3507
2019-03-10,3571
2019-03-11,3571
2019-03-12,3575
2019-03-13,3575
2019-03-14,3575
2019-03-15,3575
2019-03-16,3662
2019-03-17,3662
2019-03-18,3662
2019-03-19,3607
2019-03-20,3607
2019-03-21,3607
2019-03-22,3607
2019-03-23,3525
2019-03-24,3525
2019-03-25,3525
2019-03-26,3445
2019-03-27,3445
2019-03-28,3445
2019-03-29,3512
