date_obj,Bronze%20hasta price
2015-12-06,3395
2015-12-07,3267
2015-12-08,3267
2015-12-09,3267
2015-12-10,3267
2015-12-11,3267
2015-12-12,3267
2015-12-13,3267
2015-12-14,3267
2015-12-15,3267
2015-12-16,3267
2015-12-17,3267
2015-12-18,3267
2015-12-19,3267
2015-12-20,3267
2015-12-21,3267
2015-12-22,3267
2015-12-23,3267
2015-12-24,3267
2015-12-25,3267
2015-12-26,3108
2015-12-27,3108
2015-12-28,3108
2015-12-29,3108
2015-12-30,3108
2015-12-31,3108
2016-01-01,3108
2016-01-02,3108
2016-01-03,3108
2016-01-04,3108
2016-01-05,3108
2016-01-06,3108
2016-01-07,3108
2016-01-08,3108
2016-01-09,2954
2016-01-10,2954
2016-01-11,2954
2016-01-12,2954
2016-01-13,2954
2016-01-14,2954
2016-01-15,2954
2016-01-16,2954
2016-01-17,2954
2016-01-18,2954
2016-01-19,2954
2016-01-20,2954
2016-01-21,2954
2016-01-22,2954
2016-01-23,2954
2016-01-24,2819
2016-01-25,2819
2016-01-26,2819
2016-01-27,2819
2016-01-28,2819
2016-01-29,2819
2016-01-30,2819
2016-01-31,2819
2016-02-01,2819
2016-02-02,2819
2016-02-03,2819
2016-02-04,2819
2016-02-05,2819
2016-02-06,2684
2016-02-07,2684
2016-02-08,2684
2016-02-09,2684
2016-02-10,2684
2016-02-11,2684
2016-02-12,2684
2016-02-13,2684
2016-02-14,2684
2016-02-15,2684
2016-02-16,2684
2016-02-17,2554
2016-02-18,2554
2016-02-19,2554
2016-02-20,2554
2016-02-21,2554
2016-02-22,2554
2016-02-23,2554
2016-02-24,2554
2016-02-25,2554
2016-02-26,2554
2016-02-27,2554
2016-02-28,2434
2016-02-29,2434
2016-03-01,2434
2016-03-02,2434
2016-03-03,2434
2016-03-04,2434
2016-03-05,2434
2016-03-06,2434
2016-03-07,2434
2016-03-08,2434
2016-03-09,2434
2016-03-10,2434
2016-03-11,2434
2016-03-12,2355
2016-03-13,2355
2016-03-14,2355
2016-03-15,2355
2016-03-16,2355
2016-03-17,2355
2016-03-18,2355
2016-03-19,2355
2016-03-20,2355
2016-03-21,2355
2016-03-22,2355
2016-03-23,2355
2016-03-24,2355
2016-03-25,2355
2016-03-26,2244
2016-03-27,2244
2016-03-28,2244
2016-03-29,2244
2016-03-30,2244
2016-03-31,2244
2016-04-01,2244
2016-04-02,2244
2016-04-03,2244
2016-04-04,2244
2016-04-05,2244
2016-04-06,2244
2016-04-07,2244
2016-04-08,2244
2016-04-09,2141
2016-04-10,2141
2016-04-11,2141
2016-04-12,2141
2016-04-13,2141
2016-04-14,2141
2016-04-15,2141
2016-04-16,2141
2016-04-17,2141
2016-04-18,2141
2016-04-19,2141
2016-04-20,2141
2016-04-21,2141
2016-04-22,2043
2016-04-23,2043
2016-04-24,2043
2016-04-25,2043
2016-04-26,2043
2016-04-27,2043
2016-04-28,2043
2016-04-29,2043
2016-04-30,2043
2016-05-01,2043
2016-05-02,2043
2016-05-03,2043
2016-05-04,1951
2016-05-05,1951
2016-05-06,1951
2016-05-07,1951
2016-05-08,1951
2016-05-09,1951
2016-05-10,1951
2016-05-11,1951
2016-05-12,1951
2016-05-13,1951
2016-05-14,1951
2016-05-15,1951
2016-05-16,1857
2016-05-17,1857
2016-05-18,1857
2016-05-19,1857
2016-05-22,1857
2016-05-23,1857
2016-05-24,1857
2016-05-25,1857
2016-05-26,1798
2016-05-27,1798
2016-05-28,1798
2016-05-29,1798
2016-05-30,1798
2016-05-31,1798
2016-06-01,1798
2016-06-02,1798
2016-06-03,1798
2016-06-04,1798
2016-06-05,1709
2016-06-06,1709
2016-06-07,1709
2016-06-08,1709
2016-06-09,1709
2016-06-10,1709
2016-06-11,1709
2016-06-12,1709
2016-06-13,1709
2016-06-14,1625
2016-06-15,1625
2016-06-16,1625
2016-06-17,1625
2016-06-18,1625
2016-06-19,1625
2016-06-20,1625
2016-06-21,1625
2016-06-22,1625
2016-06-23,1625
2016-06-24,1546
2016-06-25,1546
2016-06-26,1546
2016-06-27,1546
2016-06-28,1546
2016-06-29,1546
2016-06-30,1546
2016-07-01,1546
2016-07-02,1546
2016-07-03,1546
2016-07-04,1546
2016-07-05,1471
2016-07-06,1471
2016-07-07,1471
2016-07-08,1471
2016-07-09,1471
2016-07-10,1471
2016-07-11,1471
2016-07-12,1471
2016-07-13,1471
2016-07-14,1471
2016-07-15,1400
2016-07-16,1400
2016-07-17,1400
2016-07-18,1400
2016-07-23,1400
2016-07-24,1400
2016-07-25,1400
2016-07-26,1400
2016-07-27,1333
2016-07-28,1333
2016-07-29,1333
2016-07-30,1333
2016-07-31,1333
2016-08-01,1333
2016-08-02,1333
2016-08-03,1333
2016-08-04,1333
2016-08-05,1333
2016-08-06,1333
2016-08-07,1333
2016-08-08,1269
2016-08-09,1269
2016-08-10,1269
2016-08-11,1269
2016-08-12,1269
2016-08-13,1269
2016-08-14,1269
2016-08-15,1269
2016-08-16,1269
2016-08-17,1269
2016-08-18,1269
2016-08-19,1269
2016-08-20,1269
2016-08-21,1269
2016-08-22,1208
2016-08-23,1208
2016-08-24,1208
2016-08-25,1208
2016-08-26,1208
2016-08-28,1208
2016-08-31,1208
2016-09-01,1208
2016-09-02,1208
2016-09-03,1154
2016-09-04,1154
2016-09-05,1154
2016-09-06,1154
2016-09-07,1154
2016-09-08,1154
2016-09-09,1154
2016-09-10,1154
2016-09-11,1154
2016-09-12,1154
2016-09-13,1154
2016-09-14,1154
2016-09-15,1154
2016-09-16,1154
2016-09-17,1100
2016-09-18,1100
2016-09-19,1100
2016-09-20,1100
2016-09-21,1100
2016-09-22,1100
2016-09-23,1100
2016-09-24,1100
2016-09-25,1100
2016-09-26,1100
2016-09-27,1100
2016-09-28,1100
2016-09-29,1100
2016-09-30,1100
2016-10-01,1100
2016-10-02,1100
2016-10-03,1047
2016-10-04,1047
2016-10-05,1047
2016-10-06,1047
2016-10-07,1047
2016-10-08,1047
2016-10-09,1047
2016-10-10,1047
2016-10-11,1047
2016-10-12,1047
2016-10-13,1047
2016-10-14,1047
2016-10-15,1047
2016-10-16,1047
2016-10-17,997
2016-10-18,997
2016-10-19,997
2016-10-20,997
2016-10-21,997
2016-10-22,997
2016-10-23,997
2016-10-24,997
2016-10-25,997
2016-10-26,997
2016-10-27,997
2016-10-28,997
2016-10-29,997
2016-10-30,997
2016-10-31,949
2016-11-01,949
2016-11-02,949
2016-11-03,949
2016-11-04,949
2016-11-05,949
2016-11-06,949
2016-11-07,949
2016-11-08,949
2016-11-09,949
2016-11-10,949
2016-11-11,949
2016-11-12,949
2016-11-13,949
2016-11-14,949
2016-11-15,905
2016-12-07,862
2016-12-08,862
2016-12-09,862
2016-12-10,862
2016-12-11,862
2016-12-12,862
2016-12-13,862
2016-12-14,862
2016-12-15,862
2016-12-16,824
2016-12-17,824
2016-12-18,824
2016-12-19,824
2016-12-20,824
2016-12-21,824
2016-12-22,815
2016-12-23,815
2016-12-24,815
2016-12-25,815
2016-12-26,815
2016-12-27,815
2016-12-28,815
2016-12-29,815
2016-12-30,815
2016-12-31,815
2017-01-01,783
2017-01-02,783
2017-01-03,783
2017-01-04,783
2017-01-05,783
2017-01-06,783
2017-01-07,783
2017-01-08,783
2017-01-09,745
2017-01-10,745
2017-01-11,745
2017-01-12,745
2017-01-13,745
2017-01-14,745
2017-01-15,745
2017-01-16,745
2017-01-17,745
2017-01-18,708
2017-01-19,708
2017-01-20,708
2017-01-21,708
2017-01-22,708
2017-01-23,708
2017-01-27,708
2017-01-28,674
2017-01-29,674
2017-01-30,674
2017-01-31,674
2017-02-01,674
2017-02-02,674
2017-02-03,674
2017-02-04,674
2017-02-05,674
2017-02-06,674
2017-02-07,674
2017-02-08,641
2017-02-09,641
2017-02-10,641
2017-02-11,641
2017-02-12,641
2017-02-13,641
2017-02-14,641
2017-02-15,641
2017-02-16,641
2017-02-18,611
2017-02-19,611
2017-02-20,611
2017-02-21,611
2017-02-22,611
2017-02-23,611
2017-02-24,611
2017-02-25,611
2017-02-26,611
2017-02-27,611
2017-02-28,611
2017-03-01,582
2017-03-02,582
2017-03-03,582
2017-03-04,582
2017-03-05,582
2017-03-06,582
2017-03-07,582
2017-03-08,582
2017-03-09,582
2017-03-10,582
2017-03-11,582
2017-03-12,554
2017-03-13,554
2017-03-14,554
2017-03-15,554
2017-03-16,554
2017-03-17,554
2017-03-18,554
2017-03-19,554
2017-03-20,554
2017-03-21,554
2017-03-22,529
2017-03-23,529
2017-03-24,529
2017-03-25,529
2017-03-26,529
2017-03-27,529
2017-03-28,529
2017-03-29,529
2017-03-30,529
2017-03-31,529
2017-04-01,529
2017-04-02,529
2017-04-03,505
2017-04-04,505
2017-04-12,505
2017-04-13,486
2017-04-14,486
2017-04-15,486
2017-04-16,486
2017-04-17,486
2017-04-18,486
2017-04-19,486
2017-04-20,486
2017-04-21,486
2017-04-22,486
2017-04-23,486
2017-04-24,486
2017-04-25,464
2017-04-26,464
2017-04-27,464
2017-04-28,464
2017-04-29,464
2017-04-30,464
2017-05-01,464
2017-05-02,464
2017-05-03,464
2017-05-04,464
2017-05-05,464
2017-05-06,442
2017-05-07,442
2017-05-08,442
2017-05-09,442
2017-05-10,442
2017-05-11,442
2017-05-12,442
2017-05-13,442
2017-05-14,442
2017-05-15,442
2017-05-16,442
2017-05-17,421
2017-05-18,421
2017-05-19,421
2017-05-20,421
2017-05-21,421
2017-05-22,421
2017-05-23,421
2017-05-24,421
2017-05-25,421
2017-05-26,421
2017-05-27,421
2017-05-28,402
2017-05-29,402
2017-05-30,402
2017-05-31,402
2017-06-01,402
2017-06-02,402
2017-06-03,402
2017-06-04,402
2017-06-05,402
2017-06-06,402
2017-06-07,385
2017-06-08,385
2017-06-09,385
2017-06-10,385
2017-06-11,385
2017-06-12,385
2017-06-13,385
2017-06-14,385
2017-06-15,385
2017-06-16,385
2017-06-17,385
2017-06-18,367
2017-06-19,367
2017-06-20,367
2017-06-21,367
2017-06-22,367
2017-06-23,367
2017-06-24,367
2017-06-25,367
2017-06-26,367
2017-06-27,367
2017-06-28,350
2017-06-29,350
2017-06-30,350
2017-07-01,350
2017-07-02,350
2017-07-03,350
2017-07-04,350
2017-07-05,350
2017-07-06,350
2017-07-07,350
2017-07-08,350
2017-07-13,335
2017-07-14,335
2017-07-15,335
2017-07-16,335
2017-07-17,335
2017-07-18,335
2017-07-19,335
2017-07-20,325
2017-07-21,325
2017-07-22,325
2017-07-23,325
2017-07-24,325
2017-07-25,325
2017-07-26,325
2017-07-27,325
2017-07-28,325
2017-07-29,325
2017-07-30,310
2017-07-31,310
2017-08-01,310
2017-08-02,310
2017-08-03,310
2017-08-04,310
2017-08-05,310
2017-08-06,310
2017-08-09,310
2017-08-10,310
2017-08-11,298
2017-08-12,298
2017-08-13,298
2017-08-14,298
2017-08-15,298
2017-08-16,298
2017-08-17,298
2017-08-18,298
2017-08-19,298
2017-08-20,298
2017-08-21,298
2017-08-22,298
2017-08-23,298
2017-08-24,285
2017-08-25,285
2017-08-26,285
2017-08-27,285
2017-08-28,285
2017-08-29,285
2017-08-30,285
2017-08-31,285
2017-09-01,285
2017-09-02,285
2017-09-03,285
2017-09-04,285
2017-09-05,285
2017-09-06,285
2017-09-07,273
2017-09-08,273
2017-09-09,273
2017-09-10,273
2017-09-11,273
2017-09-12,273
2017-09-13,273
2017-09-14,273
2017-09-15,273
2017-09-16,273
2017-09-17,273
2017-09-18,273
2017-09-19,273
2017-09-20,273
2017-09-21,261
2017-09-22,261
2017-09-23,261
2017-09-24,261
2017-09-25,261
2017-09-26,261
2017-09-27,261
2017-09-28,261
2017-09-29,261
2017-09-30,261
2017-10-01,261
2017-10-02,261
2017-10-03,261
2017-10-04,261
2017-10-05,261
2017-10-06,261
2017-10-07,251
2017-10-08,251
2017-10-09,251
2017-10-10,251
2017-10-11,251
2017-10-12,251
2017-10-13,251
2017-10-14,251
2017-10-15,251
2017-10-16,251
2017-10-17,251
2017-10-18,251
2017-10-19,251
2017-10-20,251
2017-10-21,251
2017-10-22,251
2017-10-23,251
2017-10-24,251
2017-10-25,241
2017-10-26,241
2017-10-27,241
2017-10-28,241
2017-10-29,241
2017-10-30,241
2017-10-31,241
2017-11-01,241
2017-11-02,241
2017-11-03,241
2017-11-04,241
2017-11-05,241
2017-11-06,241
2017-11-07,241
2017-11-08,241
2017-11-09,241
2017-11-10,241
2017-11-11,231
2017-11-12,231
2017-11-13,231
2017-11-14,231
2017-11-15,231
2017-11-16,231
2017-11-17,231
2017-11-18,231
2017-11-19,231
2017-11-20,231
2017-11-21,231
2017-11-22,231
2017-11-23,231
2017-11-24,231
2017-11-25,231
2017-11-26,231
2017-11-27,231
2017-11-28,231
2017-11-29,231
2017-11-30,223
2017-12-01,223
2017-12-02,223
2017-12-03,223
2017-12-04,223
2017-12-05,223
2017-12-06,223
2017-12-07,223
2017-12-08,223
2017-12-09,223
2017-12-10,223
2017-12-11,223
2017-12-12,223
2017-12-13,223
2017-12-14,223
2017-12-15,223
2017-12-16,223
2017-12-17,223
2017-12-18,223
2017-12-19,214
2017-12-20,214
2017-12-21,214
2017-12-22,214
2017-12-23,214
2017-12-24,214
2017-12-25,214
2017-12-26,214
2017-12-27,214
2017-12-28,214
2017-12-29,214
2017-12-30,214
2017-12-31,214
2018-01-01,214
2018-01-02,214
2018-01-03,206
2018-01-04,206
2018-01-05,206
2018-01-06,206
2018-01-07,206
2018-01-08,206
2018-01-09,206
2018-01-10,206
2018-01-11,206
2018-01-12,206
2018-01-13,206
2018-01-14,206
2018-01-15,206
2018-01-16,197
2018-01-17,197
2018-01-18,197
2018-01-19,197
2018-01-20,197
2018-01-21,197
2018-01-22,197
2018-01-23,197
2018-01-24,196
2018-01-25,196
2018-01-26,196
2018-01-27,196
2018-01-28,196
2018-01-29,196
2018-01-30,196
2018-01-31,196
2018-02-01,192
2018-02-02,192
2018-02-03,192
2018-02-04,192
2018-02-05,192
2018-02-06,192
2018-02-07,192
2018-02-08,192
2018-02-09,183
2018-02-10,183
2018-02-11,183
2018-02-12,183
2018-02-13,183
2018-02-14,183
2018-02-15,183
2018-02-16,174
2018-02-17,174
2018-02-18,174
2018-02-19,174
2018-02-20,174
2018-02-21,174
2018-02-22,174
2018-02-23,166
2018-02-24,166
2018-02-25,166
2018-02-26,166
2018-02-27,166
2018-02-28,166
2018-03-01,166
2018-03-02,166
2018-03-03,158
2018-03-04,158
2018-03-05,158
2018-03-06,158
2018-03-07,158
2018-03-08,158
2018-03-09,158
2018-03-10,151
2018-03-11,151
2018-03-12,151
2018-03-13,151
2018-03-14,151
2018-03-15,151
2018-03-16,151
2018-03-17,144
2018-03-18,144
2018-03-19,144
2018-03-20,144
2018-03-21,144
2018-03-23,144
2018-03-24,144
2018-03-25,144
2018-03-26,144
2018-03-27,141
2018-03-28,141
2018-03-29,141
2018-03-30,141
2018-03-31,141
2018-04-01,141
2018-04-02,141
2018-04-03,141
2018-04-04,141
2018-04-05,141
2018-04-06,134
2018-04-07,134
2018-04-08,134
2018-04-09,134
2018-04-10,134
2018-04-11,134
2018-04-12,134
2018-04-13,129
2018-04-14,129
2018-04-15,129
2018-04-16,129
2018-04-17,129
2018-04-18,129
2018-04-19,129
2018-04-20,129
2018-04-21,129
2018-04-22,129
2018-04-23,124
2018-04-24,124
2018-04-25,124
2018-04-26,124
2018-04-27,124
2018-04-28,124
2018-04-29,124
2018-04-30,124
2018-05-01,124
2018-05-02,119
2018-05-03,119
2018-05-04,119
2018-05-05,119
2018-05-06,119
2018-05-07,119
2018-05-08,119
2018-05-09,119
2018-05-10,114
2018-05-11,114
2018-05-12,114
2018-05-13,114
2018-05-14,114
2018-05-15,114
2018-05-16,114
2018-05-17,110
2018-05-18,110
2018-05-19,110
2018-05-20,110
2018-05-21,110
2018-05-22,110
2018-05-23,110
2018-05-24,110
2018-05-25,105
2018-05-26,105
2018-05-27,105
2018-05-28,105
2018-05-29,105
2018-05-30,105
2018-05-31,105
2018-06-01,101
2018-06-02,101
2018-06-03,101
2018-06-04,101
2018-06-05,101
2018-06-06,101
2018-06-07,101
2018-06-08,101
2018-06-09,96
2018-06-10,96
2018-06-11,96
2018-06-12,96
2018-06-13,96
2018-06-14,96
2018-06-15,96
2018-06-16,92
2018-06-17,92
2018-06-18,92
2018-06-19,92
2018-06-20,92
2018-06-21,92
2018-06-22,92
2018-06-23,92
2018-06-24,88
2018-06-25,88
2018-06-26,88
2018-06-27,88
2018-06-28,88
2018-06-29,88
2018-06-30,88
2018-07-01,88
2018-07-02,88
2018-07-03,84
2018-07-04,84
2018-07-05,84
2018-07-06,84
2018-07-07,84
2018-07-08,84
2018-07-09,84
2018-07-10,84
2018-07-11,84
2018-07-12,84
2018-07-13,84
2018-07-14,84
2018-07-15,84
2018-07-16,84
2018-07-17,81
2018-07-18,81
2018-07-19,81
2018-07-20,81
2018-07-21,81
2018-07-22,81
2018-07-23,81
2018-07-24,78
2018-07-25,78
2018-07-26,78
2018-07-27,78
2018-07-28,78
2018-07-29,78
2018-07-30,75
2018-07-31,75
2018-08-01,75
2018-08-02,75
2018-08-03,75
2018-08-04,75
2018-08-05,72
2018-08-06,72
2018-08-07,72
2018-08-08,72
2018-08-09,72
2018-08-10,72
2018-08-11,69
2018-08-12,69
2018-08-14,69
2018-08-16,69
2018-08-17,67
2018-08-18,67
2018-08-19,67
2018-08-20,67
2018-08-21,67
2018-08-22,67
2018-08-23,67
2018-08-24,67
2018-08-25,67
2018-08-26,67
2018-08-27,67
2018-08-28,64
2018-08-29,64
2018-08-30,64
2018-08-31,64
2018-09-01,64
2018-09-02,64
2018-09-03,64
2018-09-04,62
2018-09-05,62
2018-09-06,62
2018-09-07,62
2018-09-08,62
2018-09-09,62
2018-09-10,62
2018-09-11,60
2018-09-12,60
2018-09-13,60
2018-09-14,60
2018-09-15,60
2018-09-16,60
2018-09-17,60
2018-09-18,58
2018-09-19,58
2018-09-20,58
2018-09-21,58
2018-09-22,58
2018-09-23,58
2018-09-24,58
2018-09-25,58
2018-09-26,56
2018-09-27,56
2018-09-28,56
2018-09-29,56
2018-09-30,56
2018-10-01,56
2018-10-02,56
2018-10-03,54
2018-10-04,54
2018-10-05,54
2018-10-06,54
2018-10-07,54
2018-10-08,54
2018-10-09,54
2018-10-10,53
2018-10-11,53
2018-10-12,53
2018-10-13,53
2018-10-14,53
2018-10-15,53
2018-10-16,53
2018-10-17,53
2018-10-18,52
2018-10-19,52
2018-10-20,52
2018-10-21,52
2018-10-22,52
2018-10-23,52
2018-10-24,52
2018-10-25,52
2018-10-26,52
2018-10-27,50
2018-10-28,50
2018-10-29,50
2018-10-30,50
2018-10-31,50
2018-11-01,50
2018-11-03,51
2018-11-04,51
2018-11-05,51
2018-11-06,51
2018-11-07,51
2018-11-08,51
2018-11-09,51
2018-11-10,51
2018-11-11,51
2018-11-12,51
2018-11-13,51
2018-11-15,50
2018-11-16,50
2018-11-17,50
2018-11-18,50
2018-11-19,50
2018-11-20,50
2018-11-21,48
2018-11-22,48
2018-11-23,48
2018-11-24,48
2018-11-25,48
2018-11-26,48
2018-11-27,45
2018-11-28,45
2018-11-29,45
2018-12-01,45
2018-12-02,43
2018-12-03,43
2018-12-04,43
2018-12-05,43
2018-12-07,43
2018-12-09,42
2018-12-10,42
2018-12-11,42
2018-12-12,42
2018-12-13,42
2018-12-14,42
2018-12-15,45
2018-12-16,45
2018-12-17,45
2018-12-18,45
2018-12-19,45
2018-12-20,45
2018-12-21,45
2018-12-22,45
2018-12-23,45
2018-12-24,45
2018-12-25,45
2018-12-26,45
2018-12-27,45
2018-12-28,43
2018-12-29,43
2018-12-30,43
2018-12-31,43
2019-01-01,43
2019-01-02,41
2019-01-03,41
2019-01-04,41
2019-01-05,41
2019-01-06,41
2019-01-08,39
2019-01-10,39
2019-01-11,38
2019-01-12,38
2019-01-13,38
2019-01-14,37
2019-01-15,37
2019-01-16,37
2019-01-17,37
2019-01-18,36
2019-01-19,36
2019-01-20,36
2019-01-21,36
2019-01-22,36
2019-01-23,36
2019-01-24,36
2019-01-25,36
2019-01-26,36
2019-01-27,37
2019-01-28,37
2019-01-29,37
2019-01-30,37
2019-01-31,37
2019-02-01,38
2019-02-02,38
2019-02-03,38
2019-02-04,38
2019-02-05,38
2019-02-06,38
2019-02-07,38
2019-02-08,38
2019-02-09,38
2019-02-10,38
2019-02-11,38
2019-02-12,38
2019-02-13,38
2019-02-14,38
2019-02-15,38
2019-02-16,38
2019-02-17,39
2019-02-18,39
2019-02-19,39
2019-02-20,39
2019-02-21,39
2019-02-22,39
2019-02-23,41
2019-02-24,41
2019-02-25,41
2019-02-26,41
2019-02-27,41
2019-02-28,41
2019-03-01,41
2019-03-02,41
2019-03-03,41
2019-03-04,41
2019-03-05,41
2019-03-06,41
2019-03-07,41
2019-03-08,41
2019-03-09,41
2019-03-10,43
2019-03-11,43
2019-03-12,43
2019-03-13,43
2019-03-14,43
2019-03-15,43
2019-03-16,42
2019-03-17,42
2019-03-18,42
2019-03-19,42
2019-03-20,42
2019-03-21,42
2019-03-22,42
2019-03-23,42
2019-03-24,42
2019-03-25,42
2019-03-26,42
2019-03-27,42
2019-03-28,44
2019-03-29,44
2019-03-30,44
2019-03-31,44
2019-04-01,44
2019-04-02,44
2019-04-03,46
2019-04-04,46
2019-04-05,46
2019-04-06,46
2019-04-07,46
2019-04-08,46
2019-04-09,46
2019-04-10,46
2019-04-11,48
2019-04-12,48
2019-04-13,48
2019-04-14,48
2019-04-15,48
2019-04-16,48
2019-04-17,48
2019-04-18,48
2019-04-19,48
2019-04-20,48
2019-04-21,48
2019-04-22,51
2019-04-23,51
2019-04-24,51
2019-04-25,51
2019-04-26,51
2019-04-27,51
2019-04-28,54
2019-04-29,54
2019-04-30,54
2019-05-01,54
2019-05-02,54
2019-05-03,54
2019-05-04,54
2019-05-05,56
2019-05-06,56
2019-05-07,56
2019-05-08,56
2019-05-09,56
2019-05-10,56
2019-05-11,56
2019-05-12,56
2019-05-13,59
2019-05-14,59
2019-05-15,59
2019-05-16,59
2019-05-17,59
2019-05-18,59
2019-05-19,62
2019-05-20,62
2019-05-21,62
2019-05-22,62
2019-05-23,62
2019-05-24,62
2019-05-25,62
2019-05-26,62
2019-05-27,66
2019-05-28,66
2019-05-29,66
2019-05-30,66
2019-05-31,66
2019-06-01,66
2019-06-02,70
2019-06-03,70
2019-06-04,70
2019-06-05,70
2019-06-06,70
2019-06-07,70
2019-06-08,73
2019-06-09,73
2019-06-10,73
2019-06-11,73
2019-06-12,73
2019-06-13,73
2019-06-14,77
2019-06-15,77
2019-06-16,77
2019-06-17,77
2019-06-18,77
2019-06-19,77
2019-06-20,81
2019-06-21,81
2019-06-22,81
2019-06-23,81
2019-06-24,81
2019-06-25,81
2019-06-26,81
