date_obj,Blurberry%20special price
2015-10-22,1006
2015-10-23,1006
2015-10-24,1006
2015-10-25,1030
2015-10-26,1030
2015-10-27,1030
2015-10-29,1030
2015-10-30,1081
2015-10-31,1081
2015-11-01,1081
2015-11-02,1081
2015-11-03,1081
2015-11-04,1135
2015-11-05,1135
2015-11-06,1135
2015-11-07,1135
2015-11-08,1135
2015-11-09,1191
2015-11-10,1191
2015-11-11,1191
2015-11-12,1191
2015-11-13,1191
2015-11-14,1250
2015-11-15,1250
2015-11-16,1250
2015-11-17,1250
2015-11-18,1250
2015-11-19,1309
2015-11-20,1309
2015-11-21,1309
2015-11-22,1309
2015-11-23,1309
2015-11-24,1374
2015-11-25,1374
2015-11-26,1374
2015-11-27,1374
2015-11-28,1374
2015-11-29,1442
2015-11-30,1442
2015-12-01,1442
2015-12-02,1442
2015-12-03,1442
2015-12-04,1493
2015-12-05,1493
2015-12-06,1493
2015-12-07,1493
2015-12-08,1493
2015-12-09,1566
2015-12-10,1566
2015-12-11,1566
2015-12-12,1566
2015-12-13,1566
2015-12-14,1628
2015-12-15,1628
2015-12-16,1628
2015-12-17,1628
2015-12-18,1709
2015-12-19,1709
2015-12-20,1709
2015-12-21,1709
2015-12-22,1794
2015-12-23,1794
2015-12-24,1794
2015-12-25,1794
2015-12-26,1883
2015-12-27,1883
2015-12-28,1883
2015-12-29,1976
2015-12-30,1976
2015-12-31,1976
2016-01-01,1976
2016-01-02,2073
2016-01-03,2073
2016-01-04,2073
2016-01-05,2175
2016-01-06,2175
2016-01-07,2175
2016-01-08,2175
2016-01-09,2282
2016-01-10,2282
2016-01-11,2282
2016-01-12,2282
2016-01-13,2392
2016-01-14,2392
2016-01-15,2392
2016-01-16,2392
2016-01-17,2510
2016-01-18,2510
2016-01-19,2510
2016-01-20,2510
2016-01-21,2562
2016-01-22,2562
2016-01-23,2562
2016-01-24,2562
2016-01-25,2689
2016-01-26,2689
2016-01-27,2689
2016-01-28,2689
2016-01-29,2801
2016-01-30,2801
2016-01-31,2801
2016-02-01,2801
2016-02-02,2941
2016-02-03,2941
2016-02-04,2941
2016-02-05,2941
2016-02-06,3083
2016-02-07,3083
2016-02-08,3083
2016-02-09,3083
2016-02-10,3236
2016-02-11,3236
2016-02-12,3236
2016-02-13,3236
2016-02-14,3236
2016-02-15,3398
2016-02-16,3398
2016-02-17,3398
2016-02-18,3398
2016-02-19,3398
2016-02-20,3566
2016-02-21,3566
2016-02-22,3566
2016-02-23,3566
2016-02-24,3744
2016-02-25,3744
2016-02-26,3744
2016-02-27,3744
2016-02-28,3930
2016-02-29,3930
2016-03-01,3930
2016-03-02,3930
2016-03-03,4120
2016-03-04,4120
2016-03-05,4120
2016-03-06,4120
2016-03-07,4323
2016-03-08,4323
2016-03-09,4323
2016-03-10,4323
2016-03-11,4535
2016-03-12,4535
2016-03-13,4535
2016-03-14,4535
2016-03-15,4761
2016-03-16,4761
2016-03-17,4761
2016-03-18,4761
2016-03-19,4997
2016-03-20,4997
2016-03-21,4997
2016-03-22,4997
2016-03-23,4998
2016-03-24,4998
2016-03-25,4998
2016-03-26,4998
2016-03-27,4874
2016-03-28,4874
2016-03-29,4874
2016-03-30,4874
2016-03-31,5007
2016-04-01,5007
2016-04-02,5007
2016-04-03,4925
2016-04-04,4925
2016-04-05,4925
2016-04-06,4925
2016-04-07,4820
2016-04-08,4820
2016-04-09,4820
2016-04-10,4847
2016-04-11,4847
2016-04-12,4847
2016-04-13,4847
2016-04-14,4847
2016-04-15,4935
2016-04-16,4935
2016-04-17,4935
2016-04-18,4935
2016-04-19,5081
2016-04-20,5081
2016-04-21,5081
2016-04-22,5081
2016-04-23,5081
2016-04-24,4952
2016-04-25,4952
2016-04-26,4952
2016-04-27,4952
2016-04-28,4798
2016-04-29,4798
2016-04-30,4798
2016-05-01,4798
2016-05-02,4798
2016-05-03,4792
2016-05-04,4792
2016-05-05,4792
2016-05-06,4792
2016-05-07,5030
2016-05-08,5030
2016-05-09,5030
2016-05-10,5030
2016-05-11,5030
2016-05-12,5223
2016-05-13,5223
2016-05-14,5223
2016-05-15,5011
2016-05-16,5011
2016-05-17,5011
2016-05-18,5011
2016-05-19,4963
2016-05-22,4963
2016-05-23,4885
2016-05-24,4885
2016-05-25,4885
2016-05-26,4885
2016-05-27,5033
2016-05-28,5033
2016-05-29,5033
2016-05-30,5033
2016-05-31,4977
2016-06-01,4977
2016-06-02,4977
2016-06-03,4977
2016-06-04,4747
2016-06-05,4747
2016-06-06,4747
2016-06-07,4747
2016-06-08,4679
2016-06-09,4679
2016-06-10,4679
2016-06-11,4679
2016-06-12,4673
2016-06-13,4673
2016-06-14,4673
2016-06-15,4673
2016-06-16,4673
2016-06-17,4728
2016-06-18,4728
2016-06-19,4728
2016-06-20,4728
2016-06-21,4717
2016-06-22,4717
2016-06-23,4717
2016-06-24,4717
2016-06-25,4770
2016-06-26,4770
2016-06-27,4770
2016-06-28,4770
2016-06-29,4843
2016-06-30,4843
2016-07-01,4843
2016-07-02,4843
2016-07-03,4768
2016-07-04,4768
2016-07-05,4768
2016-07-06,4628
2016-07-07,4628
2016-07-08,4628
2016-07-09,4628
2016-07-10,4407
2016-07-11,4407
2016-07-12,4407
2016-07-13,4407
2016-07-14,4186
2016-07-15,4186
2016-07-16,4186
2016-07-17,4186
2016-07-18,4038
2016-07-23,4055
2016-07-24,4055
2016-07-25,4055
2016-07-26,4055
2016-07-27,4124
2016-07-28,4124
2016-07-29,4124
2016-07-30,4124
2016-07-31,4124
2016-08-01,4086
2016-08-02,4086
2016-08-03,4086
2016-08-04,4086
2016-08-05,4086
2016-08-06,4099
2016-08-07,4099
2016-08-08,4099
2016-08-09,4099
2016-08-10,4244
2016-08-11,4244
2016-08-12,4244
2016-08-13,4244
2016-08-14,4244
2016-08-15,4244
2016-08-16,4321
2016-08-17,4321
2016-08-18,4321
2016-08-19,4321
2016-08-20,4321
2016-08-21,4398
2016-08-22,4398
2016-08-23,4398
2016-08-24,4398
2016-08-25,4398
2016-08-26,4398
2016-08-28,4533
2016-08-31,4533
2016-09-01,4533
2016-09-02,4661
2016-09-03,4661
2016-09-04,4661
2016-09-05,4661
2016-09-06,4661
2016-09-07,4803
2016-09-08,4803
2016-09-09,4803
2016-09-10,4803
2016-09-11,4803
2016-09-12,4803
2016-09-13,4880
2016-09-14,4880
2016-09-15,4880
2016-09-16,4880
2016-09-17,4880
2016-09-18,4880
2016-09-19,5020
2016-09-20,5020
2016-09-21,5020
2016-09-22,5020
2016-09-23,5020
2016-09-24,5020
2016-09-25,5244
2016-09-26,5244
2016-09-27,5244
2016-09-28,5244
2016-09-29,5244
2016-09-30,5244
2016-10-01,5507
2016-10-02,5507
2016-10-03,5507
2016-10-04,5507
2016-10-05,5507
2016-10-06,5507
2016-10-07,5507
2016-10-08,5588
2016-10-09,5588
2016-10-10,5588
2016-10-11,5588
2016-10-12,5588
2016-10-13,5588
2016-10-14,5394
2016-10-15,5394
2016-10-16,5394
2016-10-17,5394
2016-10-18,5394
2016-10-19,5493
2016-10-20,5493
2016-10-21,5493
2016-10-22,5493
2016-10-23,5493
2016-10-24,5556
2016-10-25,5556
2016-10-26,5556
2016-10-27,5556
2016-10-28,5556
2016-10-29,5556
2016-10-30,5510
2016-10-31,5510
2016-11-01,5510
2016-11-02,5510
2016-11-03,5510
2016-11-04,5612
2016-11-05,5612
2016-11-06,5612
2016-11-07,5612
2016-11-08,5612
2016-11-09,5612
2016-11-10,5639
2016-11-11,5639
2016-11-12,5639
2016-11-13,5639
2016-11-14,5639
2016-11-15,5639
2016-12-07,5394
2016-12-08,5394
2016-12-09,5394
2016-12-10,5394
2016-12-11,5124
2016-12-12,5124
2016-12-13,5124
2016-12-14,5124
2016-12-15,5124
2016-12-16,4888
2016-12-17,4888
2016-12-18,4888
2016-12-19,4888
2016-12-20,4888
2016-12-21,4768
2016-12-22,4768
2016-12-23,4768
2016-12-24,4768
2016-12-25,4768
2016-12-26,4807
2016-12-27,4807
2016-12-28,4807
2016-12-29,4807
2016-12-30,4910
2016-12-31,4910
2017-01-01,4910
2017-01-02,4910
2017-01-03,5054
2017-01-04,5054
2017-01-05,5054
2017-01-06,5054
2017-01-07,4995
2017-01-08,4995
2017-01-09,4995
2017-01-10,4995
2017-01-11,4857
2017-01-12,4857
2017-01-13,4857
2017-01-14,4857
2017-01-15,4900
2017-01-16,4900
2017-01-17,4900
2017-01-18,4900
2017-01-19,4908
2017-01-20,4908
2017-01-21,4908
2017-01-22,4908
2017-01-23,4810
2017-01-27,4691
2017-01-28,4691
2017-01-29,4691
2017-01-30,4691
2017-01-31,4706
2017-02-01,4706
2017-02-02,4706
2017-02-03,4706
2017-02-04,4771
2017-02-05,4771
2017-02-06,4771
2017-02-07,4771
2017-02-08,4741
2017-02-09,4741
2017-02-10,4741
2017-02-11,4741
2017-02-12,4687
2017-02-13,4687
2017-02-14,4687
2017-02-15,4687
2017-02-16,4480
2017-02-18,4480
2017-02-19,4480
2017-02-20,4256
2017-02-21,4256
2017-02-22,4256
2017-02-23,4256
2017-02-24,4256
2017-02-25,4043
2017-02-26,4043
2017-02-27,4043
2017-02-28,4043
2017-03-01,3894
2017-03-02,3894
2017-03-03,3894
2017-03-04,3894
2017-03-05,3881
2017-03-06,3881
2017-03-07,3881
2017-03-08,3881
2017-03-09,3881
2017-03-10,3793
2017-03-11,3793
2017-03-12,3793
2017-03-13,3793
2017-03-14,3636
2017-03-15,3636
2017-03-16,3636
2017-03-17,3636
2017-03-18,3636
2017-03-19,3472
2017-03-20,3472
2017-03-21,3472
2017-03-22,3472
2017-03-23,3433
2017-03-24,3433
2017-03-25,3433
2017-03-26,3433
2017-03-27,3433
2017-03-28,3373
2017-03-29,3373
2017-03-30,3373
2017-03-31,3373
2017-04-01,3384
2017-04-02,3384
2017-04-03,3384
2017-04-04,3384
2017-04-12,3539
2017-04-13,3539
2017-04-14,3683
2017-04-15,3683
2017-04-16,3683
2017-04-17,3683
2017-04-18,3717
2017-04-19,3717
2017-04-20,3717
2017-04-21,3717
2017-04-22,3717
2017-04-23,3689
2017-04-24,3689
2017-04-25,3689
2017-04-26,3689
2017-04-27,3747
2017-04-28,3747
2017-04-29,3747
2017-04-30,3747
2017-05-01,3892
2017-05-02,3892
2017-05-03,3892
2017-05-04,3892
2017-05-05,3875
2017-05-06,3875
2017-05-07,3875
2017-05-08,3875
2017-05-09,3904
2017-05-10,3904
2017-05-11,3904
2017-05-12,3904
2017-05-13,3937
2017-05-14,3937
2017-05-15,3937
2017-05-16,3937
2017-05-17,3937
2017-05-18,4021
2017-05-19,4021
2017-05-20,4021
2017-05-21,4021
2017-05-22,4021
2017-05-23,4108
2017-05-24,4108
2017-05-25,4108
2017-05-26,4108
2017-05-27,4108
2017-05-28,4101
2017-05-29,4101
2017-05-30,4101
2017-05-31,4101
2017-06-01,4101
2017-06-02,3927
2017-06-03,3927
2017-06-04,3927
2017-06-05,3927
2017-06-06,3899
2017-06-07,3899
2017-06-08,3899
2017-06-09,3899
2017-06-10,3967
2017-06-11,3967
2017-06-12,3967
2017-06-13,3967
2017-06-14,4039
2017-06-15,4039
2017-06-16,4039
2017-06-17,4039
2017-06-18,4039
2017-06-19,4029
2017-06-20,4029
2017-06-21,4029
2017-06-22,4029
2017-06-23,4029
2017-06-24,4113
2017-06-25,4113
2017-06-26,4113
2017-06-27,4113
2017-06-28,4113
2017-06-29,4219
2017-06-30,4219
2017-07-01,4219
2017-07-02,4219
2017-07-03,4219
2017-07-04,4008
2017-07-05,4008
2017-07-06,4008
2017-07-07,4008
2017-07-08,4008
2017-07-13,3807
2017-07-14,3616
2017-07-15,3616
2017-07-16,3616
2017-07-17,3616
2017-07-18,3616
2017-07-19,3537
2017-07-20,3537
2017-07-21,3537
2017-07-22,3537
2017-07-23,3617
2017-07-24,3617
2017-07-25,3617
2017-07-26,3617
2017-07-27,3617
2017-07-28,3600
2017-07-29,3600
2017-07-30,3600
2017-07-31,3600
2017-08-01,3600
2017-08-02,3712
2017-08-03,3712
2017-08-04,3712
2017-08-05,3712
2017-08-06,3753
2017-08-09,3753
2017-08-10,3822
2017-08-11,3822
2017-08-12,3822
2017-08-13,3822
2017-08-14,3822
2017-08-15,3896
2017-08-16,3896
2017-08-17,3896
2017-08-18,3896
2017-08-19,3896
2017-08-20,3969
2017-08-21,3969
2017-08-22,3969
2017-08-23,3969
2017-08-24,3969
2017-08-25,3911
2017-08-26,3911
2017-08-27,3911
2017-08-28,3911
2017-08-29,3911
2017-08-30,4026
2017-08-31,4026
2017-09-01,4026
2017-09-02,4026
2017-09-03,4026
2017-09-04,3970
2017-09-05,3970
2017-09-06,3970
2017-09-07,3970
2017-09-08,3970
2017-09-09,3956
2017-09-10,3956
2017-09-11,3956
2017-09-12,3956
2017-09-13,3956
2017-09-14,3892
2017-09-15,3892
2017-09-16,3892
2017-09-17,3892
2017-09-18,3892
2017-09-19,3697
2017-09-20,3697
2017-09-22,3697
2017-09-23,3697
2017-09-24,3694
2017-09-25,3694
2017-09-26,3694
2017-09-27,3694
2017-09-28,3694
2017-09-29,3832
2017-09-30,3832
2017-10-01,3832
2017-10-02,3832
2017-10-03,3832
2017-10-04,3741
2017-10-05,3741
2017-10-06,3741
2017-10-07,3741
2017-10-08,3578
2017-10-09,3578
2017-10-10,3578
2017-10-11,3578
2017-10-12,3578
2017-10-13,3402
2017-10-14,3402
2017-10-15,3402
2017-10-16,3402
2017-10-17,3402
2017-10-18,3236
2017-10-19,3236
2017-10-20,3236
2017-10-21,3236
2017-10-22,3236
2017-10-23,3074
2017-10-24,3074
2017-10-25,3074
2017-10-26,3074
2017-10-27,3074
2017-10-28,3020
2017-10-29,3020
2017-10-30,3020
2017-10-31,3020
2017-11-01,3020
2017-11-02,2935
2017-11-03,2935
2017-11-04,2935
2017-11-05,2935
2017-11-06,2935
2017-11-07,3009
2017-11-08,3009
2017-11-09,3009
2017-11-10,3009
2017-11-11,3009
2017-11-12,3155
2017-11-13,3155
2017-11-14,3155
2017-11-15,3155
2017-11-16,3155
2017-11-17,3028
2017-11-18,3028
2017-11-19,3028
2017-11-20,3028
2017-11-21,3028
2017-11-22,3143
2017-11-23,3143
2017-11-24,3143
2017-11-25,3143
2017-11-26,3284
2017-11-27,3284
2017-11-28,3284
2017-11-29,3284
2017-11-30,3284
2017-12-01,3284
2017-12-02,3390
2017-12-03,3390
2017-12-04,3390
2017-12-05,3390
2017-12-06,3390
2017-12-07,3442
2017-12-08,3442
2017-12-09,3442
2017-12-10,3442
2017-12-11,3442
2017-12-12,3584
2017-12-13,3584
2017-12-14,3584
2017-12-15,3584
2017-12-16,3584
2017-12-17,3707
2017-12-18,3707
2017-12-19,3707
2017-12-20,3707
2017-12-21,3662
2017-12-22,3662
2017-12-23,3662
2017-12-24,3662
2017-12-25,3662
2017-12-26,3498
2017-12-27,3498
2017-12-28,3498
2017-12-29,3498
2017-12-30,3397
2017-12-31,3397
2018-01-01,3397
2018-01-02,3397
2018-01-03,3359
2018-01-04,3359
2018-01-05,3359
2018-01-06,3359
2018-01-07,3213
2018-01-08,3213
2018-01-09,3213
2018-01-10,3213
2018-01-11,3095
2018-01-12,3095
2018-01-13,3095
2018-01-14,3095
2018-01-15,2956
2018-01-16,2956
2018-01-17,2956
2018-01-18,2956
2018-01-19,2956
2018-01-20,2808
2018-01-21,2808
2018-01-22,2808
2018-01-23,2808
2018-01-24,2671
2018-01-25,2671
2018-01-26,2671
2018-01-27,2671
2018-01-28,2671
2018-01-29,2537
2018-01-30,2537
2018-01-31,2537
2018-02-01,2537
2018-02-02,2537
2018-02-03,2410
2018-02-04,2410
2018-02-05,2410
2018-02-06,2410
2018-02-07,2410
2018-02-08,2295
2018-02-09,2295
2018-02-10,2295
2018-02-11,2295
2018-02-12,2295
2018-02-13,2180
2018-02-14,2180
2018-02-15,2180
2018-02-16,2180
2018-02-17,2180
2018-02-18,2148
2018-02-19,2148
2018-02-20,2148
2018-02-21,2148
2018-02-22,2148
2018-02-23,2051
2018-02-24,2051
2018-02-25,2051
2018-02-26,2051
2018-02-27,2051
2018-02-28,2049
2018-03-01,2049
2018-03-02,2049
2018-03-03,2049
2018-03-04,2049
2018-03-05,2060
2018-03-06,2060
2018-03-07,2060
2018-03-08,2060
2018-03-09,2060
2018-03-10,2109
2018-03-11,2109
2018-03-12,2109
2018-03-13,2109
2018-03-14,2109
2018-03-15,2193
2018-03-16,2193
2018-03-17,2193
2018-03-18,2193
2018-03-20,2300
2018-03-21,2300
2018-03-23,2300
2018-03-24,2300
2018-03-25,2300
2018-03-26,2360
2018-03-27,2360
2018-03-28,2360
2018-03-29,2360
2018-03-30,2360
2018-03-31,2394
2018-04-01,2394
2018-04-02,2394
2018-04-03,2394
2018-04-04,2394
2018-04-05,2394
2018-04-06,2447
2018-04-07,2447
2018-04-08,2447
2018-04-09,2447
2018-04-10,2447
2018-04-11,2447
2018-04-12,2406
2018-04-13,2406
2018-04-14,2406
2018-04-15,2406
2018-04-16,2406
2018-04-17,2406
2018-04-18,2462
2018-04-19,2462
2018-04-20,2462
2018-04-21,2462
2018-04-22,2462
2018-04-23,2462
2018-04-24,2511
2018-04-25,2511
2018-04-26,2511
2018-04-27,2511
2018-04-28,2511
2018-04-29,2511
2018-04-30,2420
2018-05-01,2420
2018-05-02,2420
2018-05-03,2420
2018-05-04,2420
2018-05-05,2486
2018-05-06,2486
2018-05-07,2486
2018-05-08,2486
2018-05-09,2486
2018-05-10,2486
2018-05-11,2562
2018-05-12,2562
2018-05-13,2562
2018-05-14,2562
2018-05-15,2562
2018-05-16,2682
2018-05-17,2682
2018-05-18,2682
2018-05-19,2682
2018-05-20,2682
2018-05-21,2788
2018-05-22,2788
2018-05-23,2788
2018-05-24,2788
2018-05-25,2788
2018-05-26,2913
2018-05-27,2913
2018-05-28,2913
2018-05-29,2913
2018-05-30,2913
2018-05-31,3035
2018-06-01,3035
2018-06-02,3035
2018-06-03,3035
2018-06-04,3035
2018-06-05,3101
2018-06-06,3101
2018-06-07,3101
2018-06-08,3101
2018-06-09,3101
2018-06-10,3183
2018-06-11,3183
2018-06-12,3183
2018-06-13,3183
2018-06-14,3183
2018-06-15,3115
2018-06-16,3115
2018-06-17,3115
2018-06-18,3115
2018-06-19,3080
2018-06-20,3080
2018-06-21,3080
2018-06-22,3080
2018-06-23,3080
2018-06-24,3109
2018-06-25,3109
2018-06-26,3109
2018-06-27,3109
2018-06-28,3109
2018-06-29,3097
2018-06-30,3097
2018-07-01,3097
2018-07-02,3097
2018-07-03,3097
2018-07-04,3080
2018-07-05,3080
2018-07-06,3080
2018-07-07,3080
2018-07-08,3080
2018-07-09,3102
2018-07-10,3102
2018-07-11,3102
2018-07-12,3102
2018-07-13,3102
2018-07-14,3102
2018-07-15,3102
2018-07-16,3116
2018-07-17,3116
2018-07-18,3116
2018-07-19,3116
2018-07-20,3215
2018-07-21,3215
2018-07-22,3215
2018-07-23,3314
2018-07-24,3314
2018-07-25,3314
2018-07-26,3314
2018-07-27,3410
2018-07-28,3410
2018-07-29,3410
2018-07-30,3410
2018-07-31,3517
2018-08-01,3517
2018-08-02,3517
2018-08-03,3517
2018-08-04,3576
2018-08-05,3576
2018-08-06,3576
2018-08-07,3576
2018-08-08,3638
2018-08-09,3638
2018-08-10,3638
2018-08-11,3638
2018-08-12,3683
2018-08-14,3683
2018-08-16,3713
2018-08-17,3713
2018-08-18,3713
2018-08-19,3845
2018-08-20,3845
2018-08-21,3845
2018-08-22,3854
2018-08-23,3854
2018-08-24,3854
2018-08-25,4001
2018-08-26,4001
2018-08-27,4001
2018-08-28,4001
2018-08-29,4157
2018-08-30,4157
2018-08-31,4157
2018-09-01,4122
2018-09-02,4122
2018-09-03,4122
2018-09-04,4010
2018-09-05,4010
2018-09-06,4010
2018-09-07,4010
2018-09-08,3816
2018-09-09,3816
2018-09-10,3816
2018-09-11,3816
2018-09-12,3625
2018-09-13,3625
2018-09-14,3625
2018-09-15,3443
2018-09-16,3443
2018-09-17,3443
2018-09-18,3270
2018-09-19,3270
2018-09-20,3270
2018-09-21,3108
2018-09-22,3108
2018-09-23,3108
2018-09-24,2959
2018-09-25,2959
2018-09-26,2959
2018-09-27,2959
2018-09-28,2900
2018-09-29,2900
2018-09-30,2900
2018-10-01,2982
2018-10-02,2982
2018-10-03,2982
2018-10-04,2982
2018-10-05,2983
2018-10-06,2983
2018-10-07,2983
2018-10-08,3109
2018-10-09,3109
2018-10-10,3109
2018-10-11,3109
2018-10-12,3084
2018-10-13,3084
2018-10-14,3084
2018-10-15,3080
2018-10-16,3080
2018-10-17,3080
2018-10-18,3080
2018-10-19,3100
2018-10-20,3100
2018-10-21,3100
2018-10-22,3100
2018-10-23,3252
2018-10-24,3252
2018-10-25,3252
2018-10-26,3252
2018-10-27,3344
2018-10-28,3344
2018-10-29,3344
2018-10-30,3344
2018-10-31,3272
2018-11-01,3272
2018-11-03,3431
2018-11-04,3431
2018-11-05,3593
2018-11-06,3593
2018-11-07,3593
2018-11-08,3754
2018-11-09,3754
2018-11-10,3939
2018-11-11,3939
2018-11-12,4095
2018-11-13,4095
2018-11-15,4272
2018-11-16,4272
2018-11-17,4381
2018-11-18,4381
2018-11-19,4396
2018-11-20,4396
2018-11-21,4436
2018-11-22,4436
2018-11-23,4264
2018-11-24,4264
2018-11-25,4196
2018-11-26,4196
2018-11-27,4255
2018-11-28,4255
2018-11-29,4058
2018-12-01,3916
2018-12-02,3916
2018-12-03,3916
2018-12-04,3732
2018-12-05,3732
2018-12-07,3545
2018-12-09,3493
2018-12-10,3547
2018-12-11,3547
2018-12-12,3547
2018-12-13,3642
2018-12-14,3642
2018-12-15,3591
2018-12-16,3591
2018-12-17,3605
2018-12-18,3605
2018-12-19,3696
2018-12-20,3696
2018-12-21,3670
2018-12-22,3670
2018-12-23,3632
2018-12-24,3632
2018-12-25,3626
2018-12-26,3626
2018-12-27,3626
2018-12-28,3626
2018-12-29,3449
2018-12-30,3449
2018-12-31,3420
2019-01-01,3420
2019-01-02,3423
2019-01-03,3423
2019-01-04,3423
2019-01-05,3514
2019-01-06,3510
2019-01-08,3510
2019-01-10,3455
2019-01-11,3356
2019-01-12,3356
2019-01-13,3237
2019-01-14,3237
2019-01-15,3172
2019-01-16,3172
2019-01-17,3121
2019-01-18,3121
2019-01-19,3085
2019-01-20,3085
2019-01-21,3063
2019-01-22,3063
2019-01-23,3090
2019-01-24,3090
2019-01-25,3097
2019-01-26,3097
2019-01-27,3217
2019-01-28,3217
2019-01-29,3331
2019-01-30,3331
2019-01-31,3331
2019-02-01,3498
2019-02-02,3498
2019-02-03,3670
2019-02-04,3670
2019-02-05,3670
2019-02-06,3842
2019-02-07,3842
2019-02-08,3837
2019-02-09,3837
2019-02-10,3789
2019-02-11,3789
2019-02-12,3789
2019-02-13,3666
2019-02-14,3666
2019-02-15,3666
2019-02-16,3618
2019-02-17,3618
2019-02-18,3618
2019-02-19,3582
2019-02-20,3582
2019-02-21,3582
2019-02-22,3409
2019-02-23,3409
2019-02-24,3320
2019-02-25,3320
2019-02-26,3320
2019-02-27,3436
2019-02-28,3436
2019-03-01,3436
2019-03-02,3350
2019-03-03,3350
2019-03-04,3456
2019-03-05,3456
2019-03-06,3362
2019-03-07,3362
2019-03-08,3362
2019-03-09,3448
2019-03-10,3448
2019-03-11,3448
2019-03-12,3575
2019-03-13,3575
2019-03-14,3575
2019-03-15,3514
2019-03-16,3514
2019-03-17,3452
2019-03-18,3452
2019-03-19,3452
2019-03-20,3462
2019-03-21,3462
2019-03-22,3462
2019-03-23,3448
2019-03-24,3448
2019-03-25,3448
2019-03-26,3487
2019-03-27,3487
2019-03-28,3487
2019-03-29,3565
2019-03-30,3565
2019-03-31,3565
2019-04-01,3677
2019-04-02,3677
2019-04-03,3677
2019-04-04,3775
2019-04-05,3775
2019-04-06,3775
2019-04-07,3909
2019-04-08,3909
2019-04-09,3909
2019-04-10,3928
2019-04-11,3928
2019-04-12,3928
2019-04-13,3907
2019-04-14,3907
2019-04-15,3907
2019-04-16,3846
