date_obj,Plain%20pizza price
2015-12-12,659
2015-12-13,659
2015-12-14,659
2015-12-15,638
2015-12-16,638
2015-12-17,638
2015-12-18,644
2015-12-19,644
2015-12-20,652
2015-12-21,652
2015-12-22,652
2015-12-23,650
2015-12-24,650
2015-12-25,650
2015-12-26,661
2015-12-27,661
2015-12-28,658
2015-12-29,658
2015-12-30,638
2015-12-31,638
2016-01-01,638
2016-01-02,649
2016-01-03,649
2016-01-04,666
2016-01-05,666
2016-01-06,654
2016-01-07,654
2016-01-08,654
2016-01-09,652
2016-01-10,652
2016-01-11,655
2016-01-12,655
2016-01-13,655
2016-01-14,666
2016-01-15,666
2016-01-16,687
2016-01-17,687
2016-01-18,694
2016-01-19,694
2016-01-20,701
2016-01-21,701
2016-01-22,724
2016-01-23,724
2016-01-24,730
2016-01-25,730
2016-01-26,746
2016-01-27,746
2016-01-28,762
2016-01-29,767
2016-01-30,767
2016-01-31,780
2016-02-01,780
2016-02-02,787
2016-02-03,787
2016-02-04,780
2016-02-05,780
2016-02-06,762
2016-02-07,762
2016-02-08,762
2016-02-09,726
2016-02-10,726
2016-02-11,701
2016-02-12,701
2016-02-13,705
2016-02-14,705
2016-02-15,720
2016-02-16,720
2016-02-17,740
2016-02-18,740
2016-02-19,740
2016-02-20,756
2016-02-21,769
2016-02-22,769
2016-02-23,769
2016-02-24,778
2016-02-25,778
2016-02-26,774
2016-02-27,766
2016-02-28,766
2016-02-29,750
2016-03-01,750
2016-03-02,727
2016-03-03,727
2016-03-04,706
2016-03-05,706
2016-03-06,699
2016-03-07,699
2016-03-08,729
2016-03-09,729
2016-03-10,752
2016-03-11,752
2016-03-12,755
2016-03-13,755
2016-03-14,755
2016-03-15,755
2016-03-16,746
2016-03-17,746
2016-03-18,732
2016-03-19,732
2016-03-20,743
2016-03-21,743
2016-03-22,758
2016-03-23,758
2016-03-24,752
2016-03-25,757
2016-03-26,742
2016-03-27,742
2016-03-28,737
2016-03-29,737
2016-03-30,744
2016-03-31,744
2016-04-01,725
2016-04-02,725
2016-04-03,725
2016-04-04,725
2016-04-05,726
2016-04-06,726
2016-04-07,742
2016-04-08,742
2016-04-09,741
2016-04-10,741
2016-04-11,754
2016-04-12,754
2016-04-14,743
2016-04-15,718
2016-04-16,718
2016-04-17,704
2016-04-18,688
2016-04-19,688
2016-04-20,684
2016-04-21,684
2016-04-22,684
2016-04-23,683
2016-04-24,681
2016-04-25,701
2016-04-26,701
2016-04-27,703
2016-04-28,703
2016-04-29,705
2016-04-30,699
2016-05-01,699
2016-05-02,715
2016-05-03,702
2016-05-04,702
2016-05-05,703
2016-05-06,703
2016-05-07,708
2016-05-08,708
2016-05-09,697
2016-05-10,693
2016-05-11,693
2016-05-12,707
2016-05-13,713
2016-05-14,713
2016-05-15,723
2016-05-16,723
2016-05-17,742
2016-05-18,745
2016-05-19,745
2016-05-22,742
2016-05-23,747
2016-05-24,747
2016-05-25,753
2016-05-26,763
2016-05-27,764
2016-05-28,764
2016-05-29,752
2016-05-30,752
2016-05-31,741
2016-06-01,741
2016-06-02,737
2016-06-03,737
2016-06-04,740
2016-06-05,740
2016-06-06,740
2016-06-07,740
2016-06-08,722
2016-06-09,708
2016-06-10,705
2016-06-11,705
2016-06-12,680
2016-06-13,680
2016-06-14,683
2016-06-15,683
2016-06-16,696
2016-06-17,725
2016-06-18,725
2016-06-19,724
2016-06-20,724
2016-06-21,732
2016-06-22,732
2016-06-23,708
2016-06-24,708
2016-06-25,724
2016-06-26,724
2016-06-27,717
2016-06-28,731
2016-06-29,731
2016-06-30,724
2016-07-01,703
2016-07-02,703
2016-07-03,706
2016-07-04,717
2016-07-05,717
2016-07-06,735
2016-07-07,735
2016-07-08,750
2016-07-09,750
2016-07-10,758
2016-07-11,758
2016-07-12,762
2016-07-13,762
2016-07-14,791
2016-07-15,791
2016-07-16,790
2016-07-17,790
2016-07-18,770
2016-07-23,752
2016-07-24,761
2016-07-25,761
2016-07-26,744
2016-07-27,744
2016-07-28,753
2016-07-29,753
2016-07-30,753
2016-07-31,753
2016-08-01,750
2016-08-02,763
2016-08-03,765
2016-08-04,765
2016-08-05,778
2016-08-06,778
2016-08-07,776
2016-08-08,776
2016-08-09,795
2016-08-10,795
2016-08-11,809
2016-08-12,809
2016-08-13,810
2016-08-14,810
2016-08-15,819
2016-08-16,819
2016-08-17,832
2016-08-18,832
2016-08-19,841
2016-08-20,841
2016-08-21,811
2016-08-22,811
2016-08-23,795
2016-08-24,795
2016-08-25,795
2016-08-26,795
2016-08-28,797
2016-08-31,726
2016-09-01,696
2016-09-02,696
2016-09-03,686
2016-09-04,684
2016-09-05,684
2016-09-06,706
2016-09-07,706
2016-09-08,715
2016-09-09,715
2016-09-10,695
2016-09-11,695
2016-09-12,714
2016-09-13,739
2016-09-14,739
2016-09-15,738
2016-09-16,738
2016-09-17,744
2016-09-18,744
2016-09-19,772
2016-09-20,772
2016-09-21,796
2016-09-22,796
2016-09-23,782
2016-09-24,782
2016-09-25,746
2016-09-26,746
2016-09-27,747
2016-09-28,747
2016-09-29,732
2016-09-30,730
2016-10-01,739
2016-10-02,739
2016-10-03,724
2016-10-04,724
2016-10-05,722
2016-10-06,722
2016-10-07,750
2016-10-08,753
2016-10-09,753
2016-10-10,746
2016-10-11,746
2016-10-12,756
2016-10-13,756
2016-10-14,764
2016-10-15,761
2016-10-16,761
2016-10-17,760
2016-10-18,760
2016-10-19,764
2016-10-20,764
2016-10-21,782
2016-10-22,782
2016-10-23,787
2016-10-24,791
2016-10-25,791
2016-10-26,804
2016-10-27,804
2016-10-28,804
2016-10-29,820
2016-10-30,820
2016-10-31,833
2016-11-01,833
2016-11-02,849
2016-11-03,849
2016-11-04,837
2016-11-05,837
2016-11-06,831
2016-11-07,831
2016-11-08,821
2016-11-09,821
2016-11-10,822
2016-11-11,822
2016-11-12,824
2016-11-13,824
2016-11-14,835
2016-12-07,694
2016-12-08,690
2016-12-09,689
2016-12-10,689
2016-12-11,678
2016-12-12,678
2016-12-13,669
2016-12-14,665
2016-12-15,665
2016-12-16,662
2016-12-17,655
2016-12-18,655
2016-12-19,650
2016-12-20,653
2016-12-21,660
2016-12-22,660
2016-12-23,667
2016-12-24,667
2016-12-25,662
2016-12-26,662
2016-12-27,667
2016-12-28,667
2016-12-29,658
2016-12-30,658
2016-12-31,665
2017-01-01,665
2017-01-02,657
2017-01-03,657
2017-01-04,658
2017-01-05,658
2017-01-06,655
2017-01-07,645
2017-01-08,645
2017-01-09,646
2017-01-10,646
2017-01-11,646
2017-01-12,637
2017-01-13,637
2017-01-14,642
2017-01-15,649
2017-01-16,653
2017-01-17,640
2017-01-18,640
2017-01-19,640
2017-01-20,640
2017-01-21,646
2017-01-22,646
2017-01-27,644
2017-01-28,650
2017-01-29,640
2017-01-30,640
2017-01-31,642
2017-02-01,613
2017-02-02,613
2017-02-03,594
2017-02-04,585
2017-02-05,585
2017-02-06,597
2017-02-07,597
2017-02-08,602
2017-02-09,602
2017-02-10,631
2017-02-11,653
2017-02-12,653
2017-02-13,677
2017-02-14,678
2017-02-15,678
2017-02-16,691
2017-02-18,694
2017-02-19,697
2017-02-20,701
2017-02-21,704
2017-02-22,704
2017-02-23,699
2017-02-24,699
2017-02-25,707
2017-02-26,707
2017-02-27,732
2017-02-28,734
2017-03-01,738
2017-03-02,733
2017-03-03,733
2017-03-04,748
2017-03-05,748
2017-03-06,777
2017-03-07,781
2017-03-08,781
2017-03-09,776
2017-03-10,759
2017-03-11,733
2017-03-12,733
2017-03-13,722
2017-03-14,730
2017-03-15,741
2017-03-16,741
2017-03-17,717
2017-03-18,717
2017-03-19,706
2017-03-20,706
2017-03-21,713
2017-03-22,713
2017-03-23,696
2017-03-24,671
2017-03-25,671
2017-03-26,680
2017-03-27,690
2017-03-28,708
2017-03-29,698
2017-03-30,700
2017-03-31,682
2017-04-01,682
2017-04-02,660
2017-04-03,646
2017-04-04,646
2017-04-12,584
2017-04-13,599
2017-04-14,599
2017-04-15,625
2017-04-16,626
2017-04-17,631
2017-04-18,631
2017-04-19,650
2017-04-20,650
2017-04-21,649
2017-04-22,649
2017-04-23,645
2017-04-24,656
2017-04-25,675
2017-04-26,675
2017-04-27,691
2017-04-28,691
2017-04-29,698
2017-04-30,698
2017-05-01,683
2017-05-02,695
2017-05-03,695
2017-05-04,693
2017-05-05,693
2017-05-06,708
2017-05-07,708
2017-05-08,709
2017-05-09,691
2017-05-10,691
2017-05-11,679
2017-05-12,677
2017-05-13,681
2017-05-14,681
2017-05-15,675
2017-05-16,667
2017-05-17,667
2017-05-18,684
2017-05-19,684
2017-05-20,666
2017-05-21,666
2017-05-22,661
2017-05-23,661
2017-05-24,679
2017-05-25,679
2017-05-26,686
2017-05-27,686
2017-05-28,689
2017-05-29,689
2017-05-30,705
2017-05-31,705
2017-06-01,697
2017-06-02,697
2017-06-03,704
2017-06-06,714
2017-06-07,714
2017-06-08,693
2017-06-09,693
2017-06-10,667
2017-06-11,646
2017-06-12,646
2017-06-13,655
2017-06-14,664
2017-06-15,664
2017-06-16,673
2017-06-17,673
2017-06-18,665
2017-06-19,665
2017-06-20,657
2017-06-21,656
2017-06-22,656
2017-06-23,656
2017-06-24,657
2017-06-25,657
2017-06-26,653
2017-06-27,640
2017-06-28,640
2017-06-29,633
2017-06-30,633
2017-07-01,630
2017-07-02,630
2017-07-03,618
2017-07-04,625
2017-07-05,625
2017-07-06,615
2017-07-07,615
2017-07-08,617
2017-07-13,619
2017-07-14,620
2017-07-15,620
2017-07-16,610
2017-07-17,605
2017-07-18,605
2017-07-19,599
2017-07-20,594
2017-07-21,594
2017-07-22,573
2017-07-23,573
2017-07-24,570
2017-07-25,570
2017-07-26,568
2017-07-27,560
2017-07-28,558
2017-07-29,558
2017-07-30,562
2017-07-31,562
2017-08-01,564
2017-08-02,578
2017-08-03,578
2017-08-04,582
2017-08-05,558
2017-08-06,558
2017-08-09,558
2017-08-10,558
2017-08-11,558
2017-08-12,556
2017-08-13,556
2017-08-14,548
2017-08-15,540
2017-08-17,527
2017-08-18,527
2017-08-19,535
2017-08-20,526
2017-08-22,530
2017-08-23,530
2017-08-24,522
2017-08-25,522
2017-08-26,518
2017-08-27,518
2017-08-28,506
2017-08-29,506
2017-08-30,491
2017-08-31,491
2017-09-01,469
2017-09-02,457
2017-09-03,457
2017-09-04,465
2017-09-05,465
2017-09-06,465
2017-09-07,451
2017-09-08,451
2017-09-09,462
2017-09-10,472
2017-09-11,472
2017-09-12,486
2017-09-13,482
2017-09-14,493
2017-09-15,493
2017-09-16,497
2017-09-17,499
2017-09-19,489
2017-09-20,485
2017-09-21,485
2017-09-22,497
2017-09-23,497
2017-09-24,492
2017-09-25,492
2017-09-26,479
2017-09-27,479
2017-09-28,469
2017-09-29,473
2017-09-30,473
2017-10-01,465
2017-10-02,462
2017-10-03,462
2017-10-04,458
2017-10-05,449
2017-10-06,449
2017-10-07,436
2017-10-08,436
2017-10-09,415
2017-10-10,422
2017-10-11,422
2017-10-12,430
2017-10-13,441
2017-10-14,444
2017-10-15,444
2017-10-16,437
2017-10-17,437
2017-10-18,436
2017-10-19,436
2017-10-20,430
2017-10-21,430
2017-10-22,409
2017-10-23,409
2017-10-24,389
2017-10-25,388
2017-10-26,388
2017-10-27,396
2017-10-28,396
2017-10-29,399
2017-10-30,401
2017-10-31,417
2017-11-01,417
2017-11-02,425
2017-11-03,425
2017-11-04,426
2017-11-05,426
2017-11-06,436
2017-11-07,436
2017-11-08,457
2017-11-09,449
2017-11-10,449
2017-11-11,457
2017-11-12,442
2017-11-13,442
2017-11-14,436
2017-11-15,436
2017-11-16,433
2017-11-17,433
2017-11-18,437
2017-11-19,437
2017-11-20,435
2017-11-21,451
2017-11-22,451
2017-11-23,459
2017-11-24,459
2017-11-25,462
2017-11-26,462
2017-11-27,458
2017-11-28,457
2017-11-29,457
2017-11-30,463
2017-12-01,469
2017-12-02,469
2017-12-03,452
2017-12-04,452
2017-12-05,443
2017-12-06,443
2017-12-07,443
2017-12-08,443
2017-12-09,456
2017-12-10,454
2017-12-11,454
2017-12-12,442
2017-12-14,442
2017-12-15,438
2017-12-16,438
2017-12-17,440
2017-12-18,436
2017-12-19,436
2017-12-20,448
2017-12-21,448
2017-12-22,447
2017-12-23,447
2017-12-24,454
2017-12-25,454
2017-12-26,435
2017-12-27,435
2017-12-28,425
2017-12-29,425
2017-12-30,419
2017-12-31,419
2018-01-01,407
2018-01-02,407
2018-01-03,391
2018-01-04,391
2018-01-05,374
2018-01-06,370
2018-01-07,370
2018-01-08,371
2018-01-09,371
2018-01-10,371
2018-01-11,373
2018-01-12,389
2018-01-13,398
2018-01-14,409
2018-01-15,422
2018-01-16,422
2018-01-17,426
2018-01-18,436
2018-01-19,436
2018-01-20,441
2018-01-21,441
2018-01-22,445
2018-01-23,446
2018-01-24,450
2018-01-25,456
2018-01-26,458
2018-01-27,468
2018-01-28,474
2018-01-29,468
2018-01-31,456
2018-02-01,455
2018-02-02,458
2018-02-03,464
2018-02-04,473
2018-02-05,474
2018-02-06,473
2018-02-07,474
2018-02-08,474
2018-02-09,477
2018-02-10,480
2018-02-11,480
2018-02-12,467
2018-02-13,466
2018-02-14,448
2018-02-15,441
2018-02-16,437
2018-02-17,437
2018-02-18,438
2018-02-19,441
2018-02-20,452
2018-02-21,462
2018-02-22,482
2018-02-23,473
2018-02-24,466
2018-02-25,462
2018-02-26,461
2018-02-27,455
2018-03-01,461
2018-03-02,463
2018-03-03,460
2018-03-05,461
2018-03-06,460
2018-03-07,455
2018-03-08,458
2018-03-09,473
2018-03-10,464
2018-03-11,457
2018-03-12,453
2018-03-13,453
2018-03-14,451
2018-03-15,449
2018-03-16,446
2018-03-17,440
2018-03-18,437
2018-03-19,434
2018-03-20,439
2018-03-21,456
2018-03-23,460
2018-03-24,457
2018-03-26,453
2018-03-27,456
2018-03-28,453
2018-03-29,451
2018-03-30,451
2018-03-31,455
2018-04-01,470
2018-04-02,456
2018-04-03,445
2018-04-04,448
2018-04-05,448
2018-04-06,461
2018-04-08,476
2018-04-09,472
2018-04-10,472
2018-04-11,473
2018-04-12,473
2018-04-13,480
2018-04-14,489
2018-04-15,483
2018-04-16,480
2018-04-17,481
2018-04-18,484
2018-04-19,487
2018-04-20,490
2018-04-21,492
2018-04-22,492
2018-04-23,488
2018-04-24,489
2018-04-25,497
2018-04-26,504
2018-04-27,513
2018-04-28,515
2018-04-29,511
2018-04-30,503
2018-05-01,482
2018-05-02,477
2018-05-03,475
2018-05-04,477
2018-05-05,460
2018-05-06,460
2018-05-07,464
2018-05-08,453
2018-05-09,459
2018-05-10,471
2018-05-11,470
2018-05-12,476
2018-05-13,476
2018-05-14,469
2018-05-15,467
2018-05-16,461
2018-05-17,445
2018-05-18,452
2018-05-19,457
2018-05-20,463
2018-05-21,457
2018-05-22,457
2018-05-23,455
2018-05-24,449
2018-05-25,455
2018-05-26,459
2018-05-27,459
2018-05-28,452
2018-05-29,444
2018-05-30,437
2018-05-31,426
2018-06-01,446
2018-06-02,432
2018-06-03,430
2018-06-04,419
2018-06-05,410
2018-06-06,412
2018-06-07,411
2018-06-08,403
2018-06-09,407
2018-06-10,411
2018-06-11,416
2018-06-12,405
2018-06-13,409
2018-06-14,406
2018-06-15,395
2018-06-16,392
2018-06-17,387
2018-06-18,381
2018-06-19,377
2018-06-20,377
2018-06-21,363
2018-06-22,349
2018-06-23,349
2018-06-24,337
2018-06-25,333
2018-06-26,344
2018-06-27,353
2018-06-28,350
2018-06-29,342
2018-06-30,342
2018-07-01,346
2018-07-02,351
2018-07-03,350
2018-07-04,356
2018-07-05,372
2018-07-06,367
2018-07-07,369
2018-07-08,384
2018-07-09,395
2018-07-10,401
2018-07-11,407
2018-07-12,418
2018-07-13,425
2018-07-14,431
2018-07-15,440
2018-07-16,442
2018-07-17,446
2018-07-18,452
2018-07-19,452
2018-07-20,458
2018-07-21,446
2018-07-22,438
2018-07-23,432
2018-07-24,419
2018-07-25,412
2018-07-26,407
2018-07-27,397
2018-07-28,393
2018-07-29,400
2018-07-30,401
2018-07-31,408
2018-08-01,408
2018-08-02,414
2018-08-03,426
2018-08-04,413
2018-08-05,413
2018-08-06,420
2018-08-07,426
2018-08-08,432
2018-08-09,436
2018-08-10,430
2018-08-11,440
2018-08-12,439
2018-08-14,451
2018-08-16,463
2018-08-17,459
2018-08-18,473
2018-08-19,471
2018-08-20,466
2018-08-21,478
2018-08-22,468
2018-08-23,469
2018-08-24,466
2018-08-25,466
2018-08-26,468
2018-08-27,466
2018-08-28,460
2018-08-29,461
2018-08-30,461
2018-08-31,455
2018-09-01,458
2018-09-02,459
2018-09-03,467
2018-09-04,465
2018-09-05,468
2018-09-06,459
2018-09-07,466
2018-09-08,467
2018-09-09,473
2018-09-10,476
2018-09-11,493
2018-09-12,484
2018-09-13,483
2018-09-14,480
2018-09-15,478
2018-09-16,477
2018-09-17,478
2018-09-18,478
2018-09-19,475
2018-09-20,479
2018-09-21,491
2018-09-22,483
2018-09-23,476
2018-09-24,480
2018-09-25,485
2018-09-26,482
2018-09-27,473
2018-09-28,482
2018-09-29,476
2018-09-30,481
2018-10-02,483
2018-10-03,484
2018-10-04,481
2018-10-05,491
2018-10-06,486
2018-10-07,479
2018-10-08,485
2018-10-09,489
2018-10-10,485
2018-10-11,487
2018-10-12,489
2018-10-13,492
2018-10-14,490
2018-10-15,500
2018-10-16,512
2018-10-17,494
2018-10-18,491
2018-10-19,504
2018-10-20,523
2018-10-21,506
2018-10-22,501
2018-10-23,495
2018-10-24,491
2018-10-25,483
2018-10-26,480
2018-10-27,475
2018-10-28,477
2018-10-29,483
2018-10-30,486
2018-10-31,476
2018-11-01,483
2018-11-03,496
2018-11-04,509
2018-11-05,511
2018-11-06,523
2018-11-07,533
2018-11-08,545
2018-11-09,565
2018-11-10,572
2018-11-11,571
2018-11-12,560
2018-11-13,552
2018-11-15,538
2018-11-16,545
2018-11-17,554
2018-11-18,550
2018-11-19,558
2018-11-20,552
2018-11-21,556
2018-11-22,542
2018-11-23,537
2018-11-24,527
2018-11-25,535
2018-11-26,545
2018-11-27,536
2018-11-28,527
2018-11-29,530
2018-12-01,528
2018-12-02,531
2018-12-03,544
2018-12-04,543
2018-12-05,551
2018-12-07,565
2018-12-09,555
2018-12-10,565
2018-12-11,560
2018-12-12,560
2018-12-13,559
2018-12-14,565
2018-12-15,564
2018-12-16,559
2018-12-17,570
2018-12-18,572
2018-12-19,577
2018-12-20,573
2018-12-21,573
2018-12-22,573
2018-12-23,560
2018-12-24,552
2018-12-25,540
2018-12-26,534
2018-12-27,521
2018-12-28,521
2018-12-29,518
2018-12-30,515
2018-12-31,518
2019-01-01,514
2019-01-02,517
2019-01-03,526
2019-01-04,533
2019-01-05,533
2019-01-06,541
2019-01-08,535
2019-01-10,528
2019-01-11,529
2019-01-12,521
2019-01-13,517
2019-01-14,519
2019-01-15,523
2019-01-16,524
2019-01-17,532
2019-01-18,534
2019-01-19,537
2019-01-20,540
2019-01-21,549
2019-01-22,560
2019-01-23,543
2019-01-24,538
2019-01-25,544
2019-01-26,557
2019-01-27,570
2019-01-28,561
2019-01-29,564
2019-01-30,556
2019-01-31,556
2019-02-01,559
2019-02-02,565
2019-02-03,572
2019-02-04,572
2019-02-05,559
2019-02-06,552
2019-02-07,537
2019-02-08,535
2019-02-09,538
2019-02-10,526
2019-02-11,530
2019-02-12,541
2019-02-13,531
2019-02-14,526
2019-02-15,522
2019-02-16,509
2019-02-17,497
2019-02-18,495
2019-02-19,501
2019-02-20,508
2019-02-21,506
2019-02-22,516
2019-02-23,507
2019-02-24,509
2019-02-25,510
2019-02-26,510
2019-02-27,510
2019-02-28,514
2019-03-01,510
2019-03-02,512
2019-03-03,499
2019-03-04,496
2019-03-05,486
2019-03-06,482
2019-03-07,474
2019-03-08,467
2019-03-09,464
2019-03-10,459
2019-03-11,465
2019-03-12,457
2019-03-13,450
2019-03-14,460
2019-03-15,464
2019-03-16,456
2019-03-17,451
2019-03-18,449
2019-03-19,445
2019-03-20,436
2019-03-21,434
2019-03-22,429
2019-03-23,421
2019-03-24,421
2019-03-25,426
2019-03-26,419
2019-03-27,413
2019-03-28,403
2019-03-29,407
2019-03-30,419
2019-03-31,416
2019-04-01,409
2019-04-02,412
2019-04-03,411
2019-04-04,409
2019-04-05,396
2019-04-06,406
2019-04-07,409
2019-04-08,399
2019-04-09,408
2019-04-10,414
2019-04-11,417
2019-04-12,412
2019-04-13,398
2019-04-14,400
2019-04-15,394
2019-04-16,397
2019-04-17,412
2019-04-18,415
2019-04-19,418
2019-04-20,414
2019-04-21,408
2019-04-22,394
2019-04-23,392
2019-04-24,396
2019-04-25,399
2019-04-26,395
2019-04-27,394
2019-04-28,390
2019-04-29,398
2019-04-30,400
2019-05-01,397
2019-05-02,396
2019-05-03,400
2019-05-04,397
2019-05-05,398
2019-05-06,403
2019-05-07,396
2019-05-08,393
2019-05-09,393
2019-05-10,389
2019-05-11,383
2019-05-12,384
2019-05-13,384
2019-05-14,388
2019-05-15,392
2019-05-16,387
2019-05-17,394
2019-05-18,385
2019-05-19,378
2019-05-20,372
2019-05-21,372
2019-05-22,361
2019-05-23,351
2019-05-24,348
2019-05-25,349
2019-05-26,361
2019-05-27,367
2019-05-28,374
2019-05-29,384
2019-05-30,388
2019-05-31,387
2019-06-01,399
2019-06-02,398
2019-06-03,404
2019-06-04,404
2019-06-05,409
2019-06-06,415
2019-06-07,405
2019-06-08,403
2019-06-09,394
2019-06-10,395
2019-06-11,385
2019-06-12,388
2019-06-13,395
2019-06-14,407
2019-06-15,405
2019-06-16,407
2019-06-17,417
2019-06-18,425
2019-06-19,422
2019-06-20,416
2019-06-21,411
2019-06-22,407
2019-06-23,404
2019-06-24,414
2019-06-25,414
2019-06-26,412
2019-06-27,412
2019-06-28,421
2019-06-29,422
2019-06-30,417
2019-07-01,421
2019-07-02,420
2019-07-03,419
2019-07-04,419
2019-07-05,420
2019-07-06,419
2019-07-07,420
2019-07-08,418
2019-07-09,418
2019-07-10,417
2019-07-11,417
2019-07-12,416
2019-07-13,414
2019-07-14,414
2019-07-15,413
2019-07-16,413
2019-07-17,412
2019-07-18,417
2019-07-19,420
2019-07-20,427
2019-07-21,436
2019-07-22,437
2019-07-23,446
2019-07-24,452
2019-07-25,471
2019-07-26,471
2019-07-27,492
2019-07-28,505
2019-07-29,526
2019-07-30,540
2019-07-31,553
2019-08-01,553
2019-08-02,556
2019-08-03,549
2019-08-04,547
2019-08-05,552
2019-08-06,564
2019-08-07,565
2019-08-08,550
2019-08-09,556
2019-08-10,548
2019-08-11,550
2019-08-12,550
2019-08-13,559
2019-08-14,557
2019-08-15,555
2019-08-16,556
2019-08-17,557
2019-08-18,552
2019-08-19,554
2019-08-20,545
2019-08-21,545
2019-08-22,539
2019-08-23,543
2019-08-24,541
2019-08-24,541
2019-08-25,540
2019-08-25,540
2019-08-26,533
2019-08-26,533
2019-08-27,537
2019-08-27,537
2019-08-28,533
2019-08-29,525
2019-08-30,542
2019-08-31,542
2019-09-01,556
2019-09-02,553
2019-09-03,565
2019-09-04,564
2019-09-05,575
2019-09-06,574
2019-09-07,567
