date_obj,Grimy%20snapdragon price
2015-09-25,7526
2015-09-27,7236
2015-09-28,7236
2015-09-29,7331
2015-09-30,7582
2015-10-05,7660
2015-10-06,7902
2015-10-07,7902
2015-10-08,8152
2015-10-09,8043
2015-10-10,8043
2015-10-11,8012
2015-10-12,8012
2015-10-13,7868
2015-10-14,7868
2015-10-15,7921
2015-10-16,7921
2015-10-17,8045
2015-10-18,8045
2015-10-19,8184
2015-10-20,8184
2015-10-22,8406
2015-10-23,8444
2015-10-24,8444
2015-10-25,8451
2015-10-26,8451
2015-10-27,8680
2015-10-29,8856
2015-10-30,8856
2015-10-31,8847
2015-11-01,8847
2015-11-02,8578
2015-11-03,8578
2015-11-04,8458
2015-11-05,8458
2015-11-06,8306
2015-11-07,8171
2015-11-08,8171
2015-11-09,8303
2015-11-10,8303
2015-11-11,8340
2015-11-12,8340
2015-11-13,8181
2015-11-14,8181
2015-11-15,7979
2015-11-16,7979
2015-11-17,8207
2015-11-18,8207
2015-11-19,8181
2015-11-20,8181
2015-11-21,8256
2015-11-22,8376
2015-11-23,8376
2015-11-24,8543
2015-11-25,8540
2015-11-26,8540
2015-11-27,8594
2015-11-28,8594
2015-11-29,8673
2015-11-30,8673
2015-12-01,8854
2015-12-02,8854
2015-12-03,9135
2015-12-04,9135
2015-12-05,9333
2015-12-06,9552
2015-12-07,9552
2015-12-08,9636
2015-12-09,9561
2015-12-10,9561
2015-12-11,9495
2015-12-12,9495
2015-12-13,9546
2015-12-14,9546
2015-12-15,9526
2015-12-16,9526
2015-12-17,9597
2015-12-18,9728
2015-12-19,9728
2015-12-20,9708
2015-12-21,9708
2015-12-22,9983
2015-12-23,10276
2015-12-24,10276
2015-12-25,10123
2015-12-26,10123
2015-12-27,10128
2015-12-28,10128
2015-12-29,9979
2015-12-30,10072
2015-12-31,10072
2016-01-01,10093
2016-01-02,10093
2016-01-03,9794
2016-01-04,9662
2016-01-05,9662
2016-01-06,9449
2016-01-07,9449
2016-01-08,9333
2016-01-09,9333
2016-01-10,9393
2016-01-11,9393
2016-01-12,9470
2016-01-13,9470
2016-01-14,9630
2016-01-15,9820
2016-01-16,9820
2016-01-17,9848
2016-01-18,10015
2016-01-19,10015
2016-01-20,10211
2016-01-21,10211
2016-01-22,10467
2016-01-23,10615
2016-01-24,10615
2016-01-25,10867
2016-01-26,10867
2016-01-27,10979
2016-01-28,10979
2016-01-29,10689
2016-01-30,10689
2016-01-31,10992
2016-02-01,10824
2016-02-02,10824
2016-02-03,10743
2016-02-04,10743
2016-02-05,10661
2016-02-06,10330
2016-02-07,10330
2016-02-08,10319
2016-02-09,10319
2016-02-10,10510
2016-02-11,10510
2016-02-12,10681
2016-02-13,10834
2016-02-14,10834
2016-02-15,10990
2016-02-16,10990
2016-02-17,11053
2016-02-18,11053
2016-02-19,10926
2016-02-20,10793
2016-02-21,10796
2016-02-22,10796
2016-02-23,10744
2016-02-24,10744
2016-02-25,10797
2016-02-26,10797
2016-02-27,10662
2016-02-28,10662
2016-02-29,10437
2016-03-01,10390
2016-03-02,10390
2016-03-03,10445
2016-03-04,10445
2016-03-05,10325
2016-03-06,10090
2016-03-07,10090
2016-03-08,10081
2016-03-09,10247
2016-03-10,10046
2016-03-11,10046
2016-03-12,9710
2016-03-13,9710
2016-03-14,9797
2016-03-15,9796
2016-03-16,9664
2016-03-17,9664
2016-03-18,9591
2016-03-19,9591
2016-03-20,9537
2016-03-21,9537
2016-03-22,9468
2016-03-23,9609
2016-03-24,9609
2016-03-25,9522
2016-03-26,9495
2016-03-27,9495
2016-03-28,9446
2016-03-29,9446
2016-03-30,9246
2016-03-31,9246
2016-04-01,9297
2016-04-02,9297
2016-04-03,9109
2016-04-04,9137
2016-04-05,9137
2016-04-06,9213
2016-04-07,9213
2016-04-08,9285
2016-04-09,9391
2016-04-10,9430
2016-04-11,9430
2016-04-12,9291
2016-04-13,9291
2016-04-14,9361
2016-04-15,9358
2016-04-16,9358
2016-04-17,9417
2016-04-18,9330
2016-04-19,9330
2016-04-20,9282
2016-04-21,9282
2016-04-22,9401
2016-04-23,9364
2016-04-24,9241
2016-04-25,9397
2016-04-26,9397
2016-04-27,9408
2016-04-28,9408
2016-04-29,9494
2016-04-30,9541
2016-05-01,9541
2016-05-02,9481
2016-05-03,9475
2016-05-04,9475
2016-05-05,9492
2016-05-06,9492
2016-05-07,9453
2016-05-08,9453
2016-05-09,9405
2016-05-10,9430
2016-05-11,9430
2016-05-12,9503
2016-05-13,9609
2016-05-14,9656
2016-05-15,9763
2016-05-16,9763
2016-05-17,9784
2016-05-18,9871
2016-05-19,9871
2016-05-22,9780
2016-05-23,9814
2016-05-24,9798
2016-05-25,9798
2016-05-26,9800
2016-05-27,9706
2016-05-28,9706
2016-05-29,9560
2016-05-30,9560
2016-05-31,9566
2016-06-01,9475
2016-06-02,9496
2016-06-03,9496
2016-06-04,9718
2016-06-05,9718
2016-06-06,9496
2016-06-07,9496
2016-06-08,9496
2016-06-09,9405
2016-06-10,9484
2016-06-11,9484
2016-06-12,9504
2016-06-13,9504
2016-06-14,9613
2016-06-15,9613
2016-06-16,9677
2016-06-17,9749
2016-06-18,9749
2016-06-19,10015
2016-06-20,10105
2016-06-21,9915
2016-06-22,9834
2016-06-23,10057
2016-06-24,10057
2016-06-25,10160
2016-06-26,10160
2016-06-27,10128
2016-06-28,10058
2016-06-29,10058
2016-06-30,9859
2016-07-01,9981
2016-07-02,9981
2016-07-03,9920
2016-07-04,9874
2016-07-05,9874
2016-07-06,10118
2016-07-07,10118
2016-07-08,10027
2016-07-09,10214
2016-07-10,10189
2016-07-11,10109
2016-07-12,10123
2016-07-13,10264
2016-07-14,10311
2016-07-15,10303
2016-07-16,10246
2016-07-17,10246
2016-07-18,10225
2016-07-23,10318
2016-07-24,10317
2016-07-25,10319
2016-07-26,10319
2016-07-27,10307
2016-07-28,10307
2016-07-29,10206
2016-07-30,10344
2016-07-31,10344
2016-08-01,10342
2016-08-02,10097
2016-08-03,10050
2016-08-04,10050
2016-08-05,10100
2016-08-06,10081
2016-08-07,9789
2016-08-08,9789
2016-08-09,9492
2016-08-10,9525
2016-08-11,9525
2016-08-12,9619
2016-08-13,9619
2016-08-14,9647
2016-08-15,9857
2016-08-16,9709
2016-08-17,9709
2016-08-18,9726
2016-08-19,9724
2016-08-20,9749
2016-08-21,9749
2016-08-22,9567
2016-08-23,9429
2016-08-24,9137
2016-08-25,9111
2016-08-26,9111
2016-08-28,8916
2016-08-31,8961
2016-09-01,8871
2016-09-02,8871
2016-09-03,8784
2016-09-04,8743
2016-09-05,8757
2016-09-06,8815
2016-09-07,8815
2016-09-08,8711
2016-09-09,8711
2016-09-10,8298
2016-09-11,8298
2016-09-12,8080
2016-09-13,8265
2016-09-14,8265
2016-09-15,8434
2016-09-16,8434
2016-09-17,8445
2016-09-18,8285
2016-09-19,8301
2016-09-20,8301
2016-09-21,8123
2016-09-22,7910
2016-09-23,7701
2016-09-24,7701
2016-09-25,7647
2016-09-26,7647
2016-09-27,7397
2016-09-28,7109
2016-09-29,7109
2016-09-30,6908
2016-10-01,6987
2016-10-02,6987
2016-10-03,6943
2016-10-04,7004
2016-10-05,7353
2016-10-06,7686
2016-10-07,7686
2016-10-08,7845
2016-10-09,7845
2016-10-10,7663
2016-10-11,7609
2016-10-12,7609
2016-10-13,7335
2016-10-14,7335
2016-10-15,7552
2016-10-16,7552
2016-10-17,7568
2016-10-18,7568
2016-10-19,7612
2016-10-20,7826
2016-10-21,7918
2016-10-22,7918
2016-10-23,7923
2016-10-24,7722
2016-10-25,7722
2016-10-26,7672
2016-10-27,7672
2016-10-28,7550
2016-10-29,7396
2016-10-30,7494
2016-10-31,7611
2016-11-01,7611
2016-11-02,7736
2016-11-03,7736
2016-11-04,7626
2016-11-05,7626
2016-11-06,7726
2016-11-07,7726
2016-11-08,7695
2016-11-09,7630
2016-11-10,7635
2016-11-11,7635
2016-11-12,7714
2016-11-13,7714
2016-11-14,7779
2016-11-15,7703
2016-12-07,7480
2016-12-08,7532
2016-12-09,7572
2016-12-10,7572
2016-12-11,7538
2016-12-12,7468
2016-12-13,7522
2016-12-14,7599
2016-12-15,7599
2016-12-16,7664
2016-12-17,7600
2016-12-18,7600
2016-12-19,7668
2016-12-20,7751
2016-12-21,7800
2016-12-22,7800
2016-12-23,7959
2016-12-24,7959
2016-12-25,8014
2016-12-26,7879
2016-12-27,7712
2016-12-28,7699
2016-12-29,7776
2016-12-30,7823
2016-12-31,7748
2017-01-01,7665
2017-01-02,7562
2017-01-03,7844
2017-01-04,8043
2017-01-05,7744
2017-01-06,7978
2017-01-07,8226
2017-01-08,8550
2017-01-09,8595
2017-01-10,8609
2017-01-11,8396
2017-01-12,8165
2017-01-13,7852
2017-01-14,7792
2017-01-15,7985
2017-01-16,7853
2017-01-17,7653
2017-01-18,7614
2017-01-19,7501
2017-01-20,7492
2017-01-21,7490
2017-01-22,7642
2017-01-23,7686
2017-01-27,7435
2017-01-28,7350
2017-01-29,7364
2017-01-30,7510
2017-01-31,7553
2017-02-01,7579
2017-02-02,7503
2017-02-03,7468
2017-02-04,7474
2017-02-05,7585
2017-02-06,7581
2017-02-07,7601
2017-02-08,7631
2017-02-09,7631
2017-02-10,7617
2017-02-11,7701
2017-02-12,7804
2017-02-13,7831
2017-02-14,7792
2017-02-15,7967
2017-02-16,7932
2017-02-18,7948
2017-02-19,7839
2017-02-20,7752
2017-02-21,7785
2017-02-22,7785
2017-02-23,7687
2017-02-24,7554
2017-02-25,7538
2017-02-26,7785
2017-02-27,7756
2017-02-28,7731
2017-03-01,7908
2017-03-02,8192
2017-03-03,8214
2017-03-04,8025
2017-03-05,8179
2017-03-06,8314
2017-03-07,8131
2017-03-08,7987
2017-03-09,8124
2017-03-10,8317
2017-03-11,8349
2017-03-12,8082
2017-03-13,8029
2017-03-14,8237
2017-03-15,8333
2017-03-16,8183
2017-03-17,8174
2017-03-18,8308
2017-03-19,8300
2017-03-20,8124
2017-03-21,7848
2017-03-22,7791
2017-03-23,8037
2017-03-24,8020
2017-03-25,8020
2017-03-26,7920
2017-03-27,7878
2017-03-28,7937
2017-03-29,8007
2017-03-30,7994
2017-03-31,7976
2017-04-01,7972
2017-04-02,8051
2017-04-03,8084
2017-04-04,8060
2017-04-12,8273
2017-04-13,8300
2017-04-14,8337
2017-04-15,8136
2017-04-16,8211
2017-04-17,8304
2017-04-18,8280
2017-04-19,8166
2017-04-20,8130
2017-04-21,8250
2017-04-22,8322
2017-04-23,8267
2017-04-24,8159
2017-04-25,8283
2017-04-26,8283
2017-04-27,8419
2017-04-28,8506
2017-04-29,8686
2017-04-30,8606
2017-05-01,8797
2017-05-02,9104
2017-05-03,8897
2017-05-04,8744
2017-05-05,9011
2017-05-06,9338
2017-05-07,9580
2017-05-08,9694
2017-05-09,9953
2017-05-10,10076
2017-05-11,9645
2017-05-12,9613
2017-05-13,9961
2017-05-14,9816
2017-05-15,9569
2017-05-16,9375
2017-05-17,9711
2017-05-18,9765
2017-05-19,9591
2017-05-20,9399
2017-05-21,9399
2017-05-22,9442
2017-05-23,9356
2017-05-24,9360
2017-05-25,9591
2017-05-26,9624
2017-05-27,9523
2017-05-28,9374
2017-05-29,9516
2017-05-30,9525
2017-05-31,9523
2017-06-01,9393
2017-06-02,9173
2017-06-03,8715
2017-06-04,8765
2017-06-05,9181
2017-06-06,8970
2017-06-07,8725
2017-06-08,9035
2017-06-09,9077
2017-06-10,8782
2017-06-11,8593
2017-06-12,8581
2017-06-13,8497
2017-06-14,8440
2017-06-15,8650
2017-06-16,8768
2017-06-17,8721
2017-06-18,8670
2017-06-19,8670
2017-06-20,8864
2017-06-21,8924
2017-06-22,8852
2017-06-23,8866
2017-06-24,8957
2017-06-25,8968
2017-06-26,8919
2017-06-27,8944
2017-06-28,8984
2017-06-29,9066
2017-06-30,9336
2017-07-01,9336
2017-07-02,9127
2017-07-03,8949
2017-07-04,9192
2017-07-05,9192
2017-07-06,9335
2017-07-07,9335
2017-07-08,8909
2017-07-13,8935
2017-07-14,8985
2017-07-15,8991
2017-07-16,8967
2017-07-17,9024
2017-07-18,9083
2017-07-19,9076
2017-07-20,9044
2017-07-21,9007
2017-07-22,9124
2017-07-23,9309
2017-07-24,9299
2017-07-25,9206
2017-07-26,9247
2017-07-27,9515
2017-07-28,9343
2017-07-29,9192
2017-07-30,9308
2017-07-31,9308
2017-08-01,9477
2017-08-02,9450
2017-08-03,9644
2017-08-04,9845
2017-08-05,9852
2017-08-06,9997
2017-08-09,9927
2017-08-10,9859
2017-08-11,10038
2017-08-12,9929
2017-08-13,9854
2017-08-14,9762
2017-08-15,9631
2017-08-16,9765
2017-08-17,9878
2017-08-18,9878
2017-08-19,9892
2017-08-20,10047
2017-08-21,10057
2017-08-22,9912
2017-08-23,9858
2017-08-24,9919
2017-08-25,9947
2017-08-26,10084
2017-08-27,9943
2017-08-28,9857
2017-08-29,9925
2017-08-30,9923
2017-08-31,9877
2017-09-01,9853
2017-09-02,9832
2017-09-03,9838
2017-09-04,9772
2017-09-05,9825
2017-09-06,9840
2017-09-07,9755
2017-09-08,9717
2017-09-09,9765
2017-09-10,9626
2017-09-11,9554
2017-09-12,9350
2017-09-13,9060
2017-09-14,8876
2017-09-15,8876
2017-09-16,8872
2017-09-17,8676
2017-09-18,8456
2017-09-19,8238
2017-09-20,8179
2017-09-21,8187
2017-09-22,8072
2017-09-23,8155
2017-09-24,8350
2017-09-25,8319
2017-09-26,8178
2017-09-27,8018
2017-09-28,8028
2017-09-29,8100
2017-09-30,8168
2017-10-01,8239
2017-10-02,8033
2017-10-03,7791
2017-10-04,7864
2017-10-05,8038
2017-10-06,7899
2017-10-07,7711
2017-10-08,7733
2017-10-09,7969
2017-10-10,7911
2017-10-11,7911
2017-10-12,7774
2017-10-13,7881
2017-10-14,7890
2017-10-15,7852
2017-10-16,7945
2017-10-17,7796
2017-10-18,7834
2017-10-19,7810
2017-10-20,7651
2017-10-21,7616
2017-10-22,7654
2017-10-23,7589
2017-10-24,7608
2017-10-25,7722
2017-10-26,7664
2017-10-27,7552
2017-10-28,7552
2017-10-29,7628
2017-10-30,7669
2017-10-31,7677
2017-11-01,7677
2017-11-02,7677
2017-11-03,7631
2017-11-04,7704
2017-11-05,7778
2017-11-06,7750
2017-11-07,7684
2017-11-08,7716
2017-11-09,7746
2017-11-10,7812
2017-11-11,7561
2017-11-12,7556
2017-11-13,7642
2017-11-14,7658
2017-11-15,7543
2017-11-16,7538
2017-11-17,7762
2017-11-18,7700
2017-11-19,7596
2017-11-20,7470
2017-11-21,7411
2017-11-22,7513
2017-11-23,7613
2017-11-24,7646
2017-11-25,7714
2017-11-26,7717
2017-11-27,7717
2017-11-28,7978
2017-11-29,8235
2017-11-30,8196
2017-12-01,7974
2017-12-02,7691
2017-12-03,7820
2017-12-04,7903
2017-12-05,7960
2017-12-06,7908
2017-12-07,8018
2017-12-08,8137
2017-12-09,7968
2017-12-10,7904
2017-12-11,7821
2017-12-12,7865
2017-12-13,7898
2017-12-14,7952
2017-12-15,7730
2017-12-16,7643
2017-12-17,7505
2017-12-18,7581
2017-12-19,7677
2017-12-20,7779
2017-12-21,7737
2017-12-22,7694
2017-12-23,7599
2017-12-24,7718
2017-12-25,7725
2017-12-26,7699
2017-12-27,7626
2017-12-28,7675
2017-12-29,7718
2017-12-30,7780
2017-12-31,7733
2018-01-01,7727
2018-01-02,7709
2018-01-03,7729
2018-01-04,7561
2018-01-05,7623
2018-01-06,7696
2018-01-07,7614
2018-01-08,7486
2018-01-09,7514
2018-01-10,7609
2018-01-11,7692
2018-01-12,7654
2018-01-13,7640
2018-01-14,7651
2018-01-15,7659
2018-01-16,7671
2018-01-17,7717
2018-01-18,7741
2018-01-19,7803
2018-01-20,7766
2018-01-21,7781
2018-01-22,7834
2018-01-23,7830
2018-01-25,7773
2018-01-26,7726
2018-01-27,7629
2018-01-28,7671
2018-01-29,7748
2018-01-30,7826
2018-01-31,7802
2018-02-01,7784
2018-02-02,7816
2018-02-03,7857
2018-02-04,7842
2018-02-05,7853
2018-02-06,7846
2018-02-07,7878
2018-02-08,7875
2018-02-09,7946
2018-02-10,8036
2018-02-11,8055
2018-02-12,8097
2018-02-13,8355
2018-02-14,8491
2018-02-15,8461
2018-02-16,8508
2018-02-17,8612
2018-02-18,8844
2018-02-19,8874
2018-02-20,8887
2018-02-21,9021
2018-02-22,9148
2018-02-23,9159
2018-02-24,8904
2018-02-25,8742
2018-02-26,9008
2018-02-27,8998
2018-02-28,8956
2018-03-01,8865
2018-03-02,8892
2018-03-03,9026
2018-03-04,8946
2018-03-05,8966
2018-03-06,9026
2018-03-07,9154
2018-03-08,9167
2018-03-09,9152
2018-03-10,9039
2018-03-11,9157
2018-03-12,9055
2018-03-13,8869
2018-03-14,8932
2018-03-15,9067
2018-03-16,9246
2018-03-17,8984
2018-03-18,8693
2018-03-19,8604
2018-03-20,8589
2018-03-21,8628
2018-03-23,8638
2018-03-24,8634
2018-03-25,8521
2018-03-26,8288
2018-03-27,8481
2018-03-28,8560
2018-03-29,8583
2018-03-30,8451
2018-03-31,8442
2018-04-01,8469
2018-04-02,8450
2018-04-03,8457
2018-04-04,8394
2018-04-05,8375
2018-04-06,8441
2018-04-07,8464
2018-04-08,8435
2018-04-09,8382
2018-04-10,8298
2018-04-11,8293
2018-04-12,8251
2018-04-13,8355
2018-04-14,8399
2018-04-15,8424
2018-04-16,8419
2018-04-17,8429
2018-04-18,8425
2018-04-19,8482
2018-04-20,8462
2018-04-21,8378
2018-04-22,8405
2018-04-23,8477
2018-04-24,8486
2018-04-25,8510
2018-04-26,8597
2018-04-27,8516
2018-04-28,8519
2018-04-29,8587
2018-04-30,8718
2018-05-01,8686
2018-05-03,8666
2018-05-04,8552
2018-05-05,8576
2018-05-06,8646
2018-05-07,8776
2018-05-08,8827
2018-05-09,8803
2018-05-10,8734
2018-05-11,8647
2018-05-12,8681
2018-05-13,8620
2018-05-14,8637
2018-05-15,8682
2018-05-16,8729
2018-05-17,8758
2018-05-18,8628
2018-05-19,8522
2018-05-20,8532
2018-05-21,8559
2018-05-22,8563
2018-05-23,8551
2018-05-24,8570
2018-05-25,8613
2018-05-26,8639
2018-05-27,8570
2018-05-28,8582
2018-05-29,8553
2018-05-30,8536
2018-05-31,8558
2018-06-01,8621
2018-06-02,8716
2018-06-03,8605
2018-06-04,8581
2018-06-05,8537
2018-06-06,8582
2018-06-07,8459
2018-06-08,8453
2018-06-09,8192
2018-06-10,8123
2018-06-11,8078
2018-06-12,8086
2018-06-13,7958
2018-06-14,7924
2018-06-15,7936
2018-06-16,7956
2018-06-17,8024
2018-06-18,7928
2018-06-19,7989
2018-06-20,8017
2018-06-21,8082
2018-06-22,8182
2018-06-23,8162
2018-06-24,8204
2018-06-25,8185
2018-06-26,8155
2018-06-27,8127
2018-06-28,8126
2018-06-29,8075
2018-06-30,8038
2018-07-01,7932
2018-07-02,7928
2018-07-03,7957
2018-07-04,7940
2018-07-05,8008
2018-07-06,8051
2018-07-07,7988
2018-07-08,7805
2018-07-09,7762
2018-07-10,7922
2018-07-11,7993
2018-07-12,8136
2018-07-13,8201
2018-07-14,8160
2018-07-15,8179
2018-07-16,8163
2018-07-17,8170
2018-07-18,8073
2018-07-19,8111
2018-07-20,8096
2018-07-21,8124
2018-07-22,8115
2018-07-23,8149
2018-07-24,8082
2018-07-25,8114
2018-07-26,8103
2018-07-27,8196
2018-07-28,8200
2018-07-29,8238
2018-07-30,8251
2018-07-31,8325
2018-08-01,8363
2018-08-02,8295
2018-08-03,8317
2018-08-04,8351
2018-08-05,8435
2018-08-06,8456
2018-08-07,8543
2018-08-08,8547
2018-08-09,8509
2018-08-10,8388
2018-08-11,8361
2018-08-12,8385
2018-08-14,8507
2018-08-16,8380
2018-08-17,8392
2018-08-18,8349
2018-08-19,8434
2018-08-20,8495
2018-08-21,8559
2018-08-22,8549
2018-08-23,8567
2018-08-24,8622
2018-08-25,8635
2018-08-26,8693
2018-08-27,8756
2018-08-28,8718
2018-08-29,8606
2018-08-30,8543
2018-08-31,8678
2018-09-01,8763
2018-09-02,8731
2018-09-03,8718
2018-09-04,8745
2018-09-05,8746
2018-09-06,8808
2018-09-07,8740
2018-09-08,8657
2018-09-09,8720
2018-09-10,8734
2018-09-11,8578
2018-09-12,8519
2018-09-13,8462
2018-09-14,8542
2018-09-15,8576
2018-09-16,8582
2018-09-17,8632
2018-09-18,8643
2018-09-19,8666
2018-09-20,8607
2018-09-21,8510
2018-09-22,8540
2018-09-23,8581
2018-09-24,8617
2018-09-25,8680
2018-09-26,8725
2018-09-27,8857
2018-09-28,8983
2018-09-29,9012
2018-09-30,8995
2018-10-01,9028
2018-10-02,9051
2018-10-03,8950
2018-10-04,8847
2018-10-05,8854
2018-10-06,8909
2018-10-07,8965
2018-10-08,8966
2018-10-09,8991
2018-10-10,9034
2018-10-11,9168
2018-10-12,9275
2018-10-13,9277
2018-10-14,9242
2018-10-15,9243
2018-10-16,9207
2018-10-17,9098
2018-10-18,9046
2018-10-19,9069
2018-10-20,9114
2018-10-21,9173
2018-10-22,9201
2018-10-23,9343
2018-10-24,9368
2018-10-25,9368
2018-10-26,9470
2018-10-27,9825
2018-10-28,10098
2018-10-29,10163
2018-10-30,10184
2018-10-31,10110
2018-11-01,9960
2018-11-03,9829
2018-11-04,9765
2018-11-05,9770
2018-11-06,9568
2018-11-07,9555
2018-11-08,9451
2018-11-09,9487
2018-11-10,9426
2018-11-11,9281
2018-11-12,9164
2018-11-13,9099
2018-11-14,8998
2018-11-15,8907
2018-11-16,9012
2018-11-17,9041
2018-11-18,8996
2018-11-19,9008
2018-11-20,8988
2018-11-21,8939
2018-11-22,8873
2018-11-23,8722
2018-11-24,8661
2018-11-25,8636
2018-11-26,8554
2018-11-27,8435
2018-11-28,8261
2018-11-29,8230
2018-12-01,8438
2018-12-02,8570
2018-12-03,8734
2018-12-05,8863
2018-12-07,9032
2018-12-09,9091
2018-12-10,9085
2018-12-11,8885
2018-12-12,8833
2018-12-13,8982
2018-12-14,9065
2018-12-15,9151
2018-12-16,9015
2018-12-17,8842
2018-12-18,8887
2018-12-19,9066
2018-12-20,9199
2018-12-21,9168
2018-12-22,9073
2018-12-23,8938
2018-12-24,8815
2018-12-25,8771
2018-12-26,8806
2018-12-27,8930
2018-12-28,9057
2018-12-29,9115
2018-12-30,9075
2018-12-31,9038
2019-01-01,9004
2019-01-02,8993
2019-01-03,9059
2019-01-04,9089
2019-01-05,9129
2019-01-06,9145
2019-01-08,9035
2019-01-10,8608
2019-01-11,8654
2019-01-12,8666
2019-01-13,8732
2019-01-14,8641
2019-01-15,8626
2019-01-16,8590
2019-01-17,8493
2019-01-18,8373
2019-01-19,8300
2019-01-20,8391
2019-01-21,8521
2019-01-22,8648
2019-01-23,8625
2019-01-24,8644
2019-01-25,8593
2019-01-26,8612
2019-01-27,8655
2019-01-29,8802
2019-01-30,8795
2019-01-31,8720
2019-02-01,8562
2019-02-02,8584
2019-02-03,8617
2019-02-04,8663
2019-02-05,8629
2019-02-06,8622
2019-02-07,8559
2019-02-08,8454
2019-02-09,8543
2019-02-10,8626
2019-02-11,8639
2019-02-12,8617
2019-02-13,8552
2019-02-14,8457
2019-02-15,8442
2019-02-16,8420
2019-02-17,8404
2019-02-18,8401
2019-02-19,8412
2019-02-20,8415
2019-02-21,8459
2019-02-22,8490
2019-02-23,8423
2019-02-24,8307
2019-02-25,8286
2019-02-26,8213
2019-02-27,8172
2019-02-28,8155
2019-03-01,8070
2019-03-02,8005
2019-03-03,7910
2019-03-04,7909
2019-03-05,7974
2019-03-06,8054
2019-03-07,8132
2019-03-08,8088
2019-03-09,7994
2019-03-10,7998
2019-03-11,8080
2019-03-12,8100
2019-03-13,8077
2019-03-14,8013
2019-03-15,7954
2019-03-16,7991
2019-03-17,8063
2019-03-18,8149
2019-03-19,8190
2019-03-20,8151
2019-03-21,8160
2019-03-22,8154
2019-03-23,8168
2019-03-24,8191
2019-03-25,8149
2019-03-26,8097
2019-03-27,8089
