date_obj,3rd%20age%20platebody price
2015-08-08,110327344
2015-08-09,110327344
2015-08-10,113269260
2015-08-11,113269260
2015-08-12,113269260
2015-08-13,115311244
2015-08-14,115311244
2015-08-15,115311244
2015-08-16,115789347
2015-08-17,115789347
2015-08-18,115789347
2015-08-19,118379455
2015-08-20,118379455
2015-08-21,118379455
2015-08-22,120231202
2015-08-23,120231202
2015-08-24,120231202
2015-08-25,120231202
2015-08-26,114974241
2015-08-27,114974241
2015-08-28,114974241
2015-08-29,110976346
2015-08-30,110976346
2015-08-31,110976346
2015-09-01,110976346
2015-09-02,106278696
2015-09-03,106278696
2015-09-04,106278696
2015-09-05,107511075
2015-09-06,107511075
2015-09-07,107511075
2015-09-08,108971387
2015-09-09,108971387
2015-09-10,108971387
2015-09-11,112357206
2015-09-12,112357206
2015-09-13,112357206
2015-09-14,114935787
2015-09-15,114935787
2015-09-16,114935787
2015-09-17,119749919
2015-09-18,119749919
2015-09-19,119749919
2015-09-20,119749919
2015-09-21,124822496
2015-09-22,124822496
2015-09-23,124822496
2015-09-24,127958613
2015-09-25,127958613
2015-09-27,125937610
2015-09-28,125937610
2015-09-29,125937610
2015-09-30,128518482
2015-10-05,123748410
2015-10-06,123171656
2015-10-07,123171656
2015-10-08,123171656
2015-10-09,126611086
2015-10-10,126611086
2015-10-11,126611086
2015-10-12,126611086
2015-10-13,130120770
2015-10-14,130120770
2015-10-15,130120770
2015-10-16,125448657
2015-10-17,125448657
2015-10-18,125448657
2015-10-19,125448657
2015-10-20,126141882
2015-10-22,126141882
2015-10-23,126141882
2015-10-24,125778699
2015-10-25,125778699
2015-10-26,125778699
2015-10-27,126712443
2015-10-28,126712443
2015-10-29,126712443
2015-10-30,126712443
2015-10-31,126521732
2015-11-01,126521732
2015-11-02,126521732
2015-11-03,126521732
2015-11-04,126521732
2015-11-05,127486209
2015-11-06,127486209
2015-11-07,127486209
2015-11-08,127486209
2015-11-09,128823778
2015-11-10,128823778
2015-11-11,128823778
2015-11-12,128823778
2015-11-13,128720704
2015-11-14,128720704
2015-11-15,128720704
2015-11-16,131222924
2015-11-17,131222924
2015-11-18,131222924
2015-11-19,134128931
2015-11-20,134128931
2015-11-21,134128931
2015-11-22,139402389
2015-11-23,139402389
2015-11-24,139402389
2015-11-25,139402389
2015-11-26,145370006
2015-11-27,145370006
2015-11-28,145370006
2015-11-29,145370006
2015-11-30,145370006
2015-12-01,145429666
2015-12-02,145429666
2015-12-03,145429666
2015-12-04,145429666
2015-12-05,148035601
2015-12-06,148035601
2015-12-07,148035601
2015-12-08,148035601
2015-12-09,150469035
2015-12-10,150469035
2015-12-11,150469035
2015-12-12,150469035
2015-12-13,156714569
2015-12-14,156714569
2015-12-15,156714569
2015-12-16,156714569
2015-12-17,156714569
2015-12-18,158453839
2015-12-19,158453839
2015-12-20,158453839
2015-12-21,158453839
2015-12-22,158453839
2015-12-23,157218529
2015-12-24,157218529
2015-12-25,157218529
2015-12-26,157218529
2015-12-27,157218529
2015-12-28,157070294
2015-12-29,157070294
2015-12-30,157070294
2015-12-31,150257600
2016-01-01,150257600
2016-01-02,150257600
2016-01-03,150257600
2016-01-04,154135276
2016-01-05,154135276
2016-01-06,154135276
2016-01-07,154135276
2016-01-08,160745192
2016-01-09,160745192
2016-01-10,160745192
2016-01-11,160745192
2016-01-12,160745192
2016-01-13,167632859
2016-01-14,167632859
2016-01-15,167632859
2016-01-16,167632859
2016-01-17,174850188
2016-01-18,174850188
2016-01-19,174850188
2016-01-20,180985926
2016-01-21,180985926
2016-01-22,180985926
2016-01-23,180985926
2016-01-24,180985926
2016-01-25,179528330
2016-01-26,179528330
2016-01-27,179528330
2016-01-28,179528330
2016-01-29,179528330
2016-01-30,172380104
2016-01-31,172380104
2016-02-01,172380104
2016-02-02,172380104
2016-02-03,166105802
2016-02-04,166105802
2016-02-05,166105802
2016-02-06,166105802
2016-02-07,166105802
2016-02-08,164035597
2016-02-09,164035597
2016-02-10,164035597
2016-02-11,164035597
2016-02-12,164035597
2016-02-13,161808127
2016-02-14,161808127
2016-02-15,161808127
2016-02-16,161808127
2016-02-17,161808127
2016-02-18,160892964
2016-02-19,160892964
2016-02-20,160892964
2016-02-21,159316954
2016-02-22,159316954
2016-02-23,159316954
2016-02-24,159316954
2016-02-25,161846268
2016-02-26,161846268
2016-02-27,161846268
2016-02-28,161846268
2016-02-29,161862781
2016-03-01,161862781
2016-03-02,161862781
2016-03-03,155987635
2016-03-04,155987635
2016-03-05,155987635
2016-03-06,149786212
2016-03-07,149786212
2016-03-08,149786212
2016-03-09,144358934
2016-03-10,144358934
2016-03-11,144358934
2016-03-12,138276472
2016-03-13,138276472
2016-03-14,138276472
2016-03-15,138276472
2016-03-16,136068244
2016-03-17,136068244
2016-03-18,136068244
2016-03-19,136193436
2016-03-20,136193436
2016-03-21,136193436
2016-03-22,136193436
2016-03-23,136106770
2016-03-24,136106770
2016-03-25,136106770
2016-03-26,136106770
2016-03-27,136536825
2016-03-28,136536825
2016-03-29,136536825
2016-03-30,134824998
2016-03-31,134824998
2016-04-01,134824998
2016-04-02,128414819
2016-04-03,128414819
2016-04-04,124960999
2016-04-05,124960999
2016-04-06,130358508
2016-04-07,130358508
2016-04-08,130358508
2016-04-09,130314708
2016-04-10,130314708
2016-04-11,130314708
2016-04-12,129212874
2016-04-13,129212874
2016-04-14,129212874
2016-04-15,128677203
2016-04-16,128677203
2016-04-17,128677203
2016-04-18,128122808
2016-04-19,128122808
2016-04-20,128122808
2016-04-21,129104124
2016-04-22,129104124
2016-04-23,129104124
2016-04-24,132368663
2016-04-25,132368663
2016-04-26,136949709
2016-04-27,136949709
2016-04-28,136949709
2016-04-29,140008877
2016-04-30,140008877
2016-05-01,140008877
2016-05-02,142775933
2016-05-03,142775933
2016-05-04,142775933
2016-05-05,143525765
2016-05-06,143525765
2016-05-07,143525765
2016-05-08,143525765
2016-05-09,141086896
2016-05-10,141086896
2016-05-11,141086896
2016-05-12,141086896
2016-05-13,135774416
2016-05-14,135774416
2016-05-15,135774416
2016-05-16,135774416
2016-05-17,130728768
2016-05-18,130728768
2016-05-19,130728768
2016-05-21,128310171
2016-05-22,128310171
2016-05-23,128310171
2016-05-24,126426871
2016-05-25,126426871
2016-05-26,126426871
2016-05-27,125147812
2016-05-28,125147812
2016-05-29,125147812
2016-05-30,124006569
2016-05-31,124006569
2016-06-01,124006569
2016-06-02,124291188
2016-06-03,124291188
2016-06-04,124291188
2016-06-05,123886150
2016-06-06,123886150
2016-06-07,123886150
2016-06-08,124754589
2016-06-09,124754589
2016-06-10,128227416
2016-06-11,128227416
2016-06-12,128227416
2016-06-13,128200233
2016-06-14,128200233
2016-06-15,128200233
2016-06-16,126116817
2016-06-17,126116817
2016-06-18,126116817
2016-06-19,125495565
2016-06-20,125495565
2016-06-21,125495565
2016-06-22,125397423
2016-06-23,125397423
2016-06-24,125397423
2016-06-25,123044835
2016-06-26,123044835
2016-06-27,123044835
2016-06-28,123044835
2016-06-29,121225952
2016-06-30,121225952
2016-07-01,121225952
2016-07-02,119429988
2016-07-03,119429988
2016-07-04,119429988
2016-07-05,119429988
2016-07-06,118141816
2016-07-07,118141816
2016-07-08,118141816
2016-07-09,113905940
2016-07-10,113905940
2016-07-11,109451774
2016-07-12,109451774
2016-07-13,109436659
2016-07-14,109436659
2016-07-15,113296208
2016-07-16,113296208
2016-07-17,113296208
2016-07-18,113568663
2016-07-23,110442730
2016-07-24,110442730
2016-07-25,107117064
2016-07-26,107117064
2016-07-27,107117064
2016-07-28,107117064
2016-07-29,107148018
2016-07-30,107148018
2016-07-31,107148018
2016-08-01,109157884
2016-08-02,109157884
2016-08-03,109157884
2016-08-04,108129752
2016-08-05,108129752
2016-08-06,108129752
2016-08-07,107733232
2016-08-08,107733232
2016-08-09,107733232
2016-08-10,106007003
2016-08-11,106007003
2016-08-12,106007003
2016-08-13,106007003
2016-08-14,104150193
2016-08-15,104150193
2016-08-16,104150193
2016-08-17,102888001
2016-08-18,102888001
2016-08-19,102888001
2016-08-20,101212144
2016-08-21,101212144
2016-08-22,98071852
2016-08-23,98071852
2016-08-24,93499475
2016-08-25,93499475
2016-08-26,93499475
2016-08-28,93711998
2016-08-31,94473543
2016-09-01,97255127
2016-09-02,97255127
2016-09-03,97255127
2016-09-04,101513552
2016-09-05,101513552
2016-09-06,101284228
2016-09-07,101284228
2016-09-08,101284228
2016-09-09,101284228
2016-09-10,98868333
2016-09-11,98868333
2016-09-12,98868333
2016-09-13,95623894
2016-09-14,95623894
2016-09-15,96989499
2016-09-16,96989499
2016-09-17,96989499
2016-09-18,96542128
2016-09-19,96542128
2016-09-20,96542128
2016-09-21,95195867
2016-09-22,95195867
2016-09-23,93715177
2016-09-24,93715177
2016-09-25,93715177
2016-09-26,95629393
2016-09-27,95629393
2016-09-28,95416583
2016-09-29,95416583
2016-09-30,96387654
2016-10-01,96387654
2016-10-02,96387654
2016-10-03,96920230
2016-10-04,96920230
2016-10-05,97769848
2016-10-06,97769848
2016-10-07,97769848
2016-10-08,98637322
2016-10-09,98637322
2016-10-10,98637322
2016-10-11,98441470
2016-10-12,98441470
2016-10-13,98441470
2016-10-14,98828055
2016-10-15,98828055
2016-10-16,100371124
2016-10-17,100371124
2016-10-18,101188219
2016-10-19,101188219
2016-10-20,101188219
2016-10-21,100874606
2016-10-22,100874606
2016-10-23,100874606
2016-10-24,100414589
2016-10-25,100414589
2016-10-26,100414589
2016-10-27,100208880
2016-10-28,100208880
2016-10-29,100384179
2016-10-30,100384179
2016-10-31,100384179
2016-11-01,99042535
2016-11-02,99042535
2016-11-03,98772587
2016-11-04,98772587
2016-11-05,98772587
2016-11-06,98155923
2016-11-07,98155923
2016-11-08,96658383
2016-11-09,96658383
2016-11-10,94127983
2016-11-11,94127983
2016-11-12,94127983
2016-11-13,93073321
2016-11-14,93073321
2016-11-15,92085171
2016-12-07,89728433
2016-12-08,89728433
2016-12-09,87861347
2016-12-10,87861347
2016-12-11,86689567
2016-12-12,86689567
2016-12-13,86511402
2016-12-14,86511402
2016-12-15,86511402
2016-12-16,86035855
2016-12-17,87354897
2016-12-18,87354897
2016-12-19,87354897
2016-12-20,87324240
2016-12-21,87324240
2016-12-22,87324240
2016-12-23,86834846
2016-12-24,86834846
2016-12-25,86351042
2016-12-26,86351042
2016-12-27,85442800
2016-12-28,85442800
2016-12-29,84029992
2016-12-30,84029992
2016-12-31,85092150
2017-01-01,85092150
2017-01-02,85510585
2017-01-03,85510585
2017-01-04,85510585
2017-01-05,84968686
2017-01-06,84968686
2017-01-07,80723384
2017-01-08,80723384
2017-01-09,77000307
2017-01-10,77000307
2017-01-11,73151485
2017-01-12,73151485
2017-01-13,71501184
2017-01-14,72717301
2017-01-15,75133485
2017-01-16,77663114
2017-01-17,77663114
2017-01-18,75839167
2017-01-19,75839167
2017-01-20,72782772
2017-01-21,72782772
2017-01-22,72782772
2017-01-23,71178356
2017-01-27,67216047
2017-01-28,63903427
2017-01-29,63903427
2017-01-30,61439729
2017-01-31,61439729
2017-02-01,59552963
2017-02-02,59552963
2017-02-03,62497690
2017-02-04,64201581
2017-02-05,64201581
2017-02-06,63063727
2017-02-07,63063727
2017-02-08,62658072
2017-02-09,62658072
2017-02-10,62015524
2017-02-11,62015524
2017-02-12,61505141
2017-02-13,61505141
2017-02-14,61362703
2017-02-15,61362703
2017-02-16,63747776
2017-02-17,63747776
2017-02-18,65048834
2017-02-19,62094032
2017-02-20,62094032
2017-02-21,60425564
2017-02-22,60425564
2017-02-23,63087245
2017-02-24,63087245
2017-02-25,61724949
2017-02-26,61724949
2017-02-27,58638701
2017-02-28,55739805
2017-03-01,55739805
2017-03-02,52953550
2017-03-03,52953550
2017-03-04,50305872
2017-03-05,50305872
2017-03-06,48514212
2017-03-07,50143709
2017-03-08,52232002
2017-03-09,52232002
2017-03-10,54437318
2017-03-11,54437318
2017-03-12,55948725
2017-03-13,56207141
2017-03-14,56379899
2017-03-15,56379899
2017-03-16,57098283
2017-03-17,57098283
2017-03-18,57708234
2017-03-19,59214958
2017-03-20,59214958
2017-03-21,59681094
2017-03-22,59681094
2017-03-23,60529546
2017-03-24,60529546
2017-03-25,60666063
2017-03-26,60666063
2017-03-27,62161389
2017-03-28,62161389
2017-03-29,64803129
2017-03-30,64803129
2017-03-31,67307354
2017-04-01,67307354
2017-04-02,69843580
2017-04-03,72921045
2017-04-04,72921045
2017-04-05,76199429
2017-04-12,71918073
2017-04-13,69629014
2017-04-14,69629014
2017-04-15,67154137
2017-04-16,63826136
2017-04-17,60933363
2017-04-18,60933363
2017-04-19,61935428
2017-04-20,61935428
2017-04-21,62609072
2017-04-22,62609072
2017-04-23,63366152
2017-04-24,63366152
2017-04-25,63394828
2017-04-26,63394828
2017-04-27,63394828
2017-04-28,63772630
2017-04-29,65679750
2017-04-30,65679750
2017-05-01,66795687
2017-05-02,68131893
2017-05-03,68131893
2017-05-04,68823188
2017-05-05,68823188
2017-05-06,69619277
2017-05-07,69619277
2017-05-08,66830013
2017-05-09,65106379
2017-05-10,65106379
2017-05-11,65106379
2017-05-12,62883105
2017-05-13,62883105
2017-05-14,61247546
2017-05-15,61247546
2017-05-16,61576487
2017-05-17,61576487
2017-05-18,62331838
2017-05-19,62331838
2017-05-20,62933819
2017-05-21,62933819
2017-05-22,62627962
2017-05-23,62627962
2017-05-24,62914444
2017-05-25,62914444
2017-05-26,62155121
2017-05-27,62155121
2017-05-28,61702841
2017-05-29,62957817
2017-05-30,62957817
2017-05-31,63386135
2017-06-01,63386135
2017-06-02,63046525
2017-06-03,63046525
2017-06-04,61813078
2017-06-05,61813078
2017-06-06,61429956
2017-06-07,61429956
2017-06-08,61580884
2017-06-09,61580884
2017-06-10,61571432
2017-06-11,61571432
2017-06-12,60850995
2017-06-13,60850995
2017-06-14,60167193
2017-06-15,60167193
2017-06-16,60302495
2017-06-17,60302495
2017-06-18,61624267
2017-06-19,61624267
2017-06-20,61420616
2017-06-21,61420616
2017-06-22,61130645
2017-06-23,61130645
2017-06-24,61684812
2017-06-25,61684812
2017-06-26,61637299
2017-06-27,61637299
2017-06-28,61158031
2017-06-29,61654816
2017-06-30,61654816
2017-07-01,62248173
2017-07-02,63644124
2017-07-03,65292916
2017-07-04,65680295
2017-07-05,65680295
2017-07-06,62905960
2017-07-07,62905960
2017-07-08,63584794
2017-07-09,65710370
2017-07-13,66090434
2017-07-14,66090434
2017-07-15,63378389
2017-07-16,63378389
2017-07-17,61048556
2017-07-18,61048556
2017-07-19,59425930
2017-07-20,59425930
2017-07-21,59514841
2017-07-22,60133409
2017-07-23,60800990
2017-07-24,60800990
2017-07-25,61463246
2017-07-26,61463246
2017-07-27,60938992
2017-07-28,60938992
2017-07-29,60624540
2017-07-30,60081911
2017-07-31,60081911
2017-08-01,60100974
2017-08-02,60100974
2017-08-03,59838704
2017-08-04,59838704
2017-08-05,59334705
2017-08-06,59334705
2017-08-07,59839550
2017-08-08,59839550
2017-08-09,61558509
2017-08-10,59995065
2017-08-11,59995065
2017-08-12,60014856
2017-08-13,60014856
2017-08-14,60037339
2017-08-15,60037339
2017-08-16,59902699
2017-08-17,59709510
2017-08-18,59709510
2017-08-19,59412491
2017-08-20,59394253
2017-08-21,59394253
2017-08-22,58965850
2017-08-23,58965850
2017-08-24,58276789
2017-08-25,58276789
2017-08-26,57663402
2017-08-27,57663402
2017-08-28,57247676
2017-08-29,57247676
2017-08-30,57062083
2017-08-31,57062083
2017-09-01,56992216
2017-09-02,56984963
2017-09-03,56984963
2017-09-04,56826128
2017-09-05,56617742
2017-09-06,56617742
2017-09-07,55752956
2017-09-08,55752956
2017-09-09,54774325
2017-09-10,55318429
2017-09-11,55318429
2017-09-12,55713573
2017-09-13,55713573
2017-09-14,55034874
2017-09-15,55034874
2017-09-16,55253842
2017-09-17,55531623
2017-09-18,55531623
2017-09-19,56575081
2017-09-20,56575081
2017-09-21,57066991
2017-09-22,56867772
2017-09-23,56867772
2017-09-24,56480928
2017-09-25,56480928
2017-09-26,56457790
2017-09-27,56457790
2017-09-28,57769608
2017-09-29,58087085
2017-09-30,58087085
2017-10-01,57692987
2017-10-02,57149708
2017-10-03,57149708
2017-10-04,56087985
2017-10-05,55816728
2017-10-06,55816728
2017-10-07,56113358
2017-10-08,56113358
2017-10-09,56272746
2017-10-10,57134631
2017-10-11,57134631
2017-10-12,56630350
2017-10-13,56630350
2017-10-14,56367157
2017-10-15,56367157
2017-10-16,56529776
2017-10-17,56529776
2017-10-18,56386263
2017-10-19,56386263
2017-10-20,56402544
2017-10-21,56402544
2017-10-22,56620919
2017-10-23,56620919
2017-10-24,56838788
2017-10-25,56838788
2017-10-26,57315310
2017-10-27,57315310
2017-10-28,57315310
2017-10-29,57398417
2017-10-30,57398417
2017-10-31,58736340
2017-11-01,58736340
2017-11-02,59191016
2017-11-03,59191016
2017-11-04,58910476
2017-11-05,58910476
2017-11-06,58515932
2017-11-07,58515932
2017-11-08,58247515
2017-11-09,58049437
2017-11-10,58049437
2017-11-11,57985911
2017-11-12,57985911
2017-11-13,57816354
2017-11-14,57816354
2017-11-15,57797328
2017-11-16,57797328
2017-11-17,57817970
2017-11-18,57817970
2017-11-19,57816762
2017-11-20,57816762
2017-11-21,57760974
2017-11-22,57760974
2017-11-23,57743062
2017-11-24,57743062
2017-11-25,57851555
2017-11-26,58847472
2017-11-27,58847472
2017-11-28,60956625
2017-11-29,62903504
2017-11-30,62903504
2017-12-01,64163470
2017-12-02,64163470
2017-12-03,66056433
2017-12-04,66056433
2017-12-05,63572086
2017-12-06,62190796
2017-12-07,62190796
2017-12-08,61345899
2017-12-09,61345899
2017-12-10,60990881
2017-12-11,61995781
2017-12-12,61995781
2017-12-13,62777322
2017-12-14,62777322
2017-12-15,63344968
2017-12-16,63344968
2017-12-17,63797319
2017-12-18,64116661
2017-12-19,64116661
2017-12-20,64123442
2017-12-21,64007769
2017-12-22,64007769
2017-12-23,64942317
2017-12-24,64942317
2017-12-25,66307614
2017-12-26,66307614
2017-12-27,66323212
2017-12-28,66323212
2017-12-29,67119387
2017-12-30,66511618
2017-12-31,66511618
2018-01-01,67034844
2018-01-02,67930286
2018-01-03,69154977
2018-01-04,69154977
2018-01-05,70239243
2018-01-06,70239243
2018-01-07,66810709
2018-01-08,66810709
2018-01-09,63552525
2018-01-10,63552525
2018-01-11,63704713
2018-01-12,64819572
2018-01-13,64710504
2018-01-14,64125821
2018-01-15,63717825
2018-01-16,63541585
2018-01-17,63540405
2018-01-18,63920600
2018-01-19,63920600
2018-01-20,64410007
2018-01-21,64410007
2018-01-22,64205387
2018-01-23,64205387
2018-01-24,64307097
2018-01-25,64307097
2018-01-26,65948742
2018-01-27,67632310
2018-01-28,67037194
2018-01-29,67381429
2018-01-30,67912934
2018-01-31,67912934
2018-02-01,69235687
2018-02-02,69235687
2018-02-03,71650915
2018-02-04,69644962
2018-02-05,69644962
2018-02-06,69253795
2018-02-07,69474189
2018-02-08,69474189
2018-02-09,69754745
2018-02-10,69754745
2018-02-11,70359200
2018-02-12,70359200
2018-02-13,70105043
2018-02-14,70105043
2018-02-15,69168167
2018-02-16,69168167
2018-02-17,68543080
2018-02-18,68543080
2018-02-19,68037103
2018-02-20,68037103
2018-02-21,68127408
2018-02-22,68127408
2018-02-23,68435571
2018-02-24,68435571
2018-02-25,68792108
2018-02-26,69776732
2018-02-27,69948366
2018-02-28,69948366
2018-03-01,69626683
2018-03-02,69367139
2018-03-03,69371654
2018-03-04,69371654
2018-03-05,70968889
2018-03-06,72861084
2018-03-07,72919965
2018-03-08,72919965
2018-03-09,71600626
2018-03-10,71600626
2018-03-11,71075213
2018-03-12,71615259
2018-03-13,71615259
2018-03-14,71264407
2018-03-15,71264407
2018-03-16,70916860
2018-03-17,70896974
2018-03-18,70896974
2018-03-19,70604219
2018-03-20,70604219
2018-03-21,70370920
2018-03-22,70370920
2018-03-23,69934224
2018-03-24,69934224
2018-03-25,69663747
2018-03-26,69663747
2018-03-27,68772205
2018-03-28,68772205
2018-03-29,69310972
2018-03-30,69310972
2018-03-31,69439095
2018-04-01,69439095
2018-04-02,68397302
2018-04-03,68866669
2018-04-04,69347720
2018-04-05,69347720
2018-04-06,71913941
2018-04-07,71913941
2018-04-08,72137071
2018-04-09,72137071
2018-04-10,72084471
2018-04-11,72880723
2018-04-12,73471606
2018-04-13,73471606
2018-04-14,73793748
2018-04-15,74138065
2018-04-16,74138065
2018-04-17,73537982
2018-04-18,73537982
2018-04-19,73440715
2018-04-20,73440715
2018-04-21,73237538
2018-04-22,73237538
2018-04-23,73095275
2018-04-24,73095275
2018-04-25,73662843
2018-04-26,73662843
2018-04-27,76948876
2018-04-28,79534998
2018-04-29,77483232
2018-04-30,76981011
2018-05-01,76981011
2018-05-02,76833612
2018-05-03,76833612
2018-05-04,76964285
2018-05-05,77183341
2018-05-06,77183341
2018-05-07,76493533
2018-05-08,76493533
2018-05-09,75698577
2018-05-10,73348278
2018-05-11,73348278
2018-05-12,70167633
2018-05-13,70167633
2018-05-14,70480999
2018-05-15,70480999
2018-05-16,71201558
2018-05-17,71201558
2018-05-18,70692951
2018-05-19,70692951
2018-05-20,70589292
2018-05-21,70476269
2018-05-22,70476269
2018-05-23,72503436
2018-05-24,72503436
2018-05-25,72480114
2018-05-26,73167125
2018-05-27,73167125
2018-05-28,73205068
2018-05-29,73205068
2018-05-30,72880951
2018-05-31,72880951
2018-06-01,73419682
2018-06-02,73091624
2018-06-03,73091624
2018-06-04,73091624
2018-06-05,72469101
2018-06-06,71505504
2018-06-07,71505504
2018-06-08,68472224
2018-06-09,68472224
2018-06-10,69588822
2018-06-11,69588822
2018-06-12,67059374
2018-06-13,63810456
2018-06-14,62035712
2018-06-15,62035712
2018-06-16,61312628
2018-06-17,62771822
2018-06-18,63458710
2018-06-19,63458710
2018-06-20,63640629
2018-06-21,65383678
2018-06-22,66593671
2018-06-23,66593671
2018-06-24,67097335
2018-06-25,67097335
2018-06-26,66920263
2018-06-27,66920263
2018-06-28,66718834
2018-06-29,67703915
2018-06-30,67703915
2018-07-01,66484696
2018-07-02,66484696
2018-07-03,65749734
2018-07-04,65749734
2018-07-05,64194445
2018-07-06,62091374
2018-07-07,62091374
2018-07-08,62997261
2018-07-09,62997261
2018-07-10,63402368
2018-07-11,63796149
2018-07-12,63796149
2018-07-13,63516450
2018-07-14,63148407
2018-07-15,63148407
2018-07-16,62371770
2018-07-17,62371770
2018-07-18,62103912
2018-07-19,62103912
2018-07-20,61857042
2018-07-21,61857042
2018-07-22,61601004
2018-07-23,61494779
2018-07-24,61494779
2018-07-25,61425175
2018-07-26,61425175
2018-07-27,59695684
2018-07-28,59695684
2018-07-29,56876374
2018-07-30,56876374
2018-07-31,56288591
2018-08-01,56288591
2018-08-02,55863724
2018-08-03,55863724
2018-08-04,55414459
2018-08-05,55414459
2018-08-06,55594080
2018-08-07,55594080
2018-08-08,54611495
2018-08-09,54611495
2018-08-10,53171282
2018-08-11,53171282
2018-08-12,52991967
2018-08-14,52154517
2018-08-16,50573342
2018-08-17,48732768
2018-08-18,48732768
2018-08-19,50081553
2018-08-20,50872666
2018-08-21,50872666
2018-08-22,52863519
2018-08-23,52863519
2018-08-24,53004383
2018-08-25,53987281
2018-08-26,53987281
2018-08-27,54640229
2018-08-28,54469030
2018-08-29,54469030
2018-08-30,55122654
2018-08-31,55100950
2018-09-01,55604747
2018-09-02,55604747
2018-09-03,55929341
2018-09-04,56180693
2018-09-05,57614956
2018-09-06,57614956
2018-09-07,59243053
2018-09-08,59243053
2018-09-09,59420322
2018-09-10,59420322
2018-09-11,59177412
2018-09-12,59177412
2018-09-13,59023201
2018-09-14,59023201
2018-09-15,58859743
2018-09-16,58859743
2018-09-17,58859743
2018-09-18,57857764
2018-09-19,57857764
2018-09-20,57640815
2018-09-21,57640815
2018-09-22,57741795
2018-09-23,57741795
2018-09-24,57669632
2018-09-25,57669632
2018-09-26,57291222
2018-09-27,57291222
2018-09-28,57497123
2018-09-29,57497123
2018-09-30,57888303
2018-10-01,57888303
2018-10-02,57888303
2018-10-03,58294557
2018-10-04,58294557
2018-10-05,59020467
2018-10-06,58354356
2018-10-07,58354356
2018-10-08,58950500
2018-10-09,58950500
2018-10-10,59115505
2018-10-11,59115505
2018-10-12,59772233
2018-10-13,58167289
2018-10-14,58167289
2018-10-15,57458630
2018-10-16,57458630
2018-10-17,57416050
2018-10-18,57416050
2018-10-19,57201582
2018-10-20,57201582
2018-10-21,57386911
2018-10-22,57386911
2018-10-23,57626573
2018-10-24,57626573
2018-10-25,57914501
2018-10-26,57914501
2018-10-27,58110969
2018-10-28,58110969
2018-10-29,57656158
2018-10-30,57656158
2018-10-31,57833624
2018-11-01,59056362
2018-11-03,60231286
