date_obj,Menaphite%20red%20top price
2016-12-19,2305
2016-12-20,2305
2016-12-21,2305
2016-12-22,2305
2016-12-23,2249
2016-12-24,2249
2016-12-25,2249
2016-12-26,2249
2016-12-27,2249
2016-12-28,2249
2016-12-29,2249
2016-12-30,2249
2016-12-31,2249
2017-01-01,2266
2017-01-02,2266
2017-01-03,2266
2017-01-04,2266
2017-01-05,2266
2017-01-06,2266
2017-01-07,2266
2017-01-08,2266
2017-01-09,2227
2017-01-10,2227
2017-01-11,2227
2017-01-12,2227
2017-01-13,2227
2017-01-14,2227
2017-01-15,2227
2017-01-16,2227
2017-01-17,2230
2017-01-18,2230
2017-01-19,2230
2017-01-20,2230
2017-01-21,2230
2017-01-22,2230
2017-01-27,2229
2017-01-28,2229
2017-01-29,2229
2017-01-30,2229
2017-01-31,2229
2017-02-01,2229
2017-02-02,2229
2017-02-03,2229
2017-02-04,2279
2017-02-05,2279
2017-02-06,2279
2017-02-07,2279
2017-02-08,2279
2017-02-09,2279
2017-02-10,2279
2017-02-11,2279
2017-02-12,2279
2017-02-13,2307
2017-02-14,2307
2017-02-15,2307
2017-02-16,2307
2017-02-18,2307
2017-02-19,2307
2017-02-20,2307
2017-02-21,2307
2017-02-22,2307
2017-02-23,2238
2017-02-24,2238
2017-02-25,2238
2017-02-26,2238
2017-02-27,2238
2017-02-28,2238
2017-03-01,2238
2017-03-02,2238
2017-03-03,2238
2017-03-04,2238
2017-03-05,2129
2017-03-06,2129
2017-03-07,2129
2017-03-08,2129
2017-03-09,2129
2017-03-10,2129
2017-03-11,2129
2017-03-12,2129
2017-03-13,2129
2017-03-14,2129
2017-03-15,2023
2017-03-16,2023
2017-03-17,2023
2017-03-18,2023
2017-03-19,2023
2017-03-20,2023
2017-03-21,2023
2017-03-22,2023
2017-03-23,2023
2017-03-24,1984
2017-03-25,1984
2017-03-26,1984
2017-03-27,1984
2017-03-28,1984
2017-03-29,1984
2017-03-30,1984
2017-03-31,1984
2017-04-01,1984
2017-04-02,1984
2017-04-03,1953
2017-04-04,1953
2017-04-12,1876
2017-04-13,1876
2017-04-14,1876
2017-04-15,1876
2017-04-16,1876
2017-04-17,1876
2017-04-18,1876
2017-04-19,1876
2017-04-20,1882
2017-04-21,1882
2017-04-22,1882
2017-04-23,1882
2017-04-24,1882
2017-04-25,1882
2017-04-26,1882
2017-04-27,1883
2017-04-28,1883
2017-04-29,1883
2017-04-30,1883
2017-05-01,1883
2017-05-02,1883
2017-05-03,1883
2017-05-04,1868
2017-05-05,1868
2017-05-06,1868
2017-05-07,1868
2017-05-08,1868
2017-05-09,1868
2017-05-10,1868
2017-05-11,1868
2017-05-12,1875
2017-05-13,1875
2017-05-14,1875
2017-05-15,1875
2017-05-16,1875
2017-05-17,1875
2017-05-18,1875
2017-05-19,1875
2017-05-20,1875
2017-05-21,1875
2017-05-22,1871
2017-05-23,1871
2017-05-24,1871
2017-05-25,1871
2017-05-26,1871
2017-05-27,1871
2017-05-28,1871
2017-05-29,1871
2017-05-30,1871
2017-05-31,1871
2017-06-01,1931
2017-06-02,1931
2017-06-03,1931
2017-06-06,1931
2017-06-07,1931
2017-06-08,1931
2017-06-09,1931
2017-06-10,1882
2017-06-11,1882
2017-06-12,1882
2017-06-13,1882
2017-06-14,1882
2017-06-15,1882
2017-06-16,1882
2017-06-17,1882
2017-06-18,1882
2017-06-19,1882
2017-06-20,1931
2017-06-21,1931
2017-06-22,1931
2017-06-23,1931
2017-06-24,1931
2017-06-25,1931
2017-06-26,1931
2017-06-27,1931
2017-06-28,1931
2017-06-29,1931
2017-06-30,1891
2017-07-01,1891
2017-07-02,1891
2017-07-03,1891
2017-07-04,1891
2017-07-05,1891
2017-07-06,1891
2017-07-07,1891
2017-07-08,1891
2017-07-13,1907
2017-07-14,1907
2017-07-15,1907
2017-07-16,1907
2017-07-17,1907
2017-07-18,1889
2017-07-19,1889
2017-07-20,1889
2017-07-21,1889
2017-07-22,1889
2017-07-23,1889
2017-07-24,1889
2017-07-25,1889
2017-07-26,1889
2017-07-27,1889
2017-07-28,1889
2017-07-29,1889
2017-07-30,1889
2017-07-31,1889
2017-08-01,1889
2017-08-02,1889
2017-08-03,1889
2017-08-04,1870
2017-08-05,1870
2017-08-06,1870
2017-08-09,1870
2017-08-10,1870
2017-08-11,1870
2017-08-12,1879
2017-08-13,1879
2017-08-14,1879
2017-08-15,1879
2017-08-16,1879
2017-08-17,1879
2017-08-18,1879
2017-08-19,1879
2017-08-20,1879
2017-08-21,1879
2017-08-22,1908
2017-08-23,1908
2017-08-24,1908
2017-08-25,1908
2017-08-26,1908
2017-08-27,1908
2017-08-28,1908
2017-08-29,1908
2017-08-30,1908
2017-08-31,1865
2017-09-01,1865
2017-09-02,1865
2017-09-03,1865
2017-09-04,1865
2017-09-05,1865
2017-09-06,1865
2017-09-07,1865
2017-09-08,1788
2017-09-09,1788
2017-09-10,1788
2017-09-11,1788
2017-09-12,1788
2017-09-13,1788
2017-09-14,1788
2017-09-15,1788
2017-09-16,1699
2017-09-17,1699
2017-09-19,1699
2017-09-20,1699
2017-09-21,1699
2017-09-22,1699
2017-09-23,1699
2017-09-24,1615
2017-09-25,1615
2017-09-26,1615
2017-09-27,1615
2017-09-28,1615
2017-09-29,1615
2017-09-30,1615
2017-10-01,1538
2017-10-02,1538
2017-10-03,1538
2017-10-04,1538
2017-10-05,1538
2017-10-06,1538
2017-10-07,1538
2017-10-08,1538
2017-10-09,1538
2017-10-10,1501
2017-10-11,1501
2017-10-12,1501
2017-10-13,1501
2017-10-14,1501
2017-10-15,1501
2017-10-16,1501
2017-10-17,1501
2017-10-18,1494
2017-10-19,1494
2017-10-20,1494
2017-10-21,1494
2017-10-22,1494
2017-10-23,1494
2017-10-24,1494
2017-10-25,1494
2017-10-26,1451
2017-10-27,1451
2017-10-28,1451
2017-10-29,1451
2017-10-30,1451
2017-10-31,1451
2017-11-02,1384
2017-11-03,1384
2017-11-04,1384
2017-11-05,1384
2017-11-06,1384
2017-11-07,1384
2017-11-08,1384
2017-11-09,1316
2017-11-10,1316
2017-11-11,1316
2017-11-12,1316
2017-11-13,1316
2017-11-14,1316
2017-11-15,1316
2017-11-16,1316
2017-11-17,1252
2017-11-18,1252
2017-11-19,1252
2017-11-20,1252
2017-11-21,1252
2017-11-22,1252
2017-11-23,1252
2017-11-24,1252
2017-11-25,1248
2017-11-26,1248
2017-11-27,1248
2017-11-28,1248
2017-11-29,1248
2017-11-30,1248
2017-12-01,1248
2017-12-02,1248
2017-12-03,1248
2017-12-04,1248
2017-12-05,1246
2017-12-06,1246
2017-12-07,1246
2017-12-08,1246
2017-12-09,1246
2017-12-10,1246
2017-12-11,1246
2017-12-12,1246
2017-12-14,1246
2017-12-15,1190
2017-12-17,1190
2017-12-18,1190
2017-12-19,1190
2017-12-20,1190
2017-12-21,1190
2017-12-22,1190
2017-12-23,1190
2017-12-24,1190
2017-12-25,1143
2017-12-26,1143
2017-12-27,1143
2017-12-28,1143
2017-12-29,1143
2017-12-30,1143
2017-12-31,1143
2018-01-01,1143
2018-01-02,1143
2018-01-03,1171
2018-01-04,1171
2018-01-05,1171
2018-01-06,1171
2018-01-07,1171
2018-01-08,1171
2018-01-09,1171
2018-01-10,1171
2018-01-11,1171
2018-01-12,1214
2018-01-13,1214
2018-01-14,1214
2018-01-15,1214
2018-01-16,1214
2018-01-17,1214
2018-01-18,1214
2018-01-19,1214
2018-01-20,1183
2018-01-21,1183
2018-01-22,1183
2018-01-23,1183
2018-01-25,1190
2018-01-26,1190
2018-01-27,1190
2018-01-28,1176
2018-01-29,1176
2018-01-31,1176
2018-02-01,1214
2018-02-02,1214
2018-02-03,1214
2018-02-04,1196
2018-02-05,1196
2018-02-06,1196
2018-02-07,1196
2018-02-08,1221
2018-02-09,1221
2018-02-10,1221
2018-02-11,1221
2018-02-12,1198
2018-02-13,1198
2018-02-14,1198
2018-02-15,1198
2018-02-16,1143
2018-02-17,1143
2018-02-18,1143
2018-02-19,1088
2018-02-20,1088
2018-02-21,1088
2018-02-22,1088
2018-02-23,1055
2018-02-24,1055
2018-02-25,1055
2018-02-26,1055
2018-02-27,1038
2018-03-01,1038
2018-03-02,1038
2018-03-03,1005
2018-03-04,1005
2018-03-05,1005
2018-03-06,1005
2018-03-07,955
2018-03-08,955
2018-03-09,955
2018-03-10,955
2018-03-11,973
2018-03-12,973
2018-03-13,973
2018-03-14,973
2018-03-15,973
2018-03-16,943
2018-03-17,943
2018-03-18,943
2018-03-19,943
2018-03-20,923
2018-03-21,923
2018-03-23,923
2018-03-24,923
2018-03-26,905
2018-03-27,905
2018-03-28,905
2018-03-29,859
2018-03-30,859
2018-03-31,859
2018-04-01,859
2018-04-02,859
2018-04-03,816
2018-04-04,816
2018-04-05,816
2018-04-06,816
2018-04-07,816
2018-04-08,775
2018-04-09,775
2018-04-10,775
2018-04-11,775
2018-04-12,775
2018-04-13,775
2018-04-14,745
2018-04-15,745
2018-04-16,745
2018-04-17,745
2018-04-18,732
2018-04-19,732
2018-04-20,732
2018-04-21,732
2018-04-22,741
2018-04-23,741
2018-04-24,741
2018-04-25,741
2018-04-26,741
2018-04-27,750
2018-04-28,750
2018-04-29,750
2018-04-30,750
2018-05-01,769
2018-05-04,769
2018-05-05,785
2018-05-06,785
2018-05-07,785
2018-05-08,785
2018-05-09,785
2018-05-10,748
2018-05-11,748
2018-05-12,748
2018-05-13,748
2018-05-14,738
2018-05-15,738
2018-05-16,738
2018-05-17,738
2018-05-18,703
2018-05-19,703
2018-05-20,703
2018-05-21,703
2018-05-22,702
2018-05-23,702
2018-05-24,702
2018-05-25,702
2018-05-26,702
2018-05-27,702
2018-05-28,702
2018-05-29,702
2018-05-30,702
2018-05-31,702
2018-06-01,711
2018-06-02,711
2018-06-03,711
2018-06-04,711
2018-06-05,680
2018-06-06,680
2018-06-07,680
2018-06-08,680
2018-06-09,680
2018-06-10,663
2018-06-11,663
2018-06-12,663
2018-06-13,663
2018-06-14,663
2018-06-15,663
2018-06-16,679
2018-06-17,679
2018-06-18,679
2018-06-19,679
2018-06-20,679
2018-06-21,690
2018-06-22,690
2018-06-23,690
2018-06-24,690
2018-06-25,690
2018-06-26,701
2018-06-27,701
2018-06-28,701
2018-06-29,701
2018-06-30,701
2018-07-01,701
2018-07-02,732
2018-07-03,732
2018-07-04,732
2018-07-05,732
2018-07-06,732
2018-07-07,732
2018-07-08,732
2018-07-09,730
2018-07-10,730
2018-07-11,730
2018-07-12,730
2018-07-13,730
2018-07-14,730
2018-07-15,730
2018-07-16,730
2018-07-17,755
2018-07-18,755
2018-07-19,755
2018-07-20,755
2018-07-21,755
2018-07-22,755
2018-07-23,771
2018-07-24,771
2018-07-25,771
2018-07-26,771
2018-07-27,771
2018-07-28,735
2018-07-29,735
2018-07-30,735
2018-07-31,735
2018-08-01,735
2018-08-02,736
2018-08-03,736
2018-08-04,736
2018-08-05,736
2018-08-06,735
2018-08-07,735
2018-08-08,735
2018-08-09,735
2018-08-10,735
2018-08-11,756
2018-08-12,756
2018-08-14,756
2018-08-16,753
2018-08-17,753
2018-08-18,753
2018-08-19,756
2018-08-20,756
2018-08-21,756
2018-08-22,761
2018-08-23,761
2018-08-24,761
2018-08-25,773
2018-08-26,773
2018-08-27,773
2018-08-28,782
2018-08-29,782
2018-08-30,782
2018-08-31,782
2018-09-01,802
2018-09-02,802
2018-09-03,802
2018-09-04,802
2018-09-05,805
2018-09-06,805
2018-09-07,805
2018-09-08,805
2018-09-09,805
2018-09-10,806
2018-09-11,806
2018-09-12,806
2018-09-13,806
2018-09-14,806
2018-09-15,807
2018-09-16,807
2018-09-17,807
2018-09-18,807
2018-09-19,807
2018-09-20,839
2018-09-21,839
2018-09-22,839
2018-09-23,839
2018-09-24,860
2018-09-25,860
2018-09-26,860
2018-09-27,860
2018-09-28,846
2018-09-29,846
2018-09-30,846
2018-10-02,846
2018-10-03,873
2018-10-04,873
2018-10-05,873
2018-10-06,873
2018-10-07,873
2018-10-08,873
2018-10-09,878
2018-10-10,878
2018-10-11,878
2018-10-12,878
2018-10-13,852
2018-10-14,852
2018-10-15,852
2018-10-16,852
2018-10-17,852
2018-10-18,850
2018-10-19,850
2018-10-20,850
2018-10-21,850
2018-10-22,850
2018-10-23,860
2018-10-24,860
2018-10-25,860
2018-10-26,860
2018-10-27,845
2018-10-28,845
2018-10-29,845
2018-10-30,845
2018-10-31,842
2018-11-01,842
2018-11-03,839
2018-11-04,839
2018-11-05,839
2018-11-06,868
2018-11-07,868
2018-11-08,868
2018-11-09,868
2018-11-10,862
2018-11-11,862
2018-11-12,862
2018-11-13,862
2018-11-14,862
2018-11-15,862
2018-11-16,868
2018-11-17,868
2018-11-18,868
2018-11-19,902
2018-11-20,902
2018-11-21,902
2018-11-22,911
2018-11-23,911
2018-11-24,911
2018-11-25,912
2018-11-26,912
2018-11-27,912
2018-11-28,902
2018-11-29,902
2018-12-01,904
2018-12-02,904
2018-12-03,904
2018-12-04,899
2018-12-05,899
2018-12-07,943
2018-12-09,967
2018-12-10,967
2018-12-11,967
2018-12-12,928
2018-12-13,928
2018-12-14,928
2018-12-15,928
2018-12-16,886
2018-12-17,886
2018-12-18,886
2018-12-19,886
2018-12-20,841
2018-12-21,841
2018-12-22,841
2018-12-23,798
2018-12-24,798
2018-12-25,772
2018-12-26,772
2018-12-27,773
2018-12-28,773
2018-12-29,773
2018-12-30,735
2018-12-31,735
2019-01-01,735
2019-01-02,700
2019-01-03,700
2019-01-04,700
2019-01-05,694
2019-01-06,694
2019-01-08,713
2019-01-10,713
2019-01-11,691
2019-01-12,691
2019-01-13,675
2019-01-14,675
2019-01-15,675
2019-01-16,675
2019-01-17,671
2019-01-18,671
2019-01-19,671
2019-01-20,680
2019-01-21,680
2019-01-22,680
2019-01-23,680
2019-01-25,649
2019-01-26,649
2019-01-27,638
2019-01-28,638
2019-01-29,638
2019-01-30,615
2019-01-31,615
2019-02-01,615
2019-02-02,615
2019-02-03,610
2019-02-04,610
2019-02-05,610
2019-02-06,610
2019-02-07,596
2019-02-08,596
2019-02-09,596
2019-02-10,577
2019-02-11,577
2019-02-12,577
2019-02-13,582
2019-02-14,582
2019-02-15,582
2019-02-16,582
2019-02-17,571
2019-02-18,571
2019-02-19,571
2019-02-20,571
2019-02-21,592
2019-02-22,592
2019-02-23,592
2019-02-24,613
2019-02-25,613
2019-02-26,613
2019-02-27,613
2019-02-28,613
2019-03-01,613
2019-03-02,613
2019-03-03,613
2019-03-04,632
2019-03-05,632
2019-03-06,632
2019-03-07,632
2019-03-08,657
2019-03-09,657
2019-03-10,657
2019-03-11,657
2019-03-12,674
2019-03-13,674
2019-03-14,674
2019-03-15,674
2019-03-16,700
2019-03-17,700
2019-03-18,700
2019-03-19,700
2019-03-20,708
2019-03-21,708
2019-03-22,708
2019-03-23,708
2019-03-24,684
2019-03-25,684
2019-03-26,684
2019-03-27,684
2019-03-28,684
2019-03-29,660
2019-03-30,660
2019-03-31,660
2019-04-01,660
2019-04-02,660
2019-04-03,637
2019-04-04,637
2019-04-05,637
2019-04-06,637
2019-04-07,637
2019-04-08,633
2019-04-09,633
2019-04-10,633
2019-04-11,633
2019-04-12,632
2019-04-13,632
2019-04-14,632
2019-04-15,638
2019-04-16,638
2019-04-17,638
2019-04-18,638
2019-04-19,651
2019-04-20,651
2019-04-21,651
2019-04-22,681
2019-04-23,681
2019-04-24,681
2019-04-25,712
2019-04-26,712
2019-04-27,712
2019-04-28,712
2019-04-29,702
2019-04-30,702
2019-05-01,702
2019-05-02,702
2019-05-03,699
2019-05-04,699
2019-05-05,699
2019-05-06,699
2019-05-07,708
2019-05-08,708
2019-05-09,708
2019-05-10,708
2019-05-11,708
2019-05-12,732
2019-05-13,732
2019-05-14,732
