date_obj,Spined%20body price
2019-04-05,4439
2019-04-06,4439
2019-04-07,4410
2019-04-08,4410
2019-04-09,4419
2019-04-10,4419
2019-04-11,4374
2019-04-12,4374
2019-04-13,4380
2019-04-14,4380
2019-04-15,4339
2019-04-16,4339
2019-04-17,4522
2019-04-18,4522
2019-04-19,4559
2019-04-20,4559
2019-04-21,4695
2019-04-22,4695
2019-04-23,4584
2019-04-24,4584
2019-04-25,4629
2019-04-26,4629
2019-04-27,4599
2019-04-28,4599
2019-04-29,4377
2019-04-30,4377
2019-05-01,4328
2019-05-02,4328
2019-05-03,4385
2019-05-04,4385
2019-05-05,4320
2019-05-06,4320
2019-05-07,4317
2019-05-08,4317
2019-05-09,4421
2019-05-10,4421
2019-05-11,4434
2019-05-12,4434
2019-05-13,4403
2019-05-14,4403
2019-05-15,4424
2019-05-16,4424
2019-05-17,4424
2019-05-18,4483
2019-05-19,4483
2019-05-20,4310
2019-05-21,4310
2019-05-22,4334
2019-05-23,4334
2019-05-24,4377
2019-05-25,4377
2019-05-26,4532
2019-05-27,4532
2019-05-28,4756
2019-05-29,4756
2019-05-30,4655
2019-05-31,4655
2019-06-01,4484
2019-06-02,4484
2019-06-03,4484
2019-06-04,4549
2019-06-05,4549
2019-06-06,4737
2019-06-07,4737
2019-06-08,4748
2019-06-09,4748
2019-06-10,4748
2019-06-11,4608
2019-06-12,4608
2019-06-13,4799
2019-06-14,4799
2019-06-15,4799
2019-06-16,4670
2019-06-17,4670
2019-06-18,4670
2019-06-19,4650
2019-06-20,4650
2019-06-21,4519
2019-06-22,4519
2019-06-23,4397
2019-06-24,4397
2019-06-25,4397
2019-06-26,4310
2019-06-27,4310
2019-06-28,4310
2019-06-29,4269
2019-06-30,4269
2019-07-01,4317
2019-07-02,4317
2019-07-03,4338
2019-07-04,4338
2019-07-05,4338
2019-07-06,4229
2019-07-07,4229
2019-07-08,4313
2019-07-09,4313
2019-07-10,4358
2019-07-11,4358
2019-07-12,4220
2019-07-13,4220
2019-07-14,4268
2019-07-15,4268
2019-07-16,4322
2019-07-17,4322
2019-07-18,4325
2019-07-19,4325
2019-07-20,4375
2019-07-21,4375
2019-07-22,4455
2019-07-23,4455
2019-07-24,4455
2019-07-25,4520
2019-07-26,4520
2019-07-27,4520
2019-07-28,4507
2019-07-29,4507
2019-07-30,4349
2019-07-31,4349
2019-08-01,4282
2019-08-02,4282
2019-08-03,4218
2019-08-04,4218
2019-08-05,4218
2019-08-06,4185
2019-08-07,4185
2019-08-08,4185
2019-08-09,4254
2019-08-10,4254
2019-08-11,4296
2019-08-12,4296
2019-08-13,4296
2019-08-14,4299
2019-08-15,4299
2019-08-16,4267
2019-08-17,4267
2019-08-18,4267
2019-08-19,4348
2019-08-20,4348
2019-08-21,4348
2019-08-22,4278
2019-08-23,4278
2019-08-24,4371
2019-08-24,4371
2019-08-25,4371
2019-08-25,4371
2019-08-26,4371
2019-08-26,4371
2019-08-27,4541
2019-08-27,4541
2019-08-28,4541
2019-08-29,4541
2019-08-30,4577
2019-08-31,4577
2019-09-01,4577
2019-09-02,4662
2019-09-03,4662
2019-09-04,4701
2019-09-05,4701
2019-09-06,4701
2019-09-07,4801
2019-09-08,4801
2019-09-09,4801
2019-09-10,5042
2019-09-11,5042
2019-09-12,5042
2019-09-13,5294
2019-09-14,5294
2019-09-15,5332
2019-09-16,5332
2019-09-17,5332
2019-09-18,5345
2019-09-19,5345
2019-09-20,5345
2019-09-21,5328
2019-09-22,5328
2019-09-23,5328
2019-09-24,5401
2019-09-25,5401
2019-09-26,5401
2019-09-27,5426
2019-09-28,5426
2019-09-29,5426
2019-09-30,5453
2019-10-01,5453
2019-10-02,5453
2019-10-03,5316
2019-10-04,5316
2019-10-05,5316
2019-10-06,5063
2019-10-07,5063
2019-10-08,5063
2019-10-09,5139
2019-10-10,5139
2019-10-11,5070
2019-10-12,5070
2019-10-13,4856
2019-10-14,4785
2019-10-15,4785
2019-10-16,4785
2019-10-17,4565
2019-10-18,4565
2019-10-19,4605
2019-10-20,4605
2019-10-21,4605
2019-10-22,4708
2019-10-23,4708
2019-10-24,4543
2019-10-25,4543
2019-10-26,4345
2019-10-27,4345
2019-10-28,4366
2019-10-29,4366
2019-10-30,4366
2019-10-31,4322
2019-11-01,4322
2019-11-02,4322
2019-11-03,4167
2019-11-04,4167
2019-11-05,4167
2019-11-06,4200
2019-11-07,4200
2019-11-08,4200
2019-11-09,4064
2019-11-10,4064
2019-11-11,4128
2019-11-12,4128
2019-11-13,4128
2019-11-14,4128
2019-11-15,4288
2019-11-16,4288
2019-11-17,4288
2019-11-18,4190
2019-11-19,4190
2019-11-20,4190
2019-11-21,4190
2019-11-22,4279
2019-11-23,4279
2019-11-24,4253
2019-11-25,4253
2019-11-26,4253
2019-11-27,4229
2019-11-28,4229
2019-11-29,4229
2019-11-30,4262
2019-12-01,4262
2019-12-02,4262
2019-12-03,4272
2019-12-04,4272
2019-12-05,4272
2019-12-06,4272
2019-12-07,4278
2019-12-08,4278
2019-12-09,4278
2019-12-10,4282
2019-12-11,4282
2019-12-12,4282
2019-12-13,4282
2019-12-14,4177
2019-12-15,4177
2019-12-16,4177
2019-12-17,4166
2019-12-18,4166
2019-12-19,4166
2019-12-20,4166
2019-12-21,4179
2019-12-22,4179
2019-12-23,4179
2019-12-24,4064
2019-12-25,4064
2019-12-26,4064
2019-12-27,4003
2019-12-28,4003
2019-12-29,4003
2019-12-30,4033
2019-12-31,4033
2020-01-01,4033
2020-01-02,3932
2020-01-03,3932
2020-01-04,3932
2020-01-05,3994
2020-01-06,3994
2020-01-07,3994
2020-01-08,4051
2020-01-09,4051
2020-01-10,4051
2020-01-11,4218
2020-01-12,4218
2020-01-13,4218
2020-01-14,4218
2020-01-15,4069
2020-01-16,4069
2020-01-17,4099
2020-01-18,4099
2020-01-19,4148
2020-01-20,4148
2020-01-21,4148
2020-01-22,4193
2020-01-23,4193
2020-01-24,4212
2020-01-25,4212
2020-01-26,4217
2020-01-27,4217
2020-01-28,4217
2020-01-29,4158
2020-01-30,4158
2020-01-31,4158
2020-02-01,4112
2020-02-02,4112
2020-02-03,4194
2020-02-04,4194
2020-02-05,4194
2020-02-06,4203
2020-02-07,4203
2020-02-08,4203
2020-02-09,4158
2020-02-10,4158
2020-02-11,4178
2020-02-12,4178
2020-02-13,4178
2020-02-14,4099
2020-02-15,4099
2020-02-16,4099
2020-02-17,4082
2020-02-18,4082
2020-02-19,4082
2020-02-20,4141
2020-02-21,4141
2020-02-22,4141
2020-02-23,4139
2020-02-24,4139
2020-02-25,4139
2020-02-26,4161
2020-02-27,4161
2020-02-28,4218
2020-02-29,4218
2020-03-01,4218
2020-03-02,4159
2020-03-03,4159
2020-03-04,4159
2020-03-05,4291
2020-03-06,4291
2020-03-07,4309
2020-03-08,4309
2020-03-09,4310
2020-03-10,4310
2020-03-11,4310
2020-03-12,4262
2020-03-13,4262
2020-03-14,4262
2020-03-15,4283
2020-03-16,4283
2020-03-17,4283
2020-03-18,4275
2020-03-19,4275
2020-03-20,4261
2020-03-21,4261
2020-03-22,4355
2020-03-23,4355
2020-03-24,4364
2020-03-25,4364
2020-03-26,4192
2020-03-27,4192
2020-03-28,4134
2020-03-29,4104
2020-03-30,4181
2020-03-31,4181
2020-04-01,4291
2020-04-02,4291
2020-04-03,4315
2020-04-04,4248
2020-04-05,4248
2020-04-06,4303
2020-04-07,4303
2020-04-08,4261
2020-04-09,4261
2020-04-10,4133
2020-04-11,4169
2020-04-12,4169
2020-04-13,4242
2020-04-14,4242
2020-04-15,4282
2020-04-16,4282
2020-04-17,4364
2020-04-18,4364
2020-04-19,4261
2020-04-20,4261
2020-04-21,4222
2020-04-22,4222
2020-04-23,4234
2020-04-24,4234
2020-04-25,4314
2020-04-26,4344
2020-04-27,4344
2020-04-28,4471
2020-04-29,4471
2020-04-30,4308
2020-05-01,4308
2020-05-02,4282
2020-05-03,4282
2020-05-04,4298
2020-05-05,4298
2020-05-06,4269
2020-05-07,4269
2020-05-08,4327
2020-05-09,4327
2020-05-10,4402
2020-05-11,4402
2020-05-12,4378
2020-05-13,4378
