date_obj,Polar%20camo%20top price
2016-04-01,7368
2016-04-02,7368
2016-04-03,7368
2016-04-04,7368
2016-04-05,7368
2016-04-06,7078
2016-04-07,7078
2016-04-08,7078
2016-04-09,7078
2016-04-10,7078
2016-04-11,7078
2016-04-12,7078
2016-04-14,7078
2016-04-15,7078
2016-04-16,7078
2016-04-17,6789
2016-04-18,6789
2016-04-19,6789
2016-04-20,6789
2016-04-21,6789
2016-04-22,6789
2016-04-23,6789
2016-04-24,6789
2016-04-25,6789
2016-04-26,6789
2016-04-27,6789
2016-04-28,6789
2016-04-29,6495
2016-04-30,6495
2016-05-01,6495
2016-05-02,6495
2016-05-03,6495
2016-05-04,6495
2016-05-05,6495
2016-05-06,6495
2016-05-07,6495
2016-05-08,6495
2016-05-09,6495
2016-05-10,6185
2016-05-11,6185
2016-05-12,6185
2016-05-13,6185
2016-05-14,6185
2016-05-15,6185
2016-05-16,6185
2016-05-17,6185
2016-05-18,6185
2016-05-19,6185
2016-05-22,5923
2016-05-23,5923
2016-05-24,5923
2016-05-25,5923
2016-05-26,5923
2016-05-27,5923
2016-05-28,5923
2016-05-29,5923
2016-05-30,5909
2016-05-31,5909
2016-06-01,5909
2016-06-02,5909
2016-06-03,5909
2016-06-04,5909
2016-06-05,5909
2016-06-06,5909
2016-06-07,5909
2016-06-08,5909
2016-06-09,5909
2016-06-10,5909
2016-06-11,5806
2016-06-12,5806
2016-06-13,5806
2016-06-14,5806
2016-06-15,5806
2016-06-16,5806
2016-06-17,5806
2016-06-18,5806
2016-06-19,5806
2016-06-20,5806
2016-06-21,5675
2016-06-22,5675
2016-06-23,5675
2016-06-24,5675
2016-06-25,5675
2016-06-26,5675
2016-06-27,5675
2016-06-28,5675
2016-06-29,5675
2016-06-30,5675
2016-07-01,5675
2016-07-02,5675
2016-07-03,5675
2016-07-04,5548
2016-07-05,5548
2016-07-06,5548
2016-07-07,5548
2016-07-08,5548
2016-07-09,5548
2016-07-10,5548
2016-07-11,5548
2016-07-12,5548
2016-07-13,5548
2016-07-14,5548
2016-07-15,5548
2016-07-16,5283
2016-07-17,5283
2016-07-18,5283
2016-07-23,5283
2016-07-24,5283
2016-07-25,5283
2016-07-26,5283
2016-07-27,5283
2016-07-28,5283
2016-07-29,5203
2016-07-30,5203
2016-07-31,5203
2016-08-01,5203
2016-08-02,5203
2016-08-03,5203
2016-08-04,5203
2016-08-05,5203
2016-08-06,5203
2016-08-07,5203
2016-08-08,5203
2016-08-09,5203
2016-08-10,5218
2016-08-11,5218
2016-08-12,5218
2016-08-13,5218
2016-08-14,5218
2016-08-15,5218
2016-08-16,5218
2016-08-17,5218
2016-08-18,5218
2016-08-19,5218
2016-08-20,5218
2016-08-21,5218
2016-08-22,5218
2016-08-23,5218
2016-08-24,5263
2016-08-25,5263
2016-08-26,5263
2016-08-28,5263
2016-08-31,5263
2016-09-01,5263
2016-09-02,5263
2016-09-03,5263
2016-09-04,5263
2016-09-05,5263
2016-09-06,5263
2016-09-07,5270
2016-09-08,5270
2016-09-09,5503
2016-09-10,5503
2016-09-11,5503
2016-09-12,5744
2016-09-13,5744
2016-09-14,5744
2016-09-15,5744
2016-09-16,5744
2016-09-17,5744
2016-09-18,5534
2016-09-19,5534
2016-09-20,5534
2016-09-21,5534
2016-09-22,5534
2016-09-23,5534
2016-09-24,5534
2016-09-25,5534
2016-09-26,5782
2016-09-27,5782
2016-09-28,5782
2016-09-29,5782
2016-09-30,5782
2016-10-01,5782
2016-10-02,5782
2016-10-03,5782
2016-10-04,6051
2016-10-05,6051
2016-10-06,6051
2016-10-07,6051
2016-10-08,6051
2016-10-09,6051
2016-10-10,6051
2016-10-11,6051
2016-10-12,6051
2016-10-13,6051
2016-10-14,6051
2016-10-15,6337
2016-10-16,6337
2016-10-17,6337
2016-10-18,6337
2016-10-19,6337
2016-10-20,6337
2016-10-21,6337
2016-10-22,6337
2016-10-23,6337
2016-10-24,6337
2016-10-25,6651
2016-10-26,6651
2016-10-27,6651
2016-10-28,6651
2016-10-29,6651
2016-10-30,6651
2016-10-31,6651
2016-11-01,6651
2016-11-02,6651
2016-11-03,6651
2016-11-04,6651
2016-11-05,6651
2016-11-06,6833
2016-11-07,6833
2016-11-08,6833
2016-11-09,6833
2016-11-10,6833
2016-11-11,6833
2016-11-12,6833
2016-11-13,6833
2016-11-14,6833
2016-12-07,6941
2016-12-08,6941
2016-12-09,6941
2016-12-10,6941
2016-12-11,6941
2016-12-12,6941
2016-12-13,6941
2016-12-14,7022
2016-12-15,7022
2016-12-16,7022
2016-12-17,7022
2016-12-18,7022
2016-12-19,7022
2016-12-20,7022
2016-12-21,7022
2016-12-22,7022
2016-12-23,7022
2016-12-24,7022
2016-12-25,7191
2016-12-26,7191
2016-12-27,7191
2016-12-28,7191
2016-12-29,7191
2016-12-30,7191
2016-12-31,7191
2017-01-01,7191
2017-01-02,7191
2017-01-03,7191
2017-01-04,7284
2017-01-05,7284
2017-01-06,7284
2017-01-07,7284
2017-01-08,7284
2017-01-09,7284
2017-01-10,7284
2017-01-11,7284
2017-01-12,7259
2017-01-13,7259
2017-01-14,7259
2017-01-15,7259
2017-01-16,7259
2017-01-17,7259
2017-01-18,7259
2017-01-19,7259
2017-01-20,7308
2017-01-21,7308
2017-01-22,7308
2017-01-27,7095
2017-01-28,7095
2017-01-29,7095
2017-01-30,7095
2017-01-31,7095
2017-02-01,7095
2017-02-02,7095
2017-02-03,7087
2017-02-04,7087
2017-02-05,7087
2017-02-06,7087
2017-02-07,7087
2017-02-08,7087
2017-02-09,7087
2017-02-10,7274
2017-02-11,7274
2017-02-12,7274
2017-02-13,7274
2017-02-14,7274
2017-02-15,7274
2017-02-16,7547
2017-02-18,7547
2017-02-19,7547
2017-02-20,7547
2017-02-21,7547
2017-02-22,7547
2017-02-23,7547
2017-02-24,7697
2017-02-25,7697
2017-02-26,7697
2017-02-27,7697
2017-02-28,7697
2017-03-01,7697
2017-03-02,7885
2017-03-03,7885
2017-03-04,7885
2017-03-05,7885
2017-03-06,7885
2017-03-07,7885
2017-03-08,8099
2017-03-09,8099
2017-03-10,8099
2017-03-11,8099
2017-03-12,8099
2017-03-13,8099
2017-03-14,8099
2017-03-15,8422
2017-03-16,8422
2017-03-17,8422
2017-03-18,8422
2017-03-19,8422
2017-03-20,8422
2017-03-21,8668
2017-03-22,8668
2017-03-23,8668
2017-03-24,8668
2017-03-25,8668
2017-03-26,8668
2017-03-27,8668
2017-03-28,8668
2017-03-29,8853
2017-03-30,8853
2017-03-31,8853
2017-04-01,8853
2017-04-02,8853
2017-04-03,8853
2017-04-04,9210
2017-04-12,9532
2017-04-13,9532
2017-04-14,9532
2017-04-15,9532
2017-04-16,9532
2017-04-17,9532
2017-04-18,9824
2017-04-19,9824
2017-04-20,9824
2017-04-21,9824
2017-04-22,9824
2017-04-23,9837
2017-04-24,9837
2017-04-25,9374
2017-04-26,9374
2017-04-27,9374
2017-04-28,8923
2017-04-29,8923
2017-04-30,8923
2017-05-01,8493
2017-05-02,8493
2017-05-03,8493
2017-05-04,8068
2017-05-05,8068
2017-05-06,8068
2017-05-07,7707
2017-05-08,7707
2017-05-09,7707
2017-05-10,7335
2017-05-11,7335
2017-05-12,7335
2017-05-13,7033
2017-05-14,7033
2017-05-15,7033
2017-05-16,7033
2017-05-17,7023
2017-05-18,7023
2017-05-19,7023
2017-05-20,7023
2017-05-21,7233
2017-05-22,7233
2017-05-23,7233
2017-05-24,7233
2017-05-25,6926
2017-05-26,6926
2017-05-27,6926
2017-05-28,6926
2017-05-29,6657
2017-05-30,6657
2017-05-31,6657
2017-06-01,6657
2017-06-02,6572
2017-06-03,6572
2017-06-06,6311
2017-06-07,6311
2017-06-08,6311
2017-06-09,6311
2017-06-10,6186
2017-06-11,6186
2017-06-12,6186
2017-06-13,6023
2017-06-14,6023
2017-06-15,6023
2017-06-16,6023
2017-06-17,5802
2017-06-18,5802
2017-06-19,5802
2017-06-20,5802
2017-06-21,5792
2017-06-22,5792
2017-06-23,5792
2017-06-24,5792
2017-06-25,5792
2017-06-26,5925
2017-06-27,5925
2017-06-28,5925
2017-06-29,5925
2017-06-30,6101
2017-07-01,6101
2017-07-02,6101
2017-07-03,6101
2017-07-04,6144
2017-07-05,6144
2017-07-06,6144
2017-07-07,6144
2017-07-08,6144
2017-07-13,6041
2017-07-14,5852
2017-07-15,5852
2017-07-16,5852
2017-07-17,5852
2017-07-18,5852
2017-07-19,5720
2017-07-20,5720
2017-07-21,5720
2017-07-22,5720
2017-07-23,5784
2017-07-24,5784
2017-07-25,5784
2017-07-26,5784
2017-07-27,5803
2017-07-28,5803
2017-07-29,5803
2017-07-30,5850
2017-07-31,5850
2017-08-01,5850
2017-08-02,5850
2017-08-03,5911
2017-08-04,5911
2017-08-05,5911
2017-08-06,5911
2017-08-09,5675
2017-08-10,5675
2017-08-11,5435
2017-08-12,5435
2017-08-13,5435
2017-08-14,5435
2017-08-15,5515
2017-08-17,5515
2017-08-18,5515
2017-08-19,5743
2017-08-20,5743
2017-08-22,5743
2017-08-23,5994
2017-08-24,5994
2017-08-25,5994
2017-08-26,5994
2017-08-27,6125
2017-08-28,6125
2017-08-29,6125
2017-08-30,6125
2017-08-31,6125
2017-09-01,6175
2017-09-02,6175
2017-09-03,6175
2017-09-04,6175
2017-09-05,6318
2017-09-06,6318
2017-09-07,6318
2017-09-08,6318
2017-09-09,6232
2017-09-10,6232
2017-09-11,6232
2017-09-12,6232
2017-09-13,6269
2017-09-14,6269
2017-09-15,6269
2017-09-16,6269
2017-09-17,6282
2017-09-19,6282
2017-09-20,6282
2017-09-21,6282
2017-09-22,6471
2017-09-23,6471
2017-09-24,6471
2017-09-25,6471
2017-09-26,6471
2017-09-27,6471
2017-09-28,6752
2017-09-29,6752
2017-09-30,6752
2017-10-01,6752
2017-10-02,6912
2017-10-03,6912
2017-10-04,6912
2017-10-05,6912
2017-10-06,6912
2017-10-07,6912
2017-10-08,7178
2017-10-09,7178
2017-10-10,7178
2017-10-11,7178
2017-10-12,7178
2017-10-13,7178
2017-10-14,7537
2017-10-15,7537
2017-10-16,7537
2017-10-17,7537
2017-10-18,7537
2017-10-19,7537
2017-10-20,7537
2017-10-21,7828
2017-10-22,7828
2017-10-23,7828
2017-10-24,7828
2017-10-25,7828
2017-10-26,8209
2017-10-27,8209
2017-10-28,8209
2017-10-29,8209
2017-10-30,8209
2017-10-31,8556
2017-11-01,8556
2017-11-02,8556
2017-11-03,8556
2017-11-04,8556
2017-11-05,8783
2017-11-06,8783
2017-11-07,8783
2017-11-08,8783
2017-11-09,8783
2017-11-10,8783
2017-11-11,9169
2017-11-12,9169
2017-11-13,9169
2017-11-14,9169
2017-11-15,9169
2017-11-16,9294
2017-11-17,9294
2017-11-18,9294
2017-11-19,9294
2017-11-20,9294
2017-11-21,9519
2017-11-22,9519
2017-11-23,9519
2017-11-24,9519
2017-11-25,9055
2017-11-26,9055
2017-11-27,9055
2017-11-28,9055
2017-11-29,9055
2017-11-30,8765
2017-12-01,8765
2017-12-02,8765
2017-12-03,8765
2017-12-04,8357
2017-12-05,8357
2017-12-06,8357
2017-12-07,8357
2017-12-08,8357
2017-12-09,8130
2017-12-10,8130
2017-12-11,8130
2017-12-12,8130
2017-12-14,7961
2017-12-15,7961
2017-12-16,7961
2017-12-17,7961
2017-12-18,7912
2017-12-19,7912
2017-12-20,7912
2017-12-21,7912
2017-12-22,7912
2017-12-23,7912
2017-12-24,8086
2017-12-25,8086
2017-12-26,8086
2017-12-27,8086
2017-12-28,8086
2017-12-29,7694
2017-12-30,7694
2017-12-31,7694
2018-01-01,7694
2018-01-02,7427
2018-01-03,7427
2018-01-04,7427
2018-01-05,7427
2018-01-06,7487
2018-01-07,7487
2018-01-08,7487
2018-01-09,7487
2018-01-10,7487
2018-01-11,7387
2018-01-12,7387
2018-01-13,7387
2018-01-14,7387
2018-01-15,7260
2018-01-16,7260
2018-01-17,7260
2018-01-18,7260
2018-01-19,7024
2018-01-20,7024
2018-01-21,7024
2018-01-22,6846
2018-01-23,6846
2018-01-24,6626
2018-01-25,6626
2018-01-26,6626
2018-01-27,6521
2018-01-28,6521
2018-01-29,6428
2018-01-31,6428
2018-02-01,6254
2018-02-02,6254
2018-02-03,6105
2018-02-04,6105
2018-02-05,6105
2018-02-06,6036
2018-02-07,6036
2018-02-08,6036
2018-02-09,5810
2018-02-10,5810
2018-02-11,5865
2018-02-12,5865
2018-02-13,5925
2018-02-14,5925
2018-02-15,6085
2018-02-16,6085
2018-02-17,6360
2018-02-18,6360
2018-02-19,6671
2018-02-20,6671
2018-02-21,6671
2018-02-22,6884
2018-02-23,6884
2018-02-24,6884
2018-02-25,6973
2018-02-26,6973
2018-02-27,6973
2018-02-28,6924
2018-03-01,6924
2018-03-02,6924
2018-03-03,7096
2018-03-05,7096
2018-03-06,7348
2018-03-07,7348
2018-03-08,7348
2018-03-09,7405
2018-03-10,7405
2018-03-11,7405
2018-03-12,7673
2018-03-13,7673
2018-03-14,7673
2018-03-15,7865
2018-03-16,7865
2018-03-17,7865
2018-03-18,7998
2018-03-19,7998
2018-03-20,7998
2018-03-21,7998
2018-03-23,8085
2018-03-24,8085
2018-03-26,8193
2018-03-27,8193
2018-03-28,7914
2018-03-29,7914
2018-03-30,7914
2018-03-31,7673
2018-04-01,7673
2018-04-02,7673
2018-04-03,7928
2018-04-04,7928
2018-04-05,7928
2018-04-06,8032
2018-04-08,8032
2018-04-09,8073
2018-04-10,8073
2018-04-11,8073
2018-04-12,8131
2018-04-13,8131
2018-04-14,8131
2018-04-15,8071
2018-04-16,8071
2018-04-17,8071
2018-04-18,8026
2018-04-19,8026
2018-04-20,8026
2018-04-21,8104
2018-04-22,8104
2018-04-23,8104
2018-04-24,7810
2018-04-25,7810
2018-04-26,7810
2018-04-27,7750
2018-04-28,7750
2018-04-29,7883
2018-04-30,7883
2018-05-01,7883
2018-05-02,7792
2018-05-03,7792
2018-05-04,7792
2018-05-05,7497
2018-05-06,7497
2018-05-07,7497
2018-05-08,7150
2018-05-09,7150
2018-05-10,7143
2018-05-11,7143
2018-05-12,7143
2018-05-13,6993
2018-05-14,6993
2018-05-15,6993
2018-05-16,6924
2018-05-17,6924
2018-05-18,6924
2018-05-19,6983
2018-05-20,6983
2018-05-21,6983
2018-05-22,6914
2018-05-23,6914
2018-05-24,6914
2018-05-25,7238
2018-05-26,7238
2018-05-27,7238
2018-05-28,7394
2018-05-29,7394
2018-05-30,7394
2018-05-31,7357
2018-06-01,7357
2018-06-02,7393
2018-06-03,7393
2018-06-04,7393
2018-06-05,7452
2018-06-06,7452
2018-06-07,7452
2018-06-08,7478
2018-06-09,7478
2018-06-10,7478
2018-06-11,7448
2018-06-12,7448
2018-06-13,7448
2018-06-14,7431
2018-06-15,7431
2018-06-16,7431
2018-06-17,7431
2018-06-18,7307
2018-06-19,7307
2018-06-20,7307
2018-06-21,7127
2018-06-22,7127
2018-06-23,7127
2018-06-24,7152
2018-06-25,7152
2018-06-26,7152
2018-06-27,7152
2018-06-28,7060
2018-06-29,7060
2018-06-30,7060
2018-07-01,6927
2018-07-02,6927
2018-07-03,6927
2018-07-04,6927
2018-07-05,6723
2018-07-06,6723
2018-07-07,6723
2018-07-08,6976
2018-07-09,6976
2018-07-10,6976
2018-07-11,6856
2018-07-12,6856
2018-07-13,6856
2018-07-14,6558
2018-07-15,6558
2018-07-16,6558
2018-07-17,6553
2018-07-18,6553
2018-07-19,6553
2018-07-20,6553
2018-07-21,6305
2018-07-22,6305
2018-07-23,6351
2018-07-24,6351
2018-07-25,6351
2018-07-26,6351
2018-07-27,6219
2018-07-28,6219
2018-07-29,6219
2018-07-30,6245
2018-07-31,6245
2018-08-01,6245
2018-08-02,5981
2018-08-03,5981
2018-08-04,5981
2018-08-05,5780
2018-08-06,5780
2018-08-07,5780
2018-08-08,5723
2018-08-09,5723
2018-08-10,5723
2018-08-11,5516
2018-08-12,5516
2018-08-14,5610
2018-08-16,5600
2018-08-17,5600
2018-08-18,5600
2018-08-19,5621
2018-08-20,5621
2018-08-21,5455
2018-08-22,5455
2018-08-23,5561
2018-08-24,5561
2018-08-25,5628
2018-08-26,5628
2018-08-27,5628
2018-08-28,5605
2018-08-29,5605
2018-08-30,5605
2018-08-31,5487
2018-09-01,5487
2018-09-02,5274
2018-09-03,5274
2018-09-04,5017
2018-09-05,5017
2018-09-06,5017
2018-09-07,4828
2018-09-08,4828
2018-09-09,4869
2018-09-10,4869
2018-09-11,4927
2018-09-12,4927
2018-09-13,4927
2018-09-14,4964
2018-09-15,4964
2018-09-16,4964
2018-09-17,4953
2018-09-18,4953
2018-09-19,4953
2018-09-20,5112
2018-09-21,5112
2018-09-22,5292
2018-09-23,5292
2018-09-24,5433
2018-09-25,5433
2018-09-26,5433
2018-09-27,5595
2018-09-28,5595
2018-09-29,5595
2018-09-30,5690
2018-10-02,5684
2018-10-03,5684
2018-10-04,5585
2018-10-05,5585
2018-10-06,5537
2018-10-07,5537
2018-10-08,5537
2018-10-09,5374
2018-10-10,5374
2018-10-11,5322
2018-10-12,5322
2018-10-13,5322
2018-10-14,5150
2018-10-15,5150
2018-10-16,4938
2018-10-17,4938
2018-10-18,4708
2018-10-19,4708
2018-10-20,4708
2018-10-21,4489
2018-10-22,4489
2018-10-23,4457
2018-10-24,4457
2018-10-25,4315
2018-10-26,4315
2018-10-27,4292
2018-10-28,4292
2018-10-29,4408
2018-10-30,4408
2018-10-31,4408
2018-11-01,4456
2018-11-03,4288
2018-11-04,4288
2018-11-05,4180
2018-11-06,4180
2018-11-07,4194
2018-11-08,4194
2018-11-09,4194
2018-11-10,4119
2018-11-11,4119
2018-11-12,4112
2018-11-13,4112
2018-11-15,4057
2018-11-16,4023
2018-11-17,4023
2018-11-18,4036
2018-11-19,4036
2018-11-20,3965
2018-11-21,3965
2018-11-22,3971
2018-11-23,3971
2018-11-24,4007
2018-11-25,3984
2018-11-26,3984
2018-11-27,3933
2018-11-28,3933
2018-11-29,3901
2018-12-01,3826
2018-12-02,3732
2018-12-03,3732
2018-12-04,3688
2018-12-05,3688
2018-12-07,3546
2018-12-09,3606
2018-12-11,3486
2018-12-12,3368
2018-12-13,3368
2018-12-14,3301
2018-12-15,3301
2018-12-16,3202
2018-12-17,3202
2018-12-18,3057
2018-12-19,3057
2018-12-20,2914
2018-12-21,2785
2018-12-22,2785
2018-12-23,2645
2018-12-24,2645
2018-12-25,2517
2018-12-26,2517
2018-12-27,2409
2018-12-28,2409
2018-12-29,2291
2018-12-30,2291
2018-12-31,2193
2019-01-01,2193
2019-01-02,2131
2019-01-03,2131
2019-01-04,2031
2019-01-05,1948
2019-01-06,2045
2019-01-08,2137
2019-01-10,2244
2019-01-11,2244
2019-01-12,2342
2019-01-13,2457
2019-01-14,2457
2019-01-15,2496
2019-01-16,2496
2019-01-17,2530
2019-01-18,2530
2019-01-19,2651
2019-01-20,2651
2019-01-21,2675
2019-01-22,2675
2019-01-23,2560
2019-01-24,2560
2019-01-25,2434
2019-01-26,2434
2019-01-27,2391
2019-01-28,2391
2019-01-29,2271
2019-01-30,2271
2019-01-31,2271
2019-02-01,2157
2019-02-02,2157
2019-02-03,2138
2019-02-04,2138
2019-02-05,2094
2019-02-06,2094
2019-02-07,2057
2019-02-08,2057
2019-02-09,1993
2019-02-10,1993
2019-02-11,2038
2019-02-12,2038
2019-02-13,2060
2019-02-14,2060
2019-02-15,2054
2019-02-16,2054
2019-02-17,1992
2019-02-18,1992
2019-02-19,1992
2019-02-20,1993
2019-02-21,1993
2019-02-22,2037
2019-02-23,2037
2019-02-24,2121
2019-02-25,2121
2019-02-26,2121
2019-02-27,2154
2019-02-28,2154
2019-03-01,2154
2019-03-02,2046
2019-03-03,2046
2019-03-04,2005
2019-03-05,2005
2019-03-06,1989
2019-03-07,1989
2019-03-08,1989
2019-03-09,1957
2019-03-10,1957
2019-03-11,1981
2019-03-12,1981
2019-03-13,1981
2019-03-14,2006
2019-03-15,2006
2019-03-16,2006
2019-03-17,1967
2019-03-18,1967
2019-03-19,1967
2019-03-20,1967
2019-03-21,1967
2019-03-22,1967
2019-03-23,2006
2019-03-24,2006
2019-03-25,2006
2019-03-26,2058
2019-03-27,2058
2019-03-28,2058
2019-03-29,2017
2019-03-30,2017
2019-03-31,2017
2019-04-01,2019
2019-04-02,2019
2019-04-03,2019
2019-04-04,2119
2019-04-05,2119
2019-04-06,2119
2019-04-07,2205
2019-04-08,2205
