date_obj,Airtight%20pot price
2015-12-04,1775
2015-12-05,1775
2015-12-06,1825
2015-12-07,1825
2015-12-08,1825
2015-12-09,1901
2015-12-10,1901
2015-12-11,1935
2015-12-12,1935
2015-12-13,1897
2015-12-14,1897
2015-12-15,1905
2015-12-16,1905
2015-12-17,1905
2015-12-18,1809
2015-12-19,1809
2015-12-20,1791
2015-12-21,1791
2015-12-22,1794
2015-12-23,1794
2015-12-24,1721
2015-12-25,1721
2015-12-26,1721
2015-12-27,1701
2015-12-28,1701
2015-12-29,1627
2015-12-30,1627
2015-12-31,1615
2016-01-01,1615
2016-01-02,1575
2016-01-03,1575
2016-01-04,1629
2016-01-05,1629
2016-01-06,1683
2016-01-07,1683
2016-01-08,1683
2016-01-09,1670
2016-01-10,1670
2016-01-11,1667
2016-01-12,1667
2016-01-13,1713
2016-01-14,1713
2016-01-15,1789
2016-01-16,1789
2016-01-17,1835
2016-01-18,1835
2016-01-19,1890
2016-01-20,1890
2016-01-21,1880
2016-01-22,1880
2016-01-23,1938
2016-01-24,1938
2016-01-25,2000
2016-01-26,2000
2016-01-27,2060
2016-01-28,2060
2016-01-29,1993
2016-01-30,1993
2016-01-31,1949
2016-02-01,1949
2016-02-02,1851
2016-02-03,1851
2016-02-04,1758
2016-02-05,1758
2016-02-06,1722
2016-02-07,1722
2016-02-08,1784
2016-02-09,1784
2016-02-10,1844
2016-02-11,1844
2016-02-12,1844
2016-02-13,1788
2016-02-14,1788
2016-02-15,1698
2016-02-16,1698
2016-02-17,1613
2016-02-18,1613
2016-02-19,1627
2016-02-20,1627
2016-02-21,1663
2016-02-22,1663
2016-02-23,1736
2016-02-24,1736
2016-02-25,1704
2016-02-26,1704
2016-02-27,1776
2016-02-28,1776
2016-02-29,1709
2016-03-01,1709
2016-03-02,1649
2016-03-03,1649
2016-03-04,1607
2016-03-05,1607
2016-03-06,1592
2016-03-07,1592
2016-03-08,1518
2016-03-09,1518
2016-03-10,1504
2016-03-11,1504
2016-03-12,1429
2016-03-13,1429
2016-03-14,1417
2016-03-15,1417
2016-03-16,1396
2016-03-17,1396
2016-03-18,1358
2016-03-19,1358
2016-03-20,1363
2016-03-21,1363
2016-03-22,1384
2016-03-23,1384
2016-03-24,1428
2016-03-25,1428
2016-03-26,1423
2016-03-27,1423
2016-03-28,1362
2016-03-29,1362
2016-03-30,1362
2016-03-31,1293
2016-04-01,1293
2016-04-02,1305
2016-04-03,1305
2016-04-04,1365
2016-04-05,1365
2016-04-06,1406
2016-04-07,1406
2016-04-08,1434
2016-04-09,1449
2016-04-10,1407
2016-04-11,1407
2016-04-12,1362
2016-04-13,1362
2016-04-14,1386
2016-04-15,1386
2016-04-16,1433
2016-04-17,1433
2016-04-18,1434
2016-04-19,1434
2016-04-20,1442
2016-04-21,1442
2016-04-22,1442
2016-04-23,1438
2016-04-24,1438
2016-04-25,1479
2016-04-26,1479
2016-04-27,1464
2016-04-28,1464
2016-04-29,1490
2016-04-30,1490
2016-05-01,1502
2016-05-02,1502
2016-05-03,1521
2016-05-04,1521
2016-05-05,1518
2016-05-06,1518
2016-05-07,1561
2016-05-08,1561
2016-05-09,1633
2016-05-10,1633
2016-05-11,1674
2016-05-12,1674
2016-05-13,1682
2016-05-14,1682
2016-05-15,1761
2016-05-16,1761
2016-05-17,1758
2016-05-18,1758
2016-05-19,1726
2016-05-22,1734
2016-05-23,1727
2016-05-24,1727
2016-05-25,1640
2016-05-26,1640
2016-05-27,1688
2016-05-28,1688
2016-05-29,1661
2016-05-30,1661
2016-05-31,1735
2016-06-01,1802
2016-06-02,1802
2016-06-03,1810
2016-06-04,1842
2016-06-05,1842
2016-06-06,1862
2016-06-07,1862
2016-06-08,1859
2016-06-09,1859
2016-06-10,1766
2016-06-11,1766
2016-06-12,1737
2016-06-13,1737
2016-06-14,1725
2016-06-15,1725
2016-06-16,1678
2016-06-17,1594
2016-06-18,1594
2016-06-19,1523
2016-06-20,1523
2016-06-21,1446
2016-06-22,1373
2016-06-23,1373
2016-06-24,1304
2016-06-25,1238
2016-06-26,1238
2016-06-27,1176
2016-06-28,1117
2016-06-29,1117
2016-06-30,1062
2016-07-01,1037
2016-07-02,1037
2016-07-03,1061
2016-07-04,1096
2016-07-05,1096
2016-07-06,1145
2016-07-07,1145
2016-07-08,1179
2016-07-09,1229
2016-07-10,1274
2016-07-11,1274
2016-07-12,1304
2016-07-13,1304
2016-07-14,1351
2016-07-15,1351
2016-07-16,1394
2016-07-17,1394
2016-07-18,1417
2016-07-23,1440
2016-07-24,1387
2016-07-25,1387
2016-07-26,1438
2016-07-27,1438
2016-07-28,1487
2016-07-29,1487
2016-07-30,1525
2016-07-31,1525
2016-08-01,1525
2016-08-02,1545
2016-08-03,1545
2016-08-04,1566
2016-08-05,1566
2016-08-06,1629
2016-08-07,1575
2016-08-08,1575
2016-08-09,1586
2016-08-10,1586
2016-08-11,1580
2016-08-12,1580
2016-08-13,1501
2016-08-14,1501
2016-08-15,1425
2016-08-16,1425
2016-08-17,1353
2016-08-18,1353
2016-08-19,1306
2016-08-20,1306
2016-08-21,1275
2016-08-22,1275
2016-08-23,1298
2016-08-24,1298
2016-08-25,1341
2016-08-26,1341
2016-08-28,1378
2016-08-31,1421
2016-09-01,1441
2016-09-02,1441
2016-09-03,1441
2016-09-04,1376
2016-09-05,1376
2016-09-06,1307
2016-09-07,1307
2016-09-08,1307
2016-09-09,1241
2016-09-10,1241
2016-09-11,1185
2016-09-12,1185
2016-09-13,1125
2016-09-14,1125
2016-09-15,1125
2016-09-16,1076
2016-09-17,1076
2016-09-18,1076
2016-09-19,1094
2016-09-20,1094
2016-09-21,1094
2016-09-22,1083
2016-09-23,1083
2016-09-24,1083
2016-09-25,1077
2016-09-26,1077
2016-09-27,1077
2016-09-28,1034
2016-09-29,1034
2016-09-30,1001
2016-10-01,1001
2016-10-02,1001
2016-10-03,957
2016-10-04,957
2016-10-05,974
2016-10-06,974
2016-10-07,974
2016-10-08,1005
2016-10-09,1005
2016-10-10,1005
2016-10-11,1027
2016-10-12,1027
2016-10-13,1002
2016-10-14,1002
2016-10-15,974
2016-10-16,974
2016-10-17,954
2016-10-18,954
2016-10-19,909
2016-10-20,909
2016-10-21,889
2016-10-22,889
2016-10-23,865
2016-10-24,865
2016-10-25,821
2016-10-26,821
2016-10-27,818
2016-10-28,818
2016-10-29,835
2016-10-30,835
2016-10-31,827
2016-11-01,827
2016-11-02,838
2016-11-03,838
2016-11-04,818
2016-11-05,818
2016-11-06,819
2016-11-07,819
2016-11-08,815
2016-11-09,815
2016-11-10,810
2016-11-11,810
2016-11-12,810
2016-11-13,810
2016-11-14,805
2016-11-15,805
2016-12-07,731
2016-12-08,752
2016-12-09,752
2016-12-10,747
2016-12-11,779
2016-12-12,779
2016-12-13,812
2016-12-14,827
2016-12-15,827
2016-12-16,856
2016-12-17,892
2016-12-18,892
2016-12-19,910
2016-12-20,914
2016-12-21,956
2016-12-22,956
2016-12-23,991
2016-12-24,991
2016-12-25,1002
2016-12-26,1002
2016-12-27,993
2016-12-28,993
2016-12-29,1042
2016-12-30,1042
2016-12-31,1084
2017-01-01,1084
2017-01-02,1123
2017-01-03,1123
2017-01-04,1177
2017-01-05,1177
2017-01-06,1177
2017-01-07,1202
2017-01-08,1202
2017-01-09,1202
2017-01-10,1141
2017-01-11,1141
2017-01-12,1141
2017-01-13,1083
2017-01-14,1083
2017-01-15,1083
2017-01-16,1028
2017-01-17,1028
2017-01-18,1028
2017-01-19,990
2017-01-20,990
2017-01-21,990
2017-01-22,943
2017-01-23,943
2017-01-27,896
2017-01-28,851
2017-01-29,851
2017-01-30,851
2017-01-31,808
2017-02-01,808
2017-02-02,789
2017-02-03,789
2017-02-04,789
2017-02-05,792
2017-02-06,792
2017-02-07,792
2017-02-08,814
2017-02-09,814
2017-02-10,814
2017-02-11,781
2017-02-12,781
2017-02-13,781
2017-02-14,744
2017-02-15,744
2017-02-16,744
2017-02-17,744
2017-02-18,774
2017-02-19,774
2017-02-20,774
2017-02-21,788
2017-02-22,788
2017-02-23,788
2017-02-24,749
2017-02-25,749
2017-02-26,749
2017-02-27,776
2017-02-28,776
2017-03-01,776
2017-03-02,806
2017-03-03,806
2017-03-04,806
2017-03-05,806
2017-03-06,825
2017-03-07,825
2017-03-08,825
2017-03-09,825
2017-03-10,863
2017-03-11,863
2017-03-12,863
2017-03-13,904
2017-03-14,904
2017-03-15,904
2017-03-16,904
2017-03-17,940
2017-03-18,940
2017-03-19,940
2017-03-20,981
2017-03-21,981
2017-03-22,981
2017-03-23,1012
2017-03-24,1012
2017-03-25,1012
2017-03-26,1052
2017-03-27,1052
2017-03-28,1052
2017-03-29,1084
2017-03-30,1084
2017-03-31,1084
2017-04-01,1093
2017-04-02,1093
2017-04-03,1093
2017-04-04,1093
2017-04-05,1103
2017-04-12,1062
2017-04-13,1069
2017-04-14,1069
2017-04-15,1069
2017-04-16,1035
2017-04-17,1035
2017-04-18,1035
2017-04-19,1000
2017-04-20,1000
2017-04-21,1000
2017-04-22,1000
2017-04-23,1000
2017-04-24,1022
2017-04-25,1022
2017-04-26,1022
2017-04-27,1056
2017-04-28,1056
2017-04-30,1103
2017-05-01,1103
2017-05-02,1142
2017-05-03,1142
2017-05-04,1142
2017-05-05,1194
2017-05-06,1194
2017-05-07,1194
2017-05-08,1194
2017-05-09,1241
2017-05-10,1241
2017-05-11,1241
2017-05-12,1241
2017-05-13,1287
2017-05-14,1287
2017-05-15,1287
2017-05-16,1326
2017-05-17,1326
2017-05-18,1326
2017-05-19,1326
2017-05-20,1364
2017-05-21,1364
2017-05-22,1364
2017-05-23,1364
2017-05-24,1331
2017-05-25,1331
2017-05-26,1331
2017-05-27,1286
2017-05-28,1286
2017-05-29,1286
2017-05-30,1286
2017-05-31,1254
2017-06-01,1254
2017-06-02,1254
2017-06-03,1254
2017-06-04,1261
2017-06-05,1261
2017-06-06,1261
2017-06-07,1240
2017-06-08,1240
2017-06-09,1240
2017-06-10,1223
2017-06-11,1223
2017-06-12,1223
2017-06-13,1222
2017-06-14,1222
2017-06-15,1222
2017-06-16,1188
2017-06-17,1188
2017-06-18,1188
2017-06-19,1208
2017-06-20,1208
2017-06-21,1208
2017-06-22,1251
2017-06-23,1251
2017-06-24,1251
2017-06-25,1300
2017-06-26,1300
2017-06-27,1339
2017-06-28,1339
2017-06-29,1339
2017-06-30,1326
2017-07-01,1326
2017-07-02,1326
2017-07-03,1264
2017-07-04,1264
2017-07-05,1264
2017-07-06,1282
2017-07-07,1282
2017-07-08,1282
2017-07-09,1287
2017-07-13,1301
2017-07-14,1301
2017-07-15,1301
2017-07-16,1341
2017-07-17,1341
2017-07-18,1341
2017-07-19,1380
2017-07-20,1380
2017-07-21,1380
2017-07-22,1372
2017-07-23,1372
2017-07-24,1372
2017-07-25,1372
2017-07-26,1396
2017-07-27,1396
2017-07-28,1396
2017-07-29,1396
2017-07-30,1360
2017-07-31,1360
2017-08-01,1360
2017-08-02,1299
2017-08-03,1299
2017-08-04,1299
2017-08-05,1292
2017-08-06,1292
2017-08-07,1292
2017-08-08,1292
2017-08-09,1248
2017-08-10,1248
2017-08-11,1248
2017-08-12,1275
2017-08-13,1275
2017-08-14,1275
2017-08-15,1290
2017-08-16,1290
2017-08-17,1290
2017-08-18,1307
2017-08-19,1307
2017-08-20,1307
2017-08-21,1266
2017-08-22,1266
2017-08-23,1266
2017-08-24,1202
2017-08-25,1202
2017-08-26,1202
2017-08-27,1141
2017-08-28,1141
2017-08-29,1141
2017-08-30,1104
2017-08-31,1104
2017-09-01,1104
2017-09-02,1048
2017-09-03,1048
2017-09-04,1048
2017-09-05,1036
2017-09-06,1036
2017-09-07,985
2017-09-08,985
2017-09-09,985
2017-09-10,952
2017-09-11,952
2017-09-12,952
2017-09-13,905
2017-09-14,905
2017-09-15,905
2017-09-16,865
2017-09-17,865
2017-09-18,865
2017-09-19,893
2017-09-20,893
2017-09-21,893
2017-09-22,914
2017-09-23,914
2017-09-24,914
2017-09-25,934
2017-09-26,934
2017-09-27,934
2017-09-28,913
2017-09-29,913
2017-09-30,943
2017-10-01,943
2017-10-02,943
2017-10-03,938
2017-10-04,938
2017-10-05,938
2017-10-06,945
2017-10-07,945
2017-10-08,934
2017-10-09,934
2017-10-10,934
2017-10-11,925
2017-10-12,925
2017-10-13,945
2017-10-14,945
2017-10-15,945
2017-10-16,958
2017-10-17,958
2017-10-18,958
2017-10-19,968
2017-10-20,968
2017-10-21,968
2017-10-22,925
2017-10-23,925
2017-10-24,925
2017-10-25,952
2017-10-26,952
2017-10-27,952
2017-10-28,952
2017-10-29,958
2017-10-30,958
2017-10-31,937
2017-11-01,937
2017-11-02,937
2017-11-03,937
2017-11-04,967
2017-11-05,967
2017-11-06,967
2017-11-07,997
2017-11-08,997
2017-11-09,964
2017-11-10,964
2017-11-11,964
2017-11-12,925
2017-11-13,925
2017-11-14,925
2017-11-15,925
2017-11-16,925
2017-11-17,950
2017-11-18,950
2017-11-19,950
2017-11-20,953
2017-11-21,953
2017-11-22,953
2017-11-23,931
2017-11-24,931
2017-11-25,931
2017-11-26,965
2017-11-27,965
2017-11-28,965
2017-11-29,959
2017-11-30,959
2017-12-01,959
2017-12-02,981
2017-12-03,981
2017-12-04,954
2017-12-05,954
2017-12-06,995
2017-12-07,995
2017-12-08,995
2017-12-09,1035
2017-12-10,1035
2017-12-11,1051
2017-12-12,1051
2017-12-13,1051
2017-12-14,1056
2017-12-15,1056
2017-12-16,1035
2017-12-17,1035
2017-12-18,1059
2017-12-19,1059
2017-12-20,1059
2017-12-21,1093
2017-12-22,1093
2017-12-23,1093
2017-12-24,1129
2017-12-25,1129
2017-12-26,1129
2017-12-27,1163
2017-12-28,1163
2017-12-29,1163
2017-12-30,1186
2017-12-31,1186
2018-01-01,1186
2018-01-02,1200
2018-01-03,1200
2018-01-04,1200
2018-01-05,1220
2018-01-06,1220
2018-01-07,1273
2018-01-08,1273
2018-01-09,1310
2018-01-10,1310
2018-01-11,1245
2018-01-12,1245
2018-01-13,1194
2018-01-14,1194
2018-01-15,1164
2018-01-16,1164
2018-01-17,1188
2018-01-18,1188
2018-01-19,1188
2018-01-20,1224
2018-01-21,1224
2018-01-22,1238
2018-01-23,1238
2018-01-24,1203
2018-01-25,1203
2018-01-26,1203
2018-01-27,1242
2018-01-28,1242
2018-01-29,1278
2018-01-30,1278
2018-01-31,1316
2018-02-01,1316
2018-02-02,1316
2018-02-03,1359
2018-02-04,1359
2018-02-05,1359
2018-02-06,1421
2018-02-07,1421
2018-02-08,1421
2018-02-09,1411
2018-02-10,1411
2018-02-11,1340
2018-02-12,1340
2018-02-13,1273
2018-02-14,1273
2018-02-15,1209
2018-02-16,1209
2018-02-17,1148
2018-02-18,1148
2018-02-19,1090
2018-02-20,1090
2018-02-21,1092
2018-02-22,1092
2018-02-23,1092
2018-02-24,1135
2018-02-25,1135
2018-02-26,1173
2018-02-27,1173
2018-02-28,1173
2018-03-01,1226
2018-03-02,1226
2018-03-03,1269
2018-03-04,1269
2018-03-05,1269
2018-03-06,1297
2018-03-07,1297
2018-03-08,1350
2018-03-09,1350
2018-03-10,1407
2018-03-11,1407
2018-03-12,1364
2018-03-13,1364
2018-03-14,1295
2018-03-15,1295
2018-03-16,1295
2018-03-17,1230
2018-03-18,1230
2018-03-19,1230
2018-03-20,1168
2018-03-22,1168
2018-03-23,1137
2018-03-24,1137
2018-03-25,1183
2018-03-26,1183
2018-03-27,1206
2018-03-28,1206
2018-03-29,1206
2018-03-30,1256
2018-03-31,1256
2018-04-01,1299
2018-04-02,1299
2018-04-03,1354
2018-04-04,1354
2018-04-05,1354
2018-04-06,1407
2018-04-07,1407
2018-04-08,1459
2018-04-09,1459
2018-04-10,1459
2018-04-11,1480
2018-04-12,1480
2018-04-13,1480
2018-04-14,1511
2018-04-15,1511
2018-04-16,1552
2018-04-17,1552
2018-04-18,1607
2018-04-19,1607
2018-04-20,1659
2018-04-21,1659
2018-04-22,1686
2018-04-23,1686
2018-04-24,1703
2018-04-25,1703
2018-04-26,1703
2018-04-27,1698
2018-04-28,1698
2018-04-29,1698
2018-04-30,1730
2018-05-01,1730
2018-05-02,1730
2018-05-03,1710
2018-05-04,1710
2018-05-05,1735
2018-05-06,1735
2018-05-07,1735
2018-05-08,1791
2018-05-09,1791
2018-05-10,1761
2018-05-11,1761
2018-05-12,1733
2018-05-13,1733
2018-05-14,1733
2018-05-15,1746
2018-05-16,1746
2018-05-17,1751
2018-05-18,1751
2018-05-19,1676
2018-05-20,1676
2018-05-21,1704
2018-05-22,1704
2018-05-23,1639
2018-05-24,1639
2018-05-25,1639
2018-05-26,1600
2018-05-27,1600
2018-05-28,1526
2018-05-29,1526
2018-05-30,1526
2018-05-31,1486
2018-06-01,1486
2018-06-02,1421
2018-06-03,1421
2018-06-04,1421
2018-06-05,1349
2018-06-06,1349
2018-06-07,1286
2018-06-08,1286
2018-06-09,1223
2018-06-10,1223
2018-06-11,1180
2018-06-12,1180
2018-06-13,1156
2018-06-14,1156
2018-06-15,1100
2018-06-16,1100
2018-06-17,1052
2018-06-18,1052
2018-06-19,999
2018-06-20,999
2018-06-21,951
2018-06-22,951
2018-06-23,903
2018-06-24,903
2018-06-25,857
2018-06-26,857
2018-06-27,820
2018-06-28,820
2018-06-29,853
2018-06-30,853
2018-07-01,886
2018-07-02,886
2018-07-03,917
2018-07-04,917
2018-07-05,933
2018-07-06,933
2018-07-07,970
2018-07-08,970
2018-07-09,1003
2018-07-10,1003
2018-07-11,1037
2018-07-12,1037
2018-07-13,1072
2018-07-14,1072
2018-07-15,1113
2018-07-16,1113
2018-07-17,1162
2018-07-18,1162
2018-07-19,1104
2018-07-20,1104
2018-07-21,1110
2018-07-22,1110
2018-07-23,1153
2018-07-24,1153
2018-07-25,1168
2018-07-26,1168
2018-07-27,1212
2018-07-28,1212
2018-07-29,1248
2018-07-30,1248
2018-07-31,1261
2018-08-01,1261
2018-08-02,1307
2018-08-03,1307
2018-08-04,1253
2018-08-05,1253
2018-08-06,1232
2018-08-07,1232
2018-08-08,1191
2018-08-09,1191
2018-08-10,1237
2018-08-11,1237
2018-08-12,1263
2018-08-14,1315
2018-08-16,1367
2018-08-17,1419
2018-08-18,1419
2018-08-19,1477
2018-08-20,1520
2018-08-21,1520
2018-08-22,1566
2018-08-23,1566
2018-08-24,1636
2018-08-25,1665
2018-08-26,1665
2018-08-27,1633
2018-08-28,1663
2018-08-29,1663
2018-08-30,1632
2018-08-31,1632
2018-09-01,1555
2018-09-02,1555
2018-09-03,1488
2018-09-04,1413
2018-09-05,1413
2018-09-06,1348
2018-09-07,1326
2018-09-08,1259
2018-09-09,1259
2018-09-10,1196
2018-09-11,1196
2018-09-12,1136
2018-09-13,1136
2018-09-14,1079
2018-09-15,1025
2018-09-16,1025
2018-09-17,979
2018-09-18,979
2018-09-19,930
2018-09-20,930
2018-09-21,883
2018-09-22,849
2018-09-23,849
2018-09-24,885
2018-09-25,885
2018-09-26,907
2018-09-27,907
2018-09-28,936
2018-09-29,936
2018-09-30,975
2018-10-01,975
2018-10-02,1017
2018-10-03,1031
2018-10-04,1031
2018-10-05,1051
2018-10-06,1088
2018-10-07,1088
2018-10-08,1087
2018-10-09,1087
2018-10-10,1075
2018-10-11,1075
2018-10-12,1116
2018-10-13,1064
2018-10-14,1064
2018-10-15,1071
2018-10-16,1071
2018-10-17,1046
2018-10-18,1046
2018-10-19,995
2018-10-20,995
2018-10-21,973
2018-10-22,931
2018-10-23,931
2018-10-24,884
2018-10-25,884
2018-10-26,858
2018-10-27,858
2018-10-28,851
2018-10-29,851
2018-10-30,874
2018-10-31,874
2018-11-01,904
2018-11-03,909
2018-11-04,946
2018-11-05,972
2018-11-06,1010
2018-11-07,1010
2018-11-08,1052
2018-11-09,1052
2018-11-10,1090
2018-11-11,1090
2018-11-12,1133
2018-11-13,1180
2018-11-14,1180
2018-11-15,1230
2018-11-16,1262
2018-11-17,1262
2018-11-18,1303
2018-11-19,1303
2018-11-20,1369
2018-11-21,1369
2018-11-22,1425
2018-11-23,1425
2018-11-24,1412
2018-11-25,1394
2018-11-26,1394
2018-11-27,1324
2018-11-28,1257
2018-11-29,1195
2018-12-01,1220
2018-12-02,1190
2018-12-03,1190
2018-12-04,1175
2018-12-05,1187
2018-12-07,1189
2018-12-09,1205
2018-12-10,1161
2018-12-11,1161
2018-12-12,1158
2018-12-13,1158
2018-12-14,1200
2018-12-15,1200
2018-12-16,1221
2018-12-17,1221
2018-12-18,1182
2018-12-19,1173
2018-12-20,1173
2018-12-21,1168
2018-12-22,1168
2018-12-23,1171
2018-12-24,1165
2018-12-25,1165
2018-12-26,1153
2018-12-27,1100
2018-12-28,1100
2018-12-29,1045
2018-12-30,1045
2018-12-31,992
2019-01-01,992
2019-01-02,949
2019-01-03,923
2019-01-04,896
2019-01-05,856
2019-01-06,840
2019-01-08,819
2019-01-10,759
2019-01-11,759
2019-01-12,739
2019-01-13,750
2019-01-14,761
2019-01-15,792
2019-01-16,772
2019-01-17,749
2019-01-18,742
2019-01-19,711
2019-01-20,710
2019-01-21,710
2019-01-22,727
2019-01-23,727
2019-01-24,727
2019-01-25,731
2019-01-26,729
2019-01-27,717
2019-01-28,734
2019-01-29,746
2019-01-30,775
2019-01-31,775
2019-02-01,791
2019-02-02,791
2019-02-03,757
2019-02-04,757
2019-02-05,743
2019-02-06,743
2019-02-07,758
2019-02-08,778
2019-02-09,810
2019-02-10,810
2019-02-11,830
2019-02-12,830
2019-02-13,863
2019-02-14,863
2019-02-15,866
2019-02-16,904
2019-02-17,947
2019-02-18,956
2019-02-19,963
2019-02-20,978
2019-02-21,953
2019-02-22,953
2019-02-23,956
2019-02-24,978
2019-02-25,974
2019-02-26,1002
2019-02-27,1002
2019-02-28,1002
2019-03-01,1004
2019-03-02,1031
2019-03-03,999
2019-03-04,1031
2019-03-05,1054
2019-03-06,1067
2019-03-07,1070
2019-03-08,1070
2019-03-09,1040
2019-03-10,1037
2019-03-11,1013
2019-03-12,1003
2019-03-13,1003
2019-03-14,974
2019-03-15,974
2019-03-16,935
2019-03-17,888
2019-03-18,888
2019-03-19,843
2019-03-20,800
2019-03-21,760
2019-03-22,760
2019-03-23,722
2019-03-24,726
2019-03-25,726
2019-03-26,722
2019-03-27,722
2019-03-28,691
2019-03-29,702
2019-03-30,702
2019-03-31,722
2019-04-01,715
2019-04-02,715
2019-04-03,708
2019-04-04,708
2019-04-05,726
2019-04-06,726
2019-04-07,732
2019-04-08,696
2019-04-09,696
2019-04-10,717
2019-04-11,740
2019-04-12,769
2019-04-13,800
2019-04-14,780
2019-04-15,799
2019-04-16,835
2019-04-17,876
2019-04-18,888
2019-04-19,884
2019-04-20,844
2019-04-21,844
2019-04-22,831
2019-04-23,799
2019-04-24,819
2019-04-25,832
2019-04-26,839
