date_obj,Abyssal%20bludgeon price
2016-07-02,42175605
2016-07-03,42648545
2016-07-04,42982927
2016-07-05,43366919
2016-07-06,42054327
2016-07-07,41758236
2016-07-08,41029975
2016-07-09,40368187
2016-07-10,39800740
2016-07-11,39109244
2016-07-12,37560638
2016-07-13,36645513
2016-07-14,37205426
2016-07-15,38524230
2016-07-16,39344763
2016-07-17,38893437
2016-07-18,38471476
2016-07-23,37277304
2016-07-24,35744303
2016-07-25,35654333
2016-07-26,35654333
2016-07-27,35691577
2016-07-28,36035187
2016-07-29,36683143
2016-07-30,37354177
2016-07-31,37354177
2016-08-01,36575648
2016-08-02,37008893
2016-08-03,37716286
2016-08-04,38325917
2016-08-05,38346950
2016-08-06,38503411
2016-08-07,39137446
2016-08-08,38781677
2016-08-09,38951761
2016-08-10,38838090
2016-08-11,38640547
2016-08-12,38982690
2016-08-13,39868995
2016-08-14,40411123
2016-08-15,40187840
2016-08-16,40092622
2016-08-17,40600056
2016-08-18,40992298
2016-08-19,41584791
2016-08-20,41121657
2016-08-21,40453798
2016-08-22,40272023
2016-08-23,40207953
2016-08-24,39539687
2016-08-25,37790390
2016-08-26,37790390
2016-08-28,38765375
2016-08-31,38653785
2016-09-01,39495012
2016-09-02,39495012
2016-09-03,39522296
2016-09-04,39872733
2016-09-05,40365315
2016-09-06,40485482
2016-09-07,40307869
2016-09-08,40295942
2016-09-09,40609087
2016-09-10,40195513
2016-09-11,40195513
2016-09-12,39538535
2016-09-13,38971106
2016-09-14,39003085
2016-09-15,39907682
2016-09-16,40076171
2016-09-17,40925715
2016-09-18,41864648
2016-09-19,42497248
2016-09-20,42663448
2016-09-21,42453271
2016-09-22,41980853
2016-09-23,40958176
2016-09-24,40958176
2016-09-25,41533771
2016-09-26,42876669
2016-09-27,43361858
2016-09-28,42633756
2016-09-29,42003418
2016-09-30,42760783
2016-10-01,43733214
2016-10-02,43733214
2016-10-03,44464586
2016-10-04,44574711
2016-10-05,44384206
2016-10-06,44575790
2016-10-07,44818948
2016-10-08,45236322
2016-10-09,45236322
2016-10-10,45835485
2016-10-11,46763955
2016-10-12,45930162
2016-10-13,44272041
2016-10-14,43295810
2016-10-15,42189380
2016-10-16,42318594
2016-10-17,43189815
2016-10-18,43995086
2016-10-19,44483424
2016-10-20,44346818
2016-10-21,45283441
2016-10-22,45283441
2016-10-23,45184580
2016-10-24,45942464
2016-10-25,45942464
2016-10-26,45817836
2016-10-27,46228144
2016-10-28,46196409
2016-10-29,45960183
2016-10-30,45727055
2016-10-31,45075884
2016-11-01,45075884
2016-11-02,44459612
2016-11-03,44309550
2016-11-04,44878165
2016-11-05,45481021
2016-11-06,45891535
2016-11-07,45099821
2016-11-08,42966562
2016-11-09,42537702
2016-11-10,41848041
2016-11-11,40599216
2016-11-12,40858552
2016-11-13,41813843
2016-11-14,42668996
2016-11-15,43088615
2016-12-07,42955500
2016-12-08,42516164
2016-12-09,41781722
2016-12-10,41453380
2016-12-11,41007445
2016-12-12,41201372
2016-12-13,41121724
2016-12-14,41258602
2016-12-15,41258602
2016-12-16,41344416
2016-12-17,42017429
2016-12-18,43150947
2016-12-19,42883437
2016-12-20,42717915
2016-12-21,42491889
2016-12-22,42340270
2016-12-23,42254268
2016-12-24,42355771
2016-12-25,42263212
2016-12-26,42936326
2016-12-27,42753163
2016-12-28,42406657
2016-12-29,42232394
2016-12-30,42477676
2016-12-31,43254718
2017-01-01,43191267
2017-01-02,42700012
2017-01-03,41834276
2017-01-04,39993865
2017-01-05,38004106
2017-01-06,38297177
2017-01-07,37404284
2017-01-08,36420753
2017-01-09,35591449
2017-01-10,36136189
2017-01-11,37515228
2017-01-12,37531877
2017-01-13,37692372
2017-01-14,37560108
2017-01-15,37778935
2017-01-16,37798008
2017-01-17,37866577
2017-01-18,38757421
2017-01-19,39648980
2017-01-20,39925533
2017-01-21,39624057
2017-01-22,39442321
2017-01-23,38299657
2017-01-27,35990831
2017-01-28,35920580
2017-01-29,37159452
2017-01-30,37014554
2017-01-31,36949409
2017-02-01,36891533
2017-02-02,37194404
2017-02-03,37150333
2017-02-04,38613402
2017-02-05,38901988
2017-02-06,39275873
2017-02-07,39095879
2017-02-08,39169254
2017-02-09,39346406
2017-02-10,39777887
2017-02-11,38665249
2017-02-12,38354394
2017-02-13,38411627
2017-02-14,38479042
2017-02-15,38617768
2017-02-16,38522594
2017-02-17,38985215
2017-02-18,39900273
2017-02-19,39559737
2017-02-20,39338090
2017-02-21,39062201
2017-02-22,38902727
2017-02-23,38303745
2017-02-24,38496505
2017-02-25,38631930
2017-02-26,38730637
2017-02-27,38827779
2017-02-28,38522833
2017-03-01,38337187
2017-03-02,38165392
2017-03-03,38276376
2017-03-04,38693889
2017-03-05,39097272
2017-03-06,38888134
2017-03-07,38992433
2017-03-08,39333584
2017-03-09,39345552
2017-03-10,39520884
2017-03-11,39294483
2017-03-12,39393540
2017-03-13,39282874
2017-03-14,39002463
2017-03-15,38754256
2017-03-16,37951283
2017-03-17,36272249
2017-03-18,35296968
2017-03-19,35834325
2017-03-20,34048387
2017-03-21,34881821
2017-03-22,36262123
2017-03-23,36751796
2017-03-24,36484155
2017-03-25,36649034
2017-03-26,36278490
2017-03-27,36220253
2017-03-28,36575385
2017-03-29,37114175
2017-03-30,37863825
2017-03-31,38279080
2017-04-01,38150300
2017-04-02,38715825
2017-04-03,38964537
2017-04-04,38773315
2017-04-05,38711525
2017-04-12,39828327
2017-04-13,39794322
2017-04-14,40226202
2017-04-15,40093967
2017-04-16,40086094
2017-04-17,39967347
2017-04-18,39863000
2017-04-19,40290599
2017-04-20,40966196
2017-04-21,41367756
2017-04-22,40976999
2017-04-23,40941117
2017-04-24,40834354
2017-04-25,40992836
2017-04-26,41191284
2017-04-27,40878873
2017-04-28,40636811
2017-04-29,40842352
2017-04-30,40956070
2017-05-01,40911762
2017-05-02,41208687
2017-05-03,41109916
2017-05-04,40821093
2017-05-05,40939678
2017-05-06,41612810
2017-05-07,41392742
2017-05-08,41145225
2017-05-09,41065544
2017-05-10,40855555
2017-05-11,40662600
2017-05-12,41161187
2017-05-13,40853816
2017-05-14,40728804
2017-05-15,40649825
2017-05-16,40144859
2017-05-17,40016221
2017-05-18,40342091
2017-05-19,40529781
2017-05-20,41054372
2017-05-21,40684816
2017-05-22,40126320
2017-05-23,39794310
2017-05-24,39671039
2017-05-25,38511734
2017-05-26,38634548
2017-05-27,39313605
2017-05-28,39552046
2017-05-29,40020660
2017-05-30,39980294
2017-05-31,39719078
2017-06-01,38172586
2017-06-02,37553976
2017-06-03,37853197
2017-06-04,38253257
2017-06-05,38868525
2017-06-06,39295044
2017-06-07,38694927
2017-06-08,38090208
2017-06-09,37696301
2017-06-10,37205770
2017-06-11,35571347
2017-06-12,33807308
2017-06-13,34775295
2017-06-14,36474952
2017-06-15,36514536
2017-06-16,36374130
2017-06-17,36210788
2017-06-18,36139466
2017-06-19,36029851
2017-06-20,35275612
2017-06-21,34319227
2017-06-22,33971926
2017-06-23,34054096
2017-06-24,33577514
2017-06-25,32941775
2017-06-26,31807516
2017-06-27,32956142
2017-06-28,33862818
2017-06-29,33581014
2017-06-30,33288868
2017-07-01,33820321
2017-07-02,33792021
2017-07-03,33940582
2017-07-04,33942315
2017-07-05,33693368
2017-07-06,33193927
2017-07-07,32961195
2017-07-08,32826402
2017-07-09,32334049
2017-07-13,29052173
2017-07-14,29476515
2017-07-15,29887480
2017-07-16,30584317
2017-07-17,31595381
2017-07-18,31595538
2017-07-19,31634415
2017-07-20,31822709
2017-07-21,31589450
2017-07-22,31717109
2017-07-23,31398584
2017-07-24,31374333
2017-07-25,31616106
2017-07-26,32798756
2017-07-27,32658825
2017-07-28,32708457
2017-07-29,32783095
2017-07-30,32712211
2017-07-31,32920266
2017-08-01,32742603
2017-08-02,32792322
2017-08-03,33239103
2017-08-04,33197465
2017-08-05,33485698
2017-08-06,34093240
2017-08-07,35059850
2017-08-08,34100869
2017-08-09,33284716
2017-08-10,33039063
2017-08-11,32917109
2017-08-12,32826826
2017-08-13,32948864
2017-08-14,32754154
2017-08-15,32675845
2017-08-16,32535008
2017-08-17,32463966
2017-08-18,32276055
2017-08-19,32339757
2017-08-20,32302251
2017-08-21,32147843
2017-08-22,31905337
2017-08-23,31576601
2017-08-24,31179703
2017-08-25,30684407
2017-08-26,30680083
2017-08-27,30819162
2017-08-28,31072434
2017-08-29,31349519
2017-08-30,31750093
2017-08-31,31519488
2017-09-01,31715954
2017-09-02,32200299
2017-09-03,32176467
2017-09-04,32742988
2017-09-05,32528595
2017-09-06,32479821
2017-09-07,31871843
2017-09-08,31660961
2017-09-09,31749492
2017-09-10,31778587
2017-09-11,31559924
2017-09-12,31629800
2017-09-13,31558325
2017-09-14,31472165
2017-09-15,31705472
2017-09-16,31780276
2017-09-17,32109700
2017-09-18,32188606
2017-09-19,32430113
2017-09-20,32249125
2017-09-21,32137339
2017-09-22,32250088
2017-09-23,32239350
2017-09-24,32186381
2017-09-25,32046429
2017-09-26,32084945
2017-09-27,31858316
2017-09-28,31652530
2017-09-29,31261401
2017-09-30,30887309
2017-10-01,31308172
2017-10-02,31670351
2017-10-03,31154906
2017-10-04,30906013
2017-10-05,30751931
2017-10-06,30718331
2017-10-07,30648753
2017-10-08,30646908
2017-10-09,30963051
2017-10-10,30817002
2017-10-11,30824544
2017-10-12,31074522
2017-10-13,31874075
2017-10-14,31919527
2017-10-15,32028804
2017-10-16,32202942
2017-10-17,32264141
2017-10-18,32135790
2017-10-19,32048130
2017-10-20,32056539
2017-10-21,32422026
2017-10-22,32380732
2017-10-23,32578706
2017-10-24,32727226
2017-10-25,33198914
2017-10-26,31579748
2017-10-27,31114096
2017-10-28,30944765
2017-10-29,30766441
2017-10-30,30555805
2017-10-31,30386781
2017-11-01,30403088
2017-11-02,30243266
2017-11-03,30071389
2017-11-04,29944604
2017-11-05,29768393
2017-11-06,29662879
2017-11-07,29372020
2017-11-08,29067645
2017-11-09,28727054
2017-11-10,28245443
2017-11-11,28023996
2017-11-12,27798722
2017-11-13,27472148
2017-11-14,27226777
2017-11-15,27099575
2017-11-16,27112784
2017-11-17,27767848
2017-11-18,27544238
2017-11-19,27371206
2017-11-20,27118782
2017-11-21,26932763
2017-11-22,26490356
2017-11-23,25804401
2017-11-24,25289126
2017-11-25,25263874
2017-11-26,25605008
2017-11-27,25481333
2017-11-28,25548302
2017-11-29,25693684
2017-11-30,26014145
2017-12-01,26868711
2017-12-02,26780800
2017-12-03,26783765
2017-12-04,27322557
2017-12-05,27122858
2017-12-06,26973155
2017-12-07,26973854
2017-12-08,26925792
2017-12-09,26755799
2017-12-10,26704671
2017-12-11,26775236
2017-12-12,26878164
2017-12-13,26749563
2017-12-14,26690431
2017-12-15,26661772
2017-12-16,26579467
2017-12-17,26546391
2017-12-18,26575644
2017-12-19,26504428
2017-12-20,26504886
2017-12-21,26577443
2017-12-22,26759862
2017-12-23,27017966
2017-12-24,27186351
2017-12-25,27809198
2017-12-26,28412107
2017-12-27,28143975
2017-12-28,27906170
2017-12-29,27851648
2017-12-30,27674749
2017-12-31,27852066
2018-01-01,28686313
2018-01-02,28336729
2018-01-03,27827238
2018-01-04,26456616
2018-01-05,25575338
2018-01-06,26535331
2018-01-07,26523024
2018-01-08,26196123
2018-01-09,25648150
2018-01-10,25606397
2018-01-11,25742366
2018-01-12,25808595
2018-01-13,26094027
2018-01-14,25741366
2018-01-15,25795899
2018-01-16,25837799
2018-01-17,25807488
2018-01-18,25663349
2018-01-19,25753640
2018-01-20,26189427
2018-01-21,26332040
2018-01-22,26816717
2018-01-23,27125179
2018-01-24,27017581
2018-01-25,26977305
2018-01-26,27035751
2018-01-27,27487168
2018-01-28,27219031
2018-01-29,26951951
2018-01-30,26819658
2018-01-31,26687071
2018-02-01,26599033
2018-02-02,26640313
2018-02-03,27078825
2018-02-04,26863831
2018-02-05,27020970
2018-02-06,27006506
2018-02-07,27129378
2018-02-08,26933759
2018-02-09,26692493
2018-02-10,26557568
2018-02-11,26410296
2018-02-12,26490746
2018-02-13,26297290
2018-02-14,26133840
2018-02-15,26207535
2018-02-16,26175886
2018-02-17,26231953
2018-02-18,26207427
2018-02-19,26450998
2018-02-20,26350488
2018-02-21,26557267
2018-02-22,27140826
2018-02-23,27464862
2018-02-24,27419184
2018-02-25,27439556
2018-02-26,27306657
2018-02-27,27546632
2018-02-28,27505706
2018-03-01,27386525
2018-03-02,27364728
2018-03-03,27538083
2018-03-04,27660110
2018-03-05,27862293
2018-03-06,27923125
2018-03-07,28115114
2018-03-08,28048943
2018-03-09,27804593
2018-03-10,27742095
2018-03-11,27608874
2018-03-12,27516482
2018-03-13,27484657
2018-03-14,27480428
2018-03-15,27600434
2018-03-16,27785068
2018-03-17,28076044
2018-03-18,28604837
2018-03-19,29088981
2018-03-20,28870112
2018-03-21,28430894
2018-03-22,28218914
2018-03-23,28061793
2018-03-24,28091831
2018-03-25,28251402
2018-03-26,28262764
2018-03-27,28400814
2018-03-28,28412433
2018-03-29,28736057
2018-03-30,28734972
2018-03-31,29102518
2018-04-01,29617094
2018-04-02,29681806
2018-04-03,29880339
2018-04-04,29873752
2018-04-05,29908318
2018-04-06,30322511
2018-04-07,29966163
2018-04-08,29880366
2018-04-09,30042573
2018-04-10,30092334
2018-04-11,29922663
2018-04-12,29779667
2018-04-13,29596394
2018-04-14,29561172
2018-04-15,29510430
2018-04-16,29433580
2018-04-17,29705864
2018-04-18,29761454
2018-04-19,29968549
2018-04-20,29957302
2018-04-21,30445710
2018-04-22,31126134
2018-04-23,30774326
2018-04-24,30720788
2018-04-25,31146462
2018-04-26,31830916
2018-04-27,31439875
2018-04-28,31164353
2018-04-29,31208012
2018-04-30,31183745
2018-05-01,31194519
2018-05-02,31223363
2018-05-03,31506927
2018-05-04,31418098
2018-05-05,31311046
2018-05-06,31419559
2018-05-07,31400309
2018-05-08,31208304
2018-05-09,30094755
2018-05-10,28932186
2018-05-11,28118709
2018-05-12,29439720
2018-05-13,29442032
2018-05-14,29959212
2018-05-15,30261117
2018-05-16,31043056
2018-05-17,30998046
2018-05-18,30818292
2018-05-19,31134626
2018-05-20,31240871
2018-05-21,31252323
2018-05-22,31213608
2018-05-23,30923310
2018-05-24,30723556
2018-05-25,30988413
2018-05-26,31113267
2018-05-27,31248233
2018-05-28,31238974
2018-05-29,31528919
2018-05-30,31107970
2018-05-31,30537243
2018-06-01,30342430
2018-06-02,29923765
2018-06-03,29721667
2018-06-04,29568517
2018-06-05,28914310
2018-06-06,27468594
2018-06-07,26398026
2018-06-08,26558462
2018-06-09,27406260
2018-06-10,27342932
2018-06-11,26951031
2018-06-12,26155698
2018-06-13,25424765
2018-06-14,25121214
2018-06-15,25488585
2018-06-16,26424825
2018-06-17,26600048
2018-06-18,26829808
2018-06-19,27285499
2018-06-20,27582272
2018-06-21,27829012
2018-06-22,27727210
2018-06-23,27694639
2018-06-24,27803576
2018-06-25,28387224
2018-06-26,28661847
2018-06-27,28726927
2018-06-28,28434015
2018-06-29,28452216
2018-06-30,28762955
2018-07-01,29300848
2018-07-02,29336878
2018-07-03,28792952
2018-07-04,29101409
2018-07-05,28948444
2018-07-06,29016291
2018-07-07,29120286
2018-07-08,29019749
2018-07-09,28877265
2018-07-10,28971779
2018-07-11,28876714
2018-07-12,28903274
2018-07-13,29592869
2018-07-14,29418526
2018-07-15,29463391
2018-07-16,29529123
2018-07-17,29629535
2018-07-18,29409574
2018-07-19,29346461
2018-07-20,29200386
2018-07-21,29089025
2018-07-22,28930597
2018-07-23,29423071
2018-07-24,29352568
2018-07-25,29442796
2018-07-26,29338332
2018-07-27,28635798
2018-07-28,28690671
2018-07-29,28615779
2018-07-30,29022603
2018-07-31,29183513
2018-08-01,29170004
2018-08-02,29208968
2018-08-03,29554387
2018-08-04,29944513
2018-08-05,30171507
2018-08-06,30104107
2018-08-07,29863320
2018-08-08,29246689
2018-08-09,28624536
2018-08-10,28636922
2018-08-11,28867172
2018-08-12,28934340
2018-08-14,29074777
2018-08-16,28309067
2018-08-17,27967143
2018-08-18,28211408
2018-08-19,28617601
2018-08-20,29004082
2018-08-21,29198213
2018-08-22,29373159
2018-08-23,29656174
2018-08-24,29604416
2018-08-25,29948889
2018-08-26,30011242
2018-08-27,30128288
2018-08-28,30222133
2018-08-29,30114594
2018-08-30,30061892
2018-08-31,29935109
2018-09-01,29888302
2018-09-02,29737886
2018-09-03,29758497
2018-09-04,29751911
2018-09-05,29534204
2018-09-06,29448323
2018-09-07,29518224
2018-09-08,29547102
2018-09-09,29035132
2018-09-10,28690866
2018-09-11,28647327
2018-09-12,27969364
2018-09-13,27696662
2018-09-14,27719314
2018-09-15,28491428
2018-09-16,28445436
2018-09-17,28631698
2018-09-18,28657067
2018-09-19,28712116
2018-09-20,28869442
2018-09-21,28947291
2018-09-22,29153374
2018-09-23,29340741
2018-09-24,29306315
2018-09-25,29333551
2018-09-26,29287066
2018-09-27,29223575
2018-09-28,29380143
2018-09-29,29821818
2018-09-30,30146650
2018-10-01,30232642
2018-10-02,30171953
2018-10-03,30191855
2018-10-04,30093714
2018-10-05,30581877
2018-10-06,30528733
2018-10-07,30443947
2018-10-08,30325647
2018-10-09,30280808
2018-10-10,30059417
2018-10-11,29882641
2018-10-12,29794728
2018-10-13,29663393
2018-10-14,29782950
2018-10-15,30073956
2018-10-16,30050899
2018-10-17,29919674
2018-10-18,29922236
2018-10-19,29944403
2018-10-20,29981310
2018-10-21,30200476
2018-10-22,30511610
2018-10-23,30496387
2018-10-24,30550027
2018-10-25,30575693
2018-10-26,30665607
2018-10-27,30796449
2018-10-28,30869981
2018-10-29,30946817
2018-10-30,30956812
2018-10-31,31068356
2018-11-01,31130984
2018-11-03,31168883
2018-11-04,31261193
2018-11-05,31005075
2018-11-06,30940404
2018-11-07,30615191
2018-11-08,30170404
2018-11-09,29839050
2018-11-10,29777973
2018-11-11,29765035
2018-11-12,29756841
2018-11-13,29651791
2018-11-14,29625489
2018-11-15,29443024
2018-11-16,29279507
2018-11-17,29256756
2018-11-18,29244930
2018-11-19,29206619
2018-11-20,28965719
2018-11-21,28641929
2018-11-22,28326508
2018-11-23,27289643
2018-11-24,26956671
2018-11-25,27271996
2018-11-26,28240879
2018-11-27,28940497
2018-11-28,29515900
2018-11-29,29506710
2018-12-01,29639443
2018-12-02,29569921
2018-12-03,29622655
2018-12-04,29655958
2018-12-05,29714688
2018-12-07,29635657
2018-12-09,29723877
2018-12-10,29746370
2018-12-11,29840088
2018-12-12,30075960
2018-12-13,30378114
2018-12-14,30492187
2018-12-15,30408874
2018-12-16,30399591
2018-12-17,30429733
2018-12-18,30653522
2018-12-19,30597873
2018-12-20,30547936
2018-12-21,30585599
2018-12-22,30635367
2018-12-23,30803152
2018-12-24,30924500
2018-12-25,31317921
2018-12-26,31270478
2018-12-27,31266860
2018-12-28,31257878
2018-12-29,31227956
2018-12-30,31020001
2018-12-31,30566961
2019-01-01,30371996
2019-01-02,30250005
2019-01-03,29993872
2019-01-04,30080035
2019-01-05,30087350
2019-01-06,30109796
2019-01-08,30191412
2019-01-10,28874143
2019-01-11,27633890
2019-01-12,26582309
2019-01-13,26707942
2019-01-14,27625571
2019-01-15,28666629
2019-01-16,28688411
2019-01-17,28474941
2019-01-18,28240091
2019-01-19,28020455
2019-01-20,27756489
2019-01-21,27569544
2019-01-22,27311844
2019-01-23,27303198
2019-01-24,27380445
2019-01-25,27650529
2019-01-26,27742325
2019-01-27,27642660
2019-01-28,27525248
2019-01-29,27637874
2019-01-30,27546856
2019-01-31,27570307
2019-02-01,28138833
2019-02-02,29142261
2019-02-03,29241914
2019-02-04,29161984
2019-02-05,29242534
2019-02-06,28942720
2019-02-07,28812274
2019-02-08,28465416
2019-02-09,28536649
2019-02-10,28742801
2019-02-11,28674649
2019-02-12,28760999
2019-02-13,28917027
2019-02-14,28768817
2019-02-15,28841178
2019-02-16,29666914
2019-02-17,29712293
2019-02-18,29729509
2019-02-19,30253379
2019-02-20,30167750
2019-02-21,29979573
2019-02-22,29984464
2019-02-23,29627199
2019-02-24,29487481
2019-02-25,29405800
2019-02-26,29431220
2019-02-27,29452553
2019-02-28,29271850
2019-03-01,29321378
2019-03-02,29268566
2019-03-03,29309769
2019-03-04,29608733
2019-03-05,29873508
2019-03-06,30017764
2019-03-07,30671851
2019-03-08,30740309
2019-03-09,30651187
2019-03-10,30755601
2019-03-11,31309529
2019-03-12,30990901
2019-03-13,30766798
2019-03-14,30299545
2019-03-15,29819926
2019-03-16,29093623
2019-03-17,29126926
2019-03-18,29326431
2019-03-19,29577448
2019-03-20,29760398
2019-03-21,29706399
2019-03-22,29426602
2019-03-23,29394024
2019-03-24,29388180
2019-03-25,29267433
2019-03-26,29142953
2019-03-27,29041305
2019-03-28,28874832
2019-03-29,28734284
2019-03-30,28824887
2019-03-31,29041382
2019-04-01,29465762
2019-04-02,29547902
2019-04-03,29713457
2019-04-04,29491494
2019-04-05,29453895
2019-04-06,29597167
2019-04-07,29529998
2019-04-08,29491563
2019-04-09,29514657
2019-04-10,29702561
2019-04-11,29709800
2019-04-12,29663578
2019-04-13,29728621
2019-04-14,29728089
2019-04-15,29636324
2019-04-16,29324043
2019-04-17,29169509
2019-04-18,28936074
2019-04-19,28662954
2019-04-20,28511318
2019-04-21,28523379
2019-04-22,28620771
2019-04-23,28931515
2019-04-24,28900327
2019-04-25,29035331
2019-04-26,28987423
2019-04-27,29023328
2019-04-28,28962625
2019-04-29,29042477
2019-04-30,29210358
2019-05-01,29257909
2019-05-02,29218408
2019-05-03,29228295
2019-05-04,29670307
2019-05-05,29652072
2019-05-06,29777694
2019-05-07,29604872
2019-05-08,29561625
2019-05-09,29500333
2019-05-10,29442622
2019-05-11,29410654
2019-05-12,29293803
2019-05-13,29211005
2019-05-14,29157123
2019-05-15,29051220
