date_obj,Ham%20logo price
2016-01-14,1419
2016-01-15,1419
2016-01-16,1348
2016-01-17,1348
2016-01-18,1280
2016-01-19,1280
2016-01-20,1216
2016-01-21,1216
2016-01-22,1155
2016-01-23,1155
2016-01-24,1101
2016-01-25,1101
2016-01-26,1045
2016-01-27,1045
2016-01-28,992
2016-01-29,959
2016-01-30,959
2016-01-31,928
2016-02-01,928
2016-02-02,920
2016-02-03,920
2016-02-04,906
2016-02-05,906
2016-02-06,889
2016-02-07,889
2016-02-08,879
2016-02-09,879
2016-02-10,868
2016-02-11,868
2016-02-12,868
2016-02-13,849
2016-02-14,849
2016-02-15,825
2016-02-16,825
2016-02-17,819
2016-02-18,819
2016-02-19,790
2016-02-20,790
2016-02-21,801
2016-02-22,801
2016-02-23,829
2016-02-24,829
2016-02-25,869
2016-02-26,869
2016-02-27,913
2016-02-28,913
2016-02-29,959
2016-03-01,959
2016-03-02,1007
2016-03-03,1007
2016-03-04,1055
2016-03-05,1055
2016-03-06,1095
2016-03-07,1095
2016-03-08,1142
2016-03-09,1142
2016-03-10,1187
2016-03-11,1187
2016-03-12,1247
2016-03-13,1247
2016-03-14,1308
2016-03-15,1308
2016-03-16,1362
2016-03-17,1362
2016-03-18,1430
2016-03-19,1430
2016-03-20,1501
2016-03-21,1501
2016-03-22,1573
2016-03-23,1573
2016-03-24,1652
2016-03-25,1652
2016-03-26,1735
2016-03-27,1735
2016-03-28,1819
2016-03-29,1819
2016-03-30,1872
2016-03-31,1872
2016-04-01,1879
2016-04-02,1879
2016-04-03,1880
2016-04-04,1880
2016-04-05,1915
2016-04-06,1915
2016-04-07,1941
2016-04-08,1941
2016-04-09,1956
2016-04-10,1881
2016-04-11,1881
2016-04-12,1823
2016-04-13,1823
2016-04-14,1755
2016-04-15,1684
2016-04-16,1684
2016-04-17,1619
2016-04-18,1538
2016-04-19,1538
2016-04-20,1461
2016-04-21,1461
2016-04-22,1410
2016-04-23,1410
2016-04-24,1372
2016-04-25,1338
2016-04-26,1338
2016-04-27,1280
2016-04-28,1280
2016-04-29,1241
2016-04-30,1224
2016-05-01,1224
2016-05-02,1204
2016-05-03,1204
2016-05-04,1179
2016-05-05,1146
2016-05-06,1146
2016-05-07,1113
2016-05-08,1113
2016-05-09,1091
2016-05-10,1091
2016-05-11,1045
2016-05-12,1045
2016-05-13,1011
2016-05-14,1011
2016-05-15,996
2016-05-16,996
2016-05-17,989
2016-05-18,1001
2016-05-19,1001
2016-05-22,993
2016-05-23,982
2016-05-24,982
2016-05-25,964
2016-05-26,964
2016-05-27,995
2016-05-28,995
2016-05-29,1045
2016-05-30,1045
2016-05-31,1091
2016-06-01,1134
2016-06-02,1134
2016-06-03,1156
2016-06-04,1167
2016-06-05,1167
2016-06-06,1177
2016-06-07,1177
2016-06-08,1166
2016-06-09,1166
2016-06-10,1169
2016-06-11,1169
2016-06-12,1150
2016-06-13,1150
2016-06-14,1147
2016-06-15,1147
2016-06-16,1146
2016-06-17,1136
2016-06-18,1136
2016-06-19,1134
2016-06-20,1134
2016-06-21,1127
2016-06-22,1127
2016-06-23,1119
2016-06-24,1119
2016-06-25,1118
2016-06-26,1118
2016-06-27,1111
2016-06-28,1111
2016-06-29,1103
2016-06-30,1103
2016-07-01,1091
2016-07-02,1091
2016-07-03,1086
2016-07-04,1071
2016-07-05,1071
2016-07-06,1038
2016-07-07,996
2016-07-08,950
2016-07-09,903
2016-07-10,880
2016-07-11,855
2016-07-12,835
2016-07-13,827
2016-07-14,813
2016-07-15,813
2016-07-16,797
2016-07-17,797
2016-07-18,766
2016-07-23,758
2016-07-24,751
2016-07-25,751
2016-07-26,741
2016-07-27,741
2016-07-28,737
2016-07-29,715
2016-07-30,715
2016-07-31,679
2016-08-01,679
2016-08-02,675
2016-08-03,675
2016-08-04,663
2016-08-05,663
2016-08-06,669
2016-08-07,669
2016-08-08,659
2016-08-09,659
2016-08-10,653
2016-08-11,653
2016-08-12,653
2016-08-13,642
2016-08-14,642
2016-08-15,634
2016-08-16,634
2016-08-17,629
2016-08-18,629
2016-08-19,628
2016-08-20,628
2016-08-21,632
2016-08-22,632
2016-08-23,637
2016-08-24,637
2016-08-25,635
2016-08-26,635
2016-08-28,635
2016-08-31,608
2016-09-01,608
2016-09-02,614
2016-09-03,614
2016-09-04,625
2016-09-05,625
2016-09-06,595
2016-09-07,595
2016-09-08,595
2016-09-09,591
2016-09-10,591
2016-09-11,590
2016-09-12,590
2016-09-13,602
2016-09-14,602
2016-09-15,602
2016-09-16,633
2016-09-17,633
2016-09-18,665
2016-09-19,665
2016-09-20,693
2016-09-21,693
2016-09-22,726
2016-09-23,726
2016-09-24,726
2016-09-25,754
2016-09-26,754
2016-09-27,754
2016-09-28,770
2016-09-29,770
2016-09-30,795
2016-10-01,795
2016-10-02,815
2016-10-03,815
2016-10-04,815
2016-10-05,840
2016-10-06,840
2016-10-07,840
2016-10-08,849
2016-10-09,849
2016-10-10,849
2016-10-11,883
2016-10-12,883
2016-10-13,911
2016-10-14,911
2016-10-15,934
2016-10-16,934
2016-10-17,977
2016-10-18,977
2016-10-19,977
2016-10-20,1001
2016-10-21,1001
2016-10-22,1036
2016-10-23,1036
2016-10-24,1078
2016-10-25,1078
2016-10-26,1067
2016-10-27,1067
2016-10-28,1067
2016-10-29,1071
2016-10-30,1071
2016-10-31,1082
2016-11-01,1082
2016-11-02,1082
2016-11-03,1081
2016-11-04,1081
2016-11-05,1089
2016-11-06,1089
2016-11-07,1088
2016-11-08,1088
2016-11-09,1086
2016-11-10,1086
2016-11-11,1079
2016-11-12,1079
2016-11-13,1080
2016-11-14,1080
2016-11-15,1090
2016-12-07,1129
2016-12-08,1115
2016-12-09,1115
2016-12-10,1120
2016-12-11,1113
2016-12-12,1113
2016-12-13,1111
2016-12-14,1102
2016-12-15,1102
2016-12-16,1080
2016-12-17,1104
2016-12-18,1104
2016-12-19,1092
2016-12-20,1092
2016-12-21,1099
2016-12-22,1099
2016-12-23,1120
2016-12-24,1120
2016-12-25,1117
2016-12-26,1117
2016-12-27,1111
2016-12-28,1111
2016-12-29,1100
2016-12-30,1100
2016-12-31,1092
2017-01-01,1092
2017-01-02,1103
2017-01-03,1103
2017-01-04,1093
2017-01-05,1093
2017-01-06,1087
2017-01-07,1070
2017-01-08,1070
2017-01-09,1052
2017-01-10,1052
2017-01-11,1034
2017-01-12,1014
2017-01-13,1014
2017-01-14,1012
2017-01-15,988
2017-01-16,988
2017-01-17,974
2017-01-18,974
2017-01-19,964
2017-01-20,964
2017-01-21,960
2017-01-22,960
2017-01-23,945
2017-01-27,978
2017-01-28,979
2017-01-29,991
2017-01-30,991
2017-01-31,994
2017-02-01,1019
2017-02-02,1019
2017-02-03,1045
2017-02-04,1080
2017-02-05,1080
2017-02-06,1126
2017-02-07,1126
2017-02-08,1183
2017-02-09,1183
2017-02-10,1241
2017-02-11,1297
2017-02-12,1297
2017-02-13,1352
2017-02-14,1407
2017-02-15,1407
2017-02-16,1468
2017-02-18,1524
2017-02-19,1585
2017-02-20,1585
2017-02-21,1621
2017-02-22,1621
2017-02-23,1663
2017-02-24,1663
2017-02-25,1611
2017-02-26,1611
2017-02-27,1607
2017-02-28,1565
2017-03-01,1565
2017-03-02,1502
2017-03-03,1502
2017-03-04,1460
2017-03-05,1460
2017-03-06,1446
2017-03-07,1446
2017-03-08,1452
2017-03-09,1452
2017-03-10,1466
2017-03-11,1468
2017-03-12,1468
2017-03-13,1495
2017-03-14,1518
2017-03-15,1528
2017-03-16,1528
2017-03-17,1541
2017-03-18,1541
2017-03-19,1571
2017-03-20,1609
2017-03-21,1635
2017-03-22,1635
2017-03-23,1644
2017-03-24,1644
2017-03-25,1633
2017-03-26,1633
2017-03-27,1661
2017-03-28,1661
2017-03-29,1654
2017-03-30,1654
2017-03-31,1650
2017-04-01,1650
2017-04-02,1668
2017-04-03,1665
2017-04-04,1665
2017-04-12,1764
2017-04-13,1751
2017-04-14,1751
2017-04-15,1794
2017-04-16,1852
2017-04-17,1920
2017-04-18,1920
2017-04-19,1937
2017-04-20,1937
2017-04-21,1970
2017-04-22,1970
2017-04-23,1986
2017-04-24,1986
2017-04-25,1967
2017-04-26,1967
2017-04-27,2005
2017-04-28,2005
2017-04-29,2039
2017-04-30,2039
2017-05-01,2040
2017-05-02,2040
2017-05-03,2064
2017-05-04,2041
2017-05-05,2041
2017-05-06,2033
2017-05-07,2033
2017-05-08,1973
2017-05-09,1914
2017-05-10,1914
2017-05-11,1855
2017-05-12,1795
2017-05-13,1747
2017-05-14,1747
2017-05-15,1707
2017-05-16,1639
2017-05-17,1639
2017-05-18,1593
2017-05-19,1593
2017-05-20,1584
2017-05-21,1584
2017-05-22,1584
2017-05-23,1584
2017-05-24,1604
2017-05-25,1604
2017-05-26,1610
2017-05-27,1610
2017-05-28,1614
2017-05-29,1614
2017-05-30,1605
2017-05-31,1605
2017-06-01,1621
2017-06-02,1621
2017-06-03,1600
2017-06-04,1598
2017-06-06,1565
2017-06-07,1565
2017-06-08,1532
2017-06-09,1532
2017-06-10,1503
2017-06-11,1463
2017-06-12,1463
2017-06-13,1458
2017-06-14,1458
2017-06-15,1450
2017-06-16,1450
2017-06-17,1475
2017-06-18,1475
2017-06-19,1509
2017-06-20,1509
2017-06-21,1509
2017-06-22,1511
2017-06-23,1511
2017-06-24,1513
2017-06-25,1513
2017-06-26,1509
2017-06-27,1509
2017-06-28,1499
2017-06-29,1501
2017-06-30,1501
2017-07-01,1505
2017-07-02,1505
2017-07-03,1504
2017-07-04,1504
2017-07-05,1497
2017-07-06,1491
2017-07-07,1491
2017-07-08,1494
2017-07-13,1432
2017-07-14,1421
2017-07-15,1421
2017-07-16,1410
2017-07-17,1396
2017-07-18,1396
2017-07-19,1342
2017-07-20,1342
2017-07-21,1321
2017-07-22,1321
2017-07-23,1315
2017-07-24,1315
2017-07-25,1306
2017-07-26,1306
2017-07-27,1312
2017-07-28,1312
2017-07-29,1320
2017-07-30,1322
2017-07-31,1322
2017-08-01,1341
2017-08-02,1348
2017-08-03,1348
2017-08-04,1359
2017-08-05,1367
2017-08-06,1367
2017-08-09,1337
2017-08-10,1351
2017-08-11,1351
2017-08-12,1350
2017-08-13,1350
2017-08-14,1336
2017-08-15,1336
2017-08-16,1349
2017-08-17,1341
2017-08-18,1341
2017-08-19,1341
2017-08-20,1314
2017-08-21,1314
2017-08-22,1297
2017-08-23,1297
2017-08-24,1301
2017-08-25,1301
2017-08-26,1314
2017-08-27,1314
2017-08-28,1297
2017-08-29,1297
2017-08-30,1286
2017-08-31,1286
2017-09-01,1318
2017-09-02,1337
2017-09-03,1337
2017-09-04,1335
2017-09-05,1335
2017-09-06,1345
2017-09-07,1345
2017-09-08,1340
2017-09-09,1348
2017-09-10,1348
2017-09-11,1342
2017-09-12,1342
2017-09-13,1320
2017-09-14,1320
2017-09-15,1309
2017-09-16,1309
2017-09-17,1320
2017-09-18,1320
2017-09-19,1339
2017-09-20,1339
2017-09-21,1347
2017-09-22,1347
2017-09-23,1352
2017-09-24,1352
2017-09-25,1333
2017-09-26,1333
2017-09-27,1314
2017-09-28,1314
2017-09-29,1325
2017-09-30,1325
2017-10-01,1336
2017-10-02,1336
2017-10-03,1340
2017-10-04,1340
2017-10-05,1352
2017-10-06,1352
2017-10-07,1346
2017-10-08,1346
2017-10-09,1322
2017-10-10,1322
2017-10-11,1306
2017-10-12,1306
2017-10-13,1283
2017-10-14,1277
2017-10-15,1277
2017-10-16,1253
2017-10-17,1253
2017-10-18,1254
2017-10-19,1254
2017-10-20,1245
2017-10-21,1245
2017-10-22,1237
2017-10-23,1237
2017-10-24,1211
2017-10-25,1197
2017-10-26,1197
2017-10-27,1207
2017-10-28,1207
2017-10-29,1226
2017-10-30,1226
2017-10-31,1236
2017-11-01,1236
2017-11-02,1250
2017-11-03,1250
2017-11-04,1248
2017-11-05,1248
2017-11-06,1246
2017-11-07,1246
2017-11-08,1238
2017-11-09,1238
2017-11-10,1210
2017-11-11,1210
2017-11-12,1207
2017-11-13,1207
2017-11-14,1204
2017-11-15,1204
2017-11-16,1194
2017-11-17,1194
2017-11-18,1200
2017-11-19,1200
2017-11-20,1200
2017-11-21,1200
2017-11-22,1194
2017-11-23,1194
2017-11-24,1197
2017-11-25,1197
2017-11-26,1201
2017-11-27,1201
2017-11-28,1167
2017-11-29,1167
2017-11-30,1162
2017-12-01,1165
2017-12-02,1165
2017-12-03,1146
2017-12-04,1146
2017-12-05,1135
2017-12-06,1135
2017-12-07,1159
2017-12-08,1159
2017-12-09,1186
2017-12-10,1186
2017-12-11,1202
2017-12-12,1202
2017-12-13,1214
2017-12-14,1214
2017-12-15,1238
2017-12-16,1238
2017-12-17,1233
2017-12-18,1239
2017-12-19,1239
2017-12-20,1258
2017-12-21,1258
2017-12-22,1280
2017-12-23,1280
2017-12-24,1308
2017-12-25,1308
2017-12-26,1319
2017-12-27,1319
2017-12-28,1292
2017-12-29,1292
2017-12-30,1286
2017-12-31,1286
2018-01-01,1282
2018-01-02,1282
2018-01-03,1295
2018-01-04,1295
2018-01-05,1296
2018-01-06,1346
2018-01-07,1346
2018-01-08,1402
2018-01-09,1467
2018-01-10,1467
2018-01-11,1529
2018-01-12,1529
2018-01-13,1574
2018-01-14,1639
2018-01-15,1698
2018-01-16,1753
2018-01-17,1789
2018-01-18,1799
2018-01-19,1799
2018-01-20,1835
2018-01-21,1835
2018-01-22,1867
2018-01-23,1853
2018-01-25,1788
2018-01-26,1794
2018-01-27,1813
2018-01-28,1842
2018-01-29,1850
2018-01-30,1823
2018-01-31,1785
2018-02-01,1785
2018-02-02,1789
2018-02-03,1804
2018-02-04,1782
2018-02-05,1800
2018-02-06,1815
2018-02-07,1801
2018-02-08,1801
2018-02-09,1792
2018-02-10,1792
2018-02-11,1761
2018-02-12,1723
2018-02-13,1675
2018-02-14,1649
2018-02-15,1646
2018-02-16,1629
2018-02-17,1624
2018-02-18,1621
2018-02-19,1577
2018-02-20,1576
2018-02-21,1560
2018-02-22,1534
2018-02-23,1494
2018-02-24,1494
2018-02-25,1428
2018-02-26,1401
2018-02-27,1391
2018-02-28,1391
2018-03-01,1367
2018-03-02,1352
2018-03-03,1340
2018-03-04,1340
2018-03-05,1314
2018-03-06,1308
2018-03-07,1303
2018-03-08,1263
2018-03-09,1234
2018-03-10,1240
2018-03-11,1266
2018-03-12,1275
2018-03-13,1295
2018-03-14,1290
2018-03-15,1295
2018-03-16,1307
2018-03-17,1313
2018-03-18,1307
2018-03-19,1307
2018-03-20,1310
2018-03-21,1312
2018-03-23,1318
2018-03-24,1305
2018-03-26,1305
2018-03-27,1286
2018-03-28,1286
2018-03-29,1291
2018-03-30,1274
2018-03-31,1270
2018-04-01,1278
2018-04-02,1282
2018-04-03,1283
2018-04-04,1299
2018-04-05,1299
2018-04-06,1313
2018-04-07,1313
2018-04-08,1298
2018-04-09,1291
2018-04-10,1291
2018-04-11,1293
2018-04-12,1294
2018-04-13,1294
2018-04-14,1309
2018-04-15,1306
2018-04-16,1306
2018-04-17,1288
2018-04-18,1288
2018-04-19,1267
2018-04-20,1271
2018-04-21,1270
2018-04-22,1270
2018-04-23,1286
2018-04-24,1308
2018-04-25,1329
2018-04-26,1329
2018-04-27,1316
2018-04-28,1264
2018-04-29,1255
2018-04-30,1255
2018-05-01,1247
2018-05-03,1271
2018-05-04,1271
2018-05-05,1295
2018-05-06,1295
2018-05-07,1262
2018-05-08,1276
2018-05-09,1287
2018-05-10,1304
2018-05-11,1304
2018-05-12,1328
2018-05-13,1328
2018-05-14,1333
2018-05-15,1333
2018-05-16,1348
2018-05-17,1358
2018-05-18,1362
2018-05-19,1380
2018-05-20,1394
2018-05-21,1400
2018-05-22,1400
2018-05-23,1389
2018-05-24,1388
2018-05-25,1388
2018-05-26,1401
2018-05-27,1401
2018-05-28,1395
2018-05-29,1414
2018-05-30,1412
2018-05-31,1422
2018-06-01,1409
2018-06-02,1412
2018-06-03,1416
2018-06-04,1397
2018-06-05,1350
2018-06-06,1346
2018-06-07,1346
2018-06-08,1339
2018-06-09,1339
2018-06-10,1339
2018-06-11,1289
2018-06-12,1282
2018-06-13,1271
2018-06-14,1240
2018-06-15,1228
2018-06-16,1230
2018-06-17,1228
2018-06-18,1249
2018-06-19,1203
2018-06-20,1203
2018-06-21,1145
2018-06-22,1087
2018-06-23,1087
2018-06-24,1032
2018-06-25,988
2018-06-26,965
2018-06-27,948
2018-06-28,944
2018-06-29,938
2018-06-30,932
2018-07-01,909
2018-07-02,909
2018-07-03,900
2018-07-04,890
2018-07-05,890
2018-07-06,893
2018-07-07,903
2018-07-08,884
2018-07-09,864
2018-07-10,856
2018-07-11,847
2018-07-12,818
2018-07-13,807
2018-07-14,801
2018-07-15,801
2018-07-16,799
2018-07-17,797
2018-07-18,777
2018-07-19,771
2018-07-20,770
2018-07-21,770
2018-07-22,779
2018-07-23,792
2018-07-24,817
2018-07-25,840
2018-07-26,870
2018-07-27,901
2018-07-28,925
2018-07-29,963
2018-07-30,1008
2018-07-31,1053
2018-08-01,1053
2018-08-02,1106
2018-08-03,1162
2018-08-04,1221
2018-08-05,1283
2018-08-06,1348
2018-08-07,1416
2018-08-08,1485
2018-08-09,1560
2018-08-10,1598
2018-08-11,1670
2018-08-12,1703
2018-08-14,1874
2018-08-16,2010
2018-08-17,2009
2018-08-18,2032
2018-08-19,2056
2018-08-20,2067
2018-08-21,2022
2018-08-22,1990
2018-08-23,1958
2018-08-24,1966
2018-08-25,1947
2018-08-26,1895
2018-08-27,1888
2018-08-28,1889
2018-08-29,1881
2018-08-30,1880
2018-08-31,1890
2018-09-01,1902
2018-09-02,1898
2018-09-03,1896
2018-09-04,1893
2018-09-05,1889
2018-09-06,1889
2018-09-07,1867
2018-09-08,1828
2018-09-09,1804
2018-09-10,1803
2018-09-11,1803
2018-09-12,1744
2018-09-13,1713
2018-09-14,1696
2018-09-15,1691
2018-09-16,1752
2018-09-17,1804
2018-09-18,1802
2018-09-19,1814
2018-09-20,1812
2018-09-21,1805
2018-09-22,1801
2018-09-23,1881
2018-09-24,1935
2018-09-25,1935
2018-09-26,1901
2018-09-27,1901
2018-09-28,1841
2018-09-29,1877
2018-09-30,1904
2018-10-01,1891
2018-10-02,1919
2018-10-03,1928
2018-10-04,1928
2018-10-05,1965
2018-10-06,2010
2018-10-07,2037
2018-10-08,2048
2018-10-09,2058
2018-10-10,2039
2018-10-11,2043
2018-10-12,2061
2018-10-13,2043
2018-10-14,2001
2018-10-15,1996
2018-10-16,1975
2018-10-17,1993
2018-10-18,2008
2018-10-19,2036
2018-10-20,2036
2018-10-21,2037
2018-10-22,2059
2018-10-23,2061
2018-10-24,2053
2018-10-25,2089
2018-10-26,2113
2018-10-27,2128
2018-10-28,2127
2018-10-29,2086
2018-10-30,2089
2018-10-31,2090
2018-11-01,2102
2018-11-03,2161
2018-11-04,2174
2018-11-05,2155
2018-11-06,2141
2018-11-07,2086
2018-11-08,2055
2018-11-09,2054
2018-11-10,2036
2018-11-11,2031
2018-11-12,2030
2018-11-13,2010
2018-11-14,1948
2018-11-15,1947
2018-11-16,1886
2018-11-17,1839
2018-11-18,1850
2018-11-19,1835
2018-11-20,1826
2018-11-21,1767
2018-11-22,1755
2018-11-23,1776
2018-11-24,1800
2018-11-25,1822
2018-11-26,1791
2018-11-27,1799
2018-11-28,1781
2018-11-29,1784
2018-12-01,1766
2018-12-02,1778
2018-12-03,1789
2018-12-04,1786
2018-12-05,1793
2018-12-07,1747
2018-12-09,1716
2018-12-10,1700
2018-12-11,1712
2018-12-12,1715
2018-12-13,1703
2018-12-14,1692
2018-12-15,1662
2018-12-16,1656
2018-12-17,1600
2018-12-18,1608
2018-12-19,1614
2018-12-20,1600
2018-12-21,1573
2018-12-22,1583
2018-12-23,1584
2018-12-24,1571
2018-12-25,1578
2018-12-26,1544
2018-12-27,1539
2018-12-28,1504
2018-12-29,1480
2018-12-30,1480
2018-12-31,1471
2019-01-01,1456
2019-01-02,1430
2019-01-03,1406
2019-01-04,1366
2019-01-05,1344
2019-01-06,1332
2019-01-08,1300
2019-01-10,1261
2019-01-11,1244
2019-01-12,1245
2019-01-13,1244
2019-01-14,1234
2019-01-15,1235
2019-01-16,1225
2019-01-17,1225
2019-01-18,1210
2019-01-19,1172
2019-01-20,1169
2019-01-22,1167
2019-01-23,1168
2019-01-24,1172
2019-01-25,1167
2019-01-26,1171
2019-01-27,1152
2019-01-28,1146
2019-01-29,1140
2019-01-30,1156
2019-01-31,1165
2019-02-01,1177
2019-02-02,1176
2019-02-03,1183
2019-02-04,1177
2019-02-05,1170
2019-02-06,1164
2019-02-07,1175
2019-02-08,1196
2019-02-09,1196
2019-02-10,1198
2019-02-11,1211
2019-02-12,1226
2019-02-13,1245
2019-02-14,1251
2019-02-15,1266
2019-02-16,1285
2019-02-17,1311
2019-02-18,1325
2019-02-19,1309
2019-02-20,1327
2019-02-21,1336
2019-02-22,1351
2019-02-23,1349
2019-02-24,1355
2019-02-25,1381
2019-02-26,1347
2019-02-27,1375
2019-02-28,1398
2019-03-01,1376
2019-03-02,1355
2019-03-03,1356
2019-03-04,1331
2019-03-05,1337
2019-03-06,1304
2019-03-07,1301
2019-03-08,1304
2019-03-09,1297
2019-03-10,1261
2019-03-11,1263
2019-03-12,1269
2019-03-13,1285
2019-03-14,1284
2019-03-15,1272
2019-03-16,1257
2019-03-17,1248
2019-03-18,1252
2019-03-19,1253
2019-03-20,1261
2019-03-21,1249
2019-03-22,1261
2019-03-23,1277
2019-03-24,1287
2019-03-25,1255
2019-03-26,1275
2019-03-27,1271
2019-03-28,1289
2019-03-29,1299
2019-03-30,1316
2019-03-31,1320
2019-04-01,1325
2019-04-02,1338
2019-04-03,1361
2019-04-04,1380
2019-04-05,1396
2019-04-06,1430
2019-04-07,1445
2019-04-08,1444
2019-04-09,1449
2019-04-10,1458
2019-04-11,1430
2019-04-12,1361
2019-04-13,1326
2019-04-14,1310
2019-04-15,1258
2019-04-16,1204
2019-04-17,1157
2019-04-18,1116
2019-04-19,1065
2019-04-20,1019
2019-04-21,994
2019-04-22,980
2019-04-23,951
2019-04-24,944
2019-04-25,938
2019-04-26,934
2019-04-27,936
