date_obj,Saradomin%20hilt price
2018-11-09,43558190
2018-11-10,43558190
2018-11-11,43558190
2018-11-12,43558190
2018-11-13,43558190
2018-11-14,43558190
2018-11-15,43609910
2018-11-16,43609910
2018-11-17,43609910
2018-11-18,43609910
2018-11-19,43609910
2018-11-20,43609910
2018-11-21,43609910
2018-11-22,43609910
2018-11-23,43609910
2018-11-24,43609910
2018-11-25,43609910
2018-11-26,43609910
2018-11-27,43609910
2018-11-28,43609910
2018-11-29,43609910
2018-12-01,42329461
2018-12-02,42329461
2018-12-03,42329461
2018-12-04,42329461
2018-12-05,42329461
2018-12-07,42329461
2018-12-09,42329461
2018-12-10,42329461
2018-12-11,42787722
2018-12-12,42787722
2018-12-13,42787722
2018-12-14,42787722
2018-12-15,42787722
2018-12-16,42787722
2018-12-17,42787722
2018-12-18,42787722
2018-12-19,42787722
2018-12-20,42787722
2018-12-21,44268754
2018-12-22,44268754
2018-12-23,44268754
2018-12-24,44268754
2018-12-25,44268754
2018-12-26,44268754
2018-12-27,44268754
2018-12-28,44268754
2018-12-29,44268754
2018-12-30,45478644
2018-12-31,45478644
2019-01-01,45478644
2019-01-02,45478644
2019-01-03,45478644
2019-01-04,45478644
2019-01-05,45478644
2019-01-06,45478644
2019-01-08,45478644
2019-01-10,45634885
2019-01-11,45634885
2019-01-12,45634885
2019-01-13,45634885
2019-01-14,45634885
2019-01-15,45634885
2019-01-16,45634885
2019-01-17,45634885
2019-01-18,45634885
2019-01-19,45634885
2019-01-20,45634885
2019-01-21,43706665
2019-01-22,43706665
2019-01-23,43706665
2019-01-24,43706665
2019-01-25,43706665
2019-01-26,43706665
2019-01-27,43706665
2019-01-28,43706665
2019-01-29,43706665
2019-01-30,43706665
2019-01-31,43706665
2019-02-01,43706665
2019-02-02,43032790
2019-02-03,43032790
2019-02-04,43032790
2019-02-05,43032790
2019-02-06,43032790
2019-02-07,43032790
2019-02-08,43032790
2019-02-09,43032790
2019-02-10,43032790
2019-02-11,43032790
2019-02-12,43032790
2019-02-13,41362662
2019-02-14,41362662
2019-02-15,41362662
2019-02-16,41362662
2019-02-17,41362662
2019-02-18,41362662
2019-02-19,41362662
2019-02-20,41362662
2019-02-21,41362662
2019-02-22,41362662
2019-02-23,41362662
2019-02-24,41362662
2019-02-25,41362662
2019-02-26,40236218
2019-02-27,40236218
2019-02-28,40236218
2019-03-01,40236218
2019-03-02,40236218
2019-03-03,40236218
2019-03-04,40236218
2019-03-05,40236218
2019-03-06,40236218
2019-03-07,40236218
2019-03-08,40236218
2019-03-09,40236218
2019-03-10,40236218
2019-03-11,39448083
2019-03-12,39448083
2019-03-13,39448083
2019-03-14,39448083
2019-03-15,39448083
2019-03-16,39448083
2019-03-17,39448083
2019-03-18,39448083
2019-03-19,39448083
2019-03-20,39448083
2019-03-21,39448083
2019-03-22,38604293
2019-03-23,38604293
2019-03-24,38604293
2019-03-25,38604293
2019-03-26,38604293
2019-03-27,38604293
2019-03-28,38604293
2019-03-29,38604293
2019-03-30,38604293
2019-03-31,38604293
2019-04-01,38604293
2019-04-02,38604293
2019-04-03,37740944
2019-04-04,37740944
2019-04-05,37740944
2019-04-06,37740944
2019-04-07,37740944
2019-04-08,37740944
2019-04-09,37740944
2019-04-10,37740944
2019-04-11,37740944
2019-04-12,37740944
2019-04-13,37740944
2019-04-14,37740944
2019-04-15,37740944
2019-04-16,37945681
2019-04-17,37945681
2019-04-18,37945681
2019-04-19,37945681
2019-04-20,37945681
2019-04-21,37945681
2019-04-22,37945681
2019-04-23,37945681
2019-04-24,37945681
2019-04-25,37945681
2019-04-26,37945681
2019-04-27,37945681
2019-04-28,37579398
2019-04-29,37579398
2019-04-30,37579398
2019-05-01,37579398
2019-05-02,37579398
2019-05-03,37579398
2019-05-04,37579398
2019-05-05,37579398
2019-05-06,37579398
2019-05-07,37579398
2019-05-08,37579398
2019-05-09,37579398
2019-05-10,37579398
2019-05-11,37715857
2019-05-12,37715857
2019-05-13,37715857
2019-05-14,37715857
2019-05-15,37715857
2019-05-16,37715857
2019-05-17,37715857
2019-05-18,37715857
2019-05-19,37715857
2019-05-20,37715857
2019-05-21,37715857
2019-05-22,37715857
2019-05-23,37715857
2019-05-24,37715857
2019-05-25,37715857
2019-05-26,37723844
2019-05-27,37723844
2019-05-28,37723844
2019-05-29,37723844
2019-05-30,37723844
2019-05-31,37723844
2019-06-01,37723844
2019-06-02,37723844
2019-06-03,37723844
2019-06-04,37723844
2019-06-05,37723844
2019-06-06,37723844
2019-06-07,37723844
2019-06-08,36424827
2019-06-09,36424827
2019-06-10,36424827
2019-06-11,36424827
2019-06-12,36424827
2019-06-13,36424827
2019-06-14,36424827
2019-06-15,36424827
2019-06-16,36424827
2019-06-17,36424827
2019-06-18,36424827
2019-06-19,36424827
2019-06-20,36424827
2019-06-21,36424827
2019-06-22,35314138
2019-06-23,35314138
2019-06-24,35314138
2019-06-25,35314138
2019-06-26,35314138
2019-06-27,35314138
2019-06-28,35314138
2019-06-29,35314138
2019-06-30,35314138
2019-07-01,35314138
2019-07-02,35760030
2019-07-03,35760030
2019-07-04,35760030
2019-07-05,35760030
2019-07-06,35760030
2019-07-07,35760030
2019-07-08,35760030
2019-07-09,35760030
2019-07-10,35760030
2019-07-11,35760030
2019-07-12,35760030
2019-07-13,35760030
2019-07-14,35811755
2019-07-15,35811755
2019-07-16,35811755
2019-07-17,35811755
2019-07-18,35811755
2019-07-19,35811755
2019-07-20,35811755
2019-07-21,35811755
2019-07-22,35811755
2019-07-23,35811755
2019-07-24,35811755
2019-07-25,35811755
2019-07-26,35811755
2019-07-27,36299253
2019-07-28,36299253
2019-07-29,36299253
2019-07-30,36299253
2019-07-31,36299253
2019-08-01,36299253
2019-08-02,36299253
2019-08-03,36299253
2019-08-04,36299253
2019-08-05,36299253
2019-08-06,36299253
2019-08-07,36299253
2019-08-08,36299253
2019-08-09,36299253
2019-08-10,36207431
2019-08-11,36207431
2019-08-12,36207431
2019-08-13,36207431
2019-08-14,36207431
2019-08-15,36207431
2019-08-16,36207431
2019-08-17,36207431
2019-08-18,36207431
2019-08-19,36207431
2019-08-20,36207431
2019-08-21,36207431
2019-08-22,36207431
2019-08-23,35706754
2019-08-24,35706754
2019-08-24,35706754
2019-08-25,35706754
2019-08-25,35706754
2019-08-26,35706754
2019-08-26,35706754
2019-08-27,35706754
2019-08-27,35706754
2019-08-28,35706754
2019-08-29,35706754
2019-08-30,35706754
2019-08-31,35706754
2019-09-01,35706754
2019-09-02,35706754
2019-09-03,35706754
2019-09-04,35706754
2019-09-05,35706754
2019-09-06,35706754
2019-09-07,34924694
2019-09-08,34924694
2019-09-09,34924694
2019-09-10,34924694
2019-09-11,34924694
2019-09-12,34924694
2019-09-13,34924694
2019-09-14,34924694
2019-09-15,34924694
2019-09-16,34924694
2019-09-17,34924694
2019-09-18,34924694
2019-09-19,34924694
2019-09-20,34924694
2019-09-21,34924694
2019-09-22,34924694
2019-09-23,35048753
2019-09-24,35048753
2019-09-25,35048753
2019-09-26,35048753
2019-09-27,35048753
2019-09-28,35048753
2019-09-29,35048753
2019-09-30,35048753
2019-10-01,35048753
2019-10-02,35048753
2019-10-03,35048753
2019-10-04,35048753
2019-10-05,35048753
2019-10-06,35048753
2019-10-07,34919028
2019-10-08,34919028
2019-10-09,34919028
2019-10-10,34919028
2019-10-11,34919028
2019-10-12,34919028
2019-10-13,34919028
2019-10-14,34919028
2019-10-15,34919028
2019-10-16,34919028
2019-10-17,34919028
2019-10-18,34919028
2019-10-19,34919028
2019-10-20,34919028
2019-10-21,34919028
2019-10-22,34919028
2019-10-23,34576648
2019-10-24,34576648
2019-10-25,34576648
2019-10-26,34576648
2019-10-27,34576648
2019-10-28,34576648
2019-10-29,34576648
2019-10-30,34576648
2019-10-31,34576648
2019-11-01,34576648
2019-11-02,34576648
2019-11-03,34576648
2019-11-04,34576648
2019-11-05,34576648
2019-11-06,33330138
2019-11-07,33330138
2019-11-08,33330138
2019-11-09,33330138
2019-11-10,33330138
2019-11-11,33330138
2019-11-12,33330138
2019-11-13,33330138
2019-11-14,33330138
2019-11-15,33330138
2019-11-16,33330138
2019-11-17,33330138
2019-11-18,33330138
2019-11-19,33330138
2019-11-20,32828933
2019-11-21,32828933
2019-11-22,32828933
2019-11-23,32828933
2019-11-24,32828933
2019-11-25,32828933
2019-11-26,32828933
2019-11-27,32828933
2019-11-28,32828933
2019-11-29,32828933
2019-11-30,32828933
2019-12-01,32828933
2019-12-02,32828933
2019-12-03,32828933
2019-12-04,32828933
2019-12-05,32828933
2019-12-06,33154524
2019-12-07,33154524
2019-12-08,33154524
2019-12-09,33154524
2019-12-10,33154524
2019-12-11,33154524
2019-12-12,33154524
2019-12-13,33154524
2019-12-14,33154524
2019-12-15,33154524
2019-12-16,33154524
2019-12-17,33154524
2019-12-18,33154524
2019-12-19,33154524
2019-12-20,33154524
2019-12-21,33154524
2019-12-22,32465611
2019-12-23,32465611
2019-12-24,32465611
2019-12-25,32465611
2019-12-26,32465611
2019-12-27,32465611
2019-12-28,32465611
2019-12-29,32465611
2019-12-30,32465611
2019-12-31,32465611
2020-01-01,32465611
2020-01-02,32465611
2020-01-03,32465611
2020-01-04,32465611
2020-01-05,32465611
2020-01-06,32731949
2020-01-07,32731949
2020-01-08,32731949
2020-01-09,32731949
2020-01-10,32731949
2020-01-11,32731949
2020-01-12,32731949
2020-01-13,32731949
2020-01-14,32731949
2020-01-15,32731949
2020-01-16,32731949
2020-01-17,32731949
2020-01-18,32731949
2020-01-19,32142368
2020-01-20,32142368
2020-01-21,32142368
2020-01-22,32142368
2020-01-23,32142368
2020-01-24,32142368
2020-01-25,32142368
2020-01-26,32142368
2020-01-27,32142368
2020-01-28,32142368
2020-01-29,32142368
2020-01-30,32328900
2020-01-31,32328900
2020-02-01,32328900
2020-02-02,32328900
2020-02-03,32328900
2020-02-04,32328900
2020-02-05,32328900
2020-02-06,32328900
2020-02-07,32956743
2020-02-08,32956743
2020-02-09,32956743
2020-02-10,32956743
2020-02-11,32956743
2020-02-12,32956743
2020-02-13,34479631
2020-02-14,34479631
2020-02-15,34479631
2020-02-16,34479631
2020-02-17,34479631
2020-02-18,34479631
2020-02-19,34479631
2020-02-20,35385579
2020-02-21,35385579
2020-02-22,35385579
2020-02-23,35385579
2020-02-24,35385579
2020-02-25,35385579
2020-02-26,35385579
2020-02-27,35385579
2020-02-28,35385579
2020-02-29,34160034
2020-03-01,34160034
2020-03-02,34160034
2020-03-03,34160034
2020-03-04,34160034
2020-03-05,34160034
2020-03-06,34160034
2020-03-07,34160034
2020-03-08,34160034
2020-03-09,34394146
2020-03-10,34394146
2020-03-11,34394146
2020-03-12,34394146
2020-03-13,34394146
2020-03-14,34394146
2020-03-15,34394146
2020-03-16,34394146
2020-03-17,35413504
2020-03-18,35413504
2020-03-19,35413504
2020-03-20,35413504
2020-03-21,35413504
2020-03-22,36793522
2020-03-23,36793522
2020-03-24,36793522
2020-03-25,36793522
2020-03-26,36793522
2020-03-27,38230675
2020-03-28,38230675
2020-03-29,38230675
2020-03-30,38230675
2020-03-31,38230675
2020-04-01,38230675
2020-04-02,37390260
2020-04-03,37390260
2020-04-04,37390260
2020-04-05,37390260
2020-04-06,37390260
2020-04-07,36346758
2020-04-08,36346758
2020-04-09,36346758
2020-04-10,36346758
2020-04-11,36346758
2020-04-12,36346758
2020-04-13,35451256
2020-04-14,35451256
2020-04-15,35451256
2020-04-16,35451256
2020-04-17,35451256
2020-04-18,35475464
2020-04-19,35475464
2020-04-20,35475464
2020-04-21,35475464
2020-04-22,35475464
2020-04-23,35475464
2020-04-24,35443097
2020-04-25,35443097
2020-04-26,35443097
2020-04-27,35443097
2020-04-28,35443097
2020-04-29,34307266
2020-04-30,34307266
2020-05-01,34307266
2020-05-02,34307266
2020-05-03,34307266
2020-05-04,34307266
2020-05-05,34307266
2020-05-06,34249827
2020-05-07,34249827
2020-05-08,34249827
2020-05-09,34249827
2020-05-10,34249827
2020-05-11,34249827
2020-05-12,34475513
2020-05-13,34475513
