date_obj,Teak%20bed%20(flatpack) price
2015-08-22,167
2015-08-23,167
2015-08-24,167
2015-08-25,167
2015-08-26,167
2015-08-27,167
2015-08-28,167
2015-08-29,167
2015-08-30,167
2015-08-31,167
2015-09-02,167
2015-09-07,167
2015-09-08,167
2015-09-10,167
2015-09-14,167
2015-09-16,167
2015-09-22,167
2015-09-23,167
2015-09-24,167
2015-09-25,167
2015-09-27,167
2015-09-28,167
2015-09-29,167
2015-09-30,167
2015-10-05,167
2015-10-06,167
2015-10-07,167
2015-10-08,167
2015-10-09,167
2015-10-10,167
2015-10-11,167
2015-10-12,167
2015-10-13,167
2015-10-14,167
2015-10-15,167
2015-10-16,167
2015-10-17,167
2015-10-18,167
2015-10-19,167
2015-10-20,167
2015-10-22,167
2015-10-23,167
2015-10-24,167
2015-10-25,175
2015-10-26,175
2015-10-27,175
2015-10-29,175
2015-10-30,175
2015-10-31,175
2015-11-01,175
2015-11-02,175
2015-11-03,175
2015-11-04,175
2015-11-05,175
2015-11-06,175
2015-11-07,175
2015-11-08,175
2015-11-09,175
2015-11-10,175
2015-11-11,175
2015-11-12,175
2015-11-13,175
2015-11-14,175
2015-11-15,175
2015-11-16,175
2015-11-17,175
2015-11-18,175
2015-11-19,175
2015-11-20,175
2015-11-21,175
2015-11-22,175
2015-11-23,175
2015-11-24,175
2015-11-25,175
2015-11-26,175
2015-11-27,175
2015-11-28,175
2015-11-29,175
2015-11-30,175
2015-12-01,175
2015-12-02,175
2015-12-03,175
2015-12-04,175
2015-12-05,175
2015-12-06,175
2015-12-07,175
2015-12-08,175
2015-12-09,175
2015-12-10,175
2015-12-11,175
2015-12-13,175
2015-12-14,175
2015-12-15,175
2015-12-16,175
2015-12-17,175
2015-12-18,175
2015-12-19,175
2015-12-20,175
2015-12-21,175
2015-12-22,175
2015-12-23,175
2015-12-24,175
2015-12-25,175
2015-12-26,175
2015-12-27,175
2015-12-28,175
2015-12-29,175
2015-12-30,175
2015-12-31,175
2016-01-01,175
2016-01-02,175
2016-01-03,175
2016-01-04,175
2016-01-05,175
2016-01-06,175
2016-01-07,175
2016-01-08,175
2016-01-09,175
2016-01-10,175
2016-01-11,175
2016-01-12,175
2016-01-13,175
2016-01-14,175
2016-01-15,175
2016-01-16,175
2016-01-17,175
2016-01-18,175
2016-01-19,175
2016-01-20,175
2016-01-21,175
2016-01-22,175
2016-01-23,175
2016-01-24,175
2016-01-25,175
2016-01-26,175
2016-01-27,175
2016-01-28,175
2016-01-29,175
2016-01-30,175
2016-01-31,175
2016-02-01,175
2016-02-02,175
2016-02-03,175
2016-02-04,175
2016-02-05,175
2016-02-06,175
2016-02-07,175
2016-02-08,175
2016-02-09,175
2016-02-10,175
2016-02-11,175
2016-02-12,175
2016-02-13,175
2016-02-14,175
2016-02-15,175
2016-02-16,175
2016-02-17,175
2016-02-18,175
2016-02-19,175
2016-02-20,175
2016-02-21,183
2016-02-22,183
2016-02-23,183
2016-02-24,183
2016-02-25,183
2016-02-26,183
2016-02-27,183
2016-02-28,183
2016-02-29,183
2016-03-01,183
2016-03-02,183
2016-03-03,183
2016-03-04,183
2016-03-05,183
2016-03-06,183
2016-03-07,183
2016-03-08,183
2016-03-09,183
2016-03-10,183
2016-03-11,183
2016-03-12,183
2016-03-13,183
2016-03-14,183
2016-03-15,183
2016-03-16,183
2016-03-17,183
2016-03-18,183
2016-03-19,183
2016-03-20,183
2016-03-21,183
2016-03-22,183
2016-03-23,183
2016-03-24,183
2016-03-25,183
2016-03-26,183
2016-03-27,183
2016-03-28,183
2016-03-29,183
2016-03-30,183
2016-03-31,183
2016-04-01,183
2016-04-02,183
2016-04-03,183
2016-04-04,183
2016-04-05,183
2016-04-06,183
2016-04-07,183
2016-04-08,183
2016-04-09,183
2016-04-10,183
2016-04-11,183
2016-04-12,183
2016-04-13,183
2016-04-14,183
2016-04-15,183
2016-04-16,183
2016-04-17,183
2016-04-18,183
2016-04-19,183
2016-04-20,183
2016-04-21,183
2016-04-22,183
2016-04-23,183
2016-04-24,183
2016-04-25,183
2016-04-26,183
2016-04-27,183
2016-04-28,183
2016-04-29,183
2016-04-30,183
2016-05-01,183
2016-05-02,183
2016-05-03,183
2016-05-04,183
2016-05-05,183
2016-05-06,183
2016-05-07,183
2016-05-08,183
2016-05-09,183
2016-05-10,183
2016-05-11,183
2016-05-12,183
2016-05-13,183
2016-05-14,183
2016-05-15,183
2016-05-16,183
2016-05-17,183
2016-05-18,183
2016-05-19,183
2016-05-22,183
2016-05-23,183
2016-05-24,188
2016-05-25,188
2016-05-26,188
2016-05-27,188
2016-05-28,188
2016-05-29,188
2016-05-30,188
2016-05-31,188
2016-06-01,188
2016-06-02,188
2016-06-03,188
2016-06-04,188
2016-06-05,188
2016-06-06,188
2016-06-07,188
2016-06-08,188
2016-06-09,188
2016-06-10,188
2016-06-11,188
2016-06-12,188
2016-06-13,188
2016-06-14,188
2016-06-15,188
2016-06-16,188
2016-06-17,188
2016-06-18,188
2016-06-19,188
2016-06-20,188
2016-06-21,188
2016-06-22,188
2016-06-23,188
2016-06-24,188
2016-06-25,188
2016-06-26,188
2016-06-27,188
2016-06-28,188
2016-06-29,188
2016-06-30,188
2016-07-01,188
2016-07-02,188
2016-07-03,188
2016-07-04,188
2016-07-05,188
2016-07-06,188
2016-07-07,188
2016-07-08,188
2016-07-09,188
2016-07-10,188
2016-07-11,188
2016-07-12,188
2016-07-13,188
2016-07-14,188
2016-07-15,188
2016-07-16,188
2016-07-17,188
2016-07-18,188
2016-07-24,188
2016-07-25,188
2016-07-26,188
2016-07-27,188
2016-07-28,188
2016-07-29,188
2016-07-30,188
2016-07-31,188
2016-08-01,188
2016-08-02,188
2016-08-03,188
2016-08-04,188
2016-08-05,188
2016-08-06,188
2016-08-07,188
2016-08-08,188
2016-08-09,188
2016-08-10,188
2016-08-11,188
2016-08-12,188
2016-08-13,188
2016-08-14,188
2016-08-15,188
2016-08-16,188
2016-08-17,188
2016-08-18,188
2016-08-19,188
2016-08-20,188
2016-08-21,188
2016-08-22,188
2016-08-23,188
2016-08-24,188
2016-08-25,188
2016-08-26,188
2016-08-28,198
2016-08-31,198
2016-09-01,198
2016-09-02,198
2016-09-03,198
2016-09-04,198
2016-09-05,198
2016-09-06,198
2016-09-07,198
2016-09-08,198
2016-09-09,198
2016-09-10,198
2016-09-11,198
2016-09-12,198
2016-09-13,198
2016-09-14,198
2016-09-15,198
2016-09-16,198
2016-09-17,198
2016-09-18,198
2016-09-19,198
2016-09-20,198
2016-09-21,198
2016-09-22,198
2016-09-23,198
2016-09-24,198
2016-09-25,198
2016-09-26,198
2016-09-27,198
2016-09-28,198
2016-09-29,198
2016-09-30,198
2016-10-01,198
2016-10-02,198
2016-10-03,198
2016-10-04,198
2016-10-05,198
2016-10-06,198
2016-10-07,198
2016-10-08,198
2016-10-09,198
2016-10-10,198
2016-10-11,198
2016-10-12,198
2016-10-13,198
2016-10-14,198
2016-10-15,198
2016-10-16,198
2016-10-17,198
2016-10-18,198
2016-10-19,198
2016-10-20,198
2016-10-21,198
2016-10-22,198
2016-10-23,198
2016-10-24,198
2016-10-25,198
2016-10-26,198
2016-10-27,198
2016-10-28,198
2016-10-29,198
2016-10-30,198
2016-10-31,198
2016-11-01,198
2016-11-02,198
2016-11-03,198
2016-11-04,198
2016-11-05,198
2016-11-06,198
2016-11-07,198
2016-11-08,198
2016-11-09,198
2016-11-10,198
2016-11-11,198
2016-11-12,198
2016-11-13,198
2016-11-14,198
2016-12-08,208
2016-12-09,208
2016-12-10,208
2016-12-11,208
2016-12-12,208
2016-12-13,208
2016-12-14,208
2016-12-15,208
2016-12-16,208
2016-12-17,208
2016-12-18,208
2016-12-19,208
2016-12-20,208
2016-12-21,208
2016-12-22,208
2016-12-23,208
2016-12-24,208
2016-12-25,208
2016-12-26,208
2016-12-27,208
2016-12-28,208
2016-12-29,208
2016-12-30,208
2016-12-31,208
2017-01-01,208
2017-01-02,208
2017-01-03,208
2017-01-04,208
2017-01-05,208
2017-01-06,208
2017-01-07,208
2017-01-08,208
2017-01-09,208
2017-01-10,208
2017-01-11,208
2017-01-12,208
2017-01-13,208
2017-01-14,208
2017-01-15,208
2017-01-16,208
2017-01-17,208
2017-01-18,208
2017-01-19,208
2017-01-20,208
2017-01-21,208
2017-01-22,208
2017-01-27,208
2017-01-28,208
2017-01-29,208
2017-01-30,208
2017-01-31,208
2017-02-01,208
2017-02-02,208
2017-02-03,208
2017-02-04,208
2017-02-05,208
2017-02-06,208
2017-02-07,208
2017-02-08,208
2017-02-09,208
2017-02-10,208
2017-02-11,218
2017-02-12,218
2017-02-13,218
2017-02-14,218
2017-02-15,218
2017-02-16,218
2017-02-18,218
2017-02-19,218
2017-02-20,218
2017-02-21,218
2017-02-22,218
2017-02-23,218
2017-02-24,218
2017-02-25,218
2017-02-26,218
2017-02-27,218
2017-02-28,218
2017-03-01,218
2017-03-02,218
2017-03-03,218
2017-03-04,218
2017-03-05,218
2017-03-06,218
2017-03-07,218
2017-03-08,218
2017-03-09,218
2017-03-10,218
2017-03-11,218
2017-03-12,218
2017-03-13,218
2017-03-14,218
2017-03-15,218
2017-03-16,218
2017-03-17,218
2017-03-18,218
2017-03-19,218
2017-03-20,218
2017-03-21,218
2017-03-22,218
2017-03-23,218
2017-03-24,218
2017-03-25,218
2017-03-26,218
2017-03-27,218
2017-03-28,218
2017-03-29,218
2017-03-30,218
2017-03-31,218
2017-04-01,218
2017-04-02,218
2017-04-03,218
2017-04-04,218
2017-04-12,218
2017-04-13,218
2017-04-14,218
2017-04-15,218
2017-04-16,218
2017-04-17,218
2017-04-18,218
2017-04-19,218
2017-04-20,225
2017-04-21,225
2017-04-22,225
2017-04-23,225
2017-04-24,225
2017-04-25,225
2017-04-26,225
2017-04-27,225
2017-04-28,225
2017-04-29,225
2017-04-30,225
2017-05-01,225
2017-05-02,225
2017-05-03,225
2017-05-04,225
2017-05-05,225
2017-05-06,225
2017-05-07,225
2017-05-08,225
2017-05-09,225
2017-05-10,225
2017-05-11,225
2017-05-12,225
2017-05-13,225
2017-05-14,225
2017-05-15,225
2017-05-16,225
2017-05-17,225
2017-05-18,225
2017-05-19,225
2017-05-20,225
2017-05-21,225
2017-05-22,225
2017-05-23,225
2017-05-24,225
2017-05-25,225
2017-05-26,225
2017-05-27,225
2017-05-28,225
2017-05-29,225
2017-05-30,225
2017-05-31,225
2017-06-01,225
2017-06-02,225
2017-06-03,225
2017-06-06,225
2017-06-07,225
2017-06-08,225
2017-06-09,225
2017-06-10,225
2017-06-11,225
2017-06-12,225
2017-06-13,225
2017-06-14,225
2017-06-15,225
2017-06-16,225
2017-06-17,225
2017-06-18,225
2017-06-19,225
2017-06-20,225
2017-06-21,225
2017-06-22,225
2017-06-23,225
2017-06-24,225
2017-06-25,225
2017-06-26,225
2017-06-27,225
2017-06-28,225
2017-06-29,225
2017-06-30,225
2017-07-01,225
2017-07-02,225
2017-07-03,225
2017-07-04,225
2017-07-05,225
2017-07-06,225
2017-07-07,225
2017-07-08,225
2017-07-13,236
2017-07-14,236
2017-07-15,236
2017-07-16,236
2017-07-17,236
2017-07-18,236
2017-07-19,236
2017-07-20,236
2017-07-21,236
2017-07-22,236
2017-07-23,236
2017-07-24,236
2017-07-25,236
2017-07-26,236
2017-07-27,236
2017-07-28,236
2017-07-29,236
2017-07-30,236
2017-07-31,236
2017-08-01,236
2017-08-02,236
2017-08-03,236
2017-08-04,236
2017-08-05,236
2017-08-06,236
2017-08-09,236
2017-08-10,236
2017-08-11,236
2017-08-12,236
2017-08-13,236
2017-08-14,236
2017-08-15,236
2017-08-16,236
2017-08-17,236
2017-08-18,236
2017-08-19,236
2017-08-20,236
2017-08-21,236
2017-08-22,236
2017-08-23,236
2017-08-24,236
2017-08-25,236
2017-08-26,236
2017-08-27,236
2017-08-28,236
2017-08-29,236
2017-08-30,236
2017-08-31,236
2017-09-01,236
2017-09-02,236
2017-09-03,236
2017-09-04,236
2017-09-05,236
2017-09-06,236
2017-09-07,236
2017-09-08,236
2017-09-09,236
2017-09-10,236
2017-09-11,236
2017-09-12,236
2017-09-13,236
2017-09-14,236
2017-09-15,236
2017-09-16,236
2017-09-17,236
2017-09-19,236
2017-09-20,236
2017-09-21,236
2017-09-22,236
2017-09-23,236
2017-09-24,236
2017-09-25,236
2017-09-26,236
2017-09-27,236
2017-09-28,236
2017-09-29,246
2017-09-30,246
2017-10-01,246
2017-10-02,246
2017-10-03,246
2017-10-04,246
2017-10-05,246
2017-10-06,246
2017-10-07,246
2017-10-08,246
2017-10-09,246
2017-10-10,246
2017-10-11,246
2017-10-12,246
2017-10-13,246
2017-10-14,246
2017-10-15,246
2017-10-16,246
2017-10-17,246
2017-10-18,246
2017-10-19,246
2017-10-20,246
2017-10-21,246
2017-10-22,246
2017-10-23,246
2017-10-24,246
2017-10-25,246
2017-10-26,246
2017-10-27,246
2017-10-28,246
2017-10-29,246
2017-10-30,246
2017-10-31,246
2017-11-01,246
2017-11-02,246
2017-11-03,246
2017-11-04,246
2017-11-05,246
2017-11-06,246
2017-11-07,246
2017-11-08,246
2017-11-09,246
2017-11-10,246
2017-11-11,246
2017-11-12,246
2017-11-13,246
2017-11-14,246
2017-11-15,246
2017-11-16,246
2017-11-17,246
2017-11-18,246
2017-11-19,246
2017-11-20,246
2017-11-21,246
2017-11-22,246
2017-11-23,246
2017-11-24,246
2017-11-25,246
2017-11-26,246
2017-11-27,246
2017-11-28,246
2017-11-29,246
2017-11-30,246
2017-12-01,246
2017-12-02,246
2017-12-03,246
2017-12-04,246
2017-12-05,246
2017-12-06,246
2017-12-07,246
2017-12-08,246
2017-12-09,246
2017-12-10,246
2017-12-11,246
2017-12-12,246
2017-12-13,246
2017-12-14,246
2017-12-15,246
2017-12-16,246
2017-12-17,246
2017-12-18,246
2017-12-19,246
2017-12-20,246
2017-12-21,246
2017-12-22,246
2017-12-23,246
2017-12-24,246
2017-12-25,246
2017-12-26,246
2017-12-27,246
2017-12-28,246
2017-12-29,246
2017-12-30,246
2017-12-31,246
2018-01-01,246
2018-01-02,246
2018-01-03,246
2018-01-04,246
2018-01-05,246
2018-01-06,246
2018-01-07,258
2018-01-08,258
2018-01-09,258
2018-01-10,258
2018-01-11,258
2018-01-12,258
2018-01-13,258
2018-01-14,258
2018-01-15,258
2018-01-16,258
2018-01-17,258
2018-01-18,258
2018-01-19,258
2018-01-20,258
2018-01-21,258
2018-01-22,258
2018-01-23,258
2018-01-24,258
2018-01-25,258
2018-01-26,258
2018-01-27,258
2018-01-28,258
2018-01-29,258
2018-01-30,258
2018-02-01,258
2018-02-02,258
2018-02-03,258
2018-02-04,258
2018-02-05,258
2018-02-06,258
2018-02-07,258
2018-02-08,258
2018-02-09,258
2018-02-10,258
2018-02-11,258
2018-02-12,258
2018-02-13,258
2018-02-14,258
2018-02-15,258
2018-02-16,258
2018-02-17,258
2018-02-18,258
2018-02-19,258
2018-02-20,264
2018-02-21,264
2018-02-22,264
2018-02-23,264
2018-02-24,264
2018-02-25,264
2018-02-26,264
2018-02-27,264
2018-02-28,264
2018-03-01,264
2018-03-02,264
2018-03-03,264
2018-03-04,264
2018-03-05,264
2018-03-06,264
2018-03-07,264
2018-03-08,264
2018-03-09,264
2018-03-10,264
2018-03-11,264
2018-03-12,264
2018-03-13,264
2018-03-14,264
2018-03-15,264
2018-03-16,264
2018-03-17,264
2018-03-18,264
2018-03-19,264
2018-03-20,264
2018-03-21,264
2018-03-23,264
2018-03-24,264
2018-03-26,264
2018-03-27,264
2018-03-28,264
2018-03-29,264
2018-03-30,264
2018-03-31,264
2018-04-01,264
2018-04-02,264
2018-04-03,264
2018-04-04,277
2018-04-05,277
2018-04-06,277
2018-04-08,277
2018-04-09,277
2018-04-10,277
2018-04-11,277
2018-04-12,277
2018-04-13,277
2018-04-14,277
2018-04-16,277
2018-04-17,277
2018-04-18,277
2018-04-19,277
2018-04-20,277
2018-04-21,277
2018-04-22,277
2018-04-23,277
2018-04-24,277
2018-04-25,277
2018-04-26,277
2018-04-27,277
2018-04-28,277
2018-04-29,277
2018-04-30,277
2018-05-02,277
2018-05-03,277
2018-05-04,277
2018-05-05,277
2018-05-06,277
2018-05-07,277
2018-05-08,277
2018-05-09,277
2018-05-10,277
2018-05-11,277
2018-05-12,277
2018-05-13,277
2018-05-14,277
2018-05-15,277
2018-05-16,277
2018-05-17,277
2018-05-18,277
2018-05-19,277
2018-05-20,277
2018-05-21,289
2018-05-22,289
2018-05-23,289
2018-05-24,289
2018-05-25,289
2018-05-26,289
2018-05-27,289
2018-05-28,289
2018-05-29,289
2018-05-30,289
2018-05-31,289
2018-06-01,289
2018-06-02,289
2018-06-03,289
2018-06-04,289
2018-06-05,289
2018-06-06,289
2018-06-07,289
2018-06-08,289
2018-06-09,289
2018-06-10,289
2018-06-11,289
2018-06-12,289
2018-06-13,289
2018-06-14,289
2018-06-15,289
2018-06-16,289
2018-06-17,289
2018-06-18,289
2018-06-19,289
2018-06-20,289
2018-06-21,289
2018-06-22,289
2018-06-23,289
2018-06-24,289
2018-06-25,289
2018-06-26,289
2018-06-27,289
2018-06-28,289
2018-06-29,289
2018-06-30,289
2018-07-01,289
2018-07-02,289
2018-07-03,289
2018-07-04,289
2018-07-05,289
2018-07-06,289
2018-07-07,303
2018-07-08,303
2018-07-09,303
2018-07-10,303
2018-07-11,303
2018-07-12,303
2018-07-13,303
2018-07-14,303
2018-07-15,303
2018-07-16,303
2018-07-17,303
2018-07-18,303
2018-07-19,303
2018-07-20,303
2018-07-21,303
2018-07-22,303
2018-07-23,303
2018-07-24,303
2018-07-25,303
2018-07-26,303
2018-07-27,303
2018-07-28,303
2018-07-29,303
2018-07-30,303
2018-07-31,303
2018-08-01,303
2018-08-02,303
2018-08-03,303
2018-08-04,303
2018-08-05,303
2018-08-06,303
2018-08-07,303
2018-08-08,303
2018-08-09,303
2018-08-10,303
2018-08-11,303
2018-08-12,315
2018-08-14,315
2018-08-16,315
2018-08-17,315
2018-08-18,315
2018-08-19,315
2018-08-20,315
2018-08-21,315
2018-08-22,315
2018-08-23,315
2018-08-24,315
2018-08-25,315
2018-08-26,315
2018-08-27,315
2018-08-28,315
2018-08-29,315
2018-08-30,315
2018-08-31,315
2018-09-01,315
2018-09-02,315
2018-09-03,315
2018-09-04,315
2018-09-05,315
2018-09-06,315
2018-09-07,315
2018-09-08,315
2018-09-09,315
2018-09-10,315
2018-09-11,315
2018-09-12,315
2018-09-13,315
2018-09-14,315
2018-09-15,315
2018-09-16,315
2018-09-17,315
2018-09-18,315
2018-09-19,329
2018-09-20,329
2018-09-21,329
2018-09-22,329
2018-09-23,329
2018-09-24,329
2018-09-25,329
2018-09-26,329
2018-09-27,329
2018-09-28,329
2018-09-29,329
2018-09-30,329
2018-10-02,329
2018-10-03,329
2018-10-04,329
2018-10-05,329
2018-10-06,329
2018-10-07,329
2018-10-08,329
2018-10-09,329
2018-10-10,329
2018-10-11,329
2018-10-12,329
2018-10-13,329
2018-10-14,329
2018-10-15,329
2018-10-16,329
2018-10-17,329
2018-10-18,329
2018-10-19,329
2018-10-20,329
2018-10-21,329
2018-10-22,329
2018-10-23,329
2018-10-24,329
2018-10-25,329
2018-10-26,329
2018-10-27,342
2018-10-28,342
2018-10-29,342
2018-10-30,342
2018-10-31,342
2018-11-01,342
2018-11-03,342
2018-11-04,342
2018-11-05,342
2018-11-06,342
2018-11-07,342
2018-11-08,342
2018-11-09,342
2018-11-10,342
2018-11-11,342
2018-11-12,342
2018-11-13,342
2018-11-14,342
2018-11-15,342
2018-11-16,342
2018-11-17,342
2018-11-18,342
2018-11-19,342
2018-11-20,342
2018-11-21,342
2018-11-22,342
2018-11-23,355
2018-11-24,355
2018-11-25,355
2018-11-26,355
2018-11-27,355
2018-11-28,355
2018-11-29,355
2018-12-01,355
2018-12-02,355
2018-12-03,355
2018-12-04,355
2018-12-05,355
2018-12-09,355
2018-12-10,355
2018-12-11,355
2018-12-12,355
2018-12-13,355
2018-12-14,355
2018-12-15,355
2018-12-16,368
2018-12-17,368
2018-12-18,368
2018-12-19,368
2018-12-20,368
2018-12-21,368
2018-12-22,368
2018-12-23,384
2018-12-24,384
2018-12-25,384
2018-12-26,384
2018-12-27,384
2018-12-28,384
2018-12-29,384
2018-12-30,384
2018-12-31,384
2019-01-01,384
2019-01-02,384
2019-01-03,384
2019-01-04,384
2019-01-05,384
2019-01-06,384
2019-01-08,384
2019-01-10,395
2019-01-11,395
2019-01-12,395
2019-01-13,395
2019-01-14,395
2019-01-15,395
2019-01-16,395
2019-01-17,395
2019-01-18,395
2019-01-19,395
2019-01-20,395
2019-01-21,395
2019-01-22,395
2019-01-23,395
2019-01-24,395
2019-01-25,395
2019-01-26,395
2019-01-27,395
2019-01-28,395
2019-01-29,413
2019-01-30,413
2019-01-31,413
2019-02-01,413
2019-02-02,413
2019-02-03,413
2019-02-04,413
2019-02-05,413
2019-02-06,413
2019-02-07,413
2019-02-08,413
2019-02-09,413
2019-02-10,413
2019-02-11,413
2019-02-12,413
2019-02-13,413
2019-02-14,413
2019-02-15,413
2019-02-16,413
2019-02-17,413
2019-02-18,413
2019-02-19,413
2019-02-20,413
2019-02-21,433
2019-02-22,433
2019-02-23,433
2019-02-24,433
2019-02-25,433
2019-02-26,433
2019-02-27,433
2019-02-28,433
2019-03-01,433
2019-03-02,433
2019-03-03,433
2019-03-04,433
2019-03-05,433
2019-03-06,433
2019-03-07,433
2019-03-08,433
2019-03-09,433
2019-03-10,433
2019-03-11,433
2019-03-12,433
2019-03-13,433
2019-03-14,433
2019-03-15,433
2019-03-16,433
2019-03-17,433
2019-03-18,433
2019-03-19,433
2019-03-20,453
2019-03-21,453
2019-03-22,453
2019-03-23,453
2019-03-24,453
2019-03-25,453
2019-03-26,453
2019-03-27,453
2019-03-28,453
2019-03-29,453
2019-03-30,453
2019-03-31,453
2019-04-01,453
2019-04-02,453
2019-04-03,453
2019-04-04,453
2019-04-05,453
2019-04-06,453
2019-04-07,453
2019-04-08,453
2019-04-09,453
2019-04-10,453
2019-04-11,453
2019-04-12,453
2019-04-13,453
2019-04-14,473
2019-04-15,473
2019-04-16,473
2019-04-17,473
2019-04-18,473
2019-04-19,473
2019-04-20,473
2019-04-21,473
2019-04-22,473
2019-04-23,473
2019-04-24,473
2019-04-25,473
2019-04-26,473
2019-04-27,473
2019-04-28,473
2019-04-29,473
2019-04-30,473
2019-05-01,473
2019-05-02,473
2019-05-03,473
2019-05-04,473
2019-05-05,473
2019-05-06,468
2019-05-07,468
2019-05-08,468
2019-05-09,468
2019-05-10,468
2019-05-11,468
2019-05-12,468
2019-05-13,468
2019-05-14,468
2019-05-15,468
2019-05-16,468
2019-05-17,468
2019-05-18,468
2019-05-19,468
2019-05-20,468
2019-05-21,468
2019-05-22,468
2019-05-23,468
2019-05-24,468
2019-05-25,468
2019-05-26,468
2019-05-27,468
2019-05-28,490
2019-05-29,490
2019-05-30,490
2019-05-31,490
2019-06-01,490
2019-06-02,490
2019-06-03,490
2019-06-04,490
2019-06-05,490
2019-06-06,490
2019-06-07,490
2019-06-08,490
2019-06-09,490
2019-06-10,490
2019-06-11,490
2019-06-12,490
2019-06-13,490
2019-06-14,490
2019-06-15,490
2019-06-16,490
2019-06-17,490
2019-06-18,490
2019-06-19,490
2019-06-20,490
2019-06-21,490
2019-06-22,514
2019-06-23,514
2019-06-24,514
2019-06-25,514
2019-06-26,514
2019-06-27,514
2019-06-28,514
2019-06-29,514
2019-06-30,514
2019-07-01,514
2019-07-02,514
2019-07-03,514
2019-07-04,514
2019-07-05,514
2019-07-06,514
2019-07-07,514
2019-07-08,514
2019-07-09,514
2019-07-10,514
2019-07-11,514
2019-07-12,514
2019-07-13,514
2019-07-14,514
2019-07-15,514
2019-07-16,514
2019-07-17,514
2019-07-18,514
2019-07-19,514
2019-07-20,514
2019-07-21,537
2019-07-22,537
2019-07-23,537
2019-07-24,537
2019-07-25,537
2019-07-26,537
2019-07-27,537
2019-07-28,537
2019-07-29,537
2019-07-30,537
2019-07-31,537
2019-08-01,537
2019-08-02,537
2019-08-03,537
2019-08-04,537
2019-08-05,537
2019-08-06,537
2019-08-07,537
2019-08-08,537
2019-08-09,537
2019-08-10,537
2019-08-11,537
2019-08-12,537
2019-08-13,537
2019-08-14,537
2019-08-15,537
2019-08-16,537
2019-08-17,551
2019-08-18,551
2019-08-19,551
2019-08-20,551
2019-08-21,551
2019-08-22,551
2019-08-23,551
2019-08-24,551
2019-08-24,551
2019-08-25,551
2019-08-25,551
2019-08-26,551
2019-08-26,551
2019-08-27,551
2019-08-27,551
2019-08-28,551
2019-08-29,551
