date_obj,Rune%20helm%20(h3) price
2015-09-18,20653
2015-09-19,20581
2015-09-20,20581
2015-09-21,20654
2015-09-22,20654
2015-09-23,21091
2015-09-24,21091
2015-09-25,21488
2015-09-27,21455
2015-09-28,21455
2015-09-29,21219
2015-09-30,21689
2015-10-05,21413
2015-10-06,21610
2015-10-07,21610
2015-10-08,21497
2015-10-09,21497
2015-10-10,21815
2015-10-11,21859
2015-10-12,21859
2015-10-13,21726
2015-10-14,21726
2015-10-15,21803
2015-10-16,21803
2015-10-17,21651
2015-10-18,21651
2015-10-19,21243
2015-10-20,21243
2015-10-22,21296
2015-10-23,21268
2015-10-24,21268
2015-10-25,21813
2015-10-26,21813
2015-10-27,22812
2015-10-29,23640
2015-10-30,23640
2015-10-31,24814
2015-11-01,24814
2015-11-02,25989
2015-11-03,25989
2015-11-04,25989
2015-11-05,25094
2015-11-06,25094
2015-11-07,24352
2015-11-08,24352
2015-11-09,24352
2015-11-10,23350
2015-11-11,23350
2015-11-12,22500
2015-11-13,22500
2015-11-14,21773
2015-11-15,21773
2015-11-16,21826
2015-11-17,21826
2015-11-18,21814
2015-11-19,21814
2015-11-20,21214
2015-11-21,21214
2015-11-22,20719
2015-11-23,20719
2015-11-24,21183
2015-11-25,21419
2015-11-26,21419
2015-11-27,22257
2015-11-28,22257
2015-11-29,21648
2015-11-30,21362
2015-12-01,21362
2015-12-02,21799
2015-12-03,22312
2015-12-04,22312
2015-12-05,22332
2015-12-06,22286
2015-12-07,22286
2015-12-08,22110
2015-12-09,21412
2015-12-10,21412
2015-12-11,21434
2015-12-12,21434
2015-12-13,21111
2015-12-14,21111
2015-12-15,20780
2015-12-16,20780
2015-12-17,20976
2015-12-18,20976
2015-12-19,20477
2015-12-20,20664
2015-12-21,20664
2015-12-22,20604
2015-12-23,20604
2015-12-24,20663
2015-12-25,20663
2015-12-26,20948
2015-12-27,21082
2015-12-28,21082
2015-12-29,21030
2015-12-30,21900
2015-12-31,22420
2016-01-01,22420
2016-01-02,21659
2016-01-03,21543
2016-01-04,21485
2016-01-05,21485
2016-01-06,21232
2016-01-07,21232
2016-01-08,21290
2016-01-09,21290
2016-01-10,20778
2016-01-11,20778
2016-01-12,20348
2016-01-13,20348
2016-01-14,20710
2016-01-15,20710
2016-01-16,20868
2016-01-17,20868
2016-01-18,21392
2016-01-19,21392
2016-01-20,20925
2016-01-21,20925
2016-01-22,21162
2016-01-23,21162
2016-01-24,21148
2016-01-25,21322
2016-01-26,21322
2016-01-27,21940
2016-01-28,21940
2016-01-29,21118
2016-01-30,21118
2016-01-31,20942
2016-02-01,21298
2016-02-02,21298
2016-02-03,21548
2016-02-04,21548
2016-02-05,21680
2016-02-06,21900
2016-02-07,21900
2016-02-08,22095
2016-02-09,22479
2016-02-10,22164
2016-02-11,22164
2016-02-12,21871
2016-02-13,22133
2016-02-14,22133
2016-02-15,21521
2016-02-16,21376
2016-02-17,21376
2016-02-18,21024
2016-02-19,21441
2016-02-20,21227
2016-02-21,21312
2016-02-22,21312
2016-02-23,21135
2016-02-24,21135
2016-02-25,21299
2016-02-26,21299
2016-02-27,21260
2016-02-28,21260
2016-02-29,21042
2016-03-01,21121
2016-03-02,21121
2016-03-03,21744
2016-03-04,21744
2016-03-05,21634
2016-03-06,21583
2016-03-07,21583
2016-03-08,21429
2016-03-09,21365
2016-03-10,21131
2016-03-11,21131
2016-03-12,21345
2016-03-13,21345
2016-03-14,21410
2016-03-15,21244
2016-03-16,21479
2016-03-17,21533
2016-03-18,21328
2016-03-19,21328
2016-03-20,21763
2016-03-21,21763
2016-03-22,21718
2016-03-23,22100
2016-03-24,22100
2016-03-25,22184
2016-03-26,21836
2016-03-27,22217
2016-03-28,22044
2016-03-29,21753
2016-03-30,21753
2016-03-31,21203
2016-04-01,21203
2016-04-02,20987
2016-04-03,21150
2016-04-04,21379
2016-04-05,21379
2016-04-06,21508
2016-04-07,22054
2016-04-08,21674
2016-04-09,21472
2016-04-10,21843
2016-04-11,21843
2016-04-12,21073
2016-04-13,21276
2016-04-14,21409
2016-04-15,21221
2016-04-16,21221
2016-04-17,21451
2016-04-18,21476
2016-04-19,21650
2016-04-20,21499
2016-04-21,21499
2016-04-22,20976
2016-04-23,21088
2016-04-24,20812
2016-04-25,20952
2016-04-26,21305
2016-04-27,21480
2016-04-28,21834
2016-04-29,21900
2016-04-30,21740
2016-05-01,22665
2016-05-02,23799
2016-05-03,24989
2016-05-04,26239
2016-05-05,26771
2016-05-06,26771
2016-05-07,26097
2016-05-08,26097
2016-05-09,24847
2016-05-10,24422
2016-05-11,25067
2016-05-12,25602
2016-05-13,25440
2016-05-14,25131
2016-05-15,25447
2016-05-16,25447
2016-05-17,24971
2016-05-18,24221
2016-05-19,23556
2016-05-22,22109
2016-05-23,21982
2016-05-24,21504
2016-05-25,21530
2016-05-26,21334
2016-05-27,21533
2016-05-28,21533
2016-05-29,22224
2016-05-30,23255
2016-05-31,24418
2016-06-01,25639
2016-06-02,26125
2016-06-03,26125
2016-06-04,25403
2016-06-05,25403
2016-06-06,24749
2016-06-07,24749
2016-06-08,25126
2016-06-09,25600
2016-06-10,26232
2016-06-11,26232
2016-06-12,25719
2016-06-13,25719
2016-06-14,25242
2016-06-15,25242
2016-06-16,24932
2016-06-17,24158
2016-06-18,24158
2016-06-19,23526
2016-06-20,22974
2016-06-21,22385
2016-06-22,23183
2016-06-23,23014
2016-06-24,23014
2016-06-25,22101
2016-06-26,22101
2016-06-27,21529
2016-06-28,21357
2016-06-29,21660
2016-06-30,21597
2016-07-01,21774
2016-07-02,22213
2016-07-03,22213
2016-07-04,21636
2016-07-05,21636
2016-07-06,21675
2016-07-07,21848
2016-07-08,21723
2016-07-09,22101
2016-07-10,22246
2016-07-11,22386
2016-07-12,21962
2016-07-13,21869
2016-07-14,22314
2016-07-15,22298
2016-07-16,22022
2016-07-17,22192
2016-07-18,22150
2016-07-23,23265
2016-07-24,23603
2016-07-25,23372
2016-07-26,23372
2016-07-27,23066
2016-07-28,22734
2016-07-29,22501
2016-07-30,22616
2016-07-31,22616
2016-08-01,22590
2016-08-02,22634
2016-08-03,22357
2016-08-04,22317
2016-08-05,22317
2016-08-06,21662
2016-08-07,21522
2016-08-08,22334
2016-08-09,22615
2016-08-10,22371
2016-08-11,22371
2016-08-12,22240
2016-08-13,22704
2016-08-14,22907
2016-08-15,22491
2016-08-16,23075
2016-08-17,23075
2016-08-18,22820
2016-08-19,23165
2016-08-20,22522
2016-08-21,22476
2016-08-22,22285
2016-08-23,22012
2016-08-24,22012
2016-08-25,21958
2016-08-26,21958
2016-08-28,21571
2016-08-31,21185
2016-09-01,21641
2016-09-02,21641
2016-09-03,21993
2016-09-04,22324
2016-09-05,22987
2016-09-06,23770
2016-09-07,24367
2016-09-08,24367
2016-09-09,24705
2016-09-10,25129
2016-09-11,25129
2016-09-12,24211
2016-09-13,23587
2016-09-14,23587
2016-09-15,23206
2016-09-16,23206
2016-09-17,23693
2016-09-18,23276
2016-09-19,23013
2016-09-20,23013
2016-09-21,22441
2016-09-22,21888
2016-09-23,21888
2016-09-24,20945
2016-09-25,20829
2016-09-26,20829
2016-09-27,20876
2016-09-28,21164
2016-09-29,21164
2016-09-30,20827
2016-10-01,21415
2016-10-02,21415
2016-10-03,21318
2016-10-04,21507
2016-10-05,21166
2016-10-06,21007
2016-10-07,21007
2016-10-08,21209
2016-10-09,21209
2016-10-10,21322
2016-10-11,21301
2016-10-12,21301
2016-10-13,21447
2016-10-14,21184
2016-10-15,21130
2016-10-16,21130
2016-10-17,21723
2016-10-18,21723
2016-10-19,21892
2016-10-20,21851
2016-10-21,21545
2016-10-22,21545
2016-10-23,21812
2016-10-24,21650
2016-10-25,21650
2016-10-26,20895
2016-10-27,21129
2016-10-28,21129
2016-10-29,21424
2016-10-30,21181
2016-10-31,21189
2016-11-01,21189
2016-11-02,21492
2016-11-03,21492
2016-11-04,21937
2016-11-05,21937
2016-11-06,22086
2016-11-07,22288
2016-11-08,23004
2016-11-09,22939
2016-11-10,22528
2016-11-11,22528
2016-11-12,22462
2016-11-13,22462
2016-11-14,22778
2016-12-08,22726
2016-12-09,22808
2016-12-10,22808
2016-12-11,22629
2016-12-12,22295
2016-12-13,22594
2016-12-14,22746
2016-12-15,22746
2016-12-16,22757
2016-12-17,22511
2016-12-18,22511
2016-12-19,22424
2016-12-20,22479
2016-12-21,22177
2016-12-22,22116
2016-12-23,22012
2016-12-24,22246
2016-12-25,22157
2016-12-26,21911
2016-12-27,21456
2016-12-28,21488
2016-12-29,21605
2016-12-30,21740
2016-12-31,21918
2017-01-01,22707
2017-01-02,22733
2017-01-03,23300
2017-01-04,22991
2017-01-05,22567
2017-01-06,21790
2017-01-07,22057
2017-01-08,21756
2017-01-09,21607
2017-01-10,22162
2017-01-11,22627
2017-01-12,22367
2017-01-13,22752
2017-01-14,22947
2017-01-15,23106
2017-01-16,23279
2017-01-17,22893
2017-01-18,22436
2017-01-19,22379
2017-01-20,22187
2017-01-21,22672
2017-01-22,23299
2017-01-27,22068
2017-01-28,22484
2017-01-29,22611
2017-01-30,22611
2017-01-31,22668
2017-02-01,22326
2017-02-02,22743
2017-02-03,23034
2017-02-04,22685
2017-02-05,22653
2017-02-06,22415
2017-02-07,21996
2017-02-08,21904
2017-02-09,21904
2017-02-10,21741
2017-02-11,21934
2017-02-12,21934
2017-02-13,22106
2017-02-14,21931
2017-02-15,21931
2017-02-16,21883
2017-02-18,21711
2017-02-19,21763
2017-02-20,21640
2017-02-21,21402
2017-02-22,21402
2017-02-23,21625
2017-02-24,21770
2017-02-25,21823
2017-02-26,21826
2017-02-27,21809
2017-02-28,21790
2017-03-01,22002
2017-03-02,22164
2017-03-03,22123
2017-03-04,22282
2017-03-05,22269
2017-03-06,22106
2017-03-07,22147
2017-03-08,22353
2017-03-09,21854
2017-03-10,21899
2017-03-11,22064
2017-03-12,22039
2017-03-13,21591
2017-03-14,21741
2017-03-15,21661
2017-03-16,21858
2017-03-17,22091
2017-03-18,22324
2017-03-19,22100
2017-03-20,22083
2017-03-21,22184
2017-03-22,22148
2017-03-23,22194
2017-03-24,22693
2017-03-25,22693
2017-03-26,22148
2017-03-27,21570
2017-03-28,21636
2017-03-29,21555
2017-03-30,22072
2017-03-31,22296
2017-04-01,22331
2017-04-02,22331
2017-04-03,22188
2017-04-04,22027
2017-04-12,22355
2017-04-13,22204
2017-04-14,22017
2017-04-15,21817
2017-04-16,21459
2017-04-17,21564
2017-04-18,22034
2017-04-19,21813
2017-04-20,22072
2017-04-21,21885
2017-04-22,21885
2017-04-23,21611
2017-04-24,21660
2017-04-25,21685
2017-04-26,21685
2017-04-27,21726
2017-04-28,21422
2017-04-29,21606
2017-04-30,21762
2017-05-01,21506
2017-05-02,21549
2017-05-03,21559
2017-05-04,21581
2017-05-05,21473
2017-05-06,21390
2017-05-07,21517
2017-05-08,21956
2017-05-09,21747
2017-05-10,21492
2017-05-11,21238
2017-05-12,21774
2017-05-13,21925
2017-05-14,21813
2017-05-15,21999
2017-05-16,21899
2017-05-17,21834
2017-05-18,21714
2017-05-19,21714
2017-05-20,21782
2017-05-21,21782
2017-05-22,21887
2017-05-23,21997
2017-05-24,22005
2017-05-25,21749
2017-05-26,21795
2017-05-27,21566
2017-05-28,22045
2017-05-29,21713
2017-05-30,21694
2017-05-31,21569
2017-06-01,21638
2017-06-02,21841
2017-06-03,21502
2017-06-06,21652
2017-06-07,21634
2017-06-08,21634
2017-06-09,21649
2017-06-10,21725
2017-06-11,21508
2017-06-12,21589
2017-06-13,21310
2017-06-14,20710
2017-06-15,20932
2017-06-16,21177
2017-06-17,21046
2017-06-18,21235
2017-06-19,21235
2017-06-20,21383
2017-06-21,21421
2017-06-22,21421
2017-06-23,21169
2017-06-24,20752
2017-06-25,21065
2017-06-26,21256
2017-06-27,21512
2017-06-28,21512
2017-06-29,21367
2017-06-30,21173
2017-07-01,21173
2017-07-02,21252
2017-07-03,21190
2017-07-04,21375
2017-07-05,21375
2017-07-06,21413
2017-07-07,21413
2017-07-08,21051
2017-07-13,21044
2017-07-14,21115
2017-07-15,21221
2017-07-16,21233
2017-07-17,21074
2017-07-18,21431
2017-07-19,21195
2017-07-20,21213
2017-07-21,21243
2017-07-22,20889
2017-07-23,21043
2017-07-24,21043
2017-07-25,20987
2017-07-26,21525
2017-07-27,21772
2017-07-28,21376
2017-07-29,21376
2017-07-30,21337
2017-07-31,21337
2017-08-01,21642
2017-08-02,21486
2017-08-03,21445
2017-08-04,21338
2017-08-05,21061
2017-08-06,20753
2017-08-09,21179
2017-08-10,21166
2017-08-11,21255
2017-08-12,21566
2017-08-13,21566
2017-08-14,21390
2017-08-15,21435
2017-08-17,21520
2017-08-18,21520
2017-08-19,21393
2017-08-20,21403
2017-08-21,21420
2017-08-22,21299
2017-08-23,21486
2017-08-24,21486
2017-08-25,21481
2017-08-26,21551
2017-08-27,21545
2017-08-28,21403
2017-08-29,21403
2017-08-30,21404
2017-08-31,21404
2017-09-01,21363
2017-09-02,21468
2017-09-03,21468
2017-09-04,21244
2017-09-05,21183
2017-09-06,21061
2017-09-07,21047
2017-09-08,21047
2017-09-09,21038
2017-09-10,21267
2017-09-11,21267
2017-09-12,21157
2017-09-13,20965
2017-09-14,21251
2017-09-15,21251
2017-09-16,21239
2017-09-17,21179
2017-09-19,21358
2017-09-20,21321
2017-09-21,21493
2017-09-22,21815
2017-09-23,22090
2017-09-24,22043
2017-09-25,21443
2017-09-26,21799
2017-09-27,21799
2017-09-28,21767
2017-09-29,21600
2017-09-30,21475
2017-10-01,21546
2017-10-02,21649
2017-10-03,21649
2017-10-04,21770
2017-10-05,21986
2017-10-06,21897
2017-10-07,22003
2017-10-08,22080
2017-10-09,21456
2017-10-10,21831
2017-10-11,21831
2017-10-12,21953
2017-10-13,22060
2017-10-14,21951
2017-10-15,21951
2017-10-16,22038
2017-10-17,22038
2017-10-18,22176
2017-10-19,22100
2017-10-20,22019
2017-10-21,21995
2017-10-22,21632
2017-10-23,21131
2017-10-24,20876
2017-10-25,21039
2017-10-26,21466
2017-10-27,21532
2017-10-28,21532
2017-10-29,21333
2017-10-30,21374
2017-10-31,21430
2017-11-01,21430
2017-11-02,21782
2017-11-03,21819
2017-11-04,21629
2017-11-05,21927
2017-11-06,21934
2017-11-07,21934
2017-11-08,21832
2017-11-09,21997
2017-11-10,21532
2017-11-11,22006
2017-11-12,21635
2017-11-13,21397
2017-11-14,21397
2017-11-15,21921
2017-11-16,21759
2017-11-17,22042
2017-11-18,22042
2017-11-19,22076
2017-11-20,22154
2017-11-21,21514
2017-11-22,21485
2017-11-23,21821
2017-11-24,21946
2017-11-25,21800
2017-11-26,21627
2017-11-27,21627
2017-11-28,21969
2017-11-29,21969
2017-11-30,22147
2017-12-01,21957
2017-12-02,21957
2017-12-03,21771
2017-12-04,21771
2017-12-05,22034
2017-12-06,21841
2017-12-07,21826
2017-12-08,21826
2017-12-09,21557
2017-12-10,21321
2017-12-11,21321
2017-12-12,21383
2017-12-13,21383
2017-12-14,22032
2017-12-15,22909
2017-12-16,22909
2017-12-17,22674
2017-12-18,22243
2017-12-19,22049
2017-12-20,21818
2017-12-21,21987
2017-12-22,22164
2017-12-23,22318
2017-12-24,21984
2017-12-25,21912
2017-12-26,21850
2017-12-27,21737
2017-12-28,21737
2017-12-29,21990
2017-12-30,22151
2017-12-31,22151
2018-01-01,22750
2018-01-02,22299
2018-01-03,21887
2018-01-04,21887
2018-01-05,21854
2018-01-06,22065
2018-01-07,22254
2018-01-08,22512
2018-01-09,22210
2018-01-10,22210
2018-01-11,21729
2018-01-12,21712
2018-01-13,21520
2018-01-14,21375
2018-01-15,21637
2018-01-16,21870
2018-01-17,21833
2018-01-18,22323
2018-01-19,22323
2018-01-20,22687
2018-01-21,22613
2018-01-22,22347
2018-01-23,21898
2018-01-24,21218
2018-01-25,21218
2018-01-26,20865
2018-01-27,20649
2018-01-28,21083
2018-01-29,21225
2018-01-30,21336
2018-01-31,21361
2018-02-01,21753
2018-02-02,21814
2018-02-03,21650
2018-02-04,21645
2018-02-05,21695
2018-02-06,21201
2018-02-07,21206
2018-02-08,21206
2018-02-09,20988
2018-02-10,20988
2018-02-11,21214
2018-02-12,21223
2018-02-13,21223
2018-02-14,21066
2018-02-15,20928
2018-02-16,21429
2018-02-17,21645
2018-02-18,21459
2018-02-19,21287
2018-02-20,21230
2018-02-21,21311
2018-02-22,21311
2018-02-23,21308
2018-02-24,21308
2018-02-25,21421
2018-02-26,21275
2018-02-27,21567
2018-02-28,21567
2018-03-01,21671
2018-03-02,21670
2018-03-03,21379
2018-03-04,21379
2018-03-05,21398
2018-03-06,21527
2018-03-07,21520
2018-03-08,21520
2018-03-09,21950
2018-03-10,22081
2018-03-11,21680
2018-03-12,21235
2018-03-13,21043
2018-03-14,21233
2018-03-15,21338
2018-03-16,21338
2018-03-17,21317
2018-03-18,21471
2018-03-19,21471
2018-03-20,21426
2018-03-21,21426
2018-03-23,21371
2018-03-24,21326
2018-03-26,21313
2018-03-27,21241
2018-03-28,21241
2018-03-29,21646
2018-03-30,21090
2018-03-31,21518
2018-04-01,21127
2018-04-02,21384
2018-04-03,21562
2018-04-04,21526
2018-04-05,21526
2018-04-06,21835
2018-04-08,21873
2018-04-09,21979
2018-04-10,21979
2018-04-11,22296
2018-04-12,22301
2018-04-13,22301
2018-04-14,21939
2018-04-15,21710
2018-04-16,21885
2018-04-17,21585
2018-04-18,21585
2018-04-19,21649
2018-04-20,21661
2018-04-21,21663
2018-04-22,21663
2018-04-23,21421
2018-04-24,21421
2018-04-25,21327
2018-04-26,21327
2018-04-27,21327
2018-04-28,21824
2018-04-29,21792
2018-04-30,21863
2018-05-01,21806
2018-05-02,21806
2018-05-03,21930
2018-05-04,21930
2018-05-05,22119
2018-05-06,22119
2018-05-07,21610
2018-05-08,21610
2018-05-09,21486
2018-05-10,21188
2018-05-11,21431
2018-05-12,21413
2018-05-13,21413
2018-05-14,21482
2018-05-15,21482
2018-05-16,21247
2018-05-17,21247
2018-05-18,21501
2018-05-19,21314
2018-05-20,21314
2018-05-21,21415
2018-05-22,21415
2018-05-23,21217
2018-05-24,21526
2018-05-25,21526
2018-05-26,21520
2018-05-27,21520
2018-05-28,21363
2018-05-29,21557
2018-05-30,21660
2018-05-31,21596
2018-06-01,21626
2018-06-02,21589
2018-06-03,21589
2018-06-04,21700
2018-06-05,21647
2018-06-06,21765
2018-06-07,21765
2018-06-08,22036
2018-06-09,22036
2018-06-10,21683
2018-06-11,21717
2018-06-12,22033
2018-06-13,22171
2018-06-14,21562
2018-06-15,21521
2018-06-16,21925
2018-06-17,21621
2018-06-18,21531
2018-06-19,21630
2018-06-20,21630
2018-06-21,21672
2018-06-22,21947
2018-06-23,21947
2018-06-24,21694
2018-06-25,21669
2018-06-26,21669
2018-06-27,21277
2018-06-28,21172
2018-06-29,21615
2018-06-30,21941
2018-07-01,22429
2018-07-02,22868
2018-07-03,23312
2018-07-04,23505
2018-07-05,23572
2018-07-06,23245
2018-07-07,23296
2018-07-08,22939
2018-07-09,22744
2018-07-10,22487
2018-07-11,22107
2018-07-12,22107
2018-07-13,22260
2018-07-14,21938
2018-07-15,21938
2018-07-16,21822
2018-07-17,21531
2018-07-18,21184
2018-07-19,21184
2018-07-20,21388
2018-07-21,21593
2018-07-22,21533
2018-07-23,21673
2018-07-24,21346
2018-07-25,21392
2018-07-26,20876
2018-07-27,21288
2018-07-28,21534
2018-07-29,21148
2018-07-30,21328
2018-07-31,21842
2018-08-01,21842
2018-08-02,21819
2018-08-03,21679
2018-08-04,21217
2018-08-05,21278
2018-08-06,21911
2018-08-07,22540
2018-08-08,22575
2018-08-09,22575
2018-08-10,22753
2018-08-11,22468
2018-08-12,21920
2018-08-14,21705
2018-08-16,22104
2018-08-17,22428
2018-08-18,22934
2018-08-19,22505
2018-08-20,22328
2018-08-21,22328
2018-08-22,21733
2018-08-23,22616
2018-08-24,22813
2018-08-25,22634
2018-08-26,22940
2018-08-27,23316
2018-08-28,23162
2018-08-29,23756
2018-08-30,24519
2018-08-31,25014
2018-09-01,25573
2018-09-02,25896
2018-09-03,26090
2018-09-04,25965
2018-09-05,26351
2018-09-06,26351
2018-09-07,25608
2018-09-08,25957
2018-09-09,25957
2018-09-10,26034
2018-09-11,26034
2018-09-12,25822
2018-09-13,25822
2018-09-14,24970
2018-09-15,24667
2018-09-16,24325
2018-09-17,23665
2018-09-18,23346
2018-09-19,23178
2018-09-20,22542
2018-09-21,22445
2018-09-22,22584
2018-09-23,22222
2018-09-24,22310
2018-09-25,22310
2018-09-26,22113
2018-09-27,22113
2018-09-28,22111
2018-09-29,22283
2018-09-30,21859
2018-10-02,23644
2018-10-03,24420
2018-10-04,24420
2018-10-05,24108
2018-10-06,23785
2018-10-07,23839
2018-10-08,23944
2018-10-09,24176
2018-10-10,23915
2018-10-11,23562
2018-10-12,23562
2018-10-13,23269
2018-10-14,23348
2018-10-15,23432
2018-10-16,24203
2018-10-17,24708
2018-10-18,24951
2018-10-19,25153
2018-10-20,25153
2018-10-21,25187
2018-10-22,24561
2018-10-23,24157
2018-10-24,23831
2018-10-25,24028
2018-10-26,23173
2018-10-27,22645
2018-10-28,22406
2018-10-29,22406
2018-10-30,22545
2018-10-31,22463
2018-11-01,22232
2018-11-03,23054
2018-11-04,22841
2018-11-05,22564
2018-11-06,22954
2018-11-07,23213
2018-11-08,23464
2018-11-09,23169
2018-11-10,23010
2018-11-11,22978
2018-11-12,23493
2018-11-13,23212
2018-11-14,23343
2018-11-15,23340
2018-11-16,24334
2018-11-17,25096
2018-11-18,25130
2018-11-19,24891
2018-11-20,24628
2018-11-21,25252
2018-11-22,25123
2018-11-23,24596
2018-11-24,24218
2018-11-25,23607
2018-11-26,22899
2018-11-27,22242
2018-11-28,22212
2018-11-29,22372
2018-12-01,22042
2018-12-02,21732
2018-12-03,21512
2018-12-04,21876
2018-12-05,21875
2018-12-07,21911
2018-12-09,22531
2018-12-10,22183
2018-12-11,22379
2018-12-12,21831
2018-12-13,21777
2018-12-14,21783
2018-12-15,21815
2018-12-16,21948
2018-12-17,21732
2018-12-18,21614
2018-12-19,22033
2018-12-20,22065
2018-12-21,22313
2018-12-22,22206
2018-12-23,22024
2018-12-24,22360
2018-12-25,22561
2018-12-26,22146
2018-12-27,21843
2018-12-28,22013
2018-12-29,22200
2018-12-30,22700
2018-12-31,23509
2019-01-01,23221
2019-01-02,23382
2019-01-03,23716
2019-01-04,23502
2019-01-05,23030
2019-01-06,23259
2019-01-08,22948
2019-01-10,23568
2019-01-11,23332
2019-01-12,22963
2019-01-13,23196
2019-01-14,22988
2019-01-15,22977
2019-01-16,23031
2019-01-17,23314
2019-01-18,23715
2019-01-19,23599
2019-01-20,22804
2019-01-21,22220
2019-01-22,22231
2019-01-23,22493
2019-01-25,22246
2019-01-26,21745
2019-01-27,21634
2019-01-28,21418
2019-01-29,21789
2019-01-30,21269
2019-01-31,21105
2019-02-01,21289
2019-02-02,22085
2019-02-03,22350
2019-02-04,22894
2019-02-05,23272
2019-02-06,22908
2019-02-07,23045
2019-02-08,22472
2019-02-09,22213
2019-02-10,21910
2019-02-11,21582
2019-02-12,21811
2019-02-13,21800
2019-02-14,21998
2019-02-15,21693
2019-02-16,21450
2019-02-17,21635
2019-02-18,21526
2019-02-19,21366
2019-02-20,21685
2019-02-21,21749
2019-02-22,21533
2019-02-23,21581
2019-02-24,21549
2019-02-25,21674
2019-02-26,21848
2019-02-27,21993
2019-02-28,21824
2019-03-01,21926
2019-03-02,22083
2019-03-03,22459
2019-03-04,22884
2019-03-05,23278
2019-03-06,23359
2019-03-07,24023
2019-03-08,24023
2019-03-09,24405
2019-03-10,24252
2019-03-11,23465
2019-03-12,22723
2019-03-13,22723
2019-03-14,22278
2019-03-15,21946
2019-03-16,21650
2019-03-17,21396
2019-03-18,21625
2019-03-19,21601
2019-03-20,21673
2019-03-21,21695
2019-03-22,21879
2019-03-23,21792
2019-03-24,21990
2019-03-25,22595
2019-03-26,23484
2019-03-27,24022
2019-03-28,24512
2019-03-29,24199
2019-03-30,23768
2019-03-31,23203
2019-04-01,23272
2019-04-02,23220
2019-04-03,23281
