date_obj,Guthix%20page%201 price
2015-10-17,21957
2015-10-18,21957
2015-10-19,22082
2015-10-20,22082
2015-10-22,23011
2015-10-23,23844
2015-10-24,23844
2015-10-25,24969
2015-10-26,24969
2015-10-27,26084
2015-10-29,27389
2015-10-30,27389
2015-10-31,28541
2015-11-01,28541
2015-11-02,29917
2015-11-03,29917
2015-11-04,31261
2015-11-05,31261
2015-11-06,32730
2015-11-07,34245
2015-11-08,34245
2015-11-09,35419
2015-11-10,35419
2015-11-11,36107
2015-11-12,36107
2015-11-13,37376
2015-11-14,37376
2015-11-15,38341
2015-11-16,38341
2015-11-17,38295
2015-11-18,38295
2015-11-19,37504
2015-11-20,37504
2015-11-21,37458
2015-11-22,38310
2015-11-23,38310
2015-11-24,38596
2015-11-25,40176
2015-11-26,40176
2015-11-27,42097
2015-11-28,42097
2015-11-29,42827
2015-11-30,42827
2015-12-01,43972
2015-12-02,43972
2015-12-03,44794
2015-12-04,44794
2015-12-05,45413
2015-12-06,45989
2015-12-07,45989
2015-12-08,46855
2015-12-09,47377
2015-12-10,47377
2015-12-11,46855
2015-12-12,46855
2015-12-13,47794
2015-12-14,47794
2015-12-15,48514
2015-12-16,48514
2015-12-17,49222
2015-12-18,49222
2015-12-19,48512
2015-12-20,48642
2015-12-21,48642
2015-12-22,46967
2015-12-23,45659
2015-12-24,45659
2015-12-25,44594
2015-12-26,44594
2015-12-27,43627
2015-12-28,43627
2015-12-29,42473
2015-12-30,42473
2015-12-31,41875
2016-01-01,41875
2016-01-02,41152
2016-01-03,40500
2016-01-04,40241
2016-01-05,40241
2016-01-06,40638
2016-01-07,40638
2016-01-08,40966
2016-01-09,40966
2016-01-10,40328
2016-01-11,40328
2016-01-12,40994
2016-01-13,40994
2016-01-14,40750
2016-01-15,40750
2016-01-16,41920
2016-01-17,41920
2016-01-18,41913
2016-01-19,41913
2016-01-20,41109
2016-01-21,41109
2016-01-22,39805
2016-01-23,39805
2016-01-24,38124
2016-01-25,38147
2016-01-26,38147
2016-01-27,36896
2016-01-28,36896
2016-01-29,35294
2016-01-30,35294
2016-01-31,33732
2016-02-01,32610
2016-02-02,32610
2016-02-03,31041
2016-02-04,31041
2016-02-05,30908
2016-02-06,30967
2016-02-07,30967
2016-02-08,30291
2016-02-09,30291
2016-02-10,31112
2016-02-11,31112
2016-02-12,32128
2016-02-13,32582
2016-02-14,32582
2016-02-15,34078
2016-02-16,34078
2016-02-17,35504
2016-02-18,35504
2016-02-19,36731
2016-02-20,38100
2016-02-21,39908
2016-02-22,39908
2016-02-23,41706
2016-02-24,41706
2016-02-25,43374
2016-02-26,43374
2016-02-27,44443
2016-02-28,44443
2016-02-29,43631
2016-03-01,41867
2016-03-02,41867
2016-03-03,40796
2016-03-04,39665
2016-03-05,38814
2016-03-06,39229
2016-03-07,39229
2016-03-08,40924
2016-03-09,42608
2016-03-10,41483
2016-03-11,41483
2016-03-12,40084
2016-03-13,40084
2016-03-14,38596
2016-03-15,36784
2016-03-16,36339
2016-03-17,36339
2016-03-18,35623
2016-03-19,35623
2016-03-20,35160
2016-03-21,35160
2016-03-22,33730
2016-03-23,32576
2016-03-24,32576
2016-03-25,32763
2016-03-26,32811
2016-03-27,32811
2016-03-28,33326
2016-03-29,34392
2016-03-30,34392
2016-03-31,35753
2016-04-01,35753
2016-04-02,36510
2016-04-03,37172
2016-04-04,37577
2016-04-05,37577
2016-04-06,37041
2016-04-07,37041
2016-04-08,36952
2016-04-09,36532
2016-04-10,36482
2016-04-11,36482
2016-04-12,35415
2016-04-13,35415
2016-04-14,34744
2016-04-15,34835
2016-04-16,34835
2016-04-17,35071
2016-04-18,34659
2016-04-19,34659
2016-04-20,33831
2016-04-21,33831
2016-04-22,33187
2016-04-23,32183
2016-04-24,32183
2016-04-25,31075
2016-04-26,31075
2016-04-27,29953
2016-04-28,29953
2016-04-29,28488
2016-04-30,27752
2016-05-01,27752
2016-05-02,26770
2016-05-03,25551
2016-05-04,25551
2016-05-05,24275
2016-05-06,24275
2016-05-07,23454
2016-05-08,23454
2016-05-09,22740
2016-05-10,21689
2016-05-11,21689
2016-05-12,20607
2016-05-13,19723
2016-05-14,19842
2016-05-15,19951
2016-05-16,19951
2016-05-17,19639
2016-05-18,19506
2016-05-19,19506
2016-05-22,19524
2016-05-23,19770
2016-05-24,19362
2016-05-25,19362
2016-05-26,19301
2016-05-27,19032
2016-05-28,19032
2016-05-29,19179
2016-05-30,19179
2016-05-31,19667
2016-06-01,20080
2016-06-02,20080
2016-06-03,20843
2016-06-04,21765
2016-06-05,21765
2016-06-06,22371
2016-06-07,22371
2016-06-08,22799
2016-06-09,22700
2016-06-10,22770
2016-06-11,22770
2016-06-12,23079
2016-06-13,23079
2016-06-14,22560
2016-06-15,22560
2016-06-16,21770
2016-06-17,21010
2016-06-18,21010
2016-06-19,20546
2016-06-20,19992
2016-06-21,19456
2016-06-22,19379
2016-06-23,19396
2016-06-24,19396
2016-06-25,19627
2016-06-26,19627
2016-06-27,19974
2016-06-28,20325
2016-06-29,20325
2016-06-30,20819
2016-07-01,21255
2016-07-02,21255
2016-07-03,21339
2016-07-04,20958
2016-07-05,20958
2016-07-06,20722
2016-07-07,19855
2016-07-08,19288
2016-07-09,18712
2016-07-10,18087
2016-07-11,17574
2016-07-12,16982
2016-07-13,16262
2016-07-14,15609
2016-07-15,15609
2016-07-16,15163
2016-07-17,15163
2016-07-18,14827
2016-07-23,14373
2016-07-24,13755
2016-07-25,13200
2016-07-26,13200
2016-07-27,12932
2016-07-28,12932
2016-07-29,12659
2016-07-30,12451
2016-07-31,12451
2016-08-01,12242
2016-08-02,12192
2016-08-03,12195
2016-08-04,12195
2016-08-05,12158
2016-08-06,12158
2016-08-07,12043
2016-08-08,12043
2016-08-09,11653
2016-08-10,11653
2016-08-11,11234
2016-08-12,11234
2016-08-13,10892
2016-08-14,10892
2016-08-15,10470
2016-08-16,10470
2016-08-17,9967
2016-08-18,9967
2016-08-19,9570
2016-08-20,9197
2016-08-21,9197
2016-08-22,8880
2016-08-23,8880
2016-08-24,8460
2016-08-25,8460
2016-08-26,8184
2016-08-28,7901
2016-08-31,7737
2016-09-01,7737
2016-09-02,7789
2016-09-03,7789
2016-09-04,7656
2016-09-05,7656
2016-09-06,7705
2016-09-07,7705
2016-09-08,7705
2016-09-09,7880
2016-09-10,7880
2016-09-11,8068
2016-09-12,8068
2016-09-13,8135
2016-09-14,8135
2016-09-15,8157
2016-09-16,8157
2016-09-17,8120
2016-09-18,8120
2016-09-19,7908
2016-09-20,7908
2016-09-21,7912
2016-09-22,7912
2016-09-23,7558
2016-09-24,7558
2016-09-25,7203
2016-09-26,7203
2016-09-27,7070
2016-09-28,7070
2016-09-29,6825
2016-09-30,6825
2016-10-01,6596
2016-10-02,6596
2016-10-03,6596
2016-10-04,6558
2016-10-05,6558
2016-10-06,6388
2016-10-07,6388
2016-10-08,6227
2016-10-09,6227
2016-10-10,6335
2016-10-11,6335
2016-10-12,6538
2016-10-13,6538
2016-10-14,6609
2016-10-15,6609
2016-10-16,6589
2016-10-17,6589
2016-10-18,6763
2016-10-19,6763
2016-10-20,7049
2016-10-21,7049
2016-10-22,7296
2016-10-23,7445
2016-10-24,7445
2016-10-25,7468
2016-10-26,7601
2016-10-27,7601
2016-10-28,7601
2016-10-29,7641
2016-10-30,7641
2016-10-31,7416
2016-11-01,7416
2016-11-02,7315
2016-11-03,7315
2016-11-04,7241
2016-11-05,7241
2016-11-06,7216
2016-11-07,7216
2016-11-08,7418
2016-11-09,7418
2016-11-10,7753
2016-11-11,7753
2016-11-12,8010
2016-11-13,8010
2016-11-14,8096
2016-11-15,8096
2016-12-07,5488
2016-12-08,5398
2016-12-09,5398
2016-12-10,5283
2016-12-11,5136
2016-12-12,5136
2016-12-13,4920
2016-12-14,4749
2016-12-15,4749
2016-12-16,4606
2016-12-17,4660
2016-12-18,4660
2016-12-19,4762
2016-12-20,4942
2016-12-21,4942
2016-12-22,5118
2016-12-23,5327
2016-12-24,5327
2016-12-25,5594
2016-12-26,5594
2016-12-27,5866
2016-12-28,5866
2016-12-29,6038
2016-12-30,6038
2016-12-31,6200
2017-01-01,6413
2017-01-02,6612
2017-01-03,6612
2017-01-04,6639
2017-01-05,6639
2017-01-06,6475
2017-01-07,6422
2017-01-08,6422
2017-01-09,6340
2017-01-10,6340
2017-01-11,6198
2017-01-12,6164
2017-01-13,6164
2017-01-14,6110
2017-01-15,6144
2017-01-16,6284
2017-01-17,6506
2017-01-18,6498
2017-01-19,6498
2017-01-20,6403
2017-01-21,6299
2017-01-22,6299
2017-01-23,6222
2017-01-27,6844
2017-01-28,7090
2017-01-29,7341
2017-01-30,7341
2017-01-31,7504
2017-02-01,7789
2017-02-02,7789
2017-02-03,8121
2017-02-04,8417
2017-02-05,8417
2017-02-06,8577
2017-02-07,8487
2017-02-08,8726
2017-02-09,8726
2017-02-10,9033
2017-02-11,9460
2017-02-12,9460
2017-02-13,9846
2017-02-14,10030
2017-02-15,10030
2017-02-16,10164
2017-02-18,10525
2017-02-19,10487
2017-02-20,10487
2017-02-21,10617
2017-02-22,10617
2017-02-23,10867
2017-02-24,10867
2017-02-25,10674
2017-02-26,10674
2017-02-27,10414
2017-02-28,10201
2017-03-01,10201
2017-03-02,9936
2017-03-03,9936
2017-03-04,9680
2017-03-05,9680
2017-03-06,9960
2017-03-07,9960
2017-03-08,10208
2017-03-09,10208
2017-03-10,10492
2017-03-11,10589
2017-03-12,10589
2017-03-13,10385
2017-03-14,10148
2017-03-15,9955
2017-03-16,9955
2017-03-17,9698
2017-03-18,9698
2017-03-19,9253
2017-03-20,9005
2017-03-21,8605
2017-03-22,8605
2017-03-23,8178
2017-03-24,8051
2017-03-25,8051
2017-03-26,7848
2017-03-27,7635
2017-03-28,7635
2017-03-29,7532
2017-03-30,7532
2017-03-31,7359
2017-04-01,7359
2017-04-02,7206
2017-04-03,7170
2017-04-04,7111
2017-04-12,6400
2017-04-13,6230
2017-04-14,6230
2017-04-15,6061
2017-04-16,6005
2017-04-17,5968
2017-04-18,5968
2017-04-19,6141
2017-04-20,6141
2017-04-21,6398
2017-04-22,6398
2017-04-23,6620
2017-04-24,6900
2017-04-25,7236
2017-04-26,7236
2017-04-27,7522
2017-04-28,7508
2017-04-29,7752
2017-04-30,7981
2017-05-01,7981
2017-05-02,8195
2017-05-03,8195
2017-05-04,8110
2017-05-05,8032
2017-05-06,8032
2017-05-07,7886
2017-05-08,7886
2017-05-09,7847
2017-05-10,7847
2017-05-11,7824
2017-05-12,7784
2017-05-13,7643
2017-05-14,7643
2017-05-15,7646
2017-05-16,7494
2017-05-17,7494
2017-05-18,7410
2017-05-19,7410
2017-05-20,7315
2017-05-21,7315
2017-05-22,7331
2017-05-23,7331
2017-05-24,7231
2017-05-25,7231
2017-05-26,7059
2017-05-27,7059
2017-05-28,6957
2017-05-29,6957
2017-05-30,6711
2017-05-31,6472
2017-06-01,6472
2017-06-02,6166
2017-06-03,6166
2017-06-04,5977
2017-06-05,5977
2017-06-06,5858
2017-06-07,5858
2017-06-08,5678
2017-06-09,5678
2017-06-10,5486
2017-06-11,5237
2017-06-12,5237
2017-06-13,5123
2017-06-14,5123
2017-06-15,4983
2017-06-16,4983
2017-06-17,4897
2017-06-18,4783
2017-06-19,4783
2017-06-20,4705
2017-06-21,4705
2017-06-22,4826
2017-06-23,4826
2017-06-24,5005
2017-06-25,5005
2017-06-26,5112
2017-06-27,5334
2017-06-28,5334
2017-06-29,5227
2017-06-30,5227
2017-07-01,5281
2017-07-02,5281
2017-07-03,5406
2017-07-04,5406
2017-07-05,5352
2017-07-06,5243
2017-07-07,5243
2017-07-08,5170
2017-07-13,5466
2017-07-14,5594
2017-07-15,5594
2017-07-16,5341
2017-07-17,5396
2017-07-18,5396
2017-07-19,5388
2017-07-20,5352
2017-07-21,5352
2017-07-22,5210
2017-07-23,5210
2017-07-24,5036
2017-07-25,5036
2017-07-26,4916
2017-07-27,4916
2017-07-28,4896
2017-07-29,4896
2017-07-30,5020
2017-07-31,5020
2017-08-01,5174
2017-08-02,5276
2017-08-03,5276
2017-08-04,5359
2017-08-05,5310
2017-08-06,5310
2017-08-09,5451
2017-08-10,5391
2017-08-11,5391
2017-08-12,5419
2017-08-13,5419
2017-08-14,5404
2017-08-15,5404
2017-08-16,5371
2017-08-17,5390
2017-08-18,5390
2017-08-19,5306
2017-08-20,5364
2017-08-21,5364
2017-08-22,5403
2017-08-23,5403
2017-08-24,5410
2017-08-25,5410
2017-08-26,5352
2017-08-27,5352
2017-08-28,5362
2017-08-29,5362
2017-08-30,5165
2017-08-31,5165
2017-09-01,4922
2017-09-02,4766
2017-09-03,4766
2017-09-04,4567
2017-09-05,4349
2017-09-06,4349
2017-09-07,4172
2017-09-08,4172
2017-09-09,4050
2017-09-10,4050
2017-09-11,3886
2017-09-12,3886
2017-09-13,3757
2017-09-14,3674
2017-09-15,3674
2017-09-16,3532
2017-09-17,3372
2017-09-18,3372
2017-09-19,3210
2017-09-20,3085
2017-09-21,3085
2017-09-22,3056
2017-09-23,3056
2017-09-24,3083
2017-09-25,3083
2017-09-26,3122
2017-09-27,3122
2017-09-28,3128
2017-09-29,3091
2017-09-30,3091
2017-10-01,2981
2017-10-02,3002
2017-10-03,3002
2017-10-04,2965
2017-10-05,2965
2017-10-06,2848
2017-10-07,2848
2017-10-08,2749
2017-10-09,2749
2017-10-10,2689
2017-10-11,2689
2017-10-12,2625
2017-10-13,2545
2017-10-14,2545
2017-10-15,2488
2017-10-16,2453
2017-10-17,2453
2017-10-18,2415
2017-10-19,2415
2017-10-20,2478
2017-10-21,2478
2017-10-22,2532
2017-10-23,2532
2017-10-24,2596
2017-10-25,2675
2017-10-26,2675
2017-10-27,2722
2017-10-28,2722
2017-10-29,2757
2017-10-30,2757
2017-10-31,2836
2017-11-01,2836
2017-11-02,2832
2017-11-03,2832
2017-11-04,2797
2017-11-05,2797
2017-11-06,2813
2017-11-07,2813
2017-11-08,2826
2017-11-09,2889
2017-11-10,2889
2017-11-11,2848
2017-11-12,2940
2017-11-13,2940
2017-11-14,2901
2017-11-15,2901
2017-11-16,2806
2017-11-17,2806
2017-11-18,2871
2017-11-19,2871
2017-11-20,2952
2017-11-21,2952
2017-11-22,3000
2017-11-23,3000
2017-11-24,2974
2017-11-25,3030
2017-11-26,3030
2017-11-27,3075
2017-11-28,3075
2017-11-29,3065
2017-11-30,3065
2017-12-01,3050
2017-12-02,3050
2017-12-03,3071
2017-12-04,3071
2017-12-05,3121
2017-12-06,3121
2017-12-07,3236
2017-12-08,3236
2017-12-09,3308
2017-12-10,3394
2017-12-11,3394
2017-12-12,3483
2017-12-13,3483
2017-12-14,3573
2017-12-15,3627
2017-12-16,3627
2017-12-17,3737
2017-12-18,3880
2017-12-19,3880
2017-12-20,3993
2017-12-21,3993
2017-12-22,4153
2017-12-23,4153
2017-12-24,4216
2017-12-25,4216
2017-12-26,4310
2017-12-27,4464
2017-12-28,4464
2017-12-29,4518
2017-12-30,4567
2017-12-31,4567
2018-01-01,4587
2018-01-02,4587
2018-01-03,4458
2018-01-04,4458
2018-01-05,4256
2018-01-06,4043
2018-01-07,4043
2018-01-08,3876
2018-01-09,3745
2018-01-10,3745
2018-01-11,3610
2018-01-12,3610
2018-01-13,3493
2018-01-14,3493
2018-01-15,3319
2018-01-16,3241
2018-01-17,3247
2018-01-18,3247
2018-01-19,3156
2018-01-20,3077
2018-01-21,3077
2018-01-22,3078
2018-01-23,3120
2018-01-25,3100
2018-01-26,3061
2018-01-27,3056
2018-01-28,3072
2018-01-29,3021
2018-01-30,2893
2018-01-31,2783
2018-02-01,2658
2018-02-02,2548
2018-02-03,2458
2018-02-04,2402
2018-02-05,2357
2018-02-06,2330
2018-02-07,2292
2018-02-08,2292
2018-02-09,2268
2018-02-10,2266
2018-02-11,2259
2018-02-12,2207
2018-02-13,2226
2018-02-14,2240
2018-02-15,2290
2018-02-16,2370
2018-02-17,2398
2018-02-18,2287
2018-02-19,2179
2018-02-20,2218
2018-02-21,2274
2018-02-22,2273
2018-02-23,2295
2018-02-24,2350
2018-02-25,2433
2018-02-26,2544
2018-02-27,2672
2018-02-28,2790
2018-03-01,2901
2018-03-02,2967
2018-03-03,3066
2018-03-04,3066
2018-03-05,3129
2018-03-06,3232
2018-03-07,3291
2018-03-08,3318
2018-03-09,3378
2018-03-10,3429
2018-03-11,3457
2018-03-12,3449
2018-03-13,3364
2018-03-14,3303
2018-03-15,3341
2018-03-16,3398
2018-03-17,3429
2018-03-18,3548
2018-03-19,3548
2018-03-20,3650
2018-03-21,3711
2018-03-23,3719
2018-03-24,3702
2018-03-25,3789
2018-03-26,3906
2018-03-27,4032
2018-03-28,4110
2018-03-29,4177
2018-03-30,4133
2018-03-31,4088
2018-04-01,4152
2018-04-02,4057
2018-04-03,3974
2018-04-04,3871
2018-04-05,3871
2018-04-06,3805
2018-04-07,3805
2018-04-08,3696
2018-04-09,3607
2018-04-10,3543
2018-04-11,3490
2018-04-12,3327
2018-04-13,3221
2018-04-14,3090
2018-04-15,3001
2018-04-16,3001
2018-04-17,2852
2018-04-18,2735
2018-04-19,2603
2018-04-20,2569
2018-04-21,2526
2018-04-22,2450
2018-04-23,2442
2018-04-24,2471
2018-04-25,2456
2018-04-26,2456
2018-04-27,2431
2018-04-28,2366
2018-04-29,2362
2018-04-30,2376
2018-05-01,2424
2018-05-03,2360
2018-05-04,2396
2018-05-05,2390
2018-05-06,2390
2018-05-07,2368
2018-05-08,2291
2018-05-09,2204
2018-05-10,2114
2018-05-11,2058
2018-05-12,1998
2018-05-13,1998
2018-05-14,1997
2018-05-15,1897
2018-05-16,1831
2018-05-17,1790
2018-05-18,1790
2018-05-19,1777
2018-05-20,1765
2018-05-21,1761
2018-05-22,1761
2018-05-23,1808
2018-05-24,1874
2018-05-25,1915
2018-05-26,1930
2018-05-27,1959
2018-05-28,1916
2018-05-29,1859
2018-05-30,1902
2018-05-31,1967
2018-06-01,2026
2018-06-02,2010
2018-06-03,2017
2018-06-04,2076
2018-06-05,2116
2018-06-06,2098
2018-06-07,2098
2018-06-08,2063
2018-06-09,1981
2018-06-10,1902
2018-06-11,1862
2018-06-12,1788
2018-06-13,1741
2018-06-14,1653
2018-06-15,1571
2018-06-16,1497
2018-06-17,1423
2018-06-18,1370
2018-06-19,1345
2018-06-20,1345
2018-06-21,1325
2018-06-22,1325
2018-06-23,1325
2018-06-24,1312
2018-06-25,1334
2018-06-26,1322
2018-06-27,1309
2018-06-28,1343
2018-06-29,1379
2018-06-30,1354
2018-07-01,1363
2018-07-02,1384
2018-07-03,1407
2018-07-04,1453
2018-07-05,1512
2018-07-06,1512
2018-07-07,1545
2018-07-08,1545
2018-07-09,1554
2018-07-10,1572
2018-07-11,1584
2018-07-12,1618
2018-07-13,1641
2018-07-14,1592
2018-07-15,1638
2018-07-16,1695
2018-07-17,1749
2018-07-18,1804
2018-07-19,1863
2018-07-20,1902
2018-07-21,1960
2018-07-22,1974
2018-07-23,1979
2018-07-24,2057
2018-07-25,2071
2018-07-26,2085
2018-07-27,2069
2018-07-28,2036
2018-07-29,1994
2018-07-30,1961
2018-07-31,1975
2018-08-01,1975
2018-08-02,2021
2018-08-03,2021
2018-08-04,1944
2018-08-05,1864
2018-08-06,1820
2018-08-07,1770
2018-08-08,1758
2018-08-09,1803
2018-08-10,1838
2018-08-11,1889
2018-08-12,1929
2018-08-14,1945
2018-08-16,1982
2018-08-17,1994
2018-08-18,2033
2018-08-19,2044
2018-08-20,2087
2018-08-21,2156
2018-08-22,2229
2018-08-23,2287
2018-08-24,2324
2018-08-25,2315
2018-08-26,2261
2018-08-27,2200
2018-08-28,2237
2018-08-29,2252
2018-08-30,2262
2018-08-31,2264
2018-09-01,2255
2018-09-02,2237
2018-09-03,2214
2018-09-04,2228
2018-09-05,2243
2018-09-06,2243
2018-09-07,2175
2018-09-08,2098
2018-09-09,2027
2018-09-10,1991
2018-09-11,1991
2018-09-12,2035
2018-09-13,2099
2018-09-14,2188
2018-09-15,2233
2018-09-16,2290
2018-09-17,2328
2018-09-18,2398
2018-09-19,2486
2018-09-20,2582
2018-09-21,2628
2018-09-22,2653
2018-09-23,2724
2018-09-24,2782
2018-09-25,2782
2018-09-26,2811
2018-09-27,2795
2018-09-28,2824
2018-09-29,2810
2018-09-30,2826
2018-10-01,2886
2018-10-02,2987
2018-10-03,3049
2018-10-04,3086
2018-10-05,3124
2018-10-06,3236
2018-10-07,3251
2018-10-08,3398
2018-10-09,3515
2018-10-10,3673
2018-10-11,3845
2018-10-12,4031
2018-10-13,4206
2018-10-14,4372
2018-10-15,4574
2018-10-16,4724
2018-10-17,4867
2018-10-18,4923
2018-10-19,5104
2018-10-20,5104
2018-10-21,5195
2018-10-22,5289
2018-10-23,5468
2018-10-24,5612
2018-10-25,5784
2018-10-26,5864
2018-10-27,5991
2018-10-28,5889
2018-10-29,5871
2018-10-30,5912
2018-10-31,6050
2018-11-01,6034
2018-11-03,6024
2018-11-04,6146
2018-11-05,6244
2018-11-06,6280
2018-11-07,6208
2018-11-08,6133
2018-11-09,6068
2018-11-10,5941
2018-11-11,5693
2018-11-12,5571
2018-11-13,5292
2018-11-14,5027
2018-11-15,4775
2018-11-16,4820
2018-11-17,4915
2018-11-18,4977
2018-11-19,5023
2018-11-20,5158
2018-11-21,5353
2018-11-22,5409
2018-11-23,5550
2018-11-24,5619
2018-11-25,5789
2018-11-26,6020
2018-11-27,6106
2018-11-28,6346
2018-11-29,6071
2018-12-01,5930
2018-12-02,6111
2018-12-03,6264
2018-12-04,6220
2018-12-05,6257
2018-12-07,6358
2018-12-09,6609
2018-12-10,6799
2018-12-11,7027
2018-12-12,7141
2018-12-13,7327
2018-12-14,7465
2018-12-15,7594
2018-12-16,7726
2018-12-17,7950
2018-12-18,8247
2018-12-19,8252
2018-12-20,8170
2018-12-21,8057
2018-12-22,7922
2018-12-23,7596
2018-12-24,7359
2018-12-25,7300
2018-12-26,7364
2018-12-27,7484
2018-12-28,7538
2018-12-29,7532
2018-12-30,7645
2018-12-31,7444
2019-01-01,7422
2019-01-02,7353
2019-01-03,7425
2019-01-04,7483
2019-01-05,7325
2019-01-06,7445
2019-01-08,7234
2019-01-10,6874
2019-01-11,6663
2019-01-12,6361
2019-01-13,6042
2019-01-14,5740
2019-01-15,5454
2019-01-16,5199
2019-01-17,5059
2019-01-18,4902
2019-01-19,4714
2019-01-20,4524
2019-01-21,4308
2019-01-22,4098
2019-01-23,3950
2019-01-24,3776
2019-01-25,3643
2019-01-26,3517
2019-01-27,3400
2019-01-28,3312
2019-01-29,3278
2019-01-30,3242
2019-01-31,3209
2019-02-01,3171
2019-02-02,3108
2019-02-03,3079
2019-02-04,3016
2019-02-05,2970
2019-02-06,2992
2019-02-07,3078
2019-02-08,3078
2019-02-09,3096
2019-02-10,3150
2019-02-11,3178
2019-02-12,3186
2019-02-13,3266
2019-02-14,3285
2019-02-15,3305
2019-02-16,3327
2019-02-17,3421
2019-02-18,3523
2019-02-19,3559
2019-02-20,3634
2019-02-21,3662
2019-02-22,3615
2019-02-23,3524
2019-02-24,3484
2019-02-25,3412
2019-02-26,3502
2019-02-27,3520
2019-02-28,3491
2019-03-01,3603
2019-03-02,3686
2019-03-03,3723
2019-03-04,3806
2019-03-05,3903
2019-03-06,3886
2019-03-07,3802
2019-03-08,3759
2019-03-09,3729
2019-03-10,3733
2019-03-11,3855
2019-03-12,3953
2019-03-13,4059
2019-03-14,4211
2019-03-15,4396
2019-03-16,4571
2019-03-17,4768
2019-03-18,4915
2019-03-19,5041
2019-03-20,5203
2019-03-21,5394
2019-03-22,5584
2019-03-23,5835
2019-03-24,6085
2019-03-25,6327
