date_obj,Yellow%20robe%20bottoms price
2019-07-22,735
2019-07-23,735
2019-07-24,735
2019-07-25,750
2019-07-26,750
2019-07-27,750
2019-07-28,750
2019-07-29,750
2019-07-30,750
2019-07-31,750
2019-08-01,750
2019-08-02,750
2019-08-03,750
2019-08-04,750
2019-08-05,754
2019-08-06,754
2019-08-07,754
2019-08-08,754
2019-08-09,754
2019-08-10,754
2019-08-11,754
2019-08-12,754
2019-08-13,754
2019-08-14,754
2019-08-15,755
2019-08-16,755
2019-08-17,755
2019-08-18,755
2019-08-19,755
2019-08-20,755
2019-08-21,755
2019-08-22,755
2019-08-23,755
2019-08-24,727
2019-08-24,727
2019-08-25,727
2019-08-25,727
2019-08-26,727
2019-08-26,727
2019-08-27,727
2019-08-27,727
2019-08-28,727
2019-08-29,727
2019-08-30,727
2019-08-31,727
2019-09-01,727
2019-09-02,727
2019-09-03,727
2019-09-04,731
2019-09-05,731
2019-09-06,731
2019-09-07,731
2019-09-08,731
2019-09-09,731
2019-09-10,731
2019-09-11,731
2019-09-12,731
2019-09-13,731
2019-09-14,731
2019-09-15,731
2019-09-16,736
2019-09-17,736
2019-09-18,736
2019-09-19,736
2019-09-20,736
2019-09-21,736
2019-09-22,736
2019-09-23,736
2019-09-24,736
2019-09-25,736
2019-09-26,736
2019-09-27,742
2019-09-28,742
2019-09-29,742
2019-09-30,742
2019-10-01,742
2019-10-02,742
2019-10-03,742
2019-10-04,742
2019-10-05,742
2019-10-06,742
2019-10-07,742
2019-10-08,742
2019-10-09,742
2019-10-10,742
2019-10-11,728
2019-10-12,728
2019-10-13,728
2019-10-14,728
2019-10-15,728
2019-10-16,728
2019-10-17,728
2019-10-18,728
2019-10-19,728
2019-10-20,728
2019-10-21,728
2019-10-22,728
2019-10-23,751
2019-10-24,751
2019-10-25,751
2019-10-26,751
2019-10-27,751
2019-10-28,751
2019-10-29,751
2019-10-30,751
2019-10-31,751
2019-11-01,751
2019-11-02,751
2019-11-03,751
2019-11-04,751
2019-11-05,751
2019-11-06,751
2019-11-07,758
2019-11-08,758
2019-11-09,758
2019-11-10,758
2019-11-11,758
2019-11-12,758
2019-11-13,758
2019-11-14,758
2019-11-15,758
2019-11-16,758
2019-11-17,758
2019-11-18,788
2019-11-19,788
2019-11-20,788
2019-11-21,788
2019-11-22,788
2019-11-23,788
2019-11-24,788
2019-11-25,788
2019-11-26,788
2019-11-27,788
2019-11-28,788
2019-11-29,788
2019-11-30,788
2019-12-01,788
2019-12-02,798
2019-12-03,798
2019-12-04,798
2019-12-05,798
2019-12-06,798
2019-12-07,798
2019-12-08,798
2019-12-09,798
2019-12-10,798
2019-12-11,798
2019-12-12,798
2019-12-13,798
2019-12-14,798
2019-12-15,798
2019-12-16,808
2019-12-17,808
2019-12-18,808
2019-12-19,808
2019-12-20,808
2019-12-21,808
2019-12-22,808
2019-12-23,808
2019-12-24,808
2019-12-25,808
2019-12-26,808
2019-12-27,808
2019-12-28,803
2019-12-29,803
2019-12-30,803
2019-12-31,803
2020-01-01,803
2020-01-02,803
2020-01-03,803
2020-01-04,803
2020-01-05,803
2020-01-06,803
2020-01-07,803
2020-01-08,832
2020-01-09,832
2020-01-10,832
2020-01-11,832
2020-01-12,832
2020-01-13,832
2020-01-14,832
2020-01-15,832
2020-01-16,832
2020-01-17,832
2020-01-18,836
2020-01-19,836
2020-01-20,836
2020-01-21,836
2020-01-22,836
2020-01-23,836
2020-01-24,836
2020-01-25,836
2020-01-26,836
2020-01-27,836
2020-01-28,836
2020-01-29,846
2020-01-30,846
2020-01-31,846
2020-02-01,846
2020-02-02,846
2020-02-03,846
2020-02-04,846
2020-02-05,846
2020-02-06,846
2020-02-07,846
2020-02-08,848
2020-02-09,848
2020-02-10,848
2020-02-11,848
2020-02-12,848
2020-02-13,848
2020-02-14,848
2020-02-15,848
2020-02-16,848
2020-02-17,878
2020-02-18,878
2020-02-19,878
2020-02-20,878
2020-02-21,878
2020-02-22,878
2020-02-23,878
2020-02-24,878
2020-02-25,878
2020-02-26,878
2020-02-27,879
2020-02-28,879
2020-02-29,879
2020-03-01,879
2020-03-02,879
2020-03-03,879
2020-03-04,879
2020-03-05,879
2020-03-06,879
2020-03-07,879
2020-03-08,879
2020-03-09,896
2020-03-10,896
2020-03-11,896
2020-03-12,896
2020-03-13,896
2020-03-14,896
2020-03-15,896
2020-03-16,896
2020-03-17,896
2020-03-18,898
2020-03-19,898
2020-03-20,898
2020-03-21,898
2020-03-22,898
2020-03-23,898
2020-03-24,898
2020-03-25,898
2020-03-26,893
2020-03-27,893
2020-03-28,893
2020-03-29,893
2020-03-30,893
2020-03-31,893
2020-04-01,859
2020-04-02,859
2020-04-03,859
2020-04-04,859
2020-04-05,859
2020-04-06,859
2020-04-07,872
2020-04-08,872
2020-04-09,872
2020-04-10,872
2020-04-11,872
2020-04-12,860
2020-04-13,860
2020-04-14,860
2020-04-15,860
2020-04-16,860
2020-04-17,860
2020-04-18,867
2020-04-19,867
2020-04-20,867
2020-04-21,867
2020-04-22,867
2020-04-23,867
2020-04-24,846
2020-04-25,846
2020-04-26,846
2020-04-27,846
2020-04-28,846
2020-04-29,846
2020-04-30,822
2020-05-01,822
2020-05-02,822
2020-05-03,822
2020-05-04,822
2020-05-05,822
2020-05-06,822
2020-05-07,816
2020-05-08,816
2020-05-09,816
2020-05-10,816
2020-05-11,816
2020-05-12,816
2020-05-13,816
