date_obj,Blue%20hat price
2015-07-25,3902
2015-07-26,3902
2015-07-27,3902
2015-07-28,3902
2015-07-29,3902
2015-07-30,3902
2015-07-31,3902
2015-08-01,3902
2015-08-02,3715
2015-08-03,3715
2015-08-04,3715
2015-08-05,3715
2015-08-06,3715
2015-08-07,3715
2015-08-08,3715
2015-08-09,3537
2015-08-10,3537
2015-08-11,3537
2015-08-12,3537
2015-08-13,3537
2015-08-14,3537
2015-08-15,3537
2015-08-16,3537
2015-08-17,3363
2015-08-18,3363
2015-08-19,3363
2015-08-20,3363
2015-08-21,3363
2015-08-22,3363
2015-08-23,3363
2015-08-24,3202
2015-08-25,3202
2015-08-26,3202
2015-08-27,3202
2015-08-28,3202
2015-08-29,3202
2015-08-30,3202
2015-08-31,3202
2015-09-01,390
2015-09-02,3047
2015-09-07,3047
2015-09-08,3047
2015-09-10,2898
2015-09-14,2898
2015-09-16,2898
2015-09-22,2756
2015-09-23,2756
2015-09-24,2756
2015-09-25,2628
2015-09-27,2628
2015-09-28,2628
2015-09-29,2628
2015-09-30,2628
2015-10-05,2503
2015-10-06,2503
2015-10-07,2503
2015-10-08,2503
2015-10-09,2503
2015-10-10,2503
2015-10-11,2382
2015-10-12,2382
2015-10-13,2382
2015-10-14,2382
2015-10-15,2382
2015-10-16,2382
2015-10-17,2382
2015-10-18,2382
2015-10-19,2382
2015-10-20,2286
2015-10-22,2286
2015-10-23,2286
2015-10-24,2286
2015-10-25,2286
2015-10-26,2286
2015-10-27,2286
2015-10-29,2172
2015-10-30,2172
2015-10-31,2172
2015-11-01,2172
2015-11-02,2172
2015-11-03,2172
2015-11-04,2172
2015-11-05,2172
2015-11-06,2172
2015-11-07,2172
2015-11-08,2101
2015-11-09,2101
2015-11-10,2101
2015-11-11,2101
2015-11-12,2101
