date_obj,Mithril%20platelegs%20(t) price
2015-12-15,4925
2015-12-16,4925
2015-12-17,4903
2015-12-18,4903
2015-12-19,4812
2015-12-20,4681
2015-12-21,4681
2015-12-22,4573
2015-12-23,4573
2015-12-24,4676
2015-12-25,4676
2015-12-26,4802
2015-12-27,4802
2015-12-28,4923
2015-12-29,4923
2015-12-30,5066
2015-12-31,5066
2016-01-01,5066
2016-01-02,5124
2016-01-03,5124
2016-01-04,5063
2016-01-05,5063
2016-01-06,4904
2016-01-07,4904
2016-01-08,4669
2016-01-09,4669
2016-01-10,4545
2016-01-11,4545
2016-01-12,4623
2016-01-13,4623
2016-01-14,4539
2016-01-15,4539
2016-01-16,4348
2016-01-17,4348
2016-01-18,4539
2016-01-19,4539
2016-01-20,4407
2016-01-21,4407
2016-01-22,4611
2016-01-23,4611
2016-01-24,4724
2016-01-25,4810
2016-01-26,4810
2016-01-27,4611
2016-01-28,4611
2016-01-29,4465
2016-01-30,4465
2016-01-31,4287
2016-02-01,4099
2016-02-02,4099
2016-02-03,3982
2016-02-04,3982
2016-02-05,3972
2016-02-06,3936
2016-02-07,3936
2016-02-08,3918
2016-02-09,3918
2016-02-10,3818
2016-02-11,3818
2016-02-12,3688
2016-02-13,3558
2016-02-14,3558
2016-02-15,3459
2016-02-16,3459
2016-02-17,3465
2016-02-18,3465
2016-02-19,3566
2016-02-20,3566
2016-02-21,3488
2016-02-22,3488
2016-02-23,3522
2016-02-24,3522
2016-02-25,3587
2016-02-26,3587
2016-02-27,3671
2016-02-28,3671
2016-02-29,3755
2016-03-01,3795
2016-03-02,3795
2016-03-03,3809
2016-03-04,3809
2016-03-05,3815
2016-03-06,3751
2016-03-07,3751
2016-03-08,3813
2016-03-09,3813
2016-03-10,3828
2016-03-11,3828
2016-03-12,3857
2016-03-13,3857
2016-03-14,3901
2016-03-15,3901
2016-03-16,3751
2016-03-17,3751
2016-03-18,3563
2016-03-19,3458
2016-03-20,3319
2016-03-21,3319
2016-03-22,3169
2016-03-23,3040
2016-03-24,3040
2016-03-25,2896
2016-03-26,2813
2016-03-27,2813
2016-03-28,2687
2016-03-29,2568
2016-03-30,2568
2016-03-31,2460
2016-04-01,2460
2016-04-02,2385
2016-04-03,2285
2016-04-04,2285
2016-04-05,2170
2016-04-06,2096
2016-04-07,2096
2016-04-08,2038
2016-04-09,2038
2016-04-10,1992
2016-04-11,1992
2016-04-12,1970
2016-04-13,1970
2016-04-14,1874
2016-04-15,1826
2016-04-16,1826
2016-04-17,1763
2016-04-18,1731
2016-04-19,1731
2016-04-20,1740
2016-04-21,1740
2016-04-22,1694
2016-04-23,1637
2016-04-24,1637
2016-04-25,1563
2016-04-26,1563
2016-04-27,1529
2016-04-28,1529
2016-04-29,1490
2016-04-30,1534
2016-05-01,1534
2016-05-02,1549
2016-05-03,1612
2016-05-04,1612
2016-05-05,1687
2016-05-06,1687
2016-05-07,1606
2016-05-08,1606
2016-05-09,1565
2016-05-10,1620
2016-05-11,1620
2016-05-12,1668
2016-05-13,1694
2016-05-14,1694
2016-05-15,1714
2016-05-16,1714
2016-05-17,1711
2016-05-18,1711
2016-05-19,1712
2016-05-22,1746
2016-05-23,1736
2016-05-24,1736
2016-05-25,1765
2016-05-26,1765
2016-05-27,1780
2016-05-28,1780
2016-05-29,1867
2016-05-30,1867
2016-05-31,1949
2016-06-01,2008
2016-06-02,2008
2016-06-03,2062
2016-06-04,2062
2016-06-05,2141
2016-06-06,2236
2016-06-07,2236
2016-06-08,2348
2016-06-09,2460
2016-06-10,2574
2016-06-11,2574
2016-06-12,2703
2016-06-13,2703
2016-06-14,2839
2016-06-15,2839
2016-06-16,2972
2016-06-17,3121
2016-06-18,3121
2016-06-19,3278
2016-06-20,3278
2016-06-21,3431
2016-06-22,3518
2016-06-23,3518
2016-06-24,3556
2016-06-25,3606
2016-06-26,3606
2016-06-27,3600
2016-06-28,3559
2016-06-29,3559
2016-06-30,3448
2016-07-01,3459
2016-07-02,3459
2016-07-03,3408
2016-07-04,3280
2016-07-05,3280
2016-07-06,3215
2016-07-07,3120
2016-07-08,3076
2016-07-09,3027
2016-07-10,2969
2016-07-11,2878
2016-07-12,2807
2016-07-13,2807
2016-07-14,2718
2016-07-15,2625
2016-07-16,2521
2016-07-17,2426
2016-07-18,2382
2016-07-23,2172
2016-07-24,2077
2016-07-25,1976
2016-07-26,1976
2016-07-27,1880
2016-07-28,1880
2016-07-29,1794
2016-07-30,1760
2016-07-31,1760
2016-08-01,1709
2016-08-02,1709
2016-08-03,1767
2016-08-04,1767
2016-08-05,1855
2016-08-06,1855
2016-08-07,1878
2016-08-08,1878
2016-08-09,1825
2016-08-10,1825
2016-08-11,1807
2016-08-12,1807
2016-08-13,1766
2016-08-14,1766
2016-08-15,1711
2016-08-16,1711
2016-08-17,1692
2016-08-18,1692
2016-08-19,1699
2016-08-20,1699
2016-08-21,1697
2016-08-22,1697
2016-08-23,1688
2016-08-24,1688
2016-08-25,1688
2016-08-26,1664
2016-08-28,1601
2016-08-31,1551
2016-09-01,1493
2016-09-02,1493
2016-09-03,1468
2016-09-04,1468
2016-09-05,1490
2016-09-06,1490
2016-09-07,1462
2016-09-08,1462
2016-09-09,1462
2016-09-10,1496
2016-09-11,1496
2016-09-12,1496
2016-09-13,1564
2016-09-14,1564
2016-09-15,1624
2016-09-16,1624
2016-09-17,1624
2016-09-18,1607
2016-09-19,1607
2016-09-20,1544
2016-09-21,1544
2016-09-22,1503
2016-09-23,1503
2016-09-24,1503
2016-09-25,1534
2016-09-26,1534
2016-09-27,1598
2016-09-28,1598
2016-09-29,1598
2016-09-30,1545
2016-10-01,1545
2016-10-02,1545
2016-10-03,1535
2016-10-04,1535
2016-10-05,1480
2016-10-06,1480
2016-10-07,1531
2016-10-08,1531
2016-10-09,1575
2016-10-10,1575
2016-10-11,1642
2016-10-12,1642
2016-10-13,1642
2016-10-14,1658
2016-10-15,1658
2016-10-16,1657
2016-10-17,1657
2016-10-18,1633
2016-10-19,1633
2016-10-20,1628
2016-10-21,1628
2016-10-22,1604
2016-10-23,1604
2016-10-24,1573
2016-10-25,1573
2016-10-26,1581
2016-10-27,1581
2016-10-28,1581
2016-10-29,1644
2016-10-30,1644
2016-10-31,1706
2016-11-01,1706
2016-11-02,1753
2016-11-03,1753
2016-11-04,1820
2016-11-05,1820
2016-11-06,1869
2016-11-07,1869
2016-11-08,1869
2016-11-09,1870
2016-11-10,1870
2016-11-11,1856
2016-11-12,1856
2016-11-13,1793
2016-11-14,1793
2016-12-07,1803
2016-12-08,1769
2016-12-09,1769
2016-12-10,1765
2016-12-11,1800
2016-12-12,1800
2016-12-13,1847
2016-12-14,1890
2016-12-15,1890
2016-12-16,1938
2016-12-17,1915
2016-12-18,1915
2016-12-19,1906
2016-12-20,1906
2016-12-21,1915
2016-12-22,1915
2016-12-23,1963
2016-12-24,1963
2016-12-25,1944
2016-12-26,1944
2016-12-27,1989
2016-12-28,1989
2016-12-29,1974
2016-12-30,1974
2016-12-31,2045
2017-01-01,2045
2017-01-02,2088
2017-01-03,2088
2017-01-04,2038
2017-01-05,2038
2017-01-06,2107
2017-01-07,2200
2017-01-08,2167
2017-01-09,2206
2017-01-10,2206
2017-01-11,2271
2017-01-12,2296
2017-01-13,2296
2017-01-14,2235
2017-01-15,2238
2017-01-16,2238
2017-01-17,2189
2017-01-18,2189
2017-01-19,2254
2017-01-20,2254
2017-01-21,2223
2017-01-22,2223
2017-01-27,2053
2017-01-28,1959
2017-01-29,1879
2017-01-30,1879
2017-01-31,1785
2017-02-01,1709
2017-02-02,1709
2017-02-03,1679
2017-02-04,1634
2017-02-05,1643
2017-02-06,1643
2017-02-07,1703
2017-02-08,1774
2017-02-09,1774
2017-02-10,1829
2017-02-11,1852
2017-02-12,1852
2017-02-13,1917
2017-02-14,1917
2017-02-15,1995
2017-02-16,2070
2017-02-18,2162
2017-02-19,2229
2017-02-20,2229
2017-02-21,2170
2017-02-22,2170
2017-02-23,2104
2017-02-24,2104
2017-02-25,2119
2017-02-26,2119
2017-02-27,2134
2017-02-28,2136
2017-03-01,2136
2017-03-02,2141
2017-03-03,2141
2017-03-04,2141
2017-03-05,2141
2017-03-06,2188
2017-03-07,2188
2017-03-08,2102
2017-03-09,2102
2017-03-10,2005
2017-03-11,1929
2017-03-12,1929
2017-03-13,1891
2017-03-14,1932
2017-03-15,1954
2017-03-16,1954
2017-03-17,1882
2017-03-18,1882
2017-03-19,1787
2017-03-20,1709
2017-03-21,1639
2017-03-22,1639
2017-03-23,1617
2017-03-24,1598
2017-03-25,1598
2017-03-26,1640
2017-03-27,1713
2017-03-28,1712
2017-03-29,1707
2017-03-30,1724
2017-03-31,1792
2017-04-01,1792
2017-04-02,1866
2017-04-03,1909
2017-04-04,1909
2017-04-12,1810
2017-04-13,1755
2017-04-14,1755
2017-04-15,1800
2017-04-16,1833
2017-04-17,1820
2017-04-18,1820
2017-04-19,1843
2017-04-20,1843
2017-04-21,1842
2017-04-22,1842
2017-04-23,1832
2017-04-24,1832
2017-04-25,1768
2017-04-26,1768
2017-04-27,1695
2017-04-28,1694
2017-04-29,1717
2017-04-30,1664
2017-05-01,1664
2017-05-02,1654
2017-05-03,1654
2017-05-04,1672
2017-05-05,1699
2017-05-06,1699
2017-05-07,1697
2017-05-08,1697
2017-05-09,1741
2017-05-10,1741
2017-05-11,1808
2017-05-12,1795
2017-05-13,1748
2017-05-14,1748
2017-05-15,1710
2017-05-16,1645
2017-05-17,1645
2017-05-18,1657
2017-05-19,1657
2017-05-20,1648
2017-05-21,1648
2017-05-22,1584
2017-05-23,1584
2017-05-24,1534
2017-05-25,1534
2017-05-26,1555
2017-05-27,1555
2017-05-28,1520
2017-05-29,1530
2017-05-30,1530
2017-05-31,1490
2017-06-01,1458
2017-06-02,1462
2017-06-03,1462
2017-06-06,1446
2017-06-07,1513
2017-06-08,1513
2017-06-09,1507
2017-06-10,1530
2017-06-11,1530
2017-06-12,1607
2017-06-13,1676
2017-06-14,1676
2017-06-15,1760
2017-06-16,1832
2017-06-17,1832
2017-06-18,1882
2017-06-19,1882
2017-06-20,1895
2017-06-21,1895
2017-06-22,1958
2017-06-23,1958
2017-06-24,1965
2017-06-25,1965
2017-06-26,1979
2017-06-27,1960
2017-06-28,1960
2017-06-29,1934
2017-06-30,1934
2017-07-01,1915
2017-07-02,1915
2017-07-03,1899
2017-07-04,1888
2017-07-05,1888
2017-07-06,1865
2017-07-07,1865
2017-07-08,1909
2017-07-13,2026
2017-07-14,2024
2017-07-15,2024
2017-07-16,2094
2017-07-17,2192
2017-07-18,2192
2017-07-19,2294
2017-07-20,2362
2017-07-21,2362
2017-07-22,2408
2017-07-23,2474
2017-07-24,2474
2017-07-25,2519
2017-07-26,2629
2017-07-27,2728
2017-07-28,2728
2017-07-29,2851
2017-07-30,2976
2017-07-31,2976
2017-08-01,3070
2017-08-02,3186
2017-08-03,3186
2017-08-04,3258
2017-08-05,3262
2017-08-06,3262
2017-08-09,3317
2017-08-10,3450
2017-08-11,3450
2017-08-12,3603
2017-08-13,3603
2017-08-14,3757
2017-08-15,3757
2017-08-16,3945
2017-08-17,4085
2017-08-18,4085
2017-08-19,4151
2017-08-20,4151
2017-08-21,4012
2017-08-22,3915
2017-08-23,3925
2017-08-24,3925
2017-08-25,4076
2017-08-26,4136
2017-08-27,4136
2017-08-28,4290
2017-08-29,4290
2017-08-30,4479
2017-08-31,4479
2017-09-01,4681
2017-09-02,4893
2017-09-03,4893
2017-09-04,5112
2017-09-05,5291
2017-09-06,5291
2017-09-07,5515
2017-09-08,5515
2017-09-09,5548
2017-09-10,5548
2017-09-11,5290
2017-09-12,5290
2017-09-13,5342
2017-09-14,5342
2017-09-15,5610
2017-09-16,5610
2017-09-17,5891
2017-09-19,5891
2017-09-20,6186
2017-09-21,6186
2017-09-22,6496
2017-09-23,6496
2017-09-24,6805
2017-09-25,6805
2017-09-26,7146
2017-09-27,7146
2017-09-28,7474
2017-09-29,7474
2017-09-30,7565
2017-10-01,7565
2017-10-02,7944
2017-10-03,7944
2017-10-04,7944
2017-10-05,8342
2017-10-06,8342
2017-10-07,8746
2017-10-08,8746
2017-10-09,9043
2017-10-10,9043
2017-10-11,9043
2017-10-12,9445
2017-10-13,9445
2017-10-14,9218
2017-10-15,9218
2017-10-16,9265
2017-10-17,9265
2017-10-18,9319
2017-10-19,9319
2017-10-20,9319
2017-10-21,9345
2017-10-22,9345
2017-10-23,9426
2017-10-24,9426
2017-10-25,9360
2017-10-26,9360
2017-10-27,9492
2017-10-28,9492
2017-10-29,9426
2017-10-30,9426
2017-10-31,9434
2017-11-01,9434
2017-11-02,9281
2017-11-03,9281
2017-11-04,8933
2017-11-05,8933
2017-11-06,8502
2017-11-07,8502
2017-11-08,8094
2017-11-09,7741
2017-11-10,7741
2017-11-11,7425
2017-11-12,7425
2017-11-13,7053
2017-11-14,7053
2017-11-15,6700
2017-11-16,6412
2017-11-17,6412
2017-11-18,6113
2017-11-19,5861
2017-11-20,5861
2017-11-21,5567
2017-11-22,5567
2017-11-23,5288
2017-11-24,5288
2017-11-25,5036
2017-11-26,4844
2017-11-27,4844
2017-11-28,4738
2017-11-29,4738
2017-11-30,4585
2017-12-01,4355
2017-12-02,4355
2017-12-03,4302
2017-12-04,4302
2017-12-05,4224
2017-12-06,4139
2017-12-07,4040
2017-12-08,4040
2017-12-09,4165
2017-12-10,4304
2017-12-11,4173
2017-12-12,4173
2017-12-14,3993
2017-12-15,3905
2017-12-17,3836
2017-12-18,3872
2017-12-19,3872
2017-12-20,3929
2017-12-21,4114
2017-12-22,4114
2017-12-23,4151
2017-12-24,4151
2017-12-25,4270
2017-12-26,4417
2017-12-27,4417
2017-12-28,4487
2017-12-29,4487
2017-12-30,4497
2017-12-31,4497
2018-01-01,4388
2018-01-02,4388
2018-01-03,4247
2018-01-04,4247
2018-01-05,4350
2018-01-06,4278
2018-01-07,4278
2018-01-08,4340
2018-01-09,4482
2018-01-10,4482
2018-01-11,4346
2018-01-12,4346
2018-01-13,4314
2018-01-14,4239
2018-01-15,4239
2018-01-16,4261
2018-01-17,4290
2018-01-18,4133
2018-01-19,4133
2018-01-20,3933
2018-01-21,3755
2018-01-22,3643
2018-01-23,3648
2018-01-25,3355
2018-01-26,3355
2018-01-27,3233
2018-01-28,3071
2018-01-29,2972
2018-01-31,2854
2018-02-01,2854
2018-02-02,2846
2018-02-03,2826
2018-02-04,2928
2018-02-05,2905
2018-02-06,2921
2018-02-07,3034
2018-02-08,3034
2018-02-09,3184
2018-02-10,3184
2018-02-11,3322
2018-02-12,3450
2018-02-13,3519
2018-02-14,3503
2018-02-15,3668
2018-02-16,3668
2018-02-17,3852
2018-02-18,3986
2018-02-19,4186
2018-02-20,4186
2018-02-21,4233
2018-02-22,4233
2018-02-23,4225
2018-02-24,4225
2018-02-25,4062
2018-02-26,3993
2018-02-27,3832
2018-03-01,3680
2018-03-02,3525
2018-03-03,3370
2018-03-04,3370
2018-03-05,3207
2018-03-06,3057
2018-03-07,3084
2018-03-08,3213
2018-03-09,3367
2018-03-10,3435
2018-03-11,3439
2018-03-12,3486
2018-03-13,3541
2018-03-14,3641
2018-03-15,3605
2018-03-16,3605
2018-03-17,3441
2018-03-18,3326
2018-03-19,3326
2018-03-20,3252
2018-03-21,3252
2018-03-23,3095
2018-03-24,2990
2018-03-26,2763
2018-03-27,2846
2018-03-28,2846
2018-03-29,2939
2018-03-30,2939
2018-03-31,3057
2018-04-01,3114
2018-04-02,3089
2018-04-03,3168
2018-04-04,3241
2018-04-05,3241
2018-04-06,3394
2018-04-07,3394
2018-04-08,3432
2018-04-09,3447
2018-04-10,3447
2018-04-11,3293
2018-04-12,3229
2018-04-13,3229
2018-04-14,3121
2018-04-15,3042
2018-04-16,3042
2018-04-17,3037
2018-04-18,3037
2018-04-19,2943
2018-04-20,2930
2018-04-21,2830
2018-04-22,2830
2018-04-23,2817
2018-04-24,2817
2018-04-25,2876
2018-04-26,2876
2018-04-27,2933
2018-04-28,2994
2018-04-29,2922
2018-04-30,2922
2018-05-01,2812
2018-05-04,2793
2018-05-05,2748
2018-05-06,2748
2018-05-07,2744
2018-05-08,2646
2018-05-09,2542
2018-05-10,2591
2018-05-11,2591
2018-05-12,2693
2018-05-13,2693
2018-05-14,2749
2018-05-15,2749
2018-05-16,2732
2018-05-17,2732
2018-05-18,2729
2018-05-19,2750
2018-05-20,2750
2018-05-21,2781
2018-05-22,2781
2018-05-23,2765
2018-05-24,2732
2018-05-25,2732
2018-05-26,2790
2018-05-27,2790
2018-05-28,2826
2018-05-29,2807
2018-05-30,2807
2018-05-31,2826
2018-06-01,2934
2018-06-02,3003
2018-06-03,3003
2018-06-04,3090
2018-06-05,3175
2018-06-06,3212
2018-06-07,3212
2018-06-08,3230
2018-06-09,3230
2018-06-10,3287
2018-06-11,3342
2018-06-12,3229
2018-06-13,3169
2018-06-14,3118
2018-06-15,3064
2018-06-16,2995
2018-06-17,2922
2018-06-18,2965
2018-06-19,2995
2018-06-20,2995
2018-06-21,2962
2018-06-22,2973
2018-06-23,2973
2018-06-24,3016
2018-06-25,3018
2018-06-26,3018
2018-06-27,2960
2018-06-28,2979
2018-06-29,2883
2018-06-30,2772
2018-07-01,2748
2018-07-02,2748
2018-07-03,2647
2018-07-04,2647
2018-07-05,2560
2018-07-06,2523
2018-07-07,2523
2018-07-08,2573
2018-07-09,2654
2018-07-10,2687
2018-07-11,2703
2018-07-12,2703
2018-07-13,2706
2018-07-14,2705
2018-07-15,2705
2018-07-16,2707
2018-07-17,2802
2018-07-18,2802
2018-07-19,2891
2018-07-20,2891
2018-07-21,3005
2018-07-22,3073
2018-07-23,3227
2018-07-24,3300
2018-07-25,3300
2018-07-26,3334
2018-07-27,3387
2018-07-28,3323
2018-07-29,3218
2018-07-30,3302
2018-07-31,3397
2018-08-01,3397
2018-08-02,3389
2018-08-03,3471
2018-08-04,3427
2018-08-05,3450
2018-08-06,3494
2018-08-07,3528
2018-08-08,3483
2018-08-09,3483
2018-08-10,3508
2018-08-11,3564
2018-08-12,3525
2018-08-14,3738
2018-08-16,3821
2018-08-17,3927
2018-08-18,3927
2018-08-19,4021
2018-08-20,4133
2018-08-21,4133
2018-08-22,4198
2018-08-23,4315
2018-08-24,4438
2018-08-25,4550
2018-08-26,4728
2018-08-27,4871
2018-08-28,5082
2018-08-29,5297
2018-08-30,5498
2018-08-31,5632
2018-09-01,5462
2018-09-02,5239
2018-09-03,5125
2018-09-04,5093
2018-09-05,5096
2018-09-06,5096
2018-09-07,4966
2018-09-08,4723
2018-09-09,4665
2018-09-10,4569
2018-09-11,4569
2018-09-12,4644
2018-09-13,4732
2018-09-14,4649
2018-09-15,4473
2018-09-16,4394
2018-09-17,4377
2018-09-18,4375
2018-09-19,4456
2018-09-20,4576
2018-09-21,4726
2018-09-22,4768
2018-09-23,4959
2018-09-24,5009
2018-09-25,5009
2018-09-26,4999
2018-09-27,4999
2018-09-28,4834
2018-09-29,4714
2018-09-30,4578
2018-10-02,4251
2018-10-03,4308
2018-10-04,4308
2018-10-05,4177
2018-10-06,4176
2018-10-07,4151
2018-10-08,4075
2018-10-09,3989
2018-10-10,3997
2018-10-11,4102
2018-10-12,4102
2018-10-13,4175
2018-10-14,4187
2018-10-15,4026
2018-10-16,3923
2018-10-17,3874
2018-10-18,3791
2018-10-19,3886
2018-10-20,3886
2018-10-21,3970
2018-10-22,4076
2018-10-23,4076
2018-10-24,4014
2018-10-25,4083
2018-10-26,4080
2018-10-27,3997
2018-10-28,4049
2018-10-29,4049
2018-10-30,3901
2018-10-31,3992
2018-11-01,3970
2018-11-03,4321
2018-11-04,4488
2018-11-05,4712
2018-11-06,4920
2018-11-07,5150
2018-11-08,5378
2018-11-09,5647
2018-11-10,5905
2018-11-11,6119
2018-11-12,6330
2018-11-13,6541
2018-11-14,6444
2018-11-15,6192
2018-11-16,6300
2018-11-17,6423
2018-11-18,6661
2018-11-19,6987
2018-11-20,7242
2018-11-21,7134
2018-11-22,7288
2018-11-23,7241
2018-11-24,7209
2018-11-25,7399
2018-11-26,7622
2018-11-27,7775
2018-11-28,7830
2018-11-29,7626
2018-12-01,6976
2018-12-02,6727
2018-12-03,6592
2018-12-04,6508
2018-12-05,6352
2018-12-07,5766
2018-12-09,5338
2018-12-10,5172
2018-12-11,4981
2018-12-12,4835
2018-12-13,4615
2018-12-14,4517
2018-12-15,4487
2018-12-16,4409
2018-12-17,4509
2018-12-18,4567
2018-12-19,4519
2018-12-20,4511
2018-12-21,4341
2018-12-22,4264
2018-12-23,4136
2018-12-24,4092
2018-12-25,3977
2018-12-26,3984
2018-12-27,4005
2018-12-28,4094
2018-12-29,4034
2018-12-30,3987
2018-12-31,3972
2019-01-01,3942
2019-01-02,3956
2019-01-03,3769
2019-01-04,3608
2019-01-05,3500
2019-01-06,3404
2019-01-08,3307
2019-01-10,3224
2019-01-11,3173
2019-01-12,3135
2019-01-13,3203
2019-01-14,3333
2019-01-15,3298
2019-01-16,3277
2019-01-17,3271
2019-01-18,3221
2019-01-19,3237
2019-01-20,3293
2019-01-21,3249
2019-01-22,3204
2019-01-23,3135
2019-01-24,3095
2019-01-25,3028
2019-01-26,2925
2019-01-27,2825
2019-01-28,2714
2019-01-29,2578
2019-01-30,2490
2019-01-31,2424
2019-02-01,2349
2019-02-02,2292
2019-02-03,2203
2019-02-04,2099
2019-02-05,2020
2019-02-06,1970
2019-02-07,1949
2019-02-08,1931
2019-02-09,1856
2019-02-10,1811
2019-02-11,1793
2019-02-12,1831
2019-02-13,1852
2019-02-14,1852
2019-02-15,1813
2019-02-16,1797
2019-02-17,1779
2019-02-18,1787
2019-02-19,1845
2019-02-20,1785
2019-02-21,1781
2019-02-22,1787
2019-02-23,1789
2019-02-24,1715
2019-02-25,1676
2019-02-26,1738
2019-02-27,1803
2019-02-28,1840
2019-03-01,1924
2019-03-02,2003
2019-03-03,2033
2019-03-04,2063
2019-03-05,2113
2019-03-06,2175
2019-03-07,2210
2019-03-08,2210
2019-03-09,2289
2019-03-10,2354
2019-03-11,2458
2019-03-12,2403
2019-03-13,2403
2019-03-14,2434
2019-03-15,2418
2019-03-16,2474
2019-03-17,2546
2019-03-18,2546
2019-03-19,2578
2019-03-20,2572
2019-03-21,2535
2019-03-22,2528
2019-03-23,2493
2019-03-24,2399
2019-03-25,2335
2019-03-26,2232
2019-03-27,2232
2019-03-28,2135
2019-03-29,2053
2019-03-30,2053
2019-03-31,2067
2019-04-01,2071
2019-04-02,2095
2019-04-03,2029
2019-04-04,2131
2019-04-05,2222
