date_obj,Myre%20snelm%20(round) price
2016-03-07,8189
2016-03-08,8189
2016-03-09,8189
2016-03-10,8189
2016-03-11,8189
2016-03-12,8189
2016-03-13,8189
2016-03-14,8189
2016-03-15,8189
2016-03-16,8189
2016-03-17,8189
2016-03-18,8189
2016-03-19,7798
2016-03-20,7798
2016-03-21,7798
2016-03-22,7798
2016-03-23,7798
2016-03-24,7798
2016-03-25,7798
2016-03-26,7798
2016-03-27,7798
2016-03-28,7798
2016-03-29,7798
2016-03-30,7798
2016-03-31,7798
2016-04-01,7798
2016-04-02,7798
2016-04-03,7798
2016-04-04,7798
2016-04-05,7445
2016-04-06,7445
2016-04-07,7445
2016-04-08,7445
2016-04-09,7445
2016-04-10,7445
2016-04-11,7445
2016-04-12,7445
2016-04-13,7445
2016-04-14,7445
2016-04-15,7445
2016-04-16,7445
2016-04-17,7445
2016-04-18,7445
2016-04-19,7445
2016-04-20,7445
2016-04-21,7445
2016-04-22,7445
2016-04-23,7445
2016-04-24,7093
2016-04-25,7093
2016-04-26,7093
2016-04-27,7093
2016-04-28,7093
2016-04-29,7093
2016-04-30,7093
2016-05-01,7093
2016-05-02,7093
2016-05-03,7093
2016-05-04,7093
2016-05-05,7093
2016-05-06,7093
2016-05-07,7093
2016-05-08,7093
2016-05-09,6787
2016-05-10,6787
2016-05-11,6787
2016-05-12,6787
2016-05-13,6787
2016-05-14,6787
2016-05-15,6787
2016-05-16,6787
2016-05-17,6787
2016-05-18,6787
2016-05-19,6787
2016-05-20,6787
2016-05-21,6787
2016-05-22,6455
2016-05-23,6455
2016-05-24,6455
2016-05-25,6455
2016-05-26,6455
2016-05-27,6455
2016-05-28,6455
2016-05-29,6455
2016-05-30,6455
2016-05-31,6455
2016-06-01,6455
2016-06-02,6455
2016-06-03,6455
2016-06-04,6455
2016-06-05,6455
2016-06-06,6153
2016-06-07,6153
2016-06-08,6153
2016-06-09,6153
2016-06-10,6153
2016-06-11,6153
2016-06-12,6153
2016-06-13,6153
2016-06-14,6153
2016-06-15,6153
2016-06-16,6153
2016-06-17,6153
2016-06-18,6153
2016-06-19,6153
2016-06-20,6153
2016-06-21,6153
2016-06-22,6153
2016-06-23,5854
2016-06-24,5854
2016-06-25,5854
2016-06-26,5854
2016-06-27,5854
2016-06-28,5854
2016-06-29,5854
2016-06-30,5854
2016-07-01,5854
2016-07-02,5854
2016-07-03,5854
2016-07-04,5854
2016-07-05,5854
2016-07-06,5572
2016-07-07,5572
2016-07-08,5572
2016-07-09,5572
2016-07-10,5572
2016-07-11,5572
2016-07-12,5572
2016-07-13,5572
2016-07-14,5572
2016-07-15,5572
2016-07-16,5572
2016-07-17,5572
2016-07-18,5572
2016-07-19,5301
2016-07-20,5301
2016-07-21,5301
2016-07-22,5301
2016-07-23,5301
2016-07-24,5301
2016-07-25,5301
2016-07-26,5301
2016-07-27,5301
2016-07-28,5301
2016-07-29,5301
2016-07-30,5301
2016-07-31,5301
2016-08-01,5301
2016-08-02,5301
2016-08-03,5301
2016-08-04,5042
2016-08-05,5042
2016-08-06,5042
2016-08-07,5042
2016-08-08,5042
2016-08-09,5042
2016-08-10,5042
2016-08-11,5042
2016-08-12,5042
2016-08-13,5042
2016-08-14,5042
2016-08-15,5042
2016-08-16,5042
2016-08-17,5042
2016-08-18,5042
2016-08-19,5042
2016-08-20,5042
2016-08-21,5042
2016-08-22,4795
2016-08-23,4795
2016-08-24,4795
2016-08-25,4795
2016-08-26,4795
2016-08-27,4795
2016-08-28,4795
2016-08-29,4795
2016-08-30,4795
2016-08-31,4795
2016-09-01,4795
2016-09-02,4795
2016-09-03,4795
2016-09-04,4795
2016-09-05,4795
2016-09-06,4795
2016-09-07,4795
2016-09-08,4795
2016-09-09,4795
2016-09-10,4795
2016-09-11,4795
2016-09-12,4795
2016-09-13,4571
2016-09-14,4571
2016-09-15,4571
2016-09-16,4571
2016-09-17,4571
2016-09-18,4571
2016-09-19,4571
2016-09-20,4571
2016-09-21,4571
2016-09-22,4571
2016-09-23,4571
2016-09-24,4571
2016-09-25,4571
2016-09-26,4571
2016-09-27,4571
2016-09-28,4571
2016-09-29,4571
2016-09-30,4571
2016-10-01,4571
2016-10-02,4571
2016-10-03,4571
2016-10-04,4571
2016-10-05,4571
2016-10-06,4353
2016-10-07,4353
2016-10-08,4353
2016-10-09,4353
2016-10-10,4353
2016-10-11,4353
2016-10-12,4353
2016-10-13,4353
2016-10-14,4353
2016-10-15,4353
2016-10-16,4353
2016-10-17,4353
2016-10-18,4353
2016-10-19,4353
2016-10-20,4353
2016-10-21,4353
2016-10-22,4353
2016-10-23,4353
2016-10-24,4353
2016-10-25,4353
2016-10-26,4353
2016-10-27,4353
2016-10-28,4353
2016-10-29,4157
2016-10-30,4157
2016-10-31,4157
2016-11-01,4157
2016-11-02,4157
2016-11-03,4157
2016-11-04,4157
2016-11-05,4157
2016-11-06,4157
2016-11-07,4157
2016-11-08,4157
2016-11-09,4157
2016-11-10,4157
2016-11-11,4157
2016-11-12,4157
2016-11-13,4157
2016-11-14,4157
2016-11-15,4157
2016-11-16,4157
2016-11-17,4157
2016-11-18,4157
2016-11-19,4157
2016-11-20,4157
2016-11-21,3970
2016-11-22,3970
2016-11-23,3970
2016-11-24,3970
2016-11-25,3970
2016-11-26,3970
2016-11-27,3970
2016-11-28,3970
2016-11-29,3970
2016-11-30,3970
2016-12-01,3970
2016-12-02,3970
2016-12-03,3970
2016-12-04,3970
2016-12-05,3970
2016-12-06,3783
2016-12-07,3783
2016-12-08,3783
2016-12-09,3783
2016-12-10,3783
2016-12-11,3783
2016-12-12,3783
2016-12-13,3783
2016-12-14,3783
2016-12-15,3783
2016-12-16,3783
2016-12-17,3783
2016-12-18,3783
2016-12-19,3783
2016-12-20,3783
2016-12-21,3604
2016-12-22,3604
2016-12-23,3604
2016-12-24,3604
2016-12-25,3604
2016-12-26,3604
2016-12-27,3604
2016-12-28,3604
2016-12-29,3604
2016-12-30,3604
2016-12-31,3604
2017-01-01,3604
2017-01-02,3604
2017-01-03,3604
2017-01-04,3604
2017-01-05,3604
2017-01-06,3604
2017-01-07,3431
2017-01-08,3431
2017-01-09,3431
2017-01-10,3431
2017-01-11,3431
2017-01-12,3431
2017-01-13,3431
2017-01-14,3431
2017-01-15,3431
2017-01-16,3431
2017-01-17,3431
2017-01-18,3431
2017-01-19,3431
2017-01-20,3431
2017-01-21,3431
2017-01-22,3431
2017-01-23,3277
2017-01-24,3277
2017-01-25,3277
2017-01-26,3277
2017-01-27,3277
2017-01-28,3277
2017-01-29,3277
2017-01-30,3277
2017-01-31,3277
2017-02-01,3277
2017-02-02,3277
2017-02-03,3277
2017-02-04,3277
2017-02-05,3277
2017-02-06,3277
2017-02-07,3277
2017-02-08,3277
2017-02-09,3117
2017-02-10,3117
2017-02-11,3117
2017-02-12,3117
2017-02-13,3117
2017-02-14,3117
2017-02-15,3117
2017-02-16,3117
2017-02-17,3117
2017-02-18,3117
2017-02-19,3117
2017-02-20,3117
2017-02-21,3117
2017-02-22,3117
2017-02-23,3117
2017-02-24,2972
2017-02-25,2972
2017-02-26,2972
2017-02-27,2972
2017-02-28,2972
2017-03-01,2972
2017-03-02,2972
2017-03-03,2972
2017-03-04,2972
2017-03-05,2972
2017-03-06,2972
2017-03-07,2972
2017-03-08,2972
2017-03-09,2972
2017-03-10,2972
2017-03-11,2828
2017-03-12,2828
2017-03-13,2828
2017-03-14,2828
2017-03-15,2828
2017-03-16,2828
2017-03-17,2828
2017-03-18,2828
2017-03-19,2828
2017-03-20,2828
2017-03-21,2828
2017-03-22,2828
2017-03-23,2828
2017-03-24,2828
2017-03-25,2828
2017-03-26,2828
2017-03-27,2695
2017-03-28,2695
2017-03-29,2695
2017-03-30,2695
2017-03-31,2695
2017-04-01,2695
2017-04-02,2695
2017-04-03,2695
2017-04-04,2695
2017-04-05,2695
2017-04-06,2695
2017-04-07,2695
2017-04-08,2695
2017-04-09,2695
2017-04-10,2695
2017-04-11,2695
2017-04-12,2695
2017-04-13,2577
2017-04-14,2577
2017-04-15,2577
2017-04-16,2577
2017-04-17,2577
2017-04-18,2577
2017-04-19,2577
2017-04-20,2577
2017-04-21,2577
2017-04-22,2577
2017-04-23,2577
2017-04-24,2577
2017-04-25,2577
2017-04-26,2577
2017-04-27,2577
2017-04-28,2577
2017-04-29,2459
2017-04-30,2459
2017-05-01,2459
2017-05-02,2459
2017-05-03,2459
2017-05-04,2459
2017-05-05,2459
2017-05-06,2459
2017-05-07,2459
2017-05-08,2459
2017-05-09,2459
2017-05-10,2459
2017-05-11,2459
2017-05-12,2459
2017-05-13,2345
2017-05-14,2345
2017-05-15,2345
2017-05-16,2345
2017-05-17,2345
2017-05-18,2345
2017-05-19,2345
2017-05-20,2345
2017-05-21,2345
2017-05-22,2345
2017-05-23,2345
2017-05-24,2345
2017-05-25,2345
2017-05-26,2345
2017-05-27,2345
2017-05-28,2345
2017-05-29,2233
2017-05-30,2233
2017-05-31,2233
2017-06-01,2233
2017-06-02,2233
2017-06-03,2233
2017-06-04,2233
2017-06-05,2233
2017-06-06,2233
2017-06-07,2233
2017-06-08,2233
2017-06-09,2233
2017-06-10,2233
2017-06-11,2233
2017-06-12,2233
2017-06-13,2233
2017-06-14,2233
2017-06-15,2128
2017-06-16,2128
2017-06-17,2128
2017-06-18,2128
2017-06-19,2128
2017-06-20,2128
2017-06-21,2128
2017-06-22,2128
2017-06-23,2128
2017-06-24,2128
2017-06-25,2128
2017-06-26,2128
2017-06-27,2128
2017-06-28,2128
2017-06-29,2128
2017-06-30,2128
2017-07-01,2128
2017-07-02,2027
2017-07-03,2027
2017-07-04,2027
2017-07-05,2027
2017-07-06,2027
2017-07-07,2027
2017-07-08,2027
2017-07-09,2027
2017-07-10,2027
2017-07-11,2027
2017-07-12,2027
2017-07-13,2027
2017-07-14,2027
2017-07-15,2027
2017-07-16,2027
2017-07-17,2027
2017-07-18,2027
2017-07-19,2027
2017-07-20,1936
2017-07-21,1936
2017-07-22,1936
2017-07-23,1936
2017-07-24,1936
2017-07-25,1936
2017-07-26,1936
2017-07-27,1936
2017-07-28,1936
2017-07-29,1936
2017-07-30,1936
2017-07-31,1936
2017-08-01,1936
2017-08-02,1936
2017-08-03,1936
2017-08-04,1936
2017-08-05,1853
2017-08-06,1853
2017-08-07,1853
2017-08-08,1853
2017-08-09,1853
2017-08-10,1853
2017-08-11,1853
2017-08-12,1853
2017-08-13,1853
2017-08-14,1853
2017-08-15,1853
2017-08-16,1853
2017-08-17,1853
2017-08-18,1853
2017-08-19,1853
2017-08-20,1853
2017-08-21,1782
2017-08-22,1782
2017-08-23,1782
2017-08-24,1782
2017-08-25,1782
2017-08-26,1782
2017-08-27,1782
2017-08-28,1782
2017-08-29,1782
2017-08-30,1782
2017-08-31,1782
2017-09-01,1782
2017-09-02,1782
2017-09-03,1782
2017-09-04,1782
2017-09-05,1701
2017-09-06,1701
2017-09-07,1701
2017-09-08,1701
2017-09-09,1701
2017-09-10,1701
2017-09-11,1701
2017-09-12,1701
2017-09-13,1701
2017-09-14,1701
2017-09-15,1701
2017-09-16,1701
2017-09-17,1701
2017-09-18,1701
2017-09-19,1622
2017-09-20,1622
2017-09-21,1622
2017-09-22,1622
2017-09-23,1622
2017-09-24,1622
2017-09-25,1622
2017-09-26,1622
2017-09-27,1622
2017-09-28,1622
2017-09-29,1622
2017-09-30,1622
2017-10-01,1622
2017-10-02,1622
2017-10-03,1622
2017-10-04,1622
2017-10-05,1622
2017-10-06,1622
2017-10-07,1546
2017-10-08,1546
2017-10-09,1546
2017-10-10,1546
2017-10-11,1546
2017-10-12,1546
2017-10-13,1546
2017-10-14,1546
2017-10-15,1546
2017-10-16,1546
2017-10-17,1546
2017-10-18,1546
2017-10-19,1546
2017-10-20,1546
2017-10-21,1546
2017-10-22,1546
2017-10-23,1546
2017-10-24,1476
2017-10-25,1476
2017-10-26,1476
2017-10-27,1476
2017-10-28,1476
2017-10-29,1476
2017-10-30,1476
2017-10-31,1476
2017-11-01,1476
2017-11-02,1476
2017-11-03,1476
2017-11-04,1476
2017-11-05,1476
2017-11-06,1476
2017-11-07,1476
2017-11-08,1476
2017-11-09,1476
2017-11-10,1476
2017-11-11,1409
2017-11-12,1409
2017-11-13,1409
2017-11-14,1409
2017-11-15,1409
2017-11-16,1409
2017-11-17,1409
2017-11-18,1409
2017-11-19,1409
2017-11-20,1409
2017-11-21,1409
2017-11-22,1409
2017-11-23,1409
2017-11-24,1409
2017-11-25,1409
2017-11-26,1343
2017-11-27,1343
2017-11-28,1343
2017-11-29,1343
2017-11-30,1343
2017-12-01,1343
2017-12-02,1343
2017-12-03,1343
2017-12-04,1343
2017-12-05,1343
2017-12-06,1343
2017-12-07,1343
2017-12-08,1343
2017-12-09,1343
2017-12-10,1284
2017-12-11,1284
2017-12-12,1284
2017-12-13,1284
2017-12-14,1284
2017-12-15,1284
2017-12-16,1284
2017-12-17,1284
2017-12-18,1284
2017-12-19,1284
2017-12-20,1284
2017-12-21,1284
2017-12-22,1284
2017-12-23,1284
2017-12-24,1284
2017-12-25,1284
2017-12-26,1284
2017-12-27,1224
2017-12-28,1224
2017-12-29,1224
2017-12-30,1224
2017-12-31,1224
2018-01-01,1224
2018-01-02,1224
2018-01-03,1224
2018-01-04,1224
2018-01-05,1224
2018-01-06,1224
2018-01-07,1224
2018-01-08,1224
2018-01-09,1224
2018-01-10,1224
2018-01-11,1170
2018-01-12,1170
2018-01-13,1170
2018-01-14,1170
2018-01-15,1170
2018-01-16,1170
2018-01-17,1170
2018-01-18,1170
2018-01-19,1170
2018-01-20,1170
2018-01-21,1170
2018-01-22,1170
2018-01-23,1170
2018-01-25,1116
2018-01-26,1116
2018-01-27,1116
2018-01-28,1116
2018-01-29,1116
2018-01-31,1116
2018-02-01,1064
2018-02-02,1064
2018-02-03,1064
2018-02-04,1064
2018-02-05,1064
2018-02-06,1064
2018-02-07,1064
2018-02-08,1064
2018-02-09,1012
2018-02-10,1012
2018-02-11,1012
2018-02-12,1012
2018-02-13,1012
2018-02-14,1012
2018-02-15,1012
2018-02-16,1012
2018-02-17,965
2018-02-18,965
2018-02-19,965
2018-02-20,965
2018-02-21,965
2018-02-22,965
2018-02-23,965
2018-02-24,965
2018-02-25,921
2018-02-26,921
2018-02-27,921
2018-03-01,921
2018-03-02,921
2018-03-03,921
2018-03-04,921
2018-03-05,877
2018-03-06,877
2018-03-07,877
2018-03-08,877
2018-03-09,877
2018-03-10,877
2018-03-11,877
2018-03-12,842
2018-03-13,842
2018-03-14,842
2018-03-15,842
2018-03-16,842
2018-03-17,842
2018-03-18,842
2018-03-19,842
2018-03-20,842
2018-03-21,805
2018-03-23,805
2018-03-24,805
2018-03-26,805
2018-03-27,805
2018-03-28,805
2018-03-29,805
2018-03-30,769
2018-03-31,769
2018-04-01,769
2018-04-02,769
2018-04-03,769
2018-04-04,769
2018-04-05,769
2018-04-06,769
2018-04-07,739
2018-04-08,739
2018-04-09,739
2018-04-10,739
2018-04-11,739
2018-04-12,739
2018-04-13,739
2018-04-14,739
2018-04-15,706
2018-04-16,706
2018-04-17,706
2018-04-18,706
2018-04-19,706
2018-04-20,706
2018-04-21,706
2018-04-22,706
2018-04-23,706
2018-04-24,679
2018-04-25,679
2018-04-26,679
2018-04-27,679
2018-04-28,679
2018-04-29,679
2018-04-30,679
2018-05-01,679
2018-05-04,679
2018-05-05,650
2018-05-06,650
2018-05-07,650
2018-05-08,650
2018-05-09,650
2018-05-10,650
2018-05-11,650
2018-05-12,622
2018-05-13,622
2018-05-14,622
2018-05-15,622
2018-05-16,622
2018-05-17,622
2018-05-18,622
2018-05-19,622
2018-05-20,622
2018-05-21,593
2018-05-22,593
2018-05-23,593
2018-05-24,593
2018-05-25,593
2018-05-26,593
2018-05-27,593
2018-05-28,593
2018-05-29,567
2018-05-30,567
2018-05-31,567
2018-06-01,567
2018-06-02,567
2018-06-03,567
2018-06-04,567
2018-06-05,567
2018-06-06,540
2018-06-07,540
2018-06-08,540
2018-06-09,540
2018-06-10,540
2018-06-11,540
2018-06-12,540
2018-06-13,540
2018-06-14,540
2018-06-15,514
2018-06-16,514
2018-06-17,514
2018-06-18,514
2018-06-19,514
2018-06-20,514
2018-06-21,514
2018-06-22,514
2018-06-23,514
2018-06-24,514
2018-06-25,490
2018-06-26,490
2018-06-27,490
2018-06-28,490
2018-06-29,490
2018-06-30,490
2018-07-01,490
2018-07-02,490
2018-07-03,490
2018-07-04,490
2018-07-05,490
2018-07-06,467
2018-07-07,467
2018-07-08,467
2018-07-09,467
2018-07-10,467
2018-07-11,467
2018-07-12,467
2018-07-13,467
2018-07-14,467
2018-07-15,467
2018-07-16,467
2018-07-17,467
2018-07-18,467
2018-07-19,448
2018-07-20,448
2018-07-21,448
2018-07-22,448
2018-07-23,448
2018-07-24,448
2018-07-25,448
2018-07-26,448
2018-07-27,426
2018-07-28,426
2018-07-29,426
2018-07-30,426
2018-07-31,426
2018-08-01,426
2018-08-02,426
2018-08-03,426
2018-08-04,426
2018-08-05,406
2018-08-06,406
2018-08-07,406
2018-08-08,406
2018-08-09,406
2018-08-10,406
2018-08-11,406
2018-08-12,387
2018-08-14,387
2018-08-16,387
2018-08-17,387
2018-08-18,387
2018-08-19,387
2018-08-20,369
2018-08-21,369
2018-08-22,369
2018-08-23,369
2018-08-24,369
2018-08-25,369
2018-08-26,369
2018-08-27,352
2018-08-28,352
2018-08-29,352
2018-08-30,352
2018-08-31,352
2018-09-01,352
2018-09-02,352
2018-09-03,336
2018-09-04,336
2018-09-05,336
2018-09-06,336
2018-09-07,336
2018-09-08,336
2018-09-09,336
2018-09-10,321
2018-09-11,321
2018-09-12,321
2018-09-13,321
2018-09-14,321
2018-09-15,321
2018-09-16,321
2018-09-17,306
2018-09-18,306
2018-09-19,306
2018-09-20,306
2018-09-21,306
2018-09-22,306
2018-09-23,295
2018-09-24,295
2018-09-25,295
2018-09-26,295
2018-09-27,295
2018-09-28,295
2018-09-29,295
2018-09-30,295
2018-10-02,281
2018-10-03,281
2018-10-04,281
2018-10-05,281
2018-10-06,281
2018-10-07,281
2018-10-08,268
2018-10-09,268
2018-10-10,268
2018-10-11,268
2018-10-12,268
2018-10-13,268
2018-10-14,268
2018-10-15,268
2018-10-16,268
2018-10-17,255
2018-10-18,255
2018-10-19,255
2018-10-20,255
2018-10-21,255
2018-10-22,255
2018-10-23,255
2018-10-24,255
2018-10-25,244
2018-10-26,244
2018-10-27,244
2018-10-28,244
2018-10-29,244
2018-10-30,244
2018-10-31,232
2018-11-01,232
2018-11-03,232
2018-11-04,232
2018-11-05,221
2018-11-06,221
2018-11-07,221
2018-11-08,221
2018-11-09,221
2018-11-10,221
2018-11-11,221
2018-11-12,210
2018-11-13,210
2018-11-15,210
2018-11-16,210
2018-11-17,210
2018-11-18,200
2018-11-19,200
2018-11-20,200
2018-11-21,200
2018-11-22,200
2018-11-23,193
2018-11-24,193
2018-11-25,193
2018-11-26,193
2018-11-27,193
2018-11-28,184
2018-11-29,184
2018-12-01,184
2018-12-02,184
2018-12-03,184
2018-12-04,184
2018-12-05,175
2018-12-07,175
2018-12-09,175
2018-12-10,175
2018-12-11,167
2018-12-12,167
2018-12-13,167
2018-12-14,167
2018-12-15,167
2018-12-16,159
2018-12-17,159
2018-12-18,159
2018-12-19,159
2018-12-20,159
2018-12-21,152
2018-12-22,152
2018-12-23,152
2018-12-24,152
2018-12-25,152
2018-12-26,145
2018-12-27,145
2018-12-28,145
2018-12-29,138
2018-12-30,138
2018-12-31,138
2019-01-01,132
2019-01-02,132
2019-01-03,132
2019-01-04,132
2019-01-05,126
2019-01-06,126
2019-01-08,126
2019-01-10,120
2019-01-11,120
2019-01-12,120
2019-01-13,116
2019-01-14,116
2019-01-15,116
2019-01-16,116
2019-01-17,116
2019-01-18,116
2019-01-19,110
2019-01-20,110
2019-01-21,110
2019-01-22,110
2019-01-23,110
2019-01-24,110
2019-01-25,105
2019-01-26,105
2019-01-27,105
2019-01-28,105
2019-01-29,105
2019-01-30,105
2019-01-31,105
2019-02-01,101
2019-02-02,101
2019-02-03,101
2019-02-04,101
2019-02-05,101
2019-02-06,101
2019-02-07,101
2019-02-08,100
2019-02-09,100
2019-02-10,100
