date_obj,Shark price
2019-07-13,795
2019-07-14,794
2019-07-15,791
2019-07-16,788
2019-07-17,779
2019-07-18,780
2019-07-19,782
2019-07-20,782
2019-07-21,787
2019-07-22,779
2019-07-23,774
2019-07-24,774
2019-07-25,769
2019-07-26,765
2019-07-27,770
2019-07-28,785
2019-07-29,790
2019-07-30,790
2019-07-31,788
2019-08-01,786
2019-08-02,790
2019-08-03,813
2019-08-04,824
2019-08-05,818
2019-08-06,815
2019-08-07,811
2019-08-08,805
2019-08-09,801
2019-08-10,798
2019-08-11,793
2019-08-12,788
2019-08-13,786
2019-08-14,797
2019-08-15,794
2019-08-16,799
2019-08-17,806
2019-08-18,805
2019-08-19,794
2019-08-20,784
2019-08-21,780
2019-08-22,782
2019-08-23,787
2019-08-24,792
2019-08-24,792
2019-08-25,787
2019-08-25,787
2019-08-26,783
2019-08-26,783
2019-08-27,778
2019-08-27,778
2019-08-28,774
2019-08-29,772
2019-08-30,776
2019-08-31,781
2019-09-01,784
2019-09-02,785
2019-09-03,795
2019-09-04,799
2019-09-05,799
2019-09-06,792
2019-09-07,789
2019-09-08,783
2019-09-09,775
2019-09-10,768
2019-09-11,764
2019-09-12,759
2019-09-13,753
2019-09-14,745
2019-09-15,739
2019-09-16,739
2019-09-17,741
2019-09-18,738
2019-09-19,738
2019-09-20,738
2019-09-21,740
2019-09-22,739
2019-09-23,740
2019-09-24,741
2019-09-25,741
2019-09-26,741
2019-09-27,740
2019-09-28,752
2019-09-29,748
2019-09-30,749
2019-10-01,745
2019-10-02,741
2019-10-03,738
2019-10-04,737
2019-10-05,732
2019-10-06,732
2019-10-07,741
2019-10-08,746
2019-10-09,749
2019-10-10,752
2019-10-11,757
2019-10-12,756
2019-10-13,772
2019-10-14,782
2019-10-15,791
2019-10-16,808
2019-10-17,836
2019-10-18,874
2019-10-19,906
2019-10-20,918
2019-10-21,910
2019-10-22,898
2019-10-23,910
2019-10-24,936
2019-10-25,975
2019-10-26,993
2019-10-27,992
2019-10-28,985
2019-10-29,979
2019-10-30,976
2019-10-31,971
2019-11-01,978
2019-11-02,996
2019-11-03,1026
2019-11-04,1024
2019-11-05,1027
2019-11-06,1017
2019-11-07,1009
2019-11-08,1006
2019-11-09,1003
2019-11-10,1000
2019-11-11,993
2019-11-12,994
2019-11-13,1034
2019-11-14,1032
2019-11-15,1031
2019-11-16,1062
2019-11-17,1063
2019-11-18,1052
2019-11-19,1046
2019-11-20,1038
2019-11-21,1031
2019-11-22,1029
2019-11-23,1071
2019-11-24,1123
2019-11-25,1154
2019-11-26,1141
2019-11-27,1135
2019-11-28,1128
2019-11-29,1130
2019-11-30,1169
2019-12-01,1170
2019-12-02,1162
2019-12-03,1152
2019-12-04,1147
2019-12-05,1145
2019-12-06,1144
2019-12-07,1156
2019-12-08,1192
2019-12-09,1182
2019-12-10,1178
2019-12-11,1182
2019-12-12,1176
2019-12-13,1192
2019-12-14,1226
2019-12-15,1227
2019-12-16,1219
2019-12-17,1216
2019-12-18,1214
2019-12-19,1225
2019-12-20,1256
2019-12-21,1287
2019-12-22,1273
2019-12-23,1252
2019-12-24,1228
2019-12-25,1207
2019-12-26,1170
2019-12-27,1115
2019-12-28,1099
2019-12-29,1082
2019-12-30,1055
2019-12-31,1013
2020-01-01,985
2020-01-02,982
2020-01-03,985
2020-01-04,993
2020-01-05,1024
2020-01-06,1030
2020-01-07,1026
2020-01-08,1024
2020-01-09,1030
2020-01-10,1078
2020-01-11,1128
2020-01-12,1126
2020-01-13,1117
2020-01-14,1108
2020-01-15,1097
2020-01-16,1094
2020-01-17,1098
2020-01-18,1109
2020-01-19,1130
2020-01-20,1150
2020-01-21,1151
2020-01-22,1150
2020-01-23,1146
2020-01-24,1148
2020-01-25,1196
2020-01-26,1204
2020-01-27,1251
2020-01-28,1239
2020-01-29,1236
2020-01-30,1234
2020-01-31,1234
2020-02-01,1234
2020-02-02,1243
2020-02-03,1230
2020-02-04,1218
2020-02-05,1211
2020-02-06,1163
2020-02-07,1128
2020-02-08,1121
2020-02-09,1118
2020-02-10,1132
2020-02-11,1175
2020-02-12,1182
2020-02-13,1174
2020-02-14,1178
2020-02-15,1186
2020-02-16,1234
2020-02-17,1252
2020-02-18,1242
2020-02-19,1237
2020-02-20,1218
2020-02-21,1213
2020-02-22,1199
2020-02-23,1187
2020-02-24,1181
2020-02-25,1175
2020-02-26,1172
2020-02-27,1176
2020-02-28,1218
2020-02-29,1277
2020-03-01,1321
2020-03-02,1313
2020-03-03,1307
2020-03-04,1303
2020-03-05,1292
2020-03-06,1290
2020-03-07,1293
2020-03-08,1288
2020-03-09,1283
2020-03-10,1279
2020-03-11,1271
2020-03-12,1263
2020-03-13,1258
2020-03-14,1258
2020-03-15,1256
2020-03-16,1251
2020-03-17,1245
2020-03-18,1242
2020-03-19,1240
2020-03-20,1268
2020-03-21,1282
2020-03-22,1306
2020-03-23,1304
2020-03-24,1300
2020-03-25,1295
2020-03-26,1302
2020-03-27,1316
2020-03-28,1324
2020-03-29,1346
2020-03-30,1331
2020-03-31,1290
2020-04-01,1235
2020-04-02,1208
2020-04-03,1215
2020-04-04,1219
2020-04-05,1231
2020-04-06,1216
2020-04-07,1204
2020-04-08,1155
2020-04-09,1136
2020-04-10,1129
2020-04-11,1128
2020-04-12,1134
2020-04-13,1135
2020-04-14,1132
2020-04-15,1116
2020-04-16,1078
2020-04-17,1060
2020-04-18,1056
2020-04-19,1056
2020-04-20,1049
2020-04-21,1044
2020-04-22,1040
2020-04-23,1040
2020-04-24,1038
2020-04-25,1052
2020-04-26,1080
2020-04-27,1081
2020-04-28,1066
2020-04-29,1039
2020-04-30,1018
2020-05-01,1006
2020-05-02,1004
2020-05-03,1002
2020-05-04,998
2020-05-05,994
2020-05-06,993
2020-05-07,1005
2020-05-08,1014
2020-05-09,1019
2020-05-10,1008
2020-05-11,999
2020-05-12,995
2020-05-13,989
